year,state,county,state_name,county_name,subgroup_type,subgroup,ratio_living_wage,ratio_living_wage_quality
2022,18,089,Indiana,Lake County,industry,Public Administration,.7915885,1
2022,18,089,Indiana,Lake County,industry,"Trade, Transit, Utilities",.6442539,1
2022,18,089,Indiana,Lake County,industry,Information Services,.8049825,1
2022,18,089,Indiana,Lake County,industry,Professional Services,.7704929,1
2022,18,089,Indiana,Lake County,industry,Education and Health,.7467184,1
2022,18,089,Indiana,Lake County,industry,Leisure and Other,.4115323,1
2022,18,091,Indiana,LaPorte County,all,All,.6455399,1
2022,18,091,Indiana,LaPorte County,industry,Goods Producing,.8153825,1
2022,18,091,Indiana,LaPorte County,industry,Public Administration,.7256283,1
2022,18,091,Indiana,LaPorte County,industry,"Trade, Transit, Utilities",.557857,1
2022,18,091,Indiana,LaPorte County,industry,Information Services,.4915769,3
2022,18,091,Indiana,LaPorte County,industry,Professional Services,.7459956,1
2022,18,091,Indiana,LaPorte County,industry,Education and Health,.7387462,1
2022,18,091,Indiana,LaPorte County,industry,Leisure and Other,.3911213,1
2022,18,093,Indiana,Lawrence County,all,All,.6421888,1
2022,18,093,Indiana,Lawrence County,industry,Goods Producing,.925007,1
2022,18,093,Indiana,Lawrence County,industry,Public Administration,.6632171,1
2022,18,093,Indiana,Lawrence County,industry,"Trade, Transit, Utilities",.4635668,1
2022,18,093,Indiana,Lawrence County,industry,Information Services,.657074,3
2022,18,093,Indiana,Lawrence County,industry,Professional Services,.7935214,1
2022,18,093,Indiana,Lawrence County,industry,Education and Health,.6294301,1
2022,18,093,Indiana,Lawrence County,industry,Leisure and Other,.3281826,1
2022,18,095,Indiana,Madison County,all,All,.6177285,1
2022,18,095,Indiana,Madison County,industry,Goods Producing,.8247923,1
2022,18,095,Indiana,Madison County,industry,Public Administration,.7608495,1
2022,18,095,Indiana,Madison County,industry,"Trade, Transit, Utilities",.5623268,1
2022,18,095,Indiana,Madison County,industry,Information Services,.7389197,3
2022,18,095,Indiana,Madison County,industry,Professional Services,.7451524,1
2022,18,095,Indiana,Madison County,industry,Education and Health,.683518,1
2022,18,095,Indiana,Madison County,industry,Leisure and Other,.3427978,1
2022,18,097,Indiana,Marion County,all,All,.9061077,1
2022,18,097,Indiana,Marion County,industry,Goods Producing,1.232923,1
2022,18,097,Indiana,Marion County,industry,Public Administration,.904545,1
2022,18,097,Indiana,Marion County,industry,"Trade, Transit, Utilities",.7500669,1
2022,18,097,Indiana,Marion County,industry,Information Services,1.105009,1
2022,18,097,Indiana,Marion County,industry,Professional Services,1.068845,1
2022,18,097,Indiana,Marion County,industry,Education and Health,.9536566,1
2022,18,097,Indiana,Marion County,industry,Leisure and Other,.565229,1
2022,18,099,Indiana,Marshall County,all,All,.660704,1
2022,18,099,Indiana,Marshall County,industry,Goods Producing,.7775534,1
2022,18,099,Indiana,Marshall County,industry,Public Administration,.7453356,1
2022,18,099,Indiana,Marshall County,industry,"Trade, Transit, Utilities",.594345,1
2022,18,099,Indiana,Marshall County,industry,Information Services,.5957876,3
2022,18,099,Indiana,Marshall County,industry,Professional Services,.7407674,1
2022,18,099,Indiana,Marshall County,industry,Education and Health,.6513272,1
2022,18,099,Indiana,Marshall County,industry,Leisure and Other,.459824,1
2022,18,101,Indiana,Martin County,all,All,1.12282,1
2022,18,101,Indiana,Martin County,industry,Goods Producing,.9476744,1
2022,18,101,Indiana,Martin County,industry,Public Administration,.8284883,3
2022,18,101,Indiana,Martin County,industry,"Trade, Transit, Utilities",.5196221,1
2022,18,101,Indiana,Martin County,industry,Information Services,0,3
2022,18,101,Indiana,Martin County,industry,Professional Services,.5003633,1
2022,18,101,Indiana,Martin County,industry,Education and Health,.5726744,3
2022,18,101,Indiana,Martin County,industry,Leisure and Other,.2768895,1
2022,18,103,Indiana,Miami County,all,All,.6067064,1
2022,18,103,Indiana,Miami County,industry,Goods Producing,.677039,1
2022,18,103,Indiana,Miami County,industry,Public Administration,.7419248,1
2022,18,103,Indiana,Miami County,industry,"Trade, Transit, Utilities",.6166525,1
2022,18,103,Indiana,Miami County,industry,Information Services,.3999716,3
2022,18,103,Indiana,Miami County,industry,Professional Services,.731742,1
2022,18,103,Indiana,Miami County,industry,Education and Health,.6592782,1
2022,18,103,Indiana,Miami County,industry,Leisure and Other,.278133,1
2022,18,105,Indiana,Monroe County,all,All,.7004511,1
2022,18,105,Indiana,Monroe County,industry,Goods Producing,.8112231,1
2022,18,105,Indiana,Monroe County,industry,Public Administration,.8275847,1
2022,18,105,Indiana,Monroe County,industry,"Trade, Transit, Utilities",.5531971,1
2022,18,105,Indiana,Monroe County,industry,Information Services,.8702574,1
2022,18,105,Indiana,Monroe County,industry,Professional Services,.8026001,1
2022,18,105,Indiana,Monroe County,industry,Education and Health,.7535155,1
2022,18,105,Indiana,Monroe County,industry,Leisure and Other,.3969886,1
2022,18,107,Indiana,Montgomery County,all,All,.7505072,1
2022,18,107,Indiana,Montgomery County,industry,Goods Producing,.9852217,1
2022,18,107,Indiana,Montgomery County,industry,Public Administration,.7331209,1
2022,18,107,Indiana,Montgomery County,industry,"Trade, Transit, Utilities",.5882353,1
2022,18,107,Indiana,Montgomery County,industry,Information Services,.7664446,3
2022,18,107,Indiana,Montgomery County,industry,Professional Services,.6987106,1
2022,18,107,Indiana,Montgomery County,industry,Education and Health,.9468271,1
2022,18,107,Indiana,Montgomery County,industry,Leisure and Other,.3397566,1
2022,18,109,Indiana,Morgan County,all,All,.6037736,1
2022,18,109,Indiana,Morgan County,industry,Goods Producing,.8349057,1
2022,18,109,Indiana,Morgan County,industry,Public Administration,.6839623,1
2022,18,109,Indiana,Morgan County,industry,"Trade, Transit, Utilities",.5936658,1
2022,18,109,Indiana,Morgan County,industry,Information Services,.6421833,3
2022,18,109,Indiana,Morgan County,industry,Professional Services,.6795822,1
2022,18,109,Indiana,Morgan County,industry,Education and Health,.601752,1
2022,18,109,Indiana,Morgan County,industry,Leisure and Other,.3399596,1
2022,18,111,Indiana,Newton County,all,All,.5949454,1
2022,18,111,Indiana,Newton County,industry,Goods Producing,.704918,1
2022,18,111,Indiana,Newton County,industry,Public Administration,.5535064,1
2022,18,111,Indiana,Newton County,industry,"Trade, Transit, Utilities",.659153,1
2022,18,111,Indiana,Newton County,industry,Information Services,0,3
2022,18,111,Indiana,Newton County,industry,Professional Services,.6796448,1
2022,18,111,Indiana,Newton County,industry,Education and Health,.6079235,3
2022,18,111,Indiana,Newton County,industry,Leisure and Other,.1314891,1
2022,18,113,Indiana,Noble County,all,All,.6660344,1
2022,18,113,Indiana,Noble County,industry,Goods Producing,.783484,1
2022,18,113,Indiana,Noble County,industry,Public Administration,.7008073,1
2022,18,113,Indiana,Noble County,industry,"Trade, Transit, Utilities",.5930843,1
2022,18,113,Indiana,Noble County,industry,Information Services,.7506565,3
2022,18,113,Indiana,Noble County,industry,Professional Services,.6477969,1
2022,18,113,Indiana,Noble County,industry,Education and Health,.6178873,1
2022,18,113,Indiana,Noble County,industry,Leisure and Other,.3242632,1
2022,18,115,Indiana,Ohio County,all,All,.5172656,1
2022,18,115,Indiana,Ohio County,industry,Goods Producing,.615525,3
2022,18,115,Indiana,Ohio County,industry,Public Administration,.7268857,3
2022,18,115,Indiana,Ohio County,industry,"Trade, Transit, Utilities",.5193712,3
2022,18,115,Indiana,Ohio County,industry,Information Services,NA,
2022,18,115,Indiana,Ohio County,industry,Professional Services,.7411567,3
2022,18,115,Indiana,Ohio County,industry,Education and Health,.5635879,3
2022,18,115,Indiana,Ohio County,industry,Leisure and Other,.3986525,3
2022,18,117,Indiana,Orange County,all,All,.6082304,1
2022,18,117,Indiana,Orange County,industry,Goods Producing,.7665059,1
2022,18,117,Indiana,Orange County,industry,Public Administration,.6841021,1
2022,18,117,Indiana,Orange County,industry,"Trade, Transit, Utilities",.5373832,1
2022,18,117,Indiana,Orange County,industry,Information Services,.4612602,3
2022,18,117,Indiana,Orange County,industry,Professional Services,.6500604,1
2022,18,117,Indiana,Orange County,industry,Education and Health,.7137474,1
2022,18,117,Indiana,Orange County,industry,Leisure and Other,.461637,1
2022,18,119,Indiana,Owen County,all,All,.7318671,1
2022,18,119,Indiana,Owen County,industry,Goods Producing,.873143,1
2022,18,119,Indiana,Owen County,industry,Public Administration,.6257889,1
2022,18,119,Indiana,Owen County,industry,"Trade, Transit, Utilities",.570201,1
2022,18,119,Indiana,Owen County,industry,Information Services,0,3
2022,18,119,Indiana,Owen County,industry,Professional Services,.9973055,1
2022,18,119,Indiana,Owen County,industry,Education and Health,.6109816,3
2022,18,119,Indiana,Owen County,industry,Leisure and Other,.1165162,1
2022,18,121,Indiana,Parke County,all,All,.5248091,1
2022,18,121,Indiana,Parke County,industry,Goods Producing,.6870229,1
2022,18,121,Indiana,Parke County,industry,Public Administration,.6280583,1
2022,18,121,Indiana,Parke County,industry,"Trade, Transit, Utilities",.5167351,1
2022,18,121,Indiana,Parke County,industry,Information Services,0,3
2022,18,121,Indiana,Parke County,industry,Professional Services,.625,1
2022,18,121,Indiana,Parke County,industry,Education and Health,.5064592,3
2022,18,121,Indiana,Parke County,industry,Leisure and Other,.1023928,1
2022,18,123,Indiana,Perry County,all,All,.6820817,1
2022,18,123,Indiana,Perry County,industry,Goods Producing,.9466512,1
2022,18,123,Indiana,Perry County,industry,Public Administration,.735962,1
2022,18,123,Indiana,Perry County,industry,"Trade, Transit, Utilities",.4320092,1
2022,18,123,Indiana,Perry County,industry,Information Services,.5088431,3
2022,18,123,Indiana,Perry County,industry,Professional Services,.7839228,1
2022,18,123,Indiana,Perry County,industry,Education and Health,.5276892,1
2022,18,123,Indiana,Perry County,industry,Leisure and Other,.3511887,1
2022,18,125,Indiana,Pike County,all,All,.7878338,1
2022,18,125,Indiana,Pike County,industry,Goods Producing,1.001484,1
2022,18,125,Indiana,Pike County,industry,Public Administration,.5825915,3
2022,18,125,Indiana,Pike County,industry,"Trade, Transit, Utilities",1.103858,1
2022,18,125,Indiana,Pike County,industry,Information Services,.5764095,3
2022,18,125,Indiana,Pike County,industry,Professional Services,.7681751,1
2022,18,125,Indiana,Pike County,industry,Education and Health,.6001484,3
2022,18,125,Indiana,Pike County,industry,Leisure and Other,.5096439,1
2022,18,127,Indiana,Porter County,all,All,.6902401,1
2022,18,127,Indiana,Porter County,industry,Goods Producing,1.025574,1
2022,18,127,Indiana,Porter County,industry,Public Administration,.7032881,1
2022,18,127,Indiana,Porter County,industry,"Trade, Transit, Utilities",.6223904,1
2022,18,127,Indiana,Porter County,industry,Information Services,.6889353,1
2022,18,127,Indiana,Porter County,industry,Professional Services,.7907098,1
2022,18,127,Indiana,Porter County,industry,Education and Health,.6732776,1
2022,18,127,Indiana,Porter County,industry,Leisure and Other,.3457724,1
2022,18,129,Indiana,Posey County,all,All,.86723,1
2022,18,129,Indiana,Posey County,industry,Goods Producing,1.271842,1
2022,18,129,Indiana,Posey County,industry,Public Administration,.644037,1
2022,18,129,Indiana,Posey County,industry,"Trade, Transit, Utilities",.7547981,1
2022,18,129,Indiana,Posey County,industry,Information Services,.4919794,3
2022,18,129,Indiana,Posey County,industry,Professional Services,.8539817,1
2022,18,129,Indiana,Posey County,industry,Education and Health,.5356631,1
2022,18,129,Indiana,Posey County,industry,Leisure and Other,.4307505,1
2022,18,131,Indiana,Pulaski County,all,All,.7064735,1
2022,18,131,Indiana,Pulaski County,industry,Goods Producing,.8424475,1
2022,18,131,Indiana,Pulaski County,industry,Public Administration,.7054882,1
2022,18,131,Indiana,Pulaski County,industry,"Trade, Transit, Utilities",.6835648,1
2022,18,131,Indiana,Pulaski County,industry,Information Services,0,3
2022,18,131,Indiana,Pulaski County,industry,Professional Services,.6998226,1
2022,18,131,Indiana,Pulaski County,industry,Education and Health,.5158144,3
2022,18,131,Indiana,Pulaski County,industry,Leisure and Other,.0968076,1
2022,18,133,Indiana,Putnam County,all,All,.64197,1
2022,18,133,Indiana,Putnam County,industry,Goods Producing,.819613,1
2022,18,133,Indiana,Putnam County,industry,Public Administration,.7189968,1
2022,18,133,Indiana,Putnam County,industry,"Trade, Transit, Utilities",.6138071,1
2022,18,133,Indiana,Putnam County,industry,Information Services,.9423744,3
2022,18,133,Indiana,Putnam County,industry,Professional Services,.7387349,1
2022,18,133,Indiana,Putnam County,industry,Education and Health,.5878105,1
2022,18,133,Indiana,Putnam County,industry,Leisure and Other,.3769498,1
2022,18,135,Indiana,Randolph County,all,All,.6833988,1
2022,18,135,Indiana,Randolph County,industry,Goods Producing,.9169942,1
2022,18,135,Indiana,Randolph County,industry,Public Administration,.6556798,1
2022,18,135,Indiana,Randolph County,industry,"Trade, Transit, Utilities",.5526156,1
2022,18,135,Indiana,Randolph County,industry,Information Services,.407469,3
2022,18,135,Indiana,Randolph County,industry,Professional Services,.7763834,1
2022,18,135,Indiana,Randolph County,industry,Education and Health,.6327487,1
2022,18,135,Indiana,Randolph County,industry,Leisure and Other,.3277139,1
2022,18,137,Indiana,Ripley County,all,All,.7367829,1
2022,18,137,Indiana,Ripley County,industry,Goods Producing,.7107705,1
2022,18,137,Indiana,Ripley County,industry,Public Administration,.6505437,1
2022,18,137,Indiana,Ripley County,industry,"Trade, Transit, Utilities",.7620922,1
2022,18,137,Indiana,Ripley County,industry,Information Services,.6692913,3
2022,18,137,Indiana,Ripley County,industry,Professional Services,1.126265,1
2022,18,137,Indiana,Ripley County,industry,Education and Health,.7241282,1
2022,18,137,Indiana,Ripley County,industry,Leisure and Other,.34027,1
2022,18,139,Indiana,Rush County,all,All,.6445197,1
2022,18,139,Indiana,Rush County,industry,Goods Producing,.7520625,1
2022,18,139,Indiana,Rush County,industry,Public Administration,.6823316,1
2022,18,139,Indiana,Rush County,industry,"Trade, Transit, Utilities",.6739835,1
2022,18,139,Indiana,Rush County,industry,Information Services,.6688274,3
2022,18,139,Indiana,Rush County,industry,Professional Services,.838244,1
2022,18,139,Indiana,Rush County,industry,Education and Health,.4765763,1
2022,18,139,Indiana,Rush County,industry,Leisure and Other,.3557749,1
2022,18,141,Indiana,St. Joseph County,all,All,.7592903,1
2022,18,141,Indiana,St. Joseph County,industry,Goods Producing,.8731489,1
2022,18,141,Indiana,St. Joseph County,industry,Public Administration,.7767532,1
2022,18,141,Indiana,St. Joseph County,industry,"Trade, Transit, Utilities",.6475272,1
2022,18,141,Indiana,St. Joseph County,industry,Information Services,.9548756,1
2022,18,141,Indiana,St. Joseph County,industry,Professional Services,.9143615,1
2022,18,141,Indiana,St. Joseph County,industry,Education and Health,.9548756,1
2022,18,141,Indiana,St. Joseph County,industry,Leisure and Other,.4515926,1
