state,county,subgroup_type,subgroup,average_to_living_wage_ratio,wage_ratio_quality
16,015,Year,2018,.47109613,1
16,017,Year,2014,.60607362,1
16,017,Year,2018,.61733675,1
16,019,Year,2014,.60951734,1
16,019,Year,2018,.6631363,1
16,021,Year,2014,.57001007,1
16,021,Year,2018,.64148366,1
16,023,Year,2014,1.4961607,1
16,023,Year,2018,1.5805776,1
16,025,Year,2014,.85453928,1
16,025,Year,2018,.90794605,1
16,027,Year,2014,.58020616,1
16,027,Year,2018,.61087191,1
16,029,Year,2014,.92876428,1
16,029,Year,2018,.93934739,1
16,031,Year,2014,.57952607,1
16,031,Year,2018,.63430619,1
16,033,Year,2014,.74129856,1
16,033,Year,2018,.74107063,1
16,035,Year,2014,.62402225,1
16,035,Year,2018,.63810229,1
16,037,Year,2014,.68439025,1
16,037,Year,2018,.54529375,1
16,039,Year,2014,.55813754,1
16,039,Year,2018,.58458751,1
16,041,Year,2014,.49293023,1
16,041,Year,2018,.51857001,1
16,043,Year,2014,.55051535,1
16,043,Year,2018,.59381413,1
16,045,Year,2014,.50630939,1
16,045,Year,2018,.56056148,1
16,047,Year,2014,.5766713,1
16,047,Year,2018,.63071746,1
16,049,Year,2014,.64138025,1
16,049,Year,2018,.62533438,1
16,051,Year,2014,.51093286,1
16,051,Year,2018,.56572139,1
16,053,Year,2014,.62257171,1
16,053,Year,2018,.65188831,1
16,055,Year,2014,.60596061,1
16,055,Year,2018,.65799803,1
16,057,Year,2014,.59888315,1
16,057,Year,2018,.63855135,1
16,059,Year,2014,.55954242,1
16,059,Year,2018,.59572744,1
16,061,Year,2014,.54526842,1
16,061,Year,2018,.55086845,1
16,063,Year,2014,.58215767,1
16,063,Year,2018,.62115294,1
16,065,Year,2014,.53502399,1
16,065,Year,2018,.52848828,1
16,067,Year,2014,.6261546,1
16,067,Year,2018,.65494132,1
16,069,Year,2014,.6777094,1
16,069,Year,2018,.70109522,1
16,071,Year,2014,.44249529,1
16,071,Year,2018,.47191665,1
16,073,Year,2014,.56556374,1
16,073,Year,2018,.58239907,1
16,075,Year,2014,.59668595,1
16,075,Year,2018,.61588424,1
16,077,Year,2014,.69023186,1
16,077,Year,2018,.70673609,1
16,079,Year,2014,.75245261,1
16,079,Year,2018,.65919495,1
16,081,Year,2014,.54597533,1
16,081,Year,2018,.59838676,1
16,083,Year,2014,.55855805,1
16,083,Year,2018,.60906333,1
16,085,Year,2014,.5912019,1
16,085,Year,2018,.61295325,1
16,087,Year,2014,.5214783,1
16,087,Year,2018,.57778388,1
17,001,Year,2014,.68726331,1
17,001,Year,2018,.71029568,1
17,003,Year,2014,.60496122,1
17,003,Year,2018,.63044709,1
17,005,Year,2014,.63113415,1
17,005,Year,2018,.69464916,1
17,007,Year,2014,.76325566,1
17,007,Year,2018,.81428921,1
17,009,Year,2014,.7095958,1
17,009,Year,2018,.70832008,1
17,011,Year,2014,.66545087,1
17,011,Year,2018,.68229014,1
17,013,Year,2014,.40433252,1
17,013,Year,2018,.41974819,1
17,015,Year,2014,.57376742,1
17,015,Year,2018,.5964582,1
17,017,Year,2014,.58871901,1
17,017,Year,2018,.6087926,1
17,019,Year,2014,.76345015,1
17,019,Year,2018,.78809512,1
17,021,Year,2014,.63670343,1
17,021,Year,2018,.63105148,1
17,023,Year,2014,.59058797,1
17,023,Year,2018,.63081843,1
17,025,Year,2014,.61862218,1
17,025,Year,2018,.64491493,1
17,027,Year,2014,.58561569,1
17,027,Year,2018,.59904182,1
17,029,Year,2014,.65410757,1
17,029,Year,2018,.64373922,1
17,031,Year,2014,.96513343,1
17,031,Year,2018,1.0203277,1
17,033,Year,2014,.78495872,1
17,033,Year,2018,.8466711,1
17,035,Year,2014,.56442267,1
17,035,Year,2018,.56297898,1
17,037,Year,2014,.6528967,1
17,037,Year,2018,.69779754,1
17,039,Year,2014,.88120961,1
17,039,Year,2018,.86429173,1
17,041,Year,2014,.66721487,1
17,041,Year,2018,.66165453,1
17,043,Year,2014,.94004333,1
17,043,Year,2018,.97301722,1
17,045,Year,2014,.68683887,1
17,045,Year,2018,.71275431,1
17,047,Year,2014,.67469066,1
17,047,Year,2018,.68103719,1
17,049,Year,2014,.6494599,1
17,049,Year,2018,.67134583,1
17,051,Year,2014,.56909508,1
17,051,Year,2018,.56562209,1
17,053,Year,2014,.63213307,1
17,053,Year,2018,.68819571,1
17,055,Year,2014,.58965349,1
17,055,Year,2018,.63081843,1
17,057,Year,2014,.55440205,1
17,057,Year,2018,.57688791,1
17,059,Year,2014,.663477,1
17,059,Year,2018,.76825929,1
17,061,Year,2014,.54106081,1
17,061,Year,2018,.53038085,1
17,063,Year,2014,.85787159,1
17,063,Year,2018,.85218138,1
17,065,Year,2014,.73449707,1
17,065,Year,2018,.72244567,1
17,067,Year,2014,.54760212,1
17,067,Year,2018,.59381509,1
17,069,Year,2014,.62516356,1
17,069,Year,2018,.52068949,1
17,071,Year,2014,.4905149,1
17,071,Year,2018,.48268372,1
17,073,Year,2014,.60759056,1
17,073,Year,2018,.63269114,1
17,075,Year,2014,.54573321,1
17,075,Year,2018,.58412373,1
17,077,Year,2014,.70564497,1
17,077,Year,2018,.77851051,1
17,079,Year,2014,.61768776,1
17,079,Year,2018,.64667696,1
17,081,Year,2014,.72389936,1
17,081,Year,2018,.71152282,1
17,083,Year,2014,.52607661,1
17,083,Year,2018,.54207003,1
17,085,Year,2014,.57096398,1
17,085,Year,2018,.5964582,1
17,087,Year,2014,.76907265,1
17,087,Year,2018,.76297313,1
17,089,Year,2014,.71005052,1
17,089,Year,2018,.7482928,1
17,091,Year,2014,.66575235,1
17,091,Year,2018,.6901077,1
17,093,Year,2014,.605205,1
17,093,Year,2018,.63573617,1
17,095,Year,2014,.57657087,1
17,095,Year,2018,.60262543,1
17,097,Year,2014,1.0897478,1
17,097,Year,2018,1.1441232,1
17,099,Year,2014,.73444945,1
17,099,Year,2018,.75461054,1
17,101,Year,2014,.71954548,1
17,101,Year,2018,.68720442,1
17,103,Year,2014,.73410392,1
17,103,Year,2018,.75377685,1
17,105,Year,2014,.75684613,1
17,105,Year,2018,.75569057,1
17,107,Year,2014,.69046909,1
17,107,Year,2018,.70172912,1
17,109,Year,2014,.67026961,1
17,109,Year,2018,.6705547,1
17,111,Year,2014,.67074263,1
17,111,Year,2018,.68600082,1
17,113,Year,2014,.86856675,1
17,113,Year,2018,.86320323,1
17,115,Year,2014,.8773784,1
17,115,Year,2018,.8673389,1
17,117,Year,2014,.58871901,1
17,117,Year,2018,.60967368,1
17,119,Year,2014,.70469385,1
17,119,Year,2018,.70376945,1
17,121,Year,2014,.6373117,1
17,121,Year,2018,.65372521,1
17,123,Year,2014,.66396475,1
17,123,Year,2018,.6061877,1
17,125,Year,2014,.58411801,1
17,125,Year,2018,.5820815,1
17,127,Year,2014,.77408373,1
17,127,Year,2018,.72808999,1
17,129,Year,2014,.51065582,1
17,129,Year,2018,.51979661,1
17,131,Year,2014,.54683149,1
17,131,Year,2018,.54633731,1
17,133,Year,2014,.56073368,1
17,133,Year,2018,.56636679,1
17,135,Year,2014,.67282176,1
17,135,Year,2018,.65020108,1
17,137,Year,2014,.65844011,1
17,137,Year,2018,.68557596,1
17,139,Year,2014,.65319777,1
17,139,Year,2018,.67046481,1
17,141,Year,2014,.76069832,1
17,141,Year,2018,.75621843,1
17,143,Year,2014,.8393172,1
17,143,Year,2018,.9996931,1
17,145,Year,2014,.62236011,1
17,145,Year,2018,.64403391,1
17,147,Year,2014,.57417244,1
17,147,Year,2018,.57719642,1
17,149,Year,2014,.53638846,1
17,149,Year,2018,.5823617,1
17,151,Year,2014,.55134004,1
17,151,Year,2018,.53126186,1
17,153,Year,2014,.69338018,1
17,153,Year,2018,.78235579,1
17,155,Year,2014,.7195493,1
17,155,Year,2018,.76559532,1
17,157,Year,2014,.66886067,1
17,157,Year,2018,.68689656,1
17,159,Year,2014,.60086721,1
17,159,Year,2018,.61672193,1
17,161,Year,2014,.92770916,1
17,161,Year,2018,.92424202,1
17,163,Year,2014,.68247777,1
17,163,Year,2018,.69539124,1
17,165,Year,2014,.7064628,1
17,165,Year,2018,.59557718,1
17,167,Year,2014,.89568126,1
17,167,Year,2018,.89047128,1
17,169,Year,2014,.81673086,1
17,169,Year,2018,.66517866,1
17,171,Year,2014,.60553956,1
17,171,Year,2018,.61936504,1
17,173,Year,2014,.54947108,1
17,173,Year,2018,.61584091,1
17,175,Year,2014,.58907467,1
17,175,Year,2018,.62082577,1
17,177,Year,2014,.72328335,1
17,177,Year,2018,.72332668,1
17,179,Year,2014,1.0457217,1
17,179,Year,2018,.76548421,1
17,181,Year,2014,.59712929,1
17,181,Year,2018,.58764786,1
17,183,Year,2014,.69950914,1
17,183,Year,2018,.71810681,1
17,185,Year,2014,.63450831,1
17,185,Year,2018,.65636832,1
17,187,Year,2014,.56535715,1
17,187,Year,2018,.61672193,1
17,189,Year,2014,.7628774,1
17,189,Year,2018,.79256922,1
17,191,Year,2014,.58591563,1
17,191,Year,2018,.54359633,1
17,193,Year,2014,.66534597,1
17,193,Year,2018,.61672193,1
17,195,Year,2014,.60537547,1
17,195,Year,2018,.65876293,1
17,197,Year,2014,.71841389,1
17,197,Year,2018,.72148359,1
17,199,Year,2014,.68169457,1
17,199,Year,2018,.66471845,1
17,201,Year,2014,.75229985,1
17,201,Year,2018,.79276997,1
17,203,Year,2014,.65665841,1
17,203,Year,2018,.67076737,1
18,001,Year,2014,.64174753,1
18,001,Year,2018,.68347728,1
18,003,Year,2014,.7635898,1
18,003,Year,2018,.81219351,1
18,005,Year,2014,.8926034,1
18,005,Year,2018,.96536559,1
18,007,Year,2014,.6299293,1
18,007,Year,2018,.69048017,1
18,009,Year,2014,.60510451,1
18,009,Year,2018,.66200191,1
18,011,Year,2014,.67539328,1
18,011,Year,2018,.74289489,1
18,013,Year,2014,.44463393,1
18,013,Year,2018,.4598873,1
18,015,Year,2014,.63085365,1
18,015,Year,2018,.66760415,1
18,017,Year,2014,.63976681,1
18,017,Year,2018,.66386932,1
18,019,Year,2014,.66849643,1
18,019,Year,2018,.7110678,1
18,021,Year,2014,.55862445,1
18,021,Year,2018,.60295355,1
18,023,Year,2014,.70182252,1
18,023,Year,2018,.73148274,1
18,025,Year,2014,.53181851,1
18,025,Year,2018,.5751667,1
18,027,Year,2014,.62194049,1
18,027,Year,2018,.6554659,1
18,029,Year,2014,.63355416,1
18,029,Year,2018,.65616125,1
18,031,Year,2014,.73874235,1
18,031,Year,2018,.81500638,1
18,033,Year,2014,.80380929,1
18,033,Year,2018,.86451131,1
18,035,Year,2014,.68569958,1
18,035,Year,2018,.70466745,1
18,037,Year,2014,.74672472,1
18,037,Year,2018,.76097542,1
18,039,Year,2014,.77422738,1
18,039,Year,2018,.85417598,1
18,041,Year,2014,.63656229,1
18,041,Year,2018,.64775866,1
18,043,Year,2014,.68944645,1
18,043,Year,2018,.72094375,1
18,045,Year,2014,.59481537,1
18,045,Year,2018,.62084979,1
18,047,Year,2014,.55176294,1
18,047,Year,2018,.60659873,1
18,049,Year,2014,.67145807,1
18,049,Year,2018,.67507386,1
18,051,Year,2014,.92597824,1
18,051,Year,2018,.93651325,1
18,053,Year,2014,.68532294,1
18,053,Year,2018,.71428978,1
18,055,Year,2014,.58430713,1
18,055,Year,2018,.6302557,1
18,057,Year,2014,.88176346,1
18,057,Year,2018,.91712141,1
18,059,Year,2014,.71666735,1
18,059,Year,2018,.7473169,1
18,061,Year,2014,.59326679,1
18,061,Year,2018,.63026464,1
18,063,Year,2014,.61629635,1
18,063,Year,2018,.6615302,1
18,065,Year,2014,.60807556,1
18,065,Year,2018,.65639961,1
18,067,Year,2014,.85760868,1
18,067,Year,2018,.86419636,1
18,069,Year,2014,.65264136,1
18,069,Year,2018,.70028412,1
18,071,Year,2014,.74551898,1
18,071,Year,2018,.8088212,1
18,073,Year,2014,.67204821,1
18,073,Year,2018,.71767318,1
18,075,Year,2014,.6278826,1
18,075,Year,2018,.66853791,1
18,077,Year,2014,.69403976,1
18,077,Year,2018,.71349716,1
18,079,Year,2014,.65652394,1
18,079,Year,2018,.67911655,1
18,081,Year,2014,.62192464,1
18,081,Year,2018,.67479616,1
18,083,Year,2014,.69089448,1
18,083,Year,2018,.7032699,1
18,085,Year,2014,.87967658,1
18,085,Year,2018,.86995924,1
18,087,Year,2014,.71107209,1
18,087,Year,2018,.79739016,1
18,089,Year,2014,.80671978,1
18,089,Year,2018,.81629997,1
18,091,Year,2014,.69262797,1
18,091,Year,2018,.71520811,1
18,093,Year,2014,.64344096,1
18,093,Year,2018,.69661802,1
18,095,Year,2014,.64688301,1
18,095,Year,2018,.69011164,1
18,097,Year,2014,.92303747,1
18,097,Year,2018,.9790293,1
18,099,Year,2014,.66577357,1
18,099,Year,2018,.70231229,1
18,101,Year,2014,1.243881,1
18,101,Year,2018,1.2679811,1
18,103,Year,2014,.64669925,1
18,103,Year,2018,.67507386,1
18,105,Year,2014,.68728042,1
18,105,Year,2018,.75435817,1
18,107,Year,2014,.7394951,1
18,107,Year,2018,.79071867,1
18,109,Year,2014,.61160612,1
18,109,Year,2018,.64118904,1
18,111,Year,2014,.60503983,1
18,111,Year,2018,.65357059,1
18,113,Year,2014,.68804163,1
18,113,Year,2018,.71589464,1
18,115,Year,2014,.44537911,1
18,115,Year,2018,.47963959,1
18,117,Year,2014,.58034575,1
18,117,Year,2018,.61998487,1
18,119,Year,2014,.68836892,1
18,119,Year,2018,.71168816,1
18,121,Year,2014,.54072881,1
18,121,Year,2018,.55259788,1
18,123,Year,2014,.71503347,1
18,123,Year,2018,.73669887,1
18,125,Year,2014,.9636116,1
18,125,Year,2018,.87302083,1
18,127,Year,2014,.74762285,1
18,127,Year,2018,.77384883,1
18,129,Year,2014,.96113861,1
18,129,Year,2018,1.0046276,1
18,131,Year,2014,.69324577,1
18,131,Year,2018,.73949999,1
18,133,Year,2014,.62330812,1
18,133,Year,2018,.66146421,1
18,135,Year,2014,.64669925,1
18,135,Year,2018,.65359849,1
18,137,Year,2014,.81902033,1
18,137,Year,2018,.79925758,1
18,139,Year,2014,.68235189,1
18,139,Year,2018,.70495266,1
18,141,Year,2014,.74922127,1
18,141,Year,2018,.78526157,1
18,143,Year,2014,.59566271,1
18,143,Year,2018,.62771976,1
18,145,Year,2014,.69509226,1
18,145,Year,2018,.74201047,1
18,147,Year,2014,.67145807,1
18,147,Year,2018,.70868748,1
18,149,Year,2014,.54231453,1
18,149,Year,2018,.5551514,1
18,151,Year,2014,.592116,1
18,151,Year,2018,.65590054,1
18,153,Year,2014,.72473156,1
18,153,Year,2018,.7114135,1
18,155,Year,2014,.57539397,1
18,155,Year,2018,.63585794,1
18,157,Year,2014,.78406096,1
18,157,Year,2018,.86648488,1
18,159,Year,2014,.71422613,1
18,159,Year,2018,.91766191,1
18,161,Year,2014,.55815285,1
