year,state,county,adults,children,wage
2021,41,013,2 Adults (1 Working),2 Children,38.48
2021,41,013,2 Adults (1 Working),3 Children,41.93
2021,41,013,2 Adults (Both Working),0 Children,13.04
2021,41,013,2 Adults (Both Working),1 Child,18.29
2021,41,013,2 Adults (Both Working),2 Children,23.26
2021,41,013,2 Adults (Both Working),3 Children,27
2021,41,015,1 Adult,0 Children,17.16
2021,41,015,1 Adult,1 Child,34.25
2021,41,015,1 Adult,2 Children,42.38
2021,41,015,1 Adult,3 Children,56.69
2021,41,015,2 Adults (1 Working),0 Children,27.2
2021,41,015,2 Adults (1 Working),1 Child,33.44
2021,41,015,2 Adults (1 Working),2 Children,39.37
2021,41,015,2 Adults (1 Working),3 Children,44.17
2021,41,015,2 Adults (Both Working),0 Children,13.6
2021,41,015,2 Adults (Both Working),1 Child,19
2021,41,015,2 Adults (Both Working),2 Children,24.24
2021,41,015,2 Adults (Both Working),3 Children,28.92
2021,41,017,1 Adult,0 Children,18.42
2021,41,017,1 Adult,1 Child,35.95
2021,41,017,1 Adult,2 Children,44.04
2021,41,017,1 Adult,3 Children,59.05
2021,41,017,2 Adults (1 Working),0 Children,28.72
2021,41,017,2 Adults (1 Working),1 Child,35.18
2021,41,017,2 Adults (1 Working),2 Children,41.1
2021,41,017,2 Adults (1 Working),3 Children,46.65
2021,41,017,2 Adults (Both Working),0 Children,14.36
2021,41,017,2 Adults (Both Working),1 Child,19.85
2021,41,017,2 Adults (Both Working),2 Children,25.07
2021,41,017,2 Adults (Both Working),3 Children,30.55
2021,41,019,1 Adult,0 Children,17.42
2021,41,019,1 Adult,1 Child,34.44
2021,41,019,1 Adult,2 Children,42.37
2021,41,019,1 Adult,3 Children,56.63
2021,41,019,2 Adults (1 Working),0 Children,27.05
2021,41,019,2 Adults (1 Working),1 Child,33.84
2021,41,019,2 Adults (1 Working),2 Children,39.76
2021,41,019,2 Adults (1 Working),3 Children,44.73
2021,41,019,2 Adults (Both Working),0 Children,13.53
2021,41,019,2 Adults (Both Working),1 Child,19.09
2021,41,019,2 Adults (Both Working),2 Children,24.23
2021,41,019,2 Adults (Both Working),3 Children,28.89
2021,41,021,1 Adult,0 Children,16.74
2021,41,021,1 Adult,1 Child,33.06
2021,41,021,1 Adult,2 Children,40.63
2021,41,021,1 Adult,3 Children,52.62
2021,41,021,2 Adults (1 Working),0 Children,26.37
2021,41,021,2 Adults (1 Working),1 Child,32.8
2021,41,021,2 Adults (1 Working),2 Children,38.73
2021,41,021,2 Adults (1 Working),3 Children,41.78
2021,41,021,2 Adults (Both Working),0 Children,13.18
2021,41,021,2 Adults (Both Working),1 Child,18.4
2021,41,021,2 Adults (Both Working),2 Children,23.36
2021,41,021,2 Adults (Both Working),3 Children,26.88
2021,41,023,1 Adult,0 Children,15.81
2021,41,023,1 Adult,1 Child,31.52
2021,41,023,1 Adult,2 Children,39.08
2021,41,023,1 Adult,3 Children,51.88
2021,41,023,2 Adults (1 Working),0 Children,25.36
2021,41,023,2 Adults (1 Working),1 Child,31.29
2021,41,023,2 Adults (1 Working),2 Children,37.21
2021,41,023,2 Adults (1 Working),3 Children,41.08
2021,41,023,2 Adults (Both Working),0 Children,12.68
2021,41,023,2 Adults (Both Working),1 Child,17.63
2021,41,023,2 Adults (Both Working),2 Children,22.59
2021,41,023,2 Adults (Both Working),3 Children,26.51
2021,41,025,1 Adult,0 Children,15.46
2021,41,025,1 Adult,1 Child,30.84
2021,41,025,1 Adult,2 Children,38.14
2021,41,025,1 Adult,3 Children,50.49
2021,41,025,2 Adults (1 Working),0 Children,24.97
2021,41,025,2 Adults (1 Working),1 Child,30.87
2021,41,025,2 Adults (1 Working),2 Children,36.79
2021,41,025,2 Adults (1 Working),3 Children,40.48
2021,41,025,2 Adults (Both Working),0 Children,12.49
2021,41,025,2 Adults (Both Working),1 Child,17.29
2021,41,025,2 Adults (Both Working),2 Children,22.12
2021,41,025,2 Adults (Both Working),3 Children,25.82
2021,41,027,1 Adult,0 Children,17.98
2021,41,027,1 Adult,1 Child,35.87
2021,41,027,1 Adult,2 Children,44.37
2021,41,027,1 Adult,3 Children,59.57
2021,41,027,2 Adults (1 Working),0 Children,27.7
2021,41,027,2 Adults (1 Working),1 Child,34.68
2021,41,027,2 Adults (1 Working),2 Children,40.61
2021,41,027,2 Adults (1 Working),3 Children,45.94
2021,41,027,2 Adults (Both Working),0 Children,13.85
2021,41,027,2 Adults (Both Working),1 Child,19.8
2021,41,027,2 Adults (Both Working),2 Children,25.23
2021,41,027,2 Adults (Both Working),3 Children,30.82
2021,41,029,1 Adult,0 Children,17.42
2021,41,029,1 Adult,1 Child,33.93
2021,41,029,1 Adult,2 Children,41.86
2021,41,029,1 Adult,3 Children,55.91
2021,41,029,2 Adults (1 Working),0 Children,26.67
2021,41,029,2 Adults (1 Working),1 Child,33.33
2021,41,029,2 Adults (1 Working),2 Children,39.25
2021,41,029,2 Adults (1 Working),3 Children,44
2021,41,029,2 Adults (Both Working),0 Children,13.33
2021,41,029,2 Adults (Both Working),1 Child,18.84
2021,41,029,2 Adults (Both Working),2 Children,23.98
2021,41,029,2 Adults (Both Working),3 Children,28.53
2021,41,031,1 Adult,0 Children,16.26
2021,41,031,1 Adult,1 Child,32.43
2021,41,031,1 Adult,2 Children,40.11
2021,41,031,1 Adult,3 Children,53.37
2021,41,031,2 Adults (1 Working),0 Children,26.56
2021,41,031,2 Adults (1 Working),1 Child,32.07
2021,41,031,2 Adults (1 Working),2 Children,37.99
2021,41,031,2 Adults (1 Working),3 Children,42.2
2021,41,031,2 Adults (Both Working),0 Children,13.28
2021,41,031,2 Adults (Both Working),1 Child,18.09
2021,41,031,2 Adults (Both Working),2 Children,23.1
2021,41,031,2 Adults (Both Working),3 Children,27.26
2021,41,033,1 Adult,0 Children,18.16
2021,41,033,1 Adult,1 Child,34.39
2021,41,033,1 Adult,2 Children,42.24
2021,41,033,1 Adult,3 Children,56.44
2021,41,033,2 Adults (1 Working),0 Children,27.08
2021,41,033,2 Adults (1 Working),1 Child,33.87
2021,41,033,2 Adults (1 Working),2 Children,39.79
2021,41,033,2 Adults (1 Working),3 Children,44.78
2021,41,033,2 Adults (Both Working),0 Children,13.54
2021,41,033,2 Adults (Both Working),1 Child,19.07
2021,41,033,2 Adults (Both Working),2 Children,24.16
2021,41,033,2 Adults (Both Working),3 Children,28.79
2021,41,035,1 Adult,0 Children,16.34
2021,41,035,1 Adult,1 Child,32.6
2021,41,035,1 Adult,2 Children,40.64
2021,41,035,1 Adult,3 Children,54.11
2021,41,035,2 Adults (1 Working),0 Children,25.58
2021,41,035,2 Adults (1 Working),1 Child,31.87
2021,41,035,2 Adults (1 Working),2 Children,37.79
2021,41,035,2 Adults (1 Working),3 Children,41.84
2021,41,035,2 Adults (Both Working),0 Children,12.79
2021,41,035,2 Adults (Both Working),1 Child,18.17
2021,41,035,2 Adults (Both Working),2 Children,23.37
2021,41,035,2 Adults (Both Working),3 Children,27.63
2021,41,037,1 Adult,0 Children,15.6
2021,41,037,1 Adult,1 Child,30.61
2021,41,037,1 Adult,2 Children,37.46
2021,41,037,1 Adult,3 Children,49.21
2021,41,037,2 Adults (1 Working),0 Children,25.68
2021,41,037,2 Adults (1 Working),1 Child,31.07
2021,41,037,2 Adults (1 Working),2 Children,36.99
2021,41,037,2 Adults (1 Working),3 Children,40.51
2021,41,037,2 Adults (Both Working),0 Children,12.84
2021,41,037,2 Adults (Both Working),1 Child,17.18
2021,41,037,2 Adults (Both Working),2 Children,21.78
2021,41,037,2 Adults (Both Working),3 Children,25.18
2021,41,039,1 Adult,0 Children,17.95
2021,41,039,1 Adult,1 Child,35.82
2021,41,039,1 Adult,2 Children,44.32
2021,41,039,1 Adult,3 Children,59.5
2021,41,039,2 Adults (1 Working),0 Children,27.71
2021,41,039,2 Adults (1 Working),1 Child,34.64
2021,41,039,2 Adults (1 Working),2 Children,40.56
2021,41,039,2 Adults (1 Working),3 Children,45.88
2021,41,039,2 Adults (Both Working),0 Children,13.85
2021,41,039,2 Adults (Both Working),1 Child,19.78
2021,41,039,2 Adults (Both Working),2 Children,25.21
2021,41,039,2 Adults (Both Working),3 Children,30.78
2021,41,041,1 Adult,0 Children,17.09
2021,41,041,1 Adult,1 Child,34.15
2021,41,041,1 Adult,2 Children,42.28
2021,41,041,1 Adult,3 Children,56.53
2021,41,041,2 Adults (1 Working),0 Children,27.05
2021,41,041,2 Adults (1 Working),1 Child,33.34
2021,41,041,2 Adults (1 Working),2 Children,39.26
2021,41,041,2 Adults (1 Working),3 Children,44.01
2021,41,041,2 Adults (Both Working),0 Children,13.52
2021,41,041,2 Adults (Both Working),1 Child,18.95
2021,41,041,2 Adults (Both Working),2 Children,24.19
2021,41,041,2 Adults (Both Working),3 Children,28.84
2021,41,043,1 Adult,0 Children,17.96
2021,41,043,1 Adult,1 Child,34.69
2021,41,043,1 Adult,2 Children,42.62
2021,41,043,1 Adult,3 Children,56.75
2021,41,043,2 Adults (1 Working),0 Children,27.25
2021,41,043,2 Adults (1 Working),1 Child,34.09
2021,41,043,2 Adults (1 Working),2 Children,40.01
2021,41,043,2 Adults (1 Working),3 Children,44.84
2021,41,043,2 Adults (Both Working),0 Children,13.62
2021,41,043,2 Adults (Both Working),1 Child,19.22
2021,41,043,2 Adults (Both Working),2 Children,24.36
2021,41,043,2 Adults (Both Working),3 Children,28.95
2021,41,045,1 Adult,0 Children,16.02
2021,41,045,1 Adult,1 Child,31.53
2021,41,045,1 Adult,2 Children,39
2021,41,045,1 Adult,3 Children,51.08
2021,41,045,2 Adults (1 Working),0 Children,25.19
2021,41,045,2 Adults (1 Working),1 Child,31.37
2021,41,045,2 Adults (1 Working),2 Children,37.3
2021,41,045,2 Adults (1 Working),3 Children,40.53
2021,41,045,2 Adults (Both Working),0 Children,12.59
2021,41,045,2 Adults (Both Working),1 Child,17.64
2021,41,045,2 Adults (Both Working),2 Children,22.55
2021,41,045,2 Adults (Both Working),3 Children,26.11
2021,41,047,1 Adult,0 Children,18
2021,41,047,1 Adult,1 Child,34.37
2021,41,047,1 Adult,2 Children,42.3
2021,41,047,1 Adult,3 Children,56.53
2021,41,047,2 Adults (1 Working),0 Children,27.05
2021,41,047,2 Adults (1 Working),1 Child,33.76
2021,41,047,2 Adults (1 Working),2 Children,39.69
2021,41,047,2 Adults (1 Working),3 Children,44.63
2021,41,047,2 Adults (Both Working),0 Children,13.53
2021,41,047,2 Adults (Both Working),1 Child,19.06
2021,41,047,2 Adults (Both Working),2 Children,24.19
2021,41,047,2 Adults (Both Working),3 Children,28.84
2021,41,049,1 Adult,0 Children,16.4
2021,41,049,1 Adult,1 Child,32.59
2021,41,049,1 Adult,2 Children,40.21
2021,41,049,1 Adult,3 Children,52.13
2021,41,049,2 Adults (1 Working),0 Children,25.88
2021,41,049,2 Adults (1 Working),1 Child,32.29
2021,41,049,2 Adults (1 Working),2 Children,38.22
2021,41,049,2 Adults (1 Working),3 Children,41.15
2021,41,049,2 Adults (Both Working),0 Children,12.94
2021,41,049,2 Adults (Both Working),1 Child,18.17
2021,41,049,2 Adults (Both Working),2 Children,23.15
2021,41,049,2 Adults (Both Working),3 Children,26.64
2021,41,051,1 Adult,0 Children,21.6
2021,41,051,1 Adult,1 Child,38.89
2021,41,051,1 Adult,2 Children,47.76
2021,41,051,1 Adult,3 Children,65.41
2021,41,051,2 Adults (1 Working),0 Children,31.05
2021,41,051,2 Adults (1 Working),1 Child,37.34
2021,41,051,2 Adults (1 Working),2 Children,43.27
2021,41,051,2 Adults (1 Working),3 Children,49.71
2021,41,051,2 Adults (Both Working),0 Children,15.53
2021,41,051,2 Adults (Both Working),1 Child,21.32
2021,41,051,2 Adults (Both Working),2 Children,26.93
2021,41,051,2 Adults (Both Working),3 Children,33.29
2021,41,053,1 Adult,0 Children,18
2021,41,053,1 Adult,1 Child,34.37
2021,41,053,1 Adult,2 Children,42.3
2021,41,053,1 Adult,3 Children,56.53
2021,41,053,2 Adults (1 Working),0 Children,27.05
2021,41,053,2 Adults (1 Working),1 Child,33.76
2021,41,053,2 Adults (1 Working),2 Children,39.69
2021,41,053,2 Adults (1 Working),3 Children,44.63
2021,41,053,2 Adults (Both Working),0 Children,13.53
2021,41,053,2 Adults (Both Working),1 Child,19.06
2021,41,053,2 Adults (Both Working),2 Children,24.19
2021,41,053,2 Adults (Both Working),3 Children,28.84
2021,41,055,1 Adult,0 Children,16.07
2021,41,055,1 Adult,1 Child,31.88
2021,41,055,1 Adult,2 Children,39.3
2021,41,055,1 Adult,3 Children,52.17
2021,41,055,2 Adults (1 Working),0 Children,25.5
2021,41,055,2 Adults (1 Working),1 Child,31.78
2021,41,055,2 Adults (1 Working),2 Children,37.7
2021,41,055,2 Adults (1 Working),3 Children,41.78
2021,41,055,2 Adults (Both Working),0 Children,12.75
2021,41,055,2 Adults (Both Working),1 Child,17.81
2021,41,055,2 Adults (Both Working),2 Children,22.7
2021,41,055,2 Adults (Both Working),3 Children,26.66
2021,41,057,1 Adult,0 Children,16.93
2021,41,057,1 Adult,1 Child,33.54
2021,41,057,1 Adult,2 Children,41.92
2021,41,057,1 Adult,3 Children,56.06
2021,41,057,2 Adults (1 Working),0 Children,26.02
2021,41,057,2 Adults (1 Working),1 Child,32.47
2021,41,057,2 Adults (1 Working),2 Children,38.4
2021,41,057,2 Adults (1 Working),3 Children,42.78
2021,41,057,2 Adults (Both Working),0 Children,13.01
2021,41,057,2 Adults (Both Working),1 Child,18.64
2021,41,057,2 Adults (Both Working),2 Children,24.01
2021,41,057,2 Adults (Both Working),3 Children,28.6
2021,41,059,1 Adult,0 Children,16.11
2021,41,059,1 Adult,1 Child,32.13
2021,41,059,1 Adult,2 Children,39.81
2021,41,059,1 Adult,3 Children,52.86
2021,41,059,2 Adults (1 Working),0 Children,25.77
2021,41,059,2 Adults (1 Working),1 Child,31.77
2021,41,059,2 Adults (1 Working),2 Children,37.69
2021,41,059,2 Adults (1 Working),3 Children,41.7
2021,41,059,2 Adults (Both Working),0 Children,12.89
2021,41,059,2 Adults (Both Working),1 Child,17.94
2021,41,059,2 Adults (Both Working),2 Children,22.95
2021,41,059,2 Adults (Both Working),3 Children,27
2021,41,061,1 Adult,0 Children,16.32
2021,41,061,1 Adult,1 Child,32.53
2021,41,061,1 Adult,2 Children,40.21
2021,41,061,1 Adult,3 Children,53.51
2021,41,061,2 Adults (1 Working),0 Children,25.8
2021,41,061,2 Adults (1 Working),1 Child,32.17
2021,41,061,2 Adults (1 Working),2 Children,38.1
2021,41,061,2 Adults (1 Working),3 Children,42.35
2021,41,061,2 Adults (Both Working),0 Children,12.9
2021,41,061,2 Adults (Both Working),1 Child,18.14
2021,41,061,2 Adults (Both Working),2 Children,23.15
2021,41,061,2 Adults (Both Working),3 Children,27.33
2021,41,063,1 Adult,0 Children,15.92
2021,41,063,1 Adult,1 Child,31.76
2021,41,063,1 Adult,2 Children,39.27
2021,41,063,1 Adult,3 Children,51.97
2021,41,063,2 Adults (1 Working),0 Children,25.67
2021,41,063,2 Adults (1 Working),1 Child,31.56
2021,41,063,2 Adults (1 Working),2 Children,37.48
2021,41,063,2 Adults (1 Working),3 Children,41.3
2021,41,063,2 Adults (Both Working),0 Children,12.84
2021,41,063,2 Adults (Both Working),1 Child,17.75
2021,41,063,2 Adults (Both Working),2 Children,22.68
2021,41,063,2 Adults (Both Working),3 Children,26.56
2021,41,065,1 Adult,0 Children,17.83
2021,41,065,1 Adult,1 Child,34.38
2021,41,065,1 Adult,2 Children,41.65
2021,41,065,1 Adult,3 Children,54.9
2021,41,065,2 Adults (1 Working),0 Children,27.51
2021,41,065,2 Adults (1 Working),1 Child,34.43
2021,41,065,2 Adults (1 Working),2 Children,40.36
2021,41,065,2 Adults (1 Working),3 Children,44.97
2021,41,065,2 Adults (Both Working),0 Children,13.75
2021,41,065,2 Adults (Both Working),1 Child,19.06
2021,41,065,2 Adults (Both Working),2 Children,23.87
2021,41,065,2 Adults (Both Working),3 Children,28.02
2021,41,067,1 Adult,0 Children,21.6
2021,41,067,1 Adult,1 Child,38.89
2021,41,067,1 Adult,2 Children,47.76
2021,41,067,1 Adult,3 Children,65.41
2021,41,067,2 Adults (1 Working),0 Children,31.05
2021,41,067,2 Adults (1 Working),1 Child,37.34
2021,41,067,2 Adults (1 Working),2 Children,43.27
2021,41,067,2 Adults (1 Working),3 Children,49.71
2021,41,067,2 Adults (Both Working),0 Children,15.53
2021,41,067,2 Adults (Both Working),1 Child,21.32
2021,41,067,2 Adults (Both Working),2 Children,26.93
2021,41,067,2 Adults (Both Working),3 Children,33.29
2021,41,069,1 Adult,0 Children,15.6
2021,41,069,1 Adult,1 Child,31.27
2021,41,069,1 Adult,2 Children,38.8
2021,41,069,1 Adult,3 Children,51.47
2021,41,069,2 Adults (1 Working),0 Children,25.03
2021,41,069,2 Adults (1 Working),1 Child,31.07
2021,41,069,2 Adults (1 Working),2 Children,36.99
2021,41,069,2 Adults (1 Working),3 Children,40.77
2021,41,069,2 Adults (Both Working),0 Children,12.51
2021,41,069,2 Adults (Both Working),1 Child,17.51
2021,41,069,2 Adults (Both Working),2 Children,22.45
2021,41,069,2 Adults (Both Working),3 Children,26.31
2021,41,071,1 Adult,0 Children,21.6
2021,41,071,1 Adult,1 Child,38.52
2021,41,071,1 Adult,2 Children,47.02
2021,41,071,1 Adult,3 Children,64.29
2021,41,071,2 Adults (1 Working),0 Children,31.05
2021,41,071,2 Adults (1 Working),1 Child,37.34
2021,41,071,2 Adults (1 Working),2 Children,43.27
2021,41,071,2 Adults (1 Working),3 Children,49.71
2021,41,071,2 Adults (Both Working),0 Children,15.53
2021,41,071,2 Adults (Both Working),1 Child,21.13
2021,41,071,2 Adults (Both Working),2 Children,26.56
2021,41,071,2 Adults (Both Working),3 Children,32.73
2021,42,001,1 Adult,0 Children,16.34
2021,42,001,1 Adult,1 Child,30.98
2021,42,001,1 Adult,2 Children,38.24
2021,42,001,1 Adult,3 Children,50.75
2021,42,001,2 Adults (1 Working),0 Children,25.33
2021,42,001,2 Adults (1 Working),1 Child,30.21
2021,42,001,2 Adults (1 Working),2 Children,35.92
2021,42,001,2 Adults (1 Working),3 Children,39.19
2021,42,001,2 Adults (Both Working),0 Children,12.66
2021,42,001,2 Adults (Both Working),1 Child,17.15
2021,42,001,2 Adults (Both Working),2 Children,22.05
2021,42,001,2 Adults (Both Working),3 Children,25.73
2021,42,003,1 Adult,0 Children,16.47
2021,42,003,1 Adult,1 Child,31.65
2021,42,003,1 Adult,2 Children,39.85
2021,42,003,1 Adult,3 Children,52.74
2021,42,003,2 Adults (1 Working),0 Children,25.1
2021,42,003,2 Adults (1 Working),1 Child,29.95
2021,42,003,2 Adults (1 Working),2 Children,35.67
2021,42,003,2 Adults (1 Working),3 Children,38.38
2021,42,003,2 Adults (Both Working),0 Children,12.55
2021,42,003,2 Adults (Both Working),1 Child,17.49
2021,42,003,2 Adults (Both Working),2 Children,22.86
2021,42,003,2 Adults (Both Working),3 Children,26.73
2021,42,005,1 Adult,0 Children,14.97
2021,42,005,1 Adult,1 Child,29.7
2021,42,005,1 Adult,2 Children,37.14
2021,42,005,1 Adult,3 Children,48.71
2021,42,005,2 Adults (1 Working),0 Children,23.95
2021,42,005,2 Adults (1 Working),1 Child,28.75
2021,42,005,2 Adults (1 Working),2 Children,34.46
2021,42,005,2 Adults (1 Working),3 Children,36.6
2021,42,005,2 Adults (Both Working),0 Children,11.98
2021,42,005,2 Adults (Both Working),1 Child,16.51
2021,42,005,2 Adults (Both Working),2 Children,21.51
2021,42,005,2 Adults (Both Working),3 Children,24.71
2021,42,007,1 Adult,0 Children,16.47
2021,42,007,1 Adult,1 Child,32.57
2021,42,007,1 Adult,2 Children,41.69
2021,42,007,1 Adult,3 Children,55.49
2021,42,007,2 Adults (1 Working),0 Children,25.1
2021,42,007,2 Adults (1 Working),1 Child,29.95
2021,42,007,2 Adults (1 Working),2 Children,35.67
2021,42,007,2 Adults (1 Working),3 Children,38.38
2021,42,007,2 Adults (Both Working),0 Children,12.55
2021,42,007,2 Adults (Both Working),1 Child,17.95
2021,42,007,2 Adults (Both Working),2 Children,23.78
2021,42,007,2 Adults (Both Working),3 Children,28.11
2021,42,009,1 Adult,0 Children,15.39
2021,42,009,1 Adult,1 Child,29.07
2021,42,009,1 Adult,2 Children,36.31
2021,42,009,1 Adult,3 Children,47.83
2021,42,009,2 Adults (1 Working),0 Children,23.75
2021,42,009,2 Adults (1 Working),1 Child,28.32
2021,42,009,2 Adults (1 Working),2 Children,34.04
2021,42,009,2 Adults (1 Working),3 Children,36.33
2021,42,009,2 Adults (Both Working),0 Children,11.87
2021,42,009,2 Adults (Both Working),1 Child,16.2
2021,42,009,2 Adults (Both Working),2 Children,21.09
2021,42,009,2 Adults (Both Working),3 Children,24.27
2021,42,011,1 Adult,0 Children,15.82
2021,42,011,1 Adult,1 Child,31.97
2021,42,011,1 Adult,2 Children,40.39
2021,42,011,1 Adult,3 Children,53.25
2021,42,011,2 Adults (1 Working),0 Children,24.87
2021,42,011,2 Adults (1 Working),1 Child,30.04
2021,42,011,2 Adults (1 Working),2 Children,35.76
2021,42,011,2 Adults (1 Working),3 Children,38.21
2021,42,011,2 Adults (Both Working),0 Children,12.43
2021,42,011,2 Adults (Both Working),1 Child,17.65
2021,42,011,2 Adults (Both Working),2 Children,23.13
2021,42,011,2 Adults (Both Working),3 Children,26.99
2021,42,013,1 Adult,0 Children,15.42
2021,42,013,1 Adult,1 Child,28.88
2021,42,013,1 Adult,2 Children,35.3
2021,42,013,1 Adult,3 Children,45.9
2021,42,013,2 Adults (1 Working),0 Children,24.16
2021,42,013,2 Adults (1 Working),1 Child,28.94
2021,42,013,2 Adults (1 Working),2 Children,34.66
2021,42,013,2 Adults (1 Working),3 Children,36.85
2021,42,013,2 Adults (Both Working),0 Children,12.08
2021,42,013,2 Adults (Both Working),1 Child,16.1
2021,42,013,2 Adults (Both Working),2 Children,20.59
2021,42,013,2 Adults (Both Working),3 Children,23.31
2021,42,015,1 Adult,0 Children,15.59
2021,42,015,1 Adult,1 Child,29.43
2021,42,015,1 Adult,2 Children,36.59
2021,42,015,1 Adult,3 Children,48.46
2021,42,015,2 Adults (1 Working),0 Children,24
2021,42,015,2 Adults (1 Working),1 Child,28.76
2021,42,015,2 Adults (1 Working),2 Children,34.48
2021,42,015,2 Adults (1 Working),3 Children,37.21
2021,42,015,2 Adults (Both Working),0 Children,12
2021,42,015,2 Adults (Both Working),1 Child,16.38
2021,42,015,2 Adults (Both Working),2 Children,21.23
2021,42,015,2 Adults (Both Working),3 Children,24.59
2021,42,017,1 Adult,0 Children,17.87
2021,42,017,1 Adult,1 Child,34.87
2021,42,017,1 Adult,2 Children,43.86
2021,42,017,1 Adult,3 Children,57.86
2021,42,017,2 Adults (1 Working),0 Children,27.12
2021,42,017,2 Adults (1 Working),1 Child,32.36
2021,42,017,2 Adults (1 Working),2 Children,38.08
2021,42,017,2 Adults (1 Working),3 Children,41.1
2021,42,017,2 Adults (Both Working),0 Children,13.56
2021,42,017,2 Adults (Both Working),1 Child,19.09
2021,42,017,2 Adults (Both Working),2 Children,24.87
2021,42,017,2 Adults (Both Working),3 Children,29.29
2021,42,019,1 Adult,0 Children,16.47
2021,42,019,1 Adult,1 Child,31.59
2021,42,019,1 Adult,2 Children,39.73
2021,42,019,1 Adult,3 Children,52.56
2021,42,019,2 Adults (1 Working),0 Children,25.1
2021,42,019,2 Adults (1 Working),1 Child,29.95
2021,42,019,2 Adults (1 Working),2 Children,35.67
2021,42,019,2 Adults (1 Working),3 Children,38.38
2021,42,019,2 Adults (Both Working),0 Children,12.55
2021,42,019,2 Adults (Both Working),1 Child,17.46
2021,42,019,2 Adults (Both Working),2 Children,22.8
2021,42,019,2 Adults (Both Working),3 Children,26.64
2021,42,021,1 Adult,0 Children,15.04
2021,42,021,1 Adult,1 Child,29.05
2021,42,021,1 Adult,2 Children,36.27
2021,42,021,1 Adult,3 Children,47.68
2021,42,021,2 Adults (1 Working),0 Children,23.6
2021,42,021,2 Adults (1 Working),1 Child,28.32
2021,42,021,2 Adults (1 Working),2 Children,34.04
2021,42,021,2 Adults (1 Working),3 Children,36.25
2021,42,021,2 Adults (Both Working),0 Children,11.8
2021,42,021,2 Adults (Both Working),1 Child,16.19
2021,42,021,2 Adults (Both Working),2 Children,21.07
2021,42,021,2 Adults (Both Working),3 Children,24.2
2021,42,023,1 Adult,0 Children,15.14
2021,42,023,1 Adult,1 Child,29.11
2021,42,023,1 Adult,2 Children,36.4
2021,42,023,1 Adult,3 Children,47.7
2021,42,023,2 Adults (1 Working),0 Children,23.42
2021,42,023,2 Adults (1 Working),1 Child,28.32
2021,42,023,2 Adults (1 Working),2 Children,34.04
2021,42,023,2 Adults (1 Working),3 Children,36.09
2021,42,023,2 Adults (Both Working),0 Children,11.71
2021,42,023,2 Adults (Both Working),1 Child,16.22
2021,42,023,2 Adults (Both Working),2 Children,21.13
2021,42,023,2 Adults (Both Working),3 Children,24.21
2021,42,025,1 Adult,0 Children,17.03
2021,42,025,1 Adult,1 Child,32.61
2021,42,025,1 Adult,2 Children,40.27
2021,42,025,1 Adult,3 Children,53.13
2021,42,025,2 Adults (1 Working),0 Children,26
2021,42,025,2 Adults (1 Working),1 Child,31.45
2021,42,025,2 Adults (1 Working),2 Children,37.17
2021,42,025,2 Adults (1 Working),3 Children,40.4
2021,42,025,2 Adults (Both Working),0 Children,13
2021,42,025,2 Adults (Both Working),1 Child,17.97
2021,42,025,2 Adults (Both Working),2 Children,23.07
2021,42,025,2 Adults (Both Working),3 Children,26.93
2021,42,027,1 Adult,0 Children,17.61
2021,42,027,1 Adult,1 Child,31.3
2021,42,027,1 Adult,2 Children,38.62
2021,42,027,1 Adult,3 Children,51.18
2021,42,027,2 Adults (1 Working),0 Children,25.95
2021,42,027,2 Adults (1 Working),1 Child,30.47
2021,42,027,2 Adults (1 Working),2 Children,36.19
2021,42,027,2 Adults (1 Working),3 Children,39.44
2021,42,027,2 Adults (Both Working),0 Children,12.98
2021,42,027,2 Adults (Both Working),1 Child,17.31
2021,42,027,2 Adults (Both Working),2 Children,22.25
2021,42,027,2 Adults (Both Working),3 Children,25.95
2021,42,029,1 Adult,0 Children,17.87
2021,42,029,1 Adult,1 Child,35.49
2021,42,029,1 Adult,2 Children,45.11
2021,42,029,1 Adult,3 Children,59.73
2021,42,029,2 Adults (1 Working),0 Children,27.12
2021,42,029,2 Adults (1 Working),1 Child,32.36
2021,42,029,2 Adults (1 Working),2 Children,38.08
2021,42,029,2 Adults (1 Working),3 Children,41.1
2021,42,029,2 Adults (Both Working),0 Children,13.56
2021,42,029,2 Adults (Both Working),1 Child,19.4
2021,42,029,2 Adults (Both Working),2 Children,25.49
2021,42,029,2 Adults (Both Working),3 Children,30.23
2021,42,031,1 Adult,0 Children,15.71
2021,42,031,1 Adult,1 Child,29.4
2021,42,031,1 Adult,2 Children,36.96
2021,42,031,1 Adult,3 Children,48.55
2021,42,031,2 Adults (1 Working),0 Children,23.94
2021,42,031,2 Adults (1 Working),1 Child,28.32
2021,42,031,2 Adults (1 Working),2 Children,34.04
2021,42,031,2 Adults (1 Working),3 Children,36.09
2021,42,031,2 Adults (Both Working),0 Children,11.97
2021,42,031,2 Adults (Both Working),1 Child,16.36
2021,42,031,2 Adults (Both Working),2 Children,21.42
2021,42,031,2 Adults (Both Working),3 Children,24.64
2021,42,033,1 Adult,0 Children,14.95
2021,42,033,1 Adult,1 Child,28.67
2021,42,033,1 Adult,2 Children,35.5
2021,42,033,1 Adult,3 Children,46.63
2021,42,033,2 Adults (1 Working),0 Children,23.68
2021,42,033,2 Adults (1 Working),1 Child,28.32
