year,state,county,subgroup_type,subgroup,share_employed,share_employed_ub,share_employed_lb,share_employed_quality
2021,48,039,all,All,0.80484,0.81611,0.79357,1
2021,48,039,race-ethnicity,"Black, Non-Hispanic",0.82437,0.86133,0.78740,1
2021,48,039,race-ethnicity,Hispanic,0.79212,0.81353,0.77071,1
2021,48,039,race-ethnicity,Other Races and Ethnicities,0.81169,0.85242,0.77097,1
2021,48,039,race-ethnicity,"White, Non-Hispanic",0.80596,0.82113,0.79078,1
2021,48,041,all,All,0.80146,0.81539,0.78754,1
2021,48,041,race-ethnicity,"Black, Non-Hispanic",0.72762,0.77977,0.67548,1
2021,48,041,race-ethnicity,Hispanic,0.80828,0.83670,0.77986,1
2021,48,041,race-ethnicity,Other Races and Ethnicities,0.76179,0.80520,0.71838,1
2021,48,041,race-ethnicity,"White, Non-Hispanic",0.82193,0.83977,0.80409,1
2021,48,043,all,All,0.77379,0.79438,0.75321,2
2021,48,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,043,race-ethnicity,Hispanic,0.76146,0.78989,0.73302,2
2021,48,043,race-ethnicity,Other Races and Ethnicities,0.89143,0.98666,0.79621,3
2021,48,043,race-ethnicity,"White, Non-Hispanic",0.78327,0.81447,0.75207,2
2021,48,045,all,All,0.78641,0.79897,0.77384,2
2021,48,045,race-ethnicity,"Black, Non-Hispanic",0.74847,0.85085,0.64609,3
2021,48,045,race-ethnicity,Hispanic,0.77458,0.79640,0.75276,2
2021,48,045,race-ethnicity,Other Races and Ethnicities,0.75370,0.81596,0.69145,2
2021,48,045,race-ethnicity,"White, Non-Hispanic",0.80187,0.81774,0.78601,2
2021,48,047,all,All,0.71358,0.73938,0.68777,2
2021,48,047,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,047,race-ethnicity,Hispanic,0.70461,0.73439,0.67484,2
2021,48,047,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,48,047,race-ethnicity,"White, Non-Hispanic",0.80977,0.85942,0.76011,2
2021,48,049,all,All,0.76461,0.77767,0.75155,2
2021,48,049,race-ethnicity,"Black, Non-Hispanic",0.60218,0.72209,0.48226,3
2021,48,049,race-ethnicity,Hispanic,0.75640,0.78514,0.72766,2
2021,48,049,race-ethnicity,Other Races and Ethnicities,0.61705,0.70513,0.52896,2
2021,48,049,race-ethnicity,"White, Non-Hispanic",0.77889,0.79370,0.76408,2
2021,48,051,all,All,0.77558,0.79205,0.75911,2
2021,48,051,race-ethnicity,"Black, Non-Hispanic",0.70517,0.76475,0.64559,2
2021,48,051,race-ethnicity,Hispanic,0.75998,0.79901,0.72095,2
2021,48,051,race-ethnicity,Other Races and Ethnicities,0.70292,0.79786,0.60798,3
2021,48,051,race-ethnicity,"White, Non-Hispanic",0.80157,0.82057,0.78257,2
2021,48,053,all,All,0.74078,0.75580,0.72577,2
2021,48,053,race-ethnicity,"Black, Non-Hispanic",0.75221,0.81974,0.68468,2
2021,48,053,race-ethnicity,Hispanic,0.72707,0.76358,0.69056,2
2021,48,053,race-ethnicity,Other Races and Ethnicities,0.63250,0.69680,0.56821,2
2021,48,053,race-ethnicity,"White, Non-Hispanic",0.75533,0.77280,0.73786,2
2021,48,055,all,All,0.78536,0.80239,0.76833,2
2021,48,055,race-ethnicity,"Black, Non-Hispanic",0.75182,0.84311,0.66053,3
2021,48,055,race-ethnicity,Hispanic,0.77703,0.80664,0.74742,2
2021,48,055,race-ethnicity,Other Races and Ethnicities,0.80741,0.90402,0.71080,3
2021,48,055,race-ethnicity,"White, Non-Hispanic",0.79477,0.81653,0.77301,2
2021,48,057,all,All,0.79295,0.81229,0.77360,2
2021,48,057,race-ethnicity,"Black, Non-Hispanic",0.82760,0.90790,0.74730,3
2021,48,057,race-ethnicity,Hispanic,0.76548,0.79675,0.73420,2
2021,48,057,race-ethnicity,Other Races and Ethnicities,0.87661,0.94493,0.80828,3
2021,48,057,race-ethnicity,"White, Non-Hispanic",0.81439,0.84122,0.78757,2
2021,48,059,all,All,0.76461,0.77767,0.75155,2
2021,48,059,race-ethnicity,"Black, Non-Hispanic",0.60218,0.72209,0.48226,3
2021,48,059,race-ethnicity,Hispanic,0.75640,0.78514,0.72766,2
2021,48,059,race-ethnicity,Other Races and Ethnicities,0.61705,0.70513,0.52896,2
2021,48,059,race-ethnicity,"White, Non-Hispanic",0.77889,0.79370,0.76408,2
2021,48,061,all,All,0.73102,0.74210,0.71994,1
2021,48,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,061,race-ethnicity,Hispanic,0.72737,0.73912,0.71561,1
2021,48,061,race-ethnicity,Other Races and Ethnicities,0.85591,0.92887,0.78295,3
2021,48,061,race-ethnicity,"White, Non-Hispanic",0.74727,0.78406,0.71048,1
2021,48,063,all,All,0.74244,0.76094,0.72395,2
2021,48,063,race-ethnicity,"Black, Non-Hispanic",0.65155,0.75468,0.54842,3
2021,48,063,race-ethnicity,Hispanic,0.75046,0.80591,0.69502,2
2021,48,063,race-ethnicity,Other Races and Ethnicities,0.85714,0.93430,0.77997,3
2021,48,063,race-ethnicity,"White, Non-Hispanic",0.74377,0.76421,0.72333,2
2021,48,065,all,All,0.78641,0.79897,0.77384,2
2021,48,065,race-ethnicity,"Black, Non-Hispanic",0.74847,0.85085,0.64609,3
2021,48,065,race-ethnicity,Hispanic,0.77458,0.79640,0.75276,2
2021,48,065,race-ethnicity,Other Races and Ethnicities,0.75370,0.81596,0.69145,2
2021,48,065,race-ethnicity,"White, Non-Hispanic",0.80187,0.81774,0.78601,2
2021,48,067,all,All,0.72866,0.74752,0.70980,2
2021,48,067,race-ethnicity,"Black, Non-Hispanic",0.72638,0.77145,0.68132,2
2021,48,067,race-ethnicity,Hispanic,0.76857,0.84599,0.69115,2
2021,48,067,race-ethnicity,Other Races and Ethnicities,0.76153,0.84506,0.67801,2
2021,48,067,race-ethnicity,"White, Non-Hispanic",0.72390,0.74619,0.70161,2
2021,48,069,all,All,0.78641,0.79897,0.77384,2
2021,48,069,race-ethnicity,"Black, Non-Hispanic",0.74847,0.85085,0.64609,3
2021,48,069,race-ethnicity,Hispanic,0.77458,0.79640,0.75276,2
2021,48,069,race-ethnicity,Other Races and Ethnicities,0.75370,0.81596,0.69145,2
2021,48,069,race-ethnicity,"White, Non-Hispanic",0.80187,0.81774,0.78601,2
2021,48,071,all,All,0.73520,0.75693,0.71346,2
2021,48,071,race-ethnicity,"Black, Non-Hispanic",0.77023,0.85108,0.68937,2
2021,48,071,race-ethnicity,Hispanic,0.72456,0.77052,0.67860,2
2021,48,071,race-ethnicity,Other Races and Ethnicities,0.65101,0.78313,0.51889,3
2021,48,071,race-ethnicity,"White, Non-Hispanic",0.73931,0.76567,0.71296,2
2021,48,073,all,All,0.73514,0.75380,0.71647,2
2021,48,073,race-ethnicity,"Black, Non-Hispanic",0.73916,0.79380,0.68451,2
2021,48,073,race-ethnicity,Hispanic,0.74547,0.78865,0.70229,2
2021,48,073,race-ethnicity,Other Races and Ethnicities,0.75808,0.84287,0.67329,3
2021,48,073,race-ethnicity,"White, Non-Hispanic",0.72992,0.75309,0.70674,2
2021,48,075,all,All,0.78641,0.79897,0.77384,2
2021,48,075,race-ethnicity,"Black, Non-Hispanic",0.74847,0.85085,0.64609,3
2021,48,075,race-ethnicity,Hispanic,0.77458,0.79640,0.75276,2
2021,48,075,race-ethnicity,Other Races and Ethnicities,0.75370,0.81596,0.69145,2
2021,48,075,race-ethnicity,"White, Non-Hispanic",0.80187,0.81774,0.78601,2
2021,48,077,all,All,0.77934,0.79288,0.76580,2
2021,48,077,race-ethnicity,"Black, Non-Hispanic",0.71135,0.85178,0.57092,3
2021,48,077,race-ethnicity,Hispanic,0.76682,0.80385,0.72980,2
2021,48,077,race-ethnicity,Other Races and Ethnicities,0.78450,0.84862,0.72039,2
2021,48,077,race-ethnicity,"White, Non-Hispanic",0.78341,0.79838,0.76843,2
2021,48,079,all,All,0.76671,0.78189,0.75154,2
2021,48,079,race-ethnicity,"Black, Non-Hispanic",0.67958,0.79967,0.55948,3
2021,48,079,race-ethnicity,Hispanic,0.76273,0.78445,0.74102,2
2021,48,079,race-ethnicity,Other Races and Ethnicities,0.71671,0.81365,0.61977,3
2021,48,079,race-ethnicity,"White, Non-Hispanic",0.78431,0.80610,0.76253,2
2021,48,081,all,All,0.76924,0.78806,0.75042,2
2021,48,081,race-ethnicity,"Black, Non-Hispanic",0.76350,0.90633,0.62066,3
2021,48,081,race-ethnicity,Hispanic,0.73254,0.76476,0.70032,2
2021,48,081,race-ethnicity,Other Races and Ethnicities,0.81657,0.92385,0.70930,3
2021,48,081,race-ethnicity,"White, Non-Hispanic",0.80093,0.82435,0.77752,2
2021,48,083,all,All,0.76461,0.77767,0.75155,2
2021,48,083,race-ethnicity,"Black, Non-Hispanic",0.60218,0.72209,0.48226,3
2021,48,083,race-ethnicity,Hispanic,0.75640,0.78514,0.72766,2
2021,48,083,race-ethnicity,Other Races and Ethnicities,0.61705,0.70513,0.52896,2
2021,48,083,race-ethnicity,"White, Non-Hispanic",0.77889,0.79370,0.76408,2
2021,48,085,all,All,0.81825,0.82373,0.81277,1
2021,48,085,race-ethnicity,"Black, Non-Hispanic",0.85131,0.87007,0.83256,1
2021,48,085,race-ethnicity,Hispanic,0.80225,0.81788,0.78662,1
2021,48,085,race-ethnicity,Other Races and Ethnicities,0.77932,0.79145,0.76719,1
2021,48,085,race-ethnicity,"White, Non-Hispanic",0.83302,0.84010,0.82594,1
2021,48,087,all,All,0.78641,0.79897,0.77384,2
2021,48,087,race-ethnicity,"Black, Non-Hispanic",0.74847,0.85085,0.64609,3
2021,48,087,race-ethnicity,Hispanic,0.77458,0.79640,0.75276,2
2021,48,087,race-ethnicity,Other Races and Ethnicities,0.75370,0.81596,0.69145,2
2021,48,087,race-ethnicity,"White, Non-Hispanic",0.80187,0.81774,0.78601,2
2021,48,089,all,All,0.76958,0.78613,0.75303,2
2021,48,089,race-ethnicity,"Black, Non-Hispanic",0.70174,0.76531,0.63818,2
2021,48,089,race-ethnicity,Hispanic,0.73706,0.76603,0.70809,2
2021,48,089,race-ethnicity,Other Races and Ethnicities,0.69712,0.80111,0.59312,3
2021,48,089,race-ethnicity,"White, Non-Hispanic",0.81996,0.84063,0.79928,2
2021,48,091,all,All,0.80696,0.82434,0.78958,1
2021,48,091,race-ethnicity,"Black, Non-Hispanic",0.84268,0.95279,0.73256,3
2021,48,091,race-ethnicity,Hispanic,0.85092,0.88368,0.81815,1
2021,48,091,race-ethnicity,Other Races and Ethnicities,0.64741,0.74249,0.55233,3
2021,48,091,race-ethnicity,"White, Non-Hispanic",0.79348,0.81478,0.77218,1
2021,48,093,all,All,0.76461,0.77767,0.75155,2
2021,48,093,race-ethnicity,"Black, Non-Hispanic",0.60218,0.72209,0.48226,3
2021,48,093,race-ethnicity,Hispanic,0.75640,0.78514,0.72766,2
2021,48,093,race-ethnicity,Other Races and Ethnicities,0.61705,0.70513,0.52896,2
2021,48,093,race-ethnicity,"White, Non-Hispanic",0.77889,0.79370,0.76408,2
2021,48,095,all,All,0.76924,0.78806,0.75042,2
2021,48,095,race-ethnicity,"Black, Non-Hispanic",0.76350,0.90633,0.62066,3
2021,48,095,race-ethnicity,Hispanic,0.73254,0.76476,0.70032,2
2021,48,095,race-ethnicity,Other Races and Ethnicities,0.81657,0.92385,0.70930,3
2021,48,095,race-ethnicity,"White, Non-Hispanic",0.80093,0.82435,0.77752,2
2021,48,097,all,All,0.79498,0.80703,0.78294,2
2021,48,097,race-ethnicity,"Black, Non-Hispanic",0.70778,0.78366,0.63190,2
2021,48,097,race-ethnicity,Hispanic,0.78043,0.81686,0.74400,2
2021,48,097,race-ethnicity,Other Races and Ethnicities,0.79063,0.84117,0.74010,2
2021,48,097,race-ethnicity,"White, Non-Hispanic",0.80423,0.81749,0.79096,2
2021,48,099,all,All,0.74078,0.75580,0.72577,2
2021,48,099,race-ethnicity,"Black, Non-Hispanic",0.75221,0.81974,0.68468,2
2021,48,099,race-ethnicity,Hispanic,0.72707,0.76358,0.69056,2
2021,48,099,race-ethnicity,Other Races and Ethnicities,0.63250,0.69680,0.56821,2
2021,48,099,race-ethnicity,"White, Non-Hispanic",0.75533,0.77280,0.73786,2
2021,48,101,all,All,0.77934,0.79288,0.76580,2
2021,48,101,race-ethnicity,"Black, Non-Hispanic",0.71135,0.85178,0.57092,3
2021,48,101,race-ethnicity,Hispanic,0.76682,0.80385,0.72980,2
2021,48,101,race-ethnicity,Other Races and Ethnicities,0.78450,0.84862,0.72039,2
2021,48,101,race-ethnicity,"White, Non-Hispanic",0.78341,0.79838,0.76843,2
2021,48,103,all,All,0.77379,0.79438,0.75321,2
2021,48,103,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,103,race-ethnicity,Hispanic,0.76146,0.78989,0.73302,2
2021,48,103,race-ethnicity,Other Races and Ethnicities,0.89143,0.98666,0.79621,3
2021,48,103,race-ethnicity,"White, Non-Hispanic",0.78327,0.81447,0.75207,2
2021,48,105,all,All,0.76924,0.78806,0.75042,2
2021,48,105,race-ethnicity,"Black, Non-Hispanic",0.76350,0.90633,0.62066,3
2021,48,105,race-ethnicity,Hispanic,0.73254,0.76476,0.70032,2
2021,48,105,race-ethnicity,Other Races and Ethnicities,0.81657,0.92385,0.70930,3
2021,48,105,race-ethnicity,"White, Non-Hispanic",0.80093,0.82435,0.77752,2
2021,48,107,all,All,0.76671,0.78189,0.75154,2
2021,48,107,race-ethnicity,"Black, Non-Hispanic",0.67958,0.79967,0.55948,3
2021,48,107,race-ethnicity,Hispanic,0.76273,0.78445,0.74102,2
2021,48,107,race-ethnicity,Other Races and Ethnicities,0.71671,0.81365,0.61977,3
2021,48,107,race-ethnicity,"White, Non-Hispanic",0.78431,0.80610,0.76253,2
2021,48,109,all,All,0.77379,0.79438,0.75321,2
2021,48,109,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,109,race-ethnicity,Hispanic,0.76146,0.78989,0.73302,2
2021,48,109,race-ethnicity,Other Races and Ethnicities,0.89143,0.98666,0.79621,3
2021,48,109,race-ethnicity,"White, Non-Hispanic",0.78327,0.81447,0.75207,2
2021,48,111,all,All,0.78641,0.79897,0.77384,2
2021,48,111,race-ethnicity,"Black, Non-Hispanic",0.74847,0.85085,0.64609,3
2021,48,111,race-ethnicity,Hispanic,0.77458,0.79640,0.75276,2
2021,48,111,race-ethnicity,Other Races and Ethnicities,0.75370,0.81596,0.69145,2
2021,48,111,race-ethnicity,"White, Non-Hispanic",0.80187,0.81774,0.78601,2
2021,48,113,all,All,0.80041,0.80414,0.79669,1
2021,48,113,race-ethnicity,"Black, Non-Hispanic",0.78446,0.79401,0.77491,1
2021,48,113,race-ethnicity,Hispanic,0.77919,0.78562,0.77276,1
2021,48,113,race-ethnicity,Other Races and Ethnicities,0.79382,0.80483,0.78281,1
2021,48,113,race-ethnicity,"White, Non-Hispanic",0.84719,0.85280,0.84159,1
2021,48,115,all,All,0.76924,0.78806,0.75042,2
2021,48,115,race-ethnicity,"Black, Non-Hispanic",0.76350,0.90633,0.62066,3
2021,48,115,race-ethnicity,Hispanic,0.73254,0.76476,0.70032,2
2021,48,115,race-ethnicity,Other Races and Ethnicities,0.81657,0.92385,0.70930,3
2021,48,115,race-ethnicity,"White, Non-Hispanic",0.80093,0.82435,0.77752,2
2021,48,117,all,All,0.78641,0.79897,0.77384,2
2021,48,117,race-ethnicity,"Black, Non-Hispanic",0.74847,0.85085,0.64609,3
2021,48,117,race-ethnicity,Hispanic,0.77458,0.79640,0.75276,2
2021,48,117,race-ethnicity,Other Races and Ethnicities,0.75370,0.81596,0.69145,2
2021,48,117,race-ethnicity,"White, Non-Hispanic",0.80187,0.81774,0.78601,2
2021,48,119,all,All,0.75957,0.77428,0.74486,2
2021,48,119,race-ethnicity,"Black, Non-Hispanic",0.74489,0.79489,0.69489,2
2021,48,119,race-ethnicity,Hispanic,0.73409,0.77020,0.69797,2
2021,48,119,race-ethnicity,Other Races and Ethnicities,0.77346,0.84183,0.70509,2
2021,48,119,race-ethnicity,"White, Non-Hispanic",0.76922,0.78671,0.75174,2
2021,48,121,all,All,0.84196,0.84753,0.83639,1
2021,48,121,race-ethnicity,"Black, Non-Hispanic",0.86099,0.88024,0.84173,1
2021,48,121,race-ethnicity,Hispanic,0.82240,0.83709,0.80772,1
2021,48,121,race-ethnicity,Other Races and Ethnicities,0.82835,0.84319,0.81350,1
2021,48,121,race-ethnicity,"White, Non-Hispanic",0.84856,0.85554,0.84158,1
2021,48,123,all,All,0.79658,0.81106,0.78210,2
2021,48,123,race-ethnicity,"Black, Non-Hispanic",0.77145,0.86072,0.68218,3
2021,48,123,race-ethnicity,Hispanic,0.78169,0.80636,0.75702,2
2021,48,123,race-ethnicity,Other Races and Ethnicities,0.82437,0.90433,0.74442,3
2021,48,123,race-ethnicity,"White, Non-Hispanic",0.80901,0.82758,0.79044,2
2021,48,125,all,All,0.76671,0.78189,0.75154,2
2021,48,125,race-ethnicity,"Black, Non-Hispanic",0.67958,0.79967,0.55948,3
2021,48,125,race-ethnicity,Hispanic,0.76273,0.78445,0.74102,2
2021,48,125,race-ethnicity,Other Races and Ethnicities,0.71671,0.81365,0.61977,3
2021,48,125,race-ethnicity,"White, Non-Hispanic",0.78431,0.80610,0.76253,2
2021,48,127,all,All,0.74357,0.76429,0.72286,2
2021,48,127,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,127,race-ethnicity,Hispanic,0.73508,0.75858,0.71158,2
2021,48,127,race-ethnicity,Other Races and Ethnicities,0.86767,0.95977,0.77557,3
2021,48,127,race-ethnicity,"White, Non-Hispanic",0.78961,0.83644,0.74278,2
2021,48,129,all,All,0.78641,0.79897,0.77384,2
2021,48,129,race-ethnicity,"Black, Non-Hispanic",0.74847,0.85085,0.64609,3
2021,48,129,race-ethnicity,Hispanic,0.77458,0.79640,0.75276,2
2021,48,129,race-ethnicity,Other Races and Ethnicities,0.75370,0.81596,0.69145,2
2021,48,129,race-ethnicity,"White, Non-Hispanic",0.80187,0.81774,0.78601,2
2021,48,131,all,All,0.68972,0.71352,0.66593,2
2021,48,131,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,131,race-ethnicity,Hispanic,0.68944,0.71438,0.66451,2
2021,48,131,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,48,131,race-ethnicity,"White, Non-Hispanic",0.69196,0.77258,0.61135,2
2021,48,133,all,All,0.76461,0.77767,0.75155,2
2021,48,133,race-ethnicity,"Black, Non-Hispanic",0.60218,0.72209,0.48226,3
2021,48,133,race-ethnicity,Hispanic,0.75640,0.78514,0.72766,2
2021,48,133,race-ethnicity,Other Races and Ethnicities,0.61705,0.70513,0.52896,2
2021,48,133,race-ethnicity,"White, Non-Hispanic",0.77889,0.79370,0.76408,2
2021,48,135,all,All,0.76823,0.78662,0.74983,1
2021,48,135,race-ethnicity,"Black, Non-Hispanic",0.84542,0.92779,0.76306,3
2021,48,135,race-ethnicity,Hispanic,0.74869,0.77359,0.72379,1
2021,48,135,race-ethnicity,Other Races and Ethnicities,0.77309,0.88182,0.66436,3
2021,48,135,race-ethnicity,"White, Non-Hispanic",0.79795,0.82718,0.76872,1
2021,48,137,all,All,0.74357,0.76429,0.72286,2
2021,48,137,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,137,race-ethnicity,Hispanic,0.73508,0.75858,0.71158,2
2021,48,137,race-ethnicity,Other Races and Ethnicities,0.86767,0.95977,0.77557,3
2021,48,137,race-ethnicity,"White, Non-Hispanic",0.78961,0.83644,0.74278,2
2021,48,139,all,All,0.82764,0.84044,0.81485,1
2021,48,139,race-ethnicity,"Black, Non-Hispanic",0.86068,0.90161,0.81975,1
2021,48,139,race-ethnicity,Hispanic,0.81175,0.83870,0.78479,1
2021,48,139,race-ethnicity,Other Races and Ethnicities,0.74576,0.82032,0.67119,1
2021,48,139,race-ethnicity,"White, Non-Hispanic",0.83289,0.84872,0.81705,1
2021,48,141,all,All,0.76170,0.76934,0.75407,1
2021,48,141,race-ethnicity,"Black, Non-Hispanic",0.76521,0.81165,0.71877,1
2021,48,141,race-ethnicity,Hispanic,0.76172,0.77023,0.75322,1
2021,48,141,race-ethnicity,Other Races and Ethnicities,0.76482,0.80349,0.72614,1
2021,48,141,race-ethnicity,"White, Non-Hispanic",0.75967,0.78090,0.73844,1
2021,48,143,all,All,0.76278,0.78073,0.74482,2
2021,48,143,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,143,race-ethnicity,Hispanic,0.73270,0.78491,0.68049,2
2021,48,143,race-ethnicity,Other Races and Ethnicities,0.76035,0.84757,0.67312,3
2021,48,143,race-ethnicity,"White, Non-Hispanic",0.77130,0.79087,0.75173,2
2021,48,145,all,All,0.74404,0.75746,0.73061,2
2021,48,145,race-ethnicity,"Black, Non-Hispanic",0.71850,0.76881,0.66819,2
2021,48,145,race-ethnicity,Hispanic,0.76869,0.79815,0.73923,2
2021,48,145,race-ethnicity,Other Races and Ethnicities,0.63557,0.71529,0.55584,2
2021,48,145,race-ethnicity,"White, Non-Hispanic",0.74691,0.76294,0.73088,2
2021,48,147,all,All,0.79498,0.80703,0.78294,2
2021,48,147,race-ethnicity,"Black, Non-Hispanic",0.70778,0.78366,0.63190,2
2021,48,147,race-ethnicity,Hispanic,0.78043,0.81686,0.74400,2
2021,48,147,race-ethnicity,Other Races and Ethnicities,0.79063,0.84117,0.74010,2
2021,48,147,race-ethnicity,"White, Non-Hispanic",0.80423,0.81749,0.79096,2
2021,48,149,all,All,0.78536,0.80239,0.76833,2
2021,48,149,race-ethnicity,"Black, Non-Hispanic",0.75182,0.84311,0.66053,3
2021,48,149,race-ethnicity,Hispanic,0.77703,0.80664,0.74742,2
2021,48,149,race-ethnicity,Other Races and Ethnicities,0.80741,0.90402,0.71080,3
2021,48,149,race-ethnicity,"White, Non-Hispanic",0.79477,0.81653,0.77301,2
2021,48,151,all,All,0.76461,0.77767,0.75155,2
2021,48,151,race-ethnicity,"Black, Non-Hispanic",0.60218,0.72209,0.48226,3
2021,48,151,race-ethnicity,Hispanic,0.75640,0.78514,0.72766,2
2021,48,151,race-ethnicity,Other Races and Ethnicities,0.61705,0.70513,0.52896,2
2021,48,151,race-ethnicity,"White, Non-Hispanic",0.77889,0.79370,0.76408,2
2021,48,153,all,All,0.76671,0.78189,0.75154,2
2021,48,153,race-ethnicity,"Black, Non-Hispanic",0.67958,0.79967,0.55948,3
2021,48,153,race-ethnicity,Hispanic,0.76273,0.78445,0.74102,2
2021,48,153,race-ethnicity,Other Races and Ethnicities,0.71671,0.81365,0.61977,3
2021,48,153,race-ethnicity,"White, Non-Hispanic",0.78431,0.80610,0.76253,2
2021,48,155,all,All,0.77934,0.79288,0.76580,2
2021,48,155,race-ethnicity,"Black, Non-Hispanic",0.71135,0.85178,0.57092,3
2021,48,155,race-ethnicity,Hispanic,0.76682,0.80385,0.72980,2
2021,48,155,race-ethnicity,Other Races and Ethnicities,0.78450,0.84862,0.72039,2
2021,48,155,race-ethnicity,"White, Non-Hispanic",0.78341,0.79838,0.76843,2
2021,48,157,all,All,0.79404,0.80232,0.78576,1
2021,48,157,race-ethnicity,"Black, Non-Hispanic",0.81055,0.83040,0.79069,1
2021,48,157,race-ethnicity,Hispanic,0.77498,0.79262,0.75733,1
2021,48,157,race-ethnicity,Other Races and Ethnicities,0.79232,0.80813,0.77652,1
2021,48,157,race-ethnicity,"White, Non-Hispanic",0.80117,0.81549,0.78686,1
2021,48,159,all,All,0.75957,0.77428,0.74486,2
2021,48,159,race-ethnicity,"Black, Non-Hispanic",0.74489,0.79489,0.69489,2
2021,48,159,race-ethnicity,Hispanic,0.73409,0.77020,0.69797,2
2021,48,159,race-ethnicity,Other Races and Ethnicities,0.77346,0.84183,0.70509,2
2021,48,159,race-ethnicity,"White, Non-Hispanic",0.76922,0.78671,0.75174,2
2021,48,161,all,All,0.74404,0.75746,0.73061,2
2021,48,161,race-ethnicity,"Black, Non-Hispanic",0.71850,0.76881,0.66819,2
2021,48,161,race-ethnicity,Hispanic,0.76869,0.79815,0.73923,2
2021,48,161,race-ethnicity,Other Races and Ethnicities,0.63557,0.71529,0.55584,2
2021,48,161,race-ethnicity,"White, Non-Hispanic",0.74691,0.76294,0.73088,2
2021,48,163,all,All,0.77979,0.79976,0.75982,2
2021,48,163,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,163,race-ethnicity,Hispanic,0.79827,0.82528,0.77126,2
2021,48,163,race-ethnicity,Other Races and Ethnicities,0.49644,0.64417,0.34870,3
2021,48,163,race-ethnicity,"White, Non-Hispanic",0.76748,0.79773,0.73723,2
2021,48,165,all,All,0.77379,0.79438,0.75321,2
2021,48,165,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,165,race-ethnicity,Hispanic,0.76146,0.78989,0.73302,2
2021,48,165,race-ethnicity,Other Races and Ethnicities,0.89143,0.98666,0.79621,3
2021,48,165,race-ethnicity,"White, Non-Hispanic",0.78327,0.81447,0.75207,2
2021,48,167,all,All,0.80004,0.81120,0.78888,1
2021,48,167,race-ethnicity,"Black, Non-Hispanic",0.80102,0.83564,0.76641,1
2021,48,167,race-ethnicity,Hispanic,0.77337,0.79748,0.74926,1
2021,48,167,race-ethnicity,Other Races and Ethnicities,0.78567,0.82759,0.74374,1
2021,48,167,race-ethnicity,"White, Non-Hispanic",0.81492,0.82907,0.80077,1
2021,48,169,all,All,0.76671,0.78189,0.75154,2
2021,48,169,race-ethnicity,"Black, Non-Hispanic",0.67958,0.79967,0.55948,3
2021,48,169,race-ethnicity,Hispanic,0.76273,0.78445,0.74102,2
2021,48,169,race-ethnicity,Other Races and Ethnicities,0.71671,0.81365,0.61977,3
2021,48,169,race-ethnicity,"White, Non-Hispanic",0.78431,0.80610,0.76253,2
2021,48,171,all,All,0.81025,0.82817,0.79234,2
2021,48,171,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,171,race-ethnicity,Hispanic,0.80883,0.84441,0.77324,2
2021,48,171,race-ethnicity,Other Races and Ethnicities,0.73538,0.82972,0.64105,3
2021,48,171,race-ethnicity,"White, Non-Hispanic",0.81590,0.83714,0.79466,2
2021,48,173,all,All,0.76924,0.78806,0.75042,2
2021,48,173,race-ethnicity,"Black, Non-Hispanic",0.76350,0.90633,0.62066,3
2021,48,173,race-ethnicity,Hispanic,0.73254,0.76476,0.70032,2
2021,48,173,race-ethnicity,Other Races and Ethnicities,0.81657,0.92385,0.70930,3
2021,48,173,race-ethnicity,"White, Non-Hispanic",0.80093,0.82435,0.77752,2
2021,48,175,all,All,0.79658,0.81106,0.78210,2
2021,48,175,race-ethnicity,"Black, Non-Hispanic",0.77145,0.86072,0.68218,3
2021,48,175,race-ethnicity,Hispanic,0.78169,0.80636,0.75702,2
2021,48,175,race-ethnicity,Other Races and Ethnicities,0.82437,0.90433,0.74442,3
2021,48,175,race-ethnicity,"White, Non-Hispanic",0.80901,0.82758,0.79044,2
2021,48,177,all,All,0.79658,0.81106,0.78210,2
2021,48,177,race-ethnicity,"Black, Non-Hispanic",0.77145,0.86072,0.68218,3
2021,48,177,race-ethnicity,Hispanic,0.78169,0.80636,0.75702,2
2021,48,177,race-ethnicity,Other Races and Ethnicities,0.82437,0.90433,0.74442,3
2021,48,177,race-ethnicity,"White, Non-Hispanic",0.80901,0.82758,0.79044,2
2021,48,179,all,All,0.78641,0.79897,0.77384,2
2021,48,179,race-ethnicity,"Black, Non-Hispanic",0.74847,0.85085,0.64609,3
