year,state,county,transit_cost,transit_trips,transit_cost_quality,transit_trips_quality
2016,42,053,2.32,9.01,1,1
2016,42,055,42.46,17.91,1,1
2016,42,057,16.42,31.75,1,1
2016,42,059,21.34,31.74,1,1
2016,42,061,14.12,20.19,1,1
2016,42,063,20.45,21.31,1,1
2016,42,065,14.37,17.63,1,1
2016,42,067,17.21,16.91,1,1
2016,42,069,37.28,38.52,1,1
2016,42,071,61.27,37.64,1,1
2016,42,073,21.56,20.08,1,1
2016,42,075,55.51,50.01,1,1
2016,42,077,76.26,54.27,1,1
2016,42,079,35.34,38.73,1,1
2016,42,081,31.08,33.19,1,1
2016,42,083,14.45,14.47,1,1
2016,42,085,17.83,15.77,1,1
2016,42,087,13.86,20.2,1,1
2016,42,089,42.35,11.07,1,1
2016,42,091,73.87,64.12,1,1
2016,42,093,30.66,48.83,1,1
2016,42,095,65.76,41.53,1,1
2016,42,097,29.3,45.23,1,1
2016,42,099,38.46,19.97,1,1
2016,42,101,93.07,92.84,1,1
2016,42,103,56.44,18.59,1,1
2016,42,105,4.39,16.54,1,1
2016,42,107,28.95,39.6,1,1
2016,42,109,27.12,22.71,1,1
2016,42,111,15.63,26.86,1,1
2016,42,113,9.78,8.57,1,1
2016,42,115,20.31,14.22,1,1
2016,42,117,17.5,22.1,1,1
2016,42,119,32.3,37.39,2,2
2016,42,121,15.9,15.69,1,1
2016,42,123,14.12,17.38,1,1
2016,42,125,41.31,27.63,1,1
2016,42,127,21.93,12.94,1,1
2016,42,129,41.62,28.96,1,1
2016,42,131,15.04,10.8,1,1
2016,42,133,59.4,47.3,1,1
2016,44,001,59.72,46.38,1,1
2016,44,003,63.54,46.15,1,1
2016,44,005,57.73,41.16,1,1
2016,44,007,75.56,70.61,1,1
2016,44,009,48.83,22.35,1,1
2016,45,001,3.2,16.93,1,1
2016,45,003,22.3,29.22,1,1
2016,45,005,0,0,1,1
2016,45,007,21.62,29.02,1,1
2016,45,009,0.7,1.86,1,1
2016,45,011,2.05,12.04,1,1
2016,45,013,40.76,31.25,1,1
2016,45,015,39.02,35.48,1,1
2016,45,017,23.67,33.49,1,1
2016,45,019,55.9,50.86,1,1
2016,45,021,4.14,14.46,1,1
2016,45,023,35.86,32.33,1,1
2016,45,025,2.54,8.82,1,1
2016,45,027,1.45,14.94,1,1
2016,45,029,1.71,14.35,1,1
2016,45,031,8.87,18.23,1,1
2016,45,033,0.43,5.39,1,1
2016,45,035,40.06,31.57,1,1
2016,45,037,15.82,17.61,1,1
2016,45,039,23.06,19.84,1,1
2016,45,041,11.78,23.54,1,1
2016,45,043,14.13,39.83,1,1
2016,45,045,30.44,54.06,1,1
2016,45,047,5.68,8.34,1,1
2016,45,049,0.66,2.87,1,1
2016,45,051,23.5,42.55,1,1
2016,45,053,37.73,34.48,1,1
2016,45,055,23.73,18.16,1,1
2016,45,057,34.85,26.04,1,1
2016,45,059,18.46,39.24,1,1
2016,45,061,0.12,9.27,1,1
2016,45,063,34.15,27.36,1,1
2016,45,065,7.94,14.47,1,1
2016,45,067,0,2.02,1,1
2016,45,069,1,2.25,1,1
2016,45,071,6.83,7.02,1,1
2016,45,073,10.31,20.13,1,1
2016,45,075,2.62,6.18,1,1
2016,45,077,22.83,34.61,1,1
2016,45,079,46.7,36.16,1,1
2016,45,081,23.01,24.81,1,1
2016,45,083,20.88,30.11,1,1
2016,45,085,11.66,21.21,1,1
2016,45,087,15.13,13.15,1,1
2016,45,089,0,6.73,1,1
2016,45,091,41.17,39.83,1,1
2016,46,003,20,26,1,1
2016,46,005,26.16,8.07,1,1
2016,46,007,13.51,13.75,1,1
2016,46,009,15,4.91,1,1
2016,46,011,37.17,30.37,1,1
2016,46,013,44.29,46.72,1,1
2016,46,015,20.15,19.06,1,1
2016,46,017,0,0,1,1
2016,46,019,10.15,7.08,1,1
2016,46,021,11,34,1,1
2016,46,023,6.58,3.91,1,1
2016,46,025,15,10,1,1
2016,46,027,10.62,10.54,1,1
2016,46,029,36.76,16.39,1,1
2016,46,031,0.36,0,1,1
2016,46,033,22,26.65,1,1
2016,46,035,28.42,6.33,1,1
2016,46,037,5.77,5.66,1,1
2016,46,039,27.54,24.15,1,1
2016,46,041,5,20.67,1,1
2016,46,043,17,12,1,1
2016,46,045,24.6,28.77,1,1
2016,46,047,14.1,19.78,1,1
2016,46,049,8,11,1,1
2016,46,051,26.84,20.4,1,1
2016,46,053,4,0,1,1
2016,46,055,5,0,1,1
2016,46,057,36.45,23.1,1,1
2016,46,059,21.91,14.25,1,1
2016,46,061,10,25,1,1
2016,46,063,25,28,1,1
2016,46,065,53.35,34.48,1,1
2016,46,067,11.01,9.46,1,1
2016,46,069,29,16,1,1
2016,46,071,9.31,0,1,1
2016,46,073,18,30,1,1
2016,46,075,5,0,1,1
2016,46,077,31,15.44,1,1
2016,46,079,39.35,17.86,1,1
2016,46,081,22.79,18.4,1,1
2016,46,083,48.65,29.02,1,1
2016,46,085,9.51,6.36,1,1
2016,46,087,34.59,20.11,1,1
2016,46,089,6,15,1,1
2016,46,091,27,23,1,1
2016,46,093,25.72,28.65,1,1
2016,46,095,0,0,1,1
2016,46,097,15,10,1,1
2016,46,099,69.56,52.94,1,1
2016,46,101,28.17,20.47,1,1
2016,46,102,0,10.82,1,1
2016,46,103,46.42,40.35,1,1
2016,46,105,11,0,1,1
2016,46,107,15,43,1,1
2016,46,109,16.94,21,1,1
2016,46,111,17,27,1,1
2016,46,115,18.19,28.48,1,1
2016,46,117,43,35,1,1
2016,46,119,31,35,1,1
2016,46,121,0,0,1,1
2016,46,123,6.62,4.96,1,1
2016,46,125,35.42,20.21,1,1
2016,46,127,26.22,32.02,1,1
2016,46,129,14.28,18.9,1,1
2016,46,135,29.38,16.45,1,1
2016,46,137,2,0,1,1
2016,47,001,22.87,29.33,1,1
2016,47,003,13.77,8.99,1,1
2016,47,005,1.24,9.16,1,1
2016,47,007,4,11,1,1
2016,47,009,23.64,26.65,1,1
2016,47,011,19.09,19.53,1,1
2016,47,013,18.52,17.09,1,1
2016,47,015,32.75,23.97,1,1
2016,47,017,2.15,6.26,1,1
2016,47,019,9.54,16.82,1,1
2016,47,021,32.63,20.27,1,1
2016,47,023,9.47,16.23,1,1
2016,47,025,1.15,0.4,1,1
2016,47,027,0,0,1,1
2016,47,029,0.57,0,1,1
2016,47,031,16.43,10.38,1,1
2016,47,033,8.58,8.09,1,1
2016,47,035,8.45,11.05,1,1
2016,47,037,62.28,56.48,1,1
2016,47,039,3.28,8.91,1,1
2016,47,041,2.9,2.52,1,1
2016,47,043,34.73,16.18,1,1
2016,47,045,11.21,1.22,1,1
2016,47,047,15.11,10.6,1,1
2016,47,049,0.36,0,1,1
2016,47,051,13.39,11.93,1,1
2016,47,053,4.78,0,1,1
2016,47,055,7.12,5.03,1,1
2016,47,057,17.14,32.63,1,1
2016,47,059,4.05,6.47,1,1
2016,47,061,0,2.39,1,1
2016,47,063,14.9,6.96,1,1
2016,47,065,34.19,42.8,1,1
2016,47,067,0,0,1,1
2016,47,069,1,10.14,1,1
2016,47,071,3.28,5,1,1
2016,47,073,8.39,17.7,1,1
2016,47,075,1.85,0,1,1
2016,47,077,7.1,15.16,1,1
2016,47,079,6.12,11.8,1,1
2016,47,081,35.37,29.01,1,1
2016,47,083,5.72,11.52,1,1
2016,47,085,6.46,4.39,1,1
2016,47,087,1.8,10.67,1,1
2016,47,089,8.88,9.91,1,1
2016,47,091,0,1.73,1,1
2016,47,093,35.11,42.4,1,1
2016,47,095,0,0,1,1
2016,47,097,0.54,0,1,1
2016,47,099,6.32,2.84,1,1
2016,47,101,2.75,2.29,1,1
2016,47,103,7.6,3.42,1,1
2016,47,105,19.53,17.57,1,1
2016,47,107,5.92,3.91,1,1
2016,47,109,0.34,0,1,1
2016,47,111,36.38,21.72,1,1
2016,47,113,21.42,37.36,1,1
2016,47,115,17.7,13.76,1,1
2016,47,117,13.9,4,1,1
2016,47,119,40.68,21.08,1,1
2016,47,121,2.22,11.51,1,1
2016,47,123,3.66,7.09,1,1
2016,47,125,22.44,10.47,1,1
2016,47,127,10.5,25.29,1,1
2016,47,129,14.56,31.84,1,1
2016,47,131,3.42,0,1,1
2016,47,133,1.57,3.31,1,1
2016,47,135,0.44,0,1,1
2016,47,137,5,16,1,1
2016,47,139,9.57,10.71,1,1
2016,47,141,6.33,6.51,1,1
2016,47,143,5.18,2.83,1,1
2016,47,145,18.55,18.7,1,1
2016,47,147,35.81,19.45,1,1
2016,47,149,45.92,33.38,1,1
2016,47,151,0,2.25,1,1
2016,47,153,17.56,17.09,1,1
2016,47,155,14.94,12.33,1,1
2016,47,157,41.69,50.34,1,1
2016,47,159,33.61,22.63,1,1
2016,47,161,7.79,7.13,1,1
2016,47,163,12.96,23.66,1,1
2016,47,165,39.52,24.87,1,1
2016,47,167,18.73,5.62,1,1
2016,47,169,33.74,23.72,1,1
2016,47,171,8.5,13.46,1,1
2016,47,173,17.35,26.22,1,1
2016,47,175,8.61,23,1,1
2016,47,177,3.12,2.98,1,1
2016,47,179,17.53,25.82,1,1
2016,47,181,1,0,1,1
2016,47,183,6.23,9.65,1,1
2016,47,185,1.74,6.99,1,1
2016,47,187,38.83,30.75,1,1
2016,47,189,37.3,23.57,1,1
2016,48,001,9.97,7.37,2,2
2016,48,003,69.2,69.52,1,1
2016,48,005,16.72,15.32,1,1
2016,48,007,32.69,42.04,1,1
2016,48,009,11.1,0,1,1
2016,48,011,20,10,1,1
2016,48,013,33.16,35.08,1,1
2016,48,015,44.19,19.38,1,1
2016,48,017,5,0,1,1
2016,48,019,30.59,36.46,1,1
2016,48,021,56.02,41.51,1,1
2016,48,023,1,0,1,1
2016,48,025,16.2,9.67,1,1
2016,48,027,36.58,35.4,1,1
2016,48,029,56.51,65.18,1,1
2016,48,031,33,26.48,1,1
2016,48,033,70,78,1,1
2016,48,035,14.09,15.07,1,1
2016,48,037,16.63,14.51,1,1
2016,48,039,51.48,36.2,1,1
2016,48,041,37.01,26.72,1,1
2016,48,043,9.84,0,1,1
2016,48,045,5,8,1,1
2016,48,047,0,0,1,1
2016,48,049,12.69,29.68,1,1
2016,48,051,8.75,7.39,1,1
2016,48,053,30.64,23.84,1,1
2016,48,055,57.75,32.31,1,1
2016,48,057,33.91,16.28,1,1
2016,48,059,16.26,14.17,1,1
2016,48,061,6.24,25.57,1,1
2016,48,063,6.74,6.78,1,1
2016,48,065,20.37,12,1,1
2016,48,067,5.42,10.07,1,1
2016,48,069,8.61,3.06,1,1
2016,48,071,41.3,37.77,1,1
2016,48,073,7.72,9.14,1,1
2016,48,075,5.81,0,1,1
2016,48,077,10.95,16.05,1,1
2016,48,079,4,0,1,1
2016,48,081,8,25.48,1,1
2016,48,083,6.93,19.44,1,1
2016,48,085,64.29,63.59,1,1
2016,48,087,6,0,1,1
2016,48,089,10.47,6.51,1,1
2016,48,091,35.76,25.48,1,1
2016,48,093,4.95,3.73,1,1
2016,48,095,12,44,1,1
2016,48,097,36.29,12.28,1,1
2016,48,099,28.56,20.89,2,2
2016,48,101,2,0,1,1
2016,48,103,41,45,1,1
2016,48,105,23,0,1,1
2016,48,107,10.34,7.03,1,1
2016,48,109,1,0,1,1
2016,48,111,18.15,11.58,1,1
2016,48,113,73.44,75.96,1,1
2016,48,115,11.3,0,1,1
2016,48,117,20.91,8.4,1,1
2016,48,119,7.45,6.2,1,1
2016,48,121,64.63,59.69,1,1
2016,48,123,20.53,10.85,1,1
2016,48,125,8,0,1,1
2016,48,127,0.59,13.01,1,1
2016,48,129,10.59,7.5,1,1
2016,48,131,1,0,1,1
2016,48,133,2,0,1,1
2016,48,135,54.41,76.72,1,1
2016,48,137,4,0,1,1
2016,48,139,48.13,31.27,1,1
2016,48,141,28.64,51.44,1,1
2016,48,143,11.87,8.11,1,1
2016,48,145,13.32,7.81,1,1
2016,48,147,12.45,4.99,1,1
2016,48,149,20.99,11.44,1,1
2016,48,151,6.68,2.86,1,1
2016,48,153,9,0,1,1
2016,48,155,17,27,1,1
2016,48,157,53.07,46.45,1,1
2016,48,159,8.34,6.03,1,1
2016,48,161,13.36,20.88,1,1
2016,48,163,2.63,0,1,1
2016,48,165,42.15,63.43,1,1
2016,48,167,59.05,47.41,1,1
2016,48,169,24,29,1,1
2016,48,171,34.54,18.02,1,1
2016,48,173,17,19,1,1
2016,48,175,28.57,17.71,1,1
2016,48,177,20.19,10.31,1,1
2016,48,179,17.86,4.81,1,1
2016,48,181,26.91,24.39,1,1
2016,48,183,27.84,28.39,1,1
2016,48,185,15.65,13.23,1,1
2016,48,187,35.35,30.08,1,1
2016,48,189,14.97,1.85,1,1
2016,48,191,0,0,1,1
2016,48,193,12.79,1.8,1,1
2016,48,195,5.49,1.97,1,1
2016,48,197,2,0,1,1
2016,48,199,16.85,15,1,1
2016,48,201,72.64,69.29,1,1
2016,48,203,15.63,20.65,1,1
2016,48,205,47,13,1,1
2016,48,207,5.59,0,1,1
2016,48,209,64.87,42.48,1,1
2016,48,211,54,21,1,1
2016,48,213,12.46,15.1,1,1
2016,48,215,8.37,26.94,1,1
2016,48,217,11.9,5.9,1,1
2016,48,219,25.04,42.04,1,1
2016,48,221,49.24,38.97,1,1
2016,48,223,15.62,8.3,1,1
2016,48,225,1.17,0,1,1
2016,48,227,29.15,10.18,1,1
2016,48,229,10,53,1,1
2016,48,231,52.52,37.84,1,1
2016,48,233,27.08,11.95,1,1
2016,48,235,13,35,1,1
2016,48,237,23.01,19.96,1,1
2016,48,239,33.29,19.62,1,1
2016,48,241,12.06,11.85,1,1
2016,48,243,21,59,1,1
2016,48,245,30.59,28.23,1,1
2016,48,247,1.41,0,1,1
2016,48,249,13.06,25.46,1,1
2016,48,251,50.92,43.75,1,1
2016,48,253,13.97,19.77,3,3
2016,48,255,15.39,7.08,1,1
2016,48,257,45.15,34.34,1,1
2016,48,259,30.93,17.17,1,1
2016,48,261,7,0,1,1
2016,48,263,20,27,1,1
2016,48,265,15.89,5.74,1,1
2016,48,267,13.06,0,1,1
2016,48,269,42,29,1,1
2016,48,271,3,13,1,1
2016,48,273,12.25,0.91,1,1
2016,48,275,8.08,0,1,1
2016,48,277,8.74,3.65,1,1
2016,48,279,6.13,5.16,1,1
2016,48,281,24.65,12.24,1,1
2016,48,283,8,40,1,1
2016,48,285,18.29,2.09,1,1
2016,48,287,28.49,22.82,1,1
2016,48,289,14.78,10.72,1,1
2016,48,291,46.18,33.03,1,1
2016,48,293,3.73,3.65,1,1
2016,48,295,41.4,13.43,1,1
2016,48,297,22.7,32.69,1,1
2016,48,299,23.43,18.7,1,1
2016,48,301,52,73,1,1
2016,48,303,38.46,68.71,1,1
2016,48,305,12.59,21.56,1,1
2016,48,307,8.86,1.97,1,1
2016,48,309,25.61,46.36,1,1
2016,48,311,40,33,1,1
2016,48,313,11.06,2.97,1,1
2016,48,315,2.94,13.56,1,1
2016,48,317,57.3,67.05,1,1
2016,48,319,5.56,0,1,1
2016,48,321,9.01,5.24,1,1
2016,48,323,7.2,14.07,1,1
2016,48,325,31.01,33.84,1,1
2016,48,327,3,0,1,1
2016,48,329,74.78,81.57,1,1
2016,48,331,5.32,0.68,1,1
2016,48,333,8.4,3.91,1,1
2016,48,335,24.26,8.16,1,1
2016,48,337,17.06,7.57,1,1
2016,48,339,51.07,38.54,1,1
2016,48,341,28,5.99,1,1
2016,48,343,4.06,6.21,1,1
2016,48,345,1,0,1,1
2016,48,347,9.31,8.9,1,1
2016,48,349,11.87,9.76,1,1
2016,48,351,15.59,23.25,1,1
2016,48,353,7.84,5.99,1,1
2016,48,355,45.75,54.41,1,1
2016,48,357,28.15,11.58,1,1
2016,48,359,23,17,1,1
2016,48,361,19.67,12.17,1,1
2016,48,363,16.71,6.19,1,1
2016,48,365,24.13,31.37,1,1
2016,48,367,46.81,34.69,1,1
2016,48,369,15.22,15.28,1,1
2016,48,371,32.34,27.48,1,1
2016,48,373,8.18,4.69,1,1
2016,48,375,49.96,23.17,1,1
2016,48,377,1.75,0,1,1
2016,48,379,22.56,11.46,1,1
2016,48,381,45.57,20.45,1,1
2016,48,383,38,46,1,1
2016,48,385,3,9,1,1
2016,48,387,1.74,0,1,1
2016,48,389,21.3,14.49,1,1
2016,48,391,18.74,7.54,1,1
2016,48,393,57,18,1,1
2016,48,395,9.23,3.47,1,1
2016,48,397,44.97,35.28,1,1
2016,48,399,6.53,3.19,1,1
2016,48,401,16.24,19.96,1,1
2016,48,403,1.19,8.23,1,1
2016,48,405,0,3.81,1,1
2016,48,407,11.84,16.39,1,1
2016,48,409,28.29,24.3,1,1
2016,48,411,7.64,0,1,1
2016,48,413,42,52,1,1
2016,48,415,33.81,28.44,1,1
2016,48,417,18,34,1,1
2016,48,419,3.39,4.95,1,1
2016,48,421,22,10,1,1
2016,48,423,29.3,34.68,1,1
2016,48,425,45.09,46.1,1,1
2016,48,427,0,0,1,1
2016,48,429,13.43,7.16,1,1
2016,48,431,17,37,1,1
2016,48,433,18,14,1,1
2016,48,435,31,30,1,1
2016,48,437,2.5,1.3,1,1
2016,48,439,68.02,66.17,1,1
2016,48,441,29,43.64,1,1
2016,48,443,0,0,1,1
2016,48,445,6.27,3.81,1,1
2016,48,447,6,0,1,1
2016,48,449,18,30,1,1
2016,48,451,32.5,42.58,1,1
2016,48,453,78.53,73.45,1,1
2016,48,455,7.14,15.93,1,1
2016,48,457,13.72,9.9,1,1
2016,48,459,15.47,19.81,1,1
2016,48,461,19.91,24.5,1,1
2016,48,463,6.06,1.09,1,1
2016,48,465,19.32,25.44,1,1
2016,48,467,13.63,14.73,1,1
2016,48,469,43.52,20.59,1,1
2016,48,471,14.65,21.99,1,1
2016,48,473,47.37,31.93,1,1
2016,48,475,41.79,59.53,1,1
2016,48,477,26.91,9.18,1,1
2016,48,479,20.48,59.3,1,1
2016,48,481,14.67,3.98,1,1
2016,48,483,21.49,5.61,1,1
2016,48,485,27.01,26.38,1,1
2016,48,487,15.84,9.13,1,1
2016,48,489,0,0,1,1
2016,48,491,63.25,47.73,1,1
2016,48,493,31.23,25.01,1,1
2016,48,495,34,43.22,1,1
2016,48,497,46.68,37.26,1,1
2016,48,499,16.27,21.13,1,1
2016,48,501,33.77,57,1,1
2016,48,503,15.72,9.23,1,1
2016,48,505,6.94,42.61,1,1
2016,48,507,0,1.96,1,1
2016,49,001,13.39,6.61,1,1
2016,49,003,54.79,49.39,1,1
2016,49,005,42.63,62.75,1,1
2016,49,007,18.27,11.61,1,1
2016,49,009,70,85,1,1
2016,49,011,63.99,65.73,1,1
2016,49,013,42.38,49.15,1,1
2016,49,015,21.17,24.09,1,1
2016,49,017,8.65,27.2,1,1
2016,49,019,16.11,22.28,1,1
2016,49,021,13,24.14,1,1
2016,49,023,43.98,43.7,1,1
2016,49,025,16.52,13.33,1,1
2016,49,027,23.19,14.72,1,1
2016,49,029,40.19,44.62,1,1
2016,49,031,2,16,1,1
2016,49,033,20,52,1,1
2016,49,035,75.41,82.8,1,1
2016,49,037,7.94,48.43,1,1
2016,49,039,15.73,15.19,1,1
2016,49,041,15.08,13.1,1,1
2016,49,043,81.88,66.44,1,1
2016,49,045,55.73,47.87,1,1
2016,49,047,54.15,68.21,1,1
2016,49,049,67.87,74.06,1,1
2016,49,051,59.87,46.88,1,1
2016,49,053,35.38,37.71,1,1
2016,49,055,6,0,1,1
2016,49,057,69.47,70.77,1,1
2016,50,001,45.79,31.43,1,1
2016,50,003,31.02,27.73,1,1
2016,50,005,18.21,21.22,1,1
2016,50,007,72.03,65.93,1,1
2016,50,009,8.49,22.55,1,1
2016,50,011,53.05,39.95,1,1
2016,50,013,47.53,34.89,1,1
2016,50,015,31.31,24.34,1,1
2016,50,017,33,28.44,1,1
2016,50,019,12.14,16.12,1,1
2016,50,021,32.02,23.01,1,1
2016,50,023,46.97,40.06,1,1
2016,50,025,30.37,23.78,1,1
2016,50,027,39.73,26.51,1,1
2016,51,001,4.46,3.56,1,1
2016,51,003,55.81,75.39,1,1
2016,51,005,13.55,6.33,1,1
2016,51,007,39.2,27.15,1,1
2016,51,009,18.99,25.15,1,1
2016,51,011,14.43,12.76,1,1
2016,51,013,96.9,90.58,1,1
2016,51,015,22.23,44.55,1,1
2016,51,017,10,20,1,1
2016,51,019,17.76,22.68,1,1
2016,51,021,14.99,41.51,1,1
2016,51,023,20.59,19.73,1,1
2016,51,025,4.22,4.69,1,1
2016,51,027,0.12,7.78,1,1
2016,51,029,44.01,48.31,1,1
2016,51,031,21.78,31.41,1,1
2016,51,033,38.66,17.29,1,1
2016,51,035,3.21,2.14,1,1
2016,51,036,39.45,42.01,1,1
2016,51,037,1,0,1,1
2016,51,041,54.38,33.31,1,1
2016,51,043,81.3,43.27,1,1
2016,51,045,28,24,1,1
2016,51,047,82.98,41.06,1,1
2016,51,049,2.62,0,1,1
2016,51,051,1.71,8.26,1,1
2016,51,053,42.64,20.03,1,1
2016,51,057,16.65,2.58,1,1
2016,51,059,92.07,78.48,1,1
2016,51,061,81.38,41.22,1,1
2016,51,063,14.5,22.06,1,1
2016,51,065,37.38,33.71,1,1
2016,51,067,23.02,21.96,1,1
2016,51,069,34.63,23.74,1,1
2016,51,071,13.49,16.47,1,1
2016,51,073,41.96,30.89,1,1
2016,51,075,36.06,25.11,1,1
2016,51,077,0,0,1,1
2016,51,079,40.39,49.87,1,1
2016,51,081,6,13.17,3,3
2016,51,083,2.91,4.4,1,1
2016,51,085,47.81,27.13,1,1
2016,51,087,65.87,48.98,1,1
2016,51,089,2.19,1.92,1,1
2016,51,091,7,30,1,1
2016,51,093,40.8,34.8,1,1
2016,51,095,45.83,71.31,1,1
2016,51,097,12.55,40.9,1,1
2016,51,099,75.27,21.93,1,1
2016,51,101,35.59,35.88,1,1
2016,51,103,21.81,2.92,1,1
2016,51,105,0.18,0,1,1
2016,51,107,88.33,65.74,1,1
2016,51,109,27.06,14.63,1,1
2016,51,111,4.57,2.18,1,1
2016,51,113,13.92,0,1,1
2016,51,115,39.09,23.24,1,1
2016,51,117,4.94,6.27,1,1
2016,51,119,24.15,22.37,1,1
2016,51,121,29.07,54.49,1,1
2016,51,125,42.62,54.68,1,1
2016,51,127,36.41,34.29,1,1
2016,51,131,2.76,0,1,1
2016,51,133,29.31,25.73,1,1
2016,51,135,2.24,1.67,1,1
2016,51,137,52.12,35.7,1,1
2016,51,139,10.24,5.64,1,1
2016,51,141,2.31,6.69,1,1
2016,51,143,4.61,8.38,1,1
2016,51,145,33.61,20.4,1,1
2016,51,147,9.06,0,1,1
2016,51,149,42.06,24.59,1,1
2016,51,153,88.64,63.52,1,1
2016,51,155,20.16,20.41,1,1
2016,51,157,81,33.3,1,1
2016,51,159,9,0,1,1
2016,51,161,33.1,33.34,1,1
2016,51,163,23.46,18.85,1,1
2016,51,165,20.44,47.93,1,1
2016,51,167,3.8,14.25,1,1
2016,51,169,6.36,15.94,1,1
2016,51,171,22.53,23.72,1,1
2016,51,173,5.41,7.67,1,1
2016,51,175,19.4,10.72,1,1
2016,51,177,83.12,43.99,1,1
2016,51,179,82.35,48.68,1,1
2016,51,181,30.29,75.83,1,1
2016,51,183,46.6,35.32,3,3
2016,51,185,4.2,10.62,1,1
2016,51,187,84.02,41.09,1,1
2016,51,191,9.12,9.73,1,1
2016,51,193,19.94,5.7,1,1
2016,51,195,1.6,0.87,1,1
2016,51,197,11.86,8.44,1,1
2016,51,199,50.6,57.84,1,1
2016,51,510,96.9,88.86,1,1
2016,51,520,19.43,11.01,1,1
2016,51,530,0,0,1,1
2016,51,540,73.94,93.18,1,1
2016,51,550,60.15,54.11,1,1
2016,51,570,61.03,23.57,1,1
2016,51,580,2.68,0,1,1
2016,51,590,14.62,12.21,1,1
2016,51,595,0,0,1,1
2016,51,600,92.17,73.61,1,1
2016,51,610,94.47,80.41,1,1
2016,51,620,8.08,0,1,1
2016,51,630,91.6,53.22,1,1
2016,51,640,1,0,1,1
2016,51,650,65.87,54.01,1,1
2016,51,660,43.3,80.48,1,1
2016,51,670,63.85,38.28,1,1
2016,51,678,5,0,1,1
2016,51,680,37.29,56.26,1,1
2016,51,683,91.99,67.72,1,1
2016,51,685,89.98,65.01,1,1
2016,51,690,4.66,1.09,1,1
2016,51,700,69.51,60.75,1,1
2016,51,710,75.43,68.75,1,1
2016,51,720,5,0,1,1
2016,51,730,66.9,35.09,1,1
2016,51,735,40.98,28.27,1,1
2016,51,740,70.28,62.88,1,1
2016,51,750,28.3,39.93,1,1
2016,51,760,77.37,66.05,1,1
2016,51,770,51.77,51.24,1,1
2016,51,775,43.84,42.46,1,1
2016,51,790,35.7,40.49,1,1
2016,51,800,48.3,33.54,1,1
2016,51,810,68.13,63.47,1,1
2016,51,820,37.95,40.48,1,1
2016,51,830,61.72,88.06,1,1
2016,51,840,57.64,34.08,1,1
2016,53,001,19.93,39.03,1,1
2016,53,003,32.52,43.75,1,1
2016,53,005,58.12,69.71,1,1
2016,53,007,34.36,64.38,1,1
2016,53,009,21.99,6.61,1,1
2016,53,011,66.45,59.03,1,1
2016,53,013,15,36,1,1
2016,53,015,32.16,60.5,1,1
2016,53,017,36.16,75.51,1,1
2016,53,019,7.61,18.79,1,1
2016,53,021,55.52,67.81,1,1
2016,53,023,19,43,1,1
2016,53,025,26.38,60.7,1,1
2016,53,027,12.79,11.82,1,1
2016,53,029,45.72,44.04,1,1
2016,53,031,27.86,9.98,1,1
2016,53,033,85.97,71.62,1,1
2016,53,035,63.61,21.17,1,1
2016,53,037,25.35,13.22,1,1
2016,53,039,19.71,28.96,1,1
2016,53,041,13.48,16.78,1,1
2016,53,043,16.39,31.94,1,1
2016,53,045,26.44,26.56,1,1
2016,53,047,8.27,13.23,1,1
2016,53,049,6.38,21.21,1,1
2016,53,051,20.86,45.38,1,1
2016,53,053,79.16,53.81,1,1
2016,53,055,39.56,23.2,1,1
2016,53,057,42.73,50.3,1,1
2016,53,059,50.98,42.27,1,1
2016,53,061,78.24,55.52,1,1
2016,53,063,46.47,59.02,1,1
2016,53,065,23.65,34.17,1,1
2016,53,067,59.65,57.83,1,1
2016,53,069,16,57,1,1
2016,53,071,33.43,57.18,1,1
2016,53,073,44.75,59.96,1,1
2016,53,075,13.87,50.7,1,1
2016,53,077,24.27,47.78,1,1
2016,54,001,2.75,7.85,1,1
2016,54,003,43.74,16.56,1,1
2016,54,005,13.57,41.66,1,1
2016,54,007,3,2.41,1,1
2016,54,009,12.73,2.1,1,1
2016,54,011,29.31,35.51,1,1
2016,54,013,4.47,18.23,1,1
2016,54,015,12.42,37.52,1,1
2016,54,017,7,22.05,1,1
2016,54,019,5.87,6.38,1,1
2016,54,021,3.79,12.13,1,1
2016,54,023,3.81,18.36,1,1
2016,54,025,5.94,4.09,1,1
2016,54,027,34.58,31.27,1,1
2016,54,029,13.26,7.43,1,1
2016,54,031,4.87,10.87,1,1
2016,54,033,16.13,29.48,1,1
2016,54,035,6.64,11.65,1,1
2016,54,037,85.19,41.06,1,1
2016,54,039,26.01,41.82,1,1
2016,54,041,4.04,11.04,1,1
2016,54,043,9.45,22.87,1,1
2016,54,045,3.41,6.11,1,1
2016,54,047,0,2.09,1,1
2016,54,049,20.48,43.22,1,1
2016,54,051,15.02,13.83,1,1
2016,54,053,4.86,12.45,1,1
2016,54,055,6.44,15.6,1,1
2016,54,057,6.53,0.9,1,1
2016,54,059,1,18.46,1,1
2016,54,061,35.3,80.48,1,1
2016,54,063,1.82,3.6,1,1
2016,54,065,10.12,2.78,1,1
2016,54,067,6,13.11,1,1
2016,54,069,27.81,28.33,1,1
2016,54,071,2.21,17.46,1,1
2016,54,073,11.59,26.18,1,1
2016,54,075,1.81,15.84,1,1
2016,54,077,12.48,39.79,1,1
2016,54,079,11.87,15.16,1,1
2016,54,081,9.33,13.31,1,1
