STNAM,FIPST,LEAID,LEANM,SUBGRANT_STATUS,TOTAL,PREK_FLAG,HOTELS_MOTELS,UNSHELTERED,SHELTERED,DOUBLED_UP,CDW,LEP,MIG,UHY,DATE_CUR
NEW YORK,36,3603030,ANDOVER CENTRAL SCHOOL DISTRICT,No,5,,.,.,.,5,S,.,.,.,15OCT16
NEW YORK,36,3603060,SCHENEVUS CENTRAL SCHOOL DISTRICT,No,4,,.,.,S,S,S,.,.,.,15OCT16
NEW YORK,36,3603180,ARDSLEY UNION FREE SCHOOL DISTRICT,No,4,,S,.,.,S,S,.,.,.,15OCT16
NEW YORK,36,3603210,ARGYLE CENTRAL SCHOOL DISTRICT,No,S,,.,.,.,S,.,.,.,S,15OCT16
NEW YORK,36,3603270,ARLINGTON CENTRAL SCHOOL DISTRICT,No,136,,18,.,80,38,44,3,.,20,15OCT16
NEW YORK,36,3603420,ATTICA CENTRAL SCHOOL DISTRICT,No,9,,.,.,.,9,3,S,S,.,15OCT16
NEW YORK,36,3603480,AUBURN CITY SCHOOL DISTRICT,No,86,Y,38,S,S,36,24,.,.,.,15OCT16
NEW YORK,36,3603630,AVOCA CENTRAL SCHOOL DISTRICT,No,26,,7,.,3,16,4,.,.,S,15OCT16
NEW YORK,36,3603660,AVON CENTRAL SCHOOL DISTRICT,No,23,,4,.,.,19,6,S,.,.,15OCT16
NEW YORK,36,3603720,BABYLON UNION FREE SCHOOL DISTRICT,No,21,,.,.,8,13,4,.,.,3,15OCT16
NEW YORK,36,3603810,BAINBRIDGE-GUILFORD CENTRAL SCHOOL DISTRICT,No,10,,.,.,S,S,S,.,.,6,15OCT16
NEW YORK,36,3603840,BALDWIN UNION FREE SCHOOL DISTRICT,No,98,,20,.,25,53,23,3,.,8,15OCT16
NEW YORK,36,3603870,BALDWINSVILLE CENTRAL SCHOOL DISTRICT,No,48,,4,.,7,37,13,S,.,15,15OCT16
NEW YORK,36,3603930,BALLSTON SPA CENTRAL SCHOOL DISTRICT,Yes,198,Y,18,.,14,166,56,4,.,24,15OCT16
NEW YORK,36,3603960,BARKER CENTRAL SCHOOL DISTRICT,No,S,,.,.,.,S,S,.,.,.,15OCT16
NEW YORK,36,3603990,BATAVIA CITY SCHOOL DISTRICT,No,75,Y,24,.,4,47,11,S,.,S,15OCT16
NEW YORK,36,3604050,BATH CENTRAL SCHOOL DISTRICT,No,16,,S,.,13,S,6,.,.,.,15OCT16
NEW YORK,36,3604080,BAY SHORE UNION FREE SCHOOL DISTRICT,No,131,Y,25,.,77,29,36,6,.,.,15OCT16
NEW YORK,36,3604110,BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT,No,20,,3,.,4,13,6,.,.,.,15OCT16
NEW YORK,36,3604140,BEACON CITY SCHOOL DISTRICT,No,127,Y,10,.,15,102,24,9,S,4,15OCT16
NEW YORK,36,3604200,BEAVER RIVER CENTRAL SCHOOL DISTRICT,No,41,Y,S,S,.,38,7,.,.,S,15OCT16
NEW YORK,36,3604290,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,No,67,Y,23,.,12,32,25,.,.,.,15OCT16
NEW YORK,36,3604370,BELLEVILLE-HENDERSON CENTRAL SCHOOL DISTRICT,No,3,Y,.,.,.,3,.,S,.,S,15OCT16
NEW YORK,36,3604410,BELLMORE UNION FREE SCHOOL DISTRICT,No,S,,.,.,.,S,S,.,.,.,15OCT16
NEW YORK,36,3604620,BERLIN CENTRAL SCHOOL DISTRICT,No,7,,.,.,.,7,S,S,.,.,15OCT16
NEW YORK,36,3604650,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,No,4,,.,.,S,S,.,.,.,S,15OCT16
NEW YORK,36,3604710,BETHLEHEM CENTRAL SCHOOL DISTRICT,No,9,,.,.,.,9,3,S,.,.,15OCT16
NEW YORK,36,3604740,BETHPAGE UNION FREE SCHOOL DISTRICT,No,11,,S,.,S,7,3,S,.,.,15OCT16
NEW YORK,36,3604870,BINGHAMTON CITY SCHOOL DISTRICT,Yes,179,,20,9,67,83,44,S,.,8,15OCT16
NEW YORK,36,3604920,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT,Yes,4,,.,.,.,4,S,.,.,.,15OCT16
NEW YORK,36,3605010,BOLTON CENTRAL SCHOOL DISTRICT,No,S,,.,.,.,S,.,.,.,S,15OCT16
NEW YORK,36,3605040,ADIRONDACK CENTRAL SCHOOL DISTRICT,No,3,,.,.,.,3,S,.,.,.,15OCT16
NEW YORK,36,3605220,BRADFORD CENTRAL SCHOOL DISTRICT,No,S,,.,.,S,.,.,.,.,.,15OCT16
NEW YORK,36,3605280,BRENTWOOD UNION FREE SCHOOL DISTRICT,Yes,865,Y,S,S,347,507,163,169,.,94,15OCT16
NEW YORK,36,3605310,BREWSTER CENTRAL SCHOOL DISTRICT,No,22,,S,.,S,16,6,8,.,.,15OCT16
NEW YORK,36,3605460,BRIGHTON CENTRAL SCHOOL DISTRICT,No,26,,.,.,6,20,8,.,.,6,15OCT16
NEW YORK,36,3605520,BRUNSWICK CENTRAL SCHOOL DISTRICT (BRITTONKILL),No,8,,S,.,.,S,S,.,.,.,15OCT16
NEW YORK,36,3605580,BROCKPORT CENTRAL SCHOOL DISTRICT,No,112,,9,.,.,103,23,S,4,.,15OCT16
NEW YORK,36,3605820,BRUSHTON-MOIRA CENTRAL SCHOOL DISTRICT,No,14,,.,.,4,10,3,.,S,.,15OCT16
NEW YORK,36,3605850,BUFFALO CITY SCHOOL DISTRICT,Yes,2285,Y,S,S,306,1931,530,427,.,169,15OCT16
NEW YORK,36,3605940,BURNT HILLS-BALLSTON LAKE CENTRAL SCHOOL DISTRICT,No,4,,S,.,.,S,S,.,.,.,15OCT16
NEW YORK,36,3606060,BYRAM HILLS CENTRAL SCHOOL DISTRICT,No,S,,S,.,.,.,.,.,.,.,15OCT16
NEW YORK,36,3606090,BYRON-BERGEN CENTRAL SCHOOL DISTRICT,No,S,,.,.,.,S,.,.,.,.,15OCT16
NEW YORK,36,3606160,CAIRO-DURHAM CENTRAL SCHOOL DISTRICT,No,25,,8,.,.,17,7,.,.,.,15OCT16
NEW YORK,36,3606210,CAMBRIDGE CENTRAL SCHOOL DISTRICT,No,43,Y,S,.,S,38,12,.,.,.,15OCT16
NEW YORK,36,3606240,CAMDEN CENTRAL SCHOOL DISTRICT,No,12,,.,.,3,9,6,.,.,.,15OCT16
NEW YORK,36,3606300,CANAJOHARIE CENTRAL SCHOOL DISTRICT,No,33,Y,S,.,S,28,4,.,S,.,15OCT16
NEW YORK,36,3606330,CANANDAIGUA CITY SCHOOL DISTRICT,No,34,Y,10,.,3,21,15,4,.,.,15OCT16
NEW YORK,36,3606360,CANASERAGA CENTRAL SCHOOL DISTRICT,No,S,,.,.,.,S,S,.,.,S,15OCT16
NEW YORK,36,3606390,CANASTOTA CENTRAL SCHOOL DISTRICT,No,18,,S,.,S,13,4,.,.,.,15OCT16
NEW YORK,36,3606420,CANDOR CENTRAL SCHOOL DISTRICT,No,9,,.,.,S,S,4,.,S,.,15OCT16
NEW YORK,36,3606470,CANTON CENTRAL SCHOOL DISTRICT,Yes,14,,.,.,5,9,4,.,3,S,15OCT16
NEW YORK,36,3606500,SPACKENKILL UNION FREE SCHOOL DISTRICT,No,S,,.,.,S,S,S,.,.,.,15OCT16
NEW YORK,36,3606540,CARLE PLACE UNION FREE SCHOOL DISTRICT,No,S,,.,.,.,S,.,S,.,.,15OCT16
NEW YORK,36,3606570,CARMEL CENTRAL SCHOOL DISTRICT,No,86,,S,.,S,65,18,12,.,S,15OCT16
NEW YORK,36,3606630,CARTHAGE CENTRAL SCHOOL DISTRICT,No,63,,7,.,.,56,22,3,.,.,15OCT16
NEW YORK,36,3606660,CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT,No,6,,.,.,.,6,S,.,S,.,15OCT16
NEW YORK,36,3606690,CATO-MERIDIAN CENTRAL SCHOOL DISTRICT,No,10,Y,.,.,4,6,S,.,.,4,15OCT16
NEW YORK,36,3606720,CATSKILL CENTRAL SCHOOL DISTRICT,Yes,104,Y,12,.,11,81,25,5,.,.,15OCT16
NEW YORK,36,3606780,CAZENOVIA CENTRAL SCHOOL DISTRICT,No,18,,.,.,.,18,5,S,.,.,15OCT16
NEW YORK,36,3606840,CENTER MORICHES UNION FREE SCHOOL DISTRICT,No,19,,.,3,8,8,4,.,.,.,15OCT16
NEW YORK,36,3606870,CENTRAL ISLIP UNION FREE SCHOOL DISTRICT,Yes,309,Y,8,.,98,203,58,35,.,S,15OCT16
NEW YORK,36,3606900,CENTRAL SQUARE CENTRAL SCHOOL DISTRICT,No,27,,S,.,S,23,8,.,.,3,15OCT16
NEW YORK,36,3606990,CHAPPAQUA CENTRAL SCHOOL DISTRICT,Yes,10,,.,.,10,.,S,S,.,.,15OCT16
NEW YORK,36,3607020,GRAND ISLAND CENTRAL SCHOOL DISTRICT,No,13,,6,.,S,S,S,.,.,3,15OCT16
NEW YORK,36,3607050,CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT,No,4,,.,.,.,4,S,.,.,.,15OCT16
NEW YORK,36,3607110,CHATHAM CENTRAL SCHOOL DISTRICT,No,23,,6,.,6,11,3,.,.,.,15OCT16
NEW YORK,36,3607230,CHEEKTOWAGA CENTRAL SCHOOL DISTRICT,No,60,Y,S,.,S,52,14,3,.,5,15OCT16
NEW YORK,36,3607260,CHENANGO FORKS CENTRAL SCHOOL DISTRICT,No,21,,.,.,8,13,4,.,.,.,15OCT16
NEW YORK,36,3607290,CHENANGO VALLEY CENTRAL SCHOOL DISTRICT,No,22,,S,.,S,19,7,.,.,.,15OCT16
NEW YORK,36,3607320,WESTHILL CENTRAL SCHOOL DISTRICT,No,4,,.,.,.,4,.,.,.,.,15OCT16
NEW YORK,36,3607380,CHESTER UNION FREE SCHOOL DISTRICT,No,3,,.,.,.,3,S,.,.,.,15OCT16
NEW YORK,36,3607470,CHITTENANGO CENTRAL SCHOOL DISTRICT,No,4,,.,.,S,S,S,.,.,.,15OCT16
NEW YORK,36,3607530,CHURCHVILLE-CHILI CENTRAL SCHOOL DISTRICT,No,25,,.,.,3,22,3,S,.,16,15OCT16
NEW YORK,36,3607590,CLARENCE CENTRAL SCHOOL DISTRICT,No,15,,.,.,S,S,5,.,.,.,15OCT16
NEW YORK,36,3607680,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,No,28,,S,.,S,22,10,.,.,S,15OCT16
NEW YORK,36,3607710,CLIFTON-FINE CENTRAL SCHOOL DISTRICT,Yes,38,Y,.,.,.,38,4,.,.,9,15OCT16
NEW YORK,36,3607770,CLINTON CENTRAL SCHOOL DISTRICT,No,S,,.,.,.,S,S,.,.,.,15OCT16
NEW YORK,36,3607860,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,Yes,66,Y,.,.,.,66,19,.,.,.,15OCT16
NEW YORK,36,3607890,CLYMER CENTRAL SCHOOL DISTRICT,No,5,,.,.,.,5,.,.,.,.,15OCT16
NEW YORK,36,3607980,COHOES CITY SCHOOL DISTRICT,Yes,76,,3,.,8,65,25,.,.,S,15OCT16
NEW YORK,36,3608100,COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT,Yes,13,Y,3,.,3,7,4,.,.,S,15OCT16
NEW YORK,36,3608130,COMMACK UNION FREE SCHOOL DISTRICT,No,6,,.,.,S,S,S,.,.,.,15OCT16
NEW YORK,36,3608160,CONNETQUOT CENTRAL SCHOOL DISTRICT,No,77,,21,.,21,35,27,.,.,6,15OCT16
NEW YORK,36,3608250,COOPERSTOWN CENTRAL SCHOOL DISTRICT,No,6,,.,.,.,6,S,.,.,S,15OCT16
NEW YORK,36,3608310,COPIAGUE UNION FREE SCHOOL DISTRICT,No,175,Y,11,.,42,122,37,23,.,30,15OCT16
NEW YORK,36,3608340,PEMBROKE CENTRAL SCHOOL DISTRICT,No,11,,S,.,S,7,5,.,.,.,15OCT16
NEW YORK,36,3608370,CORINTH CENTRAL SCHOOL DISTRICT,Yes,74,,4,.,5,65,12,.,.,53,15OCT16
NEW YORK,36,3608400,CORNING CITY SCHOOL DISTRICT,No,65,,4,.,8,53,17,.,.,10,15OCT16
NEW YORK,36,3608430,CORNWALL CENTRAL SCHOOL DISTRICT,No,18,,10,.,3,5,6,.,.,S,15OCT16
NEW YORK,36,3608460,CORTLAND CITY SCHOOL DISTRICT,No,17,,4,.,4,9,7,.,.,5,15OCT16
NEW YORK,36,3608490,COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT,No,20,,S,S,S,15,3,.,.,.,15OCT16
NEW YORK,36,3608790,DANSVILLE CENTRAL SCHOOL DISTRICT,No,4,,.,.,.,4,S,.,.,.,15OCT16
NEW YORK,36,3608850,DERUYTER CENTRAL SCHOOL DISTRICT,No,4,Y,.,.,.,4,.,.,.,.,15OCT16
NEW YORK,36,3608880,DEER PARK UNION FREE SCHOOL DISTRICT,No,93,,10,.,40,43,27,S,.,.,15OCT16
NEW YORK,36,3608970,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,No,56,Y,10,.,7,39,26,S,.,13,15OCT16
NEW YORK,36,3609030,DEPEW UNION FREE SCHOOL DISTRICT,No,20,,.,.,5,15,7,.,.,4,15OCT16
NEW YORK,36,3609060,DEPOSIT CENTRAL SCHOOL DISTRICT,No,5,,.,.,.,5,S,.,S,S,15OCT16
NEW YORK,36,3609090,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,No,4,,.,.,.,4,.,.,.,S,15OCT16
NEW YORK,36,3609120,DOBBS FERRY UNION FREE SCHOOL DISTRICT,Yes,4,,.,.,S,S,S,.,.,.,15OCT16
NEW YORK,36,3609210,DOVER UNION FREE SCHOOL DISTRICT,No,S,,.,.,.,S,.,.,.,.,15OCT16
NEW YORK,36,3609240,DOWNSVILLE CENTRAL SCHOOL DISTRICT,No,S,,.,.,S,.,S,.,.,.,15OCT16
NEW YORK,36,3609330,DRYDEN CENTRAL SCHOOL DISTRICT,No,28,,S,.,.,S,9,.,S,3,15OCT16
NEW YORK,36,3609360,DUANESBURG CENTRAL SCHOOL DISTRICT,No,S,,.,.,.,S,.,.,.,.,15OCT16
NEW YORK,36,3609390,DUNDEE CENTRAL SCHOOL DISTRICT,No,9,,4,.,.,5,5,.,.,.,15OCT16
NEW YORK,36,3609420,DUNKIRK CITY SCHOOL DISTRICT,No,112,Y,S,.,S,95,19,29,.,3,15OCT16
NEW YORK,36,3609630,EAST GREENBUSH CENTRAL SCHOOL DISTRICT,No,44,,4,.,13,27,16,.,.,3,15OCT16
NEW YORK,36,3609660,EAST HAMPTON UNION FREE SCHOOL DISTRICT,No,25,,S,.,S,.,8,4,.,.,15OCT16
NEW YORK,36,3609690,EAST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,No,36,,S,.,S,32,8,.,.,.,15OCT16
NEW YORK,36,3609720,EAST ISLIP UNION FREE SCHOOL DISTRICT,Yes,55,,.,.,18,37,14,S,.,4,15OCT16
NEW YORK,36,3609840,EAST MEADOW UNION FREE SCHOOL DISTRICT,No,30,,S,.,S,21,12,.,.,.,15OCT16
NEW YORK,36,3609870,EAST MORICHES UNION FREE SCHOOL DISTRICT,No,9,,.,.,.,9,S,.,.,.,15OCT16
NEW YORK,36,3609930,EAST ROCHESTER UNION FREE SCHOOL DISTRICT,No,26,,S,.,S,19,12,.,.,.,15OCT16
NEW YORK,36,3609960,EAST ROCKAWAY UNION FREE SCHOOL DISTRICT,No,24,,S,.,S,15,S,.,.,S,15OCT16
NEW YORK,36,3609990,EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT,No,30,,.,.,S,S,9,.,.,.,15OCT16
NEW YORK,36,3610080,EASTCHESTER UNION FREE SCHOOL DISTRICT,Yes,S,,.,.,.,S,S,.,.,.,15OCT16
NEW YORK,36,3610140,GREENBURGH ELEVEN UNION FREE SCHOOL DISTRICT,No,S,,.,.,S,.,S,.,.,.,15OCT16
NEW YORK,36,3610170,EDEN CENTRAL SCHOOL DISTRICT,No,13,,S,.,.,S,5,.,.,.,15OCT16
NEW YORK,36,3610260,EDMESTON CENTRAL SCHOOL DISTRICT,No,4,,.,.,.,4,S,.,.,S,15OCT16
NEW YORK,36,3610380,ELBA CENTRAL SCHOOL DISTRICT,No,3,,.,.,.,3,.,S,S,S,15OCT16
NEW YORK,36,3610500,ELLENVILLE CENTRAL SCHOOL DISTRICT,Yes,128,Y,19,.,21,88,33,9,.,.,15OCT16
NEW YORK,36,3610560,ELMIRA CITY SCHOOL DISTRICT,No,78,Y,.,.,5,73,16,.,.,.,15OCT16
NEW YORK,36,3610590,ELMIRA HEIGHTS CENTRAL SCHOOL DISTRICT,No,10,Y,.,.,S,S,3,.,.,.,15OCT16
NEW YORK,36,3610620,ELMONT UNION FREE SCHOOL DISTRICT,No,57,Y,15,.,12,30,9,S,.,.,15OCT16
NEW YORK,36,3610650,ELMSFORD UNION FREE SCHOOL DISTRICT,Yes,31,,S,.,.,S,5,7,.,S,15OCT16
NEW YORK,36,3610680,ELWOOD UNION FREE SCHOOL DISTRICT,No,24,,S,.,S,20,8,.,.,S,15OCT16
NEW YORK,36,3610710,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,No,90,,5,.,37,48,14,8,.,16,15OCT16
NEW YORK,36,3610860,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,No,S,,.,.,.,S,.,.,.,.,15OCT16
NEW YORK,36,3610890,FAIRPORT CENTRAL SCHOOL DISTRICT,No,35,,S,.,S,23,10,.,.,12,15OCT16
NEW YORK,36,3610920,FALCONER CENTRAL SCHOOL DISTRICT,No,7,,3,.,.,4,.,.,.,S,15OCT16
NEW YORK,36,3610950,FALLSBURG CENTRAL SCHOOL DISTRICT,Yes,89,,7,.,14,68,27,22,11,4,15OCT16
NEW YORK,36,3610980,FARMINGDALE UNION FREE SCHOOL DISTRICT,No,82,Y,6,.,26,50,14,11,.,S,15OCT16
NEW YORK,36,3611070,FILLMORE CENTRAL SCHOOL DISTRICT,No,5,,.,.,.,5,.,.,.,.,15OCT16
NEW YORK,36,3611160,FLORAL PARK-BELLEROSE UNION FREE SCHOOL DISTRICT,No,S,,.,.,.,S,.,.,.,.,15OCT16
NEW YORK,36,3611190,FONDA-FULTONVILLE CENTRAL SCHOOL DISTRICT,No,19,,.,.,.,19,6,6,.,.,15OCT16
NEW YORK,36,3611250,FORESTVILLE CENTRAL SCHOOL DISTRICT,No,12,Y,.,.,.,12,S,S,S,S,15OCT16
NEW YORK,36,3611280,FORT ANN CENTRAL SCHOOL DISTRICT,No,24,,S,S,S,19,5,.,.,S,15OCT16
NEW YORK,36,3611310,FORT EDWARD UNION FREE SCHOOL DISTRICT,No,12,Y,S,.,.,S,3,.,.,.,15OCT16
NEW YORK,36,3611370,FORT PLAIN CENTRAL SCHOOL DISTRICT,No,34,Y,.,S,S,29,11,.,.,.,15OCT16
NEW YORK,36,3611430,FRANKLIN CENTRAL SCHOOL DISTRICT,No,S,,.,.,S,.,S,.,S,S,15OCT16
NEW YORK,36,3611460,FRANKLIN SQUARE UNION FREE SCHOOL DISTRICT,No,S,,.,.,.,S,S,.,.,.,15OCT16
NEW YORK,36,3611490,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,No,17,Y,.,.,4,13,5,.,.,.,15OCT16
NEW YORK,36,3611520,FREDONIA CENTRAL SCHOOL DISTRICT,No,16,,.,.,6,10,6,S,.,S,15OCT16
NEW YORK,36,3611550,FREEPORT UNION FREE SCHOOL DISTRICT,Yes,131,Y,11,.,48,72,26,7,S,.,15OCT16
NEW YORK,36,3611610,FREWSBURG CENTRAL SCHOOL DISTRICT,No,10,,.,.,.,10,S,.,.,S,15OCT16
NEW YORK,36,3611640,FRIENDSHIP CENTRAL SCHOOL DISTRICT,No,14,Y,S,.,.,S,5,.,.,.,15OCT16
NEW YORK,36,3611670,FRONTIER CENTRAL SCHOOL DISTRICT,No,5,,.,.,S,S,S,.,.,.,15OCT16
NEW YORK,36,3611700,FULTON CITY SCHOOL DISTRICT,Yes,287,Y,15,.,27,245,63,6,S,83,15OCT16
NEW YORK,36,3611730,GALWAY CENTRAL SCHOOL DISTRICT,No,S,,.,.,.,S,.,.,.,.,15OCT16
NEW YORK,36,3611740,GANANDA CENTRAL SCHOOL DISTRICT,No,9,,.,.,S,S,.,.,.,.,15OCT16
NEW YORK,36,3611880,GATES-CHILI CENTRAL SCHOOL DISTRICT,No,48,Y,S,.,S,29,16,S,.,.,15OCT16
NEW YORK,36,3611910,GENERAL BROWN CENTRAL SCHOOL DISTRICT,No,22,,S,.,S,15,4,.,.,.,15OCT16
NEW YORK,36,3611940,GENESEO CENTRAL SCHOOL DISTRICT,No,13,,.,.,.,13,S,4,4,.,15OCT16
NEW YORK,36,3611970,GENEVA CITY SCHOOL DISTRICT,No,77,,S,.,S,54,18,24,S,.,15OCT16
NEW YORK,36,3612030,GERMANTOWN CENTRAL SCHOOL DISTRICT,No,8,Y,S,.,S,6,S,.,.,.,15OCT16
NEW YORK,36,3612120,GILBOA-CONESVILLE CENTRAL SCHOOL DISTRICT,No,29,,.,.,3,26,4,.,.,.,15OCT16
NEW YORK,36,3612180,GLEN COVE CITY SCHOOL DISTRICT,No,48,,4,.,5,39,9,9,.,.,15OCT16
NEW YORK,36,3612240,GLENS FALLS CITY SCHOOL DISTRICT,Yes,81,Y,16,.,8,57,31,.,.,15,15OCT16
NEW YORK,36,3612270,GLOVERSVILLE CITY SCHOOL DISTRICT,No,38,,.,.,11,27,10,.,.,33,15OCT16
NEW YORK,36,3612300,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),Yes,121,Y,.,.,17,104,29,S,.,3,15OCT16
NEW YORK,36,3612330,GOSHEN CENTRAL SCHOOL DISTRICT,No,38,,S,.,S,28,11,4,.,S,15OCT16
NEW YORK,36,3612360,GOUVERNEUR CENTRAL SCHOOL DISTRICT,Yes,37,Y,.,.,4,33,11,.,6,5,15OCT16
NEW YORK,36,3612390,GOWANDA CENTRAL SCHOOL DISTRICT,No,6,,.,.,.,6,3,.,.,S,15OCT16
NEW YORK,36,3612450,GRANVILLE CENTRAL SCHOOL DISTRICT,No,22,,S,.,S,18,8,.,.,.,15OCT16
NEW YORK,36,3612510,GREAT NECK UNION FREE SCHOOL DISTRICT,No,6,,.,.,S,S,3,S,.,.,15OCT16
NEW YORK,36,3612630,GREECE CENTRAL SCHOOL DISTRICT,Yes,280,,4,.,9,267,67,9,.,43,15OCT16
NEW YORK,36,3612660,GREEN ISLAND UNION FREE SCHOOL DISTRICT,No,16,,.,.,.,16,6,.,.,S,15OCT16
NEW YORK,36,3612720,GREENBURGH CENTRAL SCHOOL DISTRICT,Yes,51,Y,3,.,15,33,14,3,.,.,15OCT16
NEW YORK,36,3612750,GREENE CENTRAL SCHOOL DISTRICT,No,9,,.,.,S,S,.,S,.,S,15OCT16
NEW YORK,36,3612840,GREENPORT UNION FREE SCHOOL DISTRICT,No,10,Y,.,.,S,S,S,S,S,.,15OCT16
NEW YORK,36,3612900,GREENWICH CENTRAL SCHOOL DISTRICT,No,5,,S,.,.,S,S,.,.,.,15OCT16
NEW YORK,36,3612960,GREENWOOD LAKE UNION FREE SCHOOL DISTRICT,No,4,,.,.,S,S,.,.,.,.,15OCT16
NEW YORK,36,3612990,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,No,7,,.,.,.,7,.,.,.,.,15OCT16
NEW YORK,36,3613020,GROTON CENTRAL SCHOOL DISTRICT,No,13,,S,.,S,11,4,.,.,.,15OCT16
NEW YORK,36,3613080,GUILDERLAND CENTRAL SCHOOL DISTRICT,No,12,,S,.,S,9,S,.,.,.,15OCT16
NEW YORK,36,3613110,HADLEY-LUZERNE CENTRAL SCHOOL DISTRICT,Yes,22,,S,.,S,20,4,.,.,.,15OCT16
NEW YORK,36,3613290,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,No,48,,9,.,16,23,17,S,.,.,15OCT16
NEW YORK,36,3613350,HAMBURG CENTRAL SCHOOL DISTRICT,No,6,,3,.,S,S,S,.,.,.,15OCT16
NEW YORK,36,3613380,HAMILTON CENTRAL SCHOOL DISTRICT,No,5,,.,.,S,S,S,.,.,S,15OCT16
NEW YORK,36,3613440,HAMMOND CENTRAL SCHOOL DISTRICT,Yes,31,Y,.,.,.,31,10,.,.,15,15OCT16
NEW YORK,36,3613470,HAMMONDSPORT CENTRAL SCHOOL DISTRICT,No,11,,.,.,S,S,4,.,.,.,15OCT16
NEW YORK,36,3613530,HAMPTON BAYS UNION FREE SCHOOL DISTRICT,No,30,,4,.,7,19,7,10,S,S,15OCT16
NEW YORK,36,3613590,HANNIBAL CENTRAL SCHOOL DISTRICT,Yes,40,,.,.,.,40,8,.,S,3,15OCT16
NEW YORK,36,3613620,HARBORFIELDS CENTRAL SCHOOL DISTRICT,No,9,,.,.,S,S,4,S,.,S,15OCT16
NEW YORK,36,3613710,HARPURSVILLE CENTRAL SCHOOL DISTRICT,No,18,Y,.,S,S,14,4,.,.,S,15OCT16
NEW YORK,36,3613740,HARRISON CENTRAL SCHOOL DISTRICT,No,S,,.,.,S,.,.,.,.,.,15OCT16
NEW YORK,36,3613770,HARRISVILLE CENTRAL SCHOOL DISTRICT,Yes,9,Y,.,.,.,9,S,.,.,.,15OCT16
NEW YORK,36,3613830,HARTFORD CENTRAL SCHOOL DISTRICT,No,3,,S,.,.,S,.,.,.,.,15OCT16
NEW YORK,36,3613950,HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT,Yes,4,,.,.,S,S,S,.,.,.,15OCT16
NEW YORK,36,3613980,HAUPPAUGE UNION FREE SCHOOL DISTRICT,No,40,,.,3,32,5,8,.,.,.,15OCT16
NEW YORK,36,3614010,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),No,49,,5,.,5,39,16,7,.,S,15OCT16
NEW YORK,36,3614130,HEMPSTEAD UNION FREE SCHOOL DISTRICT,No,1788,Y,S,S,64,1718,123,896,.,.,15OCT16
NEW YORK,36,3614190,HENDRICK HUDSON CENTRAL SCHOOL DISTRICT,Yes,7,,.,.,3,4,4,.,.,.,15OCT16
NEW YORK,36,3614220,HERKIMER CENTRAL SCHOOL DISTRICT,No,11,,S,.,5,S,S,.,.,.,15OCT16
NEW YORK,36,3614250,HERMON-DEKALB CENTRAL SCHOOL DISTRICT,Yes,51,Y,.,.,.,51,16,.,3,.,15OCT16
NEW YORK,36,3614280,HERRICKS UNION FREE SCHOOL DISTRICT,No,5,,S,.,.,S,S,.,.,.,15OCT16
NEW YORK,36,3614310,HEUVELTON CENTRAL SCHOOL DISTRICT,Yes,23,Y,.,.,4,19,S,.,S,S,15OCT16
NEW YORK,36,3614340,HICKSVILLE UNION FREE SCHOOL DISTRICT,No,30,,6,.,4,20,6,S,.,.,15OCT16
NEW YORK,36,3614400,HIGHLAND CENTRAL SCHOOL DISTRICT,Yes,41,,8,.,10,23,8,.,.,10,15OCT16
NEW YORK,36,3614430,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT,No,27,,S,.,S,22,9,3,.,.,15OCT16
NEW YORK,36,3614460,HILTON CENTRAL SCHOOL DISTRICT,No,53,Y,.,.,40,13,8,.,.,10,15OCT16
NEW YORK,36,3614490,HINSDALE CENTRAL SCHOOL DISTRICT,No,S,,.,.,.,S,S,.,.,.,15OCT16
NEW YORK,36,3614550,HOLLAND CENTRAL SCHOOL DISTRICT,No,7,,S,.,S,3,.,.,.,S,15OCT16
NEW YORK,36,3614610,HOLLEY CENTRAL SCHOOL DISTRICT,No,15,Y,S,.,7,S,4,.,.,S,15OCT16
