year,state,county,juvenile_arrest_rate,juvenile_arrest_rate_quality
2016,20,187,NA,NA
2016,20,189,995.81049,2
2016,20,191,513.83282,2
2016,20,193,1578.9353,1
2016,20,195,2679.4053,2
2016,20,197,382.19678,2
2016,20,199,NA,NA
2016,20,201,841.7381,1
2016,20,203,NA,NA
2016,20,205,1729.5386,2
2016,20,207,816.72656,2
2016,20,209,136.14703,2
2016,21,001,777.19055,1
2016,21,003,161.0974,1
2016,21,005,304.96637,1
2016,21,007,379.47498,2
2016,21,009,953.86536,1
2016,21,011,320.94742,2
2016,21,013,2135.9915,1
2016,21,015,857.4491,1
2016,21,017,395.34872,2
2016,21,019,913.63934,2
2016,21,021,825.93298,2
2016,21,023,NA,NA
2016,21,025,NA,NA
2016,21,027,48.241364,2
2016,21,029,307.40927,2
2016,21,031,254.70731,1
2016,21,033,131.19572,1
2016,21,035,196.76462,1
2016,21,037,1885.2632,2
2016,21,039,NA,NA
2016,21,041,842.68872,2
2016,21,043,38.853058,2
2016,21,045,325.04681,1
2016,21,047,2230.3835,2
2016,21,049,1216.7334,2
2016,21,051,41.102367,1
2016,21,053,201.6617,2
2016,21,055,NA,NA
2016,21,057,152.0219,2
2016,21,059,1777.2733,1
2016,21,061,NA,NA
2016,21,063,NA,NA
2016,21,065,64.605743,3
2016,21,067,2932.488,2
2016,21,069,1360.9409,1
2016,21,071,29.61524,2
2016,21,073,1900.0613,2
2016,21,075,455.36996,2
2016,21,077,825.35101,2
2016,21,079,1108.9425,2
2016,21,081,1695.1115,1
2016,21,083,1293.0247,2
2016,21,085,300.97818,2
2016,21,087,1108.197,2
2016,21,089,NA,NA
2016,21,091,NA,NA
2016,21,093,2142.137,2
2016,21,095,763.39032,2
2016,21,097,786.97607,1
2016,21,099,NA,NA
2016,21,101,7057.9531,1
2016,21,103,857.98859,2
2016,21,105,NA,NA
2016,21,107,1435.4528,2
2016,21,109,NA,NA
2016,21,111,3879.7007,2
2016,21,113,1357.0336,1
2016,21,115,NA,NA
2016,21,117,1062.0052,2
2016,21,119,NA,NA
2016,21,121,NA,NA
2016,21,123,241.58675,1
2016,21,125,212.80185,2
2016,21,127,135.81606,1
2016,21,129,NA,NA
2016,21,131,NA,NA
2016,21,133,NA,NA
2016,21,135,NA,NA
2016,21,137,76.239853,2
2016,21,139,2160.1577,1
2016,21,141,60.026711,2
2016,21,143,244.13943,2
2016,21,145,1065.7114,2
2016,21,147,NA,NA
2016,21,149,291.05304,1
2016,21,151,697.00104,1
2016,21,153,87.143692,2
2016,21,155,998.67133,1
2016,21,157,265.63248,1
2016,21,159,NA,NA
2016,21,161,636.84125,1
2016,21,163,237.91801,2
2016,21,165,732.59857,1
2016,21,167,204.4279,2
2016,21,169,638.92664,2
2016,21,171,73.62632,3
2016,21,173,1825.394,2
2016,21,175,NA,NA
2016,21,177,108.25938,2
2016,21,179,474.84415,2
2016,21,181,NA,NA
2016,21,183,310.45535,2
2016,21,185,24.358786,2
2016,21,187,374.52832,2
2016,21,189,NA,NA
2016,21,191,410.77319,2
2016,21,193,589.2876,1
2016,21,195,341.3472,2
2016,21,197,301.49316,1
2016,21,199,136.32439,2
2016,21,201,NA,NA
2016,21,203,421.23221,2
2016,21,205,1276.1969,2
2016,21,207,118.34039,1
2016,21,209,125.57214,2
2016,21,211,371.49722,1
2016,21,213,323.37943,1
2016,21,215,309.64066,1
2016,21,217,2417.3438,1
2016,21,219,1627.5908,2
2016,21,221,1699.6565,2
2016,21,223,NA,NA
2016,21,225,307.10455,2
2016,21,227,1142.8108,2
2016,21,229,219.07564,1
2016,21,231,137.43816,1
2016,21,233,203.27408,2
2016,21,235,234.86369,2
2016,21,237,328.84351,1
2016,21,239,742.37103,2
2016,22,001,2136.2373,1
2016,22,003,3122.9644,1
2016,22,005,3812.5,1
2016,22,007,295.37054,1
2016,22,009,3008.1809,2
2016,22,011,753.23523,1
2016,22,013,777.59998,2
2016,22,015,7786.5259,2
2016,22,017,7640.2153,2
2016,22,019,4174.0649,2
2016,22,021,1946.5892,1
2016,22,023,230.44608,1
2016,22,025,NA,NA
2016,22,027,108.22276,2
2016,22,029,4809.665,1
2016,22,031,1854.5734,1
2016,22,033,7668.2534,2
2016,22,035,2651.0815,2
2016,22,037,1361.8953,2
2016,22,039,73.939163,2
2016,22,041,1438.8489,1
2016,22,043,2097.8157,2
2016,22,045,1079.8303,1
2016,22,047,7068.5757,2
2016,22,049,NA,NA
2016,22,051,4478.9497,1
2016,22,053,1362.2156,2
2016,22,055,6787.0615,2
2016,22,057,2728.2183,2
2016,22,059,802.10773,2
2016,22,061,7044.9517,2
2016,22,063,2450.0159,2
2016,22,065,1390.4231,2
2016,22,067,2878.6997,1
2016,22,069,7849.5532,2
2016,22,071,4354.8145,2
2016,22,073,5243.4883,2
2016,22,075,2439.0635,1
2016,22,077,1008.1712,2
2016,22,079,5609.8584,2
2016,22,081,4116.7002,1
2016,22,083,1223.1586,2
2016,22,085,1196.4169,2
2016,22,087,5589.7148,1
2016,22,089,8093.1523,1
2016,22,091,218.9781,2
2016,22,093,2384.4084,2
2016,22,095,2578.5969,1
2016,22,097,7952.7983,2
2016,22,099,4424.6831,1
2016,22,101,5782.7793,2
2016,22,103,2655.3972,2
2016,22,105,4662.2148,2
2016,22,107,708.84534,1
2016,22,109,10447.438,1
2016,22,111,3218.9373,2
2016,22,113,1360.9315,1
2016,22,115,1924.2267,2
2016,22,117,5820.249,1
2016,22,119,4203.0781,2
2016,22,121,6684.9126,2
2016,22,123,2410.0837,2
2016,22,125,367.79581,2
2016,22,127,1909.6838,1
2016,23,001,3546.3547,2
2016,23,003,4207.5737,2
2016,23,005,4367.5625,2
2016,23,007,3219.6099,2
2016,23,009,1941.9886,2
2016,23,011,4554.8071,2
2016,23,013,2012.7826,2
2016,23,015,3633.8245,2
2016,23,017,1941.9752,2
2016,23,019,2359.4568,2
2016,23,021,632.25513,3
2016,23,023,4543.7617,2
2016,23,025,3253.8169,2
2016,23,027,2056.1616,2
2016,23,029,1689.1891,2
2016,23,031,3777.2363,2
2016,24,001,7857.0615,2
2016,24,003,5163.728,2
2016,24,005,6504.6377,1
2016,24,009,4874.4077,1
2016,24,011,8941.5654,2
2016,24,013,2026.0728,2
2016,24,015,5081.4956,1
2016,24,017,3892.6934,1
2016,24,019,10918.612,1
2016,24,021,3399.9634,1
2016,24,023,3949.3604,2
2016,24,025,4058.7622,1
2016,24,027,3319.5352,2
2016,24,029,5134.2158,2
2016,24,031,2934.043,2
2016,24,033,1358.3433,2
2016,24,035,4079.7166,1
2016,24,037,5342.4731,1
2016,24,039,5872.4531,2
2016,24,041,6119.5767,2
2016,24,043,4851.9136,2
2016,24,045,11347.586,1
2016,24,047,6810.8325,2
2016,24,510,5091.4819,2
2016,25,001,1772.3285,1
2016,25,003,1749.3521,2
2016,25,005,1914.6147,2
2016,25,007,1480.1248,2
2016,25,009,1267.4498,2
2016,25,011,1787.7457,2
2016,25,013,1792.308,2
2016,25,015,1183.7175,2
2016,25,017,791.65192,2
2016,25,019,2256.7793,2
2016,25,021,683.72253,2
2016,25,023,1045.9877,2
2016,25,025,1435.3392,2
2016,25,027,1061.3385,2
2016,26,001,1542.6656,1
2016,26,003,2359.0256,2
2016,26,005,3338.8147,2
2016,26,007,4915.4023,2
2016,26,009,539.1864,2
2016,26,011,2909.5139,2
2016,26,013,1243.0939,2
2016,26,015,1414.4054,2
2016,26,017,3658.4287,2
2016,26,019,506.07288,2
2016,26,021,3315.2864,2
2016,26,023,1032.426,2
2016,26,025,1289.8914,2
2016,26,027,377.19919,2
2016,26,029,1312.2327,1
2016,26,031,3507.6384,1
2016,26,033,3959.7954,2
2016,26,035,3911.7241,1
2016,26,037,1330.9901,2
2016,26,039,5734.1899,1
2016,26,041,4540.9429,1
2016,26,043,2410.1746,2
2016,26,045,633.80536,2
2016,26,047,1375.0553,2
2016,26,049,3052.2148,2
2016,26,051,7588.8726,1
2016,26,053,2153.5081,2
2016,26,055,4020.0845,1
2016,26,057,1793.049,2
2016,26,059,1835.4884,2
2016,26,061,2822.1951,2
2016,26,063,1098.5767,2
2016,26,065,1676.8292,2
2016,26,067,2546.4731,2
2016,26,069,2679.8181,1
2016,26,071,2783.0461,2
2016,26,073,4324.7539,2
2016,26,075,1507.5995,2
2016,26,077,3779.5806,2
2016,26,079,1304.5427,2
2016,26,081,3689.7183,2
2016,26,083,1151.0129,3
2016,26,085,1855.6155,1
2016,26,087,1752.6965,2
2016,26,089,543.56201,2
2016,26,091,910.37091,2
2016,26,093,1087.063,2
2016,26,095,4232.0327,1
2016,26,097,3793.3315,2
2016,26,099,1546.3026,2
2016,26,101,2744.3245,2
2016,26,103,4966.5752,2
2016,26,105,3974.5488,2
2016,26,107,1901.2147,2
2016,26,109,4010.4001,1
2016,26,111,785.53998,2
2016,26,113,3088.103,1
2016,26,115,631.98834,2
2016,26,117,2602.781,2
2016,26,119,869.10742,1
2016,26,121,2013.5474,2
2016,26,123,4902.0225,2
2016,26,125,1335.9904,2
2016,26,127,5224.9214,2
2016,26,129,5780.5415,1
2016,26,131,1239.5524,2
2016,26,133,2693.3826,2
2016,26,135,2658.5623,2
2016,26,137,7072.1006,1
2016,26,139,4606.4141,2
2016,26,141,2158.8364,2
2016,26,143,6680.8262,2
2016,26,145,2728.6453,2
2016,26,147,2120.7532,2
2016,26,149,616.34821,2
2016,26,151,711.49243,3
2016,26,153,3544.7795,2
2016,26,155,1630.87,2
2016,26,157,2491.1636,2
2016,26,159,2465.5896,2
2016,26,161,1627.9603,2
2016,26,163,1929.8438,2
2016,26,165,5951.6904,2
2016,27,001,2076.4536,2
2016,27,003,3468.2666,1
2016,27,005,3106.7776,2
2016,27,007,8236.8008,2
2016,27,009,792.88544,2
2016,27,011,NA,NA
2016,27,013,7470.853,2
2016,27,015,2058.5244,2
2016,27,017,3000.0959,1
2016,27,019,3932.7014,1
2016,27,021,5177.6982,2
2016,27,023,NA,NA
2016,27,025,3748.3933,1
2016,27,027,5846.5459,2
2016,27,029,2586.6785,1
2016,27,031,456.12427,1
2016,27,033,3258.0957,2
2016,27,035,6262.979,2
2016,27,037,4248.7261,1
2016,27,039,1198.0352,2
2016,27,041,3950.7563,1
2016,27,043,4370.6294,2
2016,27,045,102.95004,3
2016,27,047,7309.9648,1
2016,27,049,5095.4907,2
2016,27,051,167.11369,3
2016,27,053,5014.0166,2
2016,27,055,1247.0453,3
2016,27,057,5691.04,2
2016,27,059,2173.2402,2
2016,27,061,2027.9912,2
2016,27,063,617.91522,3
2016,27,065,NA,NA
2016,27,067,5275.8208,2
2016,27,069,NA,NA
2016,27,071,1232.8936,2
2016,27,073,NA,NA
2016,27,075,857.29382,2
2016,27,077,NA,NA
2016,27,079,1170.2242,2
2016,27,081,NA,NA
2016,27,083,3650.9675,2
2016,27,085,2464.0872,2
2016,27,087,NA,NA
2016,27,089,NA,NA
2016,27,091,3340.9263,1
2016,27,093,2306.8049,2
2016,27,095,4392.8438,2
2016,27,097,84.621696,2
2016,27,099,5147.0757,1
2016,27,101,NA,NA
2016,27,103,2025.3616,1
2016,27,105,3168.0972,1
2016,27,107,NA,NA
2016,27,109,3935.5994,1
2016,27,111,3295.7388,1
2016,27,113,616.24841,2
2016,27,115,2938.24,1
2016,27,117,NA,NA
2016,27,119,4070.6423,1
2016,27,121,901.53442,2
2016,27,123,6213.0063,2
2016,27,125,1173.8081,1
2016,27,127,3057.3408,2
2016,27,129,1160.7306,2
2016,27,131,2514.7415,2
2016,27,133,NA,NA
2016,27,135,365.18564,2
2016,27,137,4167.1104,2
2016,27,139,2768.3682,2
2016,27,141,4061.6704,1
2016,27,143,NA,NA
2016,27,145,7395.3848,2
2016,27,147,2190.8503,2
2016,27,149,511.31802,2
2016,27,151,1022.636,2
2016,27,153,1016.8342,2
2016,27,155,2854.8589,2
2016,27,157,3868.6831,2
2016,27,159,811.71027,3
2016,27,161,2992.1677,2
2016,27,163,3743.4368,1
2016,27,165,8393.8506,1
2016,27,167,4720.0332,1
2016,27,169,2553.3911,2
2016,27,171,3881.9126,2
2016,27,173,1915.0852,2
2016,28,001,4356.5391,2
2016,28,003,NA,NA
2016,28,005,NA,NA
2016,28,007,NA,NA
2016,28,009,NA,NA
2016,28,011,NA,NA
2016,28,013,NA,NA
2016,28,015,NA,NA
2016,28,017,NA,NA
2016,28,019,114.57589,1
2016,28,021,NA,NA
2016,28,023,NA,NA
2016,28,025,331.87466,2
2016,28,027,33.956665,3
2016,28,029,NA,NA
2016,28,031,NA,NA
2016,28,033,2262.1367,1
2016,28,035,468.70551,2
2016,28,037,NA,NA
2016,28,039,NA,NA
2016,28,041,133.21611,2
2016,28,043,823.6825,2
2016,28,045,2206.8035,2
2016,28,047,4736.3394,1
2016,28,049,2800.6375,2
2016,28,051,NA,NA
2016,28,053,NA,NA
2016,28,055,NA,NA
2016,28,057,446.50467,2
2016,28,059,1066.4578,2
2016,28,061,NA,NA
2016,28,063,NA,NA
2016,28,065,NA,NA
2016,28,067,440.11835,2
2016,28,069,NA,NA
2016,28,071,982.71619,2
2016,28,073,355.4866,2
2016,28,075,1610.821,1
2016,28,077,NA,NA
2016,28,079,90.786118,2
2016,28,081,472.80103,2
2016,28,083,808.76367,2
2016,28,085,NA,NA
2016,28,087,1158.6786,2
2016,28,089,2345.2236,2
2016,28,091,NA,NA
2016,28,093,1165.9542,1
2016,28,095,539.21783,2
2016,28,097,NA,NA
2016,28,099,2217.5205,2
2016,28,101,NA,NA
2016,28,103,NA,NA
2016,28,105,1005.5325,1
2016,28,107,2482.1135,2
2016,28,109,2075.7937,2
2016,28,111,NA,NA
2016,28,113,2953.0676,2
2016,28,115,NA,NA
2016,28,117,NA,NA
2016,28,119,NA,NA
2016,28,121,1549.2673,2
2016,28,123,NA,NA
2016,28,125,NA,NA
2016,28,127,28.111128,2
2016,28,129,NA,NA
2016,28,131,3572.552,1
2016,28,133,155.37553,2
2016,28,135,NA,NA
2016,28,137,NA,NA
2016,28,139,NA,NA
2016,28,141,45.985466,2
2016,28,143,329.41873,1
2016,28,145,NA,NA
2016,28,147,NA,NA
2016,28,149,5451.9526,1
2016,28,151,6539.2383,2
2016,28,153,NA,NA
2016,28,155,NA,NA
2016,28,157,NA,NA
2016,28,159,50.922718,2
2016,28,161,NA,NA
2016,28,163,NA,NA
2016,29,001,1285.0071,1
2016,29,003,5252.6475,1
2016,29,005,976.5625,1
2016,29,007,5162.0898,2
2016,29,009,3241.5818,1
2016,29,011,3746.498,1
2016,29,013,3771.1638,1
2016,29,015,2942.2583,1
2016,29,017,1188.441,1
2016,29,019,6325.4072,1
2016,29,021,7863.9448,2
2016,29,023,7660.7769,1
2016,29,025,2082.1973,2
2016,29,027,4709.4175,2
2016,29,029,2331.4583,1
2016,29,031,4813.8403,2
2016,29,033,1209.6969,1
2016,29,035,1353.2859,1
2016,29,037,8322.7275,2
2016,29,039,2931.8459,1
2016,29,041,236.37756,1
2016,29,043,2168.5879,1
2016,29,045,807.60443,1
2016,29,047,3058.7078,1
2016,29,049,4235.5879,1
2016,29,051,10783.349,1
2016,29,053,5958.5332,1
2016,29,055,805.92139,2
2016,29,057,1211.2925,2
2016,29,059,343.26346,2
2016,29,061,1451.647,1
2016,29,063,698.23138,2
2016,29,065,1142.5653,1
2016,29,067,2882.052,1
2016,29,069,2626.2581,1
2016,29,071,2369.5112,1
2016,29,073,1037.3732,2
2016,29,075,1158.6335,1
2016,29,077,3274.3916,1
2016,29,079,2821.1807,1
2016,29,081,2595.9255,1
2016,29,083,2781.4839,2
2016,29,085,342.12305,1
2016,29,087,NA,NA
2016,29,089,3564.5737,1
2016,29,091,2073.7576,1
2016,29,093,354.86163,1
2016,29,095,4110.3979,1
2016,29,097,3192.6707,1
2016,29,099,3418.6965,2
2016,29,101,4405.3018,2
2016,29,103,NA,NA
2016,29,105,1067.3795,1
2016,29,107,2946.3516,2
2016,29,109,3081.4539,1
2016,29,111,3978.2146,1
2016,29,113,2563.6274,2
2016,29,115,4621.2334,1
2016,29,117,4478.9707,1
2016,29,119,86.248901,2
2016,29,121,5925.7227,1
2016,29,123,2545.7463,1
2016,29,125,1839.7698,1
2016,29,127,12585.177,1
2016,29,129,1183.712,1
2016,29,131,2422.7954,1
2016,29,133,4219.542,1
2016,29,135,1569.2223,1
2016,29,137,548.01727,1
2016,29,139,1110.9877,2
2016,29,141,2500.2861,1
2016,29,143,807.78131,2
2016,29,145,4426.5928,1
2016,29,147,2048.3994,1
2016,29,149,272.09897,2
2016,29,151,NA,NA
2016,29,153,608.6452,1
2016,29,155,4978.0176,2
2016,29,157,5616.2446,1
2016,29,159,6876.9878,2
2016,29,161,3831.4531,2
2016,29,163,2262.6772,1
2016,29,165,2170.156,2
2016,29,167,1799.2227,2
2016,29,169,999.14911,1
2016,29,171,NA,NA
2016,29,173,1515.5103,1
2016,29,175,1392.9823,1
2016,29,177,8501.7207,2
2016,29,179,281.6362,1
2016,29,181,1600.8751,1
2016,29,183,3842.8733,1
2016,29,185,2567.5259,2
2016,29,186,2270.29,2
2016,29,187,1607.6201,1
2016,29,189,6003.4995,1
2016,29,195,4862.2241,2
2016,29,197,219.20691,1
2016,29,199,807.60443,2
2016,29,201,5009.6162,2
2016,29,203,467.24277,1
2016,29,205,1203.4889,1
2016,29,207,661.27032,1
2016,29,209,4018.5969,2
2016,29,211,331.03815,1
2016,29,213,4284.333,1
2016,29,215,2392.6079,1
2016,29,217,9635.873,1
2016,29,219,5463.1489,1
2016,29,221,800.81891,1
2016,29,223,1536.8065,1
2016,29,225,1802.5698,2
2016,29,227,1541.9408,1
2016,29,229,472.00983,1
2016,29,510,3590.4426,1
2016,30,001,8230.7412,2
2016,30,003,25224.918,1
2016,30,005,8515.6309,2
2016,30,007,1809.2802,1
2016,30,009,699.23779,2
2016,30,011,NA,NA
2016,30,013,8124.5425,1
2016,30,015,355.82883,2
2016,30,017,3105.0071,2
2016,30,019,1498.3518,3
2016,30,021,12081.89,1
2016,30,023,5182.7124,1
2016,30,025,NA,NA
2016,30,027,2579.7498,1
2016,30,029,3638.874,1
2016,30,031,4098.1152,2
2016,30,033,1997.8025,2
2016,30,035,3341.3718,2
2016,30,037,NA,NA
2016,30,039,NA,NA
2016,30,041,20243.043,1
2016,30,043,5637.3262,2
2016,30,045,NA,NA
2016,30,047,1281.1438,2
2016,30,049,5929.2695,2
2016,30,051,NA,NA
2016,30,053,4193.8652,2
2016,30,055,NA,NA
2016,30,057,525.04602,2
2016,30,059,NA,NA
2016,30,061,NA,NA
2016,30,063,4572.1587,1
2016,30,065,1685.6459,1
2016,30,067,1099.6261,1
2016,30,069,NA,NA
2016,30,071,5993.4072,1
2016,30,073,991.23743,2
2016,30,075,NA,NA
2016,30,077,2706.2212,2
2016,30,079,NA,NA
2016,30,081,5404.3281,1
2016,30,083,2779.5391,2
2016,30,085,20976.926,1
2016,30,087,4610.292,2
2016,30,089,321.37289,2
2016,30,091,3745.8794,1
2016,30,093,7844.4556,1
2016,30,095,2889.8137,1
2016,30,097,1632.7063,2
2016,30,099,2707.7705,1
2016,30,101,1927.4063,1
2016,30,103,NA,NA
2016,30,105,4725.5713,1
2016,30,107,1387.7325,2
2016,30,109,NA,NA
2016,30,111,5759.2041,1
2016,31,001,8629.2217,1
2016,31,003,998.70667,2
2016,31,005,NA,NA
2016,31,007,4348.2041,2
2016,31,009,NA,NA
2016,31,011,NA,NA
2016,31,013,2238.6775,2
2016,31,015,NA,NA
2016,31,017,310.58603,1
2016,31,019,9050.4902,2
2016,31,021,1579.0363,2
2016,31,023,2402.0461,1
2016,31,025,1676.1077,2
2016,31,027,280.88571,2
2016,31,029,826.13562,2
2016,31,031,2557.7673,2
2016,31,033,2898.8027,2
2016,31,035,NA,NA
2016,31,037,2049.9719,2
2016,31,039,629.18518,2
2016,31,041,2071.5688,1
2016,31,043,6149.9399,1
2016,31,045,5514.7954,2
2016,31,047,10278.007,1
2016,31,049,NA,NA
2016,31,051,1361.8727,2
2016,31,053,6921.0068,2
2016,31,055,5682.1743,2
2016,31,057,402.1976,1
2016,31,059,1061.774,1
2016,31,061,NA,NA
2016,31,063,293.91364,2
2016,31,065,2764.0388,1
2016,31,067,5856.2373,2
2016,31,069,NA,NA
2016,31,071,NA,NA
2016,31,073,3217.5808,2
2016,31,075,NA,NA
2016,31,077,NA,NA
2016,31,079,9831.5117,1
2016,31,081,1673.5001,1
2016,31,083,965.0647,2
2016,31,085,NA,NA
2016,31,087,283.02795,1
2016,31,089,3700.5854,1
2016,31,091,1091.6792,3
2016,31,093,401.82913,2
2016,31,095,4601.0205,2
2016,31,097,NA,NA
2016,31,099,2539.644,2
2016,31,101,6094.0806,2
2016,31,103,NA,NA
2016,31,105,1278.8835,2
2016,31,107,NA,NA
2016,31,109,8296.5928,1
2016,31,111,7440.0591,1
2016,31,113,NA,NA
2016,31,115,NA,NA
2016,31,117,NA,NA
2016,31,119,9390.4707,2
2016,31,121,427.16971,2
2016,31,123,5024.5913,2
2016,31,125,NA,NA
2016,31,127,1470.1486,1
2016,31,129,1732.1672,2
2016,31,131,4848.4575,1
2016,31,133,NA,NA
2016,31,135,2456.2783,1
2016,31,137,3257.093,1
2016,31,139,230.47076,2
2016,31,141,9219.4775,1
