crosswalk_period,statefip,place,puma,afact,afact2,population,products,sum_products,geographic_allocation_quality
2012,06,66000,07308,0.608,0.0542,75833,0.0329536,0.82167133,1
2012,06,66000,07309,0.2924,0.0338,47260,0.009883119999999999,0.82167133,1
2012,06,66000,07310,0.8621,0.1031,144096,0.08888251,0.82167133,1
2012,06,66000,07311,0.9999,0.0795,111146,0.07949205000000001,0.82167133,1
2012,06,66000,07312,1,0.0787,110017,0.0787,0.82167133,1
2012,06,66000,07314,0.6013,0.0637,89111,0.03830281,0.82167133,1
2012,06,66000,07315,1,0.1082,151208,0.1082,0.82167133,1
2012,06,66000,07316,1,0.1184,165573,0.1184,0.82167133,1
2012,06,66000,07317,1,0.1166,163042,0.1166,0.82167133,1
2012,06,66000,07318,0.9135,0.1018,142323,0.0929943,0.82167133,1
2012,06,66000,07319,0.0285,0.0026,3698,7.41e-5,0.82167133,1
2012,06,66000,07321,3e-4,0,57,0,0.82167133,1
2012,06,66000,07322,0.7697,0.0743,103843,0.05718871000000001,0.82167133,1
2012,06,67000,07501,1,0.0873,136936,0.0873,0.5136000000000001,2
2012,06,67000,07502,1,0.0683,107027,0.0683,0.5136000000000001,2
2012,06,67000,07503,1,0.0823,129066,0.0823,0.5136000000000001,2
2012,06,67000,07504,1,0.068,106640,0.068,0.5136000000000001,2
2012,06,67000,07505,1,0.0672,105336,0.0672,0.5136000000000001,2
2012,06,67000,07506,1,0.0707,110830,0.0707,0.5136000000000001,2
2012,06,67000,07507,1,0.0698,109400,0.0698,0.5136000000000001,2
2012,06,68000,08502,0.0143,0.002,2094,2.86e-5,0.79651316,1
2012,06,68000,08503,0.1654,0.0205,21544,0.0033907,0.79651316,1
2012,06,68000,08504,0.4816,0.0592,62123,0.02851072,0.79651316,1
2012,06,68000,08505,0.8253,0.0833,87510,0.06874749000000001,0.79651316,1
2012,06,68000,08506,0.0026,3e-4,292,7.799999999999999e-7,0.79651316,1
2012,06,68000,08507,0.0431,0.0056,5881,2.4136e-4,0.79651316,1
2012,06,68000,08508,0.7205,0.0915,96125,0.06592575,0.79651316,1
2012,06,68000,08509,0.9472,0.1099,115376,0.10409728,0.79651316,1
2012,06,68000,08510,0.9886,0.1417,148742,0.14008462,0.79651316,1
2012,06,68000,08511,0.9415,0.0934,98120,0.0879361,0.79651316,1
2012,06,68000,08512,0.9813,0.0985,103428,0.09665805,0.79651316,1
2012,06,68000,08513,0.9941,0.1031,108237,0.10249171,0.79651316,1
2012,06,68000,08514,1,0.0984,103349,0.0984,0.79651316,1
2012,06,68084,00104,1e-4,1e-4,9,1e-8,0.51652251,2
2012,06,68084,00105,0.5187,0.9958,84832,0.5165214600000001,0.51652251,2
2012,06,68084,00106,8e-4,0.0013,109,1.04e-6,0.51652251,2
2012,06,68196,07303,7e-4,9e-4,73,6.3e-7,0.65032018,2
2012,06,68196,07304,0.0029,0.004,332,1.1599999999999999e-5,0.65032018,2
2012,06,68196,07305,0.6865,0.9455,79306,0.64908575,0.65032018,2
2012,06,68196,07309,0.0252,0.0485,4070,0.0012222000000000001,0.65032018,2
2012,06,68252,08103,0.4028,0.432,41991,0.1740096,0.43824319999999994,2
2012,06,68252,08104,0.4652,0.568,55216,0.26423359999999996,0.43824319999999994,2
2012,06,68378,01305,0.578,1,72013,0.578,0.578,2
2012,06,69000,05905,0.0344,0.0126,6793,4.3344e-4,0.5635251099999999,2
2012,06,69000,05911,0.0104,0.0027,1441,2.808e-5,0.5635251099999999,2
2012,06,69000,05913,0.0439,0.013,7012,5.706999999999999e-4,0.5635251099999999,2
2012,06,69000,05916,0.9551,0.2692,144810,0.25711291999999997,0.5635251099999999,2
2012,06,69000,05917,0.9983,0.3059,164526,0.30537997,0.5635251099999999,2
2012,06,69070,08303,0.4428,0.9923,88410,0.43939044,0.43939044,2
2012,06,69084,08502,0.0369,0.0465,5411,0.00171585,0.7807154800000001,1
2012,06,69084,08503,0.8343,0.9333,108690,0.7786521900000001,0.7807154800000001,1
2012,06,69084,08507,0.0172,0.0202,2352,3.4743999999999997e-4,0.7807154800000001,1
2012,06,69088,03701,0.1052,0.0834,14705,0.00877368,0.7963163999999999,1
2012,06,69088,03702,0.8592,0.9166,161615,0.7875427199999999,0.7963163999999999,1
2012,06,69196,08301,0.7464,0.9123,90818,0.6809407199999999,0.68841276,2
2012,06,69196,08302,0.0852,0.0877,8735,0.00747204,0.68841276,2
2012,06,70000,03728,0.8754,0.1334,89736,0.11677835999999998,0.11677835999999998,3
2012,06,70098,09701,0.0592,0.0632,10609,0.0037414400000000004,0.80133296,1
2012,06,70098,09703,0.8514,0.9368,157206,0.79759152,0.80133296,1
2012,06,72016,11101,0.9851,0.8978,111544,0.8844227800000001,0.8952453800000001,1
2012,06,72016,11105,0.106,0.1021,12691,0.0108226,0.8952453800000001,1
2012,06,73080,03752,0.5509,0.9695,94396,0.5340975499999999,0.5340975499999999,2
2012,06,75000,07701,0.9232,0.1738,160581,0.16045216,0.27272946000000003,3
2012,06,75000,07702,0.8252,0.1358,125444,0.11206216000000001,0.27272946000000003,3
2012,06,75000,07704,0.0347,0.0062,5682,2.1514e-4,0.27272946000000003,3
2012,06,77000,08502,0.9439,0.1455,138395,0.13733744999999997,0.13735784999999998,3
2012,06,77000,08507,0.012,0.0017,1636,2.0399999999999998e-5,0.13735784999999998,3
2012,06,78120,06503,0.7771,0.9754,99074,0.75798334,0.7580273200000001,1
2012,06,78120,06504,0.0053,0.0066,668,3.498e-5,0.7580273200000001,1
2012,06,78120,06506,0.0025,0.0036,365,9e-6,0.7580273200000001,1
2012,06,78582,11102,0.8441,0.9999,126675,0.8440155899999999,0.8440156,1
2012,06,78582,11106,1e-4,1e-4,7,1e-8,0.8440156,1
2012,06,80000,03761,1,0.4766,125349,0.4766,0.49036728,2
2012,06,80000,03768,0.1802,0.0764,20089,0.01376728,0.49036728,2
2012,06,80238,07703,0.425,1,83103,0.425,0.425,2
2012,06,80854,05904,0.0608,0.1613,12181,0.00980704,0.27636499,3
2012,06,80854,05905,0.3193,0.8348,63048,0.26655164,0.27636499,3
2012,06,80854,05911,1e-4,2e-4,16,2e-8,0.27636499,3
2012,06,80854,05917,0.0017,0.0037,280,6.29e-6,0.27636499,3
2012,06,81344,07112,0.6094,1,73732,0.6094,0.6094,2
2012,06,81554,09502,1e-4,1e-4,11,1e-8,0.71252875,2
2012,06,81554,09503,0.7126,0.9999,92413,0.71252874,0.71252875,2
2012,06,81666,09501,0.7914,0.9886,114620,0.78237804,0.78248634,1
2012,06,81666,09502,0.0095,0.0114,1322,1.083e-4,0.78248634,1
2012,06,82590,07102,0.7099,0.992,114994,0.7042208,0.70424961,2
2012,06,82590,07103,0.0041,0.0059,681,2.419e-5,0.70424961,2
2012,06,82590,07104,0.0022,0.0021,241,4.62e-6,0.70424961,2
2012,06,82954,10701,0.9148,1,124386,0.9148,0.9148,1
2012,06,82996,07301,0.0124,0.0252,2361,3.1248e-4,0.7094998400000001,2
2012,06,82996,07303,0.7869,0.8971,84178,0.7059279900000001,0.7094998400000001,2
2012,06,82996,07304,0.0498,0.0608,5709,0.00302784,0.7094998400000001,2
2012,06,82996,07305,0.0137,0.0169,1586,2.3152999999999997e-4,0.7094998400000001,2
2012,06,84200,03713,0.1241,0.1239,13611,0.015375989999999999,0.6161410700000001,2
2012,06,84200,03715,0.7406,0.8098,88956,0.5997378800000001,0.6161410700000001,2
2012,06,84200,03716,0.032,0.0321,3531,0.0010271999999999998,0.6161410700000001,2
2012,06,84550,05912,0.5153,0.9573,86001,0.49329669,0.493936,2
2012,06,84550,05913,0.0025,0.0045,402,1.1249999999999999e-5,0.493936,2
2012,06,84550,05914,0.0172,0.0364,3266,6.2608e-4,0.493936,2
2012,06,84550,05916,0.0011,0.0018,166,1.98e-6,0.493936,2
2012,06,85292,03739,0.4964,0.9685,82647,0.4807634,0.48138395,2
2012,06,85292,03754,0.0197,0.0315,2684,6.2055e-4,0.48138395,2
2012,08,03455,00801,0.0071,0.0067,719,4.757000000000001e-5,0.79772613,1
2012,08,03455,00804,0.0595,0.0782,8339,0.0046529,0.79772613,1
2012,08,03455,00817,0.8666,0.9151,97628,0.7930256600000001,0.79772613,1
2012,08,04000,00808,0.4589,0.0287,49732,0.013170429999999999,0.15683123,3
2012,08,04000,00809,1,0.0651,112827,0.0651,0.15683123,3
2012,08,04000,00810,1,0.0652,112878,0.0652,0.15683123,3
2012,08,04000,00811,0.0107,7e-4,1179,7.4899999999999994e-6,0.15683123,3
2012,08,04000,00823,0.0011,1e-4,117,1.1e-7,0.15683123,3
2012,08,04000,00824,0.4769,0.028,48429,0.0133532,0.15683123,3
2012,08,07850,00801,0.0476,0.0451,4813,0.00214676,0.7095072499999999,2
2012,08,07850,00803,0.8139,0.8691,92665,0.7073604899999999,0.7095072499999999,2
2012,08,12815,00808,0.2992,0.3228,32422,0.09658176,0.5145495999999999,2
2012,08,12815,00811,0.6172,0.6772,68029,0.41796784,0.5145495999999999,2
2012,08,16000,04101,0.0247,0.0021,2755,5.1869999999999996e-5,0.2606356,3
2012,08,16000,04102,0.9138,0.0757,97812,0.06917466,0.2606356,3
2012,08,16000,04103,1,0.0795,102746,0.0795,0.2606356,3
2012,08,16000,04104,0.8009,0.0671,86728,0.05374039,0.2606356,3
2012,08,16000,04105,0.6516,0.0552,71362,0.03596832,0.2606356,3
2012,08,16000,04106,0.5187,0.0428,55228,0.022200360000000002,0.2606356,3
2012,08,20000,00812,1,0.2497,151191,0.2497,0.9548768000000001,1
2012,08,20000,00813,1,0.1653,100124,0.1653,0.9548768000000001,1
2012,08,20000,00814,1,0.1685,102044,0.1685,0.9548768000000001,1
2012,08,20000,00815,0.828,0.2106,127523,0.1743768,0.9548768000000001,1
2012,08,20000,00816,1,0.197,119271,0.197,0.9548768000000001,1
2012,08,27425,00102,0.0355,0.028,4091,9.939999999999999e-4,0.7273733800000001,2
2012,08,27425,00103,0.7587,0.9574,139954,0.72637938,0.7273733800000001,2
2012,08,32155,00300,0.5372,1,92911,0.5372,0.5372,2
2012,08,43000,00818,0.4793,0.0549,55688,0.026313569999999998,0.07888924,3
2012,08,43000,00819,0.6205,0.0847,85856,0.05255635,0.07888924,3
2012,08,43000,00820,0.0138,0.0014,1436,1.9319999999999998e-5,0.07888924,3
2012,08,45970,00802,0.5587,1,86336,0.5587,0.5587,2
2012,08,46465,00102,0.5806,1,66863,0.5806,0.5806,2
2012,08,62000,00700,0.7066,0.2528,106578,0.17862848,0.17862848,3
2012,08,77290,00804,0.029,0.0342,4063,9.918000000000001e-4,0.68880896,2
2012,08,77290,00805,0.0221,0.022,2608,4.862e-4,0.68880896,2
2012,08,77290,00806,0.7742,0.8842,105058,0.68454764,0.68880896,2
2012,08,77290,00807,0.0467,0.0596,7084,0.0027833199999999997,0.68880896,2
2012,08,83835,00804,0.1641,0.2163,22995,0.03549483,0.45981426,2
2012,08,83835,00805,0.6162,0.6834,72648,0.42111107999999997,0.45981426,2
2012,08,83835,00806,0.0102,0.0131,1389,1.3362e-4,0.45981426,2
2012,08,83835,00807,0.0375,0.0535,5692,0.00200625,0.45981426,2
2012,08,83835,00817,0.0318,0.0336,3577,0.00106848,0.45981426,2
2012,09,08000,00104,1,1,144229,1,1,1
2012,09,18430,00100,0.4838,0.9636,80893,0.46618968,0.46618968,2
2012,09,37000,00302,1,0.1132,124775,0.1132,0.1132,3
2012,09,52000,00905,1,0.9755,129779,0.9755,0.9755,1
2012,09,55990,00103,0.645,0.7272,85603,0.46904399999999996,0.46904399999999996,2
2012,09,73000,00102,0.6672,0.2855,122643,0.19048559999999998,0.19048559999999998,3
2012,09,80000,00901,1,0.4196,110366,0.4196,0.4196,2
2012,11,50000,00101,1,0.1323,106024,0.1323,0.7509,1
2012,11,50000,00102,1,0.1405,112600,0.1405,0.7509,1
2012,11,50000,00103,1,0.1297,103901,0.1297,0.7509,1
2012,11,50000,00104,1,0.1747,140006,0.1747,0.7509,1
2012,11,50000,00105,1,0.1737,139192,0.1737,0.7509,1
2012,12,07300,09908,0.7752,0.6372,82713,0.49395743999999997,0.49416642,2
2012,12,07300,09909,0.0162,0.0129,1679,2.0898e-4,0.49416642,2
2012,12,07875,09906,0.4323,0.9455,64496,0.40873965,0.41050545,2
2012,12,07875,09907,0.0324,0.0545,3721,0.0017657999999999999,0.41050545,2
2012,12,10275,07101,0.0518,0.0404,6229,0.0020927199999999997,0.8961201,1
2012,12,10275,07102,0.9338,0.9574,147739,0.89402012,0.8961201,1
2012,12,10275,07104,0.0033,0.0022,337,7.260000000000001e-6,0.8961201,1
2012,12,12875,10302,0.2063,0.1993,22148,0.04111559,0.6698577299999999,2
2012,12,12875,10303,0.8175,0.7691,85478,0.62873925,0.6698577299999999,2
2012,12,12875,10304,0.0017,0.0017,185,2.89e-6,0.6698577299999999,2
2012,12,14400,01101,0.8334,0.9699,120191,0.80831466,0.80837525,1
2012,12,14400,01102,0.0083,0.0073,905,6.059e-5,0.80837525,1
2012,12,16475,01108,0.0038,0.0057,525,2.166e-5,0.68060245,2
2012,12,16475,01109,0.0123,0.0135,1246,1.6605e-4,0.68060245,2
2012,12,16475,01110,0.7432,0.911,83806,0.6770552,0.68060245,2
2012,12,16475,01111,0.0482,0.0697,6415,0.00335954,0.68060245,2
2012,12,16725,01103,0.7403,0.9971,75018,0.7381531299999999,0.7381531299999999,2
2012,12,17200,12704,0.7215,0.9936,85182,0.7168824,0.7168824,2
2012,12,17935,08608,0.4047,1,45704,0.4047,0.4047,2
2012,12,24000,01104,0.2312,0.0295,27275,0.006820399999999999,0.1377712,3
2012,12,24000,01105,0.0529,0.0096,8887,5.0784e-4,0.1377712,3
2012,12,24000,01107,0.0024,3e-4,243,7.199999999999999e-7,0.1377712,3
2012,12,24000,01108,0.9344,0.1396,129089,0.13044224000000001,0.1377712,3
2012,12,24125,07103,0.0051,0.0112,699,5.712e-5,0.60342288,2
2012,12,24125,07104,0.6102,0.9888,61599,0.60336576,0.60342288,2
2012,12,25175,00101,0.8607,0.9851,122519,0.84787557,0.84813781,1
2012,12,25175,00102,0.0176,0.0149,1851,2.6224e-4,0.84813781,1
2012,12,30000,08606,0.0473,0.0112,4782,5.2976e-4,0.4512188,2
2012,12,30000,08607,0.9784,0.2294,98294,0.22444496,0.4512188,2
2012,12,30000,08609,0.9448,0.2227,95432,0.21040696,0.4512188,2
2012,12,30000,08610,0.2592,0.0611,26161,0.01583712,0.4512188,2
2012,12,32000,01109,0.6482,0.4662,65629,0.30219084,0.64441002,2
2012,12,32000,01113,0.6411,0.5338,75139,0.34221918,0.64441002,2
2012,12,32275,08623,0.0098,0.0153,1034,1.4994e-4,0.32694766000000003,3
2012,12,32275,08624,0.4467,0.6609,44760,0.29522403,0.32694766000000003,3
2012,12,32275,08700,0.1453,0.2173,14718,0.03157369,0.32694766000000003,3
2012,12,35000,03101,0.9879,0.0364,116550,0.03595956,0.24723562,3
2012,12,35000,03102,1,0.0371,118733,0.0371,0.24723562,3
2012,12,35000,03103,1,0.032,102549,0.032,0.24723562,3
2012,12,35000,03104,0.6882,0.0283,90620,0.01947606,0.24723562,3
2012,12,35000,03105,1,0.0385,123350,0.0385,0.24723562,3
2012,12,35000,03106,1,0.0355,113789,0.0355,0.24723562,3
2012,12,35000,03107,1,0.0487,156193,0.0487,0.24723562,3
2012,12,36950,09701,0.3934,0.9119,59343,0.35874146000000007,0.3587504800000001,2
2012,12,36950,09702,0.0022,0.0041,264,9.020000000000002e-6,0.3587504800000001,2
2012,12,38250,10501,0.5233,0.93,90882,0.486669,0.49000531,2
2012,12,38250,10502,1e-4,1e-4,13,1e-8,0.49000531,2
2012,12,38250,10503,0.0495,0.0674,6582,0.0033363000000000004,0.49000531,2
2012,12,39425,10303,0.0083,0.0111,872,9.213e-5,0.6275141399999999,2
2012,12,39425,10304,0.675,0.9259,72548,0.6249825,0.6275141399999999,2
2012,12,39425,10305,0.0421,0.0579,4534,0.00243759,0.6275141399999999,2
2012,12,39425,10306,0.0012,0.0016,126,1.92e-6,0.6275141399999999,2
2012,12,43975,00902,0.0336,0.0453,3892,0.0015220799999999999,0.41777804,2
2012,12,43975,00903,0.5506,0.7447,64030,0.41003182,0.41777804,2
2012,12,43975,00904,0.0647,0.0962,8272,0.006224139999999999,0.41777804,2
2012,12,45000,08606,0.0078,0.001,789,7.8e-6,0.50306671,2
2012,12,45000,08610,0.032,0.0043,3226,1.376e-4,0.50306671,2
2012,12,45000,08611,0.9978,0.1333,100897,0.13300674,0.50306671,2
2012,12,45000,08612,0.0245,0.0032,2453,7.840000000000001e-5,0.50306671,2
2012,12,45000,08613,0.999,0.1338,101283,0.1336662,0.50306671,2
2012,12,45000,08614,0.8707,0.1166,88238,0.10152362,0.50306671,2
2012,12,45000,08615,0.9937,0.1355,102539,0.13464635000000003,0.50306671,2
2012,12,45000,08616,3e-4,0,32,0,0.50306671,2
2012,12,45025,08604,0.1416,0.162,14225,0.0229392,0.6365130600000001,2
2012,12,45025,08612,0.7328,0.8373,73501,0.61357344,0.6365130600000001,2
2012,12,45025,08613,6e-4,7e-4,59,4.1999999999999995e-7,0.6365130600000001,2
2012,12,45060,08602,0.7923,0.7445,80277,0.58986735,0.6158423000000001,2
2012,12,45060,08603,0.0992,0.0927,9991,0.00919584,0.6158423000000001,2
2012,12,45060,08605,0.1263,0.1236,13327,0.01561068,0.6158423000000001,2
2012,12,45060,08606,0.0353,0.0331,3572,0.0011684299999999998,0.6158423000000001,2
2012,12,45975,01112,0.5315,0.5581,68329,0.29663015,0.50896095,2
2012,12,45975,01114,0.484,0.4387,53712,0.2123308,0.50896095,2
2012,12,49675,11503,0.4611,0.7503,57362,0.34596333,0.34596333,3
2012,12,53000,09502,0.0276,0.0026,3350,7.175999999999999e-5,0.10486352,3
2012,12,53000,09503,0.0473,0.0039,5014,1.8447e-4,0.10486352,3
2012,12,53000,09504,0.2168,0.0214,27147,0.004639519999999999,0.10486352,3
2012,12,53000,09505,0.8048,0.069,87707,0.0555312,0.10486352,3
2012,12,53000,09506,0.6826,0.0545,69282,0.0372017,0.10486352,3
2012,12,53000,09507,0.2243,0.019,24100,0.0042617,0.10486352,3
2012,12,53000,09509,0.1759,0.0169,21476,0.00297271,0.10486352,3
2012,12,53000,09510,0.0023,2e-4,276,4.6e-7,0.10486352,3
2012,12,54000,00904,0.8071,0.9412,103190,0.7596425200000001,0.7596425200000001,1
2012,12,54200,03500,0.7327,0.8912,75189,0.65298224,0.65298224,2
2012,12,55775,01109,0.0303,0.0198,3063,5.999400000000001e-4,0.39764446999999997,2
2012,12,55775,01111,0.3716,0.3199,49510,0.11887484,0.39764446999999997,2
2012,12,55775,01112,0.4685,0.3892,60230,0.1823402,0.39764446999999997,2
2012,12,55775,01113,0.3557,0.2694,41691,0.09582558,0.39764446999999997,2
2012,12,55775,01114,0.0023,0.0017,256,3.91e-6,0.39764446999999997,2
2012,12,57425,01106,0.5096,0.9911,84203,0.50506456,0.50511262,2
2012,12,57425,01108,0.0054,0.0089,752,4.8060000000000004e-5,0.50511262,2
2012,12,58050,01103,0.1391,0.1348,14095,0.018750680000000002,0.59085838,2
2012,12,58050,01104,0.7118,0.8035,83989,0.5719313,0.59085838,2
2012,12,58050,01105,0.0105,0.0168,1761,1.764e-4,0.59085838,2
2012,12,58715,11101,0.0248,0.0155,2546,3.8439999999999997e-4,0.9106531,1
2012,12,58715,11102,0.9246,0.9845,162074,0.9102687,0.9106531,1
2012,12,63000,10304,1e-4,0,15,0,0.19059879000000002,3
2012,12,63000,10306,0.1397,0.014,15284,0.0019557999999999997,0.19059879000000002,3
2012,12,63000,10307,0.9917,0.1383,150633,0.13715211000000002,0.19059879000000002,3
2012,12,63000,10308,0.7112,0.0724,78837,0.05149088000000001,0.19059879000000002,3
2012,12,69700,01106,0.4807,0.7631,79433,0.36682217,0.3678864,2
2012,12,69700,01110,0.0128,0.0139,1442,1.7792e-4,0.3678864,2
2012,12,69700,01111,0.0263,0.0337,3503,8.863100000000001e-4,0.3678864,2
2012,12,70600,07300,0.3657,0.2806,50895,0.10261542000000001,0.7912970400000001,1
2012,12,70600,07301,0.9573,0.7194,130481,0.6886816200000001,0.7912970400000001,1
2012,12,71000,05701,0.9525,0.2318,133246,0.2207895,0.49962724,2
2012,12,71000,05702,0.9632,0.2619,150530,0.25226208,0.49962724,2
2012,12,71000,05704,0.0237,0.0064,3670,1.5168e-4,0.49962724,2
2012,12,71000,05705,0.3221,0.082,47162,0.0264122,0.49962724,2
2012,12,71000,05707,0.0062,0.0019,1101,1.1779999999999999e-5,0.49962724,2
2012,12,76600,09902,0.013,0.0135,1464,1.7549999999999998e-4,0.47769455,2
2012,12,76600,09903,0.5939,0.782,84636,0.4644298,0.47769455,2
2012,12,76600,09911,0.1025,0.1277,13819,0.01308925,0.47769455,2
2012,13,03440,03600,0.9892,0.6666,115452,0.6594007199999999,0.6594007199999999,2
2012,13,04000,01001,0.1443,0.0091,15825,0.0013131300000000002,0.21860912999999998,3
2012,13,04000,01003,0.4016,0.0251,43506,0.010080160000000001,0.21860912999999998,3
2012,13,04000,01006,1,0.0635,109963,0.0635,0.21860912999999998,3
2012,13,04000,01007,1,0.0715,123918,0.0715,0.21860912999999998,3
2012,13,04000,02002,0.0144,0.0011,1858,1.584e-5,0.21860912999999998,3
2012,13,04000,04600,1,0.0722,125017,0.0722,0.21860912999999998,3
2012,13,04204,04000,0.9765,0.9288,195844,0.9069732,0.9069732,1
2012,13,19000,01700,0.944,0.1106,189885,0.1044064,0.1044064,3
2012,13,42425,01002,0.6847,0.9247,73606,0.63314209,0.63396529,2
2012,13,42425,01005,0.021,0.0392,3122,8.232000000000001e-4,0.63396529,2
2012,13,49008,01400,0.9984,0.9998,155304,0.99820032,0.99820036,1
2012,13,49008,01600,2e-4,2e-4,29,4e-8,0.99820036,1
2012,13,67284,01002,0.0158,0.0193,1703,3.0494000000000007e-4,0.5732298800000001,2
2012,13,67284,01005,0.5842,0.9807,86643,0.57292494,0.5732298800000001,2
2012,13,68516,01001,0.8557,1,93853,0.8557,0.8557,1
2012,13,69000,00401,0.7815,0.2316,124581,0.1809954,0.18340866,3
2012,13,69000,00402,0.1107,0.0218,11705,0.00241326,0.18340866,3
2012,13,80508,01500,0.4446,0.9946,67537,0.44219916000000004,0.44220996,2
2012,13,80508,01600,0.002,0.0054,364,1.0800000000000002e-5,0.44220996,2
2012,15,71550,00303,0.5361,0.171,57682,0.09167310000000001,0.8311109,1
2012,15,71550,00304,1,0.3599,121369,0.3599,0.8311109,1
2012,15,71550,00305,1,0.3396,114534,0.3396,0.8311109,1
2012,15,71550,00306,0.3084,0.1295,43671,0.0399378,0.8311109,1
2012,16,08830,00400,0.0134,0.0068,1416,9.112e-5,0.72307113,2
2012,16,08830,00600,0.0084,0.0046,949,3.8639999999999996e-5,0.72307113,2
2012,16,08830,00701,0.332,0.169,34979,0.056108000000000005,0.72307113,2
2012,16,08830,00702,0.8995,0.4374,90551,0.3934413,0.72307113,2
2012,16,08830,00800,0.7273,0.3759,77815,0.27339207,0.72307113,2
2012,16,52120,00600,0.3272,0.4864,36810,0.15915008,0.34409738,3
2012,16,52120,00701,0.3645,0.5074,38399,0.18494729999999998,0.34409738,3
2012,16,56260,00500,0.2936,0.3987,32574,0.11705832000000001,0.37858189999999997,2
2012,16,56260,00600,0.4358,0.6001,49031,0.26152358,0.37858189999999997,2
2012,17,02154,03401,0.0058,0.0098,734,5.683999999999999e-5,0.29709973,3
2012,17,02154,03415,0.3107,0.5227,39300,0.16240289,0.29709973,3
2012,17,02154,03419,0.288,0.4675,35146,0.13464,0.29709973,3
2012,17,03012,03005,0.8511,0.6282,124387,0.5346610199999999,0.64428921,2
2012,17,03012,03007,0.0206,0.0121,2404,2.4926e-4,0.64428921,2
2012,17,03012,03009,0.0377,0.0217,4288,8.180899999999999e-4,0.64428921,2
2012,17,03012,03106,0.0678,0.0579,11471,0.00392562,0.64428921,2
2012,17,03012,03209,0.4146,0.2497,49433,0.10352562000000001,0.64428921,2
2012,17,03012,03700,0.0365,0.0304,6019,0.0011095999999999999,0.64428921,2
2012,17,06613,02000,0.4518,1,76610,0.4518,0.4518,2
2012,17,12385,02100,0.4031,0.8512,81057,0.34311872,0.34311872,3
2012,17,14000,03411,1e-4,0,25,0,0.92374845,1
2012,17,14000,03420,0.2334,0.0151,43385,0.00352434,0.92374845,1
2012,17,14000,03422,0.1351,0.0061,17581,8.241100000000001e-4,0.92374845,1
2012,17,14000,03501,1,0.0586,167874,0.0586,0.92374845,1
2012,17,14000,03502,1,0.0553,158484,0.0553,0.92374845,1
2012,17,14000,03503,1,0.05,143302,0.05,0.92374845,1
2012,17,14000,03504,1,0.0493,141340,0.0493,0.92374845,1
2012,17,14000,03520,1,0.0459,131504,0.0459,0.92374845,1
2012,17,14000,03521,1,0.0665,190683,0.0665,0.92374845,1
2012,17,14000,03522,1,0.0481,137867,0.0481,0.92374845,1
2012,17,14000,03523,1,0.0733,210091,0.0733,0.92374845,1
2012,17,14000,03524,1,0.06,172082,0.06,0.92374845,1
2012,17,14000,03525,1,0.0458,131157,0.0458,0.92374845,1
2012,17,14000,03526,1,0.0573,164118,0.0573,0.92374845,1
