year,statefip,place,state_name,place_name,population,puma,pop10,afact,afact2,products,sum_products,place_pop,puma_flag,size_flag,geographic_allocation_quality
2021,01,03076,Alabama,Auburn city,78887,01900,53395,0.3807,1,0.3807,0.3807,53395,2,1,3
2021,01,07000,Alabama,Birmingham city,197823,01200,1538,0.0079,0.0016,1.2640000000000003e-5,0.16358003,212147,3,0,3
2021,01,07000,Alabama,Birmingham city,197823,01301,80813,0.8015,0.0837,0.06708555,0.16358003,212147,3,0,3
2021,01,07000,Alabama,Birmingham city,197823,01302,95979,0.9401,0.0994,0.09344594,0.16358003,212147,3,0,3
2021,01,07000,Alabama,Birmingham city,197823,01303,9451,0.0555,0.0098,5.438999999999999e-4,0.16358003,212147,3,0,3
2021,01,07000,Alabama,Birmingham city,197823,01304,19656,0.1125,0.0203,0.0022837499999999998,0.16358003,212147,3,0,3
2021,01,07000,Alabama,Birmingham city,197823,01305,4710,0.0425,0.0049,2.0825000000000002e-4,0.16358003,212147,3,0,3
2021,01,35896,Alabama,Hoover city,92627,01200,22928,0.1175,0.2761,0.03244175,0.21490853,81510,3,1,3
2021,01,35896,Alabama,Hoover city,92627,01303,49514,0.291,0.5963,0.1735233,0.21490853,81510,3,1,3
2021,01,35896,Alabama,Hoover city,92627,01305,9068,0.0819,0.1092,0.00894348,0.21490853,81510,3,1,3
2021,01,37000,Alabama,Huntsville city,218672,00200,9835,0.0572,0.0089,5.0908e-4,0.11795226,180379,3,0,3
2021,01,37000,Alabama,Huntsville city,218672,00301,56960,0.479,0.0517,0.0247643,0.11795226,180379,3,0,3
2021,01,37000,Alabama,Huntsville city,218672,00302,101193,0.9968,0.0918,0.09150624,0.11795226,180379,3,0,3
2021,01,37000,Alabama,Huntsville city,218672,00500,12391,0.1047,0.0112,0.00117264,0.11795226,180379,3,0,3
2021,01,50000,Alabama,Mobile city,185017,02701,90476,0.8168,0.1129,0.09221672,0.201978,195113,3,0,3
2021,01,50000,Alabama,Mobile city,185017,02702,96985,0.904,0.121,0.109384,0.201978,195113,3,0,3
2021,01,50000,Alabama,Mobile city,185017,02703,7652,0.0393,0.0096,3.7727999999999997e-4,0.201978,195113,3,0,3
2021,01,51000,Alabama,Montgomery city,198469,02000,190787,0.9708,0.0219,0.021260519999999998,0.021401279999999998,205530,3,0,3
2021,01,51000,Alabama,Montgomery city,198469,02100,14743,0.0828,0.0017,1.4076e-4,0.021401279999999998,205530,3,0,3
2021,01,77256,Alabama,Tuscaloosa city,109082,01500,4269,0.0411,0.0472,0.00193992,0.74445696,90478,2,1,3
2021,01,77256,Alabama,Tuscaloosa city,109082,01600,86209,0.7793,0.9528,0.74251704,0.74445696,90478,2,1,3
2021,02,03000,Alaska,Anchorage municipality,288702,00101,132542,1,0.1644,0.1644,0.362,291826,2,0,2
2021,02,03000,Alaska,Anchorage municipality,288702,00102,159284,1,0.1976,0.1976,0.362,291826,2,0,2
2021,04,04720,Arizona,Avondale city,90502,00132,10,1e-4,1e-4,1e-8,0.44392519999999996,75916,2,1,3
2021,04,04720,Arizona,Avondale city,90502,00133,75899,0.7299,0.6082,0.44392518,0.44392519999999996,75916,2,1,3
2021,04,04720,Arizona,Avondale city,90502,00134,7,1e-4,1e-4,1e-8,0.44392519999999996,75916,2,1,3
2021,04,07940,Arizona,Buckeye city,101720,00132,2880,0.0281,0.0505,0.00141905,0.36963524999999997,50895,2,1,3
2021,04,07940,Arizona,Buckeye city,101720,00134,48015,0.437,0.8426,0.3682162,0.36963524999999997,50895,2,1,3
2021,04,12000,Arizona,Chandler city,279479,00100,12,1e-4,0,0,0.16517757,236155,3,0,3
2021,04,12000,Arizona,Chandler city,279479,00105,3010,0.0222,0.0026,5.772e-5,0.16517757,236155,3,0,3
2021,04,12000,Arizona,Chandler city,279479,00106,112395,0.9856,0.0957,0.09432191999999999,0.16517757,236155,3,0,3
2021,04,12000,Arizona,Chandler city,279479,00107,83512,0.8315,0.0711,0.059119649999999996,0.16517757,236155,3,0,3
2021,04,12000,Arizona,Chandler city,279479,00108,37226,0.3684,0.0317,0.01167828,0.16517757,236155,3,0,3
2021,04,23620,Arizona,Flagstaff city,74729,00400,66100,0.4917,0.5383,0.26468211,0.26468211,66100,3,1,3
2021,04,27400,Arizona,Gilbert town,273205,00100,76469,0.6872,0.3521,0.24196312000000003,0.8288943900000001,208268,1,0,1
2021,04,27400,Arizona,Gilbert town,273205,00104,456,0.0045,0.0021,9.45e-6,0.8288943900000001,208268,1,0,1
2021,04,27400,Arizona,Gilbert town,273205,00105,131343,0.9706,0.6047,0.58692182,0.8288943900000001,208268,1,0,1
2021,04,27820,Arizona,Glendale city,249893,00123,49,5e-4,2e-4,1.0000000000000001e-7,0.9543333399999999,226412,1,0,1
2021,04,27820,Arizona,Glendale city,249893,00124,97887,0.9753,0.4298,0.41918394,0.9543333399999999,226412,1,0,1
2021,04,27820,Arizona,Glendale city,249893,00126,121758,0.9993,0.5346,0.53422578,0.9543333399999999,226412,1,0,1
2021,04,27820,Arizona,Glendale city,249893,00127,3274,0.0289,0.0144,4.1615999999999995e-4,0.9543333399999999,226412,1,0,1
2021,04,27820,Arizona,Glendale city,249893,00132,3444,0.0336,0.0151,5.0736e-4,0.9543333399999999,226412,1,0,1
2021,04,28380,Arizona,Goodyear city,101524,00132,65139,0.6351,0.7856,0.49893455999999997,0.49893621,65261,2,1,3
2021,04,28380,Arizona,Goodyear city,101524,00134,122,0.0011,0.0015,1.65e-6,0.49893621,65261,2,1,3
2021,04,46000,Arizona,Mesa city,509339,00100,11,1e-4,0,0,0.66942242,439619,2,0,2
2021,04,46000,Arizona,Mesa city,509339,00101,114322,0.7814,0.1898,0.14830972,0.66942242,439619,2,0,2
2021,04,46000,Arizona,Mesa city,509339,00102,125306,0.9557,0.2081,0.19888117,0.66942242,439619,2,0,2
2021,04,46000,Arizona,Mesa city,509339,00103,106091,1,0.1762,0.1762,0.66942242,439619,2,0,2
2021,04,46000,Arizona,Mesa city,509339,00104,93889,0.9367,0.1559,0.14603153,0.66942242,439619,2,0,2
2021,04,54050,Arizona,Peoria city,194973,00126,31,3e-4,2e-4,6e-8,0.7152249500000001,154080,2,0,2
2021,04,54050,Arizona,Peoria city,194973,00127,108314,0.9548,0.6763,0.64573124,0.7152249500000001,154080,2,0,2
2021,04,54050,Arizona,Peoria city,194973,00129,33142,0.3132,0.2069,0.06480108,0.7152249500000001,154080,2,0,2
2021,04,54050,Arizona,Peoria city,194973,00130,4796,0.0413,0.0299,0.0012348700000000001,0.7152249500000001,154080,2,0,2
2021,04,54050,Arizona,Peoria city,194973,00134,7797,0.071,0.0487,0.0034576999999999997,0.7152249500000001,154080,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00110,125,0.0011,0,0,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00112,40812,0.3869,0.0147,0.00568743,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00113,102189,1,0.0368,0.0368,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00114,103639,1,0.0373,0.0373,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00115,101757,1,0.0366,0.0366,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00116,100212,1,0.0361,0.0361,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00117,100444,1,0.0361,0.0361,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00118,108714,1,0.0391,0.0391,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00119,104496,0.9904,0.0376,0.03723904,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00120,100107,0.9993,0.036,0.035974799999999994,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00121,111988,0.905,0.0403,0.036471500000000004,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00122,104327,1,0.0375,0.0375,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00123,108355,0.9995,0.039,0.0389805,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00125,101932,1,0.0367,0.0367,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00126,52,4e-4,0,0,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00128,103065,1,0.0371,0.0371,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00129,38201,0.361,0.0137,0.0049457,0.49356317,1447124,2,0,2
2021,04,55000,Arizona,Phoenix city,1625356,00133,16709,0.1607,0.006,9.642000000000001e-4,0.49356317,1447124,2,0,2
2021,04,65000,Arizona,Scottsdale city,242780,00110,103618,0.8859,0.0463,0.04101717,0.06966979,217386,3,0,3
2021,04,65000,Arizona,Scottsdale city,242780,00111,68478,0.6529,0.0306,0.019978740000000002,0.06966979,217386,3,0,3
2021,04,65000,Arizona,Scottsdale city,242780,00112,45290,0.4294,0.0202,0.00867388,0.06966979,217386,3,0,3
2021,04,71510,Arizona,Surprise city,149325,00130,9408,0.0809,0.0799,0.00646391,0.87807881,117517,1,0,1
2021,04,71510,Arizona,Surprise city,149325,00131,102978,0.9946,0.8743,0.86957878,0.87807881,117517,1,0,1
2021,04,71510,Arizona,Surprise city,149325,00134,5131,0.0467,0.0436,0.0020361199999999998,0.87807881,117517,1,0,1
2021,04,73000,Arizona,Tempe city,181040,00102,1342,0.0102,0.0031,3.162e-5,0.31593368,161722,3,0,3
2021,04,73000,Arizona,Tempe city,181040,00108,58256,0.5765,0.1356,0.0781734,0.31593368,161722,3,0,3
2021,04,73000,Arizona,Tempe city,181040,00109,102124,0.9997,0.2378,0.23772866,0.31593368,161722,3,0,3
2021,04,77000,Arizona,Tucson city,541234,00201,20188,0.1995,0.0212,0.0042294,0.42559724,520836,2,0,2
2021,04,77000,Arizona,Tucson city,541234,00202,47634,0.4131,0.0501,0.02069631,0.42559724,520836,2,0,2
2021,04,77000,Arizona,Tucson city,541234,00203,433,0.004,5e-4,2e-6,0.42559724,520836,2,0,2
2021,04,77000,Arizona,Tucson city,541234,00204,19585,0.1875,0.0206,0.0038625,0.42559724,520836,2,0,2
2021,04,77000,Arizona,Tucson city,541234,00205,39280,0.3212,0.0413,0.013265560000000001,0.42559724,520836,2,0,2
2021,04,77000,Arizona,Tucson city,541234,00206,100214,0.981,0.1054,0.10339739999999999,0.42559724,520836,2,0,2
2021,04,77000,Arizona,Tucson city,541234,00207,86289,0.8466,0.0907,0.07678662,0.42559724,520836,2,0,2
2021,04,77000,Arizona,Tucson city,541234,00208,91773,0.8493,0.0965,0.08195745,0.42559724,520836,2,0,2
2021,04,77000,Arizona,Tucson city,541234,00209,115440,1,0.1214,0.1214,0.42559724,520836,2,0,2
2021,04,85540,Arizona,Yuma city,97154,00700,93082,0.4755,0.9991,0.47507204999999997,0.47507204999999997,93082,2,1,3
2021,05,23290,Arkansas,Fayetteville city,97328,00200,73581,0.3624,0.9658,0.35000591999999997,0.35000591999999997,73581,2,1,3
2021,05,24550,Arkansas,Fort Smith city,89557,01400,86224,0.4594,0.9352,0.42963088,0.42963088,86224,2,1,3
2021,05,35710,Arkansas,Jonesboro city,78862,00500,67278,0.3732,0.9583,0.35763755999999997,0.3576386,67366,2,1,3
2021,05,35710,Arkansas,Jonesboro city,78862,00600,88,8e-4,0.0013,1.04e-6,0.3576386,67366,2,1,3
2021,05,41000,Arkansas,Little Rock city,202230,00900,11325,0.0573,0.0563,0.00322599,0.8949703099999999,193524,1,0,1
2021,05,41000,Arkansas,Little Rock city,202230,01000,182199,0.9847,0.9056,0.8917443199999999,0.8949703099999999,193524,1,0,1
2021,05,66080,Arkansas,Springdale city,87658,00100,6554,0.0296,0.0922,0.0027291200000000002,0.28850617,70783,3,1,3
2021,05,66080,Arkansas,Springdale city,87658,00200,64229,0.3163,0.9035,0.28577705000000003,0.28850617,70783,3,1,3
2021,06,00562,California,Alameda city,76246,00105,73812,0.4514,1,0.4514,0.4514,73812,2,1,3
2021,06,00884,California,Alhambra city,81168,03736,83089,0.7242,1,0.7242,0.7242,83089,2,1,3
2021,06,02000,California,Anaheim city,346174,05905,10556,0.0535,0.0105,5.617500000000001e-4,0.2657406,336310,3,0,3
2021,06,02000,California,Anaheim city,346174,05906,5476,0.0309,0.0055,1.6994999999999998e-4,0.2657406,336310,3,0,3
2021,06,02000,California,Anaheim city,346174,05907,5652,0.0298,0.0056,1.6688e-4,0.2657406,336310,3,0,3
2021,06,02000,California,Anaheim city,346174,05908,2651,0.0149,0.0026,3.874e-5,0.2657406,336310,3,0,3
2021,06,02000,California,Anaheim city,346174,05909,123560,0.8453,0.1233,0.10422549000000002,0.2657406,336310,3,0,3
2021,06,02000,California,Anaheim city,346174,05910,174886,0.9177,0.1745,0.16013865,0.2657406,336310,3,0,3
2021,06,02000,California,Anaheim city,346174,05911,1908,0.0138,0.0019,2.622e-5,0.2657406,336310,3,0,3
2021,06,02000,California,Anaheim city,346174,05912,6164,0.0369,0.0062,2.2878000000000002e-4,0.2657406,336310,3,0,3
2021,06,02000,California,Anaheim city,346174,05913,5457,0.0341,0.0054,1.8414e-4,0.2657406,336310,3,0,3
2021,06,02252,California,Antioch city,114964,01307,498,0.0041,0.0049,2.0090000000000002e-5,0.9454646,102365,1,0,1
2021,06,02252,California,Antioch city,114964,01308,101867,0.9501,0.9951,0.94544451,0.9454646,102365,1,0,1
2021,06,02364,California,Apple Valley town,76158,07101,34,2e-4,5e-4,1.0000000000000001e-7,0.40921201999999995,69137,2,1,3
2021,06,02364,California,Apple Valley town,76158,07103,68747,0.4115,0.9944,0.40919559999999994,0.40921201999999995,69137,2,1,3
2021,06,02364,California,Apple Valley town,76158,07104,356,0.0032,0.0051,1.6320000000000003e-5,0.40921201999999995,69137,2,1,3
2021,06,03526,California,Bakersfield city,409079,02901,15101,0.0795,0.0435,0.00345825,0.72805603,347500,2,0,2
2021,06,03526,California,Bakersfield city,409079,02902,183010,0.9134,0.5266,0.48099643999999997,0.72805603,347500,2,0,2
2021,06,03526,California,Bakersfield city,409079,02903,87983,0.5671,0.2532,0.14358972,0.72805603,347500,2,0,2
2021,06,03526,California,Bakersfield city,409079,02904,61220,0.5676,0.1762,0.10001112,0.72805603,347500,2,0,2
2021,06,03526,California,Bakersfield city,409079,02905,186,0.001,5e-4,5e-7,0.72805603,347500,2,0,2
2021,06,04982,California,Bellflower city,77411,03755,13353,0.1102,0.1743,0.019207860000000004,0.46426016000000003,76616,2,1,3
2021,06,04982,California,Bellflower city,77411,03756,63263,0.539,0.8257,0.4450523,0.46426016000000003,76616,2,1,3
2021,06,06000,California,Berkeley city,114810,00101,112425,0.8574,0.9802,0.84042348,0.84042348,112425,1,0,1
2021,06,08786,California,Buena Park city,82951,05907,1441,0.0076,0.0179,1.3604e-4,0.34677853999999997,80532,3,1,3
2021,06,08786,California,Buena Park city,82951,05908,69717,0.3918,0.8657,0.33918126,0.34677853999999997,80532,3,1,3
2021,06,08786,California,Buena Park city,82951,05909,9374,0.0641,0.1164,0.007461240000000001,0.34677853999999997,80532,3,1,3
2021,06,08954,California,Burbank city,105291,03720,103340,0.8747,1,0.8747,0.8747,103340,1,0,1
2021,06,11194,California,Carlsbad city,115224,07304,96629,0.8424,0.9174,0.77281776,0.77726164,105328,1,0,1
2021,06,11194,California,Carlsbad city,115224,07309,8699,0.0538,0.0826,0.004443880000000001,0.77726164,105328,1,0,1
2021,06,11530,California,Carson city,93285,03757,549,0.0035,0.0059,2.065e-5,0.7959283800000001,91714,1,1,3
2021,06,11530,California,Carson city,93285,03762,91123,0.8077,0.9854,0.7959075800000001,0.7959283800000001,91714,1,1,3
2021,06,11530,California,Carson city,93285,03763,42,3e-4,5e-4,1.5e-7,0.7959283800000001,91714,1,1,3
2021,06,13014,California,Chico city,100162,00701,86187,0.7737,1,0.7737,0.7737,86187,1,1,3
2021,06,13210,California,Chino city,91716,07113,5241,0.0313,0.0672,0.00210336,0.43930672,77983,2,1,3
2021,06,13210,California,Chino city,91716,07114,72742,0.4687,0.9328,0.43720336,0.43930672,77983,2,1,3
2021,06,13214,California,Chino Hills city,78579,07114,74799,0.4819,1,0.4819,0.4819,74799,2,1,3
2021,06,13392,California,Chula Vista city,277008,07318,495,0.0032,0.002,6.4000000000000006e-6,0.77881941,243916,1,0,1
2021,06,13392,California,Chula Vista city,277008,07319,3627,0.0279,0.0148,4.1292000000000005e-4,0.77881941,243916,1,0,1
2021,06,13392,California,Chula Vista city,277008,07320,124858,0.9227,0.5083,0.46900840999999993,0.77881941,243916,1,0,1
2021,06,13392,California,Chula Vista city,277008,07321,114858,0.6618,0.4675,0.30939150000000004,0.77881941,243916,1,0,1
2021,06,13392,California,Chula Vista city,277008,07322,78,6e-4,3e-4,1.7999999999999997e-7,0.77881941,243916,1,0,1
2021,06,13588,California,Citrus Heights city,87111,06701,83109,0.7909,0.9977,0.7890809300000001,0.7890846100000001,83301,1,1,3
2021,06,13588,California,Citrus Heights city,87111,06704,192,0.0016,0.0023,3.68e-6,0.7890846100000001,83301,1,1,3
2021,06,14218,California,Clovis city,123007,01903,2427,0.0238,0.0253,6.0214e-4,0.88670846,95747,1,1,3
2021,06,14218,California,Clovis city,123007,01906,93320,0.9092,0.9746,0.88610632,0.88670846,95747,1,1,3
2021,06,15044,California,Compton city,93456,03752,640,0.0037,0.0066,2.442e-5,0.6076872,96455,2,1,3
2021,06,15044,California,Compton city,93456,03757,95815,0.6117,0.9934,0.60766278,0.6076872,96455,2,1,3
2021,06,16000,California,Concord city,124337,01303,36035,0.278,0.0279,0.007756200000000001,0.03390724,122061,3,0,3
2021,06,16000,California,Concord city,124337,01306,52197,0.4652,0.0404,0.018794079999999998,0.03390724,122061,3,0,3
2021,06,16000,California,Concord city,124337,01307,33829,0.2808,0.0262,0.00735696,0.03390724,122061,3,0,3
2021,06,16350,California,Corona city,159782,06509,979,0.0083,0.0062,5.146e-5,0.66116889,152374,2,0,2
2021,06,16350,California,Corona city,159782,06512,35770,0.356,0.2257,0.0803492,0.66116889,152374,2,0,2
2021,06,16350,California,Corona city,159782,06513,115625,0.7959,0.7297,0.58076823,0.66116889,152374,2,0,2
2021,06,16532,California,Costa Mesa city,110885,05903,222,0.0011,0.0019,2.0900000000000003e-6,0.59265763,109862,2,0,2
2021,06,16532,California,Costa Mesa city,110885,05918,109640,0.6178,0.9593,0.5926555400000001,0.59265763,109862,2,0,2
2021,06,17918,California,Daly City city,101482,08101,93018,0.6775,0.9192,0.622758,0.62838976,101194,2,0,2
2021,06,17918,California,Daly City city,101482,08102,8176,0.0697,0.0808,0.0056317599999999995,0.62838976,101194,2,0,2
2021,06,19766,California,Downey city,111570,03753,110238,1,0.9863,0.9863,0.9864739899999999,111772,1,0,1
2021,06,19766,California,Downey city,111570,03755,1534,0.0127,0.0137,1.7399e-4,0.9864739899999999,111772,1,0,1
2021,06,21712,California,El Cajon city,105474,07307,1212,0.0115,0.012,1.38e-4,0.542756,99478,2,1,3
2021,06,21712,California,El Cajon city,105474,07313,98266,0.5594,0.97,0.542618,0.542756,99478,2,1,3
2021,06,22020,California,Elk Grove city,178283,06710,150874,0.9884,0.9564,0.94530576,0.94557912,153015,1,0,1
2021,06,22020,California,Elk Grove city,178283,06711,2141,0.0201,0.0136,2.7336e-4,0.94557912,153015,1,0,1
2021,06,22230,California,El Monte city,106918,03717,1163,0.0062,0.0102,6.324e-5,0.83913164,113475,1,0,1
2021,06,22230,California,El Monte city,106918,03737,87,7e-4,8e-4,5.6e-7,0.83913164,113475,1,0,1
2021,06,22230,California,El Monte city,106918,03738,112225,0.8541,0.9824,0.83906784,0.83913164,113475,1,0,1
2021,06,22804,California,Escondido city,150679,07302,10,1e-4,1e-4,1e-8,0.7679678299999999,143922,1,0,1
2021,06,22804,California,Escondido city,150679,07305,23290,0.2016,0.1618,0.03261888,0.7679678299999999,143922,1,0,1
2021,06,22804,California,Escondido city,150679,07306,120622,0.8774,0.8381,0.73534894,0.7679678299999999,143922,1,0,1
2021,06,23182,California,Fairfield city,119835,09502,105321,0.7587,1,0.7587,0.7587,105321,1,0,1
2021,06,24638,California,Folsom city,81687,06712,72203,0.6614,1,0.6614,0.6614,72203,2,1,3
2021,06,24680,California,Fontana city,210540,07104,142,0.0013,7e-4,9.1e-7,0.80037599,196069,1,0,1
2021,06,24680,California,Fontana city,210540,07109,9327,0.086,0.0476,0.0040936,0.80037599,196069,1,0,1
2021,06,24680,California,Fontana city,210540,07110,93173,0.8779,0.4752,0.41717808,0.80037599,196069,1,0,1
2021,06,24680,California,Fontana city,210540,07115,93427,0.7956,0.4765,0.3791034,0.80037599,196069,1,0,1
2021,06,26000,California,Fremont city,226532,00108,24325,0.1797,0.086,0.015454199999999998,0.6862541999999999,214089,2,0,2
2021,06,26000,California,Fremont city,226532,00109,189764,1,0.6708,0.6708,0.6862541999999999,214089,2,0,2
2021,06,27000,California,Fresno city,543910,01901,46,3e-4,0,0,0.33443544,496113,3,0,3
2021,06,27000,California,Fresno city,543910,01902,160732,0.9256,0.1215,0.11246039999999999,0.33443544,496113,3,0,3
2021,06,27000,California,Fresno city,543910,01903,85821,0.8424,0.0649,0.05467176,0.33443544,496113,3,0,3
2021,06,27000,California,Fresno city,543910,01904,152915,0.8988,0.1156,0.10390128,0.33443544,496113,3,0,3
2021,06,27000,California,Fresno city,543910,01905,95240,0.8804,0.072,0.0633888,0.33443544,496113,3,0,3
2021,06,27000,California,Fresno city,543910,01906,1359,0.0132,0.001,1.32e-5,0.33443544,496113,3,0,3
2021,06,28000,California,Fullerton city,140559,05906,842,0.0048,0.0013,6.2399999999999995e-6,0.14140484,135177,3,0,3
2021,06,28000,California,Fullerton city,140559,05907,134194,0.7077,0.1998,0.14139846,0.14140484,135177,3,0,3
2021,06,28000,California,Fullerton city,140559,05910,141,7e-4,2e-4,1.4e-7,0.14140484,135177,3,0,3
2021,06,29000,California,Garden Grove city,170511,05909,942,0.0064,0.0018,1.152e-5,0.25601687,170746,3,0,3
2021,06,29000,California,Garden Grove city,170511,05912,19175,0.1149,0.0363,0.00417087,0.25601687,170746,3,0,3
2021,06,29000,California,Garden Grove city,170511,05913,145665,0.911,0.2761,0.2515271,0.25601687,170746,3,0,3
2021,06,29000,California,Garden Grove city,170511,05916,4964,0.0327,0.0094,3.0738e-4,0.25601687,170746,3,0,3
2021,06,30000,California,Glendale city,192272,03709,923,0.0084,0.0022,1.848e-5,0.44531847999999996,191713,2,0,2
2021,06,30000,California,Glendale city,192272,03719,190790,1,0.4453,0.4453,0.44531847999999996,191713,2,0,2
2021,06,32548,California,Hawthorne city,86010,03749,26,2e-4,3e-4,6e-8,0.6967231100000001,84293,2,1,3
2021,06,32548,California,Hawthorne city,86010,03758,2843,0.0185,0.0337,6.2345e-4,0.6967231100000001,84293,2,1,3
2021,06,32548,California,Hawthorne city,86010,03759,81424,0.7206,0.966,0.6960996,0.6967231100000001,84293,2,1,3
2021,06,33000,California,Hayward city,158445,00106,8480,0.0629,0.0522,0.0032833800000000002,0.78313313,144310,1,0,1
2021,06,33000,California,Hayward city,158445,00107,135830,0.9325,0.8363,0.77984975,0.78313313,144310,1,0,1
2021,06,33182,California,Hemet city,90480,06506,72684,0.4923,0.9241,0.45493443000000006,0.45808428000000007,78657,2,1,3
2021,06,33182,California,Hemet city,90480,06507,5973,0.0415,0.0759,0.00314985,0.45808428000000007,78657,2,1,3
2021,06,33434,California,Hesperia city,100847,07102,316,0.002,0.0035,7e-6,0.53597057,90173,2,1,3
2021,06,33434,California,Hesperia city,100847,07103,89846,0.5379,0.9964,0.53596356,0.53597057,90173,2,1,3
2021,06,33434,California,Hesperia city,100847,07104,11,1e-4,1e-4,1e-8,0.53597057,90173,2,1,3
2021,06,36000,California,Huntington Beach city,196463,05912,4457,0.0267,0.0059,1.5753000000000002e-4,0.24064965,190975,3,0,3
2021,06,36000,California,Huntington Beach city,196463,05914,186518,0.9804,0.2453,0.24049212,0.24064965,190975,3,0,3
2021,06,36448,California,Indio city,90528,06501,78436,0.4352,0.8248,0.35895296,0.35897479,78997,2,1,3
2021,06,36448,California,Indio city,90528,06515,561,0.0037,0.0059,2.183e-5,0.35897479,78997,2,1,3
2021,06,36546,California,Inglewood city,105097,03748,286,0.0016,0.0026,4.16e-6,0.94772768,109673,1,0,1
2021,06,36546,California,Inglewood city,105097,03749,108707,0.9561,0.9912,0.94768632,0.94772768,109673,1,0,1
2021,06,36546,California,Inglewood city,105097,03759,680,0.006,0.0062,3.7199999999999996e-5,0.94772768,109673,1,0,1
2021,06,36770,California,Irvine city,305096,05903,11720,0.059,0.055,0.003245,0.74754239,212437,2,0,2
2021,06,36770,California,Irvine city,305096,05904,176473,0.8815,0.8285,0.73032275,0.74754239,212437,2,0,2
2021,06,36770,California,Irvine city,305096,05905,24244,0.1228,0.1138,0.01397464,0.74754239,212437,2,0,2
2021,06,37692,California,Jurupa Valley city,106982,06511,15,1e-4,2e-4,2e-8,0.63244713,95004,2,1,3
2021,06,37692,California,Jurupa Valley city,106982,06514,94989,0.6389,0.9899,0.63244711,0.63244713,95004,2,1,3
2021,06,39496,California,Lake Forest city,85631,05902,1063,0.01,0.0138,1.38e-4,0.28183313000000004,77022,3,1,3
2021,06,39496,California,Lake Forest city,85631,05904,11514,0.0575,0.1495,0.00859625,0.28183313000000004,77022,3,1,3
2021,06,39496,California,Lake Forest city,85631,05905,64445,0.3264,0.8367,0.27309888000000004,0.28183313000000004,77022,3,1,3
2021,06,39892,California,Lakewood city,80473,03763,864,0.0061,0.0108,6.588000000000001e-5,0.4922918,80048,2,1,3
2021,06,39892,California,Lakewood city,80473,03764,79184,0.4976,0.9892,0.49222592,0.4922918,80048,2,1,3
2021,06,40130,California,Lancaster city,170074,03701,3874,0.0277,0.0247,6.8419e-4,0.8903832299999999,156633,1,0,1
2021,06,40130,California,Lancaster city,170074,03703,150999,0.9228,0.964,0.8895791999999999,0.8903832299999999,156633,1,0,1
2021,06,40130,California,Lancaster city,170074,03704,1760,0.0107,0.0112,1.1983999999999999e-4,0.8903832299999999,156633,1,0,1
2021,06,41992,California,Livermore city,86388,00110,81117,0.4013,0.9532,0.38251916,0.38251916,81117,2,1,3
2021,06,43000,California,Long Beach city,454334,03763,141714,0.9936,0.1398,0.13890528000000002,0.4439638,462257,2,0,2
2021,06,43000,California,Long Beach city,454334,03765,128683,0.9892,0.1269,0.12552948,0.4439638,462257,2,0,2
2021,06,43000,California,Long Beach city,454334,03766,102211,1,0.1008,0.1008,0.4439638,462257,2,0,2
2021,06,43000,California,Long Beach city,454334,03769,89649,0.8906,0.0884,0.07872904,0.4439638,462257,2,0,2
2021,06,44000,California,Los Angeles city,3837986,03705,165328,0.9904,0.0436,0.043181439999999995,0.9607913299999999,3792621,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03706,136414,1,0.0359,0.0359,0.9607913299999999,3792621,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03707,126310,0.8367,0.0333,0.027862110000000002,0.9607913299999999,3792621,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03708,136829,1,0.036,0.036,0.9607913299999999,3792621,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03720,14803,0.1253,0.0039,4.8867e-4,0.9607913299999999,3792621,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03721,133453,1,0.0352,0.0352,0.9607913299999999,3792621,1,0,1
2021,06,44000,California,Los Angeles city,3837986,03722,159310,1,0.042,0.042,0.9607913299999999,3792621,1,0,1
