statefip,puma,county,pop20,afact,afact2,products,sum_products,county_pop,puma_flag,size_flag,geographic_allocation_quality
42,03413,029,121781,1,0.2279,0.2279,1,534413,1,0,1
42,03414,029,101284,1,0.1895,0.1895,1,534413,1,0,1
42,03415,029,104945,1,0.1964,0.1964,1,534413,1,0,1
42,03501,071,122271,1,0.2211,0.2211,0.9999,552984,1,0,1
42,03502,071,114820,1,0.2076,0.2076,0.9999,552984,1,0,1
42,03503,071,176865,1,0.3198,0.3198,0.9999,552984,1,0,1
42,03504,071,139028,1,0.2514,0.2514,0.9999,552984,1,0,1
42,03601,133,173037,1,0.3791,0.3791,1,456438,1,0,1
42,03602,133,131663,1,0.2885,0.2885,1,456438,1,0,1
42,03603,133,151738,1,0.3324,0.3324,1,456438,1,0,1
42,03701,001,103852,0.8007,1,0.8007,0.8007,103852,1,0,1
42,03701,055,25848,0.1993,0.1658,0.03304394,0.86724394,155932,1,0,1
42,03702,055,130084,1,0.8342,0.8342,0.86724394,155932,1,0,1
42,03800,009,47577,0.3492,1,0.3492,0.3492,47577,3,0,3
42,03800,057,14556,0.1068,1,0.1068,0.1068,14556,3,1,3
42,03800,111,74129,0.544,1,0.544,0.544,74129,2,0,2
42,03900,051,128804,1,1,1,1,128804,1,0,1
42,04011,125,134970,1,0.6447,0.6447,0.8842077300000001,209349,1,0,1
42,04012,059,35954,0.3259,1,0.3259,0.3259,35954,3,0,3
42,04012,125,74379,0.6741,0.3553,0.23950773,0.8842077300000001,209349,1,0,1
44,00103,007,190934,1,0.289,0.289,1,660741,1,0,1
44,00105,007,177865,1,0.2692,0.2692,1,660741,1,0,1
44,00106,007,145326,1,0.2199,0.2199,1,660741,1,0,1
44,00107,007,146616,1,0.2219,0.2219,1,660741,1,0,1
44,00200,003,170363,1,1,1,1,170363,1,0,1
44,00300,001,50793,0.3723,1,0.3723,0.3723,50793,2,0,2
44,00300,005,85643,0.6277,1,0.6277,0.6277,85643,2,0,2
44,00400,009,129839,1,1,1,1,129839,1,0,1
45,00101,073,78607,0.7594,1,0.7594,0.7594,78607,1,0,1
45,00101,077,24907,0.2406,0.1895,0.0455937,0.8560937,131404,1,0,1
45,00201,077,106497,1,0.8105,0.8105,0.8560937,131404,1,0,1
45,00301,045,103447,1,0.1968,0.1968,0.9999,525534,1,0,1
45,00302,045,100817,1,0.1918,0.1918,0.9999,525534,1,0,1
45,00303,045,100440,1,0.1911,0.1911,0.9999,525534,1,0,1
45,00304,045,108194,1,0.2059,0.2059,0.9999,525534,1,0,1
45,00305,045,112636,1,0.2143,0.2143,0.9999,525534,1,0,1
45,00401,083,112848,1,0.3441,0.3441,1,327997,1,0,1
45,00402,083,108517,1,0.3308,0.3308,1,327997,1,0,1
45,00403,083,106632,1,0.3251,0.3251,1,327997,1,0,1
45,00501,021,56216,0.4821,1,0.4821,0.4821,56216,2,0,2
45,00501,091,60379,0.5179,0.214,0.1108306,0.8967305999999999,282090,1,0,1
45,00601,091,113521,1,0.4024,0.4024,0.8967305999999999,282090,1,0,1
45,00602,091,108190,1,0.3835,0.3835,0.8967305999999999,282090,1,0,1
45,00700,023,32294,0.2164,1,0.2164,0.2164,32294,3,0,3
45,00700,039,20948,0.1403,1,0.1403,0.1403,20948,3,0,3
45,00700,057,96016,0.6433,1,0.6433,0.6433,96016,2,0,2
45,00800,059,67539,0.5097,1,0.5097,0.5097,67539,2,0,2
45,00800,071,37719,0.2847,1,0.2847,0.2847,37719,3,0,3
45,00800,087,27244,0.2056,1,0.2056,0.2056,27244,3,0,3
45,00901,007,123746,1,0.6074,0.6074,0.9085242,203718,1,0,1
45,01001,001,24295,0.233,1,0.233,0.233,24295,3,0,3
45,01001,007,79972,0.767,0.3926,0.3011242,0.9085242,203718,1,0,1
45,01100,037,25657,0.2079,1,0.2079,0.2079,25657,3,0,3
45,01100,047,69351,0.562,1,0.562,0.562,69351,2,0,2
45,01100,065,9526,0.0772,1,0.0772,0.0772,9526,3,1,3
45,01100,081,18862,0.1529,1,0.1529,0.1529,18862,3,0,3
45,01200,003,168808,1,1,1,1,168808,1,0,1
45,01301,063,156341,1,0.5318,0.5318,1,293991,1,0,1
45,01302,063,137650,1,0.4682,0.4682,1,293991,1,0,1
45,01401,079,122193,1,0.2936,0.2936,0.9175650200000001,416147,1,0,1
45,01402,079,119781,1,0.2878,0.2878,0.9175650200000001,416147,1,0,1
45,01403,079,102223,1,0.2456,0.2456,0.9175650200000001,416147,1,0,1
45,01501,055,65403,0.4762,1,0.4762,0.4762,65403,2,0,2
45,01501,079,71950,0.5238,0.1729,0.09056502000000001,0.9175650200000001,416147,1,0,1
45,01600,025,43273,0.3257,1,0.3257,0.3257,43273,3,0,3
45,01600,031,62905,0.4735,1,0.4735,0.4735,62905,2,0,2
45,01600,069,26667,0.2007,1,0.2007,0.2007,26667,3,0,3
45,01700,061,16531,0.1354,1,0.1354,0.1354,16531,3,1,3
45,01700,085,105556,0.8646,1,0.8646,0.8646,105556,1,0,1
45,01800,011,20589,0.1731,1,0.1731,0.1731,20589,3,0,3
45,01800,017,14119,0.1187,1,0.1187,0.1187,14119,3,1,3
45,01800,075,84223,0.7082,1,0.7082,0.7082,84223,2,0,2
45,01901,005,8039,0.052,1,0.052,0.052,8039,3,1,3
45,01901,009,13311,0.0861,1,0.0861,0.0861,13311,3,1,3
45,01901,013,76080,0.4921,0.4066,0.20008786,0.6713068,187117,2,0,2
45,01901,029,38604,0.2497,1,0.2497,0.2497,38604,3,0,3
45,01901,049,18561,0.1201,1,0.1201,0.1201,18561,3,0,3
45,02001,013,111037,0.7941,0.5934,0.47121894000000003,0.6713068,187117,2,0,2
45,02001,053,28791,0.2059,1,0.2059,0.2059,28791,3,0,3
45,02100,035,161540,1,1,1,1,161540,1,0,1
45,02201,015,102316,1,0.4451,0.4451,1,229861,1,0,1
45,02202,015,127545,1,0.5549,0.5549,1,229861,1,0,1
45,02301,019,151114,1,0.3702,0.3702,1,408235,1,0,1
45,02302,019,148638,1,0.3641,0.3641,1,408235,1,0,1
45,02303,019,108483,1,0.2657,0.2657,1,408235,1,0,1
45,02400,027,31144,0.248,1,0.248,0.248,31144,3,0,3
45,02400,043,63404,0.5049,1,0.5049,0.5049,63404,2,0,2
45,02400,089,31026,0.2471,1,0.2471,0.2471,31026,3,0,3
45,02500,041,137059,1,1,1,1,137059,1,0,1
45,02601,033,28292,0.2648,1,0.2648,0.2648,28292,3,0,3
45,02601,051,49358,0.462,0.1406,0.0649572,0.9242572,351029,1,0,1
45,02601,067,29183,0.2732,1,0.2732,0.2732,29183,3,0,3
45,02701,051,140041,1,0.3989,0.3989,0.9242572,351029,1,0,1
45,02702,051,161630,1,0.4604,0.4604,0.9242572,351029,1,0,1
46,00100,019,10243,0.0546,1,0.0546,0.0546,10243,3,1,3
46,00100,033,8318,0.0444,1,0.0444,0.0444,8318,3,1,3
46,00100,063,1311,0.007,1,0.007,0.007,1311,3,1,3
46,00100,081,25768,0.1374,1,0.1374,0.1374,25768,3,0,3
46,00100,093,29852,0.1592,1,0.1592,0.1592,29852,3,0,3
46,00100,103,109222,0.5824,1,0.5824,0.5824,109222,2,0,2
46,00100,105,2835,0.0151,1,0.0151,0.0151,2835,3,1,3
46,00200,007,3381,0.0336,1,0.0336,0.0336,3381,3,1,3
46,00200,017,1948,0.0194,1,0.0194,0.0194,1948,3,1,3
46,00200,023,9373,0.0932,1,0.0932,0.0932,9373,3,1,3
46,00200,031,3902,0.0388,1,0.0388,0.0388,3902,3,1,3
46,00200,041,5239,0.0521,1,0.0521,0.0521,5239,3,1,3
46,00200,047,6973,0.0694,1,0.0694,0.0694,6973,3,1,3
46,00200,053,3994,0.0397,1,0.0397,0.0397,3994,3,1,3
46,00200,055,1872,0.0186,1,0.0186,0.0186,1872,3,1,3
46,00200,065,17765,0.1767,1,0.1767,0.1767,17765,3,0,3
46,00200,069,1262,0.0126,1,0.0126,0.0126,1262,3,1,3
46,00200,071,2806,0.0279,1,0.0279,0.0279,2806,3,1,3
46,00200,075,917,0.0091,1,0.0091,0.0091,917,3,1,3
46,00200,085,3718,0.037,1,0.037,0.037,3718,3,1,3
46,00200,095,1918,0.0191,1,0.0191,0.0191,1918,3,1,3
46,00200,102,13672,0.136,1,0.136,0.136,13672,3,1,3
46,00200,117,2980,0.0296,1,0.0296,0.0296,2980,3,1,3
46,00200,119,1446,0.0144,1,0.0144,0.0144,1446,3,1,3
46,00200,121,9319,0.0927,1,0.0927,0.0927,9319,3,1,3
46,00200,123,5624,0.0559,1,0.0559,0.0559,5624,3,1,3
46,00200,137,2413,0.024,1,0.024,0.024,2413,3,1,3
46,00300,013,38301,0.2889,1,0.2889,0.2889,38301,3,0,3
46,00300,021,1377,0.0104,1,0.0104,0.0104,1377,3,1,3
46,00300,025,3837,0.0289,1,0.0289,0.0289,3837,3,1,3
46,00300,029,28325,0.2137,1,0.2137,0.2137,28325,3,0,3
46,00300,037,5449,0.0411,1,0.0411,0.0411,5449,3,1,3
46,00300,039,4295,0.0324,1,0.0324,0.0324,4295,3,1,3
46,00300,045,3986,0.0301,1,0.0301,0.0301,3986,3,1,3
46,00300,049,2125,0.016,1,0.016,0.016,2125,3,1,3
46,00300,051,7556,0.057,1,0.057,0.057,7556,3,1,3
46,00300,057,6164,0.0465,1,0.0465,0.0465,6164,3,1,3
46,00300,089,2411,0.0182,1,0.0182,0.0182,2411,3,1,3
46,00300,091,4306,0.0325,1,0.0325,0.0325,4306,3,1,3
46,00300,107,2472,0.0186,1,0.0186,0.0186,2472,3,1,3
46,00300,109,10280,0.0775,1,0.0775,0.0775,10280,3,1,3
46,00300,115,6361,0.048,1,0.048,0.048,6361,3,1,3
46,00300,129,5315,0.0401,1,0.0401,0.0401,5315,3,1,3
46,00400,003,2747,0.0205,1,0.0205,0.0205,2747,3,1,3
46,00400,005,19149,0.1427,1,0.1427,0.1427,19149,3,0,3
46,00400,009,7003,0.0522,1,0.0522,0.0522,7003,3,1,3
46,00400,011,34375,0.2561,1,0.2561,0.2561,34375,3,0,3
46,00400,015,5247,0.0391,1,0.0391,0.0391,5247,3,1,3
46,00400,035,19956,0.1487,1,0.1487,0.1487,19956,3,0,3
46,00400,043,2835,0.0211,1,0.0211,0.0211,2835,3,1,3
46,00400,059,3145,0.0234,1,0.0234,0.0234,3145,3,1,3
46,00400,061,3461,0.0258,1,0.0258,0.0258,3461,3,1,3
46,00400,067,7427,0.0553,1,0.0553,0.0553,7427,3,1,3
46,00400,073,1663,0.0124,1,0.0124,0.0124,1663,3,1,3
46,00400,077,5187,0.0386,1,0.0386,0.0386,5187,3,1,3
46,00400,079,11059,0.0824,1,0.0824,0.0824,11059,3,1,3
46,00400,097,2298,0.0171,1,0.0171,0.0171,2298,3,1,3
46,00400,101,6336,0.0472,1,0.0472,0.0472,6336,3,1,3
46,00400,111,2330,0.0174,1,0.0174,0.0174,2330,3,1,3
46,00501,027,14967,0.1045,1,0.1045,0.1045,14967,3,1,3
46,00501,083,28834,0.2014,0.4425,0.0891195,0.196494,65161,3,0,3
46,00501,087,5682,0.0397,1,0.0397,0.0397,5682,3,1,3
46,00501,099,44913,0.3137,0.2277,0.07142949,0.6949845099999999,197214,2,0,2
46,00501,125,8673,0.0606,1,0.0606,0.0606,8673,3,1,3
46,00501,127,16811,0.1174,1,0.1174,0.1174,16811,3,1,3
46,00501,135,23310,0.1628,1,0.1628,0.1628,23310,3,0,3
46,00601,083,36327,0.1926,0.5575,0.1073745,0.196494,65161,3,0,3
46,00601,099,152301,0.8074,0.7723,0.62355502,0.6949845099999999,197214,2,0,2
47,00100,045,36801,0.3424,1,0.3424,0.3424,36801,3,0,3
47,00100,095,7005,0.0652,1,0.0652,0.0652,7005,3,1,3
47,00100,131,30787,0.2864,1,0.2864,0.2864,30787,3,0,3
47,00100,183,32902,0.3061,1,0.3061,0.3061,32902,3,0,3
47,00200,005,15864,0.1351,1,0.1351,0.1351,15864,3,1,3
47,00200,017,28440,0.2422,1,0.2422,0.2422,28440,3,0,3
47,00200,079,32199,0.2742,1,0.2742,0.2742,32199,3,0,3
47,00200,083,8283,0.0705,1,0.0705,0.0705,8283,3,1,3
47,00200,085,18990,0.1617,1,0.1617,0.1617,18990,3,0,3
47,00200,161,13657,0.1163,1,0.1163,0.1163,13657,3,1,3
47,00301,125,105777,1,0.4807,0.4807,1,220069,1,0,1
47,00302,125,114292,1,0.5193,0.5193,1,220069,1,0,1
47,00401,147,72803,0.4874,1,0.4874,0.4874,72803,2,0,2
47,00401,165,76564,0.5126,0.3901,0.19996525999999998,0.80986526,196281,1,0,1
47,00501,165,119717,1,0.6099,0.6099,0.80986526,196281,1,0,1
47,00600,015,14506,0.1409,1,0.1409,0.1409,14506,3,1,3
47,00600,041,20080,0.1951,1,0.1951,0.1951,20080,3,0,3
47,00600,087,11617,0.1129,1,0.1129,0.1129,11617,3,1,3
47,00600,111,25216,0.245,1,0.245,0.245,25216,3,0,3
47,00600,159,19904,0.1934,1,0.1934,0.1934,19904,3,0,3
47,00600,169,11615,0.1128,1,0.1128,0.1128,11615,3,1,3
47,00700,027,7581,0.066,1,0.066,0.066,7581,3,1,3
47,00700,133,22511,0.1958,1,0.1958,0.1958,22511,3,0,3
47,00700,137,5001,0.0435,1,0.0435,0.0435,5001,3,1,3
47,00700,141,79854,0.6947,1,0.6947,0.6947,79854,2,0,2
47,00800,013,39272,0.3283,1,0.3283,0.3283,39272,3,0,3
47,00800,025,32043,0.2679,1,0.2679,0.2679,32043,3,0,3
47,00800,067,6662,0.0557,1,0.0557,0.0557,6662,3,1,3
47,00800,151,21850,0.1826,1,0.1826,0.1826,21850,3,0,3
47,00800,173,19802,0.1655,1,0.1655,0.1655,19802,3,0,3
47,00900,059,70152,0.5529,1,0.5529,0.5529,70152,2,0,2
47,00900,073,56721,0.4471,1,0.4471,0.4471,56721,2,0,2
47,01000,163,158163,1,1,1,1,158163,1,0,1
47,01101,019,56356,0.5329,1,0.5329,0.5329,56356,2,0,2
47,01101,091,17948,0.1697,1,0.1697,0.1697,17948,3,0,3
47,01101,171,17928,0.1695,1,0.1695,0.1695,17928,3,0,3
47,01101,179,13530,0.1279,0.1017,0.01300743,0.91130743,133001,1,0,1
47,01201,179,119471,1,0.8983,0.8983,0.91130743,133001,1,0,1
47,01300,057,23527,0.1649,1,0.1649,0.1649,23527,3,0,3
47,01300,063,64499,0.452,1,0.452,0.452,64499,2,0,2
47,01300,089,54683,0.3832,1,0.3832,0.3832,54683,2,0,2
47,01400,029,35999,0.2679,1,0.2679,0.2679,35999,3,0,3
47,01400,155,98380,0.7321,1,0.7321,0.7321,98380,2,0,2
47,01501,093,133547,1,0.2788,0.2788,0.9999,478971,1,0,1
47,01502,093,103187,1,0.2154,0.2154,0.9999,478971,1,0,1
47,01503,093,123449,1,0.2577,0.2577,0.9999,478971,1,0,1
47,01504,093,118788,1,0.248,0.248,0.9999,478971,1,0,1
47,01600,009,135280,1,1,1,1,135280,1,0,1
47,01700,001,77123,0.5089,1,0.5089,0.5089,77123,2,0,2
47,01700,129,21035,0.1388,1,0.1388,0.1388,21035,3,0,3
47,01700,145,53404,0.3524,1,0.3524,0.3524,53404,2,0,2
47,01800,035,61145,0.5715,1,0.5715,0.5715,61145,2,0,2
47,01800,049,18489,0.1728,1,0.1728,0.1728,18489,3,0,3
47,01800,185,27351,0.2557,1,0.2557,0.2557,27351,3,0,3
47,01900,189,147737,1,1,1,1,147737,1,0,1
47,02001,149,133107,1,0.3898,0.3898,1,341486,1,0,1
47,02002,149,105532,1,0.309,0.309,1,341486,1,0,1
47,02003,149,102847,1,0.3012,0.3012,1,341486,1,0,1
47,02101,187,133848,1,0.5403,0.5403,1,247726,1,0,1
47,02102,187,113878,1,0.4597,0.4597,1,247726,1,0,1
47,02200,119,100974,1,1,1,1,100974,1,0,1
47,02300,021,41072,0.3414,1,0.3414,0.3414,41072,3,0,3
47,02300,043,54315,0.4515,1,0.4515,0.4515,54315,2,0,2
47,02300,081,24925,0.2072,1,0.2072,0.2072,24925,3,0,3
47,02401,037,146254,1,0.2043,0.2043,1,715884,1,0,1
47,02402,037,125789,1,0.1757,0.1757,1,715884,1,0,1
47,02403,037,100069,1,0.1398,0.1398,1,715884,1,0,1
47,02404,037,102733,1,0.1435,0.1435,1,715884,1,0,1
47,02405,037,103501,1,0.1446,0.1446,1,715884,1,0,1
47,02406,037,137538,1,0.1921,0.1921,1,715884,1,0,1
47,02501,157,129770,1,0.1396,0.1396,1,929744,1,0,1
47,02502,157,127323,1,0.1369,0.1369,1,929744,1,0,1
47,02503,157,111045,1,0.1194,0.1194,1,929744,1,0,1
47,02504,157,111526,1,0.12,0.12,1,929744,1,0,1
47,02505,157,109250,1,0.1175,0.1175,1,929744,1,0,1
47,02506,157,129295,1,0.1391,0.1391,1,929744,1,0,1
47,02507,157,104135,1,0.112,0.112,1,929744,1,0,1
47,02508,157,107400,1,0.1155,0.1155,1,929744,1,0,1
47,02600,047,41990,0.4078,1,0.4078,0.4078,41990,2,0,2
47,02600,167,60970,0.5922,1,0.5922,0.5922,60970,2,0,2
47,02700,033,13911,0.1296,1,0.1296,0.1296,13911,3,1,3
47,02700,053,50429,0.4698,1,0.4698,0.4698,50429,2,0,2
47,02700,075,17864,0.1664,1,0.1664,0.1664,17864,3,0,3
47,02700,097,25143,0.2342,1,0.2342,0.2342,25143,3,0,3
47,02800,023,17341,0.1493,1,0.1493,0.1493,17341,3,0,3
47,02800,113,98823,0.8507,1,0.8507,0.8507,98823,1,0,1
47,02900,039,11435,0.0974,1,0.0974,0.0974,11435,3,1,3
47,02900,069,25462,0.2168,1,0.2168,0.2168,25462,3,0,3
47,02900,071,26831,0.2285,1,0.2285,0.2285,26831,3,0,3
47,02900,077,27842,0.2371,1,0.2371,0.2371,27842,3,0,3
47,02900,109,25866,0.2203,1,0.2203,0.2203,25866,3,0,3
47,03000,055,30346,0.2717,1,0.2717,0.2717,30346,3,0,3
47,03000,099,44159,0.3954,1,0.3954,0.3954,44159,2,0,2
47,03000,101,12582,0.1127,1,0.1127,0.1127,12582,3,1,3
47,03000,135,8366,0.0749,1,0.0749,0.0749,8366,3,1,3
47,03000,181,16232,0.1453,1,0.1453,0.1453,16232,3,1,3
47,03100,003,50237,0.4191,1,0.4191,0.4191,50237,2,0,2
47,03100,103,35319,0.2946,1,0.2946,0.2946,35319,3,0,3
47,03100,117,34318,0.2863,1,0.2863,0.2863,34318,3,0,3
47,03200,031,57889,0.5404,1,0.5404,0.5404,57889,2,0,2
47,03200,051,42774,0.3993,1,0.3993,0.3993,42774,2,0,2
47,03200,127,6461,0.0603,1,0.0603,0.0603,6461,3,1,3
47,03300,061,13529,0.1285,1,0.1285,0.1285,13529,3,1,3
47,03300,115,28837,0.2738,1,0.2738,0.2738,28837,3,0,3
47,03300,153,15826,0.1503,1,0.1503,0.1503,15826,3,1,3
47,03300,175,6168,0.0586,1,0.0586,0.0586,6168,3,1,3
47,03300,177,40953,0.3889,1,0.3889,0.3889,40953,2,0,2
47,03401,065,119392,1,0.326,0.326,1,366207,1,0,1
47,03402,065,115794,1,0.3162,0.3162,1,366207,1,0,1
47,03403,065,131021,1,0.3578,0.3578,1,366207,1,0,1
47,03500,007,14913,0.131,1,0.131,0.131,14913,3,1,3
47,03500,107,53276,0.4681,1,0.4681,0.4681,53276,2,0,2
47,03500,121,12758,0.1121,1,0.1121,0.1121,12758,3,1,3
47,03500,143,32870,0.2888,1,0.2888,0.2888,32870,3,0,3
47,03600,011,108620,0.8609,1,0.8609,0.8609,108620,1,0,1
47,03600,139,17544,0.1391,1,0.1391,0.1391,17544,3,0,3
47,03700,105,54886,0.5427,1,0.5427,0.5427,54886,2,0,2
47,03700,123,46250,0.4573,1,0.4573,0.4573,46250,2,0,2
48,00100,011,1848,0.0106,1,0.0106,0.0106,1848,3,1,3
48,00100,045,1435,0.0082,1,0.0082,0.0082,1435,3,1,3
48,00100,065,5807,0.0332,1,0.0332,0.0332,5807,3,1,3
48,00100,069,7371,0.0421,1,0.0421,0.0421,7371,3,1,3
48,00100,075,6664,0.0381,1,0.0381,0.0381,6664,3,1,3
48,00100,087,2652,0.0151,1,0.0151,0.0151,2652,3,1,3
48,00100,111,7115,0.0406,1,0.0406,0.0406,7115,3,1,3
48,00100,117,18583,0.1061,1,0.1061,0.1061,18583,3,0,3
48,00100,129,3258,0.0186,1,0.0186,0.0186,3258,3,1,3
48,00100,179,21227,0.1212,1,0.1212,0.1212,21227,3,0,3
48,00100,191,2825,0.0161,1,0.0161,0.0161,2825,3,1,3
48,00100,195,5285,0.0302,1,0.0302,0.0302,5285,3,1,3
48,00100,205,5382,0.0307,1,0.0307,0.0307,5382,3,1,3
48,00100,211,3382,0.0193,1,0.0193,0.0193,3382,3,1,3
48,00100,233,20617,0.1178,1,0.1178,0.1178,20617,3,0,3
48,00100,295,3059,0.0175,1,0.0175,0.0175,3059,3,1,3
48,00100,341,21358,0.122,1,0.122,0.122,21358,3,0,3
48,00100,357,10015,0.0572,1,0.0572,0.0572,10015,3,1,3
48,00100,359,1758,0.01,1,0.01,0.01,1758,3,1,3
48,00100,369,9869,0.0564,1,0.0564,0.0564,9869,3,1,3
48,00100,393,827,0.0047,1,0.0047,0.0047,827,3,1,3
48,00100,421,2782,0.0159,1,0.0159,0.0159,2782,3,1,3
48,00100,437,6971,0.0398,1,0.0398,0.0398,6971,3,1,3
48,00100,483,4990,0.0285,1,0.0285,0.0285,4990,3,1,3
48,00200,375,118525,1,1,1,1,118525,1,0,1
48,00300,381,140753,1,1,1,1,140753,1,0,1
48,00400,017,6904,0.057,1,0.057,0.057,6904,3,1,3
48,00400,079,2547,0.021,1,0.021,0.021,2547,3,1,3
48,00400,107,5133,0.0424,1,0.0424,0.0424,5133,3,1,3
48,00400,125,1770,0.0146,1,0.0146,0.0146,1770,3,1,3
48,00400,153,5402,0.0446,1,0.0446,0.0446,5402,3,1,3
48,00400,169,5816,0.048,1,0.048,0.048,5816,3,1,3
48,00400,189,32522,0.2685,1,0.2685,0.2685,32522,3,0,3
48,00400,219,21537,0.1778,1,0.1778,0.1778,21537,3,0,3
48,00400,269,265,0.0022,1,0.0022,0.0022,265,3,1,3
48,00400,279,13045,0.1077,1,0.1077,0.1077,13045,3,1,3
48,00400,305,5596,0.0462,1,0.0462,0.0462,5596,3,1,3
48,00400,345,1063,0.0088,1,0.0088,0.0088,1063,3,1,3
48,00400,445,11831,0.0977,1,0.0977,0.0977,11831,3,1,3
48,00400,501,7694,0.0635,1,0.0635,0.0635,7694,3,1,3
48,00501,303,156648,1,0.5043,0.5043,1,310639,1,0,1
48,00502,303,153991,1,0.4957,0.4957,1,310639,1,0,1
48,00600,009,8560,0.0548,1,0.0548,0.0548,8560,3,1,3
48,00600,023,3465,0.0222,1,0.0222,0.0222,3465,3,1,3
48,00600,077,10218,0.0655,1,0.0655,0.0655,10218,3,1,3
48,00600,101,1380,0.0088,1,0.0088,0.0088,1380,3,1,3
48,00600,155,1095,0.007,1,0.007,0.007,1095,3,1,3
48,00600,197,3549,0.0227,1,0.0227,0.0227,3549,3,1,3
48,00600,237,8472,0.0543,1,0.0543,0.0543,8472,3,1,3
48,00600,337,19965,0.1279,1,0.1279,0.1279,19965,3,0,3
48,00600,487,12887,0.0826,1,0.0826,0.0826,12887,3,1,3
48,00600,497,68632,0.4397,1,0.4397,0.4397,68632,2,0,2
48,00600,503,17867,0.1145,1,0.1145,0.1145,17867,3,0,3
48,00700,485,129350,1,1,1,1,129350,1,0,1
48,00800,097,41668,0.1957,1,0.1957,0.1957,41668,3,0,3
48,00800,147,35662,0.1675,1,0.1675,0.1675,35662,3,0,3
48,00800,181,135543,0.6367,1,0.6367,0.6367,135543,2,0,2
48,00900,231,99956,0.4811,1,0.4811,0.4811,99956,2,0,2
48,00900,397,107819,0.5189,1,0.5189,0.5189,107819,2,0,2
48,01000,119,5230,0.0333,1,0.0333,0.0333,5230,3,1,3
48,01000,159,10359,0.0659,1,0.0659,0.0659,10359,3,1,3
48,01000,223,36787,0.2339,1,0.2339,0.2339,36787,3,0,3
48,01000,277,50088,0.3185,1,0.3185,0.3185,50088,3,0,3
48,01000,343,11973,0.0761,1,0.0761,0.0761,11973,3,1,3
48,01000,387,11587,0.0737,1,0.0737,0.0737,11587,3,1,3
48,01000,449,31247,0.1987,1,0.1987,0.1987,31247,3,0,3
48,01100,037,92893,0.7655,1,0.7655,0.7655,92893,1,0,1
48,01100,067,28454,0.2345,1,0.2345,0.2345,28454,3,0,3
48,01200,203,68839,0.5763,1,0.5763,0.5763,68839,2,0,2
48,01200,315,9725,0.0814,1,0.0814,0.0814,9725,3,1,3
48,01200,459,40892,0.3423,1,0.3423,0.3423,40892,3,0,3
48,01300,063,12464,0.0966,1,0.0966,0.0966,12464,3,1,3
48,01300,379,12164,0.0943,1,0.0943,0.0943,12164,3,1,3
48,01300,467,59541,0.4615,1,0.4615,0.4615,59541,2,0,2
48,01300,499,44843,0.3476,1,0.3476,0.3476,44843,3,0,3
48,01400,257,145310,1,1,1,1,145310,1,0,1
48,01501,423,113973,1,0.4882,0.4882,1,233479,1,0,1
48,01502,423,119506,1,0.5118,0.5118,1,233479,1,0,1
48,01600,183,124239,1,1,1,1,124239,1,0,1
48,01700,073,50412,0.4029,1,0.4029,0.4029,50412,2,0,2
48,01700,365,22491,0.1798,1,0.1798,0.1798,22491,3,0,3
48,01700,401,52214,0.4173,1,0.4173,0.4173,52214,2,0,2
48,01800,001,57922,0.4135,1,0.4135,0.4135,57922,2,0,2
48,01800,213,82150,0.5865,1,0.5865,0.5865,82150,2,0,2
48,01901,085,134556,1,0.1264,0.1264,0.9999,1064465,1,0,1
48,01902,085,120540,1,0.1132,0.1132,0.9999,1064465,1,0,1
48,01903,085,107033,1,0.1006,0.1006,0.9999,1064465,1,0,1
48,01904,085,151305,1,0.1421,0.1421,0.9999,1064465,1,0,1
48,01905,085,157125,1,0.1476,0.1476,0.9999,1064465,1,0,1
48,01907,085,189499,1,0.178,0.178,0.9999,1064465,1,0,1
48,01908,085,101147,1,0.095,0.095,0.9999,1064465,1,0,1
48,01909,085,103260,1,0.097,0.097,0.9999,1064465,1,0,1
48,02001,121,132680,1,0.1464,0.1464,1.0001,906422,1,0,1
48,02002,121,117263,1,0.1294,0.1294,1.0001,906422,1,0,1
48,02003,121,152796,1,0.1686,0.1686,1.0001,906422,1,0,1
48,02004,121,187002,1,0.2063,0.2063,1.0001,906422,1,0,1
48,02005,121,126464,1,0.1395,0.1395,1.0001,906422,1,0,1
48,02006,121,190217,1,0.2099,0.2099,1.0001,906422,1,0,1
48,02101,139,192455,1,1,1,1,192455,1,0,1
48,02102,251,179927,1,1,1,1,179927,1,0,1
48,02200,143,42545,0.3001,1,0.3001,0.3001,42545,3,0,3
48,02200,221,61598,0.4345,1,0.4345,0.4345,61598,2,0,2
48,02200,363,28409,0.2004,1,0.2004,0.2004,28409,3,0,3
48,02200,425,9205,0.0649,1,0.0649,0.0649,9205,3,1,3
48,02301,113,115131,1,0.0441,0.0441,1,2613539,1,0,1
48,02302,113,105855,1,0.0405,0.0405,1,2613539,1,0,1
48,02303,113,128587,1,0.0492,0.0492,1,2613539,1,0,1
48,02304,113,122212,1,0.0468,0.0468,1,2613539,1,0,1
48,02305,113,137067,1,0.0524,0.0524,1,2613539,1,0,1
48,02306,113,129335,1,0.0495,0.0495,1,2613539,1,0,1
48,02307,113,126484,1,0.0484,0.0484,1,2613539,1,0,1
48,02308,113,114899,1,0.044,0.044,1,2613539,1,0,1
48,02309,113,113717,1,0.0435,0.0435,1,2613539,1,0,1
48,02310,113,114977,1,0.044,0.044,1,2613539,1,0,1
48,02311,113,113225,1,0.0433,0.0433,1,2613539,1,0,1
