year,state,county,state_name,county_name,population
2020,28,125,Mississippi,Sharkey County,3800
2020,28,127,Mississippi,Simpson County,25949
2020,28,129,Mississippi,Smith County,14209
2020,28,131,Mississippi,Stone County,18333
2020,28,133,Mississippi,Sunflower County,25971
2020,28,135,Mississippi,Tallahatchie County,12715
2020,28,137,Mississippi,Tate County,28064
2020,28,139,Mississippi,Tippah County,21815
2020,28,141,Mississippi,Tishomingo County,18850
2020,28,143,Mississippi,Tunica County,9782
2020,28,145,Mississippi,Union County,27777
2020,28,147,Mississippi,Walthall County,13884
2020,28,149,Mississippi,Warren County,44722
2020,28,151,Mississippi,Washington County,44922
2020,28,153,Mississippi,Wayne County,19779
2020,28,155,Mississippi,Webster County,9926
2020,28,157,Mississippi,Wilkinson County,8587
2020,28,159,Mississippi,Winston County,17714
2020,28,161,Mississippi,Yalobusha County,12481
2020,28,163,Mississippi,Yazoo County,26743
2020,29,001,Missouri,Adair County,25314
2020,29,003,Missouri,Andrew County,18135
2020,29,005,Missouri,Atchison County,5305
2020,29,007,Missouri,Audrain County,24962
2020,29,009,Missouri,Barry County,34534
2020,29,011,Missouri,Barton County,11637
2020,29,013,Missouri,Bates County,16042
2020,29,015,Missouri,Benton County,19394
2020,29,017,Missouri,Bollinger County,10567
2020,29,019,Missouri,Boone County,183610
2020,29,021,Missouri,Buchanan County,84793
2020,29,023,Missouri,Butler County,42130
2020,29,025,Missouri,Caldwell County,8815
2020,29,027,Missouri,Callaway County,44283
2020,29,029,Missouri,Camden County,42745
2020,29,031,Missouri,Cape Girardeau County,81710
2020,29,033,Missouri,Carroll County,8495
2020,29,035,Missouri,Carter County,5202
2020,29,037,Missouri,Cass County,107824
2020,29,039,Missouri,Cedar County,14188
2020,29,041,Missouri,Chariton County,7408
2020,29,043,Missouri,Christian County,88842
2020,29,045,Missouri,Clark County,6634
2020,29,047,Missouri,Clay County,253335
2020,29,049,Missouri,Clinton County,21184
2020,29,051,Missouri,Cole County,77279
2020,29,053,Missouri,Cooper County,17103
2020,29,055,Missouri,Crawford County,23056
2020,29,057,Missouri,Dade County,7569
2020,29,059,Missouri,Dallas County,17071
2020,29,061,Missouri,Daviess County,8430
2020,29,063,Missouri,DeKalb County,11029
2020,29,065,Missouri,Dent County,14421
2020,29,067,Missouri,Douglas County,11578
2020,29,069,Missouri,Dunklin County,28283
2020,29,071,Missouri,Franklin County,104682
2020,29,073,Missouri,Gasconade County,14794
2020,29,075,Missouri,Gentry County,6162
2020,29,077,Missouri,Greene County,298915
2020,29,079,Missouri,Grundy County,9808
2020,29,081,Missouri,Harrison County,8157
2020,29,083,Missouri,Henry County,21946
2020,29,085,Missouri,Hickory County,8279
2020,29,087,Missouri,Holt County,4223
2020,29,089,Missouri,Howard County,10151
2020,29,091,Missouri,Howell County,39750
2020,29,093,Missouri,Iron County,9537
2020,29,095,Missouri,Jackson County,717204
2020,29,097,Missouri,Jasper County,122761
2020,29,099,Missouri,Jefferson County,226739
2020,29,101,Missouri,Johnson County,54013
2020,29,103,Missouri,Knox County,3744
2020,29,105,Missouri,Laclede County,36039
2020,29,107,Missouri,Lafayette County,32984
2020,29,109,Missouri,Lawrence County,38001
2020,29,111,Missouri,Lewis County,10032
2020,29,113,Missouri,Lincoln County,59574
2020,29,115,Missouri,Linn County,11874
2020,29,117,Missouri,Livingston County,14557
2020,29,119,Missouri,McDonald County,23303
2020,29,121,Missouri,Macon County,15209
2020,29,123,Missouri,Madison County,12626
2020,29,125,Missouri,Maries County,8432
2020,29,127,Missouri,Marion County,28525
2020,29,129,Missouri,Mercer County,3538
2020,29,131,Missouri,Miller County,24722
2020,29,133,Missouri,Mississippi County,12577
2020,29,135,Missouri,Moniteau County,15473
2020,29,137,Missouri,Monroe County,8666
2020,29,139,Missouri,Montgomery County,11322
2020,29,141,Missouri,Morgan County,21006
2020,29,143,Missouri,New Madrid County,16434
2020,29,145,Missouri,Newton County,58648
2020,29,147,Missouri,Nodaway County,21241
2020,29,149,Missouri,Oregon County,8635
2020,29,151,Missouri,Osage County,13274
2020,29,153,Missouri,Ozark County,8553
2020,29,155,Missouri,Pemiscot County,15661
2020,29,157,Missouri,Perry County,18956
2020,29,159,Missouri,Pettis County,42980
2020,29,161,Missouri,Phelps County,44638
2020,29,163,Missouri,Pike County,17587
2020,29,165,Missouri,Platte County,106718
2020,29,167,Missouri,Polk County,31519
2020,29,169,Missouri,Pulaski County,53955
2020,29,171,Missouri,Putnam County,4681
2020,29,173,Missouri,Ralls County,10355
2020,29,175,Missouri,Randolph County,24716
2020,29,177,Missouri,Ray County,23158
2020,29,179,Missouri,Reynolds County,6096
2020,29,181,Missouri,Ripley County,10679
2020,29,183,Missouri,St. Charles County,405262
2020,29,185,Missouri,St. Clair County,9284
2020,29,186,Missouri,Ste. Genevieve County,18479
2020,29,187,Missouri,St. Francois County,66922
2020,29,189,Missouri,St. Louis County,1004125
2020,29,195,Missouri,Saline County,23333
2020,29,197,Missouri,Schuyler County,4032
2020,29,199,Missouri,Scotland County,4716
2020,29,201,Missouri,Scott County,38059
2020,29,203,Missouri,Shannon County,7031
2020,29,205,Missouri,Shelby County,6103
2020,29,207,Missouri,Stoddard County,28672
2020,29,209,Missouri,Stone County,31076
2020,29,211,Missouri,Sullivan County,5999
2020,29,213,Missouri,Taney County,56066
2020,29,215,Missouri,Texas County,24487
2020,29,217,Missouri,Vernon County,19707
2020,29,219,Missouri,Warren County,35532
2020,29,221,Missouri,Washington County,23514
2020,29,223,Missouri,Wayne County,10974
2020,29,225,Missouri,Webster County,39085
2020,29,227,Missouri,Worth County,1973
2020,29,229,Missouri,Wright County,18188
2020,29,510,Missouri,St. Louis city,301578
2020,30,001,Montana,Beaverhead County,9371
2020,30,003,Montana,Big Horn County,13124
2020,30,005,Montana,Blaine County,7044
2020,30,007,Montana,Broadwater County,6774
2020,30,009,Montana,Carbon County,10473
2020,30,011,Montana,Carter County,1415
2020,30,013,Montana,Cascade County,84414
2020,30,015,Montana,Chouteau County,5895
2020,30,017,Montana,Custer County,11867
2020,30,019,Montana,Daniels County,1661
2020,30,021,Montana,Dawson County,8940
2020,30,023,Montana,Deer Lodge County,9421
2020,30,025,Montana,Fallon County,3049
2020,30,027,Montana,Fergus County,11446
2020,30,029,Montana,Flathead County,104357
2020,30,031,Montana,Gallatin County,118960
2020,30,033,Montana,Garfield County,1173
2020,30,035,Montana,Glacier County,13778
2020,30,037,Montana,Golden Valley County,823
2020,30,039,Montana,Granite County,3309
2020,30,041,Montana,Hill County,16309
2020,30,043,Montana,Jefferson County,12085
2020,30,045,Montana,Judith Basin County,2023
2020,30,047,Montana,Lake County,31134
2020,30,049,Montana,Lewis and Clark County,70973
2020,30,051,Montana,Liberty County,1959
2020,30,053,Montana,Lincoln County,19677
2020,30,055,Montana,McCone County,1729
2020,30,057,Montana,Madison County,8623
2020,30,059,Montana,Meagher County,1927
2020,30,061,Montana,Mineral County,4535
2020,30,063,Montana,Missoula County,117922
2020,30,065,Montana,Musselshell County,4730
2020,30,067,Montana,Park County,17191
2020,30,069,Montana,Petroleum County,496
2020,30,071,Montana,Phillips County,4217
2020,30,073,Montana,Pondera County,5898
2020,30,075,Montana,Powder River County,1694
2020,30,077,Montana,Powell County,6946
2020,30,079,Montana,Prairie County,1088
2020,30,081,Montana,Ravalli County,44174
2020,30,083,Montana,Richland County,11491
2020,30,085,Montana,Roosevelt County,10794
2020,30,087,Montana,Rosebud County,8329
2020,30,089,Montana,Sanders County,12400
2020,30,091,Montana,Sheridan County,3539
2020,30,093,Montana,Silver Bow County,35133
2020,30,095,Montana,Stillwater County,8963
2020,30,097,Montana,Sweet Grass County,3678
2020,30,099,Montana,Teton County,6226
2020,30,101,Montana,Toole County,4971
2020,30,103,Montana,Treasure County,762
2020,30,105,Montana,Valley County,7578
2020,30,107,Montana,Wheatland County,2069
2020,30,109,Montana,Wibaux County,937
2020,30,111,Montana,Yellowstone County,164731
2020,31,001,Nebraska,Adams County,31205
2020,31,003,Nebraska,Antelope County,6295
2020,31,005,Nebraska,Arthur County,434
2020,31,007,Nebraska,Banner County,674
2020,31,009,Nebraska,Blaine County,431
2020,31,011,Nebraska,Boone County,5379
2020,31,013,Nebraska,Box Butte County,10842
2020,31,015,Nebraska,Boyd County,1810
2020,31,017,Nebraska,Brown County,2903
2020,31,019,Nebraska,Buffalo County,50084
2020,31,021,Nebraska,Burt County,6722
2020,31,023,Nebraska,Butler County,8369
2020,31,025,Nebraska,Cass County,26598
2020,31,027,Nebraska,Cedar County,8380
2020,31,029,Nebraska,Chase County,3893
2020,31,031,Nebraska,Cherry County,5455
2020,31,033,Nebraska,Cheyenne County,9468
2020,31,035,Nebraska,Clay County,6104
2020,31,037,Nebraska,Colfax County,10582
2020,31,039,Nebraska,Cuming County,9013
2020,31,041,Nebraska,Custer County,10545
2020,31,043,Nebraska,Dakota County,21582
2020,31,045,Nebraska,Dawes County,8199
2020,31,047,Nebraska,Dawson County,24111
2020,31,049,Nebraska,Deuel County,1838
2020,31,051,Nebraska,Dixon County,5606
2020,31,053,Nebraska,Dodge County,37167
2020,31,055,Nebraska,Douglas County,584526
2020,31,057,Nebraska,Dundy County,1654
2020,31,059,Nebraska,Fillmore County,5551
2020,31,061,Nebraska,Franklin County,2889
2020,31,063,Nebraska,Frontier County,2519
2020,31,065,Nebraska,Furnas County,4636
2020,31,067,Nebraska,Gage County,21704
2020,31,069,Nebraska,Garden County,1874
2020,31,071,Nebraska,Garfield County,1813
2020,31,073,Nebraska,Gosper County,1893
2020,31,075,Nebraska,Grant County,611
2020,31,077,Nebraska,Greeley County,2188
2020,31,079,Nebraska,Hall County,62895
2020,31,081,Nebraska,Hamilton County,9429
2020,31,083,Nebraska,Harlan County,3073
2020,31,085,Nebraska,Hayes County,856
2020,31,087,Nebraska,Hitchcock County,2616
2020,31,089,Nebraska,Holt County,10127
2020,31,091,Nebraska,Hooker County,711
2020,31,093,Nebraska,Howard County,6475
2020,31,095,Nebraska,Jefferson County,7240
2020,31,097,Nebraska,Johnson County,5290
2020,31,099,Nebraska,Kearney County,6688
2020,31,101,Nebraska,Keith County,8335
2020,31,103,Nebraska,Keya Paha County,769
2020,31,105,Nebraska,Kimball County,3434
2020,31,107,Nebraska,Knox County,8391
2020,31,109,Nebraska,Lancaster County,322608
2020,31,111,Nebraska,Lincoln County,34676
2020,31,113,Nebraska,Logan County,716
2020,31,115,Nebraska,Loup County,607
2020,31,117,Nebraska,McPherson County,399
2020,31,119,Nebraska,Madison County,35585
2020,31,121,Nebraska,Merrick County,7668
2020,31,123,Nebraska,Morrill County,4555
2020,31,125,Nebraska,Nance County,3380
2020,31,127,Nebraska,Nemaha County,7074
2020,31,129,Nebraska,Nuckolls County,4095
2020,31,131,Nebraska,Otoe County,15912
2020,31,133,Nebraska,Pawnee County,2544
2020,31,135,Nebraska,Perkins County,2858
2020,31,137,Nebraska,Phelps County,8968
2020,31,139,Nebraska,Pierce County,7317
2020,31,141,Nebraska,Platte County,34296
2020,31,143,Nebraska,Polk County,5214
2020,31,145,Nebraska,Red Willow County,10702
2020,31,147,Nebraska,Richardson County,7871
2020,31,149,Nebraska,Rock County,1262
2020,31,151,Nebraska,Saline County,14292
2020,31,153,Nebraska,Sarpy County,190604
2020,31,155,Nebraska,Saunders County,22278
2020,31,157,Nebraska,Scotts Bluff County,36084
2020,31,159,Nebraska,Seward County,17609
2020,31,161,Nebraska,Sheridan County,5127
2020,31,163,Nebraska,Sherman County,2959
2020,31,165,Nebraska,Sioux County,1135
2020,31,167,Nebraska,Stanton County,5842
2020,31,169,Nebraska,Thayer County,5034
2020,31,171,Nebraska,Thomas County,669
2020,31,173,Nebraska,Thurston County,6773
2020,31,175,Nebraska,Valley County,4059
2020,31,177,Nebraska,Washington County,20865
2020,31,179,Nebraska,Wayne County,9697
2020,31,181,Nebraska,Webster County,3395
2020,31,183,Nebraska,Wheeler County,774
2020,31,185,Nebraska,York County,14125
2020,32,001,Nevada,Churchill County,25516
2020,32,003,Nevada,Clark County,2265461
2020,32,005,Nevada,Douglas County,49488
2020,32,007,Nevada,Elko County,53702
2020,32,009,Nevada,Esmeralda County,729
2020,32,011,Nevada,Eureka County,1855
2020,32,013,Nevada,Humboldt County,17285
2020,32,015,Nevada,Lander County,5734
2020,32,017,Nevada,Lincoln County,4499
2020,32,019,Nevada,Lyon County,59235
2020,32,021,Nevada,Mineral County,4554
2020,32,023,Nevada,Nye County,51591
2020,32,027,Nevada,Pershing County,6650
2020,32,029,Nevada,Storey County,4104
2020,32,031,Nevada,Washoe County,486492
2020,32,033,Nevada,White Pine County,9080
2020,32,510,Nevada,Carson City,58639
2020,33,001,New Hampshire,Belknap County,63705
2020,33,003,New Hampshire,Carroll County,50107
2020,33,005,New Hampshire,Cheshire County,76458
2020,33,007,New Hampshire,Coos County,31268
2020,33,009,New Hampshire,Grafton County,91118
2020,33,011,New Hampshire,Hillsborough County,422937
2020,33,013,New Hampshire,Merrimack County,153808
2020,33,015,New Hampshire,Rockingham County,314176
2020,33,017,New Hampshire,Strafford County,130889
2020,33,019,New Hampshire,Sullivan County,43063
2020,34,001,New Jersey,Atlantic County,274534
2020,34,003,New Jersey,Bergen County,955732
2020,34,005,New Jersey,Burlington County,461860
2020,34,007,New Jersey,Camden County,523485
2020,34,009,New Jersey,Cape May County,95263
2020,34,011,New Jersey,Cumberland County,154152
2020,34,013,New Jersey,Essex County,863728
2020,34,015,New Jersey,Gloucester County,302294
2020,34,017,New Jersey,Hudson County,724854
2020,34,019,New Jersey,Hunterdon County,128947
2020,34,021,New Jersey,Mercer County,387340
2020,34,023,New Jersey,Middlesex County,863162
2020,34,025,New Jersey,Monmouth County,643615
2020,34,027,New Jersey,Morris County,509285
2020,34,029,New Jersey,Ocean County,637229
2020,34,031,New Jersey,Passaic County,524118
2020,34,033,New Jersey,Salem County,64837
2020,34,035,New Jersey,Somerset County,345361
2020,34,037,New Jersey,Sussex County,144221
2020,34,039,New Jersey,Union County,575345
2020,34,041,New Jersey,Warren County,109632
2020,35,001,New Mexico,Bernalillo County,676444
2020,35,003,New Mexico,Catron County,3579
2020,35,005,New Mexico,Chaves County,65157
2020,35,006,New Mexico,Cibola County,27172
2020,35,007,New Mexico,Colfax County,12387
2020,35,009,New Mexico,Curry County,48430
2020,35,011,New Mexico,De Baca County,1698
2020,35,013,New Mexico,Doña Ana County,219561
2020,35,015,New Mexico,Eddy County,62314
2020,35,017,New Mexico,Grant County,28185
2020,35,019,New Mexico,Guadalupe County,4452
2020,35,021,New Mexico,Harding County,657
2020,35,023,New Mexico,Hidalgo County,4178
2020,35,025,New Mexico,Lea County,74455
2020,35,027,New Mexico,Lincoln County,20269
2020,35,028,New Mexico,Los Alamos County,19419
2020,35,029,New Mexico,Luna County,25427
2020,35,031,New Mexico,McKinley County,72902
2020,35,033,New Mexico,Mora County,4189
2020,35,035,New Mexico,Otero County,67839
2020,35,037,New Mexico,Quay County,8746
2020,35,039,New Mexico,Rio Arriba County,40363
2020,35,041,New Mexico,Roosevelt County,19191
2020,35,043,New Mexico,Sandoval County,148834
2020,35,045,New Mexico,San Juan County,121661
2020,35,047,New Mexico,San Miguel County,27201
2020,35,049,New Mexico,Santa Fe County,154823
2020,35,051,New Mexico,Sierra County,11576
2020,35,053,New Mexico,Socorro County,16595
2020,35,055,New Mexico,Taos County,34489
2020,35,057,New Mexico,Torrance County,15045
2020,35,059,New Mexico,Union County,4079
2020,35,061,New Mexico,Valencia County,76205
2020,36,001,New York,Albany County,314848
2020,36,003,New York,Allegany County,46456
2020,36,005,New York,Bronx County,1472654
2020,36,007,New York,Broome County,198683
2020,36,009,New York,Cattaraugus County,77042
2020,36,011,New York,Cayuga County,76248
2020,36,013,New York,Chautauqua County,127657
2020,36,015,New York,Chemung County,84148
2020,36,017,New York,Chenango County,47220
2020,36,019,New York,Clinton County,79843
2020,36,021,New York,Columbia County,61570
2020,36,023,New York,Cortland County,46809
2020,36,025,New York,Delaware County,44308
2020,36,027,New York,Dutchess County,295911
2020,36,029,New York,Erie County,954236
2020,36,031,New York,Essex County,37381
2020,36,033,New York,Franklin County,47555
2020,36,035,New York,Fulton County,53324
2020,36,037,New York,Genesee County,58388
2020,36,039,New York,Greene County,47931
2020,36,041,New York,Hamilton County,5107
2020,36,043,New York,Herkimer County,60139
2020,36,045,New York,Jefferson County,116721
2020,36,047,New York,Kings County,2736074
2020,36,049,New York,Lewis County,26582
2020,36,051,New York,Livingston County,61834
2020,36,053,New York,Madison County,68016
2020,36,055,New York,Monroe County,759443
2020,36,057,New York,Montgomery County,49532
2020,36,059,New York,Nassau County,1395774
2020,36,061,New York,New York County,1694251
2020,36,063,New York,Niagara County,212666
2020,36,065,New York,Oneida County,232125
2020,36,067,New York,Onondaga County,476516
2020,36,069,New York,Ontario County,112458
2020,36,071,New York,Orange County,401310
2020,36,073,New York,Orleans County,40343
2020,36,075,New York,Oswego County,117525
2020,36,077,New York,Otsego County,58524
2020,36,079,New York,Putnam County,97668
2020,36,081,New York,Queens County,2405464
2020,36,083,New York,Rensselaer County,161130
2020,36,085,New York,Richmond County,495747
2020,36,087,New York,Rockland County,338329
2020,36,089,New York,St. Lawrence County,108505
2020,36,091,New York,Saratoga County,235509
2020,36,093,New York,Schenectady County,158061
2020,36,095,New York,Schoharie County,29714
2020,36,097,New York,Schuyler County,17898
2020,36,099,New York,Seneca County,33814
2020,36,101,New York,Steuben County,93584
2020,36,103,New York,Suffolk County,1525920
2020,36,105,New York,Sullivan County,78624
2020,36,107,New York,Tioga County,48455
2020,36,109,New York,Tompkins County,105740
2020,36,111,New York,Ulster County,181851
2020,36,113,New York,Warren County,65737
2020,36,115,New York,Washington County,61302
2020,36,117,New York,Wayne County,91283
2020,36,119,New York,Westchester County,1004457
2020,36,121,New York,Wyoming County,40531
2020,36,123,New York,Yates County,24774
2020,37,001,North Carolina,Alamance County,171415
2020,37,003,North Carolina,Alexander County,36444
2020,37,005,North Carolina,Alleghany County,10888
2020,37,007,North Carolina,Anson County,22055
2020,37,009,North Carolina,Ashe County,26577
2020,37,011,North Carolina,Avery County,17806
2020,37,013,North Carolina,Beaufort County,44652
2020,37,015,North Carolina,Bertie County,17934
2020,37,017,North Carolina,Bladen County,29606
2020,37,019,North Carolina,Brunswick County,136693
2020,37,021,North Carolina,Buncombe County,269452
2020,37,023,North Carolina,Burke County,87570
2020,37,025,North Carolina,Cabarrus County,225804
2020,37,027,North Carolina,Caldwell County,80652
2020,37,029,North Carolina,Camden County,10355
2020,37,031,North Carolina,Carteret County,67686
2020,37,033,North Carolina,Caswell County,22736
2020,37,035,North Carolina,Catawba County,160610
2020,37,037,North Carolina,Chatham County,76285
2020,37,039,North Carolina,Cherokee County,28774
2020,37,041,North Carolina,Chowan County,13708
2020,37,043,North Carolina,Clay County,11089
2020,37,045,North Carolina,Cleveland County,99519
2020,37,047,North Carolina,Columbus County,50623
2020,37,049,North Carolina,Craven County,100720
2020,37,051,North Carolina,Cumberland County,334728
2020,37,053,North Carolina,Currituck County,28100
2020,37,055,North Carolina,Dare County,36915
2020,37,057,North Carolina,Davidson County,168930
2020,37,059,North Carolina,Davie County,42712
2020,37,061,North Carolina,Duplin County,48715
2020,37,063,North Carolina,Durham County,324833
2020,37,065,North Carolina,Edgecombe County,48900
2020,37,067,North Carolina,Forsyth County,382590
2020,37,069,North Carolina,Franklin County,68573
2020,37,071,North Carolina,Gaston County,227943
2020,37,073,North Carolina,Gates County,10478
2020,37,075,North Carolina,Graham County,8030
2020,37,077,North Carolina,Granville County,60992
2020,37,079,North Carolina,Greene County,20451
2020,37,081,North Carolina,Guilford County,541299
2020,37,083,North Carolina,Halifax County,48622
2020,37,085,North Carolina,Harnett County,133568
2020,37,087,North Carolina,Haywood County,62089
2020,37,089,North Carolina,Henderson County,116281
2020,37,091,North Carolina,Hertford County,21552
2020,37,093,North Carolina,Hoke County,52082
2020,37,095,North Carolina,Hyde County,4589
2020,37,097,North Carolina,Iredell County,186693
2020,37,099,North Carolina,Jackson County,43109
2020,37,101,North Carolina,Johnston County,215999
2020,37,103,North Carolina,Jones County,9172
2020,37,105,North Carolina,Lee County,63285
2020,37,107,North Carolina,Lenoir County,55122
2020,37,109,North Carolina,Lincoln County,86810
2020,37,111,North Carolina,McDowell County,44578
2020,37,113,North Carolina,Macon County,37014
2020,37,115,North Carolina,Madison County,21193
2020,37,117,North Carolina,Martin County,22031
2020,37,119,North Carolina,Mecklenburg County,1115482
2020,37,121,North Carolina,Mitchell County,14903
2020,37,123,North Carolina,Montgomery County,25751
2020,37,125,North Carolina,Moore County,99727
2020,37,127,North Carolina,Nash County,94970
2020,37,129,North Carolina,New Hanover County,225702
2020,37,131,North Carolina,Northampton County,17471
2020,37,133,North Carolina,Onslow County,204576
2020,37,135,North Carolina,Orange County,148696
2020,37,137,North Carolina,Pamlico County,12276
2020,37,139,North Carolina,Pasquotank County,40568
2020,37,141,North Carolina,Pender County,60203
2020,37,143,North Carolina,Perquimans County,13005
2020,37,145,North Carolina,Person County,39097
2020,37,147,North Carolina,Pitt County,170243
2020,37,149,North Carolina,Polk County,19328
2020,37,151,North Carolina,Randolph County,144171
2020,37,153,North Carolina,Richmond County,42946
2020,37,155,North Carolina,Robeson County,116530
2020,37,157,North Carolina,Rockingham County,91096
2020,37,159,North Carolina,Rowan County,146875
2020,37,161,North Carolina,Rutherford County,64444
2020,37,163,North Carolina,Sampson County,59036
2020,37,165,North Carolina,Scotland County,34174
2020,37,167,North Carolina,Stanly County,62504
2020,37,169,North Carolina,Stokes County,44520
2020,37,171,North Carolina,Surry County,71359
2020,37,173,North Carolina,Swain County,14117
2020,37,175,North Carolina,Transylvania County,32986
2020,37,177,North Carolina,Tyrrell County,3245
2020,37,179,North Carolina,Union County,238267
2020,37,181,North Carolina,Vance County,42578
2020,37,183,North Carolina,Wake County,1129410
2020,37,185,North Carolina,Warren County,18642
2020,37,187,North Carolina,Washington County,11003
2020,37,189,North Carolina,Watauga County,54086
2020,37,191,North Carolina,Wayne County,117333
2020,37,193,North Carolina,Wilkes County,65969
2020,37,195,North Carolina,Wilson County,78784
2020,37,197,North Carolina,Yadkin County,37214
2020,37,199,North Carolina,Yancey County,18470
2020,38,001,North Dakota,Adams County,2200
2020,38,003,North Dakota,Barnes County,10853
2020,38,005,North Dakota,Benson County,5964
2020,38,007,North Dakota,Billings County,945
2020,38,009,North Dakota,Bottineau County,6379
2020,38,011,North Dakota,Bowman County,2993
2020,38,013,North Dakota,Burke County,2201
2020,38,015,North Dakota,Burleigh County,98458
2020,38,017,North Dakota,Cass County,184525
2020,38,019,North Dakota,Cavalier County,3704
2020,38,021,North Dakota,Dickey County,4999
2020,38,023,North Dakota,Divide County,2195
2020,38,025,North Dakota,Dunn County,4095
2020,38,027,North Dakota,Eddy County,2347
2020,38,029,North Dakota,Emmons County,3301
2020,38,031,North Dakota,Foster County,3397
2020,38,033,North Dakota,Golden Valley County,1736
2020,38,035,North Dakota,Grand Forks County,73170
2020,38,037,North Dakota,Grant County,2301
2020,38,039,North Dakota,Griggs County,2306
2020,38,041,North Dakota,Hettinger County,2489
2020,38,043,North Dakota,Kidder County,2394
2020,38,045,North Dakota,LaMoure County,4093
2020,38,047,North Dakota,Logan County,1876
2020,38,049,North Dakota,McHenry County,5345
2020,38,051,North Dakota,McIntosh County,2530
2020,38,053,North Dakota,McKenzie County,14704
2020,38,055,North Dakota,McLean County,9771
2020,38,057,North Dakota,Mercer County,8350
2020,38,059,North Dakota,Morton County,33291
2020,38,061,North Dakota,Mountrail County,9809
2020,38,063,North Dakota,Nelson County,3015
2020,38,065,North Dakota,Oliver County,1877
2020,38,067,North Dakota,Pembina County,6844
2020,38,069,North Dakota,Pierce County,3990
2020,38,071,North Dakota,Ramsey County,11605
2020,38,073,North Dakota,Ransom County,5703
2020,38,075,North Dakota,Renville County,2282
2020,38,077,North Dakota,Richland County,16529
2020,38,079,North Dakota,Rolette County,12187
2020,38,081,North Dakota,Sargent County,3862
2020,38,083,North Dakota,Sheridan County,1265
2020,38,085,North Dakota,Sioux County,3898
2020,38,087,North Dakota,Slope County,706
2020,38,089,North Dakota,Stark County,33646
2020,38,091,North Dakota,Steele County,1798
2020,38,093,North Dakota,Stutsman County,21593
2020,38,095,North Dakota,Towner County,2162
2020,38,097,North Dakota,Traill County,7997
2020,38,099,North Dakota,Walsh County,10563
2020,38,101,North Dakota,Ward County,69919
2020,38,103,North Dakota,Wells County,3982
2020,38,105,North Dakota,Williams County,40950
2020,39,001,Ohio,Adams County,27477
2020,39,003,Ohio,Allen County,102206
2020,39,005,Ohio,Ashland County,52447
2020,39,007,Ohio,Ashtabula County,97574
2020,39,009,Ohio,Athens County,62431
2020,39,011,Ohio,Auglaize County,46422
2020,39,013,Ohio,Belmont County,66497
2020,39,015,Ohio,Brown County,43676
2020,39,017,Ohio,Butler County,390357
2020,39,019,Ohio,Carroll County,26721
2020,39,021,Ohio,Champaign County,38714
2020,39,023,Ohio,Clark County,136001
2020,39,025,Ohio,Clermont County,208601
2020,39,027,Ohio,Clinton County,42018
2020,39,029,Ohio,Columbiana County,101877
2020,39,031,Ohio,Coshocton County,36612
2020,39,033,Ohio,Crawford County,42025
2020,39,035,Ohio,Cuyahoga County,1264817
2020,39,037,Ohio,Darke County,51881
2020,39,039,Ohio,Defiance County,38286
2020,39,041,Ohio,Delaware County,214124
2020,39,043,Ohio,Erie County,75622
2020,39,045,Ohio,Fairfield County,158921
2020,39,047,Ohio,Fayette County,28951
2020,39,049,Ohio,Franklin County,1323807
2020,39,051,Ohio,Fulton County,42713
2020,39,053,Ohio,Gallia County,29220
2020,39,055,Ohio,Geauga County,95397
2020,39,057,Ohio,Greene County,167966
2020,39,059,Ohio,Guernsey County,38438
2020,39,061,Ohio,Hamilton County,830639
2020,39,063,Ohio,Hancock County,74920
2020,39,065,Ohio,Hardin County,30696
2020,39,067,Ohio,Harrison County,14483
2020,39,069,Ohio,Henry County,27662
2020,39,071,Ohio,Highland County,43317
2020,39,073,Ohio,Hocking County,28050
2020,39,075,Ohio,Holmes County,44223
2020,39,077,Ohio,Huron County,58565
2020,39,079,Ohio,Jackson County,32653
2020,39,081,Ohio,Jefferson County,65249
2020,39,083,Ohio,Knox County,62721
2020,39,085,Ohio,Lake County,232603
2020,39,087,Ohio,Lawrence County,58240
2020,39,089,Ohio,Licking County,178519
2020,39,091,Ohio,Logan County,46150
2020,39,093,Ohio,Lorain County,312964
2020,39,095,Ohio,Lucas County,431279
2020,39,097,Ohio,Madison County,43824
2020,39,099,Ohio,Mahoning County,228614
2020,39,101,Ohio,Marion County,65359
2020,39,103,Ohio,Medina County,182470
2020,39,105,Ohio,Meigs County,22210
2020,39,107,Ohio,Mercer County,42528
2020,39,109,Ohio,Miami County,108774
2020,39,111,Ohio,Monroe County,13385
2020,39,113,Ohio,Montgomery County,537309
2020,39,115,Ohio,Morgan County,13802
2020,39,117,Ohio,Morrow County,34950
2020,39,119,Ohio,Muskingum County,86410
2020,39,121,Ohio,Noble County,14115
2020,39,123,Ohio,Ottawa County,40364
2020,39,125,Ohio,Paulding County,18806
2020,39,127,Ohio,Perry County,35408
2020,39,129,Ohio,Pickaway County,58539
2020,39,131,Ohio,Pike County,27088
2020,39,133,Ohio,Portage County,161791
2020,39,135,Ohio,Preble County,40999
2020,39,137,Ohio,Putnam County,34451
2020,39,139,Ohio,Richland County,124936
2020,39,141,Ohio,Ross County,77093
2020,39,143,Ohio,Sandusky County,58896
2020,39,145,Ohio,Scioto County,74008
2020,39,147,Ohio,Seneca County,55069
2020,39,149,Ohio,Shelby County,48230
2020,39,151,Ohio,Stark County,374853
2020,39,153,Ohio,Summit County,540428
2020,39,155,Ohio,Trumbull County,201977
