state,place,state_name,place_name,year
06,43000,California,Long Beach city,2020
06,43000,California,Long Beach city,2021
06,43000,California,Long Beach city,2022
06,44000,California,Los Angeles city,2013
06,44000,California,Los Angeles city,2014
06,44000,California,Los Angeles city,2015
06,44000,California,Los Angeles city,2016
06,44000,California,Los Angeles city,2017
06,44000,California,Los Angeles city,2018
06,44000,California,Los Angeles city,2019
06,44000,California,Los Angeles city,2020
06,44000,California,Los Angeles city,2021
06,44000,California,Los Angeles city,2022
06,45484,California,Manteca city,2013
06,45484,California,Manteca city,2014
06,45484,California,Manteca city,2015
06,45484,California,Manteca city,2016
06,45484,California,Manteca city,2017
06,45484,California,Manteca city,2018
06,45484,California,Manteca city,2019
06,45484,California,Manteca city,2020
06,45484,California,Manteca city,2021
06,45484,California,Manteca city,2022
06,46842,California,Menifee city,2013
06,46842,California,Menifee city,2014
06,46842,California,Menifee city,2015
06,46842,California,Menifee city,2016
06,46842,California,Menifee city,2017
06,46842,California,Menifee city,2018
06,46842,California,Menifee city,2019
06,46842,California,Menifee city,2020
06,46842,California,Menifee city,2021
06,46842,California,Menifee city,2022
06,46898,California,Merced city,2013
06,46898,California,Merced city,2014
06,46898,California,Merced city,2015
06,46898,California,Merced city,2016
06,46898,California,Merced city,2017
06,46898,California,Merced city,2018
06,46898,California,Merced city,2019
06,46898,California,Merced city,2020
06,46898,California,Merced city,2021
06,46898,California,Merced city,2022
06,47766,California,Milpitas city,2013
06,47766,California,Milpitas city,2014
06,47766,California,Milpitas city,2015
06,47766,California,Milpitas city,2016
06,47766,California,Milpitas city,2017
06,47766,California,Milpitas city,2018
06,47766,California,Milpitas city,2019
06,47766,California,Milpitas city,2020
06,47766,California,Milpitas city,2021
06,47766,California,Milpitas city,2022
06,48256,California,Mission Viejo city,2013
06,48256,California,Mission Viejo city,2014
06,48256,California,Mission Viejo city,2015
06,48256,California,Mission Viejo city,2016
06,48256,California,Mission Viejo city,2017
06,48256,California,Mission Viejo city,2018
06,48256,California,Mission Viejo city,2019
06,48256,California,Mission Viejo city,2020
06,48256,California,Mission Viejo city,2021
06,48256,California,Mission Viejo city,2022
06,48354,California,Modesto city,2013
06,48354,California,Modesto city,2014
06,48354,California,Modesto city,2015
06,48354,California,Modesto city,2016
06,48354,California,Modesto city,2017
06,48354,California,Modesto city,2018
06,48354,California,Modesto city,2019
06,48354,California,Modesto city,2020
06,48354,California,Modesto city,2021
06,48354,California,Modesto city,2022
06,49270,California,Moreno Valley city,2013
06,49270,California,Moreno Valley city,2014
06,49270,California,Moreno Valley city,2015
06,49270,California,Moreno Valley city,2016
06,49270,California,Moreno Valley city,2017
06,49270,California,Moreno Valley city,2018
06,49270,California,Moreno Valley city,2019
06,49270,California,Moreno Valley city,2020
06,49270,California,Moreno Valley city,2021
06,49270,California,Moreno Valley city,2022
06,49670,California,Mountain View city,2013
06,49670,California,Mountain View city,2014
06,49670,California,Mountain View city,2015
06,49670,California,Mountain View city,2016
06,49670,California,Mountain View city,2017
06,49670,California,Mountain View city,2018
06,49670,California,Mountain View city,2019
06,49670,California,Mountain View city,2020
06,49670,California,Mountain View city,2021
06,49670,California,Mountain View city,2022
06,50076,California,Murrieta city,2013
06,50076,California,Murrieta city,2014
06,50076,California,Murrieta city,2015
06,50076,California,Murrieta city,2016
06,50076,California,Murrieta city,2017
06,50076,California,Murrieta city,2018
06,50076,California,Murrieta city,2019
06,50076,California,Murrieta city,2020
06,50076,California,Murrieta city,2021
06,50076,California,Murrieta city,2022
06,50258,California,Napa city,2013
06,50258,California,Napa city,2014
06,50258,California,Napa city,2015
06,50258,California,Napa city,2016
06,50258,California,Napa city,2017
06,50258,California,Napa city,2018
06,50258,California,Napa city,2019
06,50258,California,Napa city,2020
06,50258,California,Napa city,2021
06,50258,California,Napa city,2022
06,51182,California,Newport Beach city,2013
06,51182,California,Newport Beach city,2014
06,51182,California,Newport Beach city,2015
06,51182,California,Newport Beach city,2016
06,51182,California,Newport Beach city,2017
06,51182,California,Newport Beach city,2018
06,51182,California,Newport Beach city,2019
06,51182,California,Newport Beach city,2020
06,51182,California,Newport Beach city,2021
06,51182,California,Newport Beach city,2022
06,52526,California,Norwalk city,2013
06,52526,California,Norwalk city,2014
06,52526,California,Norwalk city,2015
06,52526,California,Norwalk city,2016
06,52526,California,Norwalk city,2017
06,52526,California,Norwalk city,2018
06,52526,California,Norwalk city,2019
06,52526,California,Norwalk city,2020
06,52526,California,Norwalk city,2021
06,52526,California,Norwalk city,2022
06,53000,California,Oakland city,2013
06,53000,California,Oakland city,2014
06,53000,California,Oakland city,2015
06,53000,California,Oakland city,2016
06,53000,California,Oakland city,2017
06,53000,California,Oakland city,2018
06,53000,California,Oakland city,2019
06,53000,California,Oakland city,2020
06,53000,California,Oakland city,2021
06,53000,California,Oakland city,2022
06,53322,California,Oceanside city,2013
06,53322,California,Oceanside city,2014
06,53322,California,Oceanside city,2015
06,53322,California,Oceanside city,2016
06,53322,California,Oceanside city,2017
06,53322,California,Oceanside city,2018
06,53322,California,Oceanside city,2019
06,53322,California,Oceanside city,2020
06,53322,California,Oceanside city,2021
06,53322,California,Oceanside city,2022
06,53896,California,Ontario city,2013
06,53896,California,Ontario city,2014
06,53896,California,Ontario city,2015
06,53896,California,Ontario city,2016
06,53896,California,Ontario city,2017
06,53896,California,Ontario city,2018
06,53896,California,Ontario city,2019
06,53896,California,Ontario city,2020
06,53896,California,Ontario city,2021
06,53896,California,Ontario city,2022
06,53980,California,Orange city,2013
06,53980,California,Orange city,2014
06,53980,California,Orange city,2015
06,53980,California,Orange city,2016
06,53980,California,Orange city,2017
06,53980,California,Orange city,2018
06,53980,California,Orange city,2019
06,53980,California,Orange city,2020
06,53980,California,Orange city,2021
06,53980,California,Orange city,2022
06,54652,California,Oxnard city,2013
06,54652,California,Oxnard city,2014
06,54652,California,Oxnard city,2015
06,54652,California,Oxnard city,2016
06,54652,California,Oxnard city,2017
06,54652,California,Oxnard city,2018
06,54652,California,Oxnard city,2019
06,54652,California,Oxnard city,2020
06,54652,California,Oxnard city,2021
06,54652,California,Oxnard city,2022
06,55156,California,Palmdale city,2013
06,55156,California,Palmdale city,2014
06,55156,California,Palmdale city,2015
06,55156,California,Palmdale city,2016
06,55156,California,Palmdale city,2017
06,55156,California,Palmdale city,2018
06,55156,California,Palmdale city,2019
06,55156,California,Palmdale city,2020
06,55156,California,Palmdale city,2021
06,55156,California,Palmdale city,2022
06,56000,California,Pasadena city,2013
06,56000,California,Pasadena city,2014
06,56000,California,Pasadena city,2015
06,56000,California,Pasadena city,2016
06,56000,California,Pasadena city,2017
06,56000,California,Pasadena city,2018
06,56000,California,Pasadena city,2019
06,56000,California,Pasadena city,2020
06,56000,California,Pasadena city,2021
06,56000,California,Pasadena city,2022
06,56700,California,Perris city,2013
06,56700,California,Perris city,2014
06,56700,California,Perris city,2015
06,56700,California,Perris city,2016
06,56700,California,Perris city,2017
06,56700,California,Perris city,2018
06,56700,California,Perris city,2019
06,56700,California,Perris city,2020
06,56700,California,Perris city,2021
06,56700,California,Perris city,2022
06,57456,California,Pittsburg city,2013
06,57456,California,Pittsburg city,2014
06,57456,California,Pittsburg city,2015
06,57456,California,Pittsburg city,2016
06,57456,California,Pittsburg city,2017
06,57456,California,Pittsburg city,2018
06,57456,California,Pittsburg city,2019
06,57456,California,Pittsburg city,2020
06,57456,California,Pittsburg city,2021
06,57456,California,Pittsburg city,2022
06,57792,California,Pleasanton city,2013
06,57792,California,Pleasanton city,2014
06,57792,California,Pleasanton city,2015
06,57792,California,Pleasanton city,2016
06,57792,California,Pleasanton city,2017
06,57792,California,Pleasanton city,2018
06,57792,California,Pleasanton city,2019
06,57792,California,Pleasanton city,2020
06,57792,California,Pleasanton city,2021
06,57792,California,Pleasanton city,2022
06,58072,California,Pomona city,2013
06,58072,California,Pomona city,2014
06,58072,California,Pomona city,2015
06,58072,California,Pomona city,2016
06,58072,California,Pomona city,2017
06,58072,California,Pomona city,2018
06,58072,California,Pomona city,2019
06,58072,California,Pomona city,2020
06,58072,California,Pomona city,2021
06,58072,California,Pomona city,2022
06,59444,California,Rancho Cordova city,2013
06,59444,California,Rancho Cordova city,2014
06,59444,California,Rancho Cordova city,2015
06,59444,California,Rancho Cordova city,2016
06,59444,California,Rancho Cordova city,2017
06,59444,California,Rancho Cordova city,2018
06,59444,California,Rancho Cordova city,2019
06,59444,California,Rancho Cordova city,2020
06,59444,California,Rancho Cordova city,2021
06,59444,California,Rancho Cordova city,2022
06,59451,California,Rancho Cucamonga city,2013
06,59451,California,Rancho Cucamonga city,2014
06,59451,California,Rancho Cucamonga city,2015
06,59451,California,Rancho Cucamonga city,2016
06,59451,California,Rancho Cucamonga city,2017
06,59451,California,Rancho Cucamonga city,2018
06,59451,California,Rancho Cucamonga city,2019
06,59451,California,Rancho Cucamonga city,2020
06,59451,California,Rancho Cucamonga city,2021
06,59451,California,Rancho Cucamonga city,2022
06,59920,California,Redding city,2013
06,59920,California,Redding city,2014
06,59920,California,Redding city,2015
06,59920,California,Redding city,2016
06,59920,California,Redding city,2017
06,59920,California,Redding city,2018
06,59920,California,Redding city,2019
06,59920,California,Redding city,2020
06,59920,California,Redding city,2021
06,59920,California,Redding city,2022
06,60102,California,Redwood City city,2013
06,60102,California,Redwood City city,2014
06,60102,California,Redwood City city,2015
06,60102,California,Redwood City city,2016
06,60102,California,Redwood City city,2017
06,60102,California,Redwood City city,2018
06,60102,California,Redwood City city,2019
06,60102,California,Redwood City city,2020
06,60102,California,Redwood City city,2021
06,60102,California,Redwood City city,2022
06,60466,California,Rialto city,2013
06,60466,California,Rialto city,2014
06,60466,California,Rialto city,2015
06,60466,California,Rialto city,2016
06,60466,California,Rialto city,2017
06,60466,California,Rialto city,2018
06,60466,California,Rialto city,2019
06,60466,California,Rialto city,2020
06,60466,California,Rialto city,2021
06,60466,California,Rialto city,2022
06,60620,California,Richmond city,2013
06,60620,California,Richmond city,2014
06,60620,California,Richmond city,2015
06,60620,California,Richmond city,2016
06,60620,California,Richmond city,2017
06,60620,California,Richmond city,2018
06,60620,California,Richmond city,2019
06,60620,California,Richmond city,2020
06,60620,California,Richmond city,2021
06,60620,California,Richmond city,2022
06,62000,California,Riverside city,2013
06,62000,California,Riverside city,2014
06,62000,California,Riverside city,2015
06,62000,California,Riverside city,2016
06,62000,California,Riverside city,2017
06,62000,California,Riverside city,2018
06,62000,California,Riverside city,2019
06,62000,California,Riverside city,2020
06,62000,California,Riverside city,2021
06,62000,California,Riverside city,2022
06,62938,California,Roseville city,2013
06,62938,California,Roseville city,2014
06,62938,California,Roseville city,2015
06,62938,California,Roseville city,2016
06,62938,California,Roseville city,2017
06,62938,California,Roseville city,2018
06,62938,California,Roseville city,2019
06,62938,California,Roseville city,2020
06,62938,California,Roseville city,2021
06,62938,California,Roseville city,2022
06,64000,California,Sacramento city,2013
06,64000,California,Sacramento city,2014
06,64000,California,Sacramento city,2015
06,64000,California,Sacramento city,2016
06,64000,California,Sacramento city,2017
06,64000,California,Sacramento city,2018
06,64000,California,Sacramento city,2019
06,64000,California,Sacramento city,2020
06,64000,California,Sacramento city,2021
06,64000,California,Sacramento city,2022
06,64224,California,Salinas city,2013
06,64224,California,Salinas city,2014
06,64224,California,Salinas city,2015
06,64224,California,Salinas city,2016
06,64224,California,Salinas city,2017
06,64224,California,Salinas city,2018
06,64224,California,Salinas city,2019
06,64224,California,Salinas city,2020
06,64224,California,Salinas city,2021
06,64224,California,Salinas city,2022
06,65000,California,San Bernardino city,2013
06,65000,California,San Bernardino city,2014
06,65000,California,San Bernardino city,2015
06,65000,California,San Bernardino city,2016
06,65000,California,San Bernardino city,2017
06,65000,California,San Bernardino city,2018
06,65000,California,San Bernardino city,2019
06,65000,California,San Bernardino city,2020
06,65000,California,San Bernardino city,2021
06,65000,California,San Bernardino city,2022
06,65042,California,San Buenaventura (Ventura) city,2013
06,65042,California,San Buenaventura (Ventura) city,2014
06,65042,California,San Buenaventura (Ventura) city,2015
06,65042,California,San Buenaventura (Ventura) city,2016
06,65042,California,San Buenaventura (Ventura) city,2017
06,65042,California,San Buenaventura (Ventura) city,2018
06,65042,California,San Buenaventura (Ventura) city,2019
06,65042,California,San Buenaventura (Ventura) city,2020
06,65042,California,San Buenaventura (Ventura) city,2021
06,65042,California,San Buenaventura (Ventura) city,2022
06,66000,California,San Diego city,2013
06,66000,California,San Diego city,2014
06,66000,California,San Diego city,2015
06,66000,California,San Diego city,2016
06,66000,California,San Diego city,2017
06,66000,California,San Diego city,2018
06,66000,California,San Diego city,2019
06,66000,California,San Diego city,2020
06,66000,California,San Diego city,2021
06,66000,California,San Diego city,2022
06,67000,California,San Francisco city,2013
06,67000,California,San Francisco city,2014
06,67000,California,San Francisco city,2015
