year,state,county
2014,38,017
2014,38,019
2014,38,021
2014,38,023
2014,38,025
2014,38,027
2014,38,029
2014,38,031
2014,38,033
2014,38,035
2014,38,037
2014,38,039
2014,38,041
2014,38,043
2014,38,045
2014,38,047
2014,38,049
2014,38,051
2014,38,053
2014,38,055
2014,38,057
2014,38,059
2014,38,061
2014,38,063
2014,38,065
2014,38,067
2014,38,069
2014,38,071
2014,38,073
2014,38,075
2014,38,077
2014,38,079
2014,38,081
2014,38,083
2014,38,085
2014,38,087
2014,38,089
2014,38,091
2014,38,093
2014,38,095
2014,38,097
2014,38,099
2014,38,101
2014,38,103
2014,38,105
2014,39,001
2014,39,003
2014,39,005
2014,39,007
2014,39,009
2014,39,011
2014,39,013
2014,39,015
2014,39,017
2014,39,019
2014,39,021
2014,39,023
2014,39,025
2014,39,027
2014,39,029
2014,39,031
2014,39,033
2014,39,035
2014,39,037
2014,39,039
2014,39,041
2014,39,043
2014,39,045
2014,39,047
2014,39,049
2014,39,051
2014,39,053
2014,39,055
2014,39,057
2014,39,059
2014,39,061
2014,39,063
2014,39,065
2014,39,067
2014,39,069
2014,39,071
2014,39,073
2014,39,075
2014,39,077
2014,39,079
2014,39,081
2014,39,083
2014,39,085
2014,39,087
2014,39,089
2014,39,091
2014,39,093
2014,39,095
2014,39,097
2014,39,099
2014,39,101
2014,39,103
2014,39,105
2014,39,107
2014,39,109
2014,39,111
2014,39,113
2014,39,115
2014,39,117
2014,39,119
2014,39,121
2014,39,123
2014,39,125
2014,39,127
2014,39,129
2014,39,131
2014,39,133
2014,39,135
2014,39,137
2014,39,139
2014,39,141
2014,39,143
2014,39,145
2014,39,147
2014,39,149
2014,39,151
2014,39,153
2014,39,155
2014,39,157
2014,39,159
2014,39,161
2014,39,163
2014,39,165
2014,39,167
2014,39,169
2014,39,171
2014,39,173
2014,39,175
2014,40,001
2014,40,003
2014,40,005
2014,40,007
2014,40,009
2014,40,011
2014,40,013
2014,40,015
2014,40,017
2014,40,019
2014,40,021
2014,40,023
2014,40,025
2014,40,027
2014,40,029
2014,40,031
2014,40,033
2014,40,035
2014,40,037
2014,40,039
2014,40,041
2014,40,043
2014,40,045
2014,40,047
2014,40,049
2014,40,051
2014,40,053
2014,40,055
2014,40,057
2014,40,059
2014,40,061
2014,40,063
2014,40,065
2014,40,067
2014,40,069
2014,40,071
2014,40,073
2014,40,075
2014,40,077
2014,40,079
2014,40,081
2014,40,083
2014,40,085
2014,40,087
2014,40,089
2014,40,091
2014,40,093
2014,40,095
2014,40,097
2014,40,099
2014,40,101
2014,40,103
2014,40,105
2014,40,107
2014,40,109
2014,40,111
2014,40,113
2014,40,115
2014,40,117
2014,40,119
2014,40,121
2014,40,123
2014,40,125
2014,40,127
2014,40,129
2014,40,131
2014,40,133
2014,40,135
2014,40,137
2014,40,139
2014,40,141
2014,40,143
2014,40,145
2014,40,147
2014,40,149
2014,40,151
2014,40,153
2014,41,001
2014,41,003
2014,41,005
2014,41,007
2014,41,009
2014,41,011
2014,41,013
2014,41,015
2014,41,017
2014,41,019
2014,41,021
2014,41,023
2014,41,025
2014,41,027
2014,41,029
2014,41,031
2014,41,033
2014,41,035
2014,41,037
2014,41,039
2014,41,041
2014,41,043
2014,41,045
2014,41,047
2014,41,049
2014,41,051
2014,41,053
2014,41,055
2014,41,057
2014,41,059
2014,41,061
2014,41,063
2014,41,065
2014,41,067
2014,41,069
2014,41,071
2014,42,001
2014,42,003
2014,42,005
2014,42,007
2014,42,009
2014,42,011
2014,42,013
2014,42,015
2014,42,017
2014,42,019
2014,42,021
2014,42,023
2014,42,025
2014,42,027
2014,42,029
2014,42,031
2014,42,033
2014,42,035
2014,42,037
2014,42,039
2014,42,041
2014,42,043
2014,42,045
2014,42,047
2014,42,049
2014,42,051
2014,42,053
2014,42,055
2014,42,057
2014,42,059
2014,42,061
2014,42,063
2014,42,065
2014,42,067
2014,42,069
2014,42,071
2014,42,073
2014,42,075
2014,42,077
2014,42,079
2014,42,081
2014,42,083
2014,42,085
2014,42,087
2014,42,089
2014,42,091
2014,42,093
2014,42,095
2014,42,097
2014,42,099
2014,42,101
2014,42,103
2014,42,105
2014,42,107
2014,42,109
2014,42,111
2014,42,113
2014,42,115
2014,42,117
2014,42,119
2014,42,121
2014,42,123
2014,42,125
2014,42,127
2014,42,129
2014,42,131
2014,42,133
2014,44,001
2014,44,003
2014,44,005
2014,44,007
2014,44,009
2014,45,001
2014,45,003
2014,45,005
2014,45,007
2014,45,009
2014,45,011
2014,45,013
2014,45,015
2014,45,017
2014,45,019
2014,45,021
2014,45,023
2014,45,025
2014,45,027
2014,45,029
2014,45,031
2014,45,033
2014,45,035
2014,45,037
2014,45,039
2014,45,041
2014,45,043
2014,45,045
2014,45,047
2014,45,049
2014,45,051
2014,45,053
2014,45,055
2014,45,057
2014,45,059
2014,45,061
2014,45,063
2014,45,065
2014,45,067
2014,45,069
2014,45,071
2014,45,073
2014,45,075
2014,45,077
2014,45,079
2014,45,081
2014,45,083
2014,45,085
2014,45,087
2014,45,089
2014,45,091
2014,46,003
2014,46,005
2014,46,007
2014,46,009
2014,46,011
2014,46,013
2014,46,015
2014,46,017
2014,46,019
2014,46,021
2014,46,023
2014,46,025
2014,46,027
2014,46,029
2014,46,031
2014,46,033
2014,46,035
2014,46,037
2014,46,039
2014,46,041
2014,46,043
2014,46,045
2014,46,047
2014,46,049
2014,46,051
2014,46,053
2014,46,055
2014,46,057
2014,46,059
2014,46,061
2014,46,063
2014,46,065
2014,46,067
2014,46,069
2014,46,071
2014,46,073
2014,46,075
2014,46,077
2014,46,079
2014,46,081
2014,46,083
2014,46,085
2014,46,087
2014,46,089
2014,46,091
2014,46,093
2014,46,095
2014,46,097
2014,46,099
2014,46,101
2014,46,102
2014,46,103
2014,46,105
2014,46,107
2014,46,109
2014,46,111
2014,46,115
2014,46,117
2014,46,119
2014,46,121
2014,46,123
2014,46,125
2014,46,127
2014,46,129
2014,46,135
2014,46,137
2014,47,001
2014,47,003
2014,47,005
2014,47,007
2014,47,009
2014,47,011
2014,47,013
2014,47,015
2014,47,017
2014,47,019
2014,47,021
2014,47,023
2014,47,025
2014,47,027
2014,47,029
2014,47,031
2014,47,033
2014,47,035
2014,47,037
2014,47,039
2014,47,041
2014,47,043
2014,47,045
2014,47,047
2014,47,049
2014,47,051
2014,47,053
2014,47,055
2014,47,057
2014,47,059
2014,47,061
2014,47,063
2014,47,065
2014,47,067
2014,47,069
2014,47,071
2014,47,073
2014,47,075
2014,47,077
2014,47,079
2014,47,081
2014,47,083
2014,47,085
2014,47,087
2014,47,089
2014,47,091
2014,47,093
2014,47,095
2014,47,097
2014,47,099
2014,47,101
2014,47,103
2014,47,105
2014,47,107
2014,47,109
2014,47,111
2014,47,113
2014,47,115
2014,47,117
2014,47,119
2014,47,121
2014,47,123
2014,47,125
2014,47,127
2014,47,129
2014,47,131
2014,47,133
2014,47,135
2014,47,137
2014,47,139
2014,47,141
2014,47,143
2014,47,145
2014,47,147
2014,47,149
2014,47,151
2014,47,153
2014,47,155
2014,47,157
2014,47,159
2014,47,161
2014,47,163
2014,47,165
2014,47,167
2014,47,169
2014,47,171
2014,47,173
2014,47,175
2014,47,177
2014,47,179
2014,47,181
2014,47,183
2014,47,185
2014,47,187
2014,47,189
2014,48,001
2014,48,003
2014,48,005
2014,48,007
2014,48,009
2014,48,011
2014,48,013
2014,48,015
2014,48,017
2014,48,019
2014,48,021
2014,48,023
2014,48,025
2014,48,027
2014,48,029
2014,48,031
2014,48,033
2014,48,035
2014,48,037
2014,48,039
2014,48,041
2014,48,043
2014,48,045
2014,48,047
2014,48,049
2014,48,051
2014,48,053
2014,48,055
2014,48,057
2014,48,059
2014,48,061
2014,48,063
2014,48,065
2014,48,067
2014,48,069
2014,48,071
2014,48,073
2014,48,075
2014,48,077
2014,48,079
2014,48,081
2014,48,083
2014,48,085
2014,48,087
2014,48,089
2014,48,091
2014,48,093
2014,48,095
2014,48,097
2014,48,099
2014,48,101
2014,48,103
2014,48,105
2014,48,107
2014,48,109
2014,48,111
2014,48,113
2014,48,115
2014,48,117
2014,48,119
2014,48,121
2014,48,123
2014,48,125
2014,48,127
2014,48,129
2014,48,131
2014,48,133
2014,48,135
2014,48,137
2014,48,139
2014,48,141
2014,48,143
2014,48,145
2014,48,147
2014,48,149
2014,48,151
2014,48,153
2014,48,155
2014,48,157
2014,48,159
2014,48,161
2014,48,163
2014,48,165
2014,48,167
2014,48,169
2014,48,171
2014,48,173
2014,48,175
2014,48,177
2014,48,179
2014,48,181
2014,48,183
2014,48,185
2014,48,187
2014,48,189
2014,48,191
2014,48,193
2014,48,195
2014,48,197
2014,48,199
2014,48,201
2014,48,203
2014,48,205
2014,48,207
2014,48,209
2014,48,211
2014,48,213
2014,48,215
2014,48,217
2014,48,219
2014,48,221
2014,48,223
2014,48,225
2014,48,227
2014,48,229
2014,48,231
2014,48,233
2014,48,235
2014,48,237
2014,48,239
2014,48,241
2014,48,243
2014,48,245
2014,48,247
2014,48,249
2014,48,251
2014,48,253
2014,48,255
2014,48,257
2014,48,259
2014,48,261
2014,48,263
2014,48,265
2014,48,267
2014,48,269
2014,48,271
2014,48,273
2014,48,275
2014,48,277
2014,48,279
2014,48,281
2014,48,283
2014,48,285
2014,48,287
2014,48,289
2014,48,291
2014,48,293
2014,48,295
2014,48,297
2014,48,299
2014,48,301
2014,48,303
2014,48,305
2014,48,307
2014,48,309
2014,48,311
2014,48,313
2014,48,315
2014,48,317
2014,48,319
2014,48,321
2014,48,323
2014,48,325
2014,48,327
2014,48,329
2014,48,331
2014,48,333
2014,48,335
2014,48,337
2014,48,339
2014,48,341
2014,48,343
2014,48,345
2014,48,347
2014,48,349
2014,48,351
2014,48,353
2014,48,355
2014,48,357
2014,48,359
2014,48,361
2014,48,363
2014,48,365
2014,48,367
2014,48,369
2014,48,371
2014,48,373
2014,48,375
2014,48,377
2014,48,379
2014,48,381
2014,48,383
2014,48,385
2014,48,387
2014,48,389
2014,48,391
2014,48,393
2014,48,395
2014,48,397
2014,48,399
2014,48,401
2014,48,403
2014,48,405
2014,48,407
2014,48,409
2014,48,411
2014,48,413
2014,48,415
2014,48,417
2014,48,419
2014,48,421
2014,48,423
2014,48,425
2014,48,427
2014,48,429
2014,48,431
2014,48,433
2014,48,435
2014,48,437
2014,48,439
2014,48,441
2014,48,443
2014,48,445
2014,48,447
2014,48,449
2014,48,451
2014,48,453
2014,48,455
2014,48,457
2014,48,459
2014,48,461
2014,48,463
2014,48,465
2014,48,467
2014,48,469
2014,48,471
2014,48,473
2014,48,475
2014,48,477
2014,48,479
2014,48,481
2014,48,483
2014,48,485
2014,48,487
2014,48,489
2014,48,491
2014,48,493
2014,48,495
2014,48,497
2014,48,499
2014,48,501
2014,48,503
2014,48,505
2014,48,507
2014,49,001
2014,49,003
2014,49,005
2014,49,007
2014,49,009
2014,49,011
2014,49,013
2014,49,015
2014,49,017
2014,49,019
2014,49,021
2014,49,023
2014,49,025
2014,49,027
2014,49,029
2014,49,031
2014,49,033
2014,49,035
2014,49,037
2014,49,039
2014,49,041
2014,49,043
2014,49,045
2014,49,047
2014,49,049
2014,49,051
2014,49,053
2014,49,055
2014,49,057
2014,50,001
2014,50,003
2014,50,005
2014,50,007
2014,50,009
2014,50,011
2014,50,013
2014,50,015
2014,50,017
2014,50,019
2014,50,021
2014,50,023
2014,50,025
2014,50,027
2014,51,001
2014,51,003
2014,51,005
2014,51,007
2014,51,009
2014,51,011
2014,51,013
2014,51,015
2014,51,017
2014,51,019
2014,51,021
2014,51,023
2014,51,025
2014,51,027
2014,51,029
2014,51,031
2014,51,033
2014,51,035
2014,51,036
2014,51,037
2014,51,041
2014,51,043
2014,51,045
2014,51,047
2014,51,049
2014,51,051
2014,51,053
2014,51,057
2014,51,059
2014,51,061
2014,51,063
2014,51,065
2014,51,067
2014,51,069
2014,51,071
2014,51,073
2014,51,075
2014,51,077
2014,51,079
2014,51,081
2014,51,083
2014,51,085
2014,51,087
2014,51,089
2014,51,091
2014,51,093
2014,51,095
2014,51,097
2014,51,099
2014,51,101
2014,51,103
2014,51,105
2014,51,107
2014,51,109
2014,51,111
2014,51,113
2014,51,115
2014,51,117
2014,51,119
2014,51,121
2014,51,125
2014,51,127
2014,51,131
2014,51,133
2014,51,135
2014,51,137
2014,51,139
2014,51,141
2014,51,143
2014,51,145
2014,51,147
2014,51,149
2014,51,153
2014,51,155
2014,51,157
2014,51,159
2014,51,161
2014,51,163
2014,51,165
2014,51,167
2014,51,169
2014,51,171
2014,51,173
2014,51,175
2014,51,177
2014,51,179
2014,51,181
2014,51,183
2014,51,185
2014,51,187
2014,51,191
2014,51,193
2014,51,195
2014,51,197
2014,51,199
2014,51,510
2014,51,520
2014,51,530
2014,51,540
2014,51,550
2014,51,570
2014,51,580
2014,51,590
2014,51,595
2014,51,600
2014,51,610
2014,51,620
2014,51,630
2014,51,640
2014,51,650
2014,51,660
2014,51,670
2014,51,678
2014,51,680
2014,51,683
2014,51,685
2014,51,690
2014,51,700
2014,51,710
2014,51,720
2014,51,730
2014,51,735
2014,51,740
2014,51,750
2014,51,760
2014,51,770
2014,51,775
2014,51,790
2014,51,800
2014,51,810
2014,51,820
2014,51,830
2014,51,840
2014,53,001
2014,53,003
2014,53,005
2014,53,007
2014,53,009
2014,53,011
2014,53,013
2014,53,015
2014,53,017
2014,53,019
2014,53,021
2014,53,023
2014,53,025
2014,53,027
2014,53,029
2014,53,031
2014,53,033
2014,53,035
2014,53,037
2014,53,039
2014,53,041
2014,53,043
2014,53,045
2014,53,047
2014,53,049
2014,53,051
2014,53,053
2014,53,055
2014,53,057
2014,53,059
2014,53,061
2014,53,063
2014,53,065
2014,53,067
2014,53,069
2014,53,071
2014,53,073
2014,53,075
2014,53,077
2014,54,001
2014,54,003
2014,54,005
2014,54,007
2014,54,009
2014,54,011
2014,54,013
2014,54,015
2014,54,017
2014,54,019
2014,54,021
2014,54,023
2014,54,025
2014,54,027
2014,54,029
2014,54,031
2014,54,033
2014,54,035
2014,54,037
2014,54,039
2014,54,041
2014,54,043
2014,54,045
2014,54,047
2014,54,049
2014,54,051
2014,54,053
2014,54,055
2014,54,057
2014,54,059
2014,54,061
2014,54,063
2014,54,065
2014,54,067
2014,54,069
2014,54,071
2014,54,073
2014,54,075
2014,54,077
2014,54,079
2014,54,081
2014,54,083
2014,54,085
2014,54,087
2014,54,089
2014,54,091
2014,54,093
2014,54,095
2014,54,097
2014,54,099
2014,54,101
2014,54,103
2014,54,105
2014,54,107
2014,54,109
2014,55,001
2014,55,003
2014,55,005
2014,55,007
2014,55,009
2014,55,011
2014,55,013
2014,55,015
2014,55,017
2014,55,019
2014,55,021
2014,55,023
2014,55,025
2014,55,027
2014,55,029
2014,55,031
2014,55,033
2014,55,035
2014,55,037
2014,55,039
2014,55,041
2014,55,043
2014,55,045
2014,55,047
2014,55,049
2014,55,051
2014,55,053
2014,55,055
2014,55,057
2014,55,059
2014,55,061
2014,55,063
2014,55,065
2014,55,067
2014,55,069
2014,55,071
2014,55,073
2014,55,075
2014,55,077
2014,55,078
2014,55,079
2014,55,081
2014,55,083
2014,55,085
2014,55,087
2014,55,089
2014,55,091
2014,55,093
2014,55,095
2014,55,097
2014,55,099
2014,55,101
2014,55,103
2014,55,105
2014,55,107
2014,55,109
2014,55,111
2014,55,113
2014,55,115
2014,55,117
2014,55,119
2014,55,121
2014,55,123
2014,55,125
2014,55,127
2014,55,129
2014,55,131
2014,55,133
2014,55,135
2014,55,137
2014,55,139
2014,55,141
2014,56,001
2014,56,003
2014,56,005
2014,56,007
2014,56,009
2014,56,011
2014,56,013
2014,56,015
2014,56,017
2014,56,019
2014,56,021
2014,56,023
2014,56,025
2014,56,027
2014,56,029
2014,56,031
2014,56,033
2014,56,035
2014,56,037
2014,56,039
2014,56,041
2014,56,043
2014,56,045
2015,01,001
2015,01,003
2015,01,005
2015,01,007
2015,01,009
2015,01,011
2015,01,013
2015,01,015
2015,01,017
2015,01,019
2015,01,021
2015,01,023
2015,01,025
2015,01,027
2015,01,029
2015,01,031
2015,01,033
2015,01,035
2015,01,037
2015,01,039
2015,01,041
2015,01,043
2015,01,045
2015,01,047
2015,01,049
2015,01,051
2015,01,053
2015,01,055
2015,01,057
2015,01,059
2015,01,061
2015,01,063
2015,01,065
2015,01,067
2015,01,069
2015,01,071
2015,01,073
2015,01,075
2015,01,077
2015,01,079
2015,01,081
2015,01,083
2015,01,085
2015,01,087
2015,01,089
2015,01,091
2015,01,093
2015,01,095
2015,01,097
2015,01,099
2015,01,101
2015,01,103
2015,01,105
2015,01,107
2015,01,109
2015,01,111
2015,01,113
2015,01,115
2015,01,117
2015,01,119
2015,01,121
2015,01,123
2015,01,125
2015,01,127
2015,01,129
2015,01,131
2015,01,133
2015,02,013
2015,02,016
2015,02,020
2015,02,050
2015,02,060
2015,02,068
2015,02,070
2015,02,090
2015,02,100
2015,02,105
2015,02,110
2015,02,122
2015,02,130
2015,02,150
2015,02,158
2015,02,164
2015,02,170
2015,02,180
2015,02,185
2015,02,188
2015,02,195
2015,02,198
2015,02,220
2015,02,230
2015,02,240
2015,02,261
2015,02,275
2015,02,282
2015,02,290
2015,04,001
2015,04,003
2015,04,005
2015,04,007
2015,04,009
2015,04,011
2015,04,012
2015,04,013
2015,04,015
2015,04,017
2015,04,019
2015,04,021
2015,04,023
2015,04,025
2015,04,027
2015,05,001
2015,05,003
2015,05,005
2015,05,007
2015,05,009
2015,05,011
2015,05,013
2015,05,015
2015,05,017
2015,05,019
2015,05,021
2015,05,023
2015,05,025
2015,05,027
2015,05,029
2015,05,031
2015,05,033
2015,05,035
2015,05,037
2015,05,039
2015,05,041
2015,05,043
2015,05,045
2015,05,047
2015,05,049
2015,05,051
2015,05,053
2015,05,055
2015,05,057
2015,05,059
2015,05,061
2015,05,063
2015,05,065
2015,05,067
2015,05,069
2015,05,071
2015,05,073
2015,05,075
2015,05,077
2015,05,079
2015,05,081
2015,05,083
2015,05,085
2015,05,087
2015,05,089
2015,05,091
2015,05,093
2015,05,095
2015,05,097
2015,05,099
2015,05,101
2015,05,103
2015,05,105
2015,05,107
2015,05,109
2015,05,111
2015,05,113
2015,05,115
2015,05,117
2015,05,119
2015,05,121
2015,05,123
2015,05,125
2015,05,127
2015,05,129
2015,05,131
2015,05,133
2015,05,135
2015,05,137
2015,05,139
2015,05,141
2015,05,143
2015,05,145
2015,05,147
2015,05,149
2015,06,001
2015,06,003
2015,06,005
2015,06,007
2015,06,009
2015,06,011
2015,06,013
2015,06,015
2015,06,017
2015,06,019
2015,06,021
2015,06,023
2015,06,025
2015,06,027
2015,06,029
2015,06,031
2015,06,033
2015,06,035
2015,06,037
2015,06,039
2015,06,041
2015,06,043
2015,06,045
2015,06,047
2015,06,049
2015,06,051
2015,06,053
2015,06,055
2015,06,057
2015,06,059
2015,06,061
2015,06,063
2015,06,065
2015,06,067
2015,06,069
2015,06,071
2015,06,073
2015,06,075
2015,06,077
2015,06,079
2015,06,081
2015,06,083
2015,06,085
2015,06,087
2015,06,089
2015,06,091
2015,06,093
2015,06,095
2015,06,097
2015,06,099
2015,06,101
2015,06,103
2015,06,105
2015,06,107
2015,06,109
2015,06,111
2015,06,113
2015,06,115
2015,08,001
2015,08,003
2015,08,005
2015,08,007
2015,08,009
2015,08,011
2015,08,013
2015,08,014
2015,08,015
2015,08,017
2015,08,019
2015,08,021
2015,08,023
2015,08,025
2015,08,027
2015,08,029
2015,08,031
2015,08,033
2015,08,035
2015,08,037
2015,08,039
2015,08,041
2015,08,043
2015,08,045
2015,08,047
2015,08,049
2015,08,051
2015,08,053
2015,08,055
2015,08,057
2015,08,059
2015,08,061
2015,08,063
2015,08,065
2015,08,067
2015,08,069
2015,08,071
2015,08,073
2015,08,075
2015,08,077
2015,08,079
2015,08,081
2015,08,083
2015,08,085
2015,08,087
2015,08,089
2015,08,091
2015,08,093
2015,08,095
2015,08,097
2015,08,099
2015,08,101
2015,08,103
2015,08,105
2015,08,107
2015,08,109
2015,08,111
2015,08,113
2015,08,115
2015,08,117
2015,08,119
2015,08,121
2015,08,123
2015,08,125
2015,09,001
2015,09,003
2015,09,005
2015,09,007
2015,09,009
2015,09,011
2015,09,013
2015,09,015
2015,10,001
2015,10,003
2015,10,005
2015,11,001
2015,12,001
2015,12,003
2015,12,005
2015,12,007
2015,12,009
2015,12,011
2015,12,013
2015,12,015
2015,12,017
2015,12,019
2015,12,021
2015,12,023
2015,12,027
2015,12,029
2015,12,031
2015,12,033
2015,12,035
2015,12,037
2015,12,039
2015,12,041
2015,12,043
2015,12,045
2015,12,047
2015,12,049
2015,12,051
2015,12,053
2015,12,055
2015,12,057
2015,12,059
2015,12,061
2015,12,063
2015,12,065
2015,12,067
2015,12,069
2015,12,071
2015,12,073
2015,12,075
2015,12,077
2015,12,079
2015,12,081
2015,12,083
2015,12,085
2015,12,086
2015,12,087
2015,12,089
2015,12,091
2015,12,093
2015,12,095
2015,12,097
2015,12,099
2015,12,101
2015,12,103
2015,12,105
2015,12,107
2015,12,109
2015,12,111
2015,12,113
2015,12,115
2015,12,117
2015,12,119
2015,12,121
2015,12,123
2015,12,125
2015,12,127
2015,12,129
2015,12,131
2015,12,133
2015,13,001
2015,13,003
2015,13,005
2015,13,007
2015,13,009
2015,13,011
2015,13,013
2015,13,015
2015,13,017
2015,13,019
2015,13,021
2015,13,023
2015,13,025
2015,13,027
2015,13,029
2015,13,031
2015,13,033
2015,13,035
2015,13,037
2015,13,039
2015,13,043
2015,13,045
2015,13,047
2015,13,049
2015,13,051
2015,13,053
2015,13,055
2015,13,057
2015,13,059
2015,13,061
2015,13,063
2015,13,065
2015,13,067
2015,13,069
2015,13,071
2015,13,073
2015,13,075
2015,13,077
2015,13,079
2015,13,081
2015,13,083
2015,13,085
2015,13,087
2015,13,089
2015,13,091
2015,13,093
2015,13,095
2015,13,097
2015,13,099
2015,13,101
2015,13,103
2015,13,105
2015,13,107
2015,13,109
2015,13,111
2015,13,113
2015,13,115
2015,13,117
2015,13,119
2015,13,121
2015,13,123
2015,13,125
2015,13,127
2015,13,129
2015,13,131
2015,13,133
2015,13,135
2015,13,137
2015,13,139
2015,13,141
2015,13,143
2015,13,145
2015,13,147
2015,13,149
2015,13,151
2015,13,153
2015,13,155
2015,13,157
2015,13,159
2015,13,161
2015,13,163
2015,13,165
2015,13,167
2015,13,169
2015,13,171
2015,13,173
2015,13,175
2015,13,177
2015,13,179
2015,13,181
2015,13,183
2015,13,185
2015,13,187
2015,13,189
2015,13,191
2015,13,193
2015,13,195
2015,13,197
2015,13,199
2015,13,201
2015,13,205
2015,13,207
2015,13,209
2015,13,211
2015,13,213
2015,13,215
2015,13,217
2015,13,219
2015,13,221
2015,13,223
2015,13,225
2015,13,227
2015,13,229
2015,13,231
2015,13,233
2015,13,235
2015,13,237
2015,13,239
2015,13,241
2015,13,243
2015,13,245
2015,13,247
2015,13,249
2015,13,251
2015,13,253
2015,13,255
2015,13,257
2015,13,259
2015,13,261
2015,13,263
2015,13,265
2015,13,267
2015,13,269
2015,13,271
2015,13,273
2015,13,275
2015,13,277
2015,13,279
2015,13,281
2015,13,283
2015,13,285
2015,13,287
2015,13,289
2015,13,291
2015,13,293
2015,13,295
2015,13,297
2015,13,299
2015,13,301
2015,13,303
2015,13,305
2015,13,307
2015,13,309
2015,13,311
2015,13,313
2015,13,315
2015,13,317
2015,13,319
2015,13,321
2015,15,001
2015,15,003
2015,15,005
2015,15,007
2015,15,009
2015,16,001
2015,16,003
2015,16,005
2015,16,007
2015,16,009
2015,16,011
2015,16,013
2015,16,015
2015,16,017
2015,16,019
2015,16,021
2015,16,023
2015,16,025
2015,16,027
2015,16,029
2015,16,031
2015,16,033
2015,16,035
2015,16,037
2015,16,039
2015,16,041
2015,16,043
2015,16,045
2015,16,047
2015,16,049
2015,16,051
2015,16,053
2015,16,055
2015,16,057
2015,16,059
2015,16,061
2015,16,063
2015,16,065
2015,16,067
2015,16,069
2015,16,071
2015,16,073
2015,16,075
2015,16,077
2015,16,079
2015,16,081
2015,16,083
2015,16,085
2015,16,087
2015,17,001
2015,17,003
2015,17,005
2015,17,007
2015,17,009
2015,17,011
2015,17,013
2015,17,015
2015,17,017
2015,17,019
2015,17,021
2015,17,023
