crosswalk_period,statefip,county,puma,afact,afact2,population,products,sum_products,geographic_allocation_quality
2022,48,057,05600,0.1804,1,20106,0.1804,0.1804,3
2022,48,059,02600,0.0725,1,13708,0.0725,0.0725,3
2022,48,061,06701,1,0.2874,120981,0.2874,1,1
2022,48,061,06702,1,0.3579,150693,0.3579,1,1
2022,48,061,06703,1,0.3547,149343,0.3547,1,1
2022,48,063,01300,0.0966,1,12464,0.0966,0.0966,3
2022,48,065,00100,0.0332,1,5807,0.0332,0.0332,3
2022,48,067,01100,0.2345,1,28454,0.2345,0.2345,3
2022,48,069,00100,0.0421,1,7371,0.0421,0.0421,3
2022,48,071,04400,0.337,1,46571,0.337,0.337,3
2022,48,073,01700,0.4029,1,50412,0.4029,0.4029,2
2022,48,075,00100,0.0381,1,6664,0.0381,0.0381,3
2022,48,077,00600,0.0655,1,10218,0.0655,0.0655,3
2022,48,079,00400,0.021,1,2547,0.021,0.021,3
2022,48,081,07200,0.029,1,3285,0.029,0.029,3
2022,48,083,02600,0.0406,1,7684,0.0406,0.0406,3
2022,48,085,01901,1,0.1264,134556,0.1264,0.9999,1
2022,48,085,01902,1,0.1132,120540,0.1132,0.9999,1
2022,48,085,01903,1,0.1006,107033,0.1006,0.9999,1
2022,48,085,01904,1,0.1421,151305,0.1421,0.9999,1
2022,48,085,01905,1,0.1476,157125,0.1476,0.9999,1
2022,48,085,01907,1,0.178,189499,0.178,0.9999,1
2022,48,085,01908,1,0.095,101147,0.095,0.9999,1
2022,48,085,01909,1,0.097,103260,0.097,0.9999,1
2022,48,087,00100,0.0151,1,2652,0.0151,0.0151,3
2022,48,089,05000,0.1109,1,20557,0.1109,0.1109,3
2022,48,091,05800,1,1,161501,1,1,1
2022,48,093,02600,0.0719,1,13594,0.0719,0.0719,3
2022,48,095,07200,0.0292,1,3303,0.0292,0.0292,3
2022,48,097,00800,0.1957,1,41668,0.1957,0.1957,3
2022,48,099,03400,0.4294,1,83093,0.4294,0.4294,2
2022,48,101,00600,0.0088,1,1380,0.0088,0.0088,3
2022,48,103,07300,0.0457,1,4675,0.0457,0.0457,3
2022,48,105,07200,0.0274,1,3098,0.0274,0.0274,3
2022,48,107,00400,0.0424,1,5133,0.0424,0.0424,3
2022,48,109,07300,0.0214,1,2188,0.0214,0.0214,3
2022,48,111,00100,0.0406,1,7115,0.0406,0.0406,3
2022,48,113,02301,1,0.0441,115131,0.0441,1,1
2022,48,113,02302,1,0.0405,105855,0.0405,1,1
2022,48,113,02303,1,0.0492,128587,0.0492,1,1
2022,48,113,02304,1,0.0468,122212,0.0468,1,1
2022,48,113,02305,1,0.0524,137067,0.0524,1,1
2022,48,113,02306,1,0.0495,129335,0.0495,1,1
2022,48,113,02307,1,0.0484,126484,0.0484,1,1
2022,48,113,02308,1,0.044,114899,0.044,1,1
2022,48,113,02309,1,0.0435,113717,0.0435,1,1
2022,48,113,02310,1,0.044,114977,0.044,1,1
2022,48,113,02311,1,0.0433,113225,0.0433,1,1
2022,48,113,02312,1,0.0437,114098,0.0437,1,1
2022,48,113,02313,1,0.0513,134056,0.0513,1,1
2022,48,113,02314,1,0.0482,125989,0.0482,1,1
2022,48,113,02315,1,0.0417,109022,0.0417,1,1
2022,48,113,02316,1,0.0397,103887,0.0397,1,1
2022,48,113,02317,1,0.0444,116056,0.0444,1,1
2022,48,113,02318,1,0.0432,113002,0.0432,1,1
2022,48,113,02319,1,0.0439,114627,0.0439,1,1
2022,48,113,02320,1,0.0441,115317,0.0441,1,1
2022,48,113,02321,1,0.0448,117195,0.0448,1,1
2022,48,113,02322,1,0.0493,128801,0.0493,1,1
2022,48,115,07200,0.1101,1,12456,0.1101,0.1101,3
2022,48,117,00100,0.1061,1,18583,0.1061,0.1061,3
2022,48,119,01000,0.0333,1,5230,0.0333,0.0333,3
2022,48,121,02001,1,0.1464,132680,0.1464,1.0001,1
2022,48,121,02002,1,0.1294,117263,0.1294,1.0001,1
2022,48,121,02003,1,0.1686,152796,0.1686,1.0001,1
2022,48,121,02004,1,0.2063,187002,0.2063,1.0001,1
2022,48,121,02005,1,0.1395,126464,0.1395,1.0001,1
2022,48,121,02006,1,0.2099,190217,0.2099,1.0001,1
2022,48,123,05500,0.1355,1,19824,0.1355,0.1355,3
2022,48,125,00400,0.0146,1,1770,0.0146,0.0146,3
2022,48,127,07600,0.0781,1,8615,0.0781,0.0781,3
2022,48,129,00100,0.0186,1,3258,0.0186,0.0186,3
2022,48,131,07600,0.0891,1,9831,0.0891,0.0891,3
2022,48,133,02600,0.0937,1,17725,0.0937,0.0937,3
2022,48,135,03100,1,1,165171,1,1,1
2022,48,137,07500,0.0097,1,1422,0.0097,0.0097,3
2022,48,139,02101,1,1,192455,1,1,1
2022,48,141,03305,1,0.1538,133123,0.1538,1.0001,1
2022,48,141,03306,1,0.1681,145558,0.1681,1.0001,1
2022,48,141,03307,1,0.1582,136933,0.1582,1.0001,1
2022,48,141,03308,1,0.2117,183228,0.2117,1.0001,1
2022,48,141,03309,1,0.1399,121068,0.1399,1.0001,1
2022,48,141,03310,1,0.1684,145747,0.1684,1.0001,1
2022,48,143,02200,0.3001,1,42545,0.3001,0.3001,3
2022,48,145,03700,0.1027,1,16968,0.1027,0.1027,3
2022,48,147,00800,0.1675,1,35662,0.1675,0.1675,3
2022,48,149,05100,0.1321,1,24435,0.1321,0.1321,3
2022,48,151,02600,0.0194,1,3672,0.0194,0.0194,3
2022,48,153,00400,0.0446,1,5402,0.0446,0.0446,3
2022,48,155,00600,0.007,1,1095,0.007,0.007,3
2022,48,157,04901,1,0.1458,119965,0.1458,1.0001,1
2022,48,157,04902,1,0.1592,130960,0.1592,1.0001,1
2022,48,157,04903,1,0.1495,122983,0.1495,1.0001,1
2022,48,157,04904,1,0.2138,175880,0.2138,1.0001,1
2022,48,157,04906,1,0.1891,155550,0.1891,1.0001,1
2022,48,157,04907,1,0.1427,117441,0.1427,1.0001,1
2022,48,159,01000,0.0659,1,10359,0.0659,0.0659,3
2022,48,161,03700,0.1176,1,19435,0.1176,0.1176,3
2022,48,163,06100,0.1323,1,18385,0.1323,0.1323,3
2022,48,165,07300,0.2113,1,21598,0.2113,0.2113,3
2022,48,167,04701,1,0.4972,174342,0.4972,1,1
2022,48,167,04702,1,0.5028,176340,0.5028,1,1
2022,48,169,00400,0.048,1,5816,0.048,0.048,3
2022,48,171,06000,0.198,1,26725,0.198,0.198,3
2022,48,173,07200,0.0099,1,1116,0.0099,0.0099,3
2022,48,175,05500,0.0479,1,7012,0.0479,0.0479,3
2022,48,177,05500,0.1344,1,19653,0.1344,0.1344,3
2022,48,179,00100,0.1212,1,21227,0.1212,0.1212,3
2022,48,181,00800,0.6367,1,135543,0.6367,0.6367,2
2022,48,183,01600,1,1,124239,1,1,1
2022,48,185,03600,0.1908,1,29268,0.1908,0.1908,3
2022,48,187,05700,1,1,172706,1,1,1
2022,48,189,00400,0.2685,1,32522,0.2685,0.2685,3
2022,48,191,00100,0.0161,1,2825,0.0161,0.0161,3
2022,48,193,03400,0.0425,1,8222,0.0425,0.0425,3
2022,48,195,00100,0.0302,1,5285,0.0302,0.0302,3
2022,48,197,00600,0.0227,1,3549,0.0227,0.0227,3
2022,48,199,04200,0.3987,1,56231,0.3987,0.3987,2
2022,48,201,04601,1,0.0255,120759,0.0255,0.9998,1
2022,48,201,04602,1,0.0239,113181,0.0239,0.9998,1
2022,48,201,04603,1,0.0281,133134,0.0281,0.9998,1
2022,48,201,04604,1,0.0324,153502,0.0324,0.9998,1
2022,48,201,04605,1,0.0246,116402,0.0246,0.9998,1
2022,48,201,04606,1,0.0237,112087,0.0237,0.9998,1
2022,48,201,04607,1,0.0274,129639,0.0274,0.9998,1
2022,48,201,04608,1,0.0218,103320,0.0218,0.9998,1
2022,48,201,04609,1,0.0274,129596,0.0274,0.9998,1
2022,48,201,04610,1,0.0241,114161,0.0241,0.9998,1
2022,48,201,04611,1,0.0231,109145,0.0231,0.9998,1
2022,48,201,04612,1,0.0227,107527,0.0227,0.9998,1
2022,48,201,04613,1,0.0255,120576,0.0255,0.9998,1
2022,48,201,04614,1,0.0234,110884,0.0234,0.9998,1
2022,48,201,04615,1,0.0222,105200,0.0222,0.9998,1
2022,48,201,04616,1,0.0236,111447,0.0236,0.9998,1
2022,48,201,04617,1,0.0234,110607,0.0234,0.9998,1
2022,48,201,04618,1,0.0254,120157,0.0254,0.9998,1
2022,48,201,04619,1,0.0224,106098,0.0224,0.9998,1
2022,48,201,04620,1,0.0244,115337,0.0244,0.9998,1
2022,48,201,04621,1,0.024,113742,0.024,0.9998,1
2022,48,201,04622,1,0.0253,119715,0.0253,0.9998,1
2022,48,201,04623,1,0.0265,125250,0.0265,0.9998,1
2022,48,201,04624,1,0.0281,133081,0.0281,0.9998,1
2022,48,201,04625,1,0.0307,145350,0.0307,0.9998,1
2022,48,201,04626,1,0.0293,138807,0.0293,0.9998,1
2022,48,201,04627,1,0.0295,139765,0.0295,0.9998,1
2022,48,201,04628,1,0.0241,113802,0.0241,0.9998,1
2022,48,201,04629,1,0.0269,127122,0.0269,0.9998,1
2022,48,201,04630,1,0.036,170352,0.036,0.9998,1
2022,48,201,04631,1,0.0278,131582,0.0278,0.9998,1
2022,48,201,04633,1,0.0236,111541,0.0236,0.9998,1
2022,48,201,04634,1,0.0261,123401,0.0261,0.9998,1
2022,48,201,04635,1,0.0254,120317,0.0254,0.9998,1
2022,48,201,04636,1,0.0255,120753,0.0255,0.9998,1
2022,48,201,04637,1,0.0269,127234,0.0269,0.9998,1
2022,48,201,04638,1,0.0228,107815,0.0228,0.9998,1
2022,48,201,04639,1,0.0227,107261,0.0227,0.9998,1
2022,48,201,04640,1,0.0236,111496,0.0236,0.9998,1
2022,48,203,01200,0.5763,1,68839,0.5763,0.5763,2
2022,48,205,00100,0.0307,1,5382,0.0307,0.0307,3
2022,48,207,02600,0.0286,1,5416,0.0286,0.0286,3
2022,48,209,05401,1,0.4364,105205,0.4364,1,1
2022,48,209,05402,1,0.5636,135862,0.5636,1,1
2022,48,211,00100,0.0193,1,3382,0.0193,0.0193,3
2022,48,213,01800,0.5865,1,82150,0.5865,0.5865,2
2022,48,215,06801,1,0.1267,110324,0.1267,1,1
2022,48,215,06802,1,0.1372,119470,0.1372,1,1
2022,48,215,06803,1,0.1537,133846,0.1537,1,1
2022,48,215,06804,1,0.1565,136243,0.1565,1,1
2022,48,215,06805,1,0.1603,139627,0.1603,1,1
2022,48,215,06806,1,0.131,114104,0.131,1,1
2022,48,215,06807,1,0.1346,117167,0.1346,1,1
2022,48,217,03700,0.217,1,35874,0.217,0.217,3
2022,48,219,00400,0.1778,1,21537,0.1778,0.1778,3
2022,48,221,02200,0.4345,1,61598,0.4345,0.4345,2
2022,48,223,01000,0.2339,1,36787,0.2339,0.2339,3
2022,48,225,03900,0.1164,1,22066,0.1164,0.1164,3
2022,48,227,07200,0.308,1,34860,0.308,0.308,3
2022,48,229,07300,0.0313,1,3202,0.0313,0.0313,3
2022,48,231,00900,0.4811,1,99956,0.4811,0.4811,2
2022,48,233,00100,0.1178,1,20617,0.1178,0.1178,3
2022,48,235,07200,0.0134,1,1513,0.0134,0.0134,3
2022,48,237,00600,0.0543,1,8472,0.0543,0.0543,3
2022,48,239,05500,0.1025,1,14988,0.1025,0.1025,3
2022,48,241,04100,0.3087,1,32980,0.3087,0.3087,3
2022,48,243,07300,0.0195,1,1996,0.0195,0.0195,3
2022,48,245,04301,1,0.4483,115008,0.4483,1,1
2022,48,245,04302,1,0.5517,141518,0.5517,1,1
2022,48,247,07600,0.0438,1,4838,0.0438,0.0438,3
2022,48,249,07700,0.3573,1,38891,0.3573,0.3573,2
2022,48,251,02102,1,1,179927,1,1,1
2022,48,253,02600,0.104,1,19663,0.104,0.104,3
2022,48,255,05500,0.1006,1,14710,0.1006,0.1006,3
2022,48,257,01400,1,1,145310,1,1,1
2022,48,259,06000,0.3281,1,44279,0.3281,0.3281,3
2022,48,261,07700,0.0032,1,350,0.0032,0.0032,3
2022,48,263,02600,0.004,1,753,0.004,0.004,3
2022,48,265,06000,0.3897,1,52598,0.3897,0.3897,2
2022,48,267,07200,0.0379,1,4286,0.0379,0.0379,3
2022,48,269,00400,0.0022,1,265,0.0022,0.0022,3
2022,48,271,07500,0.0213,1,3129,0.0213,0.0213,3
2022,48,273,07700,0.2851,1,31040,0.2851,0.2851,3
2022,48,275,02600,0.0177,1,3353,0.0177,0.0177,3
2022,48,277,01000,0.3185,1,50088,0.3185,0.3185,3
2022,48,279,00400,0.1077,1,13045,0.1077,0.1077,3
2022,48,281,03400,0.1118,1,21627,0.1118,0.1118,3
2022,48,283,07600,0.0604,1,6664,0.0604,0.0604,3
2022,48,285,05500,0.139,1,20337,0.139,0.139,3
2022,48,287,05100,0.0945,1,17478,0.0945,0.0945,3
2022,48,289,03600,0.1025,1,15719,0.1025,0.1025,3
2022,48,291,04400,0.663,1,91628,0.663,0.663,2
2022,48,293,03700,0.134,1,22146,0.134,0.134,3
2022,48,295,00100,0.0175,1,3059,0.0175,0.0175,3
2022,48,297,07700,0.1041,1,11335,0.1041,0.1041,3
2022,48,299,03400,0.1098,1,21243,0.1098,0.1098,3
2022,48,301,07300,6e-4,1,64,6e-4,6e-4,3
2022,48,303,00501,1,0.5043,156648,0.5043,1,1
2022,48,303,00502,1,0.4957,153991,0.4957,1,1
2022,48,305,00400,0.0462,1,5596,0.0462,0.0462,3
2022,48,307,07200,0.0674,1,7630,0.0674,0.0674,3
2022,48,309,03801,1,0.4164,108500,0.4164,1,1
2022,48,309,03802,1,0.5836,152079,0.5836,1,1
2022,48,311,07600,0.0054,1,600,0.0054,0.0054,3
2022,48,313,03600,0.0877,1,13455,0.0877,0.0877,3
2022,48,315,01200,0.0814,1,9725,0.0814,0.0814,3
2022,48,317,07200,0.0463,1,5237,0.0463,0.0463,3
2022,48,319,07200,0.0349,1,3953,0.0349,0.0349,3
2022,48,321,05000,0.1956,1,36255,0.1956,0.1956,3
2022,48,323,07500,0.3937,1,57887,0.3937,0.3937,2
2022,48,325,06100,0.3652,1,50748,0.3652,0.3652,2
2022,48,327,07200,0.0173,1,1962,0.0173,0.0173,3
2022,48,329,03000,1,1,169983,1,1,1
2022,48,331,03600,0.1614,1,24754,0.1614,0.1614,3
2022,48,333,03400,0.023,1,4456,0.023,0.023,3
2022,48,335,02600,0.0475,1,8990,0.0475,0.0475,3
2022,48,337,00600,0.1279,1,19965,0.1279,0.1279,3
2022,48,339,04501,1,0.2802,173848,0.2802,1,1
2022,48,339,04502,1,0.273,169385,0.273,1,1
2022,48,339,04503,1,0.1911,118570,0.1911,1,1
2022,48,339,04504,1,0.2557,158640,0.2557,1,1
2022,48,341,00100,0.122,1,21358,0.122,0.122,3
2022,48,343,01000,0.0761,1,11973,0.0761,0.0761,3
2022,48,345,00400,0.0088,1,1063,0.0088,0.0088,3
2022,48,347,04000,0.428,1,64653,0.428,0.428,2
2022,48,349,03700,0.3184,1,52624,0.3184,0.3184,3
2022,48,351,04100,0.1144,1,12217,0.1144,0.1144,3
2022,48,353,02600,0.0779,1,14738,0.0779,0.0779,3
2022,48,355,06601,1,0.329,116200,0.329,1,1
2022,48,355,06603,1,0.3237,114310,0.3237,1,1
2022,48,355,06604,1,0.3473,122668,0.3473,1,1
2022,48,357,00100,0.0572,1,10015,0.0572,0.0572,3
2022,48,359,00100,0.01,1,1758,0.01,0.01,3
2022,48,361,04200,0.6013,1,84808,0.6013,0.6013,2
2022,48,363,02200,0.2004,1,28409,0.2004,0.2004,3
2022,48,365,01700,0.1798,1,22491,0.1798,0.1798,3
2022,48,367,02400,1,1,148222,1,1,1
2022,48,369,00100,0.0564,1,9869,0.0564,0.0564,3
2022,48,371,07200,0.1342,1,15193,0.1342,0.1342,3
2022,48,373,03900,0.2644,1,50123,0.2644,0.2644,3
2022,48,375,00200,1,1,118525,1,1,1
2022,48,377,07300,0.06,1,6131,0.06,0.06,3
2022,48,379,01300,0.0943,1,12164,0.0943,0.0943,3
2022,48,381,00300,1,1,140753,1,1,1
2022,48,383,07200,0.0299,1,3385,0.0299,0.0299,3
2022,48,385,07500,0.0188,1,2758,0.0188,0.0188,3
2022,48,387,01000,0.0737,1,11587,0.0737,0.0737,3
2022,48,389,07300,0.1443,1,14748,0.1443,0.1443,3
2022,48,391,06500,0.0517,1,6741,0.0517,0.0517,3
2022,48,393,00100,0.0047,1,827,0.0047,0.0047,3
2022,48,395,03600,0.1092,1,16757,0.1092,0.1092,3
2022,48,397,00900,0.5189,1,107819,0.5189,0.5189,2
2022,48,399,02600,0.0523,1,9900,0.0523,0.0523,3
2022,48,401,01700,0.4173,1,52214,0.4173,0.4173,2
2022,48,403,04100,0.0926,1,9894,0.0926,0.0926,3
2022,48,405,04100,0.0741,1,7918,0.0741,0.0741,3
2022,48,407,03900,0.1445,1,27402,0.1445,0.1445,3
2022,48,409,06500,0.5274,1,68755,0.5274,0.5274,2
2022,48,411,03400,0.0296,1,5730,0.0296,0.0296,3
2022,48,413,07200,0.0217,1,2451,0.0217,0.0217,3
2022,48,415,02600,0.0895,1,16932,0.0895,0.0895,3
2022,48,417,02600,0.0164,1,3105,0.0164,0.0164,3
2022,48,419,04100,0.2249,1,24022,0.2249,0.2249,3
2022,48,421,00100,0.0159,1,2782,0.0159,0.0159,3
2022,48,423,01501,1,0.4882,113973,0.4882,1,1
2022,48,423,01502,1,0.5118,119506,0.5118,1,1
2022,48,425,02200,0.0649,1,9205,0.0649,0.0649,3
2022,48,427,07600,0.5973,1,65920,0.5973,0.5973,2
2022,48,429,02600,0.0481,1,9101,0.0481,0.0481,3
2022,48,431,07200,0.0121,1,1372,0.0121,0.0121,3
2022,48,433,02600,0.0066,1,1245,0.0066,0.0066,3
2022,48,435,07200,0.0298,1,3372,0.0298,0.0298,3
2022,48,437,00100,0.0398,1,6971,0.0398,0.0398,3
2022,48,439,02501,1,0.0574,121237,0.0574,0.9999,1
2022,48,439,02502,1,0.0646,136414,0.0646,0.9999,1
2022,48,439,02503,1,0.0648,136796,0.0648,0.9999,1
2022,48,439,02504,1,0.0554,116980,0.0554,0.9999,1
2022,48,439,02505,1,0.0593,125152,0.0593,0.9999,1
2022,48,439,02506,1,0.0639,134859,0.0639,0.9999,1
2022,48,439,02507,1,0.0573,121038,0.0573,0.9999,1
2022,48,439,02508,1,0.0564,119054,0.0564,0.9999,1
2022,48,439,02509,1,0.0694,146410,0.0694,0.9999,1
2022,48,439,02510,1,0.0595,125530,0.0595,0.9999,1
2022,48,439,02511,1,0.0618,130477,0.0618,0.9999,1
2022,48,439,02512,1,0.0544,114919,0.0544,0.9999,1
2022,48,439,02513,1,0.0624,131615,0.0624,0.9999,1
2022,48,439,02514,1,0.0701,147878,0.0701,0.9999,1
2022,48,439,02515,1,0.0574,121165,0.0574,0.9999,1
2022,48,439,02516,1,0.0858,181116,0.0858,0.9999,1
2022,48,441,02700,1,1,143208,1,1,1
2022,48,443,07200,0.0067,1,760,0.0067,0.0067,3
2022,48,445,00400,0.0977,1,11831,0.0977,0.0977,3
2022,48,447,02600,0.0076,1,1440,0.0076,0.0076,3
2022,48,449,01000,0.1987,1,31247,0.1987,0.1987,3
2022,48,451,02900,1,1,120003,1,1,1
2022,48,453,05301,1,0.1379,177964,0.1379,1,1
2022,48,453,05302,1,0.0887,114491,0.0887,1,1
2022,48,453,05303,1,0.1206,155620,0.1206,1,1
2022,48,453,05304,1,0.11,141887,0.11,1,1
2022,48,453,05305,1,0.094,121231,0.094,1,1
2022,48,453,05306,1,0.1211,156235,0.1211,1,1
2022,48,453,05307,1,0.0975,125784,0.0975,1,1
2022,48,453,05308,1,0.0979,126313,0.0979,1,1
2022,48,453,05309,1,0.1323,170663,0.1323,1,1
2022,48,455,03900,0.0717,1,13602,0.0717,0.0717,3
2022,48,457,04100,0.1853,1,19798,0.1853,0.1853,3
2022,48,459,01200,0.3423,1,40892,0.3423,0.3423,3
2022,48,461,07200,0.0292,1,3308,0.0292,0.0292,3
2022,48,463,07500,0.1671,1,24564,0.1671,0.1671,3
2022,48,465,07500,0.3237,1,47586,0.3237,0.3237,3
2022,48,467,01300,0.4615,1,59541,0.4615,0.4615,2
2022,48,469,05600,0.8196,1,91319,0.8196,0.8196,1
2022,48,471,03900,0.403,1,76400,0.403,0.403,2
2022,48,473,05000,0.3064,1,56794,0.3064,0.3064,3
2022,48,475,07300,0.1139,1,11644,0.1139,0.1139,3
2022,48,477,03600,0.2334,1,35805,0.2334,0.2334,3
2022,48,479,06301,1,0.463,123681,0.463,1,1
2022,48,479,06302,1,0.537,143433,0.537,1,1
2022,48,481,05000,0.2243,1,41570,0.2243,0.2243,3
2022,48,483,00100,0.0285,1,4990,0.0285,0.0285,3
2022,48,485,00700,1,1,129350,1,1,1
2022,48,487,00600,0.0826,1,12887,0.0826,0.0826,3
2022,48,489,07700,0.1852,1,20164,0.1852,0.1852,3
2022,48,491,05201,1,0.2539,154637,0.2539,0.9999,1
2022,48,491,05202,1,0.2268,138149,0.2268,0.9999,1
2022,48,491,05203,1,0.2234,136069,0.2234,0.9999,1
2022,48,491,05204,1,0.2958,180162,0.2958,0.9999,1
2022,48,493,05500,0.3401,1,49753,0.3401,0.3401,3
2022,48,495,07300,0.0762,1,7791,0.0762,0.0762,3
2022,48,497,00600,0.4397,1,68632,0.4397,0.4397,2
2022,48,499,01300,0.3476,1,44843,0.3476,0.3476,3
2022,48,501,00400,0.0635,1,7694,0.0635,0.0635,3
2022,48,503,00600,0.1145,1,17867,0.1145,0.1145,3
2022,48,505,07600,0.1259,1,13889,0.1259,0.1259,3
2022,48,507,07500,0.0658,1,9670,0.0658,0.0658,3
2022,49,001,21000,0.0454,1,7072,0.0454,0.0454,3
2022,49,003,03000,0.4423,1,57666,0.4423,0.4423,2
2022,49,005,05000,0.6996,1,133154,0.6996,0.6996,2
2022,49,007,13000,0.1404,1,20412,0.1404,0.1404,3
2022,49,009,13000,0.0064,1,935,0.0064,0.0064,3
2022,49,011,11002,1,0.3549,128732,0.3549,0.9999,1
2022,49,011,11003,1,0.2811,101955,0.2811,0.9999,1
2022,49,011,11004,1,0.3639,131992,0.3639,0.9999,1
2022,49,013,13000,0.1348,1,19596,0.1348,0.1348,3
2022,49,015,13000,0.0676,1,9825,0.0676,0.0676,3
2022,49,017,21000,0.0326,1,5083,0.0326,0.0326,3
2022,49,019,13000,0.0665,1,9669,0.0665,0.0665,3
2022,49,021,21000,0.3678,1,57289,0.3678,0.3678,2
2022,49,023,21000,0.0757,1,11786,0.0757,0.0757,3
2022,49,025,21000,0.0492,1,7667,0.0492,0.0492,3
2022,49,027,21000,0.0833,1,12975,0.0833,0.0833,3
2022,49,029,05000,0.0646,1,12295,0.0646,0.0646,3
2022,49,031,21000,0.0092,1,1438,0.0092,0.0092,3
2022,49,033,05000,0.0132,1,2510,0.0132,0.0132,3
2022,49,035,35008,1,0.0918,108839,0.0918,1,1
2022,49,035,35009,1,0.0955,113190,0.0955,1,1
2022,49,035,35011,1,0.0863,102262,0.0863,1,1
2022,49,035,35012,1,0.0845,100111,0.0845,1,1
2022,49,035,35013,1,0.1149,136184,0.1149,1,1
2022,49,035,35014,1,0.1073,127138,0.1073,1,1
2022,49,035,35015,1,0.1433,169856,0.1433,1,1
2022,49,035,35016,1,0.1113,131976,0.1113,1,1
2022,49,035,35017,1,0.1651,195682,0.1651,1,1
2022,49,037,13000,0.0999,1,14518,0.0999,0.0999,3
2022,49,039,21000,0.1826,1,28437,0.1826,0.1826,3
2022,49,041,21000,0.1382,1,21522,0.1382,0.1382,3
2022,49,043,05000,0.2226,1,42357,0.2226,0.2226,3
2022,49,045,03000,0.5577,1,72698,0.5577,0.5577,2
2022,49,047,13000,0.245,1,35620,0.245,0.245,3
2022,49,049,49001,1,0.2613,172288,0.2613,1.0001,1
2022,49,049,49002,1,0.2909,191803,0.2909,1.0001,1
2022,49,049,49003,1,0.1749,115316,0.1749,1.0001,1
2022,49,049,49004,1,0.273,179992,0.273,1.0001,1
2022,49,051,13000,0.2393,1,34788,0.2393,0.2393,3
2022,49,053,53000,1,1,180279,1,1,1
2022,49,055,21000,0.016,1,2486,0.016,0.016,3
2022,49,057,57001,1,0.5914,155086,0.5914,1,1
2022,49,057,57002,1,0.4086,107137,0.4086,1,1
2022,50,001,00200,0.2955,1,37363,0.2955,0.2955,3
2022,50,003,00400,0.1853,1,37347,0.1853,0.1853,3
2022,50,005,00100,0.206,1,30233,0.206,0.206,3
2022,50,007,00300,1,1,168323,1,1,1
2022,50,009,00100,0.0403,1,5920,0.0403,0.0403,3
2022,50,011,00100,0.3404,1,49946,0.3404,0.3404,3
2022,50,013,00100,0.0497,1,7293,0.0497,0.0497,3
2022,50,015,00100,0.1768,1,25945,0.1768,0.1768,3
2022,50,017,00200,0.2315,1,29277,0.2315,0.2315,3
2022,50,019,00100,0.1867,1,27393,0.1867,0.1867,3
2022,50,021,00400,0.3005,1,60572,0.3005,0.3005,3
2022,50,023,00200,0.473,1,59807,0.473,0.473,2
2022,50,025,00400,0.2277,1,45905,0.2277,0.2277,3
2022,50,027,00400,0.2865,1,57753,0.2865,0.2865,3
2022,51,001,07300,0.1955,1,33413,0.1955,0.1955,3
2022,51,003,10901,0.3379,0.3615,40631,0.12215084999999999,0.45212765,2
2022,51,003,54001,0.5168,0.6385,71764,0.3299768,0.45212765,2
2022,51,005,16101,0.0751,1,15223,0.0751,0.0751,3
2022,51,007,08300,0.0733,1,13265,0.0733,0.0733,3
2022,51,009,01900,0.2467,1,31307,0.2467,0.2467,3
2022,51,011,01900,0.127,1,16119,0.127,0.127,3
2022,51,013,01301,1,0.5035,120166,0.5035,1,1
2022,51,013,01302,1,0.4965,118477,0.4965,1,1
2022,51,015,01500,0.4599,1,77487,0.4599,0.4599,2
2022,51,017,01500,0.025,1,4209,0.025,0.025,3
2022,51,019,01900,0.6262,1,79462,0.6262,0.6262,2
2022,51,021,19100,0.0336,1,6270,0.0336,0.0336,3
2022,51,023,16101,0.1657,1,33596,0.1657,0.1657,3
2022,51,025,08300,0.0876,1,15849,0.0876,0.0876,3
2022,51,027,18500,0.1105,1,20355,0.1105,0.1105,3
2022,51,029,08300,0.093,1,16824,0.093,0.093,3
2022,51,031,68000,0.4135,1,55696,0.4135,0.4135,2
2022,51,033,17700,0.1563,1,30887,0.1563,0.1563,3
2022,51,035,19100,0.1561,1,29155,0.1561,0.1561,3
2022,51,036,08501,0.0667,1,6773,0.0667,0.0667,3
2022,51,037,08300,0.0637,1,11529,0.0637,0.0637,3
2022,51,041,04101,1,0.3184,116089,0.3184,1,1
2022,51,041,04102,1,0.3431,125071,0.3431,1,1
2022,51,041,04103,1,0.3385,123388,0.3385,1,1
2022,51,043,06900,0.1101,1,14783,0.1101,0.1101,3
2022,51,045,16101,0.0241,1,4892,0.0241,0.0241,3
2022,51,047,06100,0.2872,1,52552,0.2872,0.2872,3
2022,51,049,08300,0.0535,1,9675,0.0535,0.0535,3
2022,51,051,18500,0.0767,1,14124,0.0767,0.0767,3
2022,51,053,14900,0.1551,1,27947,0.1551,0.1551,3
2022,51,057,07300,0.062,1,10599,0.062,0.062,3
2022,51,059,05901,1,0.0983,113116,0.0983,0.97087611,1
2022,51,059,05902,1,0.1506,173278,0.1506,0.97087611,1
2022,51,059,05904,1,0.11,126574,0.11,0.97087611,1
2022,51,059,05905,1,0.0933,107329,0.0933,0.97087611,1
2022,51,059,05906,1,0.0934,107432,0.0934,0.97087611,1
2022,51,059,05907,1,0.1298,149309,0.1298,0.97087611,1
2022,51,059,05908,1,0.1136,130639,0.1136,0.97087611,1
2022,51,059,60001,0.8495,0.1185,136290,0.10066575,0.97087611,1
