state,place,year
05,06730,2013
05,27310,2013
05,50030,2013
05,07270,2013
05,10480,2013
05,58400,2013
05,61040,2013
05,57260,2013
05,07450,2013
05,75770,2013
05,34900,2013
05,74330,2013
05,04420,2013
05,20440,2013
05,10720,2013
05,13750,2013
05,41630,2013
05,66860,2013
05,05920,2013
05,24760,2013
05,33490,2013
05,00250,2013
05,54650,2013
05,54710,2013
05,11890,2013
05,31190,2013
05,39670,2013
05,44420,2013
05,20950,2013
05,38110,2013
05,37060,2013
05,17140,2013
05,01540,2013
05,18100,2013
05,48290,2013
05,39370,2013
05,44210,2013
05,70700,2013
05,70010,2013
05,30400,2013
05,23800,2013
05,72320,2013
05,73940,2013
05,45170,2013
05,30700,2013
05,15700,2013
05,71510,2013
05,27970,2013
05,75500,2013
05,31150,2013
05,41270,2013
05,61670,2013
05,19600,2013
05,02590,2013
05,56990,2013
05,18550,2013
05,30940,2013
05,18640,2013
05,25060,2013
05,70760,2013
05,41000,2013
05,50450,2013
05,26710,2013
05,63800,2013
05,34750,2013
05,42350,2013
05,14860,2013
05,68330,2013
05,38540,2013
05,31390,2013
05,76730,2013
05,76970,2013
05,00580,2013
05,48680,2013
05,60470,2013
05,44600,2013
05,10780,2013
05,06040,2013
05,44780,2013
05,51500,2013
05,59180,2013
05,58280,2013
05,56540,2013
05,33760,2013
05,75560,2013
05,10450,2013
05,14950,2013
05,24430,2013
05,43280,2013
05,53150,2013
05,74840,2013
05,05290,2013
05,09460,2013
05,04090,2013
05,62210,2013
05,20470,2013
05,63470,2013
05,30640,2013
05,69830,2013
05,03010,2013
05,43880,2013
05,72380,2013
05,26800,2013
05,55280,2013
05,62030,2013
05,44300,2013
05,39460,2013
05,24550,2013
05,03640,2013
05,13120,2013
05,38890,2013
05,28780,2013
05,33940,2013
05,07540,2013
05,29290,2013
05,30490,2013
05,45500,2013
05,18490,2013
05,27010,2013
05,33310,2013
05,05260,2013
05,41090,2013
05,32257,2013
05,75740,2013
05,22360,2013
05,64280,2013
05,23680,2013
05,47540,2013
05,23320,2013
05,34090,2013
05,67370,2013
05,10600,2013
05,21070,2013
05,50060,2013
05,64730,2013
05,36130,2013
05,14260,2013
05,18340,2013
05,63980,2013
05,23290,2013
05,27670,2013
05,21190,2013
05,35500,2013
05,69740,2013
05,39970,2013
05,57170,2013
05,23170,2013
05,28660,2013
05,74360,2013
05,76190,2013
05,08260,2013
05,61640,2013
05,39520,2013
05,53240,2013
05,60770,2013
05,63020,2013
05,36040,2013
05,03280,2013
05,25900,2013
05,26440,2013
05,28990,2013
05,32140,2013
05,36430,2013
05,43220,2013
05,74660,2013
05,04600,2013
05,15550,2013
05,33910,2013
05,42500,2013
05,53990,2013
05,02740,2013
05,17380,2013
05,04960,2013
05,15310,2013
05,17320,2013
05,30790,2013
05,51560,2013
05,55970,2013
06,53000,2013
06,68084,2013
06,00674,2013
06,06000,2013
06,22594,2013
06,56938,2013
06,00562,2013
06,11964,2013
06,99999,2013
06,33000,2013
06,02980,2013
06,23350,2013
06,77042,2013
06,12902,2013
06,68112,2013
06,81204,2013
06,26000,2013
06,50916,2013
06,20018,2013
06,57792,2013
06,41992,2013
06,01228,2013
06,04716,2013
06,38646,2013
06,45988,2013
06,47086,2013
06,08680,2013
06,57330,2013
06,59896,2013
06,83094,2013
06,01514,2013
06,19976,2013
06,23980,2013
06,57834,2013
06,61124,2013
06,77392,2013
06,36672,2013
06,46100,2013
06,08828,2013
06,10042,2013
06,10044,2013
06,36980,2013
06,57148,2013
06,13014,2013
06,09310,2013
06,20270,2013
06,51574,2013
06,09318,2013
06,14442,2013
06,24918,2013
06,45120,2013
06,74186,2013
06,55520,2013
06,09324,2013
06,06070,2013
06,14148,2013
06,16035,2013
06,24750,2013
06,59115,2013
06,62200,2013
06,86678,2013
06,12818,2013
06,54386,2013
06,54388,2013
06,38024,2013
06,78470,2013
06,73178,2013
06,55086,2013
06,03792,2013
06,34428,2013
06,31260,2013
06,06560,2013
06,60662,2013
06,02112,2013
06,16210,2013
06,81652,2013
06,50034,2013
06,59426,2013
06,81890,2013
06,83304,2013
06,48480,2013
06,49628,2013
06,64420,2013
06,59220,2013
06,84732,2013
06,02770,2013
06,03316,2013
06,24897,2013
06,19570,2013
06,02420,2013
06,14554,2013
06,31288,2013
06,14946,2013
06,85586,2013
06,42230,2013
06,46338,2013
06,58758,2013
06,75154,2013
06,06210,2013
06,53070,2013
06,38772,2013
06,02252,2013
06,08142,2013
06,09346,2013
06,19339,2013
06,57456,2013
06,04415,2013
06,16000,2013
06,14232,2013
06,46114,2013
06,49651,2013
06,82842,2013
06,54764,2013
06,57764,2013
06,00898,2013
06,60279,2013
06,83215,2013
06,00618,2013
06,11915,2013
06,70266,2013
06,83346,2013
06,51890,2013
06,71362,2013
06,00135,2013
06,39122,2013
06,68263,2013
06,68378,2013
06,17988,2013
06,51622,2013
06,19150,2013
06,06928,2013
06,49187,2013
06,54232,2013
06,10301,2013
06,13882,2013
06,33308,2013
06,62490,2013
06,60620,2013
06,17274,2013
06,58226,2013
06,04470,2013
06,57288,2013
06,77924,2013
06,22454,2013
06,21061,2013
06,52162,2013
06,68294,2013
06,62700,2013
06,21796,2013
06,38086,2013
06,48718,2013
06,17022,2013
06,06150,2013
06,29154,2013
06,33935,2013
06,72380,2013
06,38702,2013
06,73108,2013
06,03205,2013
06,14764,2013
06,29350,2013
06,21880,2013
06,10256,2013
06,71554,2013
06,19220,2013
06,14450,2013
06,57540,2013
06,10270,2013
06,58030,2013
06,31302,2013
06,77728,2013
06,27000,2013
06,10031,2013
06,75994,2013
06,45232,2013
06,25436,2013
06,07750,2013
06,20928,2013
06,84680,2013
06,14218,2013
06,77960,2013
06,46400,2013
06,38226,2013
06,06728,2013
06,53505,2013
06,27014,2013
06,25300,2013
06,12412,2013
06,67056,2013
06,47822,2013
06,60242,2013
06,06518,2013
06,71246,2013
06,73794,2013
06,03190,2013
06,54008,2013
06,55856,2013
06,18674,2013
06,70882,2013
06,38562,2013
06,48592,2013
06,40746,2013
06,11614,2013
06,59290,2013
06,40116,2013
06,61096,2013
06,36084,2013
06,14274,2013
06,10816,2013
06,67126,2013
06,80266,2013
06,46828,2013
06,78652,2013
06,24134,2013
06,54274,2013
06,02910,2013
06,22006,2013
06,85684,2013
06,31890,2013
06,23042,2013
06,04478,2013
06,57204,2013
06,50188,2013
06,17722,2013
06,36420,2013
06,02476,2013
06,45414,2013
06,64392,2013
06,85642,2013
06,06567,2013
06,54218,2013
06,80448,2013
06,84385,2013
06,07162,2013
06,24008,2013
06,44910,2013
06,24022,2013
06,34928,2013
06,25296,2013
06,42328,2013
06,36126,2013
06,59906,2013
06,60900,2013
06,70518,2013
06,23910,2013
06,28154,2013
06,60088,2013
06,71372,2013
06,00786,2013
06,05262,2013
06,48060,2013
06,50146,2013
06,56854,2013
06,84004,2013
06,09878,2013
06,51392,2013
06,84606,2013
06,08058,2013
06,34246,2013
06,36280,2013
06,70798,2013
06,21782,2013
06,33084,2013
06,09710,2013
06,53378,2013
06,64294,2013
06,19024,2013
06,64308,2013
06,07372,2013
06,55422,2013
06,86020,2013
06,19406,2013
06,47013,2013
06,63148,2013
06,84120,2013
06,85551,2013
06,06798,2013
06,06616,2013
06,36350,2013
06,11600,2013
06,18030,2013
06,28021,2013
06,34405,2013
06,37918,2013
06,42580,2013
06,53490,2013
06,56294,2013
06,71680,2013
06,78050,2013
06,80515,2013
06,53448,2013
06,03526,2013
06,27190,2013
06,30987,2013
06,23812,2013
06,45736,2013
06,77574,2013
06,18926,2013
06,20284,2013
06,44924,2013
06,47164,2013
06,80784,2013
06,81722,2013
06,25534,2013
06,39696,2013
06,40956,2013
06,57240,2013
06,24764,2013
06,73388,2013
06,77588,2013
06,09332,2013
06,62854,2013
06,30938,2013
06,12860,2013
06,71106,2013
06,72338,2013
06,47192,2013
06,83542,2013
06,44280,2013
06,18394,2013
06,44826,2013
06,38310,2013
06,53910,2013
06,86174,2013
06,39570,2013
06,49600,2013
06,73815,2013
06,83948,2013
06,07274,2013
06,60704,2013
06,13157,2013
06,36658,2013
06,48452,2013
06,62826,2013
06,09780,2013
06,07568,2013
06,21600,2013
06,78092,2013
06,30282,2013
06,37946,2013
06,73868,2013
06,04734,2013
06,40088,2013
06,02924,2013
06,21558,2013
06,83863,2013
06,37400,2013
06,51812,2013
06,59668,2013
06,32156,2013
06,41166,2013
06,41152,2013
06,02700,2013
06,30686,2013
06,31960,2013
06,34281,2013
06,16224,2013
06,03302,2013
06,38394,2013
06,75252,2013
06,51294,2013
06,81358,2013
06,39710,2013
06,51990,2013
06,44406,2013
06,73690,2013
06,13966,2013
06,13945,2013
06,13985,2013
06,38044,2013
06,72478,2013
06,14302,2013
06,33549,2013
06,44350,2013
06,47332,2013
06,06336,2013
06,52610,2013
06,13910,2013
06,73554,2013
06,84928,2013
06,37484,2013
06,77364,2013
06,41782,2013
06,37134,2013
06,19878,2013
06,33336,2013
06,47472,2013
06,56140,2013
06,44000,2013
06,73220,2013
06,39045,2013
06,30000,2013
06,39003,2013
06,08954,2013
06,66140,2013
06,40830,2013
06,13756,2013
06,66070,2013
06,30014,2013
06,03386,2013
06,13560,2013
06,58072,2013
06,83332,2013
06,19192,2013
06,36490,2013
06,63218,2013
06,84200,2013
06,16742,2013
06,12734,2013
06,82814,2013
06,36826,2013
06,03666,2013
06,81638,2013
06,40340,2013
06,84774,2013
06,73290,2013
06,03344,2013
06,31596,2013
06,39304,2013
06,19990,2013
06,07946,2013
06,48648,2013
06,02462,2013
06,71806,2013
06,73167,2013
06,46436,2013
06,22230,2013
06,78148,2013
06,51820,2013
06,62896,2013
06,72996,2013
06,56000,2013
06,01290,2013
06,20984,2013
06,68308,2013
06,68224,2013
06,21096,2013
06,67042,2013
06,00884,2013
06,48914,2013
06,73276,2013
06,48816,2013
06,85292,2013
06,56924,2013
06,62860,2013
06,84921,2013
06,73430,2013
06,69154,2013
06,40032,2013
06,20746,2013
06,20802,2013
06,14974,2013
06,04870,2013
06,82422,2013
06,36056,2013
06,24477,2013
06,46492,2013
06,04996,2013
06,17498,2013
06,83402,2013
06,73080,2013
06,44574,2013
06,85614,2013
06,84780,2013
06,11530,2013
06,15044,2013
06,21034,2013
06,84144,2013
06,52526,2013
06,19766,2013
06,04982,2013
06,55618,2013
06,12552,2013
06,02896,2013
06,39892,2013
06,32506,2013
06,43000,2013
06,71876,2013
06,03274,2013
06,84592,2013
06,36546,2013
06,32548,2013
06,41180,2013
06,18352,2013
06,28168,2013
06,84116,2013
06,01150,2013
06,40886,2013
06,22412,2013
06,45400,2013
06,60018,2013
06,33364,2013
06,80000,2013
06,42468,2013
06,62644,2013
06,55380,2013
06,59514,2013
06,62602,2013
06,84410,2013
06,06308,2013
06,70000,2013
06,17568,2013
06,45806,2013
06,39108,2013
06,82667,2013
06,09598,2013
06,78960,2013
06,33518,2013
06,00394,2013
06,84438,2013
06,45246,2013
06,39612,2013
06,40130,2013
06,55156,2013
06,59052,2013
06,39556,2013
06,21964,2013
06,41208,2013
06,77308,2013
06,41880,2013
06,00212,2013
06,19052,2013
06,69088,2013
06,00450,2013
06,31092,2013
06,11796,2013
06,32385,2013
06,81967,2013
06,74130,2013
06,04198,2013
06,00478,2013
06,51470,2013
06,52764,2013
06,86878,2013
06,14288,2013
06,13294,2013
06,23210,2013
06,45022,2013
06,55842,2013
06,45050,2013
06,07379,2013
06,55751,2013
06,40872,2013
06,62625,2013
06,06982,2013
06,52582,2013
06,68364,2013
06,70154,2013
06,44399,2013
06,72184,2013
06,39283,2013
06,67070,2013
06,86216,2013
06,23168,2013
06,64434,2013
06,62980,2013
06,38114,2013
06,40438,2013
06,16462,2013
06,05164,2013
06,78666,2013
06,75315,2013
06,47710,2013
06,77805,2013
06,01416,2013
06,45820,2013
06,70364,2013
06,49950,2013
06,07316,2013
06,74172,2013
06,36616,2013
06,57960,2013
06,19262,2013
06,51280,2013
06,78890,2013
06,04730,2013
06,34708,2013
06,45932,2013
06,47374,2013
06,12062,2013
06,08716,2013
06,16644,2013
06,30900,2013
06,39484,2013
06,07525,2013
06,22328,2013
06,24218,2013
06,83766,2013
06,86912,2013
06,16728,2013
06,40928,2013
06,41026,2013
06,14008,2013
06,25058,2013
06,08530,2013
06,85600,2013
06,60214,2013
06,58506,2013
06,09990,2013
06,00716,2013
06,41866,2013
06,11768,2013
06,46814,2013
06,02028,2013
06,45386,2013
06,57876,2013
06,07512,2013
06,15030,2013
06,56868,2013
06,81134,2013
06,77784,2013
06,34652,2013
06,03708,2013
06,18464,2013
06,17078,2013
06,42006,2013
06,74144,2013
06,33861,2013
06,03162,2013
06,86076,2013
06,45006,2013
06,22286,2013
06,46898,2013
06,25488,2013
06,57582,2013
06,80882,2013
06,41040,2013
06,31568,2013
06,83108,2013
06,70028,2013
06,44028,2013
06,19654,2013
06,19612,2013
06,72954,2013
06,72408,2013
06,04632,2013
06,01444,2013
06,17995,2013
06,00310,2013
06,43126,2013
06,51042,2013
06,09834,2013
06,10732,2013
06,41390,2013
06,51168,2013
06,12328,2013
06,20424,2013
06,25030,2013
06,39472,2013
06,03026,2013
06,05346,2013
06,12594,2013
06,17372,2013
06,37624,2013
06,44830,2013
06,55528,2013
06,76040,2013
06,77430,2013
06,08240,2013
06,14484,2013
06,40998,2013
06,48602,2013
06,79030,2013
06,83262,2013
06,45358,2013
06,64224,2013
06,07578,2013
06,55044,2013
06,02812,2013
06,58870,2013
06,22034,2013
06,11978,2013
06,73612,2013
06,30392,2013
06,72520,2013
06,11324,2013
06,30994,2013
06,38520,2013
06,57070,2013
06,68140,2013
06,07974,2013
06,42146,2013
06,64476,2013
06,11250,2013
06,18590,2013
06,54848,2013
06,48872,2013
06,70742,2013
06,18688,2013
06,65112,2013
06,45778,2013
06,40592,2013
06,49488,2013
06,13364,2013
06,50258,2013
06,01640,2013
06,53196,2013
06,86930,2013
06,71927,2013
06,49432,2013
06,63400,2013
06,64140,2013
06,02168,2013
06,18324,2013
06,09892,2013
06,01360,2013
06,39690,2013
06,63106,2013
06,39885,2013
06,56518,2013
06,30798,2013
06,50874,2013
06,24526,2013
06,30714,2013
06,38604,2013
06,52246,2013
06,72492,2013
06,83570,2013
06,80588,2013
06,39290,2013
06,08100,2013
06,28000,2013
06,08786,2013
06,02000,2013
06,57526,2013
06,86832,2013
06,53980,2013
06,80854,2013
06,48256,2013
06,39496,2013
06,68028,2013
06,65084,2013
06,59587,2013
06,16580,2013
06,40526,2013
06,39114,2013
06,17946,2013
06,39178,2013
06,39220,2013
06,39248,2013
06,00947,2013
06,36770,2013
06,16532,2013
06,51182,2013
06,39259,2013
06,69000,2013
06,52379,2013
06,82744,2013
06,29000,2013
06,73962,2013
06,84550,2013
06,25380,2013
06,36000,2013
06,70686,2013
06,77126,2013
06,47430,2013
06,17750,2013
06,43224,2013
06,63050,2013
06,40256,2013
06,19455,2013
06,11418,2013
06,38548,2013
06,77700,2013
06,24834,2013
06,03204,2013
06,51637,2013
06,51000,2013
06,30693,2013
06,43140,2013
06,62364,2013
06,62938,2013
06,56546,2013
06,41474,2013
06,71414,2013
06,46632,2013
06,14498,2013
06,01276,2013
06,20298,2013
06,76015,2013
06,21026,2013
06,59080,2013
06,06994,2013
06,14106,2013
06,17267,2013
06,30339,2013
06,30560,2013
06,37512,2013
06,48448,2013
06,57828,2013
06,81869,2013
06,85086,2013
06,08744,2013
06,17288,2013
06,31029,2013
06,37904,2013
06,40312,2013
06,41789,2013
06,46618,2013
06,73654,2013
06,04772,2013
06,13077,2013
06,18485,2013
06,36735,2013
06,39483,2013
06,44672,2013
06,58352,2013
06,04856,2013
06,17050,2013
06,31162,2013
06,36364,2013
06,56182,2013
06,75168,2013
06,78008,2013
06,78792,2013
06,80952,2013
06,12930,2013
06,83494,2013
06,10914,2013
06,21138,2013
06,31883,2013
06,39411,2013
06,39420,2013
06,39425,2013
06,58618,2013
06,62000,2013
06,17204,2013
06,63260,2013
06,76022,2013
06,29644,2013
06,47976,2013
06,56350,2013
06,21230,2013
06,51560,2013
06,16350,2013
06,22457,2013
06,34302,2013
06,16420,2013
06,21810,2013
06,78134,2013
06,86244,2013
06,39645,2013
06,46646,2013
06,33574,2013
06,49270,2013
06,56700,2013
06,46842,2013
06,10928,2013
06,39486,2013
06,46520,2013
06,83460,2013
06,39836,2013
06,52624,2013
06,34316,2013
06,62756,2013
06,30944,2013
06,33182,2013
06,85894,2013
06,85446,2013
06,67112,2013
06,30410,2013
06,39598,2013
06,50076,2013
06,78120,2013
06,26067,2013
06,00464,2013
06,20697,2013
06,81708,2013
06,09864,2013
06,04758,2013
06,12916,2013
06,03820,2013
06,09360,2013
06,02294,2013
06,39715,2013
06,53224,2013
06,36203,2013
06,49544,2013
06,78596,2013
06,18996,2013
06,29112,2013
06,12048,2013
06,72156,2013
06,85206,2013
06,18986,2013
06,55254,2013
06,36434,2013
06,55184,2013
06,59500,2013
06,40354,2013
06,36448,2013
06,06028,2013
06,14260,2013
06,19022,2013
06,36452,2013
06,46660,2013
06,52302,2013
06,78456,2013
06,83085,2013
06,07218,2013
06,61012,2013
06,45680,2013
06,18982,2013
06,47066,2013
06,64000,2013
06,27130,2013
06,41142,2013
06,55800,2013
06,24498,2013
06,02553,2013
06,11390,2013
06,60942,2013
06,22524,2013
06,44760,2013
06,51924,2013
06,24722,2013
06,02210,2013
06,23294,2013
06,13588,2013
06,54092,2013
06,24638,2013
06,59506,2013
06,30345,2013
06,59444,2013
06,46226,2013
06,40410,2013
06,62910,2013
06,82852,2013
06,22020,2013
06,33294,2013
06,85880,2013
06,13854,2013
06,28112,2013
06,25506,2013
06,36882,2013
06,16714,2013
06,25590,2013
06,34484,2013
06,83374,2013
06,34120,2013
06,68014,2013
06,60706,2013
06,80364,2013
06,13214,2013
06,13210,2013
06,48788,2013
06,53896,2013
06,64462,2013
06,81344,2013
06,59451,2013
06,24680,2013
06,60466,2013
06,07064,2013
06,50132,2013
06,65000,2013
06,14890,2013
06,30658,2013
06,33588,2013
06,42370,2013
06,59962,2013
06,87042,2013
06,46884,2013
06,52715,2013
06,70728,2013
06,57302,2013
06,56826,2013
06,82590,2013
06,00296,2013
06,52760,2013
06,86594,2013
06,44644,2013
06,04030,2013
06,02364,2013
06,44420,2013
06,49684,2013
06,73700,2013
06,33434,2013
06,03512,2013
06,80994,2013
06,34392,2013
06,87056,2013
06,49348,2013
06,37554,2013
06,50734,2013
06,17162,2013
06,39444,2013
06,63316,2013
06,06406,2013
06,06434,2013
06,71964,2013
06,41194,2013
06,25114,2013
06,06635,2013
06,07172,2013
06,66000,2013
06,41124,2013
06,40326,2013
06,07414,2013
06,50398,2013
06,13392,2013
06,18506,2013
06,36294,2013
06,16378,2013
06,11691,2013
06,73696,2013
06,59550,2013
06,40004,2013
06,21712,2013
06,17106,2013
06,32044,2013
06,30703,2013
06,07624,2013
06,70224,2013
06,85992,2013
06,39766,2013
06,23000,2013
06,58520,2013
06,23150,2013
06,22678,2013
06,59584,2013
06,11194,2013
06,68196,2013
06,72506,2013
06,53322,2013
06,82996,2013
06,07498,2013
06,10559,2013
06,10561,2013
06,23462,2013
06,59248,2013
06,81736,2013
06,22804,2013
06,33532,2013
06,39724,2013
06,59346,2013
06,66004,2013
06,49810,2013
06,57260,2013
06,37582,2013
06,07596,2013
06,07694,2013
06,10508,2013
06,37022,2013
06,58478,2013
06,18940,2013
06,01192,2013
06,37120,2013
06,67000,2013
06,75000,2013
06,16651,2013
06,03209,2013
06,38065,2013
06,77595,2013
06,28182,2013
06,41558,2013
06,49180,2013
06,83626,2013
06,26028,2013
06,42202,2013
06,78232,2013
06,78568,2013
06,86230,2013
06,00156,2013
06,14708,2013
06,82562,2013
06,42104,2013
06,19440,2013
06,23630,2013
06,41670,2013
06,56798,2013
06,22790,2013
06,61026,2013
06,45484,2013
06,40704,2013
06,80238,2013
06,49582,2013
06,39670,2013
06,53160,2013
06,22300,2013
06,68266,2013
06,71134,2013
06,78162,2013
06,85222,2013
06,10074,2013
06,49362,2013
06,12132,2013
06,44182,2013
06,68154,2013
06,03330,2013
06,21565,2013
06,44242,2013
06,57414,2013
06,02868,2013
06,53294,2013
06,31393,2013
06,51476,2013
06,06935,2013
06,09948,2013
06,44042,2013
06,86380,2013
06,03064,2013
06,28210,2013
06,69182,2013
06,17232,2013
06,68434,2013
06,08310,2013
06,73262,2013
06,17918,2013
06,08338,2013
06,14736,2013
06,54806,2013
06,65028,2013
06,47486,2013
06,09066,2013
06,33798,2013
06,68252,2013
06,33633,2013
06,25338,2013
06,05108,2013
06,65070,2013
06,60102,2013
06,22587,2013
06,51840,2013
06,86440,2013
06,03092,2013
06,46870,2013
06,20956,2013
06,84536,2013
06,39094,2013
06,58380,2013
06,31708,2013
06,21936,2013
06,48760,2013
06,49446,2013
06,39318,2013
06,42384,2013
06,56756,2013
06,69070,2013
06,48147,2013
06,48844,2013
06,11446,2013
06,75714,2013
06,79529,2013
06,17727,2013
06,51028,2013
06,08758,2013
06,43252,2013
06,44168,2013
06,03694,2013
06,72576,2013
06,70182,2013
06,54120,2013
06,11754,2013
06,29070,2013
06,72086,2013
06,69196,2013
06,31414,2013
06,42524,2013
06,82072,2013
06,82086,2013
06,48186,2013
06,30378,2013
06,36868,2013
06,68000,2013
06,08968,2013
06,10345,2013
06,27080,2013
06,10088,2013
06,01458,2013
06,20598,2013
06,47766,2013
06,49670,2013
06,55282,2013
06,77000,2013
06,69084,2013
06,70280,2013
06,44112,2013
06,48956,2013
06,17610,2013
06,43280,2013
06,44378,2013
06,73906,2013
06,43294,2013
06,41282,2013
06,29504,2013
06,49278,2013
06,68238,2013
06,69112,2013
06,55604,2013
06,36613,2013
06,83668,2013
06,01651,2013
06,25576,2013
06,07470,2013
06,18086,2013
06,05332,2013
06,07652,2013
06,08478,2013
06,23826,2013
06,42510,2013
06,87090,2013
06,49796,2013
06,56028,2013
06,70588,2013
06,72688,2013
06,41922,2013
06,81050,2013
06,11040,2013
06,53924,2013
06,02378,2013
06,18153,2013
06,70644,2013
06,60928,2013
06,40508,2013
06,55048,2013
06,02382,2013
06,16434,2013
06,59920,2013
06,38352,2013
06,71218,2013
06,71225,2013
06,04926,2013
06,49558,2013
06,55296,2013
06,02042,2013
06,16630,2013
06,26056,2013
06,39514,2013
06,06475,2013
06,47724,2013
06,48998,2013
06,63134,2013
06,71568,2013
06,09122,2013
06,32408,2013
06,53602,2013
06,11782,2013
06,23532,2013
06,44700,2013
06,00982,2013
06,10004,2013
06,19794,2013
06,30420,2013
06,44364,2013
06,57036,2013
06,70336,2013
06,71774,2013
06,71778,2013
06,71848,2013
06,82334,2013
06,80686,2013
06,19584,2013
06,44812,2013
06,49768,2013
06,48690,2013
06,34694,2013
06,32030,2013
06,25128,2013
06,31134,2013
06,29252,2013
06,31246,2013
06,86944,2013
06,22972,2013
06,11481,2013
06,21530,2013
06,83850,2013
06,49852,2013
06,20242,2013
06,44784,2013
06,78176,2013
06,81666,2013
06,05290,2013
06,23182,2013
06,31099,2013
06,81554,2013
06,75630,2013
06,00996,2013
06,32340,2013
06,22146,2013
06,19402,2013
06,60984,2013
06,78126,2013
06,72646,2013
06,21894,2013
06,22510,2013
06,07848,2013
06,23973,2013
06,30028,2013
