year,state,place,rate_affordable_available_80_ami,rate_affordable_available_50_ami,rate_affordable_available_30_ami,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2022,13,04000,63.57539657966521,39.29769995717596,28.821923170280538,0.8220621011034397,0.475709285944288,0.35985889326315124,1,1,1
2022,13,04204,54.834517752968026,35.358853929874726,25.141097799860745,0.6775771151050116,0.43162214563955914,0.2824515914763274,1,1,1
2022,13,19000,55.44933940959065,30.146142400135073,24.430934882446593,0.7623493283477797,0.4240313256356162,0.3253700619326568,1,1,1
2022,13,42425,35.95901108096378,7.353263832529026,NA,0.5050754856437015,0.07375390014945224,NA,2,2,NA
2022,13,49008,56.528022116109575,27.71050800278358,27.825077399380802,0.7414865544106559,0.42987705868707954,0.3765479876160991,1,1,1
2022,13,67284,42.81851514079342,11.372031026715883,NA,0.5727221497365731,0.14223137705997993,NA,2,2,NA
2022,13,68516,56.33658044401763,9.45735778558679,7.132763594522677,0.8709865637369512,0.16058213145748187,0.1390956736524634,1,1,1
2022,13,69000,53.58267047587943,25.89729450053407,10.044840795340965,0.6920498885929129,0.37003238378755843,0.15509203083658707,2,2,2
2022,13,72122,61.17620882055967,46.74436341562323,34.426387268607364,0.7565694842947464,0.564795945312045,0.38792849282296427,2,2,2
2022,13,80508,87.29177871045512,69.22011046453335,47.542050531489565,1.039550223943451,0.8144482503673772,0.5037020055102441,2,2,2
2022,15,71550,57.56931400166303,41.50648947444348,20.872900120728183,0.668322369534636,0.5133294995589051,0.24564811257142127,1,1,1
2022,16,08830,41.92650574556312,30.012756304684945,13.768652647830956,0.5406625802776471,0.40774895600833905,0.16145358524164635,2,2,2
2022,16,52120,34.259742383201456,19.30271930212876,12.118174116171739,0.4260070917007742,0.2454586185765229,0.13064197239598865,2,2,2
2022,16,56260,26.519174475185082,16.997118498652558,11.286461686785978,0.3767727004761929,0.2447290441819389,0.13020395453181727,2,2,2
2022,17,02154,55.120961763760036,37.112555683794,13.342798994334403,0.7352035032279773,0.5626442470048325,0.14743351509675512,3,3,3
2022,17,03012,43.31864323681322,32.665523534494994,19.75410761960557,0.5829925395725845,0.5434367740681757,0.2785712231181018,2,2,2
2022,17,06613,57.88996902549912,63.635219959859846,39.67400539250207,0.6852055857225497,0.8644739567760457,0.4793879191815816,2,2,2
2022,17,12385,85.96453698800309,77.39338776098124,26.508557949015,0.9616517958354986,1.022517978599236,0.3179751806969003,2,2,2
2022,17,14000,62.73174151152895,48.126385481022346,22.952210228456305,0.779420017720025,0.6377129021564957,0.283134970312649,1,1,1
2022,17,14351,58.39686017299065,51.67034898425113,6.413095811266249,0.7388678077938788,0.7980177587681795,0.2692344727973038,2,2,2
2022,17,23074,45.90994414410013,37.73154938448156,18.701772238261686,0.5827268492474476,0.555262314064198,0.29558096882347956,2,2,2
2022,17,24582,55.1734256856762,33.46836819063752,16.397123519025115,0.7288738318136833,0.5276783064945492,0.26092141853700007,2,2,2
2022,17,38570,41.145081301137736,37.076104976413895,16.386876354530315,0.5050984446364976,0.48138611369319934,0.2432580505749431,2,2,2
2022,17,51622,29.04892603248915,11.275304648924832,4.541304538313793,0.4991986322530216,0.23451734585707493,0.12353715994748364,2,2,2
2022,17,59000,57.35015424190356,54.03713205692201,33.98243225720845,0.6801731327686171,0.7409125710169457,0.45877507853783833,2,2,2
2022,17,65000,52.15509576026924,43.49810040691523,24.559750444490977,0.6579274552751536,0.6041657588271607,0.335470053061002,1,1,1
2022,17,68003,37.098304429405324,14.5480252778583,NA,0.5771780838940911,0.22371347998392505,NA,2,2,NA
2022,17,72000,78.09449092505105,94.70214047088503,63.20503816442293,0.8756291014105664,1.152755756517126,0.7372167616193167,2,2,2
2022,17,79293,62.318339244453384,45.23791748747557,25.25290077951033,0.7009308038654198,0.6223539572554202,0.30761015906097405,2,2,2
2022,18,05860,67.82865926724871,50.494736378594126,15.260644466112163,0.8294294590524942,0.7307720308604319,0.18880338863395693,2,2,2
2022,18,10342,60.51114371533759,25.67547701944037,NA,0.7795813926958152,0.411795639546202,NA,2,2,NA
2022,18,22000,53.516550927304564,51.93885248302662,31.511467970798112,0.6398812430764833,0.6813247888792062,0.3980692251625266,2,2,2
2022,18,23278,53.09493228810758,41.643133853622714,NA,0.697849940789201,0.6040818985951487,NA,2,2,NA
2022,18,25000,46.600651180075864,39.222969345883676,24.232002383631873,0.6088501497162802,0.589474113555877,0.33681307656570864,1,1,1
2022,18,31000,53.021937271959644,37.05672086442948,18.00674049109292,0.6814929484536038,0.6462396886915901,0.31266249398170437,2,2,2
2022,18,36003,58.13690944315771,47.872910337690804,16.205283258398538,0.7162651906438223,0.6712801176059999,0.1947572474700712,1,1,1
2022,18,71000,63.58784845106783,51.643925692895365,37.294959042568685,0.7757955223582103,0.7011306980264851,0.4354357948169735,1,1,1
2022,19,12000,59.63199896359135,62.1560768908942,31.762999248519623,0.6835396647943753,0.8499009594996049,0.4629322696958858,2,2,2
2022,19,19000,52.00458497360025,45.8595705255257,27.19328005376729,0.5937406714677512,0.5779980531741471,0.3960823359828408,2,2,2
2022,19,21000,57.09291735187676,57.72253480741718,15.770726313755413,0.66951449244619,0.7250515524669927,0.20742061003548048,1,1,1
2022,19,73335,41.2083121322503,34.30522166092772,16.864309789679165,0.5881525303957539,0.6371070132207403,0.24259525940655685,2,2,2
2022,20,36000,46.56542674476539,38.96987725569561,27.08490582254385,0.5860847644336575,0.6238504320901871,0.29062992446560315,1,1,1
2022,20,38900,64.36584634006591,60.07426217185867,29.279062178628408,0.7948192662180421,0.7740856661468459,0.36761544661110895,1,1,1
2022,20,52575,47.92692775655469,32.58511439698679,22.079976370653675,0.6192335134595385,0.446807680936173,0.2653619551637146,2,2,2
2022,20,53775,59.47221557470726,41.44692557583113,12.040843947238136,0.8795823350066058,0.6230839063908984,0.1274921118564888,2,2,2
2022,20,71000,50.53441652719668,44.2531095270364,32.22452898395099,0.6170225811941302,0.636886219016737,0.4753877300290666,1,1,1
2022,20,79000,51.88591126247153,42.49801806135297,19.48876507203764,0.6488198952954123,0.6469752331620358,0.2930194581678445,2,2,2
2022,21,46027,62.37837408490978,47.35099337748344,17.849436585950613,0.7565893114814863,0.6328159915491813,0.2321086070486694,1,1,1
2022,21,48006,47.409661905529795,32.2758120833809,11.442139194956976,0.582879637130514,0.4603726202773823,0.16531516202468458,2,2,2
2022,22,05000,68.15148778962555,53.15913130831827,24.24228145794732,0.8022800825969811,0.7814445541615223,0.3015064488267655,2,2,2
2022,22,40735,44.63002520607346,27.96051674370881,15.687313448304451,0.5489849353483428,0.40957602550487826,0.24008791609424243,2,2,2
2022,22,41155,62.83290286789991,24.728658761780203,16.549212881905046,0.7825330831821563,0.3486278692869526,0.22174656401677964,2,2,2
2022,22,55000,48.77686142409107,29.66047620646808,22.60963026655202,0.5562086188872111,0.3708734929643685,0.2343508168529665,1,1,1
2022,22,70000,54.8328871707389,29.74143481569374,22.34442680486376,0.6374714324969087,0.4210506767309069,0.2999452686899535,1,1,1
2022,24,04000,62.09719482050933,50.14009879446324,28.37756052141527,0.7141812368188312,0.6462944441475351,0.36616620111731846,1,1,1
2022,24,30325,42.622542349715005,39.23610202812695,13.85003680723525,0.6833808229703722,0.6295083182248372,0.24324324324324323,2,2,2
2022,25,07000,66.9697468711772,48.723529935347095,39.5286954298795,0.8157405664816034,0.5931560166042255,0.4932778675094993,1,1,1
2022,25,09000,59.210526315789465,36.70738801628854,35.623958435447506,0.6822047496790757,0.4410703897614892,0.4208410940103912,1,1,1
2022,25,11000,63.73733279286583,38.410250463821896,35.225783911258624,0.8001216051884881,0.4278177179962894,0.3681544239671587,1,1,1
2022,25,23000,64.07352785395308,58.41374706509783,38.50455059187436,0.8008220596921313,0.7905357790541423,0.47796085896139434,1,1,1
2022,25,34550,65.7500632180989,41.768420003657866,29.908186687069627,0.8185983145356028,0.5185649046002296,0.3293037490436113,2,2,2
2022,25,37000,66.96391963919639,54.15974191025516,36.71636872889035,0.7496924969249692,0.7631244500928732,0.4609111129417579,1,1,1
2022,25,37490,57.07081688553627,42.2810776015972,40.66839998926359,0.6671113710202066,0.5343853879074072,0.4604600306695867,1,1,1
2022,25,45000,60.496288440090716,49.59789701766094,30.37812950509099,0.7401005594314494,0.7204773930946986,0.4354788699439198,1,1,1
2022,25,45560,51.64406286199691,38.553360819861716,21.138028169014085,0.6943035592071243,0.52679642132411,0.2992676056338028,2,2,2
2022,25,55745,64.43459590296553,41.444847733723435,39.267957971618536,0.8161539106280701,0.5206651952009209,0.4346661719655558,1,1,1
2022,25,62535,74.09939385362351,41.18195477391474,29.894048915734235,1.0530793797953697,0.6086189829335934,0.3903356767996832,2,2,2
2022,25,67000,65.23495641080162,50.51447640824398,33.99055148476668,0.7320150258700121,0.591817816642462,0.3876301581180101,1,1,1
2022,25,82000,67.79190135484853,46.18419970953334,31.66840097121054,0.8205586847313138,0.6143918011673472,0.4112036073534512,1,1,1
2022,26,03000,75.74629050576635,39.937168911920764,8.387553576212392,1.026790179543859,0.6053029951330458,0.1809686289215558,1,1,1
2022,26,21000,32.976941482038995,20.563921105302423,7.091927201357697,0.3876649010798232,0.28013615424910504,0.10984666368402192,2,2,2
2022,26,22000,57.210095315180375,46.35888738677743,29.422839863768125,0.6377196260277134,0.5677889205110425,0.3432322169274516,1,1,1
2022,26,27440,74.47914092452926,47.18585919806916,9.098509126375923,0.9772510332855362,0.6159519510273217,0.09098509126375924,2,2,2
2022,26,29000,49.90384966741077,39.900276818512836,33.369861878862075,0.6229956620230485,0.5396764388411721,0.4121677793749538,1,1,1
2022,26,34000,62.56422778027425,37.711465089829545,20.448285452524278,0.808326612187185,0.5025354994379786,0.21389138763399085,1,1,1
2022,26,46000,72.33801770215248,70.83685232884893,37.584454204298304,0.8268527323685388,0.8637425573694034,0.47153270943038833,1,1,1
2022,26,49000,26.638830022042775,20.99980850651208,15.247838497530875,0.2984030573427889,0.23179035998305053,0.2049881315640027,2,2,2
2022,26,69035,60.12710059599434,44.48630466139872,NA,0.7720801525794413,0.6716381567428998,NA,2,2,NA
2022,26,74900,77.05495632143968,48.37885009661828,9.098509126375923,1.0030091872546405,0.627881860012813,0.09098509126375924,2,2,2
2022,26,76460,32.472179794894174,20.572583361401144,13.357307988697661,0.378791184813441,0.26985517009093973,0.1439763678397123,1,1,1
2022,26,80700,40.87259838759155,23.2139510480071,NA,0.5796984880279731,0.4586673218952644,NA,2,2,NA
2022,26,84000,47.43649494454898,30.509659197791024,10.28088845861056,0.5635642605632832,0.4322119180317668,0.1206076495697598,1,1,1
2022,26,86000,58.88423380644906,42.64193225552657,24.799978844658128,0.6875466618379656,0.6218495233027708,0.28972422232787787,2,2,2
2022,26,88940,49.09632106753258,42.95707594256316,NA,0.5915411613132525,0.6406972279812639,NA,2,2,NA
2022,27,06616,49.91295870761089,29.696596506941336,11.350493253203311,0.6230415709212451,0.5446708463949843,0.16986052840458102,2,2,2
2022,27,07966,45.86337966749892,38.27898443510682,NA,0.48592424501806913,0.5170740368112683,NA,2,2,NA
2022,27,17000,51.26954122411767,46.23344996975827,34.04345051427303,0.6035088454737401,0.5838655631369293,0.3647940193924386,1,1,1
2022,27,43000,71.5445297066453,62.54903963147033,30.905123076515075,0.830210701468766,0.7387971428079249,0.37249555362010345,1,1,1
2022,27,51730,34.39657353762963,22.90402567586517,NA,0.4953915956369964,0.28663908276984135,NA,2,2,NA
2022,27,54880,46.752015043247916,50.53681347521114,38.21323459603152,0.5297455225090206,0.6266641217731544,0.502895661255103,2,2,2
2022,27,58000,64.98212304278141,56.220589299934844,25.979963038614923,0.7255455554185674,0.7677188156084848,0.3079142755244302,1,1,1
2022,27,71428,32.60675940291647,22.93830239434079,NA,0.5091111818346572,0.28767537977711377,NA,2,2,NA
2022,28,36000,58.48364169640685,30.476199665531894,21.493119945432134,0.7067306687446621,0.41685577511211275,0.2446261516486409,1,1,1
2022,29,15670,69.52109129962354,66.72916737852817,26.522730895490103,0.8267988980672334,0.953978947004734,0.35927842781595293,2,2,2
2022,29,35000,51.19841137726453,44.76020762740951,20.220189133011765,0.6219070352239213,0.6547091936901178,0.30428494551192425,2,2,2
2022,29,38000,64.11845542976238,49.94921499459831,27.55114853444275,0.7839551647758589,0.6766970977328217,0.3208815519539891,1,1,1
2022,29,41348,61.118987718724746,46.77306027101862,32.50443282898476,0.7432911136649388,0.5993993364601082,0.4031238658547094,1,1,1
2022,29,54074,36.99209078538956,29.71186786143974,NA,0.5048335544709701,0.3901038690340381,NA,3,3,NA
2022,29,65000,70.24096263097452,61.26680778748398,36.022683021806856,0.8271085500574205,0.9097373363942636,0.5144811137071651,1,1,1
2022,29,70000,63.474674103456344,45.229564883614195,22.262010300604512,0.7879416011532273,0.6202191688811071,0.3737269301283171,2,2,2
2022,30,06550,47.98663235528427,33.33751823624391,21.6584259946976,0.6284626357407717,0.5042316859945798,0.28833204278780067,1,1,1
2022,31,28000,59.14341964290538,50.23450881421405,29.78668549508381,0.7754250054840037,0.7584445399639379,0.4698679525785129,1,1,1
2022,31,37000,61.500078545772176,46.86689969899471,17.63522704416148,0.7414085473343129,0.6605971403337032,0.26174223222927756,1,1,1
2022,32,31900,32.23822120626188,11.938290516447154,8.02992571148856,0.4114300669369096,0.16622634137672554,0.09458738963554844,1,1,1
2022,32,40000,45.05400770682177,22.544341201382426,15.576133378490598,0.5730197570618739,0.2942408845606517,0.18976278952068024,1,1,1
2022,32,51800,30.84220437925273,18.75126679539719,10.614847994131484,0.4189962557623584,0.24630494155739377,0.11476251201721092,1,1,1
2022,32,60600,61.77456612740415,30.345569434458415,12.672981780776492,0.7628965884806109,0.3941687097706531,0.20042938440986863,1,1,1
2022,32,68400,47.726258385799945,23.14978584966311,7.674696241364449,0.5979776016378624,0.3139502795542938,0.10382025572457414,2,2,2
2022,33,45140,65.35122621717427,47.1171802054155,22.232606438213914,0.8062287491861391,0.6995798319327731,0.3034267912772586,1,1,1
2022,33,50260,52.512349907705044,36.05538014753814,24.50172336280533,0.6825657344343852,0.4819802457874719,0.3081072980668365,2,2,2
2022,34,13690,68.25853757508936,50.02984478405516,25.513657097657454,0.8593544763361091,0.7047900569673399,0.29864784464283306,2,2,2
2022,34,21000,79.31154491093744,55.50669216061186,20.214614977707246,1.0258170658398456,0.8349904397705545,0.29645583012166554,1,1,1
2022,34,36000,67.88571778915423,41.90159421952059,28.910054425665997,0.8868213727353546,0.623007225599266,0.34624749355485535,1,1,1
2022,34,51000,73.1770769719325,59.72901706495962,37.253517575268546,0.8703251337420915,0.7507918870959718,0.4770285944828282,1,1,1
2022,34,57000,82.42929620034542,53.42666894314495,31.622418879056045,0.9652417962003454,0.6985487450913437,0.40150174309466347,1,1,1
2022,34,74000,64.0595331197076,54.72008461586273,38.919614514549366,0.7296288704733336,0.656179899915768,0.4504877616717673,2,2,2
2022,35,02000,45.82466138305538,30.811824636618663,17.455958827002426,0.580398900995814,0.41657011899873936,0.22458086597722177,1,1,1
2022,35,39380,56.96465556086176,36.27784756232047,29.364153494128832,0.7127705690662306,0.4616123214073712,0.40433956741897287,1,1,1
2022,35,63460,19.335332267493232,11.885505443266531,4.6973538254278715,0.25216832364148944,0.16337072394833482,0.1217575555328964,2,2,2
2022,35,70500,44.93757316657144,33.04634251111484,23.777432211421033,0.5450142522518971,0.424641689213985,0.2847875106324415,2,2,2
2022,36,01000,83.47110667263357,70.79259938962865,43.09097187966717,0.9781343302079324,0.9499951074399654,0.5712239834664482,1,1,1
2022,36,11000,63.310737198886336,50.60519515843873,28.39639361948062,0.8036194165355284,0.7348871209030328,0.38208625516940226,1,1,1
2022,36,50617,54.624250862412524,41.51919891738696,25.838387464898894,0.8172789647496022,0.62267634128467,0.4766922258267192,2,2,2
2022,36,51000,70.1516523513525,50.36365998635788,31.531723471029675,0.8601965194435681,0.6774391788742001,0.4208348169204817,1,1,1
2022,36,63000,71.21261642962466,55.47067871178209,30.222659291648103,0.8420296693292144,0.7125600333089354,0.37038074109872016,1,1,1
2022,36,73000,66.47579935483984,57.68960104233862,36.576016410574056,0.8166297548927736,0.8146048086921359,0.5119140102595867,1,1,1
2022,36,84000,59.193801696157465,48.569029993131345,35.12800884579399,0.6736886189927757,0.607316390648452,0.4330186272008165,1,1,1
2022,37,02140,78.8783722479957,56.567497637800635,46.61121010312155,0.9582930459477316,0.6806053922026986,0.5528306593363981,2,2,2
2022,37,10740,74.00237177597123,34.45322320469462,10.551811012412513,0.9307373772363324,0.4823951779898281,0.15017218816955044,2,2,2
2022,37,12000,60.51438098065686,28.14806590165037,12.522959257501713,0.78626312872634,0.4078587351393082,0.177039041591593,1,1,1
2022,37,14100,49.57226320826818,32.297344747742926,16.972906257943983,0.5735478798722246,0.4793719903978942,0.25933674845717175,2,2,2
2022,37,19000,71.11980016454127,33.84848904193144,17.541579474699713,0.9133024269133426,0.5327346744502782,0.23174881927077848,1,1,1
2022,37,22920,48.13199234801092,23.33230292666898,16.444352238953595,0.6743363723883732,0.35667866773766893,0.23831801674659384,1,1,1
2022,37,25580,58.275952668394346,49.52863773084212,25.040011380732846,0.6794691699645428,0.6581720827626694,0.32988690403946624,2,2,2
2022,37,28000,59.560994625868936,35.50291090827536,27.44813506240849,0.7960015705792853,0.49418868214408374,0.34445664124365744,1,1,1
2022,37,28080,57.97079250711727,46.666027981367066,25.981882274950536,0.7909933774598279,0.7202447859238749,0.389517974202321,2,2,2
2022,37,31400,60.10949619721357,43.158224207950305,36.41235970191474,0.7664622533835659,0.6172974345838468,0.4537400105051626,2,2,2
2022,37,55000,92.87946672048692,53.509252200595206,19.778753756493224,1.0971088456097269,0.6667207874834448,0.23709954669166072,1,1,1
2022,37,74440,53.937353082636875,23.348917688826027,19.15671902170118,0.6588387165515608,0.3904717595764056,0.2927985742143327,2,2,2
2022,37,75000,57.500743449770276,35.595035950721716,20.689427105690893,0.7171997734372315,0.5035450735148186,0.3034009170790355,1,1,1
2022,38,25700,69.53063612426405,70.98862542908971,38.37171989395905,0.8149664487324368,1.125353633676862,0.5724648376795711,2,2,2
2022,39,01000,58.969934990365104,52.21194778882459,29.530679287251527,0.7316618722192084,0.7351223136193039,0.36137270469477656,1,1,1
2022,39,15000,74.08604668246358,66.89987853730652,38.84960036850893,0.8437977884008911,0.8279602664420547,0.5139237481621657,1,1,1
2022,39,16000,64.73374460276034,55.21953804511421,32.30096596768544,0.7475525999466123,0.7047185357098578,0.41502430953234354,1,1,1
2022,39,18000,67.69785946079551,47.6172452608092,18.591017482948466,0.8599795804534557,0.677162407622032,0.25609963961859955,2,2,2
2022,39,21000,65.52006321027713,64.99998950716683,48.05788965814448,0.7826923891270972,0.8305696243634741,0.5916177984895348,1,1,1
2022,39,61000,43.58829064332001,35.766096170534794,14.582994447976807,0.5300315475868329,0.656030673373362,0.23567020007082243,2,2,2
2022,39,77000,53.78261605989687,47.18534668272422,27.34204870591761,0.6796338744121987,0.6557878773859209,0.3688022022791369,1,1,1
2022,40,09050,57.37589508120914,38.76306388405295,15.445225218691668,0.7729200266988834,0.5901769444975651,0.21440138195756345,2,2,2
2022,40,23200,66.3939623129075,38.559899941149325,12.179953843372784,0.801377941086595,0.424813418947639,0.15858639375093458,2,2,2
2022,40,41850,60.98437473868217,31.582196031214625,19.39989713207479,0.8083600438032316,0.6067686447014536,0.3608407247349395,1,1,1
2022,40,52500,63.10162819895921,40.28489702198915,13.18213535007915,0.7628550844803452,0.6711553149233919,0.31951134154545224,2,2,2
2022,40,55000,59.33171874934472,43.21695793842815,23.01208614620549,0.7363319659546191,0.5958327681874515,0.2969141152781062,2,2,2
2022,40,75000,63.42339008835258,47.477831824885904,25.4543510665381,0.8112599488157504,0.7405424010891147,0.3633289965408949,2,2,2
2022,41,05350,57.68982531649638,11.629173878111681,0.840916541180719,0.7649071321924154,0.23960936532154808,0.04607598575858665,2,2,2
2022,41,05800,35.84391421773014,26.198258783801425,18.791259904199766,0.43825803528829094,0.37824753135281847,0.21481747487813233,2,2,2
2022,41,23850,56.85773380050813,37.4139353614118,19.08806556993087,0.7143654439138711,0.4658929001235352,0.24329899635004928,2,2,2
2022,41,31250,56.62975788050852,32.431228771574375,13.005617247662801,0.702210830417039,0.4207831963519746,0.13782238814168582,2,2,2
2022,41,34100,63.46680413023974,24.18469484941383,9.139959499517452,0.953396968981684,0.35513632334703515,0.11223987503769842,1,1,1
2022,41,47000,48.71408099420612,30.83035510352341,15.031412478364988,0.6331679176033131,0.35564727358796655,0.1554309969331805,2,2,2
2022,41,59000,65.07284930083362,39.78265927587189,19.861760773036895,0.8206000694254967,0.4837585810706598,0.22124143927599185,1,1,1
2022,41,64900,49.56388372096456,20.840556143123944,14.196939389148715,0.6547532865145248,0.274238619543939,0.20227493979207573,2,2,2
2022,42,02000,67.29450431375028,34.913010993702635,17.907692307692308,0.7649085105710584,0.5292453837122425,0.3017435897435897,1,1,1
2022,42,06088,50.18308304221309,32.270348850483735,17.726204054263704,0.6444656851939152,0.408195716484112,0.2545726121511167,2,2,2
2022,42,24000,54.525192571819424,44.667242567576025,31.473766822546324,0.6452802331887931,0.6352626749336793,0.40596391139130544,1,1,1
2022,42,60000,55.16524216524217,38.265353735742046,21.69969280473362,0.6847797501643655,0.5162305114951699,0.2715705981913141,1,1,1
2022,42,61000,66.77456857053144,55.60585932413912,33.68117924365831,0.8023469976516957,0.7146212458826755,0.42394046663463775,1,1,1
2022,42,63624,61.29079226743501,54.1047791314747,23.99756927236024,0.7478163692189455,0.7146948501382765,0.2835543161147608,2,2,2
2022,42,69000,59.37269871219972,45.974890481938175,32.34023707434763,0.7788943166788651,0.6480125220327433,0.3913713083785736,2,2,2
2022,44,19180,55.52766058557739,38.61436582210028,30.390908200254728,0.6772722477070114,0.4841318239014762,0.3587733908102283,2,2,2
2022,44,54640,60.657624706376666,48.29317126433313,39.10964489493519,0.7578608429398279,0.6441564418499165,0.48536291220895017,2,2,2
2022,44,59000,61.30950917983631,38.10545995914551,34.705239089372704,0.8039668690245041,0.5433992313817817,0.4483050004970673,1,1,1
2022,44,74300,35.58665746335118,37.33382469641334,28.966216061602662,0.4540178250822374,0.4536522252351736,0.3445067675630102,2,2,2
2022,45,13330,52.056942725864786,28.107979151423272,18.079759224436923,0.6405115671967585,0.3678483704406254,0.22353820752013123,2,2,2
2022,45,16000,65.01806371008388,38.22581359581787,16.22680650191575,0.7888523284764234,0.4665785805068789,0.2117346590335307,2,2,2
2022,45,48535,31.40325432997846,10.514110091053507,3.0158176640634764,0.4076280672282978,0.26187570436645,0.03015817664063476,2,2,2
2022,45,50875,59.397784988564254,28.76301388003979,13.414639628933159,0.7661469700537725,0.46270924147619047,0.21034724318077716,2,2,2
2022,46,59020,55.45622195925901,50.59925551556105,12.142594190824019,0.6806682161224076,0.8786185840436385,0.2280373210119946,1,1,1
2022,47,14000,48.6208392414395,28.876555869081947,16.63670916461815,0.6667968884959158,0.3905198198766093,0.2802654442757422,2,2,2
2022,47,15160,39.76369099665117,16.90135345813545,5.6492935345208,0.5374127198942682,0.33253580238820923,0.1485276192357816,2,2,2
2022,47,27740,24.873688155455433,8.766517815528466,NA,0.4171549354409515,0.1511982822809991,NA,3,3,NA
2022,47,40000,63.55938215507682,41.241962292458325,24.625732357901793,0.8022285509057279,0.5690164712491468,0.31765837705996863,1,1,1
2022,47,48000,60.40360229254404,35.29107118678991,15.648784418282954,0.7631020330241913,0.47979261987137983,0.21660034825089347,1,1,1
2022,47,51560,55.51837541647333,40.75146562050552,24.644802902126678,0.6705241221235487,0.5257899759939366,0.4973393832415314,2,2,2
2022,47,52006,53.0564429387836,25.551656180491822,15.665827942653547,0.6869934410870974,0.3491996119277523,0.19767064631658993,1,1,1
2022,48,01000,58.96159570476516,35.3574103338305,19.090614532835364,0.7596654418016103,0.3970362271659954,0.2193015275999788,1,1,1
2022,48,01924,34.63900606347187,5.359326951419969,NA,0.43225758289965166,0.08387131653028833,NA,2,2,NA
2022,48,03000,56.1239078336952,39.221505383355534,17.051561038038514,0.7061838350075049,0.5174314064873464,0.24608904504066953,1,1,1
2022,48,04000,61.506211314926794,27.50737522240454,6.729517065432282,0.7439797242906546,0.361764538916346,0.08501239794048383,2,2,2
2022,48,05000,67.63911736170334,37.14801753388215,13.631694301247684,0.9125517009657832,0.5341727633159334,0.17336589419906467,1,1,1
2022,48,06128,61.953681254715335,39.56452415399669,18.585301830304882,0.7527277751975704,0.5097004452618117,0.24137612989086704,2,2,2
2022,48,07000,66.87552307323902,36.40055508662164,22.500770369919014,0.8181374163929506,0.501659650917765,0.24755445368085433,1,1,1
2022,48,10768,49.89449933579482,35.989946261960995,20.389456588825738,0.608755193867576,0.45269918762976685,0.2934821792619994,1,1,1
2022,48,10912,77.40455319619338,48.253251513228875,23.646973971188253,0.914618428043223,0.5872764578870122,0.31297974893067226,2,2,2
2022,48,13024,88.07683227876453,31.788042056688028,11.375493325850417,1.1918099171124534,0.4623076299629899,0.11451655031762824,2,2,2
2022,48,13552,61.525675903314614,34.024765926872504,22.808073275897403,0.8133023982426856,0.4444323557239656,0.23243000516315415,3,3,3
2022,48,15976,73.54327484778543,47.72077364004959,21.27542628945325,0.8811049192365583,0.5895007390647232,0.2931243237054613,2,2,2
2022,48,16432,50.5963380572399,27.84163415739811,8.4862929666961,0.5971167628896715,0.3690516562199354,0.15989296490995009,3,3,3
2022,48,17000,51.78090133173776,30.5601530652724,21.324452302648094,0.638307621149922,0.3922269757486071,0.2283167700933153,1,1,1
2022,48,19000,68.35053798158592,39.58435811929648,15.27422047533629,0.8668411241626718,0.5343531874013008,0.18622463089253707,1,1,1
2022,48,19972,64.84815691476811,42.29427288889916,5.9472520149825225,0.7684296580734388,0.559896708681108,0.1496224481362814,2,2,2
2022,48,22660,48.958035820460744,26.37242637879893,20.43596730245232,0.6509798589872786,0.3958008366839855,0.2858884267890434,2,2,2
2022,48,24000,47.22041856566266,28.662228285509695,20.980421234572457,0.6258891401690821,0.3764150465837953,0.25977410497389375,1,1,1
2022,48,26232,74.38091486126066,15.333009704613316,NA,0.9210534586629684,0.19933465170895928,NA,2,2,NA
2022,48,27000,56.30036998937686,27.735817135753404,10.627835478754562,0.6746546504222091,0.3612488926020602,0.1412343921562026,2,2,2
2022,48,27684,42.505024297328006,11.960631050560481,3.4424678689787673,0.7513612200812624,0.17350652614716236,0.04794336325034192,2,2,2
2022,48,29000,52.80766357463952,23.165807808332804,4.022554612576175,0.6382256669600072,0.33693719633462954,0.05870170365544164,2,2,2
2022,48,30464,70.51309768319997,30.739664463607706,13.815320507467597,0.8119298607090466,0.42666366810801487,0.1843886939811882,2,2,2
2022,48,35000,69.51765104348124,44.201619226195476,12.200236523519482,0.8684808171564631,0.5994406397752238,0.15441020202807654,1,1,1
2022,48,37000,64.86116802771463,28.888996962396103,8.590629553817132,0.9553204760046698,0.45465849203681086,0.10393212002608758,1,1,1
2022,48,39148,60.613536413465454,33.828372581464954,12.962529623562876,0.792669120453633,0.4802157178552758,0.18480182736895231,1,1,1
2022,48,41464,45.97082651154668,24.487000168370628,15.749845080307779,0.61422136286795,0.350489791882272,0.22998079239710623,1,1,1
2022,48,41980,41.256316067268116,13.276340850015558,2.6348042672957384,0.5124284222707235,0.22945993631867773,0.04283746528880437,2,2,2
2022,48,42508,73.03091317422373,16.105035979355133,4.7560741758757725,0.95930292829426,0.25026322332120937,0.05678996370319815,1,1,1
2022,48,43888,57.26861992738412,40.13131314172399,27.073466977430126,0.7584859753065721,0.507398184775282,0.30318060087971804,2,2,2
2022,48,45000,60.69349414186409,34.70006512474386,17.014086841706327,0.771565290783614,0.5175530623251724,0.2313603143397475,1,1,1
