year,state,county,rate_affordable_available_80_ami,rate_affordable_available_50_ami,rate_affordable_available_30_ami,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2022,47,147,99.87709168688752,84.13920346405224,74.18080945197275,1.927747294821631,1.9872554553131032,2.8778153871359535,2,2,2
2022,47,149,89.38703536094378,59.9261573416643,38.71526620910242,1.607799382041759,1.5170974155069583,1.9600186579596188,1,1,1
2022,47,151,119.83593006676475,85.82133451468857,79.25805116780298,1.673579246997346,1.5406451069334863,1.5513092493682716,3,3,3
2022,47,153,113.9379355269919,101.20484735423392,NA,1.7531799033061226,2.0642992259275603,NA,3,3,NA
2022,47,155,91.45970259063446,66.91298021093779,57.34969093027223,1.6901241521797397,1.493787812774808,1.5167046335886285,2,2,2
2022,47,157,86.67813582125764,53.817047781127705,30.474251085649794,1.404386951631046,1.13055797921508,0.8630486518314974,1,1,1
2022,47,159,105.29237644119259,89.02773844816463,NA,1.7610916750572068,1.738779137749099,NA,3,3,NA
2022,47,161,103.42969387782452,NA,NA,1.9162245452901951,NA,NA,3,NA,NA
2022,47,163,94.29515735019399,71.31262244612371,63.13298357664233,1.6356373042103751,1.7472712006717044,1.8578923357664232,1,1,1
2022,47,165,88.98695591292451,68.42284280130762,52.82181189022046,1.7066153233016297,1.5207466720078906,1.7028701777787996,1,1,1
2022,47,167,79.45982324360068,62.652077605970035,46.58640032836229,1.672292098709722,1.7051812121967722,1.6352442194554655,2,2,2
2022,47,169,120.31168193154285,NA,NA,1.6176499237417925,NA,NA,3,NA,NA
2022,47,171,104.9727987354985,NA,NA,1.7619071713969436,NA,NA,3,NA,NA
2022,47,173,122.4880421271135,114.00350963165931,80.40101209811563,1.6090792672542684,1.6729096836440662,1.562738858671398,3,3,3
2022,47,175,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,47,177,98.79539993965295,72.90235083842826,65.69179584427437,1.820495331937862,1.8968117542344396,1.7932184892716536,2,2,2
2022,47,179,88.1316769176706,64.8184278408043,45.16123105605062,1.6693342520158356,1.8459376129376572,1.6577978538839075,1,1,1
2022,47,181,122.96730092303476,NA,NA,1.8805855671164824,NA,NA,3,NA,NA
2022,47,183,100.10965218369381,79.45736878404222,71.64222233802559,1.7312538332420149,1.6188102050593955,1.55123598765584,3,3,3
2022,47,185,84.01380230334777,64.57354707130804,66.59534634603637,1.4585911172316146,1.570521901318503,1.7905839286851966,3,3,3
2022,47,187,73.23336923204374,55.67458469181804,41.46864939445041,1.7126170159887333,1.945815867101382,2.3490725126475547,1,1,1
2022,47,189,84.66168766023856,59.803117309269894,44.23403052572075,1.4838182291086093,1.4216570959803116,1.8417184850197852,1,1,1
2022,48,001,91.64754592190609,73.68186899682873,55.28004058917952,1.7988063742670366,1.7926180171585755,1.7607682421491049,2,2,2
2022,48,003,102.66073699708602,NA,NA,1.3999608221139213,NA,NA,3,NA,NA
2022,48,005,88.88219657450426,59.73617291799109,46.56249732070859,1.5405396174626944,1.3291294059475878,1.2806214241330716,2,2,2
2022,48,007,84.85448738294481,63.66993293617861,NA,1.5227883743266777,1.2139479024773143,NA,3,3,NA
2022,48,009,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,011,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,013,92.97000389175982,59.55082927284017,50.791340052258306,1.7086303468592514,1.810358460946851,1.7781863050060138,2,2,2
2022,48,015,118.73483374283373,86.1998558533402,NA,1.7168416707616707,1.907304759339699,NA,3,3,NA
2022,48,017,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,019,111.02505143410384,NA,NA,1.7732058574367662,NA,NA,3,NA,NA
2022,48,021,95.07644489065943,82.70745873773141,55.84161704857994,1.374470404294701,1.7098424745120135,1.727341303847747,2,2,2
2022,48,023,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,025,82.51253585526386,61.91747135795788,52.477010455103766,1.4831260215255988,1.1981011285487249,1.037151949719384,3,3,3
2022,48,027,80.96804789851207,47.81184651432315,29.76881779336036,1.3911909419645505,1.132725302965408,0.8783462985281765,1,1,1
2022,48,029,86.23070151234447,52.037268748024644,30.537167588491858,1.3602401881561486,1.1257387291045196,0.8748042661577027,1,1,1
2022,48,031,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,033,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,035,96.30940319267852,78.19150242963092,59.5207647762192,1.5402157580354006,1.5682615360297756,1.35295523365934,3,3,3
2022,48,037,92.29682427315618,62.15904603858063,55.681005024263165,1.4847184481547335,1.3561879038946207,1.273740477235764,1,1,1
2022,48,039,98.30888955402574,80.838782182264,44.11778409355635,1.562496258605208,1.6090621168778096,1.3891347901038995,1,1,1
2022,48,041,86.2399932939352,54.89364192293063,27.295466789809897,1.296240412422985,0.960324194633818,0.619333487262372,1,1,1
2022,48,043,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,045,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,047,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,049,107.8789069846497,97.29363464016349,80.99782828610938,1.7049250773676503,2.0380639065884836,1.9105623950106263,3,3,3
2022,48,051,123.91141146468252,NA,NA,1.9287051320440896,NA,NA,3,NA,NA
2022,48,053,94.84303176078197,72.75702119839619,60.979533781440956,1.624201799567645,1.726990417810893,1.8194676254376991,3,3,3
2022,48,055,97.56521150666995,86.6127406893712,61.19459075634075,1.399358070454806,1.7488952940284113,1.7808710409253548,3,3,3
2022,48,057,112.84107285895053,NA,NA,1.9255685445954889,NA,NA,3,NA,NA
2022,48,059,151.9919347536896,140.87586774071735,NA,2.0995244778136075,2.4820824881676806,NA,3,3,NA
2022,48,061,90.10970881794935,67.85403996524761,54.81357269678438,1.5042893673183206,1.3557100106187856,1.298826198461235,1,1,1
2022,48,063,101.95271510641433,NA,NA,1.5593887348212647,NA,NA,3,NA,NA
2022,48,065,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,067,104.27974869168655,72.60641379382503,62.74713006651255,1.6045476923400377,1.4606615814470647,1.3444017276582578,3,3,3
2022,48,069,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,071,95.29637889794006,74.52014075145729,NA,1.6208689552922102,1.600230041450613,NA,3,3,NA
2022,48,073,97.42378916069372,86.51356422705759,76.8801891364161,1.6610657329559866,1.702268782464555,1.9408853366144072,2,2,2
2022,48,075,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,077,135.26880707382202,NA,NA,2.183249479528105,NA,NA,3,NA,NA
2022,48,079,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,081,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,083,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,085,73.96577504568866,38.58424461195456,14.68294519442801,1.5042871486669027,1.04615670453339,0.68106276555693,1,1,1
2022,48,087,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,089,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,091,75.65132803248181,54.42628007402838,46.86501106466683,1.456564033158518,1.390731030228254,1.2853454634865995,1,1,1
2022,48,093,146.85781768874472,141.83974253577128,NA,2.094714184408601,2.4835249855445616,NA,3,3,NA
2022,48,095,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,097,86.48156673391352,60.03798226556275,44.72780976513256,1.4912041392694866,1.5477137387395437,1.334912469904723,3,3,3
2022,48,099,88.2731039341298,67.37583755456414,53.7580388383498,1.634388464606486,1.7534517353515096,1.7472526760067877,2,2,2
2022,48,101,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,103,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,109,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,111,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,113,90.6691696524777,55.384242308118345,27.313248805185168,1.3702989787967026,1.077450220195736,0.7293498897933353,1,1,1
2022,48,115,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,117,162.78467003292874,115.56867503018672,NA,2.447392005587836,2.396316942929106,NA,3,3,NA
2022,48,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,121,78.53051885748026,38.22206804399219,16.31214264948154,1.4438925381947008,1.046831637372803,0.6047339858513422,1,1,1
2022,48,123,100.52091552305657,81.03804169349374,NA,1.7174480264982024,1.6038932886495467,NA,3,3,NA
2022,48,125,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,129,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,131,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,133,132.7540125582211,125.72154903743609,106.09980151407854,1.9536761331033643,2.3223430505612095,2.161582127290318,3,3,3
2022,48,135,89.84636153252764,56.5954070201643,37.425589485890995,1.5867510928259192,1.3907300224047796,1.3448782373405488,1,1,1
2022,48,137,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,139,83.3458130537876,58.52579256834576,37.29704473776428,1.5177836016473232,1.543977692913863,1.415255227193085,1,1,1
2022,48,141,85.68467434948116,58.47099306739862,46.6603807242425,1.3957214371382385,1.246183032786058,1.1383756784995285,1,1,1
2022,48,143,93.07395201507991,73.10212494380056,63.4753465707109,1.5181351042913536,1.6683776489514532,1.6996845529965423,3,3,3
2022,48,145,97.15697032563756,79.00195562670886,59.73923031659674,1.5466323828870243,1.5737454663313284,1.3551398890631152,3,3,3
2022,48,147,86.40931248208757,56.06563541109283,45.13494995443981,1.513417394246437,1.6193028939650769,1.3389838717977955,3,3,3
2022,48,149,96.80357217303536,NA,NA,1.6985574608607883,NA,NA,3,NA,NA
2022,48,151,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,153,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,155,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,157,67.90812765687456,38.15574335638161,20.364284715424414,1.5091681999873106,1.3274432165159664,0.9680464270731366,1,1,1
2022,48,159,129.4742015496894,NA,NA,2.0607245421922205,NA,NA,3,NA,NA
2022,48,161,96.38925841916289,76.81633502794408,59.337509987152274,1.5265496431398258,1.5425655629846513,1.351122685768671,3,3,3
2022,48,163,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,165,101.04766569096284,NA,NA,1.6114100299609635,NA,NA,3,NA,NA
2022,48,167,84.0741995845059,57.081874647092036,33.60802579720531,1.36771227770329,1.161693958215697,0.8846649946255822,1,1,1
2022,48,169,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,171,93.09132549632902,65.19162440082351,NA,1.5650097068553523,1.6288512181189203,NA,3,3,NA
2022,48,173,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,175,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,177,96.64609256986176,NA,NA,1.7300721159905916,NA,NA,3,NA,NA
2022,48,179,153.19890416951048,110.04757439249371,NA,2.351534346953654,2.341105936552176,NA,3,3,NA
2022,48,181,83.62127973584246,54.41367114004102,43.052815143393104,1.4725180388794934,1.5338298154861931,1.3181625236873284,2,2,2
2022,48,183,96.13376605051502,64.22569952979265,44.9019261353596,1.6308263957480833,1.4191782933785555,1.1265241208694114,1,1,1
2022,48,185,106.80562383071843,103.82968105001393,97.2626588347333,1.7934322179725095,2.203869972173821,2.1437555486329196,3,3,3
2022,48,187,78.04245384981195,56.84504620674834,37.78909399533206,1.6189529203233757,1.490078085822767,1.38998514746446,1,1,1
2022,48,189,117.70718703161597,91.18766841495665,79.30620388720948,1.8832390829639307,1.9607243432305927,1.97828222409228,3,3,3
2022,48,191,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,193,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,195,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,197,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,199,101.06115984288778,69.08762523753941,51.391445992909055,1.716424071912119,1.6892563469778692,1.5148675835752217,2,2,2
2022,48,201,89.88934236084985,57.55635079565937,25.542093003402567,1.3839674202149537,1.132951547880845,0.7601893971730673,1,1,1
2022,48,203,92.48770113943908,78.27686338919162,65.38639090440664,1.7867869795457432,1.7622700189334677,1.9017734024036337,2,2,2
2022,48,205,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,207,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,209,90.71864486346921,68.2698064258631,24.504826200970818,1.4822588216884438,1.3773032661478082,0.9372314902639068,1,1,1
2022,48,211,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,213,89.37711345590952,72.13246937174625,54.908504210227186,1.776102049607071,1.7771240209077508,1.7570528783595818,2,2,2
2022,48,215,92.96994636894121,67.82116615311685,57.476477683956574,1.470968394778561,1.408035079402702,1.3346682750301568,1,1,1
2022,48,217,92.12342822044734,71.79674629534222,58.069173063051785,1.4798929951473512,1.4876095310046815,1.3384393165276658,3,3,3
2022,48,219,134.99870520742664,102.57496440282262,87.2419132261652,2.0561542647220374,2.0745973031092526,2.0576393174818373,3,3,3
2022,48,221,95.99289935242408,74.99095538293379,57.88764023823244,1.4784627803255734,1.5398554873390586,1.643807489671758,2,2,2
2022,48,223,97.23272230834134,81.49567730720688,60.15820636750057,1.7917646372131408,2.005854976664883,1.830579866871733,3,3,3
2022,48,225,149.07802118540653,113.59992878509522,NA,2.2133907975322655,1.9853963401064232,NA,3,3,NA
2022,48,227,114.03828254354784,91.63791246022551,60.02801434633637,1.8834561308234756,1.8165153753035457,1.5938026604282003,3,3,3
2022,48,229,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,231,96.2903501902796,83.07768181690258,46.24068557039583,1.6452180803012948,1.614710965202804,1.4712971070834802,2,2,2
2022,48,233,154.65586855670418,113.83014298329786,NA,2.3673468272879385,2.423648473534778,NA,3,3,NA
2022,48,235,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,237,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,239,117.63332817371692,NA,NA,1.9007938438405232,NA,NA,3,NA,NA
2022,48,241,94.81177021361236,67.08497669728062,66.36737967941797,1.5998365585009977,1.7582917525785102,1.8599362989875468,3,3,3
2022,48,243,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,245,88.63235498127192,57.75703088981097,45.7979513346788,1.402485185992588,1.2510661595205164,1.131906629602833,1,1,1
2022,48,247,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,249,93.82111838120385,79.38510914975107,67.79457936492062,1.498289230821749,1.498321593512901,1.4322219084934336,2,2,2
2022,48,251,92.05969397393112,65.57836296032191,50.661057692307686,1.539040362697563,1.3983599042428565,1.49609375,1,1,1
2022,48,253,132.36273169367493,120.82180469402908,101.45084471603163,1.9032324472134612,2.281541857700798,2.115092559309849,3,3,3
2022,48,255,107.08958093098934,NA,NA,1.7813574524722058,NA,NA,3,NA,NA
2022,48,257,69.77771087360128,47.143340094658555,31.475244189962954,1.4795022329268903,1.4587559161595671,1.1574604243853148,1,1,1
2022,48,259,101.9490184938737,72.83831110356257,65.39454303814523,1.567951820795916,1.4906021538195828,1.9989025119265167,3,3,3
2022,48,261,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,263,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,265,80.31092510091125,61.43283481560575,49.34495053778874,1.475841172430683,1.8383537494614024,1.8387884884287349,2,2,2
2022,48,267,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,269,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,271,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,273,95.65431750502441,81.78317962831032,70.52770550452563,1.5166212220599546,1.5223022982984935,1.4595531698894837,3,3,3
2022,48,275,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,277,92.7217251634373,76.70321993758948,57.95597046368092,1.764084694947739,1.9576801211362864,1.8085575078335367,3,3,3
2022,48,279,168.31620802799193,NA,NA,2.38932929292769,NA,NA,3,NA,NA
2022,48,281,118.54513013950923,90.55399979140375,NA,1.8439707980131637,1.8936091594930096,NA,3,3,NA
2022,48,283,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,285,101.19222252354267,76.43252651341761,NA,1.7475644045238683,1.5296803779866677,NA,3,3,NA
2022,48,287,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,289,123.78113359612732,NA,NA,1.9631873156265984,NA,NA,3,NA,NA
2022,48,291,90.27536269012477,71.69420876011033,52.90370477791508,1.5706587932140572,1.5719707215371437,1.63075315188189,2,2,2
2022,48,293,94.27796807560071,75.49951277826548,58.99862913145925,1.5178423603866558,1.5387210378468947,1.3477338772117406,3,3,3
2022,48,295,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,297,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,299,103.04424887923669,NA,NA,1.7864978521141663,NA,NA,3,NA,NA
2022,48,301,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,303,88.10069339764848,55.71637293397863,34.44891640866873,1.4109737714802533,1.1169756186649622,0.7784520123839009,1,1,1
2022,48,305,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,307,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,309,81.98978245748687,57.177644710578846,33.65869917150748,1.3987000215863574,1.290499001996008,0.9512903532996856,1,1,1
2022,48,311,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,313,129.80400775058348,NA,NA,2.020455383807397,NA,NA,3,NA,NA
2022,48,315,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,317,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,319,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,321,105.0488134589266,NA,NA,1.8187467070537848,NA,NA,3,NA,NA
2022,48,323,88.26867303925798,81.10570550466768,68.8108954455043,1.4085329278150414,1.4927611846859867,1.4123314901846633,2,2,2
2022,48,325,99.57698146037744,76.28464938011591,50.60384013459473,1.6474382667721672,1.627836714533207,1.776311305829378,2,2,2
2022,48,327,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,329,95.85502653487261,68.97223575255722,33.602172660686364,1.4407304006640007,1.53349864942656,1.1800674841576826,1,1,1
2022,48,331,110.50223993705607,109.48482316006299,NA,1.845971859013176,2.245009162524126,NA,3,3,NA
2022,48,333,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,335,181.5505524533682,NA,NA,2.2894558631341333,NA,NA,3,NA,NA
2022,48,337,106.96496547428052,87.50241636502345,NA,1.9245166161240712,1.8576081796471384,NA,3,3,NA
2022,48,339,77.93971375024866,49.119654361582135,26.466236211998922,1.5203484415407649,1.33915769752815,1.0369249394673123,1,1,1
2022,48,341,148.83693873928334,110.42645914556446,NA,2.3036678948555203,2.373541059468902,NA,3,3,NA
2022,48,343,120.21304671610207,NA,NA,2.0389979104743867,NA,NA,3,NA,NA
2022,48,345,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,347,89.4978241386468,61.66161836718162,47.01796368184616,1.5428900553033342,1.3504011791884047,1.2851760877444474,2,2,2
2022,48,349,88.80710345588395,68.84394637088124,57.59129128688581,1.4631337141894882,1.4721653737730522,1.333660498766006,3,3,3
2022,48,351,111.80583420331054,NA,NA,1.7730161389467385,NA,NA,3,NA,NA
2022,48,353,148.72840588473838,136.70979780274365,NA,2.113179964396134,2.4193380977352086,NA,3,3,NA
2022,48,355,87.12190515536932,60.079669938824864,47.91491154170177,1.3502227993035678,1.17003367003367,1.0402625666947487,1,1,1
2022,48,357,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,359,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,361,93.31302472136281,66.87538131624767,49.51688953171141,1.6389427206968694,1.667133907764952,1.4961220189632454,2,2,2
2022,48,363,97.44924127131877,77.73054996989114,NA,1.535944465244781,1.756530611534532,NA,3,3,NA
2022,48,365,112.05005475603251,106.86018572370722,NA,1.8073283889093743,1.9057349974310511,NA,3,3,NA
2022,48,367,87.75577376707444,67.3179233168226,42.17619986850757,1.7890174995885677,1.5746651990460463,1.4761669953977643,1,1,1
2022,48,369,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,371,157.36850832424807,NA,NA,2.3296624322357693,NA,NA,3,NA,NA
2022,48,373,110.98353362448223,85.29196698061257,73.23847288767074,1.8324459219230225,1.702316722061597,1.6340259612406578,3,3,3
2022,48,375,99.72552607502287,67.92689891490576,42.00356188780054,1.441624567405227,1.1754426042261563,1.0755120213713267,1,1,1
2022,48,377,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,379,106.20058936387944,NA,NA,1.6036256707470091,NA,NA,3,NA,NA
2022,48,381,89.51820522250827,59.78748524203069,39.526123936816525,1.720163663111438,1.4560409287682017,1.0987849331713244,1,1,1
2022,48,383,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,385,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,387,121.38934155798495,NA,NA,2.0507608588932156,NA,NA,3,NA,NA
2022,48,389,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,391,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,393,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,395,125.73550308641863,NA,NA,1.9469460482614511,NA,NA,3,NA,NA
2022,48,397,95.34711301607788,81.88371468783696,45.411346070507044,1.6357857085592775,1.6027712939121477,1.4630037120845922,2,2,2
2022,48,399,169.57601036535397,NA,NA,2.3218961111746927,NA,NA,3,NA,NA
2022,48,401,97.49041819463834,86.64369662286738,76.27285494621906,1.6311528779614053,1.711023985040185,1.934811994712437,2,2,2
2022,48,403,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,405,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,407,135.8437404147086,103.76555277550688,NA,2.081047989825286,1.88705258001054,NA,3,3,NA
2022,48,409,87.94760270609159,63.38958678952862,48.64360621712663,1.5740665934294935,1.1743924329187885,0.9988179073396124,2,2,2
2022,48,411,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,413,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,415,138.27488603867647,125.91282037237764,108.30261577820708,1.9172920302874483,2.272416701880402,2.1836102699316036,3,3,3
2022,48,417,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,419,98.53207842850628,68.43069653478948,68.55947596681952,1.6402785811986955,1.7668475169870703,1.8818572618615623,3,3,3
2022,48,421,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,423,96.95697796432319,59.82486528098537,33.50618268847228,1.6831888220025404,1.578810623556582,1.2360058502858662,1,1,1
2022,48,425,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,427,96.99935028433848,87.74898156817912,84.80212950705565,1.256348940954202,1.4980035595300687,1.5354433756911414,2,2,2
2022,48,429,176.8529841704395,NA,NA,2.3946658492255484,NA,NA,3,NA,NA
2022,48,431,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,433,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,435,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,437,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,439,86.00295659757303,49.38583415531739,24.29207954858244,1.3704122220213344,1.054078441606695,0.8079410955133498,1,1,1
2022,48,441,89.39393939393939,54.10976226605969,29.960139917025952,1.53321989953006,1.0739124936772888,0.7662897583990889,1,1,1
2022,48,443,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,445,176.96572027836172,NA,NA,2.475824415431388,NA,NA,3,NA,NA
2022,48,447,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,449,97.92535757163395,83.796166524955,61.62695578986311,1.8161210190297057,2.028609587009941,1.8452673610953585,3,3,3
2022,48,451,87.88308740068105,52.34646985099568,36.571566149030936,1.402383654937571,1.2356914078819106,1.307090405681955,1,1,1
2022,48,453,89.839266684001,51.695003205030375,23.947846756152124,1.4600217533811126,1.0772931229205458,0.6454371737509321,1,1,1
2022,48,455,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,457,101.4688984738406,71.66273827852949,NA,1.6696467816520388,1.8115377868188167,NA,3,3,NA
2022,48,459,91.4822273931997,78.84313467939728,65.7598155126363,1.743896222041996,1.8146474401414496,1.90550764848593,3,3,3
2022,48,461,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,463,97.9029456143103,NA,NA,1.5048756535655643,NA,NA,3,NA,NA
2022,48,465,89.80502533704153,81.93263302112709,68.999568736257,1.4238964507928766,1.5010304598505808,1.4142182230921905,3,3,3
2022,48,467,87.26384713176965,70.65622831559291,54.079364300018455,1.3996875301586629,1.6016733383374555,1.5013901108442362,2,2,2
2022,48,469,90.38260702899721,60.81411218771882,45.60305216229992,1.7537489303208282,1.6022357671568943,1.3303224822709172,1,1,1
2022,48,471,105.05722382848668,85.5785248541218,68.14480226404471,1.6957437757689835,1.7606182925110163,1.5830892550043976,2,2,2
2022,48,473,102.70197553740044,77.47631386498637,49.580690336239954,1.5485514863459628,1.8093120829876752,1.6714370205561706,3,3,3
2022,48,475,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,477,107.60271850646612,104.55496019381494,90.62493905929344,1.7506671109740275,2.178593950054188,2.0773783508785213,3,3,3
2022,48,479,86.58524326497789,57.42540299531268,46.1520978226283,1.503317249698432,1.1838344575282955,0.9619982726487568,1,1,1
2022,48,481,102.9808404235071,65.33344618071227,NA,1.8025215504072456,1.8037084623229855,NA,3,3,NA
2022,48,483,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,485,99.40646130728776,66.36465258575043,49.25057159793378,1.60954169797145,1.3434135435665118,1.0483529511389618,1,1,1
2022,48,487,124.70466773719333,NA,NA,2.1019136387531994,NA,NA,3,NA,NA
2022,48,489,100.54793438468836,NA,NA,1.565557390856594,NA,NA,3,NA,NA
2022,48,491,84.09039239758104,49.239218057234986,22.57837917775806,1.5262947301414087,1.2024217385462852,0.9815513161786452,1,1,1
2022,48,493,97.09906237571947,75.51093659852518,59.76910648146525,1.6897316516067498,1.549553250224437,1.3672426047956314,3,3,3
2022,48,495,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,497,90.89347301593446,74.79785483926264,58.36222875787593,1.634177283350834,1.6596027522142822,1.6689082972272773,2,2,2
2022,48,499,86.12732970852244,72.00248486719619,54.74183135732661,1.3996323807293374,1.6125126535500107,1.5080147814173182,3,3,3
2022,48,501,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,503,110.7435773763087,90.58205343358377,NA,1.9887058503630377,1.877414700312527,NA,3,3,NA
2022,48,505,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,48,507,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,001,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,49,003,82.26964838191877,70.57783540874804,49.35126535428768,1.9102631032619457,2.1467329556510517,2.436755268104403,2,2,2
2022,49,005,75.26750043559588,51.972340986858555,28.59809129445901,1.5842263300912818,1.7202434907700588,1.8012770460821328,2,2,2
2022,49,007,132.0850436612623,NA,NA,2.059960546680193,NA,NA,3,NA,NA
2022,49,009,NA,NA,NA,NA,NA,NA,NA,NA,NA
