year,state,county,subgroup_type,subgroup,ratio_affordable_30ami_quality,ratio_affordable_50ami_quality,ratio_affordable_80ami_quality,ratio_available_30ami,ratio_available_50ami,ratio_available_80ami,ratio_affordable_30ami,ratio_affordable_50ami,ratio_affordable_80ami,ratio_available_30ami_quality,ratio_available_50ami_quality,ratio_available_80ami_quality
2022,53,041,tenure,All,2,2,2,0.5109483813176127,0.6756178584415736,0.9117467823759446,1.5489362995332259,1.6989252946235935,1.5992348160730536,2,2,2
2021,53,041,tenure,All,2,2,2,0.47207286321155484,0.620491640986458,0.8598940905513492,1.5623128632115548,1.551076506829087,1.5164008233305044,2,2,2
2022,53,041,tenure,Owner,2,2,2,0.5964722342052055,0.6920954112776799,0.84699313165012,2.702400069256752,2.3483021487026914,1.7611380457950343,2,2,2
2021,53,041,tenure,Owner,2,2,2,0.45817060637204526,0.5342056606457118,0.7842313395946614,2.2271325796505654,2.0214763191580145,1.7581150107101664,2,2,2
2022,53,041,tenure,Renter,2,2,2,0.4407638319936152,0.6580944540595145,1.018129535314121,0.6023543565283022,1.0083316534706055,1.3332465498618755,2,2,2
2021,53,041,tenure,Renter,2,2,2,0.4870694218643739,0.7177622402771086,0.9687989252616866,0.8451625482501833,1.0207925433074116,1.1684906126801617,2,2,2
2022,53,043,tenure,All,NA,NA,3,NA,NA,1.844049284824641,NA,NA,2.4218493121308806,NA,NA,3
2021,53,043,tenure,All,NA,NA,3,NA,NA,1.995712796848354,NA,NA,2.577165363680623,NA,NA,3
2022,53,043,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,043,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,043,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,043,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,045,tenure,All,2,2,2,0.5663584844053762,0.765504834965499,0.8474400344315506,1.8008897189366109,1.805824612511554,1.4685814287998684,2,2,2
2021,53,045,tenure,All,2,2,2,0.5068725260470851,0.6552842873359667,0.8354758992094973,1.3290559176263828,1.3773371948088424,1.3997398586003602,2,2,2
2022,53,045,tenure,Owner,2,2,2,0.6252304864092889,0.8146056618574188,0.824091259570965,2.4080679021580975,2.3071361670461514,1.5993769358930485,2,2,2
2021,53,045,tenure,Owner,2,2,2,0.5372886973815049,0.6566708158877447,0.7600839198700595,1.9822671528007956,1.7630417562521217,1.5644964807796427,2,2,2
2022,53,045,tenure,Renter,NA,2,2,NA,0.6888372510952635,0.9041321494143764,NA,1.0230608978189102,1.151002713358111,NA,2,2
2021,53,045,tenure,Renter,NA,2,2,NA,0.6536654799886205,0.9485830051816295,NA,0.9270173098208307,1.1525631046841172,NA,2,2
2022,53,047,tenure,All,2,2,2,0.6767402424321549,0.781046681017677,0.9548395609836667,2.050769535659325,1.903987026703332,1.6499742883859212,2,2,2
2021,53,047,tenure,All,2,2,2,0.7031697331247707,0.8142906203407583,1.0309177456308218,1.716251516518915,1.774093110082743,1.7129318614945896,2,2,2
2022,53,047,tenure,Owner,2,2,2,0.6979378426307079,0.810059892523952,0.9451214692117212,2.2563922214207235,2.192912811962237,1.705237762079883,2,2,2
2021,53,047,tenure,Owner,2,2,2,0.6793243420191174,0.763947989582967,1.0440109649154656,1.8940683514469034,1.8530304403401678,1.8522699538313887,2,2,2
2022,53,047,tenure,Renter,NA,2,2,NA,0.730141878095126,0.9782079043599501,NA,1.3970555498253965,1.5170864890367943,NA,2,2
2021,53,047,tenure,Renter,NA,2,2,NA,0.9332362701410313,1.0002404261477513,NA,1.587586129822977,1.38646370405749,NA,2,2
2022,53,049,tenure,All,NA,3,3,NA,0.5578232591529412,0.9610583936651026,NA,1.2654535074342887,1.5175351931891954,NA,3,3
2021,53,049,tenure,All,NA,NA,3,NA,NA,1.025630906133271,NA,NA,1.703683437599538,NA,NA,3
2022,53,049,tenure,Owner,NA,NA,3,NA,NA,0.8749463442552583,NA,NA,1.6330027705875465,NA,NA,3
2021,53,049,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,049,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,049,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,051,tenure,All,NA,3,3,NA,0.9408394659724242,1.0732494296637114,NA,2.0637798116580788,1.768384157065966,NA,3,3
2021,53,051,tenure,All,NA,3,3,NA,0.881623033950761,1.2659884208894916,NA,1.841425523692746,1.9480025367532594,NA,3,3
2022,53,051,tenure,Owner,NA,NA,3,NA,NA,1.0492043373846047,NA,NA,1.8093206302527667,NA,NA,3
2021,53,051,tenure,Owner,NA,NA,3,NA,NA,1.3375326227415616,NA,NA,2.1457916116574847,NA,NA,3
2022,53,051,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,051,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,053,tenure,All,1,1,1,0.28558408020659276,0.4725803001474843,0.8144287282826326,0.9473535730561403,1.131700122715963,1.3937286055673965,1,1,1
2021,53,053,tenure,All,1,1,1,0.2726531752870217,0.4723248643000943,0.7641377009992634,0.9488134882746093,1.1758874646415738,1.3770864314205107,1,1,1
2022,53,053,tenure,Owner,1,1,1,0.4022085485111526,0.5756285584723132,0.7585759468007461,1.839578068344138,1.7918829042172622,1.6913064633849648,1,1,1
2021,53,053,tenure,Owner,1,1,1,0.32374358362182165,0.5669900636046545,0.705054945054945,1.7913334129163185,1.909605182167248,1.6042538107054236,1,1,1
2022,53,053,tenure,Renter,1,1,1,0.20944079773306074,0.3893219890492377,0.8655435159071793,0.364826571971735,0.5983024283010034,1.1213942902379892,1,1,1
2021,53,053,tenure,Renter,1,1,1,0.23996639553977164,0.39952665389383524,0.8209209468391,0.40978348035284684,0.6116533303279612,1.1587604420762867,1,1,1
2022,53,055,tenure,All,NA,NA,3,NA,NA,0.8477889287720068,NA,NA,1.485605450150172,NA,NA,3
2021,53,055,tenure,All,NA,3,3,NA,0.7453381915755891,0.9797124130601906,NA,1.6621816182670741,1.5613339298064859,NA,3,3
2022,53,055,tenure,Owner,NA,NA,3,NA,NA,0.6638904024285825,NA,NA,1.4607301315482213,NA,NA,3
2021,53,055,tenure,Owner,NA,NA,3,NA,NA,0.8562832662262787,NA,NA,1.662022424697986,NA,NA,3
2022,53,055,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,055,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,057,tenure,All,1,1,1,0.38137313432835823,0.5202993716020617,0.7622586119902757,1.312,1.2923109510696886,1.376817577175359,1,1,1
2021,53,057,tenure,All,2,2,2,0.4326480724490157,0.6248238159677753,0.787352089709746,1.3019497363322345,1.4752238481311652,1.3520116097773025,2,2,2
2022,53,057,tenure,Owner,1,1,1,0.45932768796510137,0.5854264421749931,0.7222222222222222,2.2763664357197846,1.922715981231024,1.6389290882778582,1,1,1
2021,53,057,tenure,Owner,2,2,2,0.48088446630453874,0.65096261735616,0.7424601557148229,2.0649661491683595,2.0023024425036473,1.519481664018662,2,2,2
2022,53,057,tenure,Renter,1,1,1,0.3135328271549799,0.45207459881451495,0.8154437680230695,0.4727556945064761,0.6319213531877982,1.0286233044964221,1,1,1
2021,53,057,tenure,Renter,2,2,2,0.38386558356477257,0.5907857933156848,0.8555681957938753,0.5302950436294652,0.7888605804315678,1.0975303707347737,2,2,2
2022,53,059,tenure,All,NA,NA,3,NA,NA,1.2757399167174652,NA,NA,1.7413779157930867,NA,NA,3
2021,53,059,tenure,All,NA,NA,3,NA,NA,1.1164774101399009,NA,NA,1.651075788916614,NA,NA,3
2022,53,059,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,059,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,059,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,059,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,061,tenure,All,1,1,1,0.3891068048318795,0.5555011391946851,0.8750194027332546,1.1184552036375701,1.1736579860741434,1.3995545807322423,1,1,1
2021,53,061,tenure,All,1,1,1,0.28539842005838917,0.5511459107275533,0.8726035110007507,1.057594882363043,1.181013888095102,1.5136931916613732,1,1,1
2022,53,061,tenure,Owner,1,1,1,0.5680964164604527,0.6545409552091067,0.8136041715308584,2.0914215012372837,1.7319970304380103,1.5997094456118506,1,1,1
2021,53,061,tenure,Owner,1,1,1,0.3758520449077787,0.5566275967219363,0.7809621289662231,1.9516339214113874,1.6917762530970077,1.7111996983246243,1,1,1
2022,53,061,tenure,Renter,1,1,1,0.2563475068828388,0.46651844365841333,0.9416299714410321,0.3967914074980456,0.6720161697827185,1.182467888746641,1,1,1
2021,53,061,tenure,Renter,1,1,1,0.21763292279963953,0.546089784438243,0.9784549810217161,0.3878041453890057,0.7099035355643939,1.2855609482919546,1,1,1
2022,53,063,tenure,All,1,1,1,0.4135153618196094,0.5945394585474346,0.8623388115143191,1.1060003546009474,1.3327555794155994,1.428072374667023,1,1,1
2021,53,063,tenure,All,1,1,1,0.346457088334254,0.6094223943207486,0.8745773782080836,1.1936925626475168,1.3701032591158437,1.4801944060242815,1,1,1
2022,53,063,tenure,Owner,1,1,1,0.5260321950562403,0.6700845277471518,0.8309267833320254,2.0538829393143394,2.0658948915839765,1.7659106960684297,1,1,1
2021,53,063,tenure,Owner,1,1,1,0.4400332571191021,0.6645217535702425,0.8370105750299389,2.4738446615395273,2.2575141149119893,1.8289321452493557,1,1,1
2022,53,063,tenure,Renter,1,1,1,0.3457010635706747,0.540423851520337,0.8901754202959022,0.5347081269789722,0.8075819402395682,1.128687911820442,1,1,1
2021,53,063,tenure,Renter,1,1,1,0.2932697987634387,0.57439565079700206,0.9083234570152248,0.4660733272949238,0.805974875963264,1.1669249703710456,1,1,1
2022,53,065,tenure,All,2,2,2,0.6674238678382776,0.7740694799747369,0.9496693058968503,2.0414531610654474,1.8970098256603916,1.644804033299105,2,2,2
2021,53,065,tenure,All,2,2,2,0.7017586682949843,0.8125676067997101,1.0249023670804545,1.7148404516891287,1.7723700965416949,1.7069164829442223,2,2,2
2022,53,065,tenure,Owner,2,2,2,0.6871359756039372,0.8019724636265989,0.9405767890712898,2.245590354393953,2.1848253830648843,1.7006930819394517,2,2,2
2021,53,065,tenure,Owner,2,2,2,0.6793243420191175,0.7630651749522213,1.0364998456207581,1.8940683514469034,1.852147625709422,1.8447588345366814,2,2,2
2022,53,065,tenure,Renter,NA,2,2,NA,0.7251126148086036,0.9715333776015156,NA,1.3920262865388742,1.5104119622783596,NA,2,2
2021,53,065,tenure,Renter,NA,2,2,NA,0.9295281000071889,0.9977295575028883,NA,1.5838779596891346,1.3839528354126271,NA,2,2
2022,53,067,tenure,All,1,1,1,0.25387809942591916,0.48229374959685223,0.859599726048246,1.0409185293758398,1.272076372315036,1.489460467239936,1,1,1
2021,53,067,tenure,All,1,1,1,0.3150959802019932,0.48364285714285715,0.8428425277406154,1.1182529596682496,1.3502857142857143,1.5246124183520895,1,1,1
2022,53,067,tenure,Owner,1,1,1,0.43406671398154717,0.6184363158301756,0.8685111464968153,1.98069552874379,2.243368648983064,1.9085589171974522,1,1,1
2021,53,067,tenure,Owner,1,1,1,0.4119640489170473,0.6271435931405019,0.8199011557769389,2.049064387800206,2.131743578420549,1.8672218546912092,1,1,1
2022,53,067,tenure,Renter,1,1,1,0.11780469503698146,0.384896265560166,0.8514429383471797,0.3312252117054347,0.5772060857538036,1.1058519166302287,1,1,1
2021,53,067,tenure,Renter,1,1,1,0.23456638902498775,0.3483660584194824,0.8663005849349409,0.3444390004899559,0.6136127107472421,1.1742867374955235,1,1,1
2022,53,069,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,069,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,069,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,069,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,069,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,53,069,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,071,tenure,All,2,2,2,0.5786766395094535,0.7536626627679637,1.0073449450446919,1.504952074484387,1.8633988051283648,1.7143455485449934,2,2,2
2021,53,071,tenure,All,2,2,2,0.6543662465668038,0.8150885184275808,0.924493712823936,2.5340865262870835,2.471988214476213,1.6857346070716124,2,2,2
2022,53,071,tenure,Owner,NA,NA,2,NA,NA,0.8964950779149428,NA,NA,2.014091326680984,NA,NA,2
2021,53,071,tenure,Owner,NA,2,2,NA,0.7880754410870006,0.8496732026143791,NA,2.8842019874264855,1.8227124183006536,NA,2,2
2022,53,071,tenure,Renter,NA,NA,2,NA,NA,1.1134549525121478,NA,NA,1.4274166817821692,NA,NA,2
2021,53,071,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,53,073,tenure,All,1,1,1,0.2642977413923242,0.5085755813953489,0.8492980523589659,0.8513615514138071,1.080486918604651,1.3599503128881805,1,1,1
2021,53,073,tenure,All,1,1,1,0.34039695567825695,0.4524122544918529,0.7611477496239731,1.0322339949261303,1.1048962192741325,1.2236260557676732,1,1,1
2022,53,073,tenure,Owner,1,1,1,0.4094561186650185,0.5917744992994313,0.8209647022869658,1.8802533992583437,1.7467238110937113,1.6917434930983548,1,1,1
2021,53,073,tenure,Owner,1,1,1,0.37074583635047065,0.5295556860442356,0.6982170949134766,1.8830557566980448,1.8474261107848895,1.5006816990036707,1,1,1
2022,53,073,tenure,Renter,1,1,1,0.17691377546274764,0.4429713394423864,0.873447946513849,0.23197842061203608,0.5551439526873334,1.077146826430494,1,1,1
2021,53,073,tenure,Renter,1,1,1,0.31911652703731913,0.39944903581267216,0.8108511078898323,0.43564356435643564,0.5951085130686018,1.0048043073100021,1,1,1
2022,53,075,tenure,All,2,2,2,0.3909210533066458,0.8352280914209976,1.0917471981153615,1.0089421963525658,1.5941826584194403,1.6727356541038172,2,2,2
2021,53,075,tenure,All,2,2,2,0.5393665117883311,0.8786579774975646,1.1776242671374375,1.3953716974536705,1.7789501615735324,1.7092623779161522,2,2,2
2022,53,075,tenure,Owner,2,2,2,0.5121664540975818,0.7390119755114524,0.8794097824981343,2.0706849726161,2.189393654900765,1.9248216208946265,2,2,2
2021,53,075,tenure,Owner,2,2,2,0.5740380874059048,0.7808955276264682,0.9412074706615704,2.8254770452974527,2.723142859704309,1.8621482750888854,2,2,2
2022,53,075,tenure,Renter,2,2,2,0.32998237457702423,0.8923534901189925,1.2532126346635413,0.47530379428414754,1.2407941936908065,1.4810446581611991,2,2,2
2021,53,075,tenure,Renter,2,2,2,0.5241023251900903,0.9310883161726818,1.3779342029608734,0.765766769041784,1.2725763646520893,1.5797260475560337,2,2,2
2022,53,077,tenure,All,1,1,1,0.501222942399413,0.6651114150108599,0.9201637666325486,1.5245199951082304,1.5506797522323224,1.6191938392552518,1,1,1
2021,53,077,tenure,All,1,1,1,0.43402644428594944,0.645767639952496,0.8752097818269,1.413946343336808,1.6804537450346042,1.5480220570606569,1,1,1
2022,53,077,tenure,Owner,1,1,1,0.6006882312456986,0.7636704789135097,0.8945532466238102,2.37604955264969,2.3321122230164404,1.9417949867942392,1,1,1
2021,53,077,tenure,Owner,1,1,1,0.5544340302811824,0.6152345564328844,0.8276895572615417,2.4804614275414565,2.127635856943799,1.8775370701440741,1,1,1
2022,53,077,tenure,Renter,1,1,1,0.42171856089778853,0.5844184345281639,0.9446749654218534,0.8438772142149852,0.9108997805413314,1.3104402155768589,1,1,1
2021,53,077,tenure,Renter,1,1,1,0.36007793127878146,0.6698403398271568,0.9150361360832011,0.7589443854055968,1.3278892632195693,1.2718579234972678,1,1,1
2022,54,001,tenure,All,NA,NA,3,NA,NA,2.0837388476787124,NA,NA,2.9959050793590976,NA,NA,3
2021,54,001,tenure,All,NA,NA,3,NA,NA,1.0675868782413793,NA,NA,1.8720669193583914,NA,NA,3
2022,54,001,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,001,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,001,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,001,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,003,tenure,All,2,2,2,0.4979866565642367,0.6128527481683792,0.8697465862785304,1.8433474813065047,1.6326324329106348,1.5723652718673122,2,2,2
2021,54,003,tenure,All,2,2,2,0.6510729539995497,0.8060507880360128,0.9774294511741681,1.8347405093490339,2.1072450275864165,1.9341963215745672,2,2,2
2022,54,003,tenure,Owner,2,2,2,0.553239780849555,0.6536244455373608,0.8493557753857557,2.981412494689647,2.3942597637657563,1.7953320825752983,2,2,2
2021,54,003,tenure,Owner,2,2,2,0.8691706668641067,0.9250299680123482,1.0014831933181068,2.959640435351407,3.0145575270674665,2.381080860262518,2,2,2
2022,54,003,tenure,Renter,NA,2,2,NA,0.5660303347280334,0.9096360718967604,NA,0.7579759414225942,1.1361868660232213,NA,2,2
2021,54,003,tenure,Renter,2,2,2,0.4188286446327678,0.6560869546001795,0.9366939006262787,0.6368755570310445,0.9636494794116125,1.177387355807034,2,2,2
2022,54,005,tenure,All,NA,3,3,NA,1.0127352562590586,1.3031206226784913,NA,1.9548786541178234,2.0012263946880546,NA,3,3
2021,54,005,tenure,All,NA,NA,3,NA,NA,1.0227001779261224,NA,NA,1.9238726044192782,NA,NA,3
2022,54,005,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,005,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,005,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,005,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,007,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,007,tenure,All,NA,NA,3,NA,NA,1.066062704164684,NA,NA,1.8059334277970345,NA,NA,3
2022,54,007,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,007,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,007,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,007,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,009,tenure,All,3,3,3,1.0079987282090181,1.1404502686953037,1.1783511764747585,2.5199943661588544,2.5354361357224637,2.024484345970189,3,3,3
2021,54,009,tenure,All,NA,3,3,NA,1.4261138207597535,1.3963599156765356,NA,2.5550796656628836,2.1444808797190213,NA,3,3
2022,54,009,tenure,Owner,NA,NA,3,NA,NA,1.1057377638742953,NA,NA,2.395678217440747,NA,NA,3
2021,54,009,tenure,Owner,NA,NA,3,NA,NA,1.2060491076787738,NA,NA,2.2794047768729198,NA,NA,3
2022,54,009,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,009,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,011,tenure,All,2,2,2,0.7601702854723166,0.8065984438402971,1.025231999203827,1.849619087449323,1.76442466647861,1.8040692708746158,2,2,2
2021,54,011,tenure,All,2,2,2,0.7787177004116487,0.8250647892010494,1.0091961563057734,1.7414512208840134,1.7346047448291628,1.6707822676432906,2,2,2
2022,54,011,tenure,Owner,2,2,2,1.030241294018496,1.0407495773060305,1.017697339518838,2.8758836113988484,2.638044659273244,2.0789661760250495,2,2,2
2021,54,011,tenure,Owner,2,2,2,0.8634655834371732,0.8623691250315572,0.9865628551065543,2.2925372446749583,2.0374229726916315,1.7959694261227697,2,2,2
2022,54,011,tenure,Renter,2,2,2,0.45168199455036606,0.5273839165915483,1.0381053818407546,0.6773696456034216,0.7226727446630956,1.334392710331473,2,2,2
2021,54,011,tenure,Renter,2,2,2,0.6545583108204484,0.7583584715937658,1.0494403490487128,0.9340858698755665,1.1931157078215904,1.448187424299675,2,2,2
2022,54,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,013,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,013,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,013,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,013,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,015,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,015,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,015,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,015,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,015,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,015,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,017,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,017,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,017,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,017,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,019,tenure,All,2,2,2,0.9565385476711779,0.9537485139705435,1.1020873529230137,2.1948895060320504,2.1815603423554832,2.099302130367966,2,2,2
2021,54,019,tenure,All,3,3,3,0.9512191392727192,0.9561588625222027,1.2348812561102813,2.0292430831285055,2.0191418437166457,1.9620549262041567,3,3,3
2022,54,019,tenure,Owner,NA,NA,2,NA,NA,1.2072798681620485,NA,NA,2.748693818124141,NA,NA,2
2021,54,019,tenure,Owner,NA,NA,3,NA,NA,1.1542066732884524,NA,NA,2.2964389508148475,NA,NA,3
2022,54,019,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,019,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,021,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,021,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,021,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,021,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,021,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,021,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,023,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,023,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,023,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,023,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,023,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,023,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,025,tenure,All,3,3,3,0.7489813200498132,0.8244889541185838,1.0547262524095986,1.904871731008717,1.9622435177990736,1.7122019676013736,3,3,3
2021,54,025,tenure,All,3,3,3,0.9646696511444814,0.997033655884689,1.182290181389806,2.2709024808148115,2.2747325788203154,2.008989035979153,3,3,3
2022,54,025,tenure,Owner,NA,NA,3,NA,NA,1.0154793092545225,NA,NA,1.8715789875469193,NA,NA,3
2021,54,025,tenure,Owner,NA,3,3,NA,1.0232225136967361,1.0695764222341877,NA,2.7241372690990957,2.1510233478995286,NA,3,3
2022,54,025,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,025,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,027,tenure,All,3,3,3,0.9519635011447711,1.2310511403886382,1.2449350164799617,2.2730935883540733,2.3193229753991984,1.8167827532664724,3,3,3
2021,54,027,tenure,All,NA,NA,3,NA,NA,1.2285329438452801,NA,NA,2.1444865384205505,NA,NA,3
2022,54,027,tenure,Owner,NA,3,3,NA,1.1361673816188513,1.1180057225681557,NA,2.5962586016872664,1.856454746429327,NA,3,3
2021,54,027,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,027,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,027,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,029,tenure,All,3,3,3,0.9154052484236693,1.067406450735103,1.1268322274472315,2.4274008863735057,2.462392317762263,1.9729653969426622,3,3,3
2021,54,029,tenure,All,3,3,3,0.9658223093936484,1.2964623199390959,1.3024174862158686,2.2147801751026206,2.4254281648422267,2.050538450258354,3,3,3
2022,54,029,tenure,Owner,NA,NA,3,NA,NA,1.0685594418318445,NA,NA,2.3584998953982956,NA,NA,3
2021,54,029,tenure,Owner,NA,NA,3,NA,NA,1.1501028295664222,NA,NA,2.223458498760568,NA,NA,3
2022,54,029,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,029,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,031,tenure,All,NA,NA,3,NA,NA,1.4204435047717505,NA,NA,2.4285098928868853,NA,NA,3
2021,54,031,tenure,All,NA,NA,3,NA,NA,1.1594568720764544,NA,NA,1.954222944106074,NA,NA,3
2022,54,031,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,031,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,031,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,031,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,033,tenure,All,2,2,2,0.9376708921792415,1.0561108467126035,1.2011931012886092,2.5055349230374864,2.0863741061891727,1.793257083184407,2,2,2
2021,54,033,tenure,All,2,2,2,0.7694123433791451,1.0978677782460748,1.1801150450778566,2.502704660536724,2.387626750985786,1.862115604936026,2,2,2
