year,state,place,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2022,13,04204,1.5119137255607298,1.2640988775187054,1.054698890431648,1,1,1
2022,13,19000,1.4581917262206345,1.1759870223283586,1.0575070314583503,1,1,1
2022,13,42425,1.8125095927896895,1.4985387255512745,NA,2,2,NA
2022,13,49008,1.483727067102287,1.1252145673857574,1.0571649712516586,1,1,1
2022,13,67284,1.8215667625018845,1.6149136684368455,NA,2,2,NA
2022,13,68516,1.5487466143190027,0.9910468757504239,0.7046113077991452,1,1,1
2022,13,69000,1.4175578748020672,1.021991203271739,0.851041282936378,2,2,2
2022,13,72122,1.7209302348364022,1.4880124033601698,1.1383710707852503,2,2,2
2022,13,80508,2.1169397624876787,1.9064341223199857,2.029087270499276,2,2,2
2022,15,71550,1.2656484186664323,1.0950420740514613,0.8812724987786222,1,1,1
2022,16,08830,1.5512146761986547,1.6145498671722045,1.7152270223899084,2,2,2
2022,16,52120,1.6591075972928322,1.696789941792673,1.9951624649419746,2,2,2
2022,16,56260,1.6209400362862034,1.7855530655577592,2.041638041173516,2,2,2
2022,17,02154,1.7090203504186008,1.604731187621268,0.8833654402709484,3,3,3
2022,17,03012,1.520105454244664,1.5147897008781592,1.1453880490405342,2,2,2
2022,17,06613,1.668788469358637,2.0045206534208053,1.4627016677127211,2,2,2
2022,17,12385,1.5711514251072987,1.4890140550236646,0.62739348936099,2,2,2
2022,17,14000,1.3007209476232173,1.0867778476385785,0.6113835358699776,1,1,1
2022,17,14351,1.4293961183110806,1.3208852546060015,0.8715454983148773,2,2,2
2022,17,23074,1.7048967751640325,1.6901481386423065,1.1296193453516212,2,2,2
2022,17,24582,1.6356706918558048,1.2609885197770185,0.6335177873769965,2,2,2
2022,17,38570,1.695119843728494,1.5581643671819352,1.204021780546585,2,2,2
2022,17,51622,1.7713172462977353,1.5489170578863871,1.1481834283032373,2,2,2
2022,17,59000,1.6985138516263227,1.7493099125220994,1.2277349425247228,2,2,2
2022,17,65000,1.6601528775008285,1.5532629869339714,1.1229369560646096,1,1,1
2022,17,68003,1.8084779578591677,1.5873831065915271,NA,2,2,NA
2022,17,72000,2.067416934375554,2.4531937972802584,1.7716197511204734,2,2,2
2022,17,79293,1.4903537111652303,1.4909328418633427,1.1377728766217503,2,2,2
2022,18,05860,1.6361605702354498,1.4169044481584414,0.8290071237782694,2,2,2
2022,18,10342,1.9752272198261571,1.8680855936950547,NA,2,2,NA
2022,18,22000,1.674610198563482,1.761136995451976,1.3902941055453015,2,2,2
2022,18,23278,2.2018115241190643,2.2498206173724875,NA,2,2,NA
2022,18,25000,1.6862359982347774,1.809317926199013,1.594970985405146,1,1,1
2022,18,31000,1.5068866875164075,1.549402561881067,1.2689455946076071,2,2,2
2022,18,36003,1.5643219911590052,1.4629386759514398,0.9164901438019177,1,1,1
2022,18,71000,1.75703264161329,1.822665287265506,1.489396484565262,1,1,1
2022,19,12000,1.655722397200975,1.7668788628730212,1.2991822545166036,1,1,1
2022,19,19000,1.597056673165544,1.5971229197696646,1.364916925199316,2,2,2
2022,19,21000,1.4878088428804819,1.4747135612478413,0.8079691493237968,1,1,1
2022,19,73335,1.816149249867416,2.0749456761223657,1.4641225800122184,2,2,2
2022,20,36000,1.4489414637842901,1.553875466411434,1.3029837740133638,1,1,1
2022,20,38900,1.4260976879365088,1.3279579652485698,0.8712857836147793,1,1,1
2022,20,52575,1.8425694229852396,1.455261998417668,1.4220081850132567,2,2,2
2022,20,53775,1.8798626312729456,1.524645412115201,0.6994714794886744,2,2,2
2022,20,71000,1.5026146202450723,1.5526224077292559,1.4183996532376333,1,1,1
2022,20,79000,1.5584122966021978,1.6407564689186185,1.228446185991675,2,2,2
2022,21,46027,1.4885688187558745,1.326656644862471,0.8246823303764086,1,1,1
2022,21,48006,1.5960502352179993,1.4975274068475726,1.2656459286145958,2,2,2
2022,22,05000,1.3476985660683727,1.3588524272162035,0.9636469001991708,1,1,1
2022,22,40735,1.49584826367648,1.4917305276229338,1.4053681349107228,2,2,2
2022,22,41155,1.8758088115526006,1.5336928043518876,1.443474194492233,2,2,2
2022,22,55000,1.1573004994772913,0.9813950364375189,0.7599312123817713,1,1,1
2022,22,70000,1.3737926461333403,1.1684361481832415,1.0514860432773727,1,1,1
2022,24,04000,1.3060979204934575,1.2206765970117348,0.8587988826815642,1,1,1
2022,24,30325,1.6737671267456136,1.575646529606951,1.0412241034809127,2,2,2
2022,25,07000,1.1713677425425801,0.8917407734073457,0.7392370350573444,1,1,1
2022,25,09000,1.2238847881899872,0.8856311809191391,0.8072737966865994,1,1,1
2022,25,11000,1.2532630725577625,0.9089169758812616,0.7819896934230064,1,1,1
2022,25,23000,1.3116085902794319,1.2361070845596636,0.7800844685027661,2,2,2
2022,25,34550,1.2131312307875581,0.8005787509714443,0.5437643458301453,2,2,2
2022,25,37000,1.2250580839141725,1.1833023755987877,0.8694291127769997,1,1,1
2022,25,37490,1.17340670683409,0.9375958641984622,0.8189111471703812,1,1,1
2022,25,45000,1.3961479234010012,1.3061113149884975,1.043296273652907,2,2,2
2022,25,45560,1.4547713674536418,1.2696241037405593,0.7847887323943661,2,2,2
2022,25,55745,1.3950143556151975,1.0993877129511438,0.966344833634508,1,1,1
2022,25,62535,1.4165045250080357,0.9829791641420419,0.7145261907119517,2,2,2
2022,25,67000,1.2309164363172442,0.9580385007570373,0.6448129579637486,1,1,1
2022,25,82000,1.2283072004871365,0.9388375852903297,0.7154439819632328,1,1,1
2022,26,03000,1.6203970901063116,1.0463286641673624,0.5850486572443069,1,1,1
2022,26,21000,1.4437662822559587,1.27786885597792,0.9104814198210774,2,2,2
2022,26,22000,1.2635744018423782,1.2644131812375983,1.0228597632872658,1,1,1
2022,26,27440,1.980869425307423,1.6220341346795988,0.6802981747248154,2,2,2
2022,26,29000,1.4375306427488075,1.4323629870342214,1.3854033486770252,1,1,1
2022,26,34000,1.6694255571389363,1.298381010293968,1.043797935096613,1,1,1
2022,26,46000,1.6689037456230498,1.7594407859010364,1.1153522661558783,1,1,1
2022,26,49000,2.043596744573779,1.8609724512032784,1.8835943693807669,2,2,2
2022,26,69035,2.2227564732247234,2.439567275328816,NA,2,2,NA
2022,26,74900,2.006627579276527,1.63396404366509,0.6802981747248154,2,2,2
2022,26,76460,1.6771547021601572,1.486493768945773,1.4969175443103004,1,1,1
2022,26,80700,2.035363739919466,2.2368218387274275,NA,2,2,NA
2022,26,84000,1.558725683159713,1.4742356705875592,1.3036080128098617,1,1,1
2022,26,86000,1.6076951550684213,1.6034701451961937,1.233079342153586,2,2,2
2022,26,88940,1.80676416302166,2.1413883129847195,NA,2,2,NA
2022,27,06616,1.658136620012534,1.5627519032691448,1.4271459349132554,2,2,2
2022,27,07966,1.5256978242653325,1.5413978812807005,NA,2,2,NA
2022,27,17000,1.3865175646090178,1.3225304625783465,0.9864460386661317,1,1,1
2022,27,43000,1.4137156132250885,1.2056738020461275,0.7660880443707676,1,1,1
2022,27,51730,1.686072312812245,1.5995804750471962,NA,2,2,NA
2022,27,54880,1.5989730207372275,1.9173068664408075,2.0468052786480584,2,2,2
2022,27,58000,1.4031068918752312,1.3712082820531384,0.8638913205589599,1,1,1
2022,27,71428,2.4179673168812683,1.857098714600538,NA,2,2,NA
2022,28,36000,1.414524961378276,1.1669043974485398,1.0720060136787783,1,1,1
2022,29,15670,1.5356601385944113,1.70942657288691,1.058433137904546,1,1,1
2022,29,35000,1.5963851132816205,1.8218655118454425,1.4384064021293597,2,2,2
2022,29,38000,1.5242114534821367,1.4384968849285777,1.143692181050325,1,1,1
2022,29,41348,1.9137233436948344,1.842731613088291,1.9384077141782783,1,1,1
2022,29,54074,2.056344797308375,1.925600977687012,NA,2,2,NA
2022,29,65000,1.4281228086222142,1.52124265823917,1.0718457943925233,1,1,1
2022,29,70000,1.5493952954429375,1.3824725183707753,1.155565539861484,2,2,2
2022,30,06550,1.6548866025391364,1.6177903485058363,1.5142288246928215,1,1,1
2022,31,28000,1.5713710700553076,1.487632098771937,1.2505000908573982,1,1,1
2022,31,37000,1.5471991820027293,1.3834191987230526,0.8127850559829645,1,1,1
2022,32,31900,1.264817319521729,1.0105074050336404,1.0149555018751106,1,1,1
2022,32,40000,1.3197395423533118,1.0390111746037203,1.0639516715585493,1,1,1
2022,32,51800,1.274936708259369,1.0535433448575957,0.9633816536119605,1,1,1
2022,32,60600,1.4380282066796168,1.1345280364751356,1.1271648234440415,1,1,1
2022,32,68400,1.5733183545423142,1.4005985828926528,1.4625048497595519,2,2,2
2022,33,45140,1.4839398104608261,1.3619281045751634,0.9211838006230529,1,1,1
2022,33,50260,1.4406137047338332,1.2793298586522726,0.9661321744342873,1,1,1
2022,34,13690,1.271289290174761,1.0779636430561808,0.5403419477602646,2,2,2
2022,34,21000,1.245768342455785,1.0322179732313574,0.4939922919972795,1,1,1
2022,34,36000,1.1958554305508722,0.8656267920633101,0.5001432254368375,1,1,1
2022,34,51000,1.1570217651513302,0.9577273254946185,0.611200766554037,1,1,1
2022,34,57000,1.1974039291882557,0.8690797336520403,0.5088227406811477,1,1,1
2022,34,74000,1.3939051281961932,1.1654812035630508,0.7952932169465367,2,2,2
2022,35,02000,1.5234247200707451,1.258572041382594,1.0945996505890176,1,1,1
2022,35,39380,1.5154611294638034,1.1914683282517677,1.129869727026772,1,1,1
2022,35,63460,1.7980314591527982,1.9543251399027508,2.2138201905220973,2,2,2
2022,35,70500,1.641106366697117,1.5806493382100542,1.462134291082403,2,2,2
2022,36,01000,1.3700754898947092,1.2549961806316374,0.8007845039673076,1,1,1
2022,36,11000,1.372545696646895,1.3356283149734802,0.9291053402173075,1,1,1
2022,36,50617,1.442490918967491,1.210770628140443,0.892859249381323,2,2,2
2022,36,51000,1.1951730126554285,1.0114873160749667,0.7072177244399823,1,1,1
2022,36,63000,1.3712434364366044,1.1803152240739596,0.6838058811533722,1,1,1
2022,36,73000,1.3792720135977956,1.3492974441151426,0.8653631417732344,1,1,1
2022,36,84000,1.1511464768087112,1.069983973135923,0.8527260355532874,1,1,1
2022,37,02140,1.7551652436801781,1.492057565205308,1.5328200475178186,2,2,2
2022,37,10740,2.144231418791897,1.731642902558478,1.6963497051736798,2,2,2
2022,37,12000,1.4950541012446816,1.1174516388897806,0.90170060971278,1,1,1
2022,37,14100,1.6038373273889026,1.5789997574479726,1.7788276147031088,2,2,2
2022,37,19000,1.8006787615723325,1.4063785447334172,1.2162631042773926,1,1,1
2022,37,22920,1.4374473069715912,1.1721859486204014,1.0917507097712986,1,1,1
2022,37,25580,1.5816702946231125,1.543085905685198,1.3783397884214894,2,2,2
2022,37,28000,1.5554262373851928,1.2730803792555159,1.0663402344719135,1,1,1
2022,37,28080,1.5585712918348953,1.502924452399368,1.1271883264779703,2,2,2
2022,37,31400,1.834011724112014,1.7010864455135526,1.6738389011883068,2,2,2
2022,37,55000,1.820696613988738,1.3511558057117516,1.0228232641497073,1,1,1
2022,37,74440,1.4032099001254357,1.1294118110716167,1.14581031959757,2,2,2
2022,37,75000,1.503412237482833,1.301335986220898,1.1044438952811784,1,1,1
2022,38,25700,1.5144034163109787,1.8104207937645813,1.2120216866099842,2,2,2
2022,39,01000,1.466905061304652,1.6282158160137326,1.1390936751305056,1,1,1
2022,39,15000,1.3566951713751119,1.268403794399318,0.8666810514780899,1,1,1
2022,39,16000,1.27113845114384,1.2253555405315493,0.9121478021000531,1,1,1
2022,39,18000,1.5428363103743137,1.33184257218143,0.819926251049763,2,2,2
2022,39,21000,1.5355977336866218,1.646394430837955,1.3245196075413517,1,1,1
2022,39,61000,1.7649525126450694,2.1965857798136748,1.9979705195596404,2,2,2
2022,39,77000,1.529810953632777,1.5346565550916274,1.1645126455367498,1,1,1
2022,40,09050,2.055979197037217,2.027425644881504,1.5511932840449982,2,2,2
2022,40,23200,1.7554650468578885,1.2690540029646944,0.9091112682374703,2,2,2
2022,40,41850,1.673691647500329,1.601894918516252,1.3156683438735126,2,2,2
2022,40,52500,1.5590960313511004,1.4113531837185431,1.0773387799632148,1,1,1
2022,40,55000,1.5743036856263761,1.471854108897483,1.2267168960801762,2,2,2
2022,40,75000,1.613320168154377,1.578298791455972,1.2128072896292443,2,2,2
2022,41,05350,1.4870254037877886,1.0215691647018041,0.8856839086403867,2,2,2
2022,41,05800,1.2558190148732578,1.4802399366678178,1.7689034869435003,1,1,1
2022,41,23850,1.3278933088007179,1.0517652880824744,0.8068905804763209,2,2,2
2022,41,31250,1.4087741753088903,1.1050652843767093,0.8161329656302649,2,2,2
2022,41,34100,1.74518073585912,1.16327219760444,1.084071141777093,1,1,1
2022,41,47000,1.3487440377479119,1.0776396850211392,0.8685645676953588,2,2,2
2022,41,59000,1.3971749106741973,0.9889815360515487,0.6331285293884373,1,1,1
2022,41,64900,1.3768892646566608,1.1444353430475922,1.0056919191410383,2,2,2
2022,42,02000,1.302057327054957,1.133418721314975,0.9193846153846154,1,1,1
2022,42,06088,1.4984458118591262,1.144999472960796,0.8841815116123914,2,2,2
2022,42,24000,1.5352156406876993,1.679950187640547,1.3426991365930758,2,2,2
2022,42,60000,1.3678457155380233,1.1894076457856062,0.8856117360389507,1,1,1
2022,42,61000,1.506823784740035,1.4820004730284697,1.076655799097299,1,1,1
2022,42,63624,1.4596001849306999,1.478883085432394,0.9151995315596405,2,2,2
2022,42,69000,1.641655957432551,1.470582488930125,1.2266927398092036,2,2,2
2022,44,19180,1.5283796728216568,1.3648418830730737,0.9753110610365435,2,2,2
2022,44,54640,1.4067195925263314,1.143120192680871,0.8356044581026699,2,2,2
2022,44,59000,1.3151866689606018,0.9369179101893848,0.6364449746495675,1,1,1
2022,44,74300,1.4845909972732152,1.3739100616961601,0.8759771253587793,2,2,2
2022,45,13330,1.5013062770256902,1.2532978246783673,1.158490948281679,2,2,2
2022,45,16000,1.4928552386090324,1.1803618173861665,0.9530995981253727,2,2,2
2022,45,48535,1.3301659563042931,1.4562709192534684,0.8880652311374586,1,1,1
2022,45,50875,1.57077102105588,1.2739639376794656,1.2721923059962534,2,2,2
2022,46,59020,1.6138796863005036,1.9104120045490574,1.167295935328228,1,1,1
2022,47,14000,1.644196230614078,1.476968960042257,1.4840875866451675,2,2,2
2022,47,15160,1.3784162752467743,1.2999355019141625,1.169533359125245,1,1,1
2022,47,27740,1.8375829131280248,1.9748356071518403,NA,2,2,NA
2022,47,40000,1.6084643466145672,1.3797752684206823,1.2447096228558152,2,2,2
2022,47,48000,1.4115470291963863,1.1339234767079476,0.8650968076426878,1,1,1
2022,47,51560,1.4742704935029607,1.4819725961451045,1.8558850301898155,1,1,1
2022,47,52006,1.3897231285131897,1.0632817552532832,1.0439162336195889,1,1,1
2022,48,01000,1.6704455407387964,1.3034554059138017,1.0553471058929929,1,1,1
2022,48,01924,1.6114003731963769,1.1385298687189704,NA,2,2,NA
2022,48,03000,1.60139434853274,1.3393781621725012,1.1334110383956337,1,1,1
2022,48,04000,1.434403049716361,1.0200641979570562,0.7735949928520561,2,2,2
2022,48,05000,1.459563468638117,1.0308946782952473,0.6280607150488712,1,1,1
2022,48,06128,1.5529918458340821,1.404451539122842,1.1112997056369995,2,2,2
2022,48,07000,1.597248841995472,1.3136205443982256,1.0392133415723859,1,1,1
2022,48,10768,1.4776273213462998,1.2907349870724967,1.187641616649477,1,1,1
2022,48,10912,1.4402223752294594,1.073706712122463,0.729871138010298,2,2,2
2022,48,13024,1.7263529878676036,0.9947893515467022,0.5225735827952537,2,2,2
2022,48,13552,1.8040718367035378,1.3642178620761118,0.996165735239438,3,3,3
2022,48,15976,1.341168627935807,1.0005784745758204,0.653054845045631,2,2,2
2022,48,16432,1.6820898687926524,1.5467457775725724,1.3063641671346011,3,3,3
2022,48,17000,1.3623884355162434,1.1892803242307926,1.049018620426448,1,1,1
2022,48,19000,1.407941690500271,1.0943900419003252,0.7523096025333837,1,1,1
2022,48,19972,1.4491396092486415,1.1831555143881927,0.6900772414188384,2,2,2
2022,48,22660,1.4880996288396289,1.2880034747136342,1.0945073856302883,2,2,2
2022,48,24000,1.4232336069179865,1.2402112866369395,1.1326637244901248,1,1,1
2022,48,26232,2.293250932664936,1.3761701287100279,NA,2,2,NA
2022,48,27000,1.441139914102448,1.1859427487329677,0.9712919248051669,2,2,2
2022,48,27684,1.6872176921901803,1.0905751123445777,0.5673044593321115,2,2,2
2022,48,29000,1.4273240481717973,1.1372842362275515,0.8075382775829434,2,2,2
2022,48,30464,1.6553764468862942,1.325825045706895,1.133388275043513,2,2,2
2022,48,35000,1.4169916409318533,1.1748576403740087,0.7759008822991484,1,1,1
2022,48,37000,1.531180411725515,1.11775228813483,0.8301278207670053,1,1,1
2022,48,39148,1.3788778246671052,1.043369950224916,0.7212516506891788,1,1,1
2022,48,41464,1.5555946336368858,1.2743230706903526,1.070616457489905,1,1,1
2022,48,41980,1.484561637188957,1.203693084546572,1.030541257474464,2,2,2
2022,48,42508,1.4457334037276242,0.6923669691694568,0.4189942828889486,1,1,1
2022,48,43888,1.694535163708645,1.5228072905823107,1.204617744909798,2,2,2
2022,48,45000,1.4291814777994427,1.1527927749772013,0.8318427381093336,1,1,1
2022,48,45384,1.6743931656363882,1.2550384990827763,1.223159259610849,1,1,1
2022,48,45744,1.3200416356100935,0.8674732914566406,0.7667233093510695,1,1,1
2022,48,47892,1.7586760732313502,1.5150875075398993,1.154591292463037,2,2,2
2022,48,48072,1.524028479274897,1.6682722218277803,1.3238157677961873,1,1,1
2022,48,48768,1.7020166442279014,1.6586773253749822,1.5522124039978293,2,2,2
2022,48,50820,1.6066646986395374,1.5566079726245763,1.521994159658097,2,2,2
2022,48,53388,1.7093108834100006,1.5324285079141347,1.5111269443652109,2,2,2
2022,48,56000,1.5352594292786397,1.4243679152704167,1.1307608247314878,1,1,1
2022,48,56348,1.7099391615857134,1.7582260344505878,1.270533139926875,2,2,2
2022,48,57200,1.4916238379533209,1.604446424585876,1.4679660711062987,2,2,2
2022,48,58016,1.6758886840577925,1.195666201414087,0.7745737572979323,1,1,1
2022,48,61796,1.3095296816638706,0.9057713991118399,0.5183235655862024,2,2,2
2022,48,63500,1.4910603083436027,1.1314262137184308,1.1429956313423992,2,2,2
2022,48,64472,1.442666423657347,1.2916323516707187,1.3961719032141566,1,1,1
2022,48,65000,1.3916385741856,1.1690613134887167,0.9349345913188881,1,1,1
2022,48,70808,1.4947345855584955,1.281131248095124,1.1341982124766183,2,2,2
2022,48,72176,1.639598392246307,1.4910596141310857,1.3850703371976054,2,2,2
2022,48,74144,1.7018897966318556,1.609102525910019,1.1968796837742945,1,1,1
2022,48,76000,1.2848695494006834,1.0784973889942984,0.7730948705269752,1,1,1
2022,48,79000,1.650289412920145,1.3854831376132637,1.1056381069143197,1,1,1
2022,49,43660,1.7359838673217147,1.7654101163879021,NA,2,2,NA
2022,49,44320,2.2176091899975523,NA,NA,3,NA,NA
2022,49,55980,1.670708779282614,1.8745782190573668,1.6316977365396952,2,2,2
2022,49,57300,1.672024057278098,1.5859114176294897,2.1744559479682146,2,2,2
2022,49,62470,1.348360753961138,1.323650492524123,0.9142376014527203,1,1,1
2022,49,65330,1.5436067876193538,1.7611582261583802,2.3553626947312414,2,2,2
2022,49,67000,1.508880039873926,1.3569296463784826,1.070507067285308,1,1,1
2022,49,67440,1.8510260325781898,1.45703012016374,2.186446770074317,2,2,2
2022,49,70850,2.188235376235724,NA,NA,2,NA,NA
2022,49,82950,1.7463450876890776,1.5372227172264639,1.5942167306005546,1,1,1
2022,49,83470,1.606972854085732,1.4137985886120552,1.4796969405016887,1,1,1
2022,51,01000,1.4269042790171893,1.0945092106434102,0.5198889916743756,1,1,1
2022,51,16000,1.4837636211120375,1.1643196744993067,0.8971251592274224,1,1,1
2022,51,35000,1.329768692209979,1.084957170765917,0.822930383636204,1,1,1
2022,51,47672,1.6775980729691051,1.5344494439881387,1.380851170282917,2,2,2
2022,51,56000,1.4354949258219285,1.2294980751071403,0.7859432649851812,1,1,1
2022,51,57000,1.3389395978035565,1.0837265817061799,0.7452597648843383,1,1,1
2022,51,64000,1.2310857663821424,0.8805070692330451,0.664611132120114,1,1,1
2022,51,67000,1.3828391049464306,1.076233774790802,0.51707693386633,1,1,1
2022,51,68000,1.4779136393202,1.468027175598329,1.154231761495838,2,2,2
2022,51,76432,1.4523989272074438,1.4884850728906105,1.269400190452822,2,2,2
2022,51,82000,1.374752777438652,1.0411276652689803,0.925604138042512,1,1,1
2022,53,03180,1.5232941273110705,1.3180558349886027,1.1153282223106622,2,2,2
2022,53,05210,1.6270664338287733,1.2137851095702972,0.6684771775499219,1,1,1
2022,53,05280,1.3012335681315368,0.8654439702476411,0.5791276202664914,1,1,1
2022,53,22640,1.4168503289270713,1.0400959890799049,0.9713500043481075,2,2,2
2022,53,23515,1.3879579754761369,1.0238337352487634,0.8350713664427208,2,2,2
2022,53,35275,1.6955552538110654,1.667094455852156,1.4982914871490118,2,2,2
2022,53,35415,1.4041531451597689,1.1779720206506863,0.9050091205425295,1,1,1
2022,53,35940,1.574610852391642,1.3089463752325894,1.2682360104536647,2,2,2
2022,53,53545,2.042054715931162,2.1217340186530755,1.7335759405693256,2,2,2
2022,53,57745,1.5367504580704907,1.1460928069622194,1.0597111216739359,2,2,2
2022,53,63000,1.4242802176466915,1.0484238820837395,0.6078112530338308,1,1,1
2022,53,67000,1.4560836640549688,1.3858498980661784,1.1093151468556783,1,1,1
2022,53,67167,1.5669279851834623,1.3628485523836122,1.1860441515181412,2,2,2
2022,53,70000,1.368455511930926,0.9564973448484974,0.7036916580771827,1,1,1
2022,53,74060,1.5186921785592669,1.1878694312006823,1.0369840271913993,1,1,1
2022,53,80010,1.6260633242744442,1.3730761306081924,1.2109132802542144,2,2,2
2022,55,02375,1.8304451488421816,2.263108837611739,2.030664317808286,3,3,3
2022,55,31000,1.450001055869119,1.57949791053779,1.0902908962791846,1,1,1
2022,55,39225,1.7509320209386485,1.470118421539927,1.1902542796879696,2,2,2
2022,55,48000,1.4916342069986628,1.3806908990157751,0.6193266659187431,2,2,2
2022,55,53000,1.3977827601601152,1.3970084951478998,0.8086213547804092,1,1,1
2022,55,66000,1.7380227096136187,1.7610420352515075,NA,2,2,NA
