year,state,place,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2016,44,19180,race-ethnicity,"White, Non-Hispanic",0.5367936925098554,0.39536906363403534,0.6782183213856755,2
2016,44,54640,all,All,0.37949677687668953,0.2960984426086386,0.46289511114474047,2
2016,44,54640,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,44,54640,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,44,54640,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,44,54640,race-ethnicity,"White, Non-Hispanic",0.4927806241266884,0.37927906847524434,0.6062821797781324,2
2016,44,59000,all,All,0.44108207244383313,0.33723481609155437,0.5449293287961119,3
2016,44,59000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,44,59000,race-ethnicity,Hispanic,0.2810260279139947,0.15486115858212976,0.40719089724585966,3
2016,44,59000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,44,59000,race-ethnicity,"White, Non-Hispanic",0.740625,0.5453660488264787,0.9358839511735213,3
2016,44,74300,all,All,0.5106445890005914,0.41803674023763604,0.6032524377635468,2
2016,44,74300,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,44,74300,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,44,74300,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,44,74300,race-ethnicity,"White, Non-Hispanic",0.5177993527508091,0.41579739210323924,0.6198013133983791,2
2016,45,13330,all,All,0.5746091899573662,0.48204976106736197,0.6671686188473704,2
2016,45,13330,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,45,13330,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,45,13330,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,45,13330,race-ethnicity,"White, Non-Hispanic",0.6755813953488372,0.5760502370550958,0.7751125536425786,2
2016,45,16000,all,All,0.4385317372636744,0.35868487529755366,0.5183785992297951,3
2016,45,16000,race-ethnicity,"Black, Non-Hispanic",0.3744714944927409,0.2621507756865391,0.48679221329894273,3
2016,45,16000,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,45,16000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,45,16000,race-ethnicity,"White, Non-Hispanic",0.5876541266076893,0.4724075028612153,0.7029007503541634,3
2016,45,48535,all,All,0.48503861003861004,0.38514213232233674,0.5849350877548833,2
2016,45,48535,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,45,48535,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,45,48535,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,45,48535,race-ethnicity,"White, Non-Hispanic",0.6248640811888365,0.48626134899760587,0.7634668133800672,2
2016,45,50875,all,All,0.35348520037475356,0.28747993121740834,0.4194904695320988,2
2016,45,50875,race-ethnicity,"Black, Non-Hispanic",0.34861761703936284,0.22379742198378544,0.47343781209494024,2
2016,45,50875,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,45,50875,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,45,50875,race-ethnicity,"White, Non-Hispanic",0.43054599926414294,0.3243107850616044,0.5367812134666815,2
2016,46,59020,all,All,0.39245732074665657,0.29324432795136124,0.4916703135419519,1
2016,46,59020,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,46,59020,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,46,59020,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,46,59020,race-ethnicity,"White, Non-Hispanic",0.3983857365434937,0.27938106369383686,0.5173904093931505,1
2016,47,14000,all,All,0.3809834938952726,0.298294596412951,0.4636723913775942,3
2016,47,14000,race-ethnicity,"Black, Non-Hispanic",0.3513008610971132,0.18899092280855437,0.5136107993856721,3
2016,47,14000,race-ethnicity,Hispanic,0.2742733275371854,0.10384318024715886,0.44470347482721195,3
2016,47,14000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,47,14000,race-ethnicity,"White, Non-Hispanic",0.45086384077987013,0.3459624735152981,0.5557652080444422,3
2016,47,15160,all,All,0.3323400028380872,0.2611723103081491,0.4035076953680253,2
2016,47,15160,race-ethnicity,"Black, Non-Hispanic",0.34887459807073956,0.1948603915194314,0.5028888046220477,2
2016,47,15160,race-ethnicity,Hispanic,0.2705192629815746,0.11524305807701657,0.4257954678861326,2
2016,47,15160,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,47,15160,race-ethnicity,"White, Non-Hispanic",0.3549107142857143,0.26678511195658444,0.44303631661484416,2
2016,47,27740,all,All,0.5834666666666667,0.5122698207044922,0.6546635126288411,3
2016,47,27740,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,47,27740,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,47,27740,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,47,27740,race-ethnicity,"White, Non-Hispanic",0.5953718265558301,0.5101144023420978,0.6806292507695624,3
2016,47,40000,all,All,0.3729399935284385,0.2999007825236526,0.44597920453322437,3
2016,47,40000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,47,40000,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,47,40000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,47,40000,race-ethnicity,"White, Non-Hispanic",0.3927908424709354,0.3117436229783113,0.47383806196355943,3
2016,47,48000,all,All,0.35432352705236253,0.30965313783366266,0.3989939162710624,2
2016,47,48000,race-ethnicity,"Black, Non-Hispanic",0.3713703086345573,0.3141214001288912,0.42861921714022333,2
2016,47,48000,race-ethnicity,Hispanic,0.12563416996376384,0.04700069996197445,0.20426763996555322,2
2016,47,48000,race-ethnicity,Other Races and Ethnicities,0.5399506312590286,0.33891329399245235,0.7409879685256049,2
2016,47,48000,race-ethnicity,"White, Non-Hispanic",0.4583787750153295,0.37070520341147367,0.5460523466191852,2
2016,47,51560,all,All,0.3841902465620361,0.2969009693895145,0.4714795237345577,2
2016,47,51560,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,47,51560,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,47,51560,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,47,51560,race-ethnicity,"White, Non-Hispanic",0.404211691044061,0.30535104139648006,0.503072340691642,2
2016,47,52006,all,All,0.36078344734926093,0.31361319739284044,0.40795369730568143,1
2016,47,52006,race-ethnicity,"Black, Non-Hispanic",0.38072089009436627,0.29076198827475386,0.4706797919139787,1
2016,47,52006,race-ethnicity,Hispanic,0.15623645208935752,0.073038497911357525,0.2394344062673575,1
2016,47,52006,race-ethnicity,Other Races and Ethnicities,0.3508049205494586,0.20106072568903982,0.5005491154098773,1
2016,47,52006,race-ethnicity,"White, Non-Hispanic",0.45106904635391787,0.38276132946828845,0.5193767632395473,1
2016,48,01000,all,All,0.35768087604504295,0.2899283400862173,0.4254334120038686,3
2016,48,01000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,01000,race-ethnicity,Hispanic,0.4013167254459929,0.23820533111613343,0.5644281197758524,3
2016,48,01000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,01000,race-ethnicity,"White, Non-Hispanic",0.35603408737582404,0.2583616951508061,0.453706479600842,3
2016,48,01924,all,All,0.5894247681148059,0.506927895095439,0.6719216411341729,2
2016,48,01924,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,01924,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,48,01924,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,01924,race-ethnicity,"White, Non-Hispanic",0.647915661032599,0.5450516681545307,0.7507796539106674,2
2016,48,03000,all,All,0.4265913743973458,0.36501100908178225,0.48817173971290934,3
2016,48,03000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,03000,race-ethnicity,Hispanic,0.3919655312629251,0.2702641374039527,0.5136669251218975,3
2016,48,03000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,03000,race-ethnicity,"White, Non-Hispanic",0.42226380333035873,0.32896247143833174,0.5155651352223858,3
2016,48,04000,all,All,0.35500502101659737,0.31629163520167625,0.3937184068315185,3
2016,48,04000,race-ethnicity,"Black, Non-Hispanic",0.38375157239792373,0.25924147878561155,0.5082616660102359,3
2016,48,04000,race-ethnicity,Hispanic,0.30913968099364103,0.23677266158676413,0.38150670040051793,3
2016,48,04000,race-ethnicity,Other Races and Ethnicities,0.442216697665971,0.30018588430620935,0.5842475110257326,3
2016,48,04000,race-ethnicity,"White, Non-Hispanic",0.37636052921447116,0.3030473806860204,0.44967367774292194,3
2016,48,05000,all,All,0.4579830965811043,0.42320193343919377,0.49276425972301485,2
2016,48,05000,race-ethnicity,"Black, Non-Hispanic",0.4602256554287432,0.3091725314178278,0.6112787794396586,2
2016,48,05000,race-ethnicity,Hispanic,0.32526716219851787,0.2791333193613371,0.3714010050356986,2
2016,48,05000,race-ethnicity,Other Races and Ethnicities,0.551489009568914,0.45437567485569186,0.6486023442821361,2
2016,48,05000,race-ethnicity,"White, Non-Hispanic",0.6308242105946206,0.5751574335012936,0.6864909876879476,2
2016,48,06128,all,All,0.2871112340330469,0.2148656458871872,0.3593568221789066,2
2016,48,06128,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,06128,race-ethnicity,Hispanic,0.1576893874441207,0.06300845415232356,0.2523703207359178,2
2016,48,06128,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,06128,race-ethnicity,"White, Non-Hispanic",0.4526812344819997,0.29574704098590954,0.6096154279780899,2
2016,48,07000,all,All,0.46092610164798875,0.3528740912984043,0.5689781119975732,3
2016,48,07000,race-ethnicity,"Black, Non-Hispanic",0.5050561957550985,0.3314869554048643,0.6786254361053328,3
2016,48,07000,race-ethnicity,Hispanic,0.2980369322908002,0.1570528979301349,0.4390209666514655,3
2016,48,07000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,07000,race-ethnicity,"White, Non-Hispanic",0.6204665324097965,0.41232501934661947,0.8286080454729736,3
2016,48,10768,all,All,0.43030694776325507,0.357090393656464,0.5035235018700461,1
2016,48,10768,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,10768,race-ethnicity,Hispanic,0.43415936003239003,0.3587494203823543,0.5095692996824257,1
2016,48,10768,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,10768,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,48,10912,all,All,0.430984274898078,0.35130837682689364,0.5106601729692624,2
2016,48,10912,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,10912,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,48,10912,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,10912,race-ethnicity,"White, Non-Hispanic",0.4941128704831506,0.38368904420145405,0.6045366967648472,2
2016,48,13024,all,All,0.4709944838175569,0.40747379300037617,0.5345151746347376,2
2016,48,13024,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,13024,race-ethnicity,Hispanic,0.38904051916565174,0.2845265398178708,0.4935544985134327,2
2016,48,13024,race-ethnicity,Other Races and Ethnicities,0.4687658581511381,0.37245166862267143,0.5650800476796047,2
2016,48,13024,race-ethnicity,"White, Non-Hispanic",0.6126122209421124,0.49034839255117346,0.7348760493330514,2
2016,48,13552,all,All,0.5483708692905663,0.47414870732029396,0.6225930312608386,3
2016,48,13552,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,13552,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,48,13552,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,13552,race-ethnicity,"White, Non-Hispanic",0.5480404252535833,0.45272901497093904,0.6433518355362275,3
2016,48,15976,all,All,0.430984274898078,0.3513083768268936,0.5106601729692624,2
2016,48,15976,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,15976,race-ethnicity,Hispanic,0.4013566986998305,0.2598809160619373,0.5428324813377237,2
2016,48,15976,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,15976,race-ethnicity,"White, Non-Hispanic",0.49411287048315067,0.3836890442014541,0.6045366967648472,2
2016,48,16432,all,All,0.3701083885705953,0.29289483178663517,0.44732194535455544,3
2016,48,16432,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,16432,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,48,16432,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,16432,race-ethnicity,"White, Non-Hispanic",0.4111293709334169,0.3234343425562,0.49882439931063377,3
2016,48,17000,all,All,0.37005540516935026,0.314852690263758,0.4252581200749425,2
2016,48,17000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,17000,race-ethnicity,Hispanic,0.336851883116674,0.26856708194201473,0.4051366842913333,2
2016,48,17000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,17000,race-ethnicity,"White, Non-Hispanic",0.5050463424060779,0.39511540537046064,0.6149772794416952,2
2016,48,19000,all,All,0.38591308949348163,0.3603934171286534,0.41143276185830985,2
2016,48,19000,race-ethnicity,"Black, Non-Hispanic",0.44095440143303094,0.3831037338104516,0.4988050690556103,2
2016,48,19000,race-ethnicity,Hispanic,0.28788876352426407,0.2557363780207281,0.32004114902780006,2
2016,48,19000,race-ethnicity,Other Races and Ethnicities,0.414020124232951,0.32597413316809354,0.5020661152978084,2
2016,48,19000,race-ethnicity,"White, Non-Hispanic",0.5911107693592005,0.5379848669554216,0.6442366717629794,2
2016,48,19972,all,All,0.4992194375864124,0.4152926862355705,0.5831461889372543,2
2016,48,19972,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,19972,race-ethnicity,Hispanic,0.46929838255096873,0.2903944330907986,0.6482023320111389,2
2016,48,19972,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,19972,race-ethnicity,"White, Non-Hispanic",0.5548391830407092,0.42593737964123274,0.6837409864401858,2
2016,48,22660,all,All,0.2898431875592991,0.20272255577020773,0.3769638193483905,2
2016,48,22660,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,22660,race-ethnicity,Hispanic,0.30126772394688706,0.20802400151716172,0.3945114463766124,2
2016,48,22660,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,22660,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,48,24000,all,All,0.3799173043250699,0.3355668763682705,0.42426773228186937,2
2016,48,24000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,24000,race-ethnicity,Hispanic,0.36594176294168546,0.3174666741251271,0.41441685175824383,2
2016,48,24000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,24000,race-ethnicity,"White, Non-Hispanic",0.4421398096657346,0.29935759081625557,0.5849220285152136,2
2016,48,26232,all,All,0.6636520458143936,0.5829559101163129,0.7443481815124744,2
2016,48,26232,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,26232,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,48,26232,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,26232,race-ethnicity,"White, Non-Hispanic",0.6665467954929507,0.568140795846166,0.7649527951397355,2
2016,48,27000,all,All,0.3781872524094719,0.34364668106729634,0.4127278237516474,2
2016,48,27000,race-ethnicity,"Black, Non-Hispanic",0.4011118521962785,0.2991734133053115,0.5030502910872454,2
2016,48,27000,race-ethnicity,Hispanic,0.3165682106721325,0.2678976208878996,0.36523880045636536,2
2016,48,27000,race-ethnicity,Other Races and Ethnicities,0.3317498364074971,0.2006011799056206,0.4628984929093736,2
2016,48,27000,race-ethnicity,"White, Non-Hispanic",0.4603867503911669,0.39994365255574477,0.5208298482265891,2
2016,48,27684,all,All,0.5614203784146939,0.5005798194675417,0.6222609373618462,2
2016,48,27684,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,27684,race-ethnicity,Hispanic,0.49193234195370694,0.31103509312444233,0.6728295907829716,2
2016,48,27684,race-ethnicity,Other Races and Ethnicities,0.47130564130958813,0.3290734294179674,0.6135378532012088,2
2016,48,27684,race-ethnicity,"White, Non-Hispanic",0.6101841605445494,0.5355416316845094,0.6848266894045894,2
2016,48,29000,all,All,0.3557532684928922,0.2847710365519475,0.42673550043383685,3
2016,48,29000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,29000,race-ethnicity,Hispanic,0.2999282090596512,0.19570458555073944,0.4041518325685629,3
2016,48,29000,race-ethnicity,Other Races and Ethnicities,0.406674070446654,0.2432260931019176,0.5701220477913904,3
2016,48,29000,race-ethnicity,"White, Non-Hispanic",0.47439256689294335,0.3430674105880325,0.6057177231978542,3
2016,48,30464,all,All,0.3038157074346917,0.24874215997681912,0.3588892548925643,2
2016,48,30464,race-ethnicity,"Black, Non-Hispanic",0.3789713553745274,0.25874948937480624,0.4991932213742486,2
2016,48,30464,race-ethnicity,Hispanic,0.26980375682964514,0.2009582969968964,0.3386492166623939,2
2016,48,30464,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,30464,race-ethnicity,"White, Non-Hispanic",0.2791790173291448,0.19620813379835983,0.36214990085992976,2
2016,48,35000,all,All,0.3984690191259504,0.3794937742071062,0.41744426404479457,2
2016,48,35000,race-ethnicity,"Black, Non-Hispanic",0.4311898547129787,0.37323426988142305,0.4891454395445344,2
2016,48,35000,race-ethnicity,Hispanic,0.31321472926511373,0.286803143126835,0.33962631540339244,2
2016,48,35000,race-ethnicity,Other Races and Ethnicities,0.5129076917208398,0.4491298335657994,0.5766855498758803,2
2016,48,35000,race-ethnicity,"White, Non-Hispanic",0.6050824778570715,0.5594209068070315,0.6507440489071115,2
2016,48,37000,all,All,0.31394548994898175,0.2603072352613574,0.3675837446366061,3
2016,48,37000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,37000,race-ethnicity,Hispanic,0.25019839488561074,0.17905482723992333,0.32134196253129815,3
2016,48,37000,race-ethnicity,Other Races and Ethnicities,0.40797980909236325,0.3008351061832087,0.5151245120015178,3
2016,48,37000,race-ethnicity,"White, Non-Hispanic",0.41328193203092173,0.29369612653370475,0.5328677375281388,3
2016,48,39148,all,All,0.32474835851158246,0.2554367542679744,0.3940599627551905,1
2016,48,39148,race-ethnicity,"Black, Non-Hispanic",0.3001986848342291,0.15895602528561859,0.44144134438283966,1
2016,48,39148,race-ethnicity,Hispanic,0.331124919140261,0.20748255282883699,0.454767285451685,1
2016,48,39148,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,39148,race-ethnicity,"White, Non-Hispanic",0.3150994977182489,0.18925644720696663,0.44094254822953116,1
2016,48,41464,all,All,0.4337142212706527,0.3726613172154969,0.49476712532580847,1
2016,48,41464,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,41464,race-ethnicity,Hispanic,0.42686603894709907,0.3650526411530372,0.48867943674116093,1
2016,48,41464,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,41464,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,48,41980,all,All,0.5615538044662974,0.441833498857578,0.6812741100750169,2
2016,48,41980,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,41980,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,48,41980,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,41980,race-ethnicity,"White, Non-Hispanic",0.6472046149277904,0.49813303310698787,0.7962761967485928,2
2016,48,42508,all,All,0.4114446987144639,0.3079002169439412,0.5149891804849865,1
2016,48,42508,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,42508,race-ethnicity,Hispanic,0.36717630336758517,0.20537694440663062,0.5289756623285398,1
2016,48,42508,race-ethnicity,Other Races and Ethnicities,0.5900575956439346,0.4206124285593005,0.7595027627285686,1
2016,48,42508,race-ethnicity,"White, Non-Hispanic",0.4003724104867459,0.23680261697615607,0.5639422039973356,1
2016,48,43888,all,All,0.33561584765912345,0.24734614543415756,0.42388554988408933,2
2016,48,43888,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,43888,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,48,43888,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,43888,race-ethnicity,"White, Non-Hispanic",0.3345009996236305,0.2149494823680792,0.4540525168791818,2
2016,48,45000,all,All,0.44570193459925017,0.3765833530480444,0.514820516150456,3
2016,48,45000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,45000,race-ethnicity,Hispanic,0.35455357482275857,0.25195647884295297,0.45715067080256416,3
2016,48,45000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,45000,race-ethnicity,"White, Non-Hispanic",0.5375458236611756,0.45211665566659215,0.6229749916557591,3
2016,48,45384,all,All,0.38818468266127065,0.2875015675171379,0.4888677978054034,1
2016,48,45384,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,45384,race-ethnicity,Hispanic,0.3794863632395966,0.2763448091653542,0.48262791731383903,1
2016,48,45384,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,45384,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,48,45744,all,All,0.44214154073114115,0.3636690393709009,0.5206140420913814,1
2016,48,45744,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,45744,race-ethnicity,Hispanic,0.2525641294691262,0.09146547586165299,0.4136627830765994,1
2016,48,45744,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,45744,race-ethnicity,"White, Non-Hispanic",0.49245451683978597,0.3993778583766238,0.5855311753029482,1
2016,48,47892,all,All,0.2566837767497126,0.19017235128284876,0.32319520221657644,2
2016,48,47892,race-ethnicity,"Black, Non-Hispanic",0.2938637381172249,0.14548651382463426,0.4422409624098155,2
2016,48,47892,race-ethnicity,Hispanic,0.23917164598716095,0.15686448143058057,0.32147881054374133,2
2016,48,47892,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,47892,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,48,48072,all,All,0.4051130776794494,0.31807183572945436,0.4921543196294444,1
2016,48,48072,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,48072,race-ethnicity,Hispanic,0.3074845679012345,0.19339519502644564,0.4215739407760234,1
2016,48,48072,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,48072,race-ethnicity,"White, Non-Hispanic",0.4907945736434109,0.35126156805416153,0.6303275792326603,1
2016,48,48768,all,All,0.38772837870161203,0.29371686376842704,0.481739893634797,2
2016,48,48768,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,48768,race-ethnicity,Hispanic,0.3955246921549541,0.2976986117446214,0.4933507725652868,2
2016,48,48768,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,48768,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,48,50820,all,All,0.3223372446276941,0.2287610390298334,0.41591345022555476,2
2016,48,50820,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,50820,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,48,50820,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,50820,race-ethnicity,"White, Non-Hispanic",0.3912762014275299,0.2746085284246427,0.5079438744304171,2
2016,48,53388,all,All,0.32150101202672465,0.23448779374833237,0.4085142303051169,2
2016,48,53388,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,53388,race-ethnicity,Hispanic,0.31260404781222195,0.19897257560188392,0.42623552002256,2
2016,48,53388,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,53388,race-ethnicity,"White, Non-Hispanic",0.36469572998553607,0.22787107795110595,0.5015203820199662,2
2016,48,56000,all,All,0.3363223811631764,0.25565164536331597,0.41699311696303687,3
2016,48,56000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,56000,race-ethnicity,Hispanic,0.303554236891453,0.2107396803822869,0.3963687934006191,3
2016,48,56000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,56000,race-ethnicity,"White, Non-Hispanic",0.4531132517873657,0.26554589638870507,0.6406806071860264,3
2016,48,56348,all,All,0.4321826048052395,0.33757009708752683,0.5267951125229522,2
2016,48,56348,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,56348,race-ethnicity,Hispanic,NA,NA,NA,NA
2016,48,56348,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,56348,race-ethnicity,"White, Non-Hispanic",0.46833545806752463,0.2828122523111572,0.6538586638238921,2
2016,48,57200,all,All,0.3388804841149773,0.23718639425229915,0.4405745739776554,2
2016,48,57200,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,57200,race-ethnicity,Hispanic,0.3424586776859504,0.23928635487396632,0.44563100049793447,2
2016,48,57200,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,57200,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2016,48,58016,all,All,0.5208874111126425,0.4593253051239661,0.5824495171013189,1
2016,48,58016,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,58016,race-ethnicity,Hispanic,0.38822015040852587,0.2588233191528286,0.5176169816642231,1
2016,48,58016,race-ethnicity,Other Races and Ethnicities,0.5849670443115395,0.48383755414672514,0.6860965344763538,1
2016,48,58016,race-ethnicity,"White, Non-Hispanic",0.5570930393278326,0.4636910109589172,0.650495067696748,1
2016,48,61796,all,All,0.5032955151076302,0.4439165679673691,0.5626744622478912,2
2016,48,61796,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,61796,race-ethnicity,Hispanic,0.3474626232239335,0.22372597771897856,0.47119926872888845,2
2016,48,61796,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,61796,race-ethnicity,"White, Non-Hispanic",0.6641663158650173,0.5812940881495625,0.7470385435804721,2
2016,48,63500,all,All,0.4352516805050126,0.35426610609900994,0.5162372549110152,2
2016,48,63500,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,63500,race-ethnicity,Hispanic,0.349752199781383,0.2188652523198815,0.4806391472428845,2
2016,48,63500,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,63500,race-ethnicity,"White, Non-Hispanic",0.5143397036897732,0.39772084446763323,0.6309585629119132,2
2016,48,64472,all,All,0.4741738851459737,0.37188301231153464,0.5764647579804127,1
2016,48,64472,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2016,48,64472,race-ethnicity,Hispanic,0.405683192261185,0.241218607582967,0.570147776939403,1
2016,48,64472,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2016,48,64472,race-ethnicity,"White, Non-Hispanic",0.5245062179956108,0.36744760983671365,0.681564826154508,1
2016,48,65000,all,All,0.4019553014031452,0.37426172720999973,0.4296488755962907,2
