year,state,county,state_name,county_name,share_digital_access,share_digital_access_quality
2022,13,047,Georgia,Catoosa County,0.8784846582727172,1
2022,13,049,Georgia,Charlton County,NA,NA
2022,13,051,Georgia,Chatham County,0.9274646786310861,1
2022,13,053,Georgia,Chattahoochee County,NA,NA
2022,13,055,Georgia,Chattooga County,NA,NA
2022,13,057,Georgia,Cherokee County,0.9453404152583293,1
2022,13,059,Georgia,Clarke County,0.9415557715311005,1
2022,13,061,Georgia,Clay County,NA,NA
2022,13,063,Georgia,Clayton County,0.8851340118588027,1
2022,13,065,Georgia,Clinch County,NA,NA
2022,13,067,Georgia,Cobb County,0.957554176348499,1
2022,13,069,Georgia,Coffee County,NA,NA
2022,13,071,Georgia,Colquitt County,NA,NA
2022,13,073,Georgia,Columbia County,0.8977884580638167,1
2022,13,075,Georgia,Cook County,NA,NA
2022,13,077,Georgia,Coweta County,0.9065751919020014,1
2022,13,079,Georgia,Crawford County,NA,NA
2022,13,081,Georgia,Crisp County,NA,NA
2022,13,083,Georgia,Dade County,NA,NA
2022,13,085,Georgia,Dawson County,NA,NA
2022,13,087,Georgia,Decatur County,NA,NA
2022,13,089,Georgia,DeKalb County,0.9381157074404793,1
2022,13,091,Georgia,Dodge County,NA,NA
2022,13,093,Georgia,Dooly County,NA,NA
2022,13,095,Georgia,Dougherty County,0.8366559485530547,1
2022,13,097,Georgia,Douglas County,0.9691951228776541,1
2022,13,099,Georgia,Early County,NA,NA
2022,13,101,Georgia,Echols County,NA,NA
2022,13,103,Georgia,Effingham County,0.9410731462506796,1
2022,13,105,Georgia,Elbert County,NA,NA
2022,13,107,Georgia,Emanuel County,NA,NA
2022,13,109,Georgia,Evans County,NA,NA
2022,13,111,Georgia,Fannin County,NA,NA
2022,13,113,Georgia,Fayette County,0.9545239329921313,1
2022,13,115,Georgia,Floyd County,0.8726599627169376,1
2022,13,117,Georgia,Forsyth County,0.9704412989175687,1
2022,13,119,Georgia,Franklin County,NA,NA
2022,13,121,Georgia,Fulton County,0.9235725475745645,1
2022,13,123,Georgia,Gilmer County,NA,NA
2022,13,125,Georgia,Glascock County,NA,NA
2022,13,127,Georgia,Glynn County,0.9036157910753313,1
2022,13,129,Georgia,Gordon County,NA,NA
2022,13,131,Georgia,Grady County,NA,NA
2022,13,133,Georgia,Greene County,NA,NA
2022,13,135,Georgia,Gwinnett County,0.9408811108834655,1
2022,13,137,Georgia,Habersham County,NA,NA
2022,13,139,Georgia,Hall County,0.9260604592969286,1
2022,13,141,Georgia,Hancock County,NA,NA
2022,13,143,Georgia,Haralson County,NA,NA
2022,13,145,Georgia,Harris County,NA,NA
2022,13,147,Georgia,Hart County,NA,NA
2022,13,149,Georgia,Heard County,NA,NA
2022,13,151,Georgia,Henry County,0.9454275919577504,1
2022,13,153,Georgia,Houston County,0.907953330247554,1
2022,13,155,Georgia,Irwin County,NA,NA
2022,13,157,Georgia,Jackson County,0.9431160063954521,1
2022,13,159,Georgia,Jasper County,NA,NA
2022,13,161,Georgia,Jeff Davis County,NA,NA
2022,13,163,Georgia,Jefferson County,NA,NA
2022,13,165,Georgia,Jenkins County,NA,NA
2022,13,167,Georgia,Johnson County,NA,NA
2022,13,169,Georgia,Jones County,NA,NA
2022,13,171,Georgia,Lamar County,NA,NA
2022,13,173,Georgia,Lanier County,NA,NA
2022,13,175,Georgia,Laurens County,NA,NA
2022,13,177,Georgia,Lee County,NA,NA
2022,13,179,Georgia,Liberty County,0.9507138991799525,1
2022,13,181,Georgia,Lincoln County,NA,NA
2022,13,183,Georgia,Long County,NA,NA
2022,13,185,Georgia,Lowndes County,0.8500845510124442,1
2022,13,187,Georgia,Lumpkin County,NA,NA
2022,13,189,Georgia,McDuffie County,NA,NA
2022,13,191,Georgia,McIntosh County,NA,NA
2022,13,193,Georgia,Macon County,NA,NA
2022,13,195,Georgia,Madison County,NA,NA
2022,13,197,Georgia,Marion County,NA,NA
2022,13,199,Georgia,Meriwether County,NA,NA
2022,13,201,Georgia,Miller County,NA,NA
2022,13,205,Georgia,Mitchell County,NA,NA
2022,13,207,Georgia,Monroe County,NA,NA
2022,13,209,Georgia,Montgomery County,NA,NA
2022,13,211,Georgia,Morgan County,NA,NA
2022,13,213,Georgia,Murray County,NA,NA
2022,13,215,Georgia,Muscogee County,0.9036359580637966,1
2022,13,217,Georgia,Newton County,0.9434797329979685,1
2022,13,219,Georgia,Oconee County,NA,NA
2022,13,221,Georgia,Oglethorpe County,NA,NA
2022,13,223,Georgia,Paulding County,0.94491240168793,1
2022,13,225,Georgia,Peach County,NA,NA
2022,13,227,Georgia,Pickens County,NA,NA
2022,13,229,Georgia,Pierce County,NA,NA
2022,13,231,Georgia,Pike County,NA,NA
2022,13,233,Georgia,Polk County,NA,NA
2022,13,235,Georgia,Pulaski County,NA,NA
2022,13,237,Georgia,Putnam County,NA,NA
2022,13,239,Georgia,Quitman County,NA,NA
2022,13,241,Georgia,Rabun County,NA,NA
2022,13,243,Georgia,Randolph County,NA,NA
2022,13,245,Georgia,Richmond County,0.8517693281299441,1
2022,13,247,Georgia,Rockdale County,0.9384583258755445,1
2022,13,249,Georgia,Schley County,NA,NA
2022,13,251,Georgia,Screven County,NA,NA
2022,13,253,Georgia,Seminole County,NA,NA
2022,13,255,Georgia,Spalding County,0.8700606506156956,1
2022,13,257,Georgia,Stephens County,NA,NA
2022,13,259,Georgia,Stewart County,NA,NA
2022,13,261,Georgia,Sumter County,NA,NA
2022,13,263,Georgia,Talbot County,NA,NA
2022,13,265,Georgia,Taliaferro County,NA,NA
2022,13,267,Georgia,Tattnall County,NA,NA
2022,13,269,Georgia,Taylor County,NA,NA
2022,13,271,Georgia,Telfair County,NA,NA
2022,13,273,Georgia,Terrell County,NA,NA
2022,13,275,Georgia,Thomas County,NA,NA
2022,13,277,Georgia,Tift County,NA,NA
2022,13,279,Georgia,Toombs County,NA,NA
2022,13,281,Georgia,Towns County,NA,NA
2022,13,283,Georgia,Treutlen County,NA,NA
2022,13,285,Georgia,Troup County,0.8848344541211921,1
2022,13,287,Georgia,Turner County,NA,NA
2022,13,289,Georgia,Twiggs County,NA,NA
2022,13,291,Georgia,Union County,NA,NA
2022,13,293,Georgia,Upson County,NA,NA
2022,13,295,Georgia,Walker County,0.8777716492002207,1
2022,13,297,Georgia,Walton County,0.9299547561244759,1
2022,13,299,Georgia,Ware County,NA,NA
2022,13,301,Georgia,Warren County,NA,NA
2022,13,303,Georgia,Washington County,NA,NA
2022,13,305,Georgia,Wayne County,NA,NA
2022,13,307,Georgia,Webster County,NA,NA
2022,13,309,Georgia,Wheeler County,NA,NA
2022,13,311,Georgia,White County,NA,NA
2022,13,313,Georgia,Whitfield County,0.8804309383246729,1
2022,13,315,Georgia,Wilcox County,NA,NA
2022,13,317,Georgia,Wilkes County,NA,NA
2022,13,319,Georgia,Wilkinson County,NA,NA
2022,13,321,Georgia,Worth County,NA,NA
2022,15,001,Hawaii,Hawaii County,0.9014766465143652,1
2022,15,003,Hawaii,Honolulu County,0.9073715126551983,1
2022,15,005,Hawaii,Kalawao County,NA,NA
2022,15,007,Hawaii,Kauai County,0.9571729174402772,1
2022,15,009,Hawaii,Maui County,0.8859035829483044,1
2022,16,001,Idaho,Ada County,0.9421126354794807,1
2022,16,003,Idaho,Adams County,NA,NA
2022,16,005,Idaho,Bannock County,0.8881139203719849,1
2022,16,007,Idaho,Bear Lake County,NA,NA
2022,16,009,Idaho,Benewah County,NA,NA
2022,16,011,Idaho,Bingham County,NA,NA
2022,16,013,Idaho,Blaine County,NA,NA
2022,16,015,Idaho,Boise County,NA,NA
2022,16,017,Idaho,Bonner County,NA,NA
2022,16,019,Idaho,Bonneville County,0.9114084669512055,1
2022,16,021,Idaho,Boundary County,NA,NA
2022,16,023,Idaho,Butte County,NA,NA
2022,16,025,Idaho,Camas County,NA,NA
2022,16,027,Idaho,Canyon County,0.9332916043629956,1
2022,16,029,Idaho,Caribou County,NA,NA
2022,16,031,Idaho,Cassia County,NA,NA
2022,16,033,Idaho,Clark County,NA,NA
2022,16,035,Idaho,Clearwater County,NA,NA
2022,16,037,Idaho,Custer County,NA,NA
2022,16,039,Idaho,Elmore County,NA,NA
2022,16,041,Idaho,Franklin County,NA,NA
2022,16,043,Idaho,Fremont County,NA,NA
2022,16,045,Idaho,Gem County,NA,NA
2022,16,047,Idaho,Gooding County,NA,NA
2022,16,049,Idaho,Idaho County,NA,NA
2022,16,051,Idaho,Jefferson County,NA,NA
2022,16,053,Idaho,Jerome County,NA,NA
2022,16,055,Idaho,Kootenai County,0.9245116324727594,1
2022,16,057,Idaho,Latah County,NA,NA
2022,16,059,Idaho,Lemhi County,NA,NA
2022,16,061,Idaho,Lewis County,NA,NA
2022,16,063,Idaho,Lincoln County,NA,NA
2022,16,065,Idaho,Madison County,NA,NA
2022,16,067,Idaho,Minidoka County,NA,NA
2022,16,069,Idaho,Nez Perce County,NA,NA
2022,16,071,Idaho,Oneida County,NA,NA
2022,16,073,Idaho,Owyhee County,NA,NA
2022,16,075,Idaho,Payette County,NA,NA
2022,16,077,Idaho,Power County,NA,NA
2022,16,079,Idaho,Shoshone County,NA,NA
2022,16,081,Idaho,Teton County,NA,NA
2022,16,083,Idaho,Twin Falls County,0.9340825035561877,1
2022,16,085,Idaho,Valley County,NA,NA
2022,16,087,Idaho,Washington County,NA,NA
2022,17,001,Illinois,Adams County,NA,NA
2022,17,003,Illinois,Alexander County,NA,NA
2022,17,005,Illinois,Bond County,NA,NA
2022,17,007,Illinois,Boone County,NA,NA
2022,17,009,Illinois,Brown County,NA,NA
2022,17,011,Illinois,Bureau County,NA,NA
2022,17,013,Illinois,Calhoun County,NA,NA
2022,17,015,Illinois,Carroll County,NA,NA
2022,17,017,Illinois,Cass County,NA,NA
2022,17,019,Illinois,Champaign County,0.8911973368904419,1
2022,17,021,Illinois,Christian County,NA,NA
2022,17,023,Illinois,Clark County,NA,NA
2022,17,025,Illinois,Clay County,NA,NA
2022,17,027,Illinois,Clinton County,NA,NA
2022,17,029,Illinois,Coles County,NA,NA
2022,17,031,Illinois,Cook County,0.8936075750841744,1
2022,17,033,Illinois,Crawford County,NA,NA
2022,17,035,Illinois,Cumberland County,NA,NA
2022,17,037,Illinois,DeKalb County,0.9256950122649223,1
2022,17,039,Illinois,De Witt County,NA,NA
2022,17,041,Illinois,Douglas County,NA,NA
2022,17,043,Illinois,DuPage County,0.9404907398702642,1
2022,17,045,Illinois,Edgar County,NA,NA
2022,17,047,Illinois,Edwards County,NA,NA
2022,17,049,Illinois,Effingham County,NA,NA
2022,17,051,Illinois,Fayette County,NA,NA
2022,17,053,Illinois,Ford County,NA,NA
2022,17,055,Illinois,Franklin County,NA,NA
2022,17,057,Illinois,Fulton County,NA,NA
2022,17,059,Illinois,Gallatin County,NA,NA
2022,17,061,Illinois,Greene County,NA,NA
2022,17,063,Illinois,Grundy County,NA,NA
2022,17,065,Illinois,Hamilton County,NA,NA
2022,17,067,Illinois,Hancock County,NA,NA
2022,17,069,Illinois,Hardin County,NA,NA
2022,17,071,Illinois,Henderson County,NA,NA
2022,17,073,Illinois,Henry County,NA,NA
2022,17,075,Illinois,Iroquois County,NA,NA
2022,17,077,Illinois,Jackson County,NA,NA
2022,17,079,Illinois,Jasper County,NA,NA
2022,17,081,Illinois,Jefferson County,NA,NA
2022,17,083,Illinois,Jersey County,NA,NA
2022,17,085,Illinois,Jo Daviess County,NA,NA
2022,17,087,Illinois,Johnson County,NA,NA
2022,17,089,Illinois,Kane County,0.9259526613730481,1
2022,17,091,Illinois,Kankakee County,0.9151903412590858,1
2022,17,093,Illinois,Kendall County,0.9542767309523282,1
2022,17,095,Illinois,Knox County,NA,NA
2022,17,097,Illinois,Lake County,0.9323547789819099,1
2022,17,099,Illinois,LaSalle County,0.8517961422757034,1
2022,17,101,Illinois,Lawrence County,NA,NA
2022,17,103,Illinois,Lee County,NA,NA
2022,17,105,Illinois,Livingston County,NA,NA
2022,17,107,Illinois,Logan County,NA,NA
2022,17,109,Illinois,McDonough County,NA,NA
2022,17,111,Illinois,McHenry County,0.9464776349049346,1
2022,17,113,Illinois,McLean County,0.8843914690979834,1
2022,17,115,Illinois,Macon County,0.8977537856260579,1
2022,17,117,Illinois,Macoupin County,NA,NA
2022,17,119,Illinois,Madison County,0.8974745639534883,1
2022,17,121,Illinois,Marion County,NA,NA
2022,17,123,Illinois,Marshall County,NA,NA
2022,17,125,Illinois,Mason County,NA,NA
2022,17,127,Illinois,Massac County,NA,NA
2022,17,129,Illinois,Menard County,NA,NA
2022,17,131,Illinois,Mercer County,NA,NA
2022,17,133,Illinois,Monroe County,NA,NA
2022,17,135,Illinois,Montgomery County,NA,NA
2022,17,137,Illinois,Morgan County,NA,NA
2022,17,139,Illinois,Moultrie County,NA,NA
2022,17,141,Illinois,Ogle County,NA,NA
2022,17,143,Illinois,Peoria County,0.866931176560354,1
2022,17,145,Illinois,Perry County,NA,NA
2022,17,147,Illinois,Piatt County,NA,NA
2022,17,149,Illinois,Pike County,NA,NA
2022,17,151,Illinois,Pope County,NA,NA
2022,17,153,Illinois,Pulaski County,NA,NA
2022,17,155,Illinois,Putnam County,NA,NA
2022,17,157,Illinois,Randolph County,NA,NA
2022,17,159,Illinois,Richland County,NA,NA
2022,17,161,Illinois,Rock Island County,0.8776233306077951,1
2022,17,163,Illinois,St. Clair County,0.8978109355060371,1
2022,17,165,Illinois,Saline County,NA,NA
2022,17,167,Illinois,Sangamon County,0.9321475064786539,1
2022,17,169,Illinois,Schuyler County,NA,NA
2022,17,171,Illinois,Scott County,NA,NA
2022,17,173,Illinois,Shelby County,NA,NA
2022,17,175,Illinois,Stark County,NA,NA
2022,17,177,Illinois,Stephenson County,NA,NA
2022,17,179,Illinois,Tazewell County,0.9187132352941176,1
2022,17,181,Illinois,Union County,NA,NA
2022,17,183,Illinois,Vermilion County,0.9040268673103626,1
2022,17,185,Illinois,Wabash County,NA,NA
2022,17,187,Illinois,Warren County,NA,NA
2022,17,189,Illinois,Washington County,NA,NA
2022,17,191,Illinois,Wayne County,NA,NA
2022,17,193,Illinois,White County,NA,NA
2022,17,195,Illinois,Whiteside County,NA,NA
2022,17,197,Illinois,Will County,0.9308975052009107,1
2022,17,199,Illinois,Williamson County,0.8953990674712013,1
2022,17,201,Illinois,Winnebago County,0.8946298050599247,1
2022,17,203,Illinois,Woodford County,NA,NA
2022,18,001,Indiana,Adams County,NA,NA
2022,18,003,Indiana,Allen County,0.919097385037352,1
2022,18,005,Indiana,Bartholomew County,0.8815483796027413,1
2022,18,007,Indiana,Benton County,NA,NA
2022,18,009,Indiana,Blackford County,NA,NA
2022,18,011,Indiana,Boone County,0.9132007233273056,1
2022,18,013,Indiana,Brown County,NA,NA
2022,18,015,Indiana,Carroll County,NA,NA
2022,18,017,Indiana,Cass County,NA,NA
2022,18,019,Indiana,Clark County,0.9156649826761899,1
2022,18,021,Indiana,Clay County,NA,NA
2022,18,023,Indiana,Clinton County,NA,NA
2022,18,025,Indiana,Crawford County,NA,NA
2022,18,027,Indiana,Daviess County,NA,NA
2022,18,029,Indiana,Dearborn County,NA,NA
2022,18,031,Indiana,Decatur County,NA,NA
2022,18,033,Indiana,DeKalb County,NA,NA
2022,18,035,Indiana,Delaware County,0.8889801592316441,1
2022,18,037,Indiana,Dubois County,NA,NA
2022,18,039,Indiana,Elkhart County,0.8653209972835588,1
2022,18,041,Indiana,Fayette County,NA,NA
2022,18,043,Indiana,Floyd County,0.9047476231892752,1
2022,18,045,Indiana,Fountain County,NA,NA
2022,18,047,Indiana,Franklin County,NA,NA
2022,18,049,Indiana,Fulton County,NA,NA
2022,18,051,Indiana,Gibson County,NA,NA
2022,18,053,Indiana,Grant County,0.8739081325301205,1
2022,18,055,Indiana,Greene County,NA,NA
2022,18,057,Indiana,Hamilton County,0.9534551453422004,1
2022,18,059,Indiana,Hancock County,0.9344407192928985,1
2022,18,061,Indiana,Harrison County,NA,NA
2022,18,063,Indiana,Hendricks County,0.9330869539090199,1
2022,18,065,Indiana,Henry County,NA,NA
2022,18,067,Indiana,Howard County,0.9018516446632356,1
2022,18,069,Indiana,Huntington County,NA,NA
2022,18,071,Indiana,Jackson County,NA,NA
2022,18,073,Indiana,Jasper County,NA,NA
2022,18,075,Indiana,Jay County,NA,NA
2022,18,077,Indiana,Jefferson County,NA,NA
2022,18,079,Indiana,Jennings County,NA,NA
2022,18,081,Indiana,Johnson County,0.9094380277896604,1
2022,18,083,Indiana,Knox County,NA,NA
2022,18,085,Indiana,Kosciusko County,0.8586458563710467,1
2022,18,087,Indiana,LaGrange County,NA,NA
2022,18,089,Indiana,Lake County,0.9044342940713009,1
2022,18,091,Indiana,LaPorte County,0.8788096174762224,1
2022,18,093,Indiana,Lawrence County,NA,NA
2022,18,095,Indiana,Madison County,0.894284857121428,1
2022,18,097,Indiana,Marion County,0.9097162957410967,1
2022,18,099,Indiana,Marshall County,NA,NA
2022,18,101,Indiana,Martin County,NA,NA
2022,18,103,Indiana,Miami County,NA,NA
2022,18,105,Indiana,Monroe County,0.8970341168055624,1
2022,18,107,Indiana,Montgomery County,NA,NA
2022,18,109,Indiana,Morgan County,0.9002242938249106,1
2022,18,111,Indiana,Newton County,NA,NA
2022,18,113,Indiana,Noble County,NA,NA
2022,18,115,Indiana,Ohio County,NA,NA
2022,18,117,Indiana,Orange County,NA,NA
2022,18,119,Indiana,Owen County,NA,NA
2022,18,121,Indiana,Parke County,NA,NA
2022,18,123,Indiana,Perry County,NA,NA
2022,18,125,Indiana,Pike County,NA,NA
2022,18,127,Indiana,Porter County,0.9191767927434537,1
2022,18,129,Indiana,Posey County,NA,NA
2022,18,131,Indiana,Pulaski County,NA,NA
2022,18,133,Indiana,Putnam County,NA,NA
2022,18,135,Indiana,Randolph County,NA,NA
2022,18,137,Indiana,Ripley County,NA,NA
2022,18,139,Indiana,Rush County,NA,NA
2022,18,141,Indiana,St. Joseph County,0.9008199515224966,1
2022,18,143,Indiana,Scott County,NA,NA
2022,18,145,Indiana,Shelby County,NA,NA
2022,18,147,Indiana,Spencer County,NA,NA
2022,18,149,Indiana,Starke County,NA,NA
2022,18,151,Indiana,Steuben County,NA,NA
2022,18,153,Indiana,Sullivan County,NA,NA
2022,18,155,Indiana,Switzerland County,NA,NA
2022,18,157,Indiana,Tippecanoe County,0.9211367252738583,1
2022,18,159,Indiana,Tipton County,NA,NA
2022,18,161,Indiana,Union County,NA,NA
2022,18,163,Indiana,Vanderburgh County,0.8803658129318982,1
2022,18,165,Indiana,Vermillion County,NA,NA
2022,18,167,Indiana,Vigo County,0.8756616841172492,1
2022,18,169,Indiana,Wabash County,NA,NA
2022,18,171,Indiana,Warren County,NA,NA
2022,18,173,Indiana,Warrick County,0.9191350829950564,1
2022,18,175,Indiana,Washington County,NA,NA
2022,18,177,Indiana,Wayne County,0.8906159209761766,1
2022,18,179,Indiana,Wells County,NA,NA
2022,18,181,Indiana,White County,NA,NA
2022,18,183,Indiana,Whitley County,NA,NA
2022,19,001,Iowa,Adair County,NA,NA
2022,19,003,Iowa,Adams County,NA,NA
2022,19,005,Iowa,Allamakee County,NA,NA
2022,19,007,Iowa,Appanoose County,NA,NA
2022,19,009,Iowa,Audubon County,NA,NA
2022,19,011,Iowa,Benton County,NA,NA
2022,19,013,Iowa,Black Hawk County,0.8875459415970305,1
2022,19,015,Iowa,Boone County,NA,NA
2022,19,017,Iowa,Bremer County,NA,NA
2022,19,019,Iowa,Buchanan County,NA,NA
2022,19,021,Iowa,Buena Vista County,NA,NA
2022,19,023,Iowa,Butler County,NA,NA
2022,19,025,Iowa,Calhoun County,NA,NA
2022,19,027,Iowa,Carroll County,NA,NA
2022,19,029,Iowa,Cass County,NA,NA
2022,19,031,Iowa,Cedar County,NA,NA
2022,19,033,Iowa,Cerro Gordo County,NA,NA
2022,19,035,Iowa,Cherokee County,NA,NA
2022,19,037,Iowa,Chickasaw County,NA,NA
2022,19,039,Iowa,Clarke County,NA,NA
2022,19,041,Iowa,Clay County,NA,NA
2022,19,043,Iowa,Clayton County,NA,NA
2022,19,045,Iowa,Clinton County,NA,NA
2022,19,047,Iowa,Crawford County,NA,NA
2022,19,049,Iowa,Dallas County,0.9330572645527686,1
2022,19,051,Iowa,Davis County,NA,NA
2022,19,053,Iowa,Decatur County,NA,NA
2022,19,055,Iowa,Delaware County,NA,NA
2022,19,057,Iowa,Des Moines County,NA,NA
2022,19,059,Iowa,Dickinson County,NA,NA
2022,19,061,Iowa,Dubuque County,0.8755289833677787,1
2022,19,063,Iowa,Emmet County,NA,NA
2022,19,065,Iowa,Fayette County,NA,NA
2022,19,067,Iowa,Floyd County,NA,NA
2022,19,069,Iowa,Franklin County,NA,NA
2022,19,071,Iowa,Fremont County,NA,NA
2022,19,073,Iowa,Greene County,NA,NA
2022,19,075,Iowa,Grundy County,NA,NA
2022,19,077,Iowa,Guthrie County,NA,NA
2022,19,079,Iowa,Hamilton County,NA,NA
2022,19,081,Iowa,Hancock County,NA,NA
2022,19,083,Iowa,Hardin County,NA,NA
2022,19,085,Iowa,Harrison County,NA,NA
2022,19,087,Iowa,Henry County,NA,NA
2022,19,089,Iowa,Howard County,NA,NA
2022,19,091,Iowa,Humboldt County,NA,NA
2022,19,093,Iowa,Ida County,NA,NA
2022,19,095,Iowa,Iowa County,NA,NA
2022,19,097,Iowa,Jackson County,NA,NA
2022,19,099,Iowa,Jasper County,NA,NA
2022,19,101,Iowa,Jefferson County,NA,NA
2022,19,103,Iowa,Johnson County,0.8864171021677693,1
2022,19,105,Iowa,Jones County,NA,NA
2022,19,107,Iowa,Keokuk County,NA,NA
2022,19,109,Iowa,Kossuth County,NA,NA
2022,19,111,Iowa,Lee County,NA,NA
2022,19,113,Iowa,Linn County,0.9272026617250674,1
2022,19,115,Iowa,Louisa County,NA,NA
2022,19,117,Iowa,Lucas County,NA,NA
2022,19,119,Iowa,Lyon County,NA,NA
2022,19,121,Iowa,Madison County,NA,NA
2022,19,123,Iowa,Mahaska County,NA,NA
2022,19,125,Iowa,Marion County,NA,NA
2022,19,127,Iowa,Marshall County,NA,NA
2022,19,129,Iowa,Mills County,NA,NA
2022,19,131,Iowa,Mitchell County,NA,NA
2022,19,133,Iowa,Monona County,NA,NA
2022,19,135,Iowa,Monroe County,NA,NA
2022,19,137,Iowa,Montgomery County,NA,NA
2022,19,139,Iowa,Muscatine County,NA,NA
2022,19,141,Iowa,O'Brien County,NA,NA
2022,19,143,Iowa,Osceola County,NA,NA
2022,19,145,Iowa,Page County,NA,NA
2022,19,147,Iowa,Palo Alto County,NA,NA
2022,19,149,Iowa,Plymouth County,NA,NA
2022,19,151,Iowa,Pocahontas County,NA,NA
2022,19,153,Iowa,Polk County,0.923049833566501,1
2022,19,155,Iowa,Pottawattamie County,0.8953372495541803,1
2022,19,157,Iowa,Poweshiek County,NA,NA
2022,19,159,Iowa,Ringgold County,NA,NA
2022,19,161,Iowa,Sac County,NA,NA
2022,19,163,Iowa,Scott County,0.8924583475008501,1
2022,19,165,Iowa,Shelby County,NA,NA
2022,19,167,Iowa,Sioux County,NA,NA
2022,19,169,Iowa,Story County,0.8203435278642078,1
2022,19,171,Iowa,Tama County,NA,NA
2022,19,173,Iowa,Taylor County,NA,NA
2022,19,175,Iowa,Union County,NA,NA
2022,19,177,Iowa,Van Buren County,NA,NA
2022,19,179,Iowa,Wapello County,NA,NA
2022,19,181,Iowa,Warren County,NA,NA
2022,19,183,Iowa,Washington County,NA,NA
2022,19,185,Iowa,Wayne County,NA,NA
2022,19,187,Iowa,Webster County,NA,NA
2022,19,189,Iowa,Winnebago County,NA,NA
2022,19,191,Iowa,Winneshiek County,NA,NA
2022,19,193,Iowa,Woodbury County,0.8695103299264403,1
2022,19,195,Iowa,Worth County,NA,NA
2022,19,197,Iowa,Wright County,NA,NA
2022,20,001,Kansas,Allen County,NA,NA
2022,20,003,Kansas,Anderson County,NA,NA
2022,20,005,Kansas,Atchison County,NA,NA
2022,20,007,Kansas,Barber County,NA,NA
2022,20,009,Kansas,Barton County,NA,NA
2022,20,011,Kansas,Bourbon County,NA,NA
2022,20,013,Kansas,Brown County,NA,NA
2022,20,015,Kansas,Butler County,0.8905598984167294,1
2022,20,017,Kansas,Chase County,NA,NA
2022,20,019,Kansas,Chautauqua County,NA,NA
2022,20,021,Kansas,Cherokee County,NA,NA
2022,20,023,Kansas,Cheyenne County,NA,NA
2022,20,025,Kansas,Clark County,NA,NA
2022,20,027,Kansas,Clay County,NA,NA
2022,20,029,Kansas,Cloud County,NA,NA
2022,20,031,Kansas,Coffey County,NA,NA
2022,20,033,Kansas,Comanche County,NA,NA
2022,20,035,Kansas,Cowley County,NA,NA
2022,20,037,Kansas,Crawford County,NA,NA
2022,20,039,Kansas,Decatur County,NA,NA
2022,20,041,Kansas,Dickinson County,NA,NA
2022,20,043,Kansas,Doniphan County,NA,NA
2022,20,045,Kansas,Douglas County,0.9176683649100462,1
2022,20,047,Kansas,Edwards County,NA,NA
2022,20,049,Kansas,Elk County,NA,NA
2022,20,051,Kansas,Ellis County,NA,NA
2022,20,053,Kansas,Ellsworth County,NA,NA
2022,20,055,Kansas,Finney County,NA,NA
2022,20,057,Kansas,Ford County,NA,NA
2022,20,059,Kansas,Franklin County,NA,NA
2022,20,061,Kansas,Geary County,NA,NA
2022,20,063,Kansas,Gove County,NA,NA
2022,20,065,Kansas,Graham County,NA,NA
2022,20,067,Kansas,Grant County,NA,NA
2022,20,069,Kansas,Gray County,NA,NA
2022,20,071,Kansas,Greeley County,NA,NA
2022,20,073,Kansas,Greenwood County,NA,NA
2022,20,075,Kansas,Hamilton County,NA,NA
2022,20,077,Kansas,Harper County,NA,NA
2022,20,079,Kansas,Harvey County,NA,NA
2022,20,081,Kansas,Haskell County,NA,NA
2022,20,083,Kansas,Hodgeman County,NA,NA
2022,20,085,Kansas,Jackson County,NA,NA
2022,20,087,Kansas,Jefferson County,NA,NA
2022,20,089,Kansas,Jewell County,NA,NA
2022,20,091,Kansas,Johnson County,0.9496758146891564,1
2022,20,093,Kansas,Kearny County,NA,NA
2022,20,095,Kansas,Kingman County,NA,NA
2022,20,097,Kansas,Kiowa County,NA,NA
2022,20,099,Kansas,Labette County,NA,NA
2022,20,101,Kansas,Lane County,NA,NA
2022,20,103,Kansas,Leavenworth County,0.9052888903571075,1
2022,20,105,Kansas,Lincoln County,NA,NA
2022,20,107,Kansas,Linn County,NA,NA
2022,20,109,Kansas,Logan County,NA,NA
2022,20,111,Kansas,Lyon County,NA,NA
2022,20,113,Kansas,McPherson County,NA,NA
2022,20,115,Kansas,Marion County,NA,NA
2022,20,117,Kansas,Marshall County,NA,NA
2022,20,119,Kansas,Meade County,NA,NA
2022,20,121,Kansas,Miami County,NA,NA
2022,20,123,Kansas,Mitchell County,NA,NA
2022,20,125,Kansas,Montgomery County,NA,NA
2022,20,127,Kansas,Morris County,NA,NA
2022,20,129,Kansas,Morton County,NA,NA
2022,20,131,Kansas,Nemaha County,NA,NA
2022,20,133,Kansas,Neosho County,NA,NA
2022,20,135,Kansas,Ness County,NA,NA
2022,20,137,Kansas,Norton County,NA,NA
2022,20,139,Kansas,Osage County,NA,NA
2022,20,141,Kansas,Osborne County,NA,NA
2022,20,143,Kansas,Ottawa County,NA,NA
2022,20,145,Kansas,Pawnee County,NA,NA
2022,20,147,Kansas,Phillips County,NA,NA
2022,20,149,Kansas,Pottawatomie County,NA,NA
2022,20,151,Kansas,Pratt County,NA,NA
2022,20,153,Kansas,Rawlins County,NA,NA
2022,20,155,Kansas,Reno County,NA,NA
2022,20,157,Kansas,Republic County,NA,NA
2022,20,159,Kansas,Rice County,NA,NA
2022,20,161,Kansas,Riley County,0.9136422321044326,1
