year,state,county,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality
2022,29,051,NA,NA,NA,3
2022,29,053,NA,NA,NA,3
2022,29,055,NA,NA,NA,3
2022,29,057,NA,NA,NA,3
2022,29,059,NA,NA,NA,3
2022,29,061,NA,NA,NA,3
2022,29,063,NA,NA,NA,3
2022,29,065,NA,NA,NA,3
2022,29,067,NA,NA,NA,3
2022,29,069,NA,NA,NA,3
2022,29,071,NA,NA,NA,3
2022,29,073,NA,NA,NA,3
2022,29,075,NA,NA,NA,3
2022,29,077,0.8908424533768967,0.7971861934488768,0.9844987133049167,3
2022,29,079,NA,NA,NA,3
2022,29,081,NA,NA,NA,3
2022,29,083,NA,NA,NA,3
2022,29,085,NA,NA,NA,3
2022,29,087,NA,NA,NA,3
2022,29,089,NA,NA,NA,3
2022,29,091,NA,NA,NA,3
2022,29,093,NA,NA,NA,3
2022,29,095,0.8737214791502754,0.8005742122975765,0.9468687460029743,1
2022,29,097,0.985949539205318,0.9700717771621162,1,3
2022,29,099,NA,NA,NA,3
2022,29,101,0.9796427087660988,0.9509432288693622,1,3
2022,29,103,NA,NA,NA,3
2022,29,105,NA,NA,NA,3
2022,29,107,NA,NA,NA,3
2022,29,109,NA,NA,NA,3
2022,29,111,NA,NA,NA,3
2022,29,113,NA,NA,NA,3
2022,29,115,NA,NA,NA,3
2022,29,117,NA,NA,NA,3
2022,29,119,NA,NA,NA,3
2022,29,121,NA,NA,NA,3
2022,29,123,NA,NA,NA,3
2022,29,125,NA,NA,NA,3
2022,29,127,NA,NA,NA,3
2022,29,129,NA,NA,NA,3
2022,29,131,NA,NA,NA,3
2022,29,133,NA,NA,NA,3
2022,29,135,NA,NA,NA,3
2022,29,137,NA,NA,NA,3
2022,29,139,NA,NA,NA,3
2022,29,141,NA,NA,NA,3
2022,29,143,NA,NA,NA,3
2022,29,145,NA,NA,NA,3
2022,29,147,NA,NA,NA,3
2022,29,149,NA,NA,NA,3
2022,29,151,NA,NA,NA,3
2022,29,153,NA,NA,NA,3
2022,29,155,NA,NA,NA,3
2022,29,157,NA,NA,NA,3
2022,29,159,NA,NA,NA,3
2022,29,161,0.9964339123432646,0.9914219696302614,1,3
2022,29,163,NA,NA,NA,3
2022,29,165,NA,NA,NA,3
2022,29,167,NA,NA,NA,3
2022,29,169,0.9964339123432647,0.9914219696302615,1,3
2022,29,171,NA,NA,NA,3
2022,29,173,NA,NA,NA,3
2022,29,175,NA,NA,NA,3
2022,29,177,NA,NA,NA,3
2022,29,179,NA,NA,NA,3
2022,29,181,NA,NA,NA,3
2022,29,183,0.9818102444703143,0.9464298513037881,1,3
2022,29,185,NA,NA,NA,3
2022,29,186,NA,NA,NA,3
2022,29,187,NA,NA,NA,3
2022,29,189,0.9418635285852288,0.8997081844951467,0.984018872675311,1
2022,29,195,NA,NA,NA,3
2022,29,197,NA,NA,NA,3
2022,29,199,NA,NA,NA,3
2022,29,201,NA,NA,NA,3
2022,29,203,NA,NA,NA,3
2022,29,205,NA,NA,NA,3
2022,29,207,NA,NA,NA,3
2022,29,209,NA,NA,NA,3
2022,29,211,NA,NA,NA,3
2022,29,213,NA,NA,NA,3
2022,29,215,NA,NA,NA,3
2022,29,217,NA,NA,NA,3
2022,29,219,NA,NA,NA,3
2022,29,221,NA,NA,NA,3
2022,29,223,NA,NA,NA,3
2022,29,225,NA,NA,NA,3
2022,29,227,NA,NA,NA,3
2022,29,229,NA,NA,NA,3
2022,29,510,0.9532424158085165,0.8976100469105959,1,3
2022,30,001,NA,NA,NA,3
2022,30,003,NA,NA,NA,3
2022,30,005,NA,NA,NA,3
2022,30,007,NA,NA,NA,3
2022,30,009,NA,NA,NA,3
2022,30,011,NA,NA,NA,3
2022,30,013,NA,NA,NA,3
2022,30,015,NA,NA,NA,3
2022,30,017,NA,NA,NA,3
2022,30,019,NA,NA,NA,3
2022,30,021,NA,NA,NA,3
2022,30,023,NA,NA,NA,3
2022,30,025,NA,NA,NA,3
2022,30,027,NA,NA,NA,3
2022,30,029,NA,NA,NA,3
2022,30,031,0.9819191118160191,0.9462377116890467,1,3
2022,30,033,NA,NA,NA,3
2022,30,035,NA,NA,NA,3
2022,30,037,NA,NA,NA,3
2022,30,039,NA,NA,NA,3
2022,30,041,NA,NA,NA,3
2022,30,043,NA,NA,NA,3
2022,30,045,NA,NA,NA,3
2022,30,047,NA,NA,NA,3
2022,30,049,NA,NA,NA,3
2022,30,051,NA,NA,NA,3
2022,30,053,NA,NA,NA,3
2022,30,055,NA,NA,NA,3
2022,30,057,NA,NA,NA,3
2022,30,059,NA,NA,NA,3
2022,30,061,NA,NA,NA,3
2022,30,063,NA,NA,NA,3
2022,30,065,NA,NA,NA,3
2022,30,067,NA,NA,NA,3
2022,30,069,NA,NA,NA,3
2022,30,071,NA,NA,NA,3
2022,30,073,NA,NA,NA,3
2022,30,075,NA,NA,NA,3
2022,30,077,NA,NA,NA,3
2022,30,079,NA,NA,NA,3
2022,30,081,NA,NA,NA,3
2022,30,083,NA,NA,NA,3
2022,30,085,NA,NA,NA,3
2022,30,087,NA,NA,NA,3
2022,30,089,NA,NA,NA,3
2022,30,091,NA,NA,NA,3
2022,30,093,NA,NA,NA,3
2022,30,095,NA,NA,NA,3
2022,30,097,NA,NA,NA,3
2022,30,099,NA,NA,NA,3
2022,30,101,NA,NA,NA,3
2022,30,103,NA,NA,NA,3
2022,30,105,NA,NA,NA,3
2022,30,107,NA,NA,NA,3
2022,30,109,NA,NA,NA,3
2022,30,111,NA,NA,NA,3
2022,31,001,NA,NA,NA,3
2022,31,003,NA,NA,NA,3
2022,31,005,NA,NA,NA,3
2022,31,007,NA,NA,NA,3
2022,31,009,NA,NA,NA,3
2022,31,011,NA,NA,NA,3
2022,31,013,NA,NA,NA,3
2022,31,015,NA,NA,NA,3
2022,31,017,NA,NA,NA,3
2022,31,019,NA,NA,NA,3
2022,31,021,NA,NA,NA,3
2022,31,023,NA,NA,NA,3
2022,31,025,NA,NA,NA,3
2022,31,027,NA,NA,NA,3
2022,31,029,NA,NA,NA,3
2022,31,031,NA,NA,NA,3
2022,31,033,NA,NA,NA,3
2022,31,035,NA,NA,NA,3
2022,31,037,NA,NA,NA,3
2022,31,039,NA,NA,NA,3
2022,31,041,NA,NA,NA,3
2022,31,043,NA,NA,NA,3
2022,31,045,NA,NA,NA,3
2022,31,047,NA,NA,NA,3
2022,31,049,NA,NA,NA,3
2022,31,051,NA,NA,NA,3
2022,31,053,NA,NA,NA,3
2022,31,055,0.8801548560848342,0.7997243963326696,0.9605853158369989,1
2022,31,057,NA,NA,NA,3
2022,31,059,NA,NA,NA,3
2022,31,061,NA,NA,NA,3
2022,31,063,NA,NA,NA,3
2022,31,065,NA,NA,NA,3
2022,31,067,NA,NA,NA,3
2022,31,069,NA,NA,NA,3
2022,31,071,NA,NA,NA,3
2022,31,073,NA,NA,NA,3
2022,31,075,NA,NA,NA,3
2022,31,077,NA,NA,NA,3
2022,31,079,NA,NA,NA,3
2022,31,081,NA,NA,NA,3
2022,31,083,NA,NA,NA,3
2022,31,085,NA,NA,NA,3
2022,31,087,NA,NA,NA,3
2022,31,089,NA,NA,NA,3
2022,31,091,NA,NA,NA,3
2022,31,093,NA,NA,NA,3
2022,31,095,NA,NA,NA,3
2022,31,097,NA,NA,NA,3
2022,31,099,NA,NA,NA,3
2022,31,101,NA,NA,NA,3
2022,31,103,NA,NA,NA,3
2022,31,105,NA,NA,NA,3
2022,31,107,NA,NA,NA,3
2022,31,109,0.9860043366844077,0.9624920582452626,1,1
2022,31,111,NA,NA,NA,3
2022,31,113,NA,NA,NA,3
2022,31,115,NA,NA,NA,3
2022,31,117,NA,NA,NA,3
2022,31,119,NA,NA,NA,3
2022,31,121,NA,NA,NA,3
2022,31,123,NA,NA,NA,3
2022,31,125,NA,NA,NA,3
2022,31,127,NA,NA,NA,3
2022,31,129,NA,NA,NA,3
2022,31,131,NA,NA,NA,3
2022,31,133,NA,NA,NA,3
2022,31,135,NA,NA,NA,3
2022,31,137,NA,NA,NA,3
2022,31,139,NA,NA,NA,3
2022,31,141,NA,NA,NA,3
2022,31,143,NA,NA,NA,3
2022,31,145,NA,NA,NA,3
2022,31,147,NA,NA,NA,3
2022,31,149,NA,NA,NA,3
2022,31,151,NA,NA,NA,3
2022,31,153,NA,NA,NA,3
2022,31,155,NA,NA,NA,3
2022,31,157,NA,NA,NA,3
2022,31,159,NA,NA,NA,3
2022,31,161,NA,NA,NA,3
2022,31,163,NA,NA,NA,3
2022,31,165,NA,NA,NA,3
2022,31,167,NA,NA,NA,3
2022,31,169,NA,NA,NA,3
2022,31,171,NA,NA,NA,3
2022,31,173,NA,NA,NA,3
2022,31,175,NA,NA,NA,3
2022,31,177,NA,NA,NA,3
2022,31,179,NA,NA,NA,3
2022,31,181,NA,NA,NA,3
2022,31,183,NA,NA,NA,3
2022,31,185,NA,NA,NA,3
2022,32,001,NA,NA,NA,3
2022,32,003,0.8558510540535573,0.8162565785115916,0.895445529595523,1
2022,32,005,NA,NA,NA,3
2022,32,007,NA,NA,NA,3
2022,32,009,NA,NA,NA,3
2022,32,011,NA,NA,NA,3
2022,32,013,NA,NA,NA,3
2022,32,015,NA,NA,NA,3
2022,32,017,NA,NA,NA,3
2022,32,019,NA,NA,NA,3
2022,32,021,NA,NA,NA,3
2022,32,023,NA,NA,NA,3
2022,32,027,NA,NA,NA,3
2022,32,029,NA,NA,NA,3
2022,32,031,0.9662345975356057,0.933453075033911,0.9990161200373004,1
2022,32,033,NA,NA,NA,3
2022,32,510,NA,NA,NA,3
2022,33,001,NA,NA,NA,3
2022,33,003,NA,NA,NA,3
2022,33,005,0.904933381346777,0.7971169705345238,1,3
2022,33,007,NA,NA,NA,3
2022,33,009,0.9336780575539568,0.8670262138640936,1,3
2022,33,011,0.8896323307413392,0.8043918891766483,0.9748727723060301,3
2022,33,013,0.9386769395004485,0.864582665392826,1,3
2022,33,015,0.9688407893306522,0.9324426228722897,1,3
2022,33,017,0.9488960938706191,0.8708683068582711,1,3
2022,33,019,NA,NA,NA,3
2022,34,001,0.9501285673659156,0.8921831789251181,1,3
2022,34,003,0.9400451212633953,0.8915511506684815,0.9885390918583092,1
2022,34,005,0.8257533740062858,0.7180839622294504,0.9334227857831212,1
2022,34,007,0.8053140096618358,0.6831644285457572,0.9274635907779143,3
2022,34,009,NA,NA,NA,3
2022,34,011,0.9128080776220635,0.8170940551178362,1,3
2022,34,013,0.9427712281036704,0.895697704246721,0.9898447519606198,1
2022,34,015,0.964406779661017,0.9330600141985522,0.9957535451234817,1
2022,34,017,0.8924367378586029,0.8309293344292772,0.9539441412879286,1
2022,34,019,0.9897299353366299,0.9693166857409767,1,3
2022,34,021,0.9367493995196157,0.8765582518334104,0.9969405472058209,1
2022,34,023,0.9548730332415198,0.9200850633315283,0.9896610031515114,1
2022,34,025,0.8527219701879456,0.7656476981422081,0.9397962422336831,1
2022,34,027,0.9655636567582726,0.9319628906287782,0.999164422887767,1
2022,34,029,0.9420654911838791,0.8952740933135408,0.9888568890542173,1
2022,34,031,0.9185098192731781,0.8627131087706639,0.9743065297756923,1
2022,34,033,NA,NA,NA,3
2022,34,035,0.966129927817879,0.9007009326106126,1,3
2022,34,037,NA,NA,NA,3
2022,34,039,0.914613385897321,0.8420766586770327,0.9871501131176093,1
2022,34,041,0.990657843518879,0.9720719353852221,1,3
2022,35,001,0.791268511338374,0.6910033481235752,0.8915336745531727,1
2022,35,003,NA,NA,NA,3
2022,35,005,NA,NA,NA,3
2022,35,006,NA,NA,NA,3
2022,35,007,NA,NA,NA,3
2022,35,009,NA,NA,NA,3
2022,35,011,NA,NA,NA,3
2022,35,013,0.945651022354063,0.8871848862016217,1,3
2022,35,015,NA,NA,NA,3
2022,35,017,NA,NA,NA,3
2022,35,019,NA,NA,NA,3
2022,35,021,NA,NA,NA,3
2022,35,023,NA,NA,NA,3
2022,35,025,NA,NA,NA,3
2022,35,027,NA,NA,NA,3
2022,35,028,NA,NA,NA,3
2022,35,029,NA,NA,NA,3
2022,35,031,0.6766612641815235,0.3880230106387894,0.9652995177242576,3
2022,35,033,NA,NA,NA,3
2022,35,035,NA,NA,NA,3
2022,35,037,NA,NA,NA,3
2022,35,039,NA,NA,NA,3
2022,35,041,NA,NA,NA,3
2022,35,043,0.9347048300536672,0.8741277883267213,0.9952818717806131,3
2022,35,045,NA,NA,NA,3
2022,35,047,NA,NA,NA,3
2022,35,049,0.9784820751926526,0.9539280587465285,1,3
2022,35,051,NA,NA,NA,3
2022,35,053,NA,NA,NA,3
2022,35,055,NA,NA,NA,3
2022,35,057,NA,NA,NA,3
2022,35,059,NA,NA,NA,3
2022,35,061,NA,NA,NA,3
2022,36,001,0.9545130101875284,0.9017247756217025,1,1
2022,36,003,0.9744925946242458,0.9425266992187901,1,3
2022,36,005,0.8715526114380724,0.8173660436108745,0.9257391792652703,1
2022,36,007,0.9691146694767513,0.9417594362643416,0.996469902689161,1
2022,36,009,0.9744925946242458,0.9425266992187901,1,3
2022,36,011,NA,NA,NA,3
2022,36,013,0.8445229681978799,0.70869120708745,0.9803547293083097,3
2022,36,015,NA,NA,NA,3
2022,36,017,NA,NA,NA,3
2022,36,019,0.9256654947262681,0.8187484411934546,1,3
2022,36,021,NA,NA,NA,3
2022,36,023,0.9897492727524588,0.9738985216266643,1,3
2022,36,025,NA,NA,NA,3
2022,36,027,0.9201305752869408,0.8658266017028259,0.9744345488710556,1
2022,36,029,0.9540139652109243,0.9251370083333041,0.9828909220885444,1
2022,36,031,NA,NA,NA,3
2022,36,033,NA,NA,NA,3
2022,36,035,NA,NA,NA,3
2022,36,037,NA,NA,NA,3
2022,36,039,NA,NA,NA,3
2022,36,041,NA,NA,NA,3
2022,36,043,NA,NA,NA,3
2022,36,045,0.8705234159779613,0.757633000283563,0.9834138316723597,3
2022,36,047,0.8787162742739303,0.8384565962981131,0.9189759522497475,1
2022,36,049,NA,NA,NA,3
2022,36,051,0.9545919112279164,0.8977300334045559,1,3
2022,36,053,0.9897492727524587,0.9738985216266642,1,3
2022,36,055,0.9514644351464435,0.9146958305324845,0.9882330397604026,1
2022,36,057,NA,NA,NA,3
2022,36,059,0.9508997663338694,0.923280007269242,0.9785195253984968,1
2022,36,061,0.9464012251148545,0.9126267442402591,0.9801757059894498,1
2022,36,063,0.897242678540846,0.7696885007446811,1,3
2022,36,065,0.8564540205750288,0.7620778570641128,0.9508301840859449,3
2022,36,067,0.9726136614885194,0.9441688893957824,1,1
2022,36,069,0.9545919112279164,0.8977300334045559,1,3
2022,36,071,0.7258357812281437,0.5853836683865464,0.866287894069741,3
2022,36,073,NA,NA,NA,3
2022,36,075,0.8911546610169492,0.6973884014662106,1,3
2022,36,077,0.8892671205446536,0.7986056690438273,0.9799285720454799,3
2022,36,079,NA,NA,NA,3
2022,36,081,0.927475562179459,0.8956728018740613,0.9592783224848568,1
2022,36,083,0.9910218739797584,0.9734325284523966,1,1
2022,36,085,0.9077317763623496,0.8350390012598178,0.9804245514648814,3
2022,36,087,0.8966115533782405,0.7945522390891809,0.9986708676673001,1
2022,36,089,0.8489867073436479,0.7062743873851963,0.9916990273020995,3
2022,36,091,0.9280774550484094,0.8474460704216749,1,3
2022,36,093,0.9445164635727249,0.8400387926960893,1,3
2022,36,095,NA,NA,NA,3
2022,36,097,NA,NA,NA,3
2022,36,099,NA,NA,NA,3
2022,36,101,0.8427042909186693,0.7237867435720277,0.9616218382653109,3
2022,36,103,0.9531444294520729,0.921406378461326,0.9848824804428198,1
2022,36,105,NA,NA,NA,3
2022,36,107,NA,NA,NA,3
2022,36,109,0.9987053082362315,0.9961557845327724,1,1
2022,36,111,0.9923125384340866,0.9771802675778182,1,3
2022,36,113,NA,NA,NA,3
2022,36,115,NA,NA,NA,3
2022,36,117,0.8059353117705902,0.6797904287373056,0.9320801948038748,3
2022,36,119,0.9112208117849867,0.8422794451713529,0.9801621783986205,1
2022,36,121,NA,NA,NA,3
2022,36,123,NA,NA,NA,3
2022,37,001,0.8802362059420558,0.729267725783343,1,3
2022,37,003,NA,NA,NA,3
2022,37,005,NA,NA,NA,3
2022,37,007,NA,NA,NA,3
2022,37,009,NA,NA,NA,3
2022,37,011,NA,NA,NA,3
2022,37,013,NA,NA,NA,3
2022,37,015,NA,NA,NA,3
2022,37,017,NA,NA,NA,3
2022,37,019,NA,NA,NA,3
2022,37,021,0.9489822891884747,0.8710135734863884,1,3
2022,37,023,NA,NA,NA,3
2022,37,025,0.7802093677339039,0.6271878007023535,0.9332309347654544,3
2022,37,027,NA,NA,NA,3
2022,37,029,NA,NA,NA,3
2022,37,031,NA,NA,NA,3
2022,37,033,NA,NA,NA,3
2022,37,035,0.9301059001512859,0.799381960850897,1,3
2022,37,037,NA,NA,NA,3
2022,37,039,NA,NA,NA,3
2022,37,041,NA,NA,NA,3
2022,37,043,NA,NA,NA,3
2022,37,045,NA,NA,NA,3
2022,37,047,NA,NA,NA,3
2022,37,049,NA,NA,NA,3
2022,37,051,0.9038257173219979,0.840951027550189,0.9667004070938068,1
2022,37,053,NA,NA,NA,3
2022,37,055,NA,NA,NA,3
2022,37,057,0.7502338634237605,0.5156706026682312,0.9847971241792899,3
2022,37,059,NA,NA,NA,3
2022,37,061,NA,NA,NA,3
2022,37,063,0.7893294175232501,0.6602086111652861,0.9184502238812142,1
2022,37,065,NA,NA,NA,3
2022,37,067,0.8990791062801933,0.7971822700153508,1,1
2022,37,069,NA,NA,NA,3
2022,37,071,0.7693262411347518,0.622483621881586,0.9161688603879176,3
2022,37,073,NA,NA,NA,3
2022,37,075,NA,NA,NA,3
2022,37,077,NA,NA,NA,3
2022,37,079,NA,NA,NA,3
2022,37,081,0.964626297740405,0.9296114913831889,0.9996411040976211,1
2022,37,083,NA,NA,NA,3
2022,37,085,0.9730458221024259,0.9352569378127222,1,3
2022,37,087,NA,NA,NA,3
2022,37,089,NA,NA,NA,3
2022,37,091,NA,NA,NA,3
2022,37,093,NA,NA,NA,3
2022,37,095,NA,NA,NA,3
2022,37,097,0.8940885710473788,0.7810140101348045,1,3
2022,37,099,NA,NA,NA,3
2022,37,101,0.9332121550930814,0.8649138502565136,1,3
2022,37,103,NA,NA,NA,3
2022,37,105,NA,NA,NA,3
2022,37,107,NA,NA,NA,3
2022,37,109,NA,NA,NA,3
2022,37,111,NA,NA,NA,3
2022,37,113,NA,NA,NA,3
2022,37,115,NA,NA,NA,3
2022,37,117,NA,NA,NA,3
2022,37,119,0.8846469929025028,0.8346799409122232,0.9346140448927824,1
2022,37,121,NA,NA,NA,3
2022,37,123,NA,NA,NA,3
2022,37,125,NA,NA,NA,3
2022,37,127,NA,NA,NA,3
2022,37,129,0.9377371532405129,0.8627353281261698,1,3
2022,37,131,NA,NA,NA,3
2022,37,133,0.9855856082035149,0.971264452306158,0.9999067641008719,1
2022,37,135,0.9828148792690885,0.9610266376673411,1,1
2022,37,137,NA,NA,NA,3
2022,37,139,NA,NA,NA,3
2022,37,141,NA,NA,NA,3
2022,37,143,NA,NA,NA,3
2022,37,145,NA,NA,NA,3
2022,37,147,0.9980587047678211,0.9942245409108392,1,3
2022,37,149,NA,NA,NA,3
2022,37,151,0.8343358395989975,0.6532326584587546,1,3
2022,37,153,NA,NA,NA,3
2022,37,155,0.9306972789115646,0.8631375279596222,0.9982570298635071,3
2022,37,157,NA,NA,NA,3
2022,37,159,0.7407027442934085,0.5264519045744498,0.9549535840123673,3
2022,37,161,NA,NA,NA,3
2022,37,163,NA,NA,NA,3
2022,37,165,NA,NA,NA,3
2022,37,167,NA,NA,NA,3
2022,37,169,NA,NA,NA,3
2022,37,171,NA,NA,NA,3
2022,37,173,NA,NA,NA,3
2022,37,175,NA,NA,NA,3
2022,37,177,NA,NA,NA,3
2022,37,179,0.9732317948305232,0.9351109077047678,1,3
2022,37,181,NA,NA,NA,3
2022,37,183,0.9006839754327192,0.8276470864741488,0.9737208643912896,1
2022,37,185,NA,NA,NA,3
2022,37,187,NA,NA,NA,3
2022,37,189,0.9746272246272246,0.939690315204694,1,3
2022,37,191,0.7684601113172542,0.5132675277974296,1,3
2022,37,193,NA,NA,NA,3
2022,37,195,NA,NA,NA,3
2022,37,197,NA,NA,NA,3
2022,37,199,NA,NA,NA,3
2022,38,001,NA,NA,NA,3
2022,38,003,NA,NA,NA,3
2022,38,005,NA,NA,NA,3
2022,38,007,NA,NA,NA,3
2022,38,009,NA,NA,NA,3
2022,38,011,NA,NA,NA,3
2022,38,013,NA,NA,NA,3
2022,38,015,NA,NA,NA,3
2022,38,017,0.96248382923674,0.9168790010823032,1,3
2022,38,019,NA,NA,NA,3
2022,38,021,NA,NA,NA,3
2022,38,023,NA,NA,NA,3
2022,38,025,NA,NA,NA,3
2022,38,027,NA,NA,NA,3
2022,38,029,NA,NA,NA,3
2022,38,031,NA,NA,NA,3
2022,38,033,NA,NA,NA,3
2022,38,035,NA,NA,NA,3
2022,38,037,NA,NA,NA,3
2022,38,039,NA,NA,NA,3
2022,38,041,NA,NA,NA,3
2022,38,043,NA,NA,NA,3
2022,38,045,NA,NA,NA,3
2022,38,047,NA,NA,NA,3
2022,38,049,NA,NA,NA,3
2022,38,051,NA,NA,NA,3
2022,38,053,NA,NA,NA,3
2022,38,055,NA,NA,NA,3
2022,38,057,NA,NA,NA,3
2022,38,059,NA,NA,NA,3
2022,38,061,NA,NA,NA,3
2022,38,063,NA,NA,NA,3
2022,38,065,NA,NA,NA,3
2022,38,067,NA,NA,NA,3
2022,38,069,NA,NA,NA,3
2022,38,071,NA,NA,NA,3
2022,38,073,NA,NA,NA,3
2022,38,075,NA,NA,NA,3
2022,38,077,NA,NA,NA,3
2022,38,079,NA,NA,NA,3
2022,38,081,NA,NA,NA,3
2022,38,083,NA,NA,NA,3
2022,38,085,NA,NA,NA,3
2022,38,087,NA,NA,NA,3
2022,38,089,NA,NA,NA,3
2022,38,091,NA,NA,NA,3
2022,38,093,NA,NA,NA,3
2022,38,095,NA,NA,NA,3
2022,38,097,NA,NA,NA,3
2022,38,099,NA,NA,NA,3
2022,38,101,NA,NA,NA,3
2022,38,103,NA,NA,NA,3
2022,38,105,NA,NA,NA,3
2022,39,001,NA,NA,NA,3
2022,39,003,0.7621184919210053,0.5820645422334478,0.9421724416085628,3
2022,39,005,NA,NA,NA,3
2022,39,007,NA,NA,NA,3
2022,39,009,0.9598540145985401,0.9136140746403165,1,3
2022,39,011,NA,NA,NA,3
2022,39,013,NA,NA,NA,3
2022,39,015,NA,NA,NA,3
2022,39,017,0.9357014772436171,0.8794029669668512,0.991999987520383,1
2022,39,019,NA,NA,NA,3
2022,39,021,NA,NA,NA,3
2022,39,023,0.9115971747550695,0.8190240869043266,1,3
2022,39,025,0.8393551467268201,0.7005368332357134,0.9781734602179268,3
2022,39,027,NA,NA,NA,3
2022,39,029,0.9184100418410042,0.8289519690670668,1,3
2022,39,031,NA,NA,NA,3
2022,39,033,NA,NA,NA,3
2022,39,035,0.8790541505929419,0.8113852090482832,0.9467230921376006,1
2022,39,037,NA,NA,NA,3
2022,39,039,NA,NA,NA,3
2022,39,041,0.9813664596273292,0.9447825157474993,1,3
2022,39,043,NA,NA,NA,3
2022,39,045,0.9323924425221944,0.872982608465021,0.9918022765793679,3
2022,39,047,NA,NA,NA,3
2022,39,049,0.902604369879048,0.8629825921578768,0.9422261476002193,1
2022,39,051,NA,NA,NA,3
2022,39,053,NA,NA,NA,3
2022,39,055,NA,NA,NA,3
2022,39,057,0.906677796327212,0.7388510711400291,1,3
2022,39,059,NA,NA,NA,3
2022,39,061,0.9258750857927248,0.8642656121129002,0.9874845594725494,1
2022,39,063,0.9529295589203424,0.8984927060196034,1,3
2022,39,065,NA,NA,NA,3
2022,39,067,NA,NA,NA,3
2022,39,069,NA,NA,NA,3
2022,39,071,NA,NA,NA,3
2022,39,073,NA,NA,NA,3
2022,39,075,NA,NA,NA,3
2022,39,077,NA,NA,NA,3
2022,39,079,NA,NA,NA,3
2022,39,081,NA,NA,NA,3
2022,39,083,NA,NA,NA,3
2022,39,085,0.9444241982507289,0.8799434622865805,1,3
2022,39,087,NA,NA,NA,3
2022,39,089,0.8857488897860315,0.7282881310121367,1,3
2022,39,091,NA,NA,NA,3
2022,39,093,0.9630037133819281,0.8921832174275178,1,3
2022,39,095,0.8610896769890123,0.7543065229765404,0.9678728310014841,3
2022,39,097,NA,NA,NA,3
2022,39,099,0.8955094666879594,0.7978008271354793,0.9932181062404395,3
2022,39,101,NA,NA,NA,3
2022,39,103,0.9594294770206022,0.8813052348118128,1,3
2022,39,105,NA,NA,NA,3
2022,39,107,NA,NA,NA,3
2022,39,109,NA,NA,NA,3
2022,39,111,NA,NA,NA,3
2022,39,113,0.8647203030978382,0.7501904624886889,0.9792501437069875,1
2022,39,115,NA,NA,NA,3
2022,39,117,NA,NA,NA,3
2022,39,119,NA,NA,NA,3
2022,39,121,NA,NA,NA,3
2022,39,123,NA,NA,NA,3
2022,39,125,NA,NA,NA,3
2022,39,127,NA,NA,NA,3
2022,39,129,NA,NA,NA,3
2022,39,131,NA,NA,NA,3
2022,39,133,0.9926886008640744,0.9782136700210118,1,3
2022,39,135,NA,NA,NA,3
2022,39,137,NA,NA,NA,3
2022,39,139,NA,NA,NA,3
2022,39,141,NA,NA,NA,3
2022,39,143,NA,NA,NA,3
2022,39,145,NA,NA,NA,3
2022,39,147,NA,NA,NA,3
2022,39,149,NA,NA,NA,3
2022,39,151,0.8385865970171646,0.729067672261049,0.9481055217732803,3
2022,39,153,0.9453668564199873,0.8946582856698669,0.9960754271701077,1
2022,39,155,0.7674779843161682,0.5856301039395913,0.9493258646927452,3
2022,39,157,NA,NA,NA,3
2022,39,159,NA,NA,NA,3
2022,39,161,NA,NA,NA,3
2022,39,163,NA,NA,NA,3
2022,39,165,0.9841507817519811,0.9527830448221055,1,3
2022,39,167,0.9598540145985401,0.9136140746403165,1,3
2022,39,169,0.9098005203816132,0.8125354979576846,1,3
2022,39,171,NA,NA,NA,3
2022,39,173,0.9221011546592942,0.8080010930010466,1,3
2022,39,175,NA,NA,NA,3
2022,40,001,NA,NA,NA,3
2022,40,003,NA,NA,NA,3
2022,40,005,NA,NA,NA,3
2022,40,007,NA,NA,NA,3
2022,40,009,NA,NA,NA,3
2022,40,011,NA,NA,NA,3
2022,40,013,NA,NA,NA,3
2022,40,015,NA,NA,NA,3
2022,40,017,NA,NA,NA,3
2022,40,019,NA,NA,NA,3
2022,40,021,NA,NA,NA,3
2022,40,023,NA,NA,NA,3
2022,40,025,NA,NA,NA,3
2022,40,027,0.9614390499476074,0.9143684768470167,1,1
2022,40,029,NA,NA,NA,3
2022,40,031,0.8729066299610002,0.7559377303385478,0.9898755295834526,3
2022,40,033,NA,NA,NA,3
2022,40,035,NA,NA,NA,3
2022,40,037,NA,NA,NA,3
2022,40,039,NA,NA,NA,3
2022,40,041,NA,NA,NA,3
2022,40,043,NA,NA,NA,3
2022,40,045,NA,NA,NA,3
2022,40,047,NA,NA,NA,3
2022,40,049,NA,NA,NA,3
2022,40,051,NA,NA,NA,3
2022,40,053,NA,NA,NA,3
2022,40,055,NA,NA,NA,3
2022,40,057,NA,NA,NA,3
2022,40,059,NA,NA,NA,3
2022,40,061,NA,NA,NA,3
2022,40,063,NA,NA,NA,3
2022,40,065,NA,NA,NA,3
2022,40,067,NA,NA,NA,3
2022,40,069,NA,NA,NA,3
2022,40,071,NA,NA,NA,3
2022,40,073,NA,NA,NA,3
2022,40,075,NA,NA,NA,3
2022,40,077,NA,NA,NA,3
2022,40,079,NA,NA,NA,3
2022,40,081,NA,NA,NA,3
2022,40,083,0.9000311753091551,0.8160465973782559,0.9840157532400543,3
2022,40,085,NA,NA,NA,3
