year,state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2021,51,185,all,All,0.22350015542430837,0.1527227057103001,0.29427760513831663,3
2021,51,185,income,"$50,000 or More",NA,NA,NA,NA
2021,51,185,income,"Less than $50,000",NA,NA,NA,NA
2021,51,187,all,All,0.31762114537444935,0.2028760289680877,0.432366261780811,2
2021,51,187,income,"$50,000 or More",NA,NA,NA,NA
2021,51,187,income,"Less than $50,000",NA,NA,NA,NA
2021,51,191,all,All,0.4361674124769676,0.3406501056858258,0.5316847192681093,3
2021,51,191,income,"$50,000 or More",0.4936332767402377,0.3702330778267945,0.6170334756536809,3
2021,51,191,income,"Less than $50,000",NA,NA,NA,NA
2021,51,193,all,All,NA,NA,NA,NA
2021,51,193,income,"$50,000 or More",NA,NA,NA,NA
2021,51,193,income,"Less than $50,000",NA,NA,NA,NA
2021,51,195,all,All,0.22350015542430837,0.1527227057103001,0.29427760513831663,3
2021,51,195,income,"$50,000 or More",NA,NA,NA,NA
2021,51,195,income,"Less than $50,000",NA,NA,NA,NA
2021,51,197,all,All,NA,NA,NA,NA
2021,51,197,income,"$50,000 or More",NA,NA,NA,NA
2021,51,197,income,"Less than $50,000",NA,NA,NA,NA
2021,51,199,all,All,0.5540540540540541,0.4488330726809007,0.6592750354272073,2
2021,51,199,income,"$50,000 or More",0.5635772357723577,0.4461146756055572,0.6810397959391583,2
2021,51,199,income,"Less than $50,000",NA,NA,NA,NA
2021,51,510,all,All,0.4650395778364116,0.3793191866025381,0.5507599690702851,1
2021,51,510,income,"$50,000 or More",0.5746763498579097,0.48793930118076334,0.6614133985350561,1
2021,51,510,income,"Less than $50,000",NA,NA,NA,NA
2021,51,520,all,All,NA,NA,NA,NA
2021,51,520,income,"$50,000 or More",NA,NA,NA,NA
2021,51,520,income,"Less than $50,000",NA,NA,NA,NA
2021,51,530,all,All,NA,NA,NA,NA
2021,51,530,income,"$50,000 or More",NA,NA,NA,NA
2021,51,530,income,"Less than $50,000",NA,NA,NA,NA
2021,51,540,all,All,0.6072241183162684,0.5139873784691725,0.7004608581633643,2
2021,51,540,income,"$50,000 or More",NA,NA,NA,NA
2021,51,540,income,"Less than $50,000",NA,NA,NA,NA
2021,51,550,all,All,0.4030833707528813,0.3229478444824073,0.4832188970233553,1
2021,51,550,income,"$50,000 or More",0.4867663981588032,0.387053841332281,0.5864789549853255,1
2021,51,550,income,"Less than $50,000",0.24743150684931503,0.11611666535505166,0.37874634834357845,1
2021,51,570,all,All,NA,NA,NA,NA
2021,51,570,income,"$50,000 or More",NA,NA,NA,NA
2021,51,570,income,"Less than $50,000",NA,NA,NA,NA
2021,51,580,all,All,NA,NA,NA,NA
2021,51,580,income,"$50,000 or More",NA,NA,NA,NA
2021,51,580,income,"Less than $50,000",NA,NA,NA,NA
2021,51,590,all,All,0.38313609467455617,0.30806196822963483,0.4582102211194775,3
2021,51,590,income,"$50,000 or More",NA,NA,NA,NA
2021,51,590,income,"Less than $50,000",NA,NA,NA,NA
2021,51,595,all,All,NA,NA,NA,NA
2021,51,595,income,"$50,000 or More",NA,NA,NA,NA
2021,51,595,income,"Less than $50,000",NA,NA,NA,NA
2021,51,600,all,All,0.5767108167770418,0.4843324228385898,0.6690892107154939,3
2021,51,600,income,"$50,000 or More",NA,NA,NA,NA
2021,51,600,income,"Less than $50,000",NA,NA,NA,NA
2021,51,610,all,All,NA,NA,NA,NA
2021,51,610,income,"$50,000 or More",NA,NA,NA,NA
2021,51,610,income,"Less than $50,000",NA,NA,NA,NA
2021,51,620,all,All,NA,NA,NA,NA
2021,51,620,income,"$50,000 or More",NA,NA,NA,NA
2021,51,620,income,"Less than $50,000",NA,NA,NA,NA
2021,51,630,all,All,NA,NA,NA,NA
2021,51,630,income,"$50,000 or More",NA,NA,NA,NA
2021,51,630,income,"Less than $50,000",NA,NA,NA,NA
2021,51,640,all,All,NA,NA,NA,NA
2021,51,640,income,"$50,000 or More",NA,NA,NA,NA
2021,51,640,income,"Less than $50,000",NA,NA,NA,NA
2021,51,650,all,All,0.4573333333333333,0.332330703242515,0.5823359634241516,1
2021,51,650,income,"$50,000 or More",0.35365152386428983,0.2435430599976992,0.4637599877308805,1
2021,51,650,income,"Less than $50,000",0.6003172085646312,0.382966951922166,0.8176674652070964,1
2021,51,660,all,All,0.44558521560574954,0.34399937852980045,0.5471710526816986,2
2021,51,660,income,"$50,000 or More",0.4850922858495031,0.3607348249836993,0.6094497467153068,2
2021,51,660,income,"Less than $50,000",NA,NA,NA,NA
2021,51,670,all,All,NA,NA,NA,NA
2021,51,670,income,"$50,000 or More",NA,NA,NA,NA
2021,51,670,income,"Less than $50,000",NA,NA,NA,NA
2021,51,678,all,All,NA,NA,NA,NA
2021,51,678,income,"$50,000 or More",NA,NA,NA,NA
2021,51,678,income,"Less than $50,000",NA,NA,NA,NA
2021,51,680,all,All,0.5233974358974359,0.4223977453933015,0.6243971264015703,2
2021,51,680,income,"$50,000 or More",0.5480582524271844,0.43139551940629584,0.664720985448073,2
2021,51,680,income,"Less than $50,000",NA,NA,NA,NA
2021,51,683,all,All,0.3047992616520535,0.20182664902209793,0.4077718742820091,3
2021,51,683,income,"$50,000 or More",0.3300813008130082,0.21331362968965736,0.44684897193635903,3
2021,51,683,income,"Less than $50,000",NA,NA,NA,NA
2021,51,685,all,All,NA,NA,NA,NA
2021,51,685,income,"$50,000 or More",NA,NA,NA,NA
2021,51,685,income,"Less than $50,000",NA,NA,NA,NA
2021,51,690,all,All,NA,NA,NA,NA
2021,51,690,income,"$50,000 or More",NA,NA,NA,NA
2021,51,690,income,"Less than $50,000",NA,NA,NA,NA
2021,51,700,all,All,0.37321063394683024,0.2706853868268765,0.475735881066784,1
2021,51,700,income,"$50,000 or More",0.35115722266560256,0.2220439296590945,0.48027051567211065,1
2021,51,700,income,"Less than $50,000",0.3963926174496644,0.23123869514696335,0.5615465397523655,1
2021,51,710,all,All,0.41459798555276506,0.3491581185779149,0.4800378525276152,1
2021,51,710,income,"$50,000 or More",0.4247244659532382,0.3438651711540599,0.5055837607524165,1
2021,51,710,income,"Less than $50,000",0.40139916303842416,0.29373678451738117,0.5090615415594671,1
2021,51,720,all,All,NA,NA,NA,NA
2021,51,720,income,"$50,000 or More",NA,NA,NA,NA
2021,51,720,income,"Less than $50,000",NA,NA,NA,NA
2021,51,730,all,All,0.2751900214383161,0.20538782608636144,0.3449922167902708,3
2021,51,730,income,"$50,000 or More",NA,NA,NA,NA
2021,51,730,income,"Less than $50,000",NA,NA,NA,NA
2021,51,735,all,All,NA,NA,NA,NA
2021,51,735,income,"$50,000 or More",NA,NA,NA,NA
2021,51,735,income,"Less than $50,000",NA,NA,NA,NA
2021,51,740,all,All,0.29291232784682564,0.19607722894584528,0.389747426747806,2
2021,51,740,income,"$50,000 or More",0.3761153054221002,0.23503646832454028,0.5171941425196601,2
2021,51,740,income,"Less than $50,000",0.21315789473684207,0.09140532803401764,0.3349104614396665,2
2021,51,750,all,All,NA,NA,NA,NA
2021,51,750,income,"$50,000 or More",NA,NA,NA,NA
2021,51,750,income,"Less than $50,000",NA,NA,NA,NA
2021,51,760,all,All,0.481835979986948,0.3732907333008154,0.5903812266730806,1
2021,51,760,income,"$50,000 or More",0.5803318494536625,0.4502248015366655,0.7104388973706594,1
2021,51,760,income,"Less than $50,000",0.3701421800947867,0.22119168775037032,0.5190926724392031,1
2021,51,770,all,All,0.4112090680100756,0.2828138970413133,0.5396042389788379,2
2021,51,770,income,"$50,000 or More",0.47348484848484845,0.3024951942434121,0.6444745027262848,2
2021,51,770,income,"Less than $50,000",NA,NA,NA,NA
2021,51,775,all,All,NA,NA,NA,NA
2021,51,775,income,"$50,000 or More",NA,NA,NA,NA
2021,51,775,income,"Less than $50,000",NA,NA,NA,NA
2021,51,790,all,All,NA,NA,NA,NA
2021,51,790,income,"$50,000 or More",NA,NA,NA,NA
2021,51,790,income,"Less than $50,000",NA,NA,NA,NA
2021,51,800,all,All,0.4575249082328264,0.3743517103242478,0.540698106141405,2
2021,51,800,income,"$50,000 or More",0.4365108575634891,0.3296712327595085,0.5433504823674697,2
2021,51,800,income,"Less than $50,000",NA,NA,NA,NA
2021,51,810,all,All,0.4993905624238203,0.4338965829069035,0.564884541940737,1
2021,51,810,income,"$50,000 or More",0.4856746765249538,0.413519570052387,0.5578297829975205,1
2021,51,810,income,"Less than $50,000",0.5415929203539823,0.38085502761584034,0.7023308130921243,1
2021,51,820,all,All,NA,NA,NA,NA
2021,51,820,income,"$50,000 or More",NA,NA,NA,NA
2021,51,820,income,"Less than $50,000",NA,NA,NA,NA
2021,51,830,all,All,NA,NA,NA,NA
2021,51,830,income,"$50,000 or More",NA,NA,NA,NA
2021,51,830,income,"Less than $50,000",NA,NA,NA,NA
2021,51,840,all,All,NA,NA,NA,NA
2021,51,840,income,"$50,000 or More",NA,NA,NA,NA
2021,51,840,income,"Less than $50,000",NA,NA,NA,NA
2021,53,001,all,All,NA,NA,NA,NA
2021,53,001,income,"$50,000 or More",NA,NA,NA,NA
2021,53,001,income,"Less than $50,000",NA,NA,NA,NA
2021,53,003,all,All,NA,NA,NA,NA
2021,53,003,income,"$50,000 or More",NA,NA,NA,NA
2021,53,003,income,"Less than $50,000",NA,NA,NA,NA
2021,53,005,all,All,0.3085504818466493,0.2474197441640364,0.36968121952926214,2
2021,53,005,income,"$50,000 or More",0.35733167120654175,0.2813728465937237,0.4332904958193598,2
2021,53,005,income,"Less than $50,000",0.2038001867041407,0.08624217572856516,0.3213581976797163,2
2021,53,007,all,All,0.30866003510825046,0.2312220766619437,0.3860979935545572,2
2021,53,007,income,"$50,000 or More",0.3480814408770556,0.25066772108917484,0.4454951606649364,2
2021,53,007,income,"Less than $50,000",NA,NA,NA,NA
2021,53,009,all,All,0.42468733007069065,0.2986118113239036,0.5507628488174777,2
2021,53,009,income,"$50,000 or More",0.40721196130167103,0.25320263845272495,0.5612212841506171,2
2021,53,009,income,"Less than $50,000",0.452991452991453,0.2581473029839556,0.6478356029989504,2
2021,53,011,all,All,0.31384807752422633,0.2530528624281153,0.37464329262033735,1
2021,53,011,income,"$50,000 or More",0.31642216788916055,0.2542925263256708,0.3785518094526503,1
2021,53,011,income,"Less than $50,000",0.3053691275167785,0.1727580297908798,0.4379802252426772,1
2021,53,013,all,All,NA,NA,NA,NA
2021,53,013,income,"$50,000 or More",NA,NA,NA,NA
2021,53,013,income,"Less than $50,000",NA,NA,NA,NA
2021,53,015,all,All,0.45466702326825353,0.35344822764579326,0.5558858188907139,1
2021,53,015,income,"$50,000 or More",0.5402792696025779,0.4208761871182468,0.659682352086909,1
2021,53,015,income,"Less than $50,000",NA,NA,NA,NA
2021,53,017,all,All,0.3086600351082504,0.2312220766619437,0.3860979935545571,3
2021,53,017,income,"$50,000 or More",0.3480814408770556,0.25066772108917484,0.4454951606649364,3
2021,53,017,income,"Less than $50,000",NA,NA,NA,NA
2021,53,019,all,All,NA,NA,NA,NA
2021,53,019,income,"$50,000 or More",NA,NA,NA,NA
2021,53,019,income,"Less than $50,000",NA,NA,NA,NA
2021,53,021,all,All,0.35756617600481355,0.27395887310833905,0.4411734789012881,2
2021,53,021,income,"$50,000 or More",0.4037043053955179,0.3028385509340152,0.5045700598570206,2
2021,53,021,income,"Less than $50,000",NA,NA,NA,NA
2021,53,023,all,All,NA,NA,NA,NA
2021,53,023,income,"$50,000 or More",NA,NA,NA,NA
2021,53,023,income,"Less than $50,000",NA,NA,NA,NA
2021,53,025,all,All,0.40347018572825016,0.2946791430111493,0.512261228445351,2
2021,53,025,income,"$50,000 or More",0.3921498019445445,0.24932501574961147,0.5349745881394776,2
2021,53,025,income,"Less than $50,000",0.4273764258555133,0.25147620201203635,0.6032766496989902,2
2021,53,027,all,All,0.27800674409891346,0.1867329794852528,0.3692805087125741,2
2021,53,027,income,"$50,000 or More",0.27085927770859275,0.1735804949188331,0.3681380604983524,2
2021,53,027,income,"Less than $50,000",NA,NA,NA,NA
2021,53,029,all,All,0.45546990323109726,0.3927666578854664,0.5181731485767281,2
2021,53,029,income,"$50,000 or More",0.4367017701097916,0.3675682115819643,0.5058353286376189,2
2021,53,029,income,"Less than $50,000",0.5067319461444308,0.3717073968615792,0.6417564954272825,2
2021,53,031,all,All,0.42468733007069054,0.29861181132390346,0.5507628488174776,3
2021,53,031,income,"$50,000 or More",NA,NA,NA,NA
2021,53,031,income,"Less than $50,000",NA,NA,NA,NA
2021,53,033,all,All,0.5093322114281343,0.4806832214904138,0.5379812013658548,1
2021,53,033,income,"$50,000 or More",0.5337784394919276,0.5034792483630552,0.5640776306208,1
2021,53,033,income,"Less than $50,000",0.3964529036444252,0.3118207326725928,0.4810850746162576,1
2021,53,035,all,All,0.4616664146378346,0.4045307405211529,0.5188020887545163,1
2021,53,035,income,"$50,000 or More",0.4797559622850805,0.41593032469993096,0.5435815998702299,1
2021,53,035,income,"Less than $50,000",0.3803986710963455,0.23986848745709977,0.5209288547355913,1
2021,53,037,all,All,0.4034701857282502,0.2946791430111493,0.5122612284453512,3
2021,53,037,income,"$50,000 or More",NA,NA,NA,NA
2021,53,037,income,"Less than $50,000",NA,NA,NA,NA
2021,53,039,all,All,NA,NA,NA,NA
2021,53,039,income,"$50,000 or More",NA,NA,NA,NA
2021,53,039,income,"Less than $50,000",NA,NA,NA,NA
2021,53,041,all,All,0.3333333333333333,0.23649651983747896,0.4301701468291877,2
2021,53,041,income,"$50,000 or More",0.3495554515676182,0.2390982133323335,0.4600126898029029,2
2021,53,041,income,"Less than $50,000",NA,NA,NA,NA
2021,53,043,all,All,NA,NA,NA,NA
2021,53,043,income,"$50,000 or More",NA,NA,NA,NA
2021,53,043,income,"Less than $50,000",NA,NA,NA,NA
2021,53,045,all,All,0.27800674409891346,0.18673297948525275,0.3692805087125742,2
2021,53,045,income,"$50,000 or More",0.2708592777085928,0.17358049491883315,0.36813806049835246,2
2021,53,045,income,"Less than $50,000",NA,NA,NA,NA
2021,53,047,all,All,0.30562347188264055,0.22527598639335344,0.38597095737192766,2
2021,53,047,income,"$50,000 or More",0.3393939393939394,0.2306284159719073,0.4481594628159715,2
2021,53,047,income,"Less than $50,000",NA,NA,NA,NA
2021,53,049,all,All,NA,NA,NA,NA
2021,53,049,income,"$50,000 or More",NA,NA,NA,NA
2021,53,049,income,"Less than $50,000",NA,NA,NA,NA
2021,53,051,all,All,NA,NA,NA,NA
2021,53,051,income,"$50,000 or More",NA,NA,NA,NA
2021,53,051,income,"Less than $50,000",NA,NA,NA,NA
2021,53,053,all,All,0.3517740526600391,0.31114023958126763,0.39240786573881054,1
2021,53,053,income,"$50,000 or More",0.3509844559585492,0.30686410073531134,0.3951048111817871,1
2021,53,053,income,"Less than $50,000",0.35521317011397213,0.26439794159936053,0.44602839862858373,1
2021,53,055,all,All,NA,NA,NA,NA
2021,53,055,income,"$50,000 or More",NA,NA,NA,NA
2021,53,055,income,"Less than $50,000",NA,NA,NA,NA
2021,53,057,all,All,0.45546990323109726,0.3927666578854664,0.518173148576728,2
2021,53,057,income,"$50,000 or More",0.4367017701097916,0.36756821158196423,0.5058353286376189,2
2021,53,057,income,"Less than $50,000",0.5067319461444308,0.3717073968615793,0.6417564954272824,2
2021,53,059,all,All,NA,NA,NA,NA
2021,53,059,income,"$50,000 or More",NA,NA,NA,NA
2021,53,059,income,"Less than $50,000",NA,NA,NA,NA
2021,53,061,all,All,0.4349933077952647,0.3942124365186224,0.475774179071907,1
2021,53,061,income,"$50,000 or More",0.4406944669803667,0.39486014261587393,0.48652879134485943,1
2021,53,061,income,"Less than $50,000",0.38716956802063185,0.26306421919083844,0.5112749168504253,1
2021,53,063,all,All,0.40910091743119265,0.35196409039518617,0.4662377444671991,1
2021,53,063,income,"$50,000 or More",0.42949897197273024,0.35645266232854633,0.5025452816169141,1
2021,53,063,income,"Less than $50,000",0.36652203699474767,0.2735936302553422,0.4594504437341531,1
2021,53,065,all,All,0.3056234718826406,0.22527598639335353,0.38597095737192766,2
2021,53,065,income,"$50,000 or More",0.3393939393939394,0.2306284159719073,0.4481594628159715,2
2021,53,065,income,"Less than $50,000",NA,NA,NA,NA
2021,53,067,all,All,0.3908935835192232,0.319471803445113,0.4623153635933334,1
2021,53,067,income,"$50,000 or More",0.4160330578512397,0.33193712059172154,0.5001289951107578,1
2021,53,067,income,"Less than $50,000",0.29408020369191595,0.1366606803487285,0.45149972703510344,1
2021,53,069,all,All,NA,NA,NA,NA
2021,53,069,income,"$50,000 or More",NA,NA,NA,NA
2021,53,069,income,"Less than $50,000",NA,NA,NA,NA
2021,53,071,all,All,0.3813937521455544,0.25358105709544765,0.5092064471956612,2
2021,53,071,income,"$50,000 or More",0.3683980794412921,0.22404140057516275,0.5127547583074213,2
2021,53,071,income,"Less than $50,000",NA,NA,NA,NA
2021,53,073,all,All,0.39095177123346136,0.305007494158301,0.47689604830862176,1
2021,53,073,income,"$50,000 or More",0.3876704208654416,0.2755358856172054,0.49980495611367787,1
2021,53,073,income,"Less than $50,000",0.39939024390243905,0.2281294766627549,0.5706510111421232,1
2021,53,075,all,All,0.449288256227758,0.3536918219926065,0.5448846904629095,2
2021,53,075,income,"$50,000 or More",0.4912663755458515,0.37081082034404195,0.6117219307476611,2
2021,53,075,income,"Less than $50,000",NA,NA,NA,NA
2021,53,077,all,All,0.3062195895917072,0.2466700927961652,0.3657690863872492,1
2021,53,077,income,"$50,000 or More",0.31797583081570996,0.24257658443487956,0.3933750771965403,1
2021,53,077,income,"Less than $50,000",0.29124579124579125,0.1923697626909331,0.3901218198006494,1
2021,54,001,all,All,NA,NA,NA,NA
2021,54,001,income,"$50,000 or More",NA,NA,NA,NA
2021,54,001,income,"Less than $50,000",NA,NA,NA,NA
2021,54,003,all,All,0.2883531013027416,0.21213448619374303,0.3645717164117402,2
2021,54,003,income,"$50,000 or More",0.2980665950590763,0.20049297177526584,0.3956402183428867,2
2021,54,003,income,"Less than $50,000",NA,NA,NA,NA
2021,54,005,all,All,NA,NA,NA,NA
2021,54,005,income,"$50,000 or More",NA,NA,NA,NA
2021,54,005,income,"Less than $50,000",NA,NA,NA,NA
2021,54,007,all,All,NA,NA,NA,NA
2021,54,007,income,"$50,000 or More",NA,NA,NA,NA
2021,54,007,income,"Less than $50,000",NA,NA,NA,NA
2021,54,009,all,All,NA,NA,NA,NA
2021,54,009,income,"$50,000 or More",NA,NA,NA,NA
2021,54,009,income,"Less than $50,000",NA,NA,NA,NA
2021,54,011,all,All,0.25319767441860463,0.1581663528652651,0.3482289959719442,2
2021,54,011,income,"$50,000 or More",0.34545454545454546,0.1933040370213339,0.497605053887757,2
2021,54,011,income,"Less than $50,000",0.1681564245810056,0.05098453818595813,0.28532831097605305,2
2021,54,013,all,All,NA,NA,NA,NA
2021,54,013,income,"$50,000 or More",NA,NA,NA,NA
2021,54,013,income,"Less than $50,000",NA,NA,NA,NA
2021,54,015,all,All,NA,NA,NA,NA
2021,54,015,income,"$50,000 or More",NA,NA,NA,NA
2021,54,015,income,"Less than $50,000",NA,NA,NA,NA
2021,54,017,all,All,NA,NA,NA,NA
2021,54,017,income,"$50,000 or More",NA,NA,NA,NA
2021,54,017,income,"Less than $50,000",NA,NA,NA,NA
2021,54,019,all,All,0.2478808117133316,0.13661750243666648,0.3591441209899967,3
2021,54,019,income,"$50,000 or More",NA,NA,NA,NA
2021,54,019,income,"Less than $50,000",NA,NA,NA,NA
2021,54,021,all,All,NA,NA,NA,NA
2021,54,021,income,"$50,000 or More",NA,NA,NA,NA
2021,54,021,income,"Less than $50,000",NA,NA,NA,NA
2021,54,023,all,All,NA,NA,NA,NA
2021,54,023,income,"$50,000 or More",NA,NA,NA,NA
2021,54,023,income,"Less than $50,000",NA,NA,NA,NA
2021,54,025,all,All,NA,NA,NA,NA
2021,54,025,income,"$50,000 or More",NA,NA,NA,NA
2021,54,025,income,"Less than $50,000",NA,NA,NA,NA
2021,54,027,all,All,NA,NA,NA,NA
2021,54,027,income,"$50,000 or More",NA,NA,NA,NA
2021,54,027,income,"Less than $50,000",NA,NA,NA,NA
2021,54,029,all,All,NA,NA,NA,NA
2021,54,029,income,"$50,000 or More",NA,NA,NA,NA
2021,54,029,income,"Less than $50,000",NA,NA,NA,NA
2021,54,031,all,All,NA,NA,NA,NA
2021,54,031,income,"$50,000 or More",NA,NA,NA,NA
2021,54,031,income,"Less than $50,000",NA,NA,NA,NA
2021,54,033,all,All,0.2566510172143975,0.16581963138801126,0.3474824030407837,2
2021,54,033,income,"$50,000 or More",0.3019086176980914,0.1880409441468619,0.4157762912493209,2
2021,54,033,income,"Less than $50,000",NA,NA,NA,NA
2021,54,035,all,All,NA,NA,NA,NA
2021,54,035,income,"$50,000 or More",NA,NA,NA,NA
2021,54,035,income,"Less than $50,000",NA,NA,NA,NA
2021,54,037,all,All,0.2883531013027416,0.2121344861937431,0.3645717164117402,3
2021,54,037,income,"$50,000 or More",0.29806659505907623,0.20049297177526573,0.3956402183428867,3
2021,54,037,income,"Less than $50,000",NA,NA,NA,NA
2021,54,039,all,All,0.24883504193849024,0.15003623744461445,0.34763384643236606,1
2021,54,039,income,"$50,000 or More",0.2522075055187638,0.15290313124070584,0.35151187979682175,1
2021,54,039,income,"Less than $50,000",0.24449182658137883,0.07482059635802524,0.4141630568047324,1
2021,54,041,all,All,NA,NA,NA,NA
2021,54,041,income,"$50,000 or More",NA,NA,NA,NA
2021,54,041,income,"Less than $50,000",NA,NA,NA,NA
2021,54,043,all,All,NA,NA,NA,NA
2021,54,043,income,"$50,000 or More",NA,NA,NA,NA
2021,54,043,income,"Less than $50,000",NA,NA,NA,NA
2021,54,045,all,All,NA,NA,NA,NA
2021,54,045,income,"$50,000 or More",NA,NA,NA,NA
2021,54,045,income,"Less than $50,000",NA,NA,NA,NA
2021,54,047,all,All,NA,NA,NA,NA
2021,54,047,income,"$50,000 or More",NA,NA,NA,NA
2021,54,047,income,"Less than $50,000",NA,NA,NA,NA
2021,54,049,all,All,0.2566510172143975,0.16581963138801126,0.3474824030407837,2
2021,54,049,income,"$50,000 or More",0.3019086176980914,0.18804094414686187,0.4157762912493209,2
2021,54,049,income,"Less than $50,000",NA,NA,NA,NA
2021,54,051,all,All,NA,NA,NA,NA
2021,54,051,income,"$50,000 or More",NA,NA,NA,NA
2021,54,051,income,"Less than $50,000",NA,NA,NA,NA
2021,54,053,all,All,NA,NA,NA,NA
2021,54,053,income,"$50,000 or More",NA,NA,NA,NA
2021,54,053,income,"Less than $50,000",NA,NA,NA,NA
2021,54,055,all,All,0.2478808117133316,0.1366175024366665,0.3591441209899967,3
2021,54,055,income,"$50,000 or More",NA,NA,NA,NA
2021,54,055,income,"Less than $50,000",NA,NA,NA,NA
2021,54,057,all,All,NA,NA,NA,NA
2021,54,057,income,"$50,000 or More",NA,NA,NA,NA
2021,54,057,income,"Less than $50,000",NA,NA,NA,NA
2021,54,059,all,All,NA,NA,NA,NA
2021,54,059,income,"$50,000 or More",NA,NA,NA,NA
2021,54,059,income,"Less than $50,000",NA,NA,NA,NA
2021,54,061,all,All,0.3827493261455525,0.2736627941364751,0.49183585815462993,2
2021,54,061,income,"$50,000 or More",0.39510117145899887,0.26096908145311715,0.5292332614648806,2
2021,54,061,income,"Less than $50,000",NA,NA,NA,NA
2021,54,063,all,All,NA,NA,NA,NA
2021,54,063,income,"$50,000 or More",NA,NA,NA,NA
2021,54,063,income,"Less than $50,000",NA,NA,NA,NA
2021,54,065,all,All,NA,NA,NA,NA
2021,54,065,income,"$50,000 or More",NA,NA,NA,NA
2021,54,065,income,"Less than $50,000",NA,NA,NA,NA
2021,54,067,all,All,NA,NA,NA,NA
2021,54,067,income,"$50,000 or More",NA,NA,NA,NA
2021,54,067,income,"Less than $50,000",NA,NA,NA,NA
2021,54,069,all,All,0.383614088820827,0.2846391188624593,0.4825890587791946,3
2021,54,069,income,"$50,000 or More",NA,NA,NA,NA
2021,54,069,income,"Less than $50,000",NA,NA,NA,NA
2021,54,071,all,All,NA,NA,NA,NA
2021,54,071,income,"$50,000 or More",NA,NA,NA,NA
2021,54,071,income,"Less than $50,000",NA,NA,NA,NA
2021,54,073,all,All,NA,NA,NA,NA
2021,54,073,income,"$50,000 or More",NA,NA,NA,NA
2021,54,073,income,"Less than $50,000",NA,NA,NA,NA
2021,54,075,all,All,NA,NA,NA,NA
2021,54,075,income,"$50,000 or More",NA,NA,NA,NA
2021,54,075,income,"Less than $50,000",NA,NA,NA,NA
2021,54,077,all,All,0.38274932614555257,0.2736627941364751,0.4918358581546301,3
2021,54,077,income,"$50,000 or More",NA,NA,NA,NA
2021,54,077,income,"Less than $50,000",NA,NA,NA,NA
2021,54,079,all,All,0.2338222605694564,0.11951194785519532,0.3481325732837175,2
2021,54,079,income,"$50,000 or More",0.23803967327887984,0.10031948374412786,0.3757598628136318,2
2021,54,079,income,"Less than $50,000",NA,NA,NA,NA
2021,54,081,all,All,0.2478808117133316,0.1366175024366665,0.3591441209899967,2
2021,54,081,income,"$50,000 or More",0.2615073343449671,0.10114551414490966,0.4218691545450245,2
2021,54,081,income,"Less than $50,000",NA,NA,NA,NA
2021,54,083,all,All,NA,NA,NA,NA
2021,54,083,income,"$50,000 or More",NA,NA,NA,NA
2021,54,083,income,"Less than $50,000",NA,NA,NA,NA
2021,54,085,all,All,NA,NA,NA,NA
2021,54,085,income,"$50,000 or More",NA,NA,NA,NA
2021,54,085,income,"Less than $50,000",NA,NA,NA,NA
2021,54,087,all,All,NA,NA,NA,NA
2021,54,087,income,"$50,000 or More",NA,NA,NA,NA
2021,54,087,income,"Less than $50,000",NA,NA,NA,NA
2021,54,089,all,All,NA,NA,NA,NA
2021,54,089,income,"$50,000 or More",NA,NA,NA,NA
2021,54,089,income,"Less than $50,000",NA,NA,NA,NA
2021,54,091,all,All,NA,NA,NA,NA
2021,54,091,income,"$50,000 or More",NA,NA,NA,NA
2021,54,091,income,"Less than $50,000",NA,NA,NA,NA
2021,54,093,all,All,NA,NA,NA,NA
2021,54,093,income,"$50,000 or More",NA,NA,NA,NA
2021,54,093,income,"Less than $50,000",NA,NA,NA,NA
2021,54,095,all,All,NA,NA,NA,NA
2021,54,095,income,"$50,000 or More",NA,NA,NA,NA
2021,54,095,income,"Less than $50,000",NA,NA,NA,NA
2021,54,097,all,All,NA,NA,NA,NA
2021,54,097,income,"$50,000 or More",NA,NA,NA,NA
2021,54,097,income,"Less than $50,000",NA,NA,NA,NA
2021,54,099,all,All,0.25319767441860463,0.1581663528652651,0.3482289959719442,3
2021,54,099,income,"$50,000 or More",NA,NA,NA,NA
2021,54,099,income,"Less than $50,000",NA,NA,NA,NA
2021,54,101,all,All,NA,NA,NA,NA
2021,54,101,income,"$50,000 or More",NA,NA,NA,NA
2021,54,101,income,"Less than $50,000",NA,NA,NA,NA
2021,54,103,all,All,NA,NA,NA,NA
2021,54,103,income,"$50,000 or More",NA,NA,NA,NA
2021,54,103,income,"Less than $50,000",NA,NA,NA,NA
2021,54,105,all,All,NA,NA,NA,NA
2021,54,105,income,"$50,000 or More",NA,NA,NA,NA
2021,54,105,income,"Less than $50,000",NA,NA,NA,NA
2021,54,107,all,All,0.3949533735600659,0.26200210086727804,0.5279046462528537,1
2021,54,107,income,"$50,000 or More",0.3606870229007634,0.21749259999504245,0.5038814458064843,1
2021,54,107,income,"Less than $50,000",0.4412903225806452,0.21330273672860087,0.6692779084326895,1
2021,54,109,all,All,NA,NA,NA,NA
2021,54,109,income,"$50,000 or More",NA,NA,NA,NA
2021,54,109,income,"Less than $50,000",NA,NA,NA,NA
2021,55,001,all,All,NA,NA,NA,NA
2021,55,001,income,"$50,000 or More",NA,NA,NA,NA
