year,state,county,meps20_total,meps20_total_quality,meps20_white,meps20_white_quality,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality
2014,48,313,1,1,1,1,1,1,1,1
2017,48,187,.12827131,1,.070892245,1,.087660789,1,.18627732,1
2015,48,303,.57967478,1,.35468146,1,.82013202,1,.69791865,1
2018,48,393,0,1,0,1,,,0,1
2015,48,325,.62355655,1,.55982143,1,.28095239,1,.6700241,1
2015,48,345,1,1,1,1,1,3,1,1
2014,48,299,1,1,1,1,1,3,1,1
2017,48,281,.086244538,1,.063485116,1,.10638298,1,.1433998,1
2017,48,065,0,1,0,1,0,3,0,1
2015,48,305,.72937769,1,.54010695,1,1,2,.85732484,1
2015,48,355,.6702469,1,.42251816,1,.71641099,1,.74495542,1
2015,48,363,.86929691,1,.82627577,1,.99137932,1,.93791723,1
2015,48,371,.66656232,1,.59959352,1,.7241379,2,.67783701,1
2016,48,251,.4867126,1,.41526002,1,.40157479,1,.63461733,1
2018,48,345,1,1,1,1,1,3,1,1
2017,48,103,0,1,0,1,0,2,0,1
2017,48,155,1,1,1,1,1,3,1,1
2016,48,297,.80561924,1,.76054424,1,.72727275,3,.83828044,1
2016,48,113,.76721466,1,.41718352,1,.83273047,1,.85803479,1
2015,48,477,.51637512,1,.43064091,1,.56376427,1,.59661019,1
2015,48,177,1,1,1,1,1,1,1,1
2015,48,239,.461932,1,.35357368,1,.69818181,1,.52853066,1
2015,48,447,.46557376,1,.46610171,1,0,3,.47540984,1
2015,48,289,.84571248,1,.81937045,1,.76111114,1,.9258312,1
2015,48,449,.92661852,1,.83045179,1,.98142856,1,.95759636,1
2015,48,465,.92019838,1,.71892655,1,.91463417,1,.93512088,1
2015,48,199,.25927371,1,.23456644,1,.48148149,1,.25172892,1
2015,48,469,.58458608,1,.41506609,1,.6201117,1,.64881933,1
2015,48,057,1,1,1,1,1,1,1,1
2015,48,375,.81868005,1,.60772461,1,.93239337,1,.91747814,1
2015,48,485,.57712162,1,.46364644,1,.74450088,1,.72968858,1
2015,48,489,.99909687,1,1,1,1,3,.99907303,1
2014,48,325,.62722063,1,.56653649,1,.29870129,1,.67059535,1
2015,48,505,1,1,1,2,1,3,1,1
2016,48,181,.5641582,1,.44683564,1,.90163934,1,.74699271,1
2018,48,479,.79163486,1,.68134171,1,.63513511,1,.79367137,1
2018,48,233,.27429652,1,.20865345,1,.28169015,1,.37985024,1
2015,48,407,1,1,1,1,1,1,1,1
2017,48,235,0,1,0,1,0,3,0,1
2015,48,413,.41379312,1,.38461539,1,.33333334,3,.42682928,1
2018,48,125,1,1,1,1,1,3,1,1
2017,48,425,0,1,0,1,0,1,0,1
2016,48,147,.48804706,1,.42101207,1,.74909091,1,.65388602,1
2017,48,337,.45738044,1,.42729741,1,.75,2,.56239873,1
2018,48,167,.32419953,1,.18274897,1,.5714286,1,.42003402,1
2014,48,363,.87110633,1,.82981718,1,.98360658,1,.93661058,1
2015,48,391,.7012623,1,.6857143,1,.69230771,1,.70795453,1
2016,48,353,.69383883,1,.57057947,1,.91764706,1,.77171844,1
2015,48,359,.41277081,1,.34042552,1,.81481481,2,.56542057,1
2017,48,287,.51066387,1,.31320226,1,.68899524,1,.66912305,1
2014,48,503,.73675013,1,.72885132,1,.69767439,1,.75453675,1
2016,48,267,1,1,1,1,1,3,1,1
2014,48,359,.42638397,1,.33996683,1,.9512195,1,.58100557,1
2015,48,209,.36502576,1,.17143069,1,.49412915,1,.50269961,1
2015,48,421,.7870968,1,.79853481,1,.40000001,3,.78378379,1
2018,48,347,.53715366,1,.37754238,1,.68601465,1,.66106665,1
2018,48,353,.46185115,1,.39149562,1,.62937063,1,.49561954,1
2014,48,443,0,1,0,1,0,3,0,1
2018,48,113,.67417926,1,.31680804,1,.73832464,1,.7693758,1
2015,48,183,.66010249,1,.47768819,1,.81132078,1,.80519056,1
2017,48,501,.36031821,1,.40101522,1,.2857143,3,.35041225,1
2018,48,315,1,1,1,1,1,1,1,1
2015,48,453,.49446505,1,.1307904,1,.65879047,1,.71514237,1
2015,48,443,1,1,1,1,,,1,1
2018,48,277,.55696797,1,.44130728,1,.83517289,1,.70170242,1
2018,48,157,.20164157,1,.048120521,1,.32321265,1,.36126524,1
2016,48,157,.21363771,1,.051969498,1,.35136476,1,.3781341,1
2017,48,219,.54584181,1,.43059126,1,.66187048,1,.59733671,1
2016,48,259,.07253284,1,.039843604,1,.17391305,1,.13580246,1
2014,48,195,.52515507,1,.46815833,1,,,.56858146,1
2015,48,055,.84826046,1,.84252417,1,.83540374,1,.85250556,1
2014,48,031,.28911361,1,.25119847,1,.75,3,.35738832,1
2014,48,151,.62406015,1,.60071945,1,.52941179,2,.65765768,1
2018,48,287,.50595784,1,.32225433,1,.69367087,1,.64249086,1
2016,48,343,1,1,1,1,1,1,1,1
2014,48,285,.2657952,1,.22222222,1,.35151514,1,.39490446,1
2014,48,213,.94643021,1,.93552411,1,.95408732,1,.97312474,1
2016,48,501,.59194875,1,.59677422,1,.78571427,3,.5868929,1
2015,48,339,.35420799,1,.26400858,1,.35889071,1,.51304764,1
2016,48,155,1,1,1,1,1,3,1,1
2018,48,259,.063829787,1,.038792316,1,.10958904,1,.10890455,1
2014,48,493,.27611181,1,.19100346,1,.31521741,1,.3646448,1
2016,48,361,.29920903,1,.2081957,1,.83179098,1,.31287247,1
2018,48,001,.45036006,1,.36131147,1,.55367649,1,.57358491,1
2014,48,005,.81430107,1,.71525544,1,.93041235,1,.89438647,1
2015,48,387,.90725613,1,.87913781,1,.99210525,1,.91637629,1
2014,48,459,.68605554,1,.66775244,1,.72048849,1,.74126536,1
2018,48,325,.34616089,1,.28731796,1,.085365854,1,.38415733,1
2016,48,275,1,1,1,1,1,1,1,1
2018,48,203,.34671679,1,.20189941,1,.62014079,1,.43192291,1
2016,48,341,.87509835,1,.7459408,1,.96341461,1,.90233606,1
2016,48,423,.53973132,1,.31417868,1,.64216739,1,.76271731,1
2015,48,411,.82207423,1,.81322956,1,1,1,.81666666,1
2014,48,177,1,1,1,1,1,1,1,1
2015,48,089,.73155504,1,.62138265,1,.7712177,1,.80374396,1
2015,48,225,.85842073,1,.77334154,1,.95782465,1,.93322206,1
2016,48,049,.5666427,1,.53073871,1,.75872093,1,.60619277,1
2015,48,087,1,1,1,1,1,2,1,1
2015,48,155,1,1,1,1,1,3,1,1
2014,48,331,.8953684,1,.83443087,1,.9754253,1,.9398573,1
2015,48,353,.69326681,1,.58723402,1,.90062112,1,.76163161,1
2017,48,173,0,1,0,1,,,0,1
2017,48,379,.49560118,1,.48394495,1,.53658539,1,.56097561,1
2016,48,081,.52602232,1,.505988,1,1,3,.53403139,1
2017,48,383,.51105934,1,.54929578,1,.625,3,.50290698,1
2014,48,181,.67124104,1,.57821488,1,.94407457,1,.82994378,1
2014,48,445,1,1,1,1,1,1,1,1
2016,48,093,.85624212,1,.8165496,1,.83333331,3,.90448904,1
2015,48,497,.27394006,1,.23709767,1,.13450292,1,.36654252,1
2015,48,401,.86639279,1,.85790217,1,.81503201,1,.90676647,1
2014,48,203,.56752485,1,.37112388,1,.85084397,1,.77834672,1
2018,48,441,.47065803,1,.35415572,1,.62037408,1,.59184813,1
2018,48,183,.42975166,1,.26969698,1,.55254102,1,.54219472,1
2017,48,307,.48503402,1,.47119078,1,.35294119,2,.49136579,1
2018,48,299,.5311054,1,.53701013,1,.85714287,3,.52049178,1
2017,48,203,.33684605,1,.18500727,1,.54512107,1,.49719378,1
2018,48,305,.68299139,1,.47647059,1,.875,2,.85227275,1
2014,48,193,.73188406,1,.7191667,1,.42857143,3,.80769229,1
2015,48,471,.88805437,1,.85437167,1,.93737477,1,.91369528,1
2015,48,409,.6575222,1,.47419274,1,.61352658,1,.73364484,1
2014,48,163,.91928381,1,.8786611,1,.94117647,2,.92233938,1
2016,48,363,.85281384,1,.80585009,1,.9579832,1,.92042607,1
2016,48,203,.53397912,1,.32048333,1,.85148162,1,.74405974,1
2016,48,333,.65591395,1,.63573885,1,.86666667,2,.69230771,1
2015,48,475,.61453199,1,.64044946,1,.55660379,1,.60646898,1
2015,48,173,0,1,0,1,,,0,1
2015,48,427,1,1,1,1,1,3,1,1
2017,48,057,.99308932,1,.99540865,1,1,1,.99229521,1
2018,48,147,.41781434,1,.36477825,1,.69387758,1,.53010947,1
2016,48,337,.58908218,1,.566706,1,.8125,2,.67289722,1
2014,48,259,.1115528,1,.071643591,1,.11111111,1,.1881972,1
2016,48,435,.45323741,1,.43612334,1,0,3,.45896149,1
2017,48,323,.96235085,1,.92035401,1,.81818181,3,.96261287,1
2015,48,201,.65637368,1,.21678172,1,.76914966,1,.78361154,1
2016,48,497,.24496883,1,.21341713,1,.1627907,1,.31776798,1
2014,48,205,.51855779,1,.50290358,1,.80952382,2,.53038102,1
2018,48,313,.75748724,1,.76917058,1,.7325843,1,.74197119,1
2016,48,309,.59264547,1,.29569009,1,.84415907,1,.78642273,1
2018,48,079,1,1,1,1,1,3,1,1
2014,48,275,1,1,1,1,1,1,1,1
2015,48,187,.34571183,1,.24843735,1,.2176735,1,.45796576,1
2017,48,403,.8687278,1,.87444234,1,.82658958,1,.85593218,1
2018,48,335,.62091506,1,.5755167,1,.72164947,1,.65686274,1
2015,48,113,.79094654,1,.44056499,1,.86000341,1,.87923783,1
2015,48,021,.86513513,1,.78771436,1,.8250277,1,.91106564,1
2016,48,377,1,1,1,1,1,3,1,1
2018,48,075,.47536495,1,.44999999,1,.51219511,1,.49217004,1
2016,48,031,.26266745,1,.22474033,1,.30000001,3,.33996683,1
2018,48,473,.59960812,1,.28859448,1,.79947919,1,.67828006,1
2017,48,119,.53025305,1,.5022971,1,.65656567,1,.52525252,1
2014,48,223,.94146484,1,.91893846,1,.98911071,1,.97775245,1
2015,48,501,.77012002,1,.75609756,1,1,3,.77179635,1
2015,48,217,.78631413,1,.68356591,1,.96741343,1,.90946317,1
2017,48,361,.55359763,1,.52579606,1,.8069874,1,.48769051,1
2015,48,035,.89970112,1,.89903331,1,.81538463,1,.90534979,1
2014,48,479,.901173,1,.83136594,1,.74157304,1,.90248728,1
2018,48,221,.11526657,1,.096198969,1,.086330935,1,.18312757,1
2016,48,485,.56059802,1,.42326754,1,.75353014,1,.7418344,1
2015,48,431,0,1,0,1,,,0,1
2015,48,245,.60214084,1,.13239847,1,.83713073,1,.72087026,1
2018,48,047,1,1,1,2,,,1,1
2016,48,187,.19372347,1,.12251195,1,.13262343,1,.26707065,1
2017,48,463,.87459284,1,.57041419,1,.84210527,2,.93255007,1
2016,48,073,.77028847,1,.60829908,1,.92483896,1,.9507758,1
2016,48,013,.71644914,1,.6158874,1,.69047618,1,.75087601,1
2017,48,227,.4846583,1,.32304725,1,.64143425,1,.57294261,1
2018,48,409,.61910146,1,.45968169,1,.60732985,1,.6881249,1
2015,48,379,1,1,1,1,1,1,1,1
2018,48,281,.087747894,1,.058461539,1,.11702128,1,.15943396,1
2014,48,427,.98225653,1,.9848485,1,1,3,.98220295,1
2015,48,393,0,1,0,1,0,3,0,2
2017,48,023,.41623488,1,.39951575,1,.5,3,.48360655,1
2017,48,269,0,1,0,1,,,0,3
2014,48,009,.13658537,1,.13715389,1,.125,3,.11158799,1
2017,48,369,.8841567,1,.75482625,1,1,3,.92008877,1
2014,48,015,.5578019,1,.4988372,1,.54895103,1,.62511671,1
2016,48,239,.23819549,1,.16028097,1,.46875,1,.26941916,1
2015,48,503,.7378121,1,.72710621,1,.73809522,1,.75895452,1
2014,48,477,.55576593,1,.47218573,1,.59717315,1,.64167649,1
2018,48,267,.4892562,1,.5,1,,,.472103,1
2017,48,261,1,1,1,3,1,3,1,1
2014,48,201,.66692549,1,.23063362,1,.78013074,1,.7950924,1
2015,48,065,0,1,0,1,0,3,0,1
2015,48,435,.4654226,1,.42460316,1,.33333334,3,.48211509,1
2014,48,231,.60563147,1,.58311248,1,.70093459,1,.63785923,1
2018,48,051,.57203996,1,.52347416,1,.76328504,1,.54247695,1
2016,48,227,.69958919,1,.48009709,1,.93360996,1,.82670093,1
2017,48,177,.99510831,1,.99457699,1,.99645388,1,.99541885,1
2018,48,017,1,1,1,1,1,3,1,1
2016,48,225,.86745912,1,.77885783,1,.96891195,1,.94391024,1
2018,48,173,0,1,0,1,,,0,1
2018,48,383,.50285715,1,.59420288,1,.5,3,.48671329,1
2017,48,309,.52474749,1,.22024837,1,.81421989,1,.71291971,1
2017,48,005,.69796693,1,.59470266,1,.8216306,1,.77704346,1
2016,48,253,.85847646,1,.79715061,1,.96808511,1,.92927307,1
2015,48,017,1,1,1,1,1,3,1,1
2014,48,385,1,1,1,1,1,3,1,1
2017,48,395,.37702027,1,.16518988,1,.79750347,1,.41223672,1
2017,48,111,.31681415,1,.38197425,1,.14285715,3,.2735849,1
2015,48,211,0,1,0,1,0,3,0,1
2016,48,029,.59360278,1,.22761102,1,.58874679,1,.69292557,1
2017,48,411,.72346371,1,.69391632,1,.76744187,1,.75681341,1
2018,48,273,.72928375,1,.63049453,1,.84892088,1,.74550241,1
2016,48,067,.83938676,1,.81144959,1,.9129594,1,.89350647,1
2014,48,491,.16131276,1,.095845468,1,.21413308,1,.27969015,1
2018,48,255,.57073367,1,.35569423,1,.75,1,.64545453,1
2017,48,047,1,1,1,2,,,1,1
2018,48,153,.99747473,1,1,1,.969697,1,.99788582,1
2018,48,333,.20386007,1,.20307167,1,.84615386,3,.1574074,1
2016,48,101,1,1,1,1,1,2,1,1
2014,48,113,.7731753,1,.44664904,1,.83255076,1,.85799921,1
2014,48,237,.6019839,1,.58650517,1,.41666666,3,.65087283,1
2016,48,211,0,1,0,1,0,3,0,1
2015,48,011,0,1,0,1,0,3,0,1
2015,48,031,0,1,0,1,0,3,0,1
2017,48,497,.083340533,1,.057291668,1,.031088082,1,.14512922,1
2016,48,133,.79608256,1,.79546577,1,.78260869,1,.80802292,1
2016,48,199,.20810705,1,.19093078,1,.39775562,1,.17397079,1
2018,48,181,.34309623,1,.26681927,1,.54016447,1,.45517963,1
2016,48,329,.21850863,1,.067698732,1,.26996967,1,.29033193,1
2017,48,489,1,1,1,1,1,3,1,1
2015,48,119,1,1,1,1,1,1,1,1
2016,48,063,1,1,1,1,1,1,1,1
2017,48,479,.79394794,1,.77673799,1,.59493673,1,.79552412,1
2015,48,161,.5363853,1,.5046854,1,.52473497,1,.62291169,1
2014,48,085,.11490467,1,.070271626,1,.14092515,1,.26846254,1
2017,48,073,.66263551,1,.45948866,1,.81079137,1,.89989436,1
2018,48,295,.29560587,1,.40764332,1,1,3,.19759037,1
2016,48,139,.38712624,1,.28159404,1,.3492772,1,.54701668,1
2017,48,007,.91323125,1,.92149389,1,.85000002,2,.90445268,1
2017,48,213,.59560442,1,.52440411,1,.64099526,1,.75851393,1
2017,48,231,.30333754,1,.26891237,1,.36064661,1,.34523809,1
2017,48,129,.17881945,1,.16941176,1,.044444446,1,.30588236,1
2014,48,001,.81002361,1,.70599616,1,.95880681,1,.94734228,1
2014,48,319,.69113147,1,.67241377,1,1,3,.72199172,1
2017,48,423,.46828079,1,.20550343,1,.59380966,1,.72548395,1
2014,48,415,.26845837,1,.20996979,1,.25,1,.30821559,1
2015,48,059,.41938016,1,.42673644,1,.25925925,2,.40340909,1
2018,48,107,.99654281,1,.9910714,1,1,1,.99776787,1
2015,48,491,.11409456,1,.067873575,1,.15784767,1,.19575936,1
2017,48,141,.67482424,1,.50168252,1,.58394158,1,.69124281,1
2015,48,291,.72935838,1,.65637112,1,.76772249,1,.82193732,1
2017,48,419,.93198025,1,.88705879,1,.98164248,1,.96519172,1
2015,48,147,.65266889,1,.62176168,1,.74909091,1,.74484259,1
2017,48,413,.43423423,1,.43846154,1,,,.44096386,1
2015,48,499,.74674594,1,.72480452,1,.76284587,1,.83182639,1
2018,48,391,.72440946,1,.78706199,1,.68478262,1,.69961977,1
2018,48,263,0,1,0,1,,,0,1
2017,48,399,.54221106,1,.46881497,1,.76190478,2,.60371518,1
2017,48,389,.76015681,1,.77064222,1,.64999998,2,.75819832,1
2018,48,419,.93230712,1,.88712239,1,.98274112,1,.96684426,1
2017,48,387,.66871458,1,.57302535,1,.92997199,1,.76870745,1
2017,48,421,.57161123,1,.62030077,1,0,3,.55081302,1
2018,48,121,.092260726,1,.033869799,1,.13516989,1,.19449978,1
2014,48,429,1,1,1,1,1,2,1,1
2015,48,215,.95779896,1,.87001175,1,.86428571,1,.96121782,1
2017,48,367,.063356914,1,.047517072,1,.063186817,1,.12337514,1
2018,48,265,.4004541,1,.3794398,1,.30701753,1,.42958397,1
2014,48,165,.59324896,1,.52821213,1,.83950615,1,.63474274,1
2014,48,273,.88461536,1,.81068701,1,.94927537,1,.89453042,1
2015,48,419,1,1,1,1,1,1,1,1
2018,48,067,.61411762,1,.57541156,1,.70769233,1,.67365968,1
2016,48,365,.49390864,1,.42060086,1,.64814812,1,.62838918,1
2017,48,351,.83010751,1,.7629689,1,.99120879,1,.87837839,1
2017,48,003,0,1,0,1,0,1,0,1
2016,48,169,1,1,1,1,1,1,1,1
2018,48,087,.73549485,1,.77067667,1,.34999999,2,.73793101,1
2016,48,151,.64074075,1,.61458331,1,.66666669,3,.6695652,1
2017,48,341,.36897188,1,.24842106,1,.46067417,1,.38242075,1
2017,48,333,.33178115,1,.31630972,1,.94117647,2,.30092594,1
2017,48,325,.25063446,1,.16245694,1,.07692308,1,.30130184,1
2017,48,317,0,1,0,1,0,3,0,1
2017,48,311,0,1,0,1,,,0,1
2018,48,111,0,1,0,1,0,3,0,1
2015,48,071,.27483249,1,.21803093,1,.45333335,1,.36048967,1
2017,48,301,,,,,,,,
2014,48,409,.69673288,1,.52632886,1,.66990292,1,.77049339,1
2017,48,275,1,1,1,1,1,1,1,1
2016,48,265,.47985086,1,.45362964,1,.48818898,1,.51291513,1
2015,48,019,.33533174,1,.34101942,1,.61904764,2,.31380209,1
2018,48,431,0,1,0,1,0,3,0,1
2017,48,257,.26548642,1,.22690985,1,.24188876,1,.33824843,1
2014,48,221,.38049853,1,.34163702,1,.36065573,1,.52378154,1
2017,48,063,1,1,1,1,1,1,1,1
2016,48,453,.45937881,1,.11042692,1,.62578845,1,.67452723,1
2018,48,033,0,1,0,1,0,3,0,1
2016,48,179,.46178266,1,.42506024,1,.33009708,1,.51194537,1
2018,48,323,1,1,1,1,1,2,1,1
2016,48,087,1,1,1,1,1,2,1,1
2018,48,169,.78121775,1,.76870745,1,.81481481,1,.78275859,1
2014,48,405,1,1,1,1,1,1,1,1
2018,48,307,.45357144,1,.4524138,1,.30434781,2,.45928338,1
2017,48,193,.17290249,1,.17236467,1,.5,3,.17417417,1
2014,48,351,.84143221,1,.77626604,1,.99398798,1,.89041096,1
2016,48,249,.91981018,1,.79069769,1,.94285715,1,.9400425,1
2018,48,083,.6149649,1,.62242562,1,.74074072,2,.58153844,1
2018,48,003,0,1,0,1,0,1,0,1
2017,48,201,.54530197,1,.14428842,1,.6487022,1,.66065872,1
2017,48,175,.68903804,1,.65136057,1,.70422536,1,.71975499,1
2014,48,211,0,1,0,1,,,0,1
2018,48,343,.87506562,1,.82404369,1,.93536121,1,.90705127,1
2014,48,261,1,1,1,3,1,3,1,1
2018,48,445,.79184365,1,.56833333,1,.87096775,1,.8693803,1
2017,48,161,.34239569,1,.30747923,1,.32629558,1,.43001121,1
2018,48,015,.1388388,1,.098591551,1,.15587045,1,.1757863,1
2017,48,153,.98850572,1,.99537039,1,.969697,1,.98753893,1
2016,48,009,.13471779,1,.13753213,1,0,3,.093385212,1
2017,48,143,.15594183,1,.10869565,1,.056603774,1,.23444347,1
2014,48,381,.25186884,1,.15154631,1,.34807256,1,.4462823,1
2017,48,251,.21358366,1,.15524007,1,.17529881,1,.32553643,1
2018,48,241,.67590117,1,.55204886,1,.94439691,1,.90993786,1
2016,48,311,0,1,0,1,0,3,0,1
2014,48,375,.81903273,1,.61128181,1,.93998551,1,.91494805,1
2017,48,245,.52738225,1,.085722446,1,.73613405,1,.65063119,1
2015,48,247,1,1,1,1,1,3,1,1
2016,48,177,.99721187,1,.99572194,1,1,1,.99737531,1
2017,48,115,.80684501,1,.47727272,1,.92753625,1,.90455765,1
2018,48,405,1,1,1,1,1,1,1,1
2016,48,173,0,1,0,1,,,0,1
2017,48,431,0,1,0,1,,,0,1
2017,48,469,.4301838,1,.21658163,1,.49850449,1,.50949895,1
2017,48,267,.71869916,1,.73595506,1,1,3,.69999999,1
2015,48,395,.56743765,1,.30158731,1,.84463274,1,.78106511,1
2017,48,081,.32504779,1,.30606061,1,.75,3,.35195529,1
2015,48,185,.79508197,1,.62208396,1,.92966753,1,.92685783,1
2015,48,417,.19662058,1,.22201139,1,.07692308,3,.10526316,1
2017,48,071,.1926225,1,.14823659,1,.29236498,1,.26256332,1
2017,48,061,.979096,1,.95414698,1,.9041096,1,.98048955,1
2017,48,053,.29611194,1,.27217051,1,.30508474,1,.32763818,1
2017,48,041,.42187706,1,.20772682,1,.52739298,1,.61096609,1
2015,48,479,.8720513,1,.85987264,1,.71052629,1,.87292778,1
2015,48,297,.70973152,1,.65957445,1,.55555558,3,.74800795,1
2017,48,017,1,1,1,1,1,3,1,1
2014,48,199,.36673152,1,.33023092,1,.74226803,1,.35479257,1
2015,48,127,.58340538,1,.51428574,1,.58333331,3,.58490568,1
2017,48,349,.56698161,1,.46564496,1,.66640502,1,.63405043,1
2016,48,281,.26026651,1,.22428694,1,.18390805,1,.35761589,1
2017,48,335,.12207239,1,.10396039,1,.12871288,1,.1389728,1
2014,48,241,.70040619,1,.60168236,1,.92458761,1,.8628099,1
2016,48,495,.77058178,1,.53571427,1,.7241379,2,.86831605,1
2018,48,329,.1676102,1,.04301716,1,.19708373,1,.22440714,1
2015,48,433,.48760331,1,.47651008,1,.375,3,.4868421,1
2018,48,321,.75010335,1,.55976677,1,.83403069,1,.82736391,1
2018,48,143,.15582904,1,.11707035,1,.054545455,1,.2237303,1
2016,48,273,.73231494,1,.61212122,1,.86577183,1,.74716407,1
2015,48,165,.59411764,1,.53799599,1,.83950615,1,.6300813,1
2018,48,387,.61768836,1,.51439112,1,.88115942,1,.75838923,1
2016,48,021,.76988977,1,.67322749,1,.69908464,1,.82865536,1
2017,48,171,.14498822,1,.10488847,1,.16666667,3,.19372694,1
2017,48,331,.47828823,1,.36925286,1,.58039218,1,.56099951,1
2015,48,347,.63180923,1,.52827471,1,.71506602,1,.72082877,1
2014,48,461,.27878788,1,.21722846,1,.071428575,3,.31775701,1
2017,48,435,0,1,0,1,,,0,1
2015,48,463,.89278889,1,.60342854,1,.82352942,2,.94645834,1
2014,48,251,.51262331,1,.44085145,1,.4824281,1,.66693163,1
2015,48,075,1,1,1,1,1,1,1,1
2015,48,425,.12436805,1,.12509535,1,.62162161,1,.091575094,1
2015,48,107,.99289101,1,.99618322,1,.97368419,1,.99273103,1
2018,48,185,.65751946,1,.43241966,1,.86931819,1,.85150266,1
2018,48,045,0,1,0,1,0,3,0,1
2017,48,109,1,1,1,2,,,1,1
2015,48,445,1,1,1,1,1,1,1,1
2015,48,293,.99902272,1,.99874055,1,.99768251,1,1,1
2014,48,323,1,1,1,1,1,3,1,1
2015,48,001,.88981771,1,.8339327,1,.97163123,1,.96447182,1
2016,48,195,.29245949,1,.22509225,1,,,.33371824,1
2017,48,031,0,1,0,1,0,3,0,1
2017,48,189,.94324881,1,.87769783,1,.98780489,1,.95723087,1
2018,48,289,.44842908,1,.38812563,1,.52105266,1,.5730198,1
2014,48,119,1,1,1,1,1,1,1,1
2014,48,371,.67082292,1,.59045726,1,.83018869,1,.68350554,1
2016,48,089,.62922949,1,.53750002,1,.63899612,1,.69136524,1
2016,48,167,.43505025,1,.24937817,1,.75846881,1,.56724507,1
2015,48,315,1,1,1,1,1,1,1,1
2017,48,491,.044279814,1,.021275317,1,.065003566,1,.085187592,1
2017,48,033,0,1,0,1,0,3,0,1
2015,48,495,.76894736,1,.52327746,1,.72727275,1,.87220937,1
2014,48,101,1,1,1,1,1,2,1,1
2018,48,251,.2720843,1,.21077329,1,.20805861,1,.38707322,1
2018,48,487,.40596628,1,.35373443,1,.40609136,1,.43478259,1
2017,48,477,.19656871,1,.17456801,1,.22805507,1,.1955459,1
2018,48,099,.19298929,1,.18804285,1,.20611916,1,.18077581,1
2017,48,451,.28596047,1,.16729888,1,.33127889,1,.37567517,1
2014,48,495,.78099841,1,.530303,1,.7368421,1,.88670337,1
2015,48,299,1,1,1,1,1,3,1,1
2018,48,385,1,1,1,1,1,3,1,1
2018,48,237,.4604623,1,.40641248,1,.42857143,3,.61320752,1
2015,48,203,.53718948,1,.32562053,1,.85309547,1,.76034236,1
2018,48,039,.17423357,1,.16020861,1,.087118395,1,.24185641,1
2018,48,471,.38118526,1,.34312356,1,.45061728,1,.39378238,1
2016,48,235,0,1,0,1,0,3,0,1
2017,48,025,.93312103,1,.88558859,1,.96774191,1,.94354838,1
2017,48,135,.25200689,1,.13317192,1,.21965748,1,.29010639,1
2017,48,243,.12741312,1,.091836736,1,,,.14556962,1
2018,48,461,.48850575,1,.35714287,1,.47058824,2,.55779815,1
2018,48,459,.35741064,1,.3258566,1,.40194491,1,.44159999,1
2018,48,135,.34501109,1,.19968508,1,.28190339,1,.39035678,1
2018,48,457,.62458473,1,.60884959,1,.67391306,1,.6795367,1
2014,48,171,.35633764,1,.26965749,1,.33333334,3,.47290969,1
2017,48,051,.51657754,1,.46370023,1,.72335601,1,.48651451,1
2018,48,455,.67932862,1,.60000002,1,.88047808,1,.82409638,1
2018,48,447,1,1,1,1,1,3,1,1
2018,48,159,.3726095,1,.37748346,1,.18604651,1,.39849624,1
2017,48,157,.1514145,1,.029416753,1,.24765888,1,.27952328,1
2014,48,083,1,1,1,1,1,1,1,1
2015,48,231,.63628346,1,.60545331,1,.75947189,1,.65542638,1
2018,48,443,0,1,0,1,0,3,0,1
2017,48,049,.52986264,1,.46541822,1,.75151515,1,.60842842,1
2018,48,285,.06360279,1,.049760193,1,.0060975607,1,.12909441,1
2017,48,107,.99391836,1,.99601597,1,1,2,.99306357,1
2018,48,247,1,1,1,2,1,3,1,1
2018,48,351,.6898734,1,.67610061,1,.73170733,1,.66666669,1
2014,48,029,.63384891,1,.27901849,1,.6210953,1,.73083168,1
2018,48,155,1,1,1,1,1,3,1,1
2018,48,421,.31775701,1,.29365081,1,0,3,.32845187,1
2016,48,327,1,1,1,1,1,3,1,1
2017,48,139,.28126311,1,.1811619,1,.25851986,1,.42286932,1
2018,48,413,0,1,0,1,,,0,1
2014,48,433,.51999998,1,.51572329,1,.375,3,.54430377,1
2016,48,221,.21417548,1,.19786182,1,.3888889,1,.2659989,1
2018,48,481,.57699245,1,.36649439,1,.70931327,1,.64585507,1
2016,48,243,.83150184,1,.84693879,1,,,.82558137,1
2018,48,469,.42299181,1,.22547509,1,.44816753,1,.50233251,1
2016,48,117,.93252677,1,.975052,1,1,2,.92631018,1
2016,48,237,.72314304,1,.71691501,1,.625,3,.7476415,1
2016,48,069,.86390185,1,.41999999,1,.90476191,2,.98262841,1
2015,48,195,.51408935,1,.46808511,1,,,.54680365,1
2014,48,183,.7269454,1,.56727999,1,.87987399,1,.848607,1
2015,48,117,.96841627,1,.93465346,1,1,2,.97230929,1
2015,48,459,.69742125,1,.65408808,1,.88659793,1,.77437323,1
2018,48,291,.51216167,1,.32807732,1,.46544546,1,.69071203,1
2016,48,425,.11474585,1,.11329662,1,.60606062,1,.083617747,1
2018,48,213,.62495404,1,.59925038,1,.65365851,1,.67225951,1
2018,48,369,.54202038,1,.34845361,1,.5714286,3,.59199136,1
2015,48,105,0,1,0,1,0,3,0,1
2014,48,269,0,1,0,1,,,0,2
2018,48,493,0,1,0,1,0,1,0,1
2018,48,359,.26069248,1,.23573573,1,.87878788,1,.20168068,1
