year,state,place,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality,meps20_white,meps20_white_quality,meps20_total,meps20_total_quality
2017,17,1712385,0.37317359,1,0.36865148,1,0.17373258,1,0.28547528,1
2017,17,1714000,0.89893866,1,0.87479329,1,0.35771316,1,0.81370097,1
2017,17,1714351,0.98107255,1,0.99181724,1,0.99607074,1,0.99190283,1
2017,17,1723074,0.88771665,1,0.89201993,1,0.48205289,1,0.80030137,1
2017,17,1724582,0,1,0,1,0,1,0,1
2017,17,1738570,0.71911055,1,0.76576185,1,0.33691895,1,0.64934266,1
2017,17,1751622,0,1,0,1,0,1,0,1
2017,17,1759000,0.81651258,1,0.75109994,1,0.3571718,1,0.63623446,1
2017,17,1765000,0.75984567,1,0.72810405,1,0.55070752,1,0.67513031,1
2017,17,1768003,0,1,0,1,0,1,0,1
2017,17,1772000,0.75664335,1,0.60206187,1,0.62914443,1,0.67501581,1
2017,17,1779293,0.94970906,1,0.94979697,1,0.92868465,1,0.94781137,1
2017,18,1805860,0.26765189,1,0.14916286,1,0.088324763,1,0.10332736,1
2017,18,1810342,0,1,0,1,0,1,0,1
2017,18,1822000,0.61536151,1,0.46846846,1,0.22394182,1,0.31362996,1
2017,18,1823278,0,1,0,1,0,1,0,1
2017,18,1825000,0.52278918,1,0.50867623,1,0.16396646,1,0.31854865,1
2017,18,1831000,0.9657082,1,0.98560393,1,0.98248589,1,0.97667134,1
2017,18,1836003,0.69454443,1,0.6939044,1,0.36981317,1,0.56176859,1
2017,18,1871000,0.74451721,1,0.71438885,1,0.51179487,1,0.65206051,1
2017,19,1912000,0.33899298,1,0.25334322,1,0.12485842,1,0.17538504,1
2017,19,1919000,0.40147784,1,0.35668156,1,0.26434901,1,0.31422397,1
2017,19,1921000,0.66606873,1,0.70063138,1,0.42378342,1,0.56876606,1
2017,19,1973335,0.2994152,1,0.28562313,1,0.180342,1,0.22928411,1
2017,20,2036000,0.89916915,1,0.95583409,1,0.69772762,1,0.88333219,1
2017,20,2038900,0.099462368,1,0.10333049,1,0.056916699,1,0.068702288,1
2017,20,2052575,0.069168173,1,0.2289775,1,0.034318443,1,0.070647247,1
2017,20,2053775,0,1,0,1,0,1,0,1
2017,20,2071000,0.85621154,1,0.80112642,1,0.44073284,1,0.59244365,1
2017,20,2079000,0.75473112,1,0.8435533,1,0.54201078,1,0.6855734,1
2017,21,2146027,0.67899126,1,0.66700912,1,0.36691862,1,0.48714256,1
2017,21,2148006,0.78892112,1,0.80787319,1,0.60355914,1,0.69739813,1
2017,22,2205000,0.85021812,1,0.81343853,1,0.27692994,1,0.7272529,1
2017,22,2240735,0.52135009,1,0.2952314,1,0.11641221,1,0.32115635,1
2017,22,2241155,0.64187354,1,0.40896359,1,0.11868033,1,0.39248249,1
2017,22,2255000,0.78803074,1,0.68145055,1,0.17013334,1,0.70025736,1
2017,22,2270000,0.77848357,1,0.54758191,1,0.23849671,1,0.61391723,1
2017,24,2404000,0.84524471,1,0.82223034,1,0.46459019,1,0.73272723,1
2017,24,2430325,0.13985306,1,0.25633913,1,0.027334584,1,0.11546105,1
2017,25,2507000,0.79606622,1,0.70647323,1,0.17827004,1,0.59518284,1
2017,25,2509000,0.57347101,1,0.64569664,1,0.48085374,1,0.5646928,1
2017,25,2511000,0.079930797,1,0.062980033,1,0.0064735943,1,0.041642897,1
2017,25,2523000,0.7372973,1,0.74101442,1,0.61806184,1,0.66428137,1
2017,25,2534550,1,1,1,1,1,1,1,1
2017,25,2537000,0.92962468,1,0.88855308,1,0.83985418,1,0.88272989,1
2017,25,2537490,0.90945792,1,0.93614781,1,0.73826021,1,0.8935501,1
2017,25,2545000,0.90700161,1,0.92176986,1,0.8015008,1,0.86490554,1
2017,25,2545560,0,1,0,1,0,1,0,1
2017,25,2555745,0.19903691,1,0.18532111,1,0.10485391,1,0.13748406,1
2017,25,2562535,0.38477367,1,0.54367983,1,0.28165087,1,0.41310599,1
2017,25,2567000,0.9941197,1,0.99347425,1,0.99526966,1,0.99396092,1
2017,25,2582000,0.63334656,1,0.63962382,1,0.41591817,1,0.55943114,1
2017,26,2603000,0.045837916,1,0.026064845,1,0.055930112,1,0.04122654,1
2017,26,2621000,0.72883254,1,0.69119287,1,0.67646039,1,0.68079096,1
2017,26,2622000,0.99587762,1,0.98901099,1,0.95105857,1,0.99305612,1
2017,26,2627440,0,1,0,1,0,1,0,1
2017,26,2629000,0.98928475,1,0.96907216,1,0.97447604,1,0.98394918,1
2017,26,2634000,0.63443065,1,0.6913116,1,0.15153283,1,0.40522388,1
2017,26,2646000,0.83128214,1,0.79780513,1,0.58733666,1,0.73434758,1
2017,26,2649000,0.087736309,1,0.043290045,1,0.044037879,1,0.050435126,1
2017,26,2669035,0,1,0,1,0,1,0,1
2017,26,2674900,0.59646553,1,0.56310678,1,0.16787003,1,0.57173759,1
2017,26,2676460,0.29078948,1,0.17221135,1,0.26921377,1,0.27230948,1
2017,26,2680700,0.042772863,1,0.031185031,1,0.040979244,1,0.030923281,1
2017,26,2684000,0.82569051,1,0.6875,1,0.44848484,1,0.6272819,1
2017,26,2686000,0.41390607,1,0.36144578,1,0.3237941,1,0.35642397,1
2017,26,2688940,0.77342254,1,0.8451317,1,0.52268243,1,0.71052629,1
2017,27,2706616,0.12100344,1,0.1394541,1,0.011215951,1,0.058901332,1
2017,27,2707966,0.68791407,1,0.7898773,1,0.49658704,1,0.63167667,1
2017,27,2717000,0.61612904,1,0.33333334,1,0.22329353,1,0.28229132,1
2017,27,2743000,0.75594598,1,0.62431437,1,0.20576622,1,0.54794937,1
2017,27,2751730,0.030689057,1,0.004449388,1,0.0026058631,1,0.0059374589,1
2017,27,2754880,0.25697753,1,0.13203214,1,0.045788217,1,0.096394047,1
2017,27,2758000,0.64864862,1,0.53521127,1,0.027972028,1,0.27458256,1
2017,27,2771428,0,1,0,1,0,1,0,1
2017,28,2836000,1,1,1,1,1,1,1,1
2017,29,2915670,0.34710065,1,0.33891213,1,0.14852741,1,0.21149752,1
2017,29,2935000,0.61282986,1,0.65407997,1,0.51963592,1,0.56534433,1
2017,29,2938000,0.81976068,1,0.75469768,1,0.24940617,1,0.58551109,1
2017,29,2941348,0.024006622,1,0.012415349,1,0.012270804,1,0.014170676,1
2017,29,2954074,0,1,0,1,0,1,0,1
2017,29,2970000,0.67613089,1,0.57618213,1,0.45104912,1,0.48239049,1
2017,29,2965000,0.92899036,1,0.44504023,1,0.14846236,1,0.520365,1
2017,30,3006550,0.16386555,1,0.22730242,1,0.07565999,1,0.10833649,1
2017,31,3128000,0.53109688,1,0.47883597,1,0.22416505,1,0.30016014,1
2017,31,3137000,0.44862458,1,0.67342669,1,0.1180599,1,0.33148658,1
2017,32,3231900,0.34315515,1,0.26382533,1,0.14417517,1,0.19247493,1
2017,32,3240000,0.66974407,1,0.76629704,1,0.31588936,1,0.58426434,1
2017,32,3251800,0.77490741,1,0.82052517,1,0.50057995,1,0.74639791,1
2017,32,3260600,0.095427439,1,0.16992819,1,0.055797495,1,0.10254361,1
2017,32,3268400,0.022371365,1,0.024808347,1,0.0097172176,1,0.017835634,1
2017,33,3345140,0.41106719,1,0.48641211,1,0.3242349,1,0.37500864,1
2017,33,3350260,0.19900498,1,0.32146871,1,0.14047065,1,0.17922607,1
2017,34,3413690,0.30082989,1,0.40158519,1,0.21185702,1,0.31830752,1
2017,34,3421000,0.9657672,1,0.94580805,1,0.8818391,1,0.94377363,1
2017,34,3436000,0.8193928,1,0.79237658,1,0.73134989,1,0.76566726,1
2017,34,3451000,0.94406188,1,0.99090874,1,0.99481863,1,0.96859109,1
2017,34,3457000,1,1,1,1,1,1,1,1
2017,34,3474000,0.94051713,1,0.98642731,1,0.73708922,1,0.95681751,1
2017,35,3502000,0.63159966,1,0.70560771,1,0.31988373,1,0.60422093,1
2017,35,3539380,0.62092626,1,0.72143269,1,0.56144375,1,0.68308794,1
2017,35,3563460,0.09456265,1,0.14600934,1,0.10900152,1,0.13025279,1
2017,35,3570500,0.37423313,1,0.66404027,1,0.27850357,1,0.55328941,1
2017,36,3601000,0.55218589,1,0.43359819,1,0.087537095,1,0.35361278,1
2017,36,3611000,0.96901721,1,0.92635703,1,0.62168086,1,0.86513823,1
2017,36,3650617,0.059920106,1,0.2059167,1,0.03998597,1,0.12481618,1
2017,36,3651000,0.68965608,1,0.66178089,1,0.10161217,1,0.52620345,1
2017,36,3663000,0.8758862,1,0.79588044,1,0.26968023,1,0.62622565,1
2017,36,3673000,0.95608425,1,0.94647717,1,0.67662466,1,0.85904801,1
2017,36,3684000,0.78076625,1,0.80215532,1,0.53908539,1,0.74244148,1
2017,37,3702140,0.24120604,1,0.373211,1,0.20153399,1,0.23429282,1
2017,37,3710740,0.0016286644,1,5.0517806e-4,1,1.4336918e-4,1,3.251821e-4,1
2017,37,3712000,0.62179524,1,0.6594196,1,0.11385085,1,0.47937766,1
2017,37,3714100,0.23612693,1,0.27876791,1,0.1457635,1,0.19113481,1
2017,37,3719000,0.50745386,1,0.51947409,1,0.10273107,1,0.39811963,1
2017,37,3722920,0.69788551,1,0.57745188,1,0.35444039,1,0.57383108,1
2017,37,3725580,0.71312159,1,0.70762229,1,0.43793947,1,0.58008283,1
2017,37,3728000,0.65018398,1,0.67181975,1,0.13222934,1,0.46251634,1
2017,37,3728080,0.67727047,1,0.64356434,1,0.27908456,1,0.51495695,1
2017,37,3731400,0.73557264,1,0.76166797,1,0.37443721,1,0.62182677,1
2017,37,3755000,0.33285558,1,0.3223511,1,0.056234717,1,0.20113462,1
2017,37,3774440,0.62614954,1,0.45631367,1,0.15248296,1,0.29089251,1
2017,37,3775000,0.71958375,1,0.68241543,1,0.13262412,1,0.44270226,1
2017,38,3825700,0.18869123,1,0.092803031,1,0.049526744,1,0.079569198,1
2017,39,3901000,0.79383296,1,0.67765188,1,0.40121087,1,0.61001086,1
2017,39,3915000,0.69714302,1,0.56435323,1,0.15218265,1,0.42120254,1
2017,39,3916000,0.87815696,1,0.83937317,1,0.50157201,1,0.77435148,1
2017,39,3918000,0.87966859,1,0.8107332,1,0.4739123,1,0.71767873,1
2017,39,3921000,0.94884741,1,0.81026059,1,0.66244531,1,0.80671978,1
2017,39,3961000,0.29802513,1,0.20114395,1,0.14127946,1,0.15775736,1
2017,39,3977000,0.75711977,1,0.7317397,1,0.50381148,1,0.63913924,1
2017,40,4009050,0.1007706,1,0.14977191,1,0.060754497,1,0.080691993,1
2017,40,4023200,0.063258789,1,0.08970207,1,0.02638191,1,0.038159873,1
2017,40,4041850,0.51986182,1,0.56362993,1,0.44929603,1,0.50680816,1
2017,40,4052500,0.40452754,1,0.38696861,1,0.30847555,1,0.34063643,1
2017,40,4055000,0.77042449,1,0.8706122,1,0.34317368,1,0.6397329,1
2017,40,4075000,0.7932142,1,0.82054245,1,0.51044071,1,0.69286633,1
2017,41,4105350,0.21609703,1,0.26322666,1,0.10912958,1,0.15441291,1
2017,41,4105800,0.054263566,1,0.15222834,1,0.043805212,1,0.056442898,1
2017,41,4123850,0.2,1,0.34652928,1,0.17790475,1,0.20556211,1
2017,41,4131250,0.2631579,1,0.28189835,1,0.17479943,1,0.21085565,1
2017,41,4134100,0.11140583,1,0.29286608,1,0.083163269,1,0.16020444,1
2017,41,4147000,0.45384616,1,0.54430032,1,0.3130385,1,0.37927967,1
2017,41,4159000,0.56905067,1,0.54206073,1,0.21055745,1,0.33078974,1
2017,41,4164900,0.51717174,1,0.76741374,1,0.30448812,1,0.50356293,1
2017,42,4202000,0.87456447,1,0.8835116,1,0.25440735,1,0.68036968,1
2017,42,4206088,0.28858665,1,0.42906794,1,0.11010072,1,0.25381517,1
2017,42,4224000,0.86840487,1,0.78869897,1,0.40763199,1,0.56245542,1
2017,42,4260000,0.91202408,1,0.9512462,1,0.88469356,1,0.92210102,1
2017,42,4261000,0.74756157,1,0.45856664,1,0.17451948,1,0.36850178,1
2017,42,4263624,0.87309647,1,0.96364731,1,0.30422002,1,0.81588298,1
2017,42,4269000,0.98987341,1,0.99622381,1,0.95104164,1,0.9745537,1
2017,44,4419180,0.33811477,1,0.38787228,1,0.11237992,1,0.22301248,1
2017,44,4454640,0.8646943,1,0.78211677,1,0.63180429,1,0.75016123,1
2017,44,4459000,0.91271508,1,0.93113559,1,0.84747666,1,0.91861087,1
2017,44,4474300,0,1,0,1,0,1,0,1
2017,45,4513330,0.67781019,1,0.38123167,1,0.23185895,1,0.41163933,1
2017,45,4516000,0.57971311,1,0.40957585,1,0.28061092,1,0.46806666,1
2017,45,4548535,NA,NA,NA,NA,NA,NA,NA,NA
2017,45,4550875,0.80899489,1,0.81021506,1,0.3378675,1,0.68543178,1
2017,46,4659020,0.4667511,1,0.43148997,1,0.12779233,1,0.23359227,1
2017,47,4714000,0.88852042,1,0.93777168,1,0.62743777,1,0.80350542,1
2017,47,4715160,0.5446189,1,0.46992299,1,0.40208036,1,0.45588049,1
2017,47,4727740,0,1,0,1,0,1,0,1
2017,47,4740000,0.65365851,1,0.44492105,1,0.19337901,1,0.2921477,1
2017,47,4748000,0.93598032,1,0.92832142,1,0.57895702,1,0.91130131,1
2017,47,4751560,0.25738475,1,0.31962964,1,0.086289823,1,0.14871286,1
2017,47,4752006,0.82757807,1,0.84155172,1,0.52202827,1,0.72720629,1
2017,48,4801000,0.71001685,1,0.68551153,1,0.45550448,1,0.57462001,1
2017,48,4801924,0.053955376,1,0.10494269,1,0.017141756,1,0.031650122,1
2017,48,4803000,0.64585519,1,0.58029073,1,0.21309592,1,0.43599942,1
2017,48,4804000,0.34785113,1,0.54845703,1,0.15653487,1,0.38213724,1
2017,48,4805000,0.49505678,1,0.5520786,1,0.052371148,1,0.33129147,1
2017,48,4806128,0.5942806,1,0.68125939,1,0.48082983,1,0.62215441,1
2017,48,4807000,0.72060198,1,0.70060331,1,0.16738728,1,0.61363006,1
2017,48,4810768,1,1,1,1,1,1,1,1
2017,48,4810912,0.81242037,1,0.80145305,1,0.62147355,1,0.7622785,1
2017,48,4813024,0.23738317,1,0.54447824,1,0.12181945,1,0.32524544,1
2017,48,4813552,0,1,0,1,0,1,0,1
2017,48,4815976,0,1,0,1,0,1,0,1
2017,48,4816432,0.29375765,1,0.58271688,1,0.39439866,1,0.47135478,1
2017,48,4817000,0.73096192,1,0.72742009,1,0.39233559,1,0.64953941,1
2017,48,4819000,0.87102437,1,0.84980768,1,0.22849497,1,0.77980959,1
2017,48,4819972,0.31816193,1,0.38047287,1,0.21603535,1,0.29293883,1
2017,48,4822660,0.7348485,1,0.86516881,1,0.74409449,1,0.8571282,1
2017,48,4824000,0.58232826,1,0.66985869,1,0.49459103,1,0.65405166,1
2017,48,4826232,0,1,0,1,0,1,0,1
2017,48,4827000,0.69994909,1,0.70028991,1,0.17608298,1,0.56607324,1
2017,48,4827684,0,1,0,1,0,1,0,1
2017,48,4829000,0.43495288,1,0.56194568,1,0.37910634,1,0.49424866,1
2017,48,4830464,0.4779247,1,0.68081927,1,0.47911906,1,0.58816844,1
2017,48,4835000,0.77139294,1,0.76525134,1,0.24707097,1,0.69762343,1
2017,48,4837000,0.62274665,1,0.80696177,1,0.61189801,1,0.69399947,1
2017,48,4839148,0.47674516,1,0.48587751,1,0.40291914,1,0.46000919,1
2017,48,4841464,0.58974361,1,0.79122007,1,0.77340567,1,0.78963876,1
2017,48,4841980,0.025164114,1,0.06336733,1,0.015656086,1,0.029381825,1
2017,48,4842508,0.10585468,1,0.28635642,1,0.048228346,1,0.17514697,1
2017,48,4843888,0.5362286,1,0.58253521,1,0.29161555,1,0.46946639,1
2017,48,4845000,0.67816091,1,0.52283812,1,0.20988855,1,0.42953321,1
2017,48,4845384,0.83333331,1,0.87859279,1,0.78206366,1,0.87107134,1
2017,48,4845744,0.040279839,1,0.14501619,1,0.019111825,1,0.052306876,1
2017,48,4847892,0.67277378,1,0.82216221,1,0.65788502,1,0.75168031,1
2017,48,4848072,0.17664233,1,0.22174345,1,0.041042112,1,0.16253527,1
2017,48,4848768,0.3968254,1,0.82967359,1,0.39700374,1,0.81940919,1
2017,48,4850820,0.01897019,1,0.041079812,1,0.022451317,1,0.031457495,1
2017,48,4853388,0.21965748,1,0.29010639,1,0.13317192,1,0.25200689,1
2017,48,4856000,0.75613618,1,0.82361484,1,0.47824666,1,0.78364742,1
2017,48,4856348,0,1,0,1,0,1,0,1
2017,48,4857200,1,2,0.96992362,1,0.9631902,1,0.96989799,1
2017,48,4858016,0.10895645,1,0.22183499,1,0.045245584,1,0.088557854,1
2017,48,4861796,0.1301876,1,0.21138982,1,0.056020703,1,0.12528495,1
2017,48,4863500,0.096045196,1,0.13866471,1,0.030201342,1,0.075030424,1
2017,48,4864472,0.33699059,1,0.39560655,1,0.21384384,1,0.32336083,1
2017,48,4865000,0.5910154,1,0.65980434,1,0.21722339,1,0.56943923,1
2017,48,4870808,0.020461472,1,0.076279528,1,0.0086268876,1,0.021297747,1
2017,48,4872176,0.80434781,1,0.71064532,1,0.44932508,1,0.63141924,1
2017,48,4874144,0.67352015,1,0.81863248,1,0.32672805,1,0.63227403,1
2017,48,4876000,0.8914752,1,0.88066828,1,0.39401147,1,0.74790066,1
2017,48,4879000,0.6652739,1,0.6728937,1,0.44642064,1,0.55674124,1
2017,49,4943660,0,1,0,1,0,1,0,1
2017,49,4944320,0,1,0,1,0,1,0,1
2017,49,4955980,0.47196263,1,0.59053141,1,0.17490533,1,0.30816239,1
2017,49,4957300,0.036144577,1,0.046501424,1,0.016037736,1,0.024427481,1
2017,49,4962470,0.17088607,1,0.22924902,1,0.06739378,1,0.11450175,1
2017,49,4967000,0.50063801,1,0.54494774,1,0.11223751,1,0.27815783,1
2017,49,4967440,0.038869258,1,0.073519625,1,0.026530201,1,0.034166034,1
2017,49,4970850,0,1,0,1,0,1,0,1
2017,49,4965330,0,3,0,1,0,1,0,1
2017,49,4982950,0.012944984,1,0.026485326,1,0.0056733931,1,0.011247444,1
2017,49,4983470,0.62212485,1,0.62252486,1,0.42699191,1,0.55008805,1
2017,51,5101000,0.09758132,1,0.14828068,1,0.03233289,1,0.091327474,1
2017,51,5116000,0.25918138,1,0.17489879,1,0.054528508,1,0.13693844,1
2017,51,5135000,0.37555611,1,0.32513049,1,0.24041738000000001,1,0.33626363,1
2017,51,5147672,0.63177949,1,0.48770493,1,0.31862095,1,0.47016013,1
2017,51,5156000,0.56562871,1,0.43814433,1,0.27541479,1,0.46380869,1
2017,51,5157000,0.63981301,1,0.56153053,1,0.34730178,1,0.55335325,1
2017,51,5164000,0.58136827,1,0.40824741,1,0.30837473,1,0.51356441,1
2017,51,5167000,0.63548499,1,0.6154027,1,0.16170628,1,0.47235864,1
2017,51,5168000,0.68317825,1,0.64254385,1,0.21822122,1,0.41089767,1
2017,51,5176432,0.2085074,1,0.11276332,1,0.077876873,1,0.15363187,1
2017,51,5182000,0.19518292,1,0.086200282,1,0.026213333,1,0.081001945,1
2017,53,5303180,0.17547807,1,0.24947925,1,0.13512824,1,0.18260631,1
2017,53,5305210,0,1,0,1,0,1,0,1
2017,53,5305280,0.066390045,1,0.057627119,1,0.016727529,1,0.028569229,1
2017,53,5322640,0.1198556,1,0.16081694,1,0.065068491,1,0.099877052,1
2017,53,5323515,0.29747388,1,0.32210803,1,0.1641791,1,0.25065324,1
2017,53,5335275,0.57432431,1,0.55798244,1,0.29133785,1,0.40160313,1
2017,53,5335415,0.48188767,1,0.5456003,1,0.25481597,1,0.40013561,1
2017,53,5335940,0,1,0,1,0,1,0,1
2017,53,5353545,0.49315068,1,0.65649265,1,0.23773672,1,0.53903306,1
2017,53,5357745,0,1,0,1,0,1,0,1
2017,53,5363000,0.3616789,1,0.32300517,1,0.035570771,1,0.17390549,1
2017,53,5367000,0.44768855,1,0.41186824,1,0.25687584,1,0.30614665,1
2017,53,5367167,0.16838488,1,0.17002237,1,0.075604759,1,0.091405772,1
2017,53,5370000,0.53364021,1,0.58496273,1,0.29868892,1,0.45097947,1
2017,53,5374060,0.12064965,1,0.2083538,1,0.078660622,1,0.11775322,1
2017,53,5380010,0.64705884,1,0.8155722,1,0.39518073,1,0.67478782,1
2017,55,5502375,0.047858942,1,0.040253021,1,0.024743268,1,0.03118372,1
2017,55,5531000,0.44803184,1,0.45670187,1,0.098191068,1,0.22391094,1
2017,55,5539225,0.45739472,1,0.3998656,1,0.18229716,1,0.30096942,1
2017,55,5548000,0.24419335,1,0.27030888,1,0.1090318,1,0.18059157,1
2017,55,5553000,0.91782951,1,0.85378569,1,0.60645092,1,0.86082065,1
2017,55,5566000,0.57925713,1,0.55120599,1,0.29633477,1,0.46175653,1
2016,01,0103076,0,1,0,1,0,1,0,1
2016,01,0107000,0.92518163,1,0.68657297,1,0.12218045,1,0.77303648,1
2016,01,0135896,0,1,0,1,0,1,0,1
2016,01,0137000,0.54585028,1,0.49733689,1,0.12038447,1,0.34356955,1
2016,01,0150000,0.79115444,1,0.64503205,1,0.54104906,1,0.70907325,1
2016,01,0151000,0.83589208,1,0.90024573,1,0.48709241,1,0.77788353,1
2016,01,0177256,0.64893758,1,0.66728282,1,0.11927112,1,0.47968829,1
2016,02,0203000,0.46019176,1,0.35294119,1,0.13451327,1,0.28862771,1
2016,04,0404720,0.59397078,1,0.60979801,1,0.41207269,1,0.56817698,1
2016,04,0407940,0.38230088,1,0.48842511,1,0.27125564,1,0.38454857,1
2016,04,0412000,0.11107905,1,0.18688737,1,0.019247629,1,0.075600728,1
2016,04,0423620,0.30612245,1,0.44217023,1,0.15124442,1,0.28983343,1
2016,04,0427400,0.024223275,1,0.044607844,1,0.014674687,1,0.021270396,1
2016,04,0427820,0.60132575,1,0.61899894,1,0.23746161,1,0.45058823,1
2016,04,0428380,0.1631068,1,0.19433199,1,0.080820642,1,0.13449426,1
2016,04,0446000,0.52327222,1,0.62211668,1,0.23033386,1,0.41841814,1
2016,04,0454050,0.54228854,1,0.58014446,1,0.19550888,1,0.32981622,1
2016,04,0455000,0.58426464,1,0.74561059,1,0.24869329,1,0.58885264,1
2016,04,0465000,0.22845276,1,0.34479094,1,0.036470387,1,0.10198349,1
2016,04,0471510,0.1745135,1,0.18416099,1,0.082153596,1,0.12035302,1
2016,04,0473000,0.3960827,1,0.41444087,1,0.16319002,1,0.32566988,1
2016,04,0477000,0.61618751,1,0.69920295,1,0.28514493,1,0.55151218,1
2016,04,0485540,0.56026787,1,0.55520117,1,0.50721002,1,0.54707658,1
2016,05,0523290,0.32172996,1,0.3136,1,0.1515677,1,0.19710031,1
2016,05,0524550,0.80131656,1,0.86083096,1,0.46732408,1,0.65810847,1
2016,05,0535710,0.97525775,1,0.884058,1,0.56015414,1,0.72607422,1
2016,05,0541000,0.79470021,1,0.82160747,1,0.33652708,1,0.65341264,1
2016,05,0566080,0.75665396,1,0.82392448,1,0.53509122,1,0.72251064,1
2016,06,0600562,0.015300547,1,0.01845444,1,0.011536126,1,0.012182926,1
2016,06,0600884,0.91208792,1,0.88510472,1,0.84959352,1,0.78856277,1
2016,06,0602000,0.68872988,1,0.77531892,1,0.30790961,1,0.68024248,1
2016,06,0602252,0.54427958,1,0.6487661,1,0.49438202,1,0.5641275,1
2016,06,0602364,0.63721657,1,0.55734682,1,0.3857868,1,0.48414522,1
2016,06,0603526,0.7889415,1,0.79840177,1,0.41551661,1,0.68646431,1
2016,06,0604982,0.96467394,1,0.98685855,1,0.81308413,1,0.97358078,1
2016,06,0606000,0,1,0,1,0,1,0,1
2016,06,0608786,0.60180998,1,0.62345481,1,0.36206895,1,0.5454734,1
2016,06,0608954,0,1,0,1,0,1,0,1
2016,06,0611194,0,1,0,1,0,1,0,1
2016,06,0611530,0.94978809,1,0.89369106,1,0.81836325,1,0.88121957,1
2016,06,0613014,0.19178082,1,0.2931999,1,0.13845129,1,0.18491386,1
2016,06,0613210,0.47858942,1,0.74922055,1,0.45702305,1,0.64474958,1
2016,06,0613214,0.048923679,1,0.0099431816,1,0.0025682184,1,0.0066277646,1
2016,06,0613392,0.19253333,1,0.38989425,1,0.1644194,1,0.31000167,1
2016,06,0613588,0.68463612,1,0.67862201,1,0.49941108,1,0.57828164,1
2016,06,0614218,0.16719243,1,0.19135803,1,0.085594229,1,0.13111034,1
2016,06,0615044,0.99944764,1,0.99977809,1,1,1,0.99968404,1
2016,06,0616000,0.37668163,1,0.49812418,1,0.10917566,1,0.34832168,1
2016,06,0616350,0.11915368,1,0.31766108,1,0.067789339,1,0.21672793,1
2016,06,0616532,0.37967914,1,0.64919519,1,0.27109826,1,0.52474844,1
2016,06,0617918,0.033333335,1,0.025269646,1,0.0067114094,1,0.01853179,1
2016,06,0619766,0.45794392,1,0.40638572,1,0.29109275,1,0.40058428,1
2016,06,0621712,0.65661103,1,0.54518014,1,0.38148499,1,0.44355345,1
2016,06,0622230,1,1,1,1,1,1,1,1
2016,06,0622020,0.030415602,1,0.017187148,1,0.0062564104,1,0.022222223,1
2016,06,0622804,0.54740608,1,0.68111318,1,0.16514248,1,0.52071774,1
2016,06,0623182,0.28211212,1,0.37830749,1,0.11962026,1,0.2523641,1
2016,06,0624638,0,1,0,1,0,1,0,1
2016,06,0624680,0.6629253,1,0.84845304,1,0.57357723,1,0.8038162,1
2016,06,0626000,0.041975308,1,0.039030708,1,0.021783995,1,0.011785885,1
2016,06,0627000,0.77060974,1,0.80933821,1,0.38006833,1,0.7198596,1
2016,06,0628000,0.19277108,1,0.41022316,1,0.0683676,1,0.23369515,1
2016,06,0629000,0.73214287,1,0.88792062,1,0.40081352,1,0.82257694,1
2016,06,0630000,0.45247149,1,0.65918803,1,0.45177966,1,0.50156349,1
2016,06,0632548,0.76177186,1,0.73867422,1,0.20752984,1,0.6807006,1
2016,06,0633000,0.48094612,1,0.64601934,1,0.45418951,1,0.58335364,1
2016,06,0633182,0.97190708,1,0.95786852,1,0.91767782,1,0.94592327,1
2016,06,0633434,0.94327539,1,0.87632507,1,0.85590971,1,0.8619681,1
2016,06,0636000,0.047008548,1,0.10658475,1,0.0060918122,1,0.034103815,1
2016,06,0636448,0.68720376,1,0.77605087,1,0.34825176,1,0.72861159,1
2016,06,0636546,0.81228036,1,0.94612908,1,0.59349591,1,0.89043212,1
2016,06,0636770,0,1,0,1,0,1,0,1
2016,06,0637692,0.59174311,1,0.74207771,1,0.54258674,1,0.71298599,1
2016,06,0639496,0.050955415,1,0.35666955,1,0.056946184,1,0.18652473,1
2016,06,0639892,0.2717478,1,0.37069747,1,0.096844874,1,0.29249322,1
2016,06,0640130,0.95155233,1,0.91665703,1,0.769279,1,0.900065,1
2016,06,0641992,0.085585587,1,0.21582903,1,0.029360466000000002,1,0.089538373,1
2016,06,0643000,0.70791525,1,0.73507088,1,0.15034562,1,0.62788117,1
2016,06,0644000,0.80122828,1,0.91862011,1,0.29937732,1,0.84244394,1
2016,06,0645484,0.13609467,1,0.24493076,1,0.12261229,1,0.18580289,1
2016,06,0646842,0.068441063,1,0.072721399,1,0.048940353,1,0.062634327,1
2016,06,0646898,0.96944445,1,0.94905245,1,0.81651902,1,0.92633265,1
2016,06,0647766,0.0091743115,1,0.093824796,1,0.014492754,1,0.038412791,1
2016,06,0648256,0,1,0,1,0,1,0,1
2016,06,0648354,0.6453287,1,0.74322373,1,0.46710834,1,0.64715946,1
2016,06,0649270,0.99320531,1,0.99538696,1,0.98714143,1,0.99449253,1
2016,06,0649670,0.0083333338,1,0.088949844,1,0.0064054257,1,0.035981614,1
2016,06,0650076,0,1,0,1,0,1,0,1
2016,06,0650258,0.17977528,1,0.28815189,1,0.067547724,1,0.20077777,1
2016,06,0651182,0,1,0,1,0,1,0,1
2016,06,0652526,0.89106143,1,0.86496937,1,0.82499999,1,0.86602217,1
2016,06,0653000,0.66120559,1,0.85757852,1,0.20663917,1,0.68274319000000006,1
