year,state,county,state_name,county_name,population,rate_injury_death,rate_injury_death_lb,rate_injury_death_ub,rate_injury_death_se,rate_injury_death_quality
2014,12,086,Florida,Miami-Dade County,NA,41.7,40.6,42.8,0.6,1
2014,12,087,Florida,Monroe County,NA,83.3,74.2,92.4,4.6,1
2014,12,089,Florida,Nassau County,NA,79,69.9,88.1,4.6,1
2014,12,091,Florida,Okaloosa County,NA,59.8,54.8,64.7,2.5,1
2014,12,093,Florida,Okeechobee County,NA,85,72.1,97.9,6.6,1
2014,12,095,Florida,Orange County,NA,52.7,50.9,54.6,1,1
2014,12,097,Florida,Osceola County,NA,51.6,47.8,55.4,1.9,1
2014,12,099,Florida,Palm Beach County,NA,59.8,58,61.7,0.9,1
2014,12,101,Florida,Pasco County,NA,83.5,79.7,87.2,1.9,1
2014,12,103,Florida,Pinellas County,NA,77,74.5,79.5,1.3,1
2014,12,105,Florida,Polk County,NA,64.2,61.3,67,1.4,1
2014,12,107,Florida,Putnam County,NA,97,86.3,107.6,5.5,1
2014,12,109,Florida,St. Johns County,NA,57.5,52.8,62.2,2.4,1
2014,12,111,Florida,St. Lucie County,NA,64.1,59.9,68.4,2.2,1
2014,12,113,Florida,Santa Rosa County,NA,64.3,58.6,70,2.9,1
2014,12,115,Florida,Sarasota County,NA,67.5,63.4,71.5,2.1,1
2014,12,117,Florida,Seminole County,NA,50.7,47.7,53.7,1.5,1
2014,12,119,Florida,Sumter County,NA,71.8,62.5,81,4.7,1
2014,12,121,Florida,Suwannee County,NA,90.8,78,103.5,6.5,1
2014,12,123,Florida,Taylor County,NA,65.7,51.8,82.1,7.5,1
2014,12,125,Florida,Union County,NA,99,75.9,126.9,12.6,1
2014,12,127,Florida,Volusia County,NA,76.4,72.9,80,1.8,1
2014,12,129,Florida,Wakulla County,NA,74.2,60.1,88.3,7.2,1
2014,12,131,Florida,Walton County,NA,68.3,58.7,77.8,4.9,1
2014,12,133,Florida,Washington County,NA,87.6,71,104.2,8.5,1
2014,13,001,Georgia,Appling County,NA,81.2,63.5,102.2,9.6,1
2014,13,003,Georgia,Atkinson County,NA,113.1,81.5,152.8,17.5,1
2014,13,005,Georgia,Bacon County,NA,92.4,68.3,122.1,13.2,1
2014,13,007,Georgia,Baker County,NA,NA,NA,NA,NA,NA
2014,13,009,Georgia,Baldwin County,NA,49,39.6,58.4,4.8,1
2014,13,011,Georgia,Banks County,NA,83.9,65.8,105.5,9.8,1
2014,13,013,Georgia,Barrow County,NA,67.4,58.5,76.4,4.6,1
2014,13,015,Georgia,Bartow County,NA,74.2,66.5,81.9,3.9,1
2014,13,017,Georgia,Ben Hill County,NA,61.2,46.2,79.5,8.2,1
2014,13,019,Georgia,Berrien County,NA,64.6,49.3,83.2,8.4,1
2014,13,021,Georgia,Bibb County,NA,69.2,63.3,75.2,3,1
2014,13,023,Georgia,Bleckley County,NA,67.1,48.6,90.4,10.3,1
2014,13,025,Georgia,Brantley County,NA,77.5,60.3,98.1,9.3,1
2014,13,027,Georgia,Brooks County,NA,62.8,46.1,83.5,9.2,1
2014,13,029,Georgia,Bryan County,NA,55.4,44,68.9,6.2,1
2014,13,031,Georgia,Bulloch County,NA,64,54.6,73.4,4.8,1
2014,13,033,Georgia,Burke County,NA,87.6,70.3,104.9,8.8,1
2014,13,035,Georgia,Butts County,NA,84,67.6,100.5,8.4,1
2014,13,037,Georgia,Calhoun County,NA,NA,NA,NA,NA,NA
2014,13,039,Georgia,Camden County,NA,63.3,52.9,73.8,5.3,1
2014,13,043,Georgia,Candler County,NA,61.8,42.3,87.2,11,1
2014,13,045,Georgia,Carroll County,NA,76.5,69,84,3.8,1
2014,13,047,Georgia,Catoosa County,NA,60.5,52,69,4.3,1
2014,13,049,Georgia,Charlton County,NA,62.5,44.9,84.8,9.8,1
2014,13,051,Georgia,Chatham County,NA,63.5,59.3,67.8,2.2,1
2014,13,053,Georgia,Chattahoochee County,NA,65.6,36.7,108.1,17,2
2014,13,055,Georgia,Chattooga County,NA,87.7,71.7,103.7,8.2,1
2014,13,057,Georgia,Cherokee County,NA,51.3,46.8,55.8,2.3,1
2014,13,059,Georgia,Clarke County,NA,47.1,40.8,53.4,3.2,1
2014,13,061,Georgia,Clay County,NA,NA,40.8,137.8,22.9,NA
2014,13,063,Georgia,Clayton County,NA,49.3,45,53.5,2.1,1
2014,13,065,Georgia,Clinch County,NA,65.9,41.3,99.8,14.1,2
2014,13,067,Georgia,Cobb County,NA,51,48.5,53.4,1.3,1
2014,13,069,Georgia,Coffee County,NA,71.5,60,83.1,5.9,1
2014,13,071,Georgia,Colquitt County,NA,89.8,77.3,102.3,6.4,1
2014,13,073,Georgia,Columbia County,NA,51.3,45.6,56.9,2.9,1
2014,13,075,Georgia,Cook County,NA,61.7,46.1,80.9,8.6,1
2014,13,077,Georgia,Coweta County,NA,51,45.4,56.6,2.9,1
2014,13,079,Georgia,Crawford County,NA,72.3,51.6,98.4,11.5,1
2014,13,081,Georgia,Crisp County,NA,61,47.5,77,7.3,1
2014,13,083,Georgia,Dade County,NA,91.9,72.3,115.2,10.6,1
2014,13,085,Georgia,Dawson County,NA,91.7,73.6,112.8,9.7,1
2014,13,087,Georgia,Decatur County,NA,77.1,62.4,91.8,7.5,1
2014,13,089,Georgia,DeKalb County,NA,47.9,45.5,50.2,1.2,1
2014,13,091,Georgia,Dodge County,NA,62.2,48.2,78.9,7.6,1
2014,13,093,Georgia,Dooly County,NA,51.9,36.7,71.2,8.4,1
2014,13,095,Georgia,Dougherty County,NA,51.9,45.2,58.6,3.4,1
2014,13,097,Georgia,Douglas County,NA,56.5,50.4,62.6,3.1,1
2014,13,099,Georgia,Early County,NA,80.1,57.7,108.2,12.4,1
2014,13,101,Georgia,Echols County,NA,NA,45.7,140.4,22.3,NA
2014,13,103,Georgia,Effingham County,NA,65.8,55.5,76.1,5.2,1
2014,13,105,Georgia,Elbert County,NA,90.5,72.2,112,9.8,1
2014,13,107,Georgia,Emanuel County,NA,93.3,75.2,111.5,9.2,1
2014,13,109,Georgia,Evans County,NA,64.5,45.2,89.3,10.8,1
2014,13,111,Georgia,Fannin County,NA,98.8,79.1,118.5,10.1,1
2014,13,113,Georgia,Fayette County,NA,47.3,41.1,53.6,3.2,1
2014,13,115,Georgia,Floyd County,NA,71.7,64.1,79.2,3.9,1
2014,13,117,Georgia,Forsyth County,NA,46.4,41.7,51.1,2.4,1
2014,13,119,Georgia,Franklin County,NA,98.5,79.2,117.7,9.8,1
2014,13,121,Georgia,Fulton County,NA,56.3,54.1,58.5,1.1,1
2014,13,123,Georgia,Gilmer County,NA,64.9,52.1,79.9,6.9,1
2014,13,125,Georgia,Glascock County,NA,NA,57.2,168.6,26.2,NA
2014,13,127,Georgia,Glynn County,NA,65.1,57.1,73,4.1,1
2014,13,129,Georgia,Gordon County,NA,67,57.1,76.9,5,1
2014,13,131,Georgia,Grady County,NA,74.5,59.9,91.5,7.9,1
2014,13,133,Georgia,Greene County,NA,72.8,54.2,95.7,10.2,1
2014,13,135,Georgia,Gwinnett County,NA,40.5,38.4,42.7,1.1,1
2014,13,137,Georgia,Habersham County,NA,62.1,51.7,72.5,5.3,1
2014,13,139,Georgia,Hall County,NA,62.7,57.5,67.9,2.6,1
2014,13,141,Georgia,Hancock County,NA,55.4,35.9,81.9,11.2,2
2014,13,143,Georgia,Haralson County,NA,108.9,91.6,126.1,8.8,1
2014,13,145,Georgia,Harris County,NA,53.1,42.2,65.9,5.9,1
2014,13,147,Georgia,Hart County,NA,64.8,51.6,80.4,7.1,1
2014,13,149,Georgia,Heard County,NA,77.5,57,103.1,11.4,1
2014,13,151,Georgia,Henry County,NA,56.3,51.4,61.1,2.5,1
2014,13,153,Georgia,Houston County,NA,53.7,48.1,59.2,2.8,1
2014,13,155,Georgia,Irwin County,NA,63.8,43.3,90.5,11.5,1
2014,13,157,Georgia,Jackson County,NA,72.3,62.5,82.1,5,1
2014,13,159,Georgia,Jasper County,NA,71.6,52.4,95.5,10.5,1
2014,13,161,Georgia,Jeff Davis County,NA,91.8,70.7,117.2,11.5,1
2014,13,163,Georgia,Jefferson County,NA,85.3,66.2,108.1,10.3,1
2014,13,165,Georgia,Jenkins County,NA,79.7,55.5,110.8,13.4,1
2014,13,167,Georgia,Johnson County,NA,68.2,47.5,94.8,11.6,1
2014,13,169,Georgia,Jones County,NA,56.2,44.6,70,6.3,1
2014,13,171,Georgia,Lamar County,NA,75.3,58.1,96,9.4,1
2014,13,173,Georgia,Lanier County,NA,40.6,24.4,63.3,9.2,2
2014,13,175,Georgia,Laurens County,NA,81.2,69.7,92.6,5.8,1
2014,13,177,Georgia,Lee County,NA,55.6,43.6,69.9,6.5,1
2014,13,179,Georgia,Liberty County,NA,60.2,50.6,69.8,4.9,1
2014,13,181,Georgia,Lincoln County,NA,94.9,65.7,132.6,16.3,1
2014,13,183,Georgia,Long County,NA,46.2,31.4,65.6,8.3,1
2014,13,185,Georgia,Lowndes County,NA,59.9,53,66.8,3.5,1
2014,13,187,Georgia,Lumpkin County,NA,65.8,52.6,79,6.7,1
2014,13,189,Georgia,McDuffie County,NA,84.1,67.3,103.9,9.1,1
2014,13,191,Georgia,McIntosh County,NA,64.8,46.3,88.3,10.3,1
2014,13,193,Georgia,Macon County,NA,55.1,39,75.7,9,1
2014,13,195,Georgia,Madison County,NA,87.8,71.9,103.7,8.1,1
2014,13,197,Georgia,Marion County,NA,66.8,44.4,96.6,12.7,1
2014,13,199,Georgia,Meriwether County,NA,77.5,61.3,96.7,8.8,1
2014,13,201,Georgia,Miller County,NA,79.1,50.7,117.8,16,2
2014,13,205,Georgia,Mitchell County,NA,56,43.2,71.4,6.9,1
2014,13,207,Georgia,Monroe County,NA,74.5,59.6,89.4,7.6,1
2014,13,209,Georgia,Montgomery County,NA,65.4,43.8,93.9,12.2,1
2014,13,211,Georgia,Morgan County,NA,67,51.2,86.1,8.6,1
2014,13,213,Georgia,Murray County,NA,91.3,77.5,105.1,7,1
2014,13,215,Georgia,Muscogee County,NA,62,57,67,2.5,1
2014,13,217,Georgia,Newton County,NA,61.3,54.3,68.4,3.6,1
2014,13,219,Georgia,Oconee County,NA,50.9,40.1,63.7,5.9,1
2014,13,221,Georgia,Oglethorpe County,NA,60.8,44,81.8,9.3,1
2014,13,223,Georgia,Paulding County,NA,59,52.8,65.1,3.1,1
2014,13,225,Georgia,Peach County,NA,80.7,64.6,96.8,8.2,1
2014,13,227,Georgia,Pickens County,NA,74.3,59.9,88.8,7.4,1
2014,13,229,Georgia,Pierce County,NA,82.7,65.2,103.5,9.5,1
2014,13,231,Georgia,Pike County,NA,65.2,49.1,84.9,8.8,1
2014,13,233,Georgia,Polk County,NA,88.4,75.2,101.5,6.7,1
2014,13,235,Georgia,Pulaski County,NA,53.5,36.3,75.9,9.5,1
2014,13,237,Georgia,Putnam County,NA,69,53.6,87.5,8.4,1
2014,13,239,Georgia,Quitman County,NA,NA,NA,NA,NA,NA
2014,13,241,Georgia,Rabun County,NA,76.7,58.6,98.5,9.8,1
2014,13,243,Georgia,Randolph County,NA,79.2,52.6,114.5,15,1
2014,13,245,Georgia,Richmond County,NA,73.8,68.4,79.3,2.8,1
2014,13,247,Georgia,Rockdale County,NA,61.2,53.5,68.8,3.9,1
2014,13,249,Georgia,Schley County,NA,NA,26,83.4,13.7,NA
2014,13,251,Georgia,Screven County,NA,75.3,56.7,98,10.2,1
2014,13,253,Georgia,Seminole County,NA,114.5,83.2,153.8,17.3,1
2014,13,255,Georgia,Spalding County,NA,70.6,61.2,80,4.8,1
2014,13,257,Georgia,Stephens County,NA,100.7,83.1,118.3,9,1
2014,13,259,Georgia,Stewart County,NA,79.2,51.3,117,15.7,1
2014,13,261,Georgia,Sumter County,NA,45.9,36,57.8,5.4,1
2014,13,263,Georgia,Talbot County,NA,95.9,63.7,138.6,18.2,1
2014,13,265,Georgia,Taliaferro County,NA,NA,NA,NA,NA,NA
2014,13,267,Georgia,Tattnall County,NA,76.4,61.7,93.5,7.9,1
2014,13,269,Georgia,Taylor County,NA,71.2,48.1,101.7,13,1
2014,13,271,Georgia,Telfair County,NA,52.6,38.3,70.3,7.8,1
2014,13,273,Georgia,Terrell County,NA,60.1,38.9,88.7,12,1
2014,13,275,Georgia,Thomas County,NA,58.9,48.9,69,5.1,1
2014,13,277,Georgia,Tift County,NA,63.7,52.6,74.7,5.6,1
2014,13,279,Georgia,Toombs County,NA,76.5,61.6,91.5,7.6,1
2014,13,281,Georgia,Towns County,NA,103.2,75,138.6,15.6,1
2014,13,283,Georgia,Treutlen County,NA,66.3,40.5,102.3,14.7,2
2014,13,285,Georgia,Troup County,NA,70.3,61.2,79.3,4.6,1
2014,13,287,Georgia,Turner County,NA,68.3,45.7,98.1,12.7,1
2014,13,289,Georgia,Twiggs County,NA,64.1,42.2,93.2,12.4,1
2014,13,291,Georgia,Union County,NA,80.7,62.6,102.2,9.7,1
2014,13,293,Georgia,Upson County,NA,69.3,55.7,85.3,7.3,1
2014,13,295,Georgia,Walker County,NA,64.5,55.9,73,4.4,1
2014,13,297,Georgia,Walton County,NA,65.8,58,73.6,4,1
2014,13,299,Georgia,Ware County,NA,78.8,65.8,91.7,6.6,1
2014,13,301,Georgia,Warren County,NA,60.6,37.5,92.6,13.3,2
2014,13,303,Georgia,Washington County,NA,46,34.3,60.5,6.4,1
2014,13,305,Georgia,Wayne County,NA,84.5,69.6,99.5,7.6,1
2014,13,307,Georgia,Webster County,NA,NA,NA,NA,NA,NA
2014,13,309,Georgia,Wheeler County,NA,55.8,34.5,85.3,12.1,2
2014,13,311,Georgia,White County,NA,74.2,59.2,89.3,7.7,1
2014,13,313,Georgia,Whitfield County,NA,55.7,49.1,62.4,3.4,1
2014,13,315,Georgia,Wilcox County,NA,86.4,61.2,118.7,13.9,1
2014,13,317,Georgia,Wilkes County,NA,77.3,55,105.7,12.4,1
2014,13,319,Georgia,Wilkinson County,NA,71,48.2,100.8,12.7,1
2014,13,321,Georgia,Worth County,NA,46.6,34.2,61.9,6.8,1
2014,15,001,Hawaii,Hawaii County,NA,62.5,57.3,67.7,2.7,1
2014,15,003,Hawaii,Honolulu County,NA,44.7,42.9,46.6,0.9,1
2014,15,005,Hawaii,Kalawao County,NA,NA,0,0,0,NA
2014,15,007,Hawaii,Kauai County,NA,49.1,41.6,56.5,3.8,1
2014,15,009,Hawaii,Maui County,NA,60.5,55.1,65.8,2.7,1
2014,16,001,Idaho,Ada County,NA,52.9,49.7,56.1,1.6,1
2014,16,003,Idaho,Adams County,NA,NA,39.4,126.7,20.9,NA
2014,16,005,Idaho,Bannock County,NA,92.4,82.8,102,4.9,1
2014,16,007,Idaho,Bear Lake County,NA,106.3,70.6,153.6,20,1
2014,16,009,Idaho,Benewah County,NA,111.3,80.5,149.9,17,1
2014,16,011,Idaho,Bingham County,NA,80.8,68.6,93.1,6.3,1
2014,16,013,Idaho,Blaine County,NA,68.4,53.1,86.7,8.3,1
2014,16,015,Idaho,Boise County,NA,97.2,62.9,143.5,19.3,1
2014,16,017,Idaho,Bonner County,NA,66.2,54.6,77.9,5.9,1
2014,16,019,Idaho,Bonneville County,NA,79.8,71.8,87.8,4.1,1
2014,16,021,Idaho,Boundary County,NA,96.8,71.1,128.7,14.2,1
2014,16,023,Idaho,Butte County,NA,NA,46.3,165.8,27.8,NA
2014,16,025,Idaho,Camas County,NA,NA,NA,NA,NA,NA
2014,16,027,Idaho,Canyon County,NA,58.4,53.4,63.4,2.6,1
2014,16,029,Idaho,Caribou County,NA,93.1,61.8,134.5,17.6,1
2014,16,031,Idaho,Cassia County,NA,95.7,77.9,113.6,9.1,1
2014,16,033,Idaho,Clark County,NA,NA,NA,NA,NA,NA
2014,16,035,Idaho,Clearwater County,NA,96.1,67.3,133,16,1
2014,16,037,Idaho,Custer County,NA,122.1,76.5,184.9,26.3,2
2014,16,039,Idaho,Elmore County,NA,71.5,56.9,88.6,7.8,1
2014,16,041,Idaho,Franklin County,NA,91.5,68.6,119.7,12.5,1
2014,16,043,Idaho,Fremont County,NA,70.8,51.3,95.4,10.8,1
2014,16,045,Idaho,Gem County,NA,58.7,43.8,77,8.1,1
2014,16,047,Idaho,Gooding County,NA,80.8,61.7,104.1,10.5,1
2014,16,049,Idaho,Idaho County,NA,99,77.3,124.9,11.8,1
2014,16,051,Idaho,Jefferson County,NA,64.5,50.7,80.9,7.4,1
2014,16,053,Idaho,Jerome County,NA,79.5,63.2,98.6,8.8,1
2014,16,055,Idaho,Kootenai County,NA,62.5,56.7,68.3,2.9,1
2014,16,057,Idaho,Latah County,NA,67.2,54.6,79.8,6.4,1
2014,16,059,Idaho,Lemhi County,NA,120.2,84.6,165.7,19.6,1
2014,16,061,Idaho,Lewis County,NA,NA,36.2,116.4,18.9,NA
2014,16,063,Idaho,Lincoln County,NA,76.3,45.9,119.1,17.3,2
2014,16,065,Idaho,Madison County,NA,44.6,32.4,59.9,6.7,1
2014,16,067,Idaho,Minidoka County,NA,77.2,60.8,96.8,8.9,1
2014,16,069,Idaho,Nez Perce County,NA,98.7,84.8,112.6,7.1,1
2014,16,071,Idaho,Oneida County,NA,90.7,55.4,140.1,20.2,2
2014,16,073,Idaho,Owyhee County,NA,64.8,45.4,89.7,10.9,1
2014,16,075,Idaho,Payette County,NA,58,44.6,74,7.3,1
2014,16,077,Idaho,Power County,NA,71.5,46.3,105.6,14.4,2
2014,16,079,Idaho,Shoshone County,NA,134.2,106.2,167.3,15.1,1
2014,16,081,Idaho,Teton County,NA,82.6,56.9,116.1,14.5,1
2014,16,083,Idaho,Twin Falls County,NA,80.7,71.9,89.6,4.5,1
2014,16,085,Idaho,Valley County,NA,72.8,50.1,102.3,12.7,1
2014,16,087,Idaho,Washington County,NA,93.4,67.6,125.8,14.2,1
2014,17,001,Illinois,Adams County,NA,57,49.1,64.8,4,1
2014,17,003,Illinois,Alexander County,NA,63.5,41.5,93,12.5,1
2014,17,005,Illinois,Bond County,NA,70.4,54.2,89.9,8.8,1
2014,17,007,Illinois,Boone County,NA,49.2,40.7,57.8,4.4,1
2014,17,009,Illinois,Brown County,NA,NA,31.3,83.4,12.4,NA
2014,17,011,Illinois,Bureau County,NA,67.8,55.5,80.2,6.3,1
2014,17,013,Illinois,Calhoun County,NA,NA,31,91.5,14.2,NA
2014,17,015,Illinois,Carroll County,NA,81.3,61.7,105.1,10.7,1
2014,17,017,Illinois,Cass County,NA,70.3,52,92.9,10.1,1
2014,17,019,Illinois,Champaign County,NA,50.2,45.5,54.8,2.4,1
2014,17,021,Illinois,Christian County,NA,69.2,56.8,81.6,6.3,1
2014,17,023,Illinois,Clark County,NA,87.3,67.6,110.8,10.7,1
2014,17,025,Illinois,Clay County,NA,82.8,62.7,107.3,11,1
2014,17,027,Illinois,Clinton County,NA,45.8,36.9,56.3,4.8,1
2014,17,029,Illinois,Coles County,NA,58.5,48.7,68.3,5,1
2014,17,031,Illinois,Cook County,NA,45.5,44.7,46.3,0.4,1
2014,17,033,Illinois,Crawford County,NA,67.1,52.2,84.9,8.1,1
2014,17,035,Illinois,Cumberland County,NA,56.2,39.2,78.2,9.5,1
2014,17,037,Illinois,DeKalb County,NA,36,30.6,41.4,2.7,1
2014,17,039,Illinois,De Witt County,NA,51.9,38,69.2,7.7,1
2014,17,041,Illinois,Douglas County,NA,53.3,39.9,69.7,7.3,1
2014,17,043,Illinois,DuPage County,NA,33.4,31.7,35,0.9,1
2014,17,045,Illinois,Edgar County,NA,68.3,52.5,87.4,8.6,1
2014,17,047,Illinois,Edwards County,NA,102.9,70.8,144.5,18,1
2014,17,049,Illinois,Effingham County,NA,71.4,58.8,83.9,6.4,1
2014,17,051,Illinois,Fayette County,NA,78.6,63.3,96.5,8.3,1
2014,17,053,Illinois,Ford County,NA,65.8,48,88,9.8,1
2014,17,055,Illinois,Franklin County,NA,95.7,81.9,109.6,7.1,1
2014,17,057,Illinois,Fulton County,NA,60.8,49.7,71.8,5.6,1
2014,17,059,Illinois,Gallatin County,NA,111.6,73.5,162.4,21.5,1
2014,17,061,Illinois,Greene County,NA,76,56.9,99.4,10.5,1
2014,17,063,Illinois,Grundy County,NA,66.5,56.2,76.8,5.3,1
2014,17,065,Illinois,Hamilton County,NA,62.1,40.2,91.7,12.5,2
2014,17,067,Illinois,Hancock County,NA,51.2,37.6,68.1,7.5,1
2014,17,069,Illinois,Hardin County,NA,124.9,79.2,187.4,26.2,2
2014,17,071,Illinois,Henderson County,NA,45.1,25.8,73.2,11.3,2
2014,17,073,Illinois,Henry County,NA,54.8,45.8,63.9,4.6,1
2014,17,075,Illinois,Iroquois County,NA,78.9,64,93.8,7.6,1
2014,17,077,Illinois,Jackson County,NA,55.2,46.2,64.3,4.6,1
2014,17,079,Illinois,Jasper County,NA,51.1,33.1,75.4,10.2,1
2014,17,081,Illinois,Jefferson County,NA,71.3,59.4,83.3,6.1,1
2014,17,083,Illinois,Jersey County,NA,63,49,79.7,7.6,1
2014,17,085,Illinois,Jo Daviess County,NA,55,41.9,70.9,7.2,1
2014,17,087,Illinois,Johnson County,NA,60.2,42.4,83,10,1
2014,17,089,Illinois,Kane County,NA,37,34.6,39.4,1.2,1
2014,17,091,Illinois,Kankakee County,NA,60.1,53.6,66.5,3.3,1
2014,17,093,Illinois,Kendall County,NA,32.3,27.3,37.3,2.6,1
2014,17,095,Illinois,Knox County,NA,63.9,54.1,73.6,5,1
2014,17,097,Illinois,Lake County,NA,39.5,37.3,41.6,1.1,1
2014,17,099,Illinois,LaSalle County,NA,69.2,62.3,76.1,3.5,1
2014,17,101,Illinois,Lawrence County,NA,81.7,63.5,103.6,9.9,1
2014,17,103,Illinois,Lee County,NA,59.7,48.4,70.9,5.7,1
2014,17,105,Illinois,Livingston County,NA,65.8,54.5,77,5.7,1
2014,17,107,Illinois,Logan County,NA,48.8,38.7,60.7,5.5,1
2014,17,109,Illinois,McDonough County,NA,55.2,43.7,68.8,6.2,1
2014,17,111,Illinois,McHenry County,NA,46.6,43.1,50.2,1.8,1
2014,17,113,Illinois,McLean County,NA,44.7,40.1,49.3,2.4,1
2014,17,115,Illinois,Macon County,NA,49.6,43.7,55.5,3,1
2014,17,117,Illinois,Macoupin County,NA,56.7,47.3,66.1,4.8,1
2014,17,119,Illinois,Madison County,NA,78.4,73.8,83.1,2.4,1
2014,17,121,Illinois,Marion County,NA,73.3,61.2,85.5,6.2,1
2014,17,123,Illinois,Marshall County,NA,60.3,41.8,84.2,10.3,1
2014,17,125,Illinois,Mason County,NA,90.2,69.2,115.6,11.4,1
2014,17,127,Illinois,Massac County,NA,89.8,69.4,114.2,11.1,1
2014,17,129,Illinois,Menard County,NA,44,29.2,63.6,8.4,1
2014,17,131,Illinois,Mercer County,NA,63,45.9,84.3,9.4,1
2014,17,133,Illinois,Monroe County,NA,56.3,44.9,67.6,5.8,1
2014,17,135,Illinois,Montgomery County,NA,66.3,53.7,79,6.5,1
2014,17,137,Illinois,Morgan County,NA,70.3,58.2,82.4,6.2,1
2014,17,139,Illinois,Moultrie County,NA,57.5,41.6,77.5,8.8,1
2014,17,141,Illinois,Ogle County,NA,64.4,54.7,74.1,5,1
2014,17,143,Illinois,Peoria County,NA,62.6,57.5,67.6,2.6,1
2014,17,145,Illinois,Perry County,NA,60.2,46.8,76.4,7.3,1
2014,17,147,Illinois,Piatt County,NA,59.2,44.1,77.8,8.3,1
2014,17,149,Illinois,Pike County,NA,65.7,49.1,86.2,9.1,1
2014,17,151,Illinois,Pope County,NA,NA,54.6,150.2,22.8,NA
2014,17,153,Illinois,Pulaski County,NA,88.5,56.1,132.7,18.6,2
2014,17,155,Illinois,Putnam County,NA,71.4,44.8,108.2,15.2,2
2014,17,157,Illinois,Randolph County,NA,98.2,83.3,113.1,7.6,1
2014,17,159,Illinois,Richland County,NA,53.2,39,71,7.8,1
2014,17,161,Illinois,Rock Island County,NA,50.6,45.5,55.7,2.6,1
2014,17,163,Illinois,St. Clair County,NA,74.1,69.4,78.7,2.4,1
2014,17,165,Illinois,Saline County,NA,88.9,72.2,105.5,8.5,1
2014,17,167,Illinois,Sangamon County,NA,65.8,60.8,70.8,2.5,1
2014,17,169,Illinois,Schuyler County,NA,64.3,42,94.2,12.6,1
2014,17,171,Illinois,Scott County,NA,72.7,44.4,112.3,16.2,2
2014,17,173,Illinois,Shelby County,NA,56,42.8,72.1,7.2,1
2014,17,175,Illinois,Stark County,NA,83.6,52.4,126.6,18,2
2014,17,177,Illinois,Stephenson County,NA,58.7,49,68.4,5,1
2014,17,179,Illinois,Tazewell County,NA,54.2,48.7,59.8,2.8,1
2014,17,181,Illinois,Union County,NA,70.1,53.6,90,9,1
2014,17,183,Illinois,Vermilion County,NA,72.6,64.2,81,4.3,1
2014,17,185,Illinois,Wabash County,NA,74,54.2,98.7,10.9,1
2014,17,187,Illinois,Warren County,NA,58.6,43.5,77.3,8.3,1
2014,17,189,Illinois,Washington County,NA,59.3,43.3,79.4,8.9,1
2014,17,191,Illinois,Wayne County,NA,61,45,80.9,8.8,1
2014,17,193,Illinois,White County,NA,86.7,66.3,111.3,11.1,1
2014,17,195,Illinois,Whiteside County,NA,54.1,45.4,62.8,4.4,1
2014,17,197,Illinois,Will County,NA,42.7,40.4,45,1.2,1
2014,17,199,Illinois,Williamson County,NA,76.2,66.9,85.6,4.8,1
2014,17,201,Illinois,Winnebago County,NA,74,69.5,78.4,2.3,1
2014,17,203,Illinois,Woodford County,NA,54.5,43.9,65.1,5.4,1
2014,18,001,Indiana,Adams County,NA,49.1,39.1,60.7,5.4,1
2014,18,003,Indiana,Allen County,NA,58.7,55.1,62.2,1.8,1
2014,18,005,Indiana,Bartholomew County,NA,58.7,51.1,66.2,3.9,1
2014,18,007,Indiana,Benton County,NA,81,55.7,113.7,14.2,1
2014,18,009,Indiana,Blackford County,NA,74.8,55,99.5,10.9,1
2014,18,011,Indiana,Boone County,NA,55.5,46.9,64.1,4.4,1
2014,18,013,Indiana,Brown County,NA,68.2,50.1,90.7,10,1
2014,18,015,Indiana,Carroll County,NA,60.7,46,78.7,8,1
2014,18,017,Indiana,Cass County,NA,51.4,41.4,61.5,5.1,1
2014,18,019,Indiana,Clark County,NA,68.4,61.6,75.3,3.5,1
2014,18,021,Indiana,Clay County,NA,62.1,49.5,77,6.8,1
2014,18,023,Indiana,Clinton County,NA,66.2,53.5,78.9,6.5,1
2014,18,025,Indiana,Crawford County,NA,100.3,73.7,133.4,14.6,1
2014,18,027,Indiana,Daviess County,NA,65.4,52.5,78.2,6.5,1
2014,18,029,Indiana,Dearborn County,NA,81,69.6,92.3,5.8,1
2014,18,031,Indiana,Decatur County,NA,78.4,63,93.8,7.9,1
2014,18,033,Indiana,DeKalb County,NA,59.5,48.8,70.2,5.4,1
2014,18,035,Indiana,Delaware County,NA,62.2,55.5,69,3.4,1
2014,18,037,Indiana,Dubois County,NA,55.7,45.5,65.8,5.2,1
2014,18,039,Indiana,Elkhart County,NA,51.1,46.6,55.6,2.3,1
2014,18,041,Indiana,Fayette County,NA,88.2,70.7,105.6,8.9,1
2014,18,043,Indiana,Floyd County,NA,59.5,51.6,67.4,4,1
2014,18,045,Indiana,Fountain County,NA,89.4,69.7,113,10.7,1
2014,18,047,Indiana,Franklin County,NA,68.8,54.2,86.1,7.9,1
2014,18,049,Indiana,Fulton County,NA,70.8,55.4,89.2,8.3,1
2014,18,051,Indiana,Gibson County,NA,73.6,60.6,86.5,6.6,1
2014,18,053,Indiana,Grant County,NA,78.2,68.5,87.8,4.9,1
2014,18,055,Indiana,Greene County,NA,90.5,75.6,105.5,7.6,1
2014,18,057,Indiana,Hamilton County,NA,36,32.7,39.3,1.7,1
2014,18,059,Indiana,Hancock County,NA,55.1,47.2,62.9,4,1
