year,state,county,environmental,subgroup_type,subgroup,environmental_quality
2014,39,045,69.45946091971878,All,All,1
2014,39,047,80.8265974025974,All,All,1
2014,39,049,44.99915413596617,All,All,1
2014,39,051,81.700359653040593,All,All,1
2014,39,053,65.42092773786692,All,All,1
2014,39,055,82.98177341476674,All,All,1
2014,39,057,65.28251272097138,All,All,1
2014,39,059,76.54450419661255,All,All,1
2014,39,061,34.72488023981914,All,All,1
2014,39,063,80.24865187939966,All,All,1
2014,39,065,88.46807641550933,All,All,1
2014,39,067,82.92750668875016,All,All,1
2014,39,069,87.47805798959892,All,All,1
2014,39,071,82.89603845976055,All,All,1
2014,39,073,78.5627426058878,All,All,1
2014,39,075,84.05581804706318,All,All,1
2014,39,077,87.43256851282398,All,All,1
2014,39,079,69.47371934935664,All,All,1
2014,39,081,69.15006568384177,All,All,1
2014,39,083,81.36390285442903,All,All,1
2014,39,085,72.55350127612128,All,All,1
2014,39,087,39.34114331723028,All,All,1
2014,39,089,69.56879537373966,All,All,1
2014,39,091,86.82576156614871,All,All,1
2014,39,093,68.38852429206685,All,All,1
2014,39,095,61.545643555995774,All,All,1
2014,39,097,78.86077643908969,All,All,1
2014,39,099,66.3294785186316,All,All,1
2014,39,101,78.57626452675643,All,All,1
2014,39,103,75.27489071807273,All,All,1
2014,39,105,68.51799354948226,All,All,1
2014,39,107,86.54097918556474,All,All,1
2014,39,109,71.18085219836153,All,All,1
2014,39,111,79.47854694996573,All,All,1
2014,39,113,49.64524748457838,All,All,1
2014,39,115,77.01735995192628,All,All,1
2014,39,117,86.17724557743419,All,All,1
2014,39,119,70.37153129254075,All,All,1
2014,39,121,77.3828720554907,All,All,1
2014,39,123,87.07498063141584,All,All,1
2014,39,125,88.15653345773079,All,All,1
2014,39,127,79.89908333333334,All,All,1
2014,39,129,75.21245935428846,All,All,1
2014,39,131,75.94463934886332,All,All,1
2014,39,133,74.67200237692893,All,All,1
2014,39,135,80.95327906032898,All,All,1
2014,39,137,88.3183092013078,All,All,1
2014,39,139,82.42813871495689,All,All,1
2014,39,141,66.04300340416752,All,All,1
2014,39,143,81.30548117293134,All,All,1
2014,39,145,61.60546357615894,All,All,1
2014,39,147,83.0385918003565,All,All,1
2014,39,149,76.89679650157632,All,All,1
2014,39,151,67.90150897118025,All,All,1
2014,39,153,55.98187506463957,All,All,1
2014,39,155,63.81192797549086,All,All,1
2014,39,157,71.8597434568541,All,All,1
2014,39,159,78.57801845922019,All,All,1
2014,39,161,86.02495456451838,All,All,1
2014,39,163,78.19153089571289,All,All,1
2014,39,165,54.74040887222398,All,All,1
2014,39,167,51.08792477998471,All,All,1
2014,39,169,76.29917897336883,All,All,1
2014,39,171,87.17149867975355,All,All,1
2014,39,173,78.53870406355598,All,All,1
2014,39,175,88.24983359218993,All,All,1
2014,40,001,50.09119749776586,All,All,1
2014,40,003,62.030860950377,All,All,1
2014,40,005,61.72976071070354,All,All,1
2014,40,007,91.69951621573195,All,All,1
2014,40,009,79.18748092934048,All,All,1
2014,40,011,76.05248169243288,All,All,1
2014,40,013,60.96699162748022,All,All,1
2014,40,015,75.89590876789279,All,All,1
2014,40,017,48.99767975771786,All,All,1
2014,40,019,51.58196653412856,All,All,1
2014,40,021,48.012202256581695,All,All,1
2014,40,023,57.31828665568369,All,All,1
2014,40,025,98,All,All,1
2014,40,027,45.40462530290563,All,All,1
2014,40,029,56.906584992343035,All,All,1
2014,40,031,68.56772545305499,All,All,1
2014,40,033,77.41936007796005,All,All,1
2014,40,035,63.5743645213629,All,All,1
2014,40,037,51.47510870027051,All,All,1
2014,40,039,76.30821581421455,All,All,1
2014,40,041,63.07180973077387,All,All,1
2014,40,043,81.02657255553248,All,All,1
2014,40,045,84.30051057622174,All,All,1
2014,40,047,58.0326938358497,All,All,1
2014,40,049,59.68239670325663,All,All,1
2014,40,051,56.32431669833149,All,All,1
2014,40,053,70.63674552288305,All,All,1
2014,40,055,84,All,All,1
2014,40,057,84,All,All,1
2014,40,059,89,All,All,1
2014,40,061,45.902406729496064,All,All,1
2014,40,063,60.046387283236996,All,All,1
2014,40,065,76.05830637488107,All,All,1
2014,40,067,74.9233181746903,All,All,1
2014,40,069,67.48238703250928,All,All,1
2014,40,071,51.761189139599395,All,All,1
2014,40,073,63.99421128798842,All,All,1
2014,40,075,83.55123147457086,All,All,1
2014,40,077,51.69847083600403,All,All,1
2014,40,079,45.632412883631716,All,All,1
2014,40,081,62.428446720595936,All,All,1
2014,40,083,57.90647597254004,All,All,1
2014,40,085,63.73438479214539,All,All,1
2014,40,087,57.90259341885109,All,All,1
2014,40,089,45.366059582680016,All,All,1
2014,40,091,55.804219533785776,All,All,1
2014,40,093,74.7269276083257,All,All,1
2014,40,095,58.35110248058131,All,All,1
2014,40,097,49.72785025800798,All,All,1
2014,40,099,68.75380785002929,All,All,1
2014,40,101,45.60061827308952,All,All,1
2014,40,103,66.53200556618542,All,All,1
2014,40,105,64.44613927048792,All,All,1
2014,40,107,59.70848287112561,All,All,1
2014,40,109,42.87017876726615,All,All,1
2014,40,111,53.172827349391504,All,All,1
2014,40,113,53.47099317854684,All,All,1
2014,40,115,63.030013089821104,All,All,1
2014,40,117,61.81480140045877,All,All,1
2014,40,119,55.328315739999745,All,All,1
2014,40,121,47.50435647943388,All,All,1
2014,40,123,62.119108599794046,All,All,1
2014,40,125,63.16349363507779,All,All,1
2014,40,127,55.533097657976136,All,All,1
2014,40,129,82,All,All,1
2014,40,131,47.93486273800371,All,All,1
2014,40,133,65.57906520031422,All,All,1
2014,40,135,35.79352828379674,All,All,1
2014,40,137,67.27830734966592,All,All,1
2014,40,139,92.55966503838101,All,All,1
2014,40,141,81.77890154909743,All,All,1
2014,40,143,34.40274098888543,All,All,1
2014,40,145,49.82679524389102,All,All,1
2014,40,147,52.53694437979986,All,All,1
2014,40,149,80.76183101015316,All,All,1
2014,40,151,69.41560616208976,All,All,1
2014,40,153,84.47982799439532,All,All,1
2014,41,001,93.95488815502523,All,All,1
2014,41,003,74.29980007903852,All,All,1
2014,41,005,22.181007390231795,All,All,1
2014,41,007,96.5524760983994,All,All,1
2014,41,009,70.9734820070958,All,All,1
2014,41,011,80.01265196719743,All,All,1
2014,41,013,86.30281757861333,All,All,1
2014,41,015,83.15281321337451,All,All,1
2014,41,017,74.76953678106669,All,All,1
2014,41,019,53.520913434618684,All,All,1
2014,41,021,92,All,All,1
2014,41,023,93.60232081911263,All,All,1
2014,41,025,96.30015166138149,All,All,1
2014,41,027,80.42541998231654,All,All,1
2014,41,029,42.9769826171563,All,All,1
2014,41,031,75.04512139257902,All,All,1
2014,41,033,43.15014273497067,All,All,1
2014,41,035,74.15502008032128,All,All,1
2014,41,037,94.93926661573721,All,All,1
2014,41,039,39.57667632567002,All,All,1
2014,41,041,92.13513806406867,All,All,1
2014,41,043,43.868800202925506,All,All,1
2014,41,045,81.7227716330514,All,All,1
2014,41,047,38.84825307070102,All,All,1
2014,41,049,85.02888472853704,All,All,1
2014,41,051,18.246344261927113,All,All,1
2014,41,053,63.76532747436702,All,All,1
2014,41,055,92,All,All,1
2014,41,057,94.54760401042078,All,All,1
2014,41,059,80.16028442820797,All,All,1
2014,41,061,93.83186975442959,All,All,1
2014,41,063,93.74365298128536,All,All,1
2014,41,065,79.73324930082326,All,All,1
2014,41,067,35.2290926493878,All,All,1
2014,41,069,92,All,All,1
2014,41,071,63.21193997173736,All,All,1
2014,42,001,72.44437114782507,All,All,1
2014,42,003,37.159306427416176,All,All,1
2014,42,005,78.60421696442943,All,All,1
2014,42,007,63.1775293315464,All,All,1
2014,42,009,86.23510094867429,All,All,1
2014,42,011,43.26392682123695,All,All,1
2014,42,013,85.76617103892414,All,All,1
2014,42,015,90.83676211806112,All,All,1
2014,42,017,42.64249087758801,All,All,1
2014,42,019,69.08132559421512,All,All,1
2014,42,021,87.89724855327155,All,All,1
2014,42,023,96,All,All,1
2014,42,025,80.66888121589542,All,All,1
2014,42,027,84.16518817204302,All,All,1
2014,42,029,55.07340518381903,All,All,1
2014,42,031,89.23148312498415,All,All,1
2014,42,033,91.34235074626865,All,All,1
2014,42,035,83.61540986089723,All,All,1
2014,42,037,77.52847709758679,All,All,1
2014,42,039,89.99749433377752,All,All,1
2014,42,041,54.362722412496865,All,All,1
2014,42,043,53.815648314848154,All,All,1
2014,42,045,24.587670634389905,All,All,1
2014,42,047,93.44867654508612,All,All,1
2014,42,049,81.97577570573873,All,All,1
2014,42,051,71.52054278454084,All,All,1
2014,42,053,93.84220159497974,All,All,1
2014,42,055,68.41383475121603,All,All,1
2014,42,057,82.55312945005764,All,All,1
2014,42,059,70.68806161745827,All,All,1
2014,42,061,86.41821545157781,All,All,1
2014,42,063,85.18302170983341,All,All,1
2014,42,065,90.06861021475464,All,All,1
2014,42,067,83.71415318839995,All,All,1
2014,42,069,80.32046555744009,All,All,1
2014,42,071,48.66072747082126,All,All,1
2014,42,073,67.83082384624801,All,All,1
2014,42,075,61.668681204876314,All,All,1
2014,42,077,24.37743592347202,All,All,1
2014,42,079,78.8726559964044,All,All,1
2014,42,081,66.08186773629538,All,All,1
2014,42,083,95.38150799553738,All,All,1
2014,42,085,68.96483467111345,All,All,1
2014,42,087,83.19197088106199,All,All,1
2014,42,089,79.19320787444607,All,All,1
2014,42,091,30.990119500056835,All,All,1
2014,42,093,77.52129905277403,All,All,1
2014,42,095,34.2025365527613,All,All,1
2014,42,097,76.7591257131949,All,All,1
2014,42,099,77.2080457761859,All,All,1
2014,42,101,12.250980658340444,All,All,1
2014,42,103,87.36682312817538,All,All,1
2014,42,105,97.41367256890723,All,All,1
2014,42,107,81.93157816046647,All,All,1
2014,42,109,79.08253594509293,All,All,1
2014,42,111,89.21693004895404,All,All,1
2014,42,113,94,All,All,1
2014,42,115,81.93027067528332,All,All,1
2014,42,117,95.12162991642666,All,All,1
2014,42,119,76.83926148370593,All,All,1
2014,42,121,86.07105869344882,All,All,1
2014,42,123,92.1957397253627,All,All,1
2014,42,125,54.389604961639535,All,All,1
2014,42,127,91.01289279735217,All,All,1
2014,42,129,57.64528513156842,All,All,1
2014,42,131,80.91048212830776,All,All,1
2014,42,133,51.66536392939651,All,All,1
2014,44,001,85.24506465604605,All,All,1
2014,44,003,78.58590161751981,All,All,1
2014,44,005,87.33298700043493,All,All,1
2014,44,007,62.72991673023137,All,All,1
2014,44,009,89.53740255432078,All,All,1
2014,45,001,35.144581673306774,All,All,1
2014,45,003,24.7371695369683,All,All,1
2014,45,005,25.350154582626907,All,All,1
2014,45,007,28.240968998171404,All,All,1
2014,45,009,31.810786631733656,All,All,1
2014,45,011,27.68959483106744,All,All,1
2014,45,013,51.67855128730269,All,All,1
2014,45,015,26.12977467100908,All,All,1
2014,45,017,34.01297318874327,All,All,1
2014,45,019,34.82707274785738,All,All,1
2014,45,021,31.61674475380114,All,All,1
2014,45,023,26.235018955607192,All,All,1
2014,45,025,42.66939330498781,All,All,1
2014,45,027,38.56133317376735,All,All,1
2014,45,029,30.650064057311685,All,All,1
2014,45,031,37.01320403163099,All,All,1
2014,45,033,45.54213581147515,All,All,1
2014,45,035,27.60909001765052,All,All,1
2014,45,037,30.287810935912393,All,All,1
2014,45,039,34.73338465486272,All,All,1
2014,45,041,31.86992423474192,All,All,1
2014,45,043,50.39717498219874,All,All,1
2014,45,045,28.258328748177533,All,All,1
2014,45,047,27.484305962012968,All,All,1
2014,45,049,26.164150943396226,All,All,1
2014,45,051,57.56256354137249,All,All,1
2014,45,053,29.030182013670224,All,All,1
2014,45,055,31.219001636136152,All,All,1
2014,45,057,31.382280072942212,All,All,1
2014,45,059,30.445744841090526,All,All,1
2014,45,061,36.77207611716913,All,All,1
2014,45,063,26.9072977063083,All,All,1
2014,45,065,24.95071478556433,All,All,1
2014,45,067,48.25747431427602,All,All,1
2014,45,069,41.412666996536366,All,All,1
2014,45,071,30.161652435293806,All,All,1
2014,45,073,43.78853675525075,All,All,1
2014,45,075,29.493918607963884,All,All,1
2014,45,077,39.27250223705228,All,All,1
2014,45,079,19.185673610070435,All,All,1
2014,45,081,36.17753967856606,All,All,1
2014,45,083,27.4776883433543,All,All,1
2014,45,085,25.137583269933756,All,All,1
2014,45,087,29.08598962194218,All,All,1
2014,45,089,42.430393325387364,All,All,1
2014,45,091,14.214841575111036,All,All,1
2014,46,003,98,All,All,1
2014,46,005,96.4320946322955,All,All,1
2014,46,007,99,All,All,1
2014,46,009,97,All,All,1
2014,46,011,94.27956626948877,All,All,1
2014,46,013,95.71517267107227,All,All,1
2014,46,015,96.90152513650914,All,All,1
2014,46,017,98,All,All,1
2014,46,019,95.3100692075251,All,All,1
2014,46,021,99,All,All,1
2014,46,023,97.6246063633402,All,All,1
2014,46,025,99,All,All,1
2014,46,027,95.41423253150057,All,All,1
2014,46,029,96.60710921081238,All,All,1
2014,46,031,99,All,All,1
2014,46,033,97,All,All,1
2014,46,035,95.75828687278256,All,All,1
2014,46,037,99,All,All,1
2014,46,039,99,All,All,1
2014,46,041,99,All,All,1
2014,46,043,98,All,All,1
2014,46,045,98.42641228939544,All,All,1
2014,46,047,98,All,All,1
2014,46,049,99,All,All,1
2014,46,051,98.28169207526439,All,All,1
2014,46,053,98,All,All,1
2014,46,055,99,All,All,1
2014,46,057,98.52563456043032,All,All,1
2014,46,059,98.43331339712918,All,All,1
2014,46,061,98,All,All,1
2014,46,063,99,All,All,1
2014,46,065,97.19575349559814,All,All,1
2014,46,067,98,All,All,1
2014,46,069,98,All,All,1
2014,46,071,99,All,All,1
2014,46,073,98,All,All,1
2014,46,075,98,All,All,1
2014,46,077,98.40342345847111,All,All,1
2014,46,079,97.37545431493534,All,All,1
2014,46,081,93.19552251000898,All,All,1
2014,46,083,87.95422753797128,All,All,1
2014,46,085,98,All,All,1
2014,46,087,98,All,All,1
2014,46,089,99,All,All,1
2014,46,091,99,All,All,1
2014,46,093,94.17132679638425,All,All,1
2014,46,095,99,All,All,1
2014,46,097,98,All,All,1
2014,46,099,81.7462474575886,All,All,1
2014,46,101,97,All,All,1
2014,46,103,86.03881461931265,All,All,1
2014,46,105,99,All,All,1
2014,46,107,99,All,All,1
2014,46,109,98.58808114141512,All,All,1
2014,46,111,98,All,All,1
2014,46,113,98.34116387004642,All,All,1
2014,46,115,98.27335164835165,All,All,1
2014,46,117,98,All,All,1
2014,46,119,99,All,All,1
2014,46,121,99,All,All,1
2014,46,123,98.39935123445666,All,All,1
2014,46,125,97,All,All,1
2014,46,127,93.7328994644431,All,All,1
2014,46,129,99,All,All,1
2014,46,135,94.14481842338353,All,All,1
2014,46,137,99,All,All,1
2014,47,001,41.36360258009715,All,All,1
2014,47,003,48.310665790626366,All,All,1
2014,47,005,53.82551238910982,All,All,1
2014,47,007,68.3845166163142,All,All,1
2014,47,009,35.58820267609595,All,All,1
2014,47,011,9.753940438002456,All,All,1
2014,47,013,63.453259334506086,All,All,1
2014,47,015,69.37247932685332,All,All,1
2014,47,017,61.559994388130896,All,All,1
2014,47,019,71.98785297916157,All,All,1
2014,47,021,48.60240565557929,All,All,1
2014,47,023,54.080312680949625,All,All,1
2014,47,025,61.55996985019315,All,All,1
2014,47,027,73.25634452704435,All,All,1
2014,47,029,64.49482413335966,All,All,1
2014,47,031,55.718086207220935,All,All,1
2014,47,033,66.30358243715322,All,All,1
2014,47,035,69.96971821113137,All,All,1
2014,47,037,22.89263124433876,All,All,1
2014,47,039,54.59074946466809,All,All,1
2014,47,041,65.70423871784057,All,All,1
2014,47,043,53.62059263693505,All,All,1
2014,47,045,64.47976727120243,All,All,1
2014,47,047,48.98921477343265,All,All,1
2014,47,049,78.92735185805155,All,All,1
2014,47,051,39.798875063916825,All,All,1
2014,47,053,63.73952288845906,All,All,1
2014,47,055,50.268304431599226,All,All,1
2014,47,057,48.40639852138708,All,All,1
2014,47,059,65.08569012770424,All,All,1
2014,47,061,69.5909090909091,All,All,1
2014,47,063,34.848766364952354,All,All,1
2014,47,065,23.73650702493242,All,All,1
2014,47,067,55.039367730390694,All,All,1
2014,47,069,52.47387048192771,All,All,1
2014,47,071,48.81381647348762,All,All,1
2014,47,073,42.32667735852382,All,All,1
2014,47,075,54.88139648703029,All,All,1
2014,47,077,54.52033043664843,All,All,1
2014,47,079,59.351126119148674,All,All,1
2014,47,081,62.22698530015603,All,All,1
2014,47,083,58.888463379607465,All,All,1
2014,47,085,50.7933085907652,All,All,1
2014,47,087,71.98147987884033,All,All,1
2014,47,089,36.07261434650922,All,All,1
2014,47,091,88.6443142241141,All,All,1
2014,47,093,20.117649728179483,All,All,1
2014,47,095,70.36491909385113,All,All,1
2014,47,097,65.26394873094608,All,All,1
2014,47,099,56.166880524664954,All,All,1
2014,47,101,62.60999167360533,All,All,1
2014,47,103,49.36506657113858,All,All,1
2014,47,105,25.198878369414462,All,All,1
2014,47,107,30.655555343547864,All,All,1
2014,47,109,46.49804881781314,All,All,1
2014,47,111,66.17447524577096,All,All,1
2014,47,113,46.31689439225733,All,All,1
2014,47,115,48.73330738473515,All,All,1
2014,47,117,52.17625980566226,All,All,1
2014,47,119,46.504079585151516,All,All,1
2014,47,121,28.868565076107405,All,All,1
2014,47,123,43.42060352873206,All,All,1
2014,47,125,48.956086036865095,All,All,1
2014,47,127,59.63137996219282,All,All,1
2014,47,129,66.78093844324522,All,All,1
2014,47,131,64.28953406845561,All,All,1
2014,47,133,76.06287032430232,All,All,1
2014,47,135,61.256655203158836,All,All,1
2014,47,137,77,All,All,1
2014,47,139,55.739276099311994,All,All,1
2014,47,141,63.87945983587531,All,All,1
2014,47,143,49.3582052553297,All,All,1
2014,47,145,38.03821167131597,All,All,1
2014,47,147,53.758772976844114,All,All,1
2014,47,149,38.58082632387162,All,All,1
2014,47,151,70.02022258414766,All,All,1
2014,47,153,62.24509735985032,All,All,1
2014,47,155,46.699020105660054,All,All,1
2014,47,157,25.19750248362941,All,All,1
2014,47,159,63.75785669390321,All,All,1
2014,47,161,60.562917887461495,All,All,1
2014,47,163,39.01822123047498,All,All,1
2014,47,165,41.49046424542116,All,All,1
2014,47,167,49.71378575032963,All,All,1
2014,47,169,62.92429062221657,All,All,1
2014,47,171,82.12407152682256,All,All,1
2014,47,173,47.778253827263704,All,All,1
2014,47,175,73,All,All,1
2014,47,177,63.085358818070084,All,All,1
2014,47,179,59.70151765252648,All,All,1
2014,47,181,58.777921848293744,All,All,1
2014,47,183,65.69298827055535,All,All,1
2014,47,185,70.18653683968412,All,All,1
2014,47,187,41.73247353303665,All,All,1
2014,47,189,40.00321949424672,All,All,1
2014,48,001,54.379502100406306,All,All,1
2014,48,003,78.78413741783456,All,All,1
2014,48,005,35.39822492651516,All,All,1
2014,48,007,95.1404412072502,All,All,1
2014,48,009,78.36541285439964,All,All,1
2014,48,011,93,All,All,1
2014,48,013,78.13184299678484,All,All,1
2014,48,015,73.22047764935246,All,All,1
2014,48,017,96,All,All,1
2014,48,019,81.24934599360527,All,All,1
2014,48,021,72.75623447984361,All,All,1
2014,48,023,84,All,All,1
2014,48,025,86.70639516973692,All,All,1
2014,48,027,64.71133831481602,All,All,1
2014,48,029,60.163045082187125,All,All,1
2014,48,031,79,All,All,1
2014,48,033,86,All,All,1
2014,48,035,73.5223243961888,All,All,1
2014,48,037,32.0825847767224,All,All,1
2014,48,039,33.74444584409958,All,All,1
2014,48,041,62.34049521163102,All,All,1
2014,48,043,95.03721682847896,All,All,1
2014,48,045,94,All,All,1
2014,48,047,87.27819444444444,All,All,1
2014,48,049,76.13149354932327,All,All,1
2014,48,051,73.93670225110235,All,All,1
2014,48,053,75.57254446494045,All,All,1
2014,48,055,73.49920246977103,All,All,1
2014,48,057,85.19801567063841,All,All,1
2014,48,059,82.6555958280938,All,All,1
2014,48,061,90.33829435104059,All,All,1
2014,48,063,45.85188156944556,All,All,1
2014,48,065,93.61558611656844,All,All,1
2014,48,067,37.79980230642504,All,All,1
2014,48,069,95.15437328681784,All,All,1
2014,48,071,45.66593707250342,All,All,1
2014,48,073,48.8063408604893,All,All,1
2014,48,075,80.1536937446929,All,All,1
2014,48,077,75.43367782307766,All,All,1
2014,48,079,93,All,All,1
2014,48,081,81,All,All,1
2014,48,083,82.07047134935306,All,All,1
2014,48,085,48.54022297708218,All,All,1
2014,48,087,85,All,All,1
2014,48,089,78.50965288142122,All,All,1
2014,48,091,68.91087835037303,All,All,1
2014,48,093,79.8358415121774,All,All,1
2014,48,095,85,All,All,1
2014,48,097,59.888505627885266,All,All,1
2014,48,099,72.95218679532225,All,All,1
2014,48,101,84,All,All,1
2014,48,103,81,All,All,1
2014,48,105,80,All,All,1
2014,48,107,90.8655601659751,All,All,1
2014,48,109,90,All,All,1
2014,48,111,96.44070720137991,All,All,1
2014,48,113,39.063674001395704,All,All,1
2014,48,115,88.60001471345545,All,All,1
2014,48,117,94.90729915679479,All,All,1
2014,48,119,64.2943309791945,All,All,1
2014,48,121,43.878902440917436,All,All,1
2014,48,123,72.5213021522773,All,All,1
2014,48,125,86,All,All,1
2014,48,127,63.43162190376768,All,All,1
2014,48,129,88.43014301430144,All,All,1
2014,48,131,85.3770182068018,All,All,1
2014,48,133,78.4262348530131,All,All,1
2014,48,135,70.19746501807744,All,All,1
2014,48,137,87,All,All,1
2014,48,139,55.2301760474467,All,All,1
2014,48,141,47.89917243421835,All,All,1
2014,48,143,77.92972945458247,All,All,1
2014,48,145,75.23453549417941,All,All,1
2014,48,147,69.20467801628423,All,All,1
2014,48,149,79.61087967644085,All,All,1
2014,48,151,83.43688820195776,All,All,1
2014,48,153,93.40012773431263,All,All,1
2014,48,155,82,All,All,1
2014,48,157,44.51295687151826,All,All,1
2014,48,159,51.37,All,All,1
2014,48,161,60.01637760032552,All,All,1
2014,48,163,76.99971984086962,All,All,1
2014,48,165,86.30725562283737,All,All,1
2014,48,167,41.08696356971774,All,All,1
2014,48,169,85,All,All,1
2014,48,171,82.95929147305294,All,All,1
2014,48,173,84,All,All,1
2014,48,175,83.85089030854968,All,All,1
2014,48,177,78.37877730128653,All,All,1
2014,48,179,85.66466119186684,All,All,1
2014,48,181,61.4499118671859,All,All,1
2014,48,183,14.281751075479077,All,All,1
2014,48,185,65.8659928390273,All,All,1
2014,48,187,68.5444101668468,All,All,1
2014,48,189,90.98441196938066,All,All,1
2014,48,191,85,All,All,1
2014,48,193,78.55762304921969,All,All,1
2014,48,195,95,All,All,1
2014,48,197,80,All,All,1
2014,48,199,26.8506384134746,All,All,1
2014,48,201,16.652215144809546,All,All,1
2014,48,203,19.215317077541027,All,All,1
2014,48,205,96,All,All,1
2014,48,207,83,All,All,1
2014,48,209,66.66048353969838,All,All,1
2014,48,211,86,All,All,1
2014,48,213,56.89930995991679,All,All,1
2014,48,215,81.73186582627253,All,All,1
2014,48,217,69.40682901761498,All,All,1
2014,48,219,88.87330316742081,All,All,1
2014,48,221,65.29014079125834,All,All,1
2014,48,223,59.491036698799256,All,All,1
2014,48,225,54.72934214504773,All,All,1
2014,48,227,71.00910313147723,All,All,1
2014,48,229,84,All,All,1
2014,48,231,59.50883606857981,All,All,1
2014,48,233,69.73294755547455,All,All,1
2014,48,235,84,All,All,1
2014,48,237,73.2919594067135,All,All,1
2014,48,239,82.00837053571429,All,All,1
2014,48,241,30.137525819237425,All,All,1
2014,48,243,97,All,All,1
2014,48,245,6.17451062717356,All,All,1
2014,48,247,90,All,All,1
2014,48,249,86.53378639837477,All,All,1
2014,48,251,54.708405371326066,All,All,1
2014,48,253,82.63617360143341,All,All,1
2014,48,255,70.63873958613276,All,All,1
2014,48,257,59.75570160289024,All,All,1
2014,48,259,77.37090243496588,All,All,1
2014,48,261,93,All,All,1
2014,48,263,83,All,All,1
2014,48,265,81.53808550707217,All,All,1
2014,48,267,84.0185758513932,All,All,1
2014,48,269,80,All,All,1
2014,48,271,76,All,All,1
2014,48,273,86.70110758509115,All,All,1
2014,48,275,82.55084745762711,All,All,1
2014,48,277,56.72215515853855,All,All,1
2014,48,279,93.96158558558558,All,All,1
2014,48,281,76.05094905094906,All,All,1
2014,48,283,75,All,All,1
2014,48,285,78.10340570017492,All,All,1
2014,48,287,77.28410663778058,All,All,1
2014,48,289,63.09628217349857,All,All,1
2014,48,291,42.43521451757988,All,All,1
2014,48,293,67.21257065148103,All,All,1
2014,48,295,91.43885313048567,All,All,1
2014,48,297,81.93687169875618,All,All,1
2014,48,299,76.13553341635533,All,All,1
2014,48,301,70,All,All,1
2014,48,303,82.33849002779453,All,All,1
2014,48,305,90.89734757147778,All,All,1
2014,48,307,79.67531837477259,All,All,1
2014,48,309,55.54671967361514,All,All,1
2014,48,311,77,All,All,1
2014,48,313,62.29801757316099,All,All,1
2014,48,315,30.346105466860184,All,All,1
2014,48,317,81.287284144427,All,All,1
2014,48,319,81.50603299679882,All,All,1
2014,48,321,85.12299582092814,All,All,1
2014,48,323,71.1019329642966,All,All,1
2014,48,325,77.02593420632385,All,All,1
2014,48,327,85,All,All,1
2014,48,329,70.85567024394243,All,All,1
2014,48,331,74.20711005412498,All,All,1
2014,48,333,80.35894283958206,All,All,1
2014,48,335,82.19564746643569,All,All,1
2014,48,337,67.30141046606705,All,All,1
2014,48,339,28.504094220455496,All,All,1
2014,48,341,93.41737326357568,All,All,1
2014,48,343,41.92229597813354,All,All,1
2014,48,345,91,All,All,1
2014,48,347,33.411423410183396,All,All,1
2014,48,349,58.86445613962099,All,All,1
2014,48,351,24.125602178314598,All,All,1
2014,48,353,80.55131945365336,All,All,1
2014,48,355,84.51594232039756,All,All,1
2014,48,357,92.61957140147923,All,All,1
2014,48,359,96,All,All,1
2014,48,361,5.1066149364854905,All,All,1
2014,48,363,68.42821464250035,All,All,1
2014,48,365,22.229145728643218,All,All,1
2014,48,367,59.07677987043345,All,All,1
2014,48,369,96.45080995653892,All,All,1
2014,48,371,86.86515277157619,All,All,1
2014,48,373,47.70791354328299,All,All,1
2014,48,375,86.28390125601173,All,All,1
2014,48,377,83.53656906003476,All,All,1
2014,48,379,63.27448125227521,All,All,1
2014,48,381,89.3237013663084,All,All,1
2014,48,383,83,All,All,1
2014,48,385,84,All,All,1
2014,48,387,56.89352950482519,All,All,1
2014,48,389,71.38624982114752,All,All,1
2014,48,391,85.00822481151474,All,All,1
2014,48,393,92,All,All,1
2014,48,395,71.9938353680648,All,All,1
2014,48,397,56.61626160814041,All,All,1
2014,48,399,82,All,All,1
2014,48,401,33.37179416163519,All,All,1
2014,48,403,37.335892332480334,All,All,1
2014,48,405,43.03668679503247,All,All,1
2014,48,407,42.258618761879916,All,All,1
2014,48,409,83.71188691630158,All,All,1
2014,48,411,78.41399762752076,All,All,1
2014,48,413,85,All,All,1
2014,48,415,84.6456628477905,All,All,1
2014,48,417,82,All,All,1
2014,48,419,34.9004591797027,All,All,1
2014,48,421,96,All,All,1
2014,48,423,41.40780962581787,All,All,1
2014,48,425,70.20291545189504,All,All,1
2014,48,427,85.37711154094133,All,All,1
2014,48,429,78.9545598313126,All,All,1
2014,48,431,84,All,All,1
2014,48,433,81,All,All,1
2014,48,435,84,All,All,1
2014,48,437,94.15316471947618,All,All,1
2014,48,439,41.48492959490696,All,All,1
2014,48,441,74.5286238394729,All,All,1
2014,48,443,87,All,All,1
2014,48,445,90.61193912152038,All,All,1
2014,48,447,83,All,All,1
2014,48,449,43.207713583282114,All,All,1
2014,48,451,70.28841749180732,All,All,1
2014,48,453,56.4006952313136,All,All,1
2014,48,455,50.575006919457515,All,All,1
2014,48,457,41.45355419450631,All,All,1
2014,48,459,33.71007001079019,All,All,1
2014,48,461,81.33752620545073,All,All,1
2014,48,463,77.6792960430445,All,All,1
2014,48,465,73.27378109757342,All,All,1
2014,48,467,59.85792225073662,All,All,1
2014,48,469,61.761452419762804,All,All,1
2014,48,471,44.880491274933945,All,All,1
