year,state,county,haz_idx,haz_idx_quality
2014,48,107,90.8655601659751,1
2014,48,109,90,1
2014,48,111,96.44070720137991,1
2014,48,113,39.063674001395704,1
2014,48,115,88.60001471345545,1
2014,48,117,94.90729915679479,1
2014,48,119,64.2943309791945,1
2014,48,121,43.878902440917436,1
2014,48,123,72.5213021522773,1
2014,48,125,86,1
2014,48,127,63.43162190376768,1
2014,48,129,88.43014301430144,1
2014,48,131,85.3770182068018,1
2014,48,133,78.4262348530131,1
2014,48,135,70.19746501807744,1
2014,48,137,87,1
2014,48,139,55.2301760474467,1
2014,48,141,47.89917243421835,1
2014,48,143,77.92972945458247,1
2014,48,145,75.23453549417941,1
2014,48,147,69.20467801628423,1
2014,48,149,79.61087967644085,1
2014,48,151,83.43688820195776,1
2014,48,153,93.40012773431263,1
2014,48,155,82,1
2014,48,157,44.51295687151826,1
2014,48,159,51.37,1
2014,48,161,60.01637760032552,1
2014,48,163,76.99971984086962,1
2014,48,165,86.30725562283737,1
2014,48,167,41.08696356971774,1
2014,48,169,85,1
2014,48,171,82.95929147305294,1
2014,48,173,84,1
2014,48,175,83.85089030854968,1
2014,48,177,78.37877730128653,1
2014,48,179,85.66466119186684,1
2014,48,181,61.4499118671859,1
2014,48,183,14.281751075479077,1
2014,48,185,65.8659928390273,1
2014,48,187,68.5444101668468,1
2014,48,189,90.98441196938066,1
2014,48,191,85,1
2014,48,193,78.55762304921969,1
2014,48,195,95,1
2014,48,197,80,1
2014,48,199,26.8506384134746,1
2014,48,201,16.652215144809546,1
2014,48,203,19.215317077541027,1
2014,48,205,96,1
2014,48,207,83,1
2014,48,209,66.66048353969838,1
2014,48,211,86,1
2014,48,213,56.89930995991679,1
2014,48,215,81.73186582627253,1
2014,48,217,69.40682901761498,1
2014,48,219,88.87330316742081,1
2014,48,221,65.29014079125834,1
2014,48,223,59.491036698799256,1
2014,48,225,54.72934214504773,1
2014,48,227,71.00910313147723,1
2014,48,229,84,1
2014,48,231,59.50883606857981,1
2014,48,233,69.73294755547455,1
2014,48,235,84,1
2014,48,237,73.2919594067135,1
2014,48,239,82.00837053571429,1
2014,48,241,30.137525819237425,1
2014,48,243,97,1
2014,48,245,6.17451062717356,1
2014,48,247,90,1
2014,48,249,86.53378639837477,1
2014,48,251,54.708405371326066,1
2014,48,253,82.63617360143341,1
2014,48,255,70.63873958613276,1
2014,48,257,59.75570160289024,1
2014,48,259,77.37090243496588,1
2014,48,261,93,1
2014,48,263,83,1
2014,48,265,81.53808550707217,1
2014,48,267,84.0185758513932,1
2014,48,269,80,1
2014,48,271,76,1
2014,48,273,86.70110758509115,1
2014,48,275,82.55084745762711,1
2014,48,277,56.72215515853855,1
2014,48,279,93.96158558558558,1
2014,48,281,76.05094905094906,1
2014,48,283,75,1
2014,48,285,78.10340570017492,1
2014,48,287,77.28410663778058,1
2014,48,289,63.09628217349857,1
2014,48,291,42.43521451757988,1
2014,48,293,67.21257065148103,1
2014,48,295,91.43885313048567,1
2014,48,297,81.93687169875618,1
2014,48,299,76.13553341635533,1
2014,48,301,70,1
2014,48,303,82.33849002779453,1
2014,48,305,90.89734757147778,1
2014,48,307,79.67531837477259,1
2014,48,309,55.54671967361514,1
2014,48,311,77,1
2014,48,313,62.29801757316099,1
2014,48,315,30.346105466860184,1
2014,48,317,81.287284144427,1
2014,48,319,81.50603299679882,1
2014,48,321,85.12299582092814,1
2014,48,323,71.1019329642966,1
2014,48,325,77.02593420632385,1
2014,48,327,85,1
2014,48,329,70.85567024394243,1
2014,48,331,74.20711005412498,1
2014,48,333,80.35894283958206,1
2014,48,335,82.19564746643569,1
2014,48,337,67.30141046606705,1
2014,48,339,28.504094220455496,1
2014,48,341,93.41737326357568,1
2014,48,343,41.92229597813354,1
2014,48,345,91,1
2014,48,347,33.411423410183396,1
2014,48,349,58.86445613962099,1
2014,48,351,24.125602178314598,1
2014,48,353,80.55131945365336,1
2014,48,355,84.51594232039756,1
2014,48,357,92.61957140147923,1
2014,48,359,96,1
2014,48,361,5.1066149364854905,1
2014,48,363,68.42821464250035,1
2014,48,365,22.229145728643218,1
2014,48,367,59.07677987043345,1
2014,48,369,96.45080995653892,1
2014,48,371,86.86515277157619,1
2014,48,373,47.70791354328299,1
2014,48,375,86.28390125601173,1
2014,48,377,83.53656906003476,1
2014,48,379,63.27448125227521,1
2014,48,381,89.3237013663084,1
2014,48,383,83,1
2014,48,385,84,1
2014,48,387,56.89352950482519,1
2014,48,389,71.38624982114752,1
2014,48,391,85.00822481151474,1
2014,48,393,92,1
2014,48,395,71.9938353680648,1
2014,48,397,56.61626160814041,1
2014,48,399,82,1
2014,48,401,33.37179416163519,1
2014,48,403,37.335892332480334,1
2014,48,405,43.03668679503247,1
2014,48,407,42.258618761879916,1
2014,48,409,83.71188691630158,1
2014,48,411,78.41399762752076,1
2014,48,413,85,1
2014,48,415,84.6456628477905,1
2014,48,417,82,1
2014,48,419,34.9004591797027,1
2014,48,421,96,1
2014,48,423,41.40780962581787,1
2014,48,425,70.20291545189504,1
2014,48,427,85.37711154094133,1
2014,48,429,78.9545598313126,1
2014,48,431,84,1
2014,48,433,81,1
2014,48,435,84,1
2014,48,437,94.15316471947618,1
2014,48,439,41.48492959490696,1
2014,48,441,74.5286238394729,1
2014,48,443,87,1
2014,48,445,90.61193912152038,1
2014,48,447,83,1
2014,48,449,43.207713583282114,1
2014,48,451,70.28841749180732,1
2014,48,453,56.4006952313136,1
2014,48,455,50.575006919457515,1
2014,48,457,41.45355419450631,1
2014,48,459,33.71007001079019,1
2014,48,461,81.33752620545073,1
2014,48,463,77.6792960430445,1
2014,48,465,73.27378109757342,1
2014,48,467,59.85792225073662,1
2014,48,469,61.761452419762804,1
2014,48,471,44.880491274933945,1
2014,48,473,65.81039598438372,1
2014,48,475,71.52720007265462,1
2014,48,477,74.4068274626164,1
2014,48,479,42.80846029036,1
2014,48,481,81.2800650185594,1
2014,48,483,85.57436907105782,1
2014,48,485,68.97839941730778,1
2014,48,487,80.93577082548059,1
2014,48,489,91.67723068552775,1
2014,48,491,65.28207988311921,1
2014,48,493,80.06843910421664,1
2014,48,495,80.48905996758509,1
2014,48,497,52.54658765497492,1
2014,48,499,50.5858688223233,1
2014,48,501,83.60591010677923,1
2014,48,503,77.50043539784478,1
2014,48,505,84.72004778300892,1
2014,48,507,71.22200948971947,1
2014,49,001,95.45194964691434,1
2014,49,003,92.43085768478454,1
2014,49,005,92.37539886506718,1
2014,49,007,96.746188085993,1
2014,49,009,99,1
2014,49,011,66.90533486963476,1
2014,49,013,96.7696872742285,1
2014,49,015,98.35591655898098,1
2014,49,017,99,1
2014,49,019,94.56899871630296,1
2014,49,021,97.67128945960407,1
2014,49,023,95.88153444777274,1
2014,49,025,96.64450907076582,1
2014,49,027,96.30821808933396,1
2014,49,029,91.14364640883979,1
2014,49,031,99,1
2014,49,033,99,1
2014,49,035,35.37980106612013,1
2014,49,037,97.60572805139186,1
2014,49,039,98.09061822318604,1
2014,49,041,97.2081491447242,1
2014,49,043,96.58821976397286,1
2014,49,045,92.79777566571624,1
2014,49,047,94.3486811661268,1
2014,49,049,79.87710043021696,1
2014,49,051,94.9771819960861,1
2014,49,053,69.75949297174891,1
2014,49,055,99,1
2014,49,057,71.76792900760451,1
2014,50,001,93.60464170485048,1
2014,50,003,94.47222297830643,1
2014,50,005,94.77032370053682,1
2014,50,007,81.08366837654235,1
2014,50,009,96.47456267051838,1
2014,50,011,92.86200389831211,1
2014,50,013,84.14844533600802,1
2014,50,015,96.09825705430102,1
2014,50,017,94.7938258374529,1
2014,50,019,95.00548600883653,1
2014,50,021,93.98056322292324,1
2014,50,023,92.31933325468121,1
2014,50,025,91.1155505107832,1
2014,50,027,93.03319840931685,1
2014,51,001,89.32952386696017,1
2014,51,003,61.158711463148904,1
2014,51,005,85.75912725469534,1
2014,51,007,63.04935756816045,1
2014,51,009,68.73918168564073,1
2014,51,011,69.70046904934928,1
2014,51,013,21.836710223324385,1
2014,51,015,77.44489668552512,1
2014,51,017,92,1
2014,51,019,69.38241168145807,1
2014,51,021,89.3836777166642,1
2014,51,023,74.98516840356442,1
2014,51,025,62.18041389069041,1
2014,51,027,59.26787146898619,1
2014,51,029,71.60924320524836,1
2014,51,031,59.959039264676385,1
2014,51,033,55.42936297621915,1
2014,51,035,84.89896589806231,1
2014,51,036,60.845121610287954,1
2014,51,037,64.60698443422856,1
2014,51,041,47.199971017799385,1
2014,51,043,74.08841869263645,1
2014,51,045,88,1
2014,51,047,67.11390106449593,1
2014,51,049,65.92870108914884,1
2014,51,051,73.13464002049706,1
2014,51,053,54.62537062837138,1
2014,51,057,71.29930145083289,1
2014,51,059,38.584769826833,1
2014,51,061,65.43161586188292,1
2014,51,063,89.71369402019157,1
2014,51,065,66.53702062054346,1
2014,51,067,76.50512775017744,1
2014,51,069,67.192306256765,1
2014,51,071,85.95212922173275,1
2014,51,073,74.55398234880069,1
2014,51,075,60.54385721551764,1
2014,51,077,90.70317928548018,1
2014,51,079,73.9375466268784,1
2014,51,081,58.719670892452356,1
2014,51,083,55.541311897826574,1
2014,51,085,48.14272661363208,1
2014,51,087,40.61430776364179,1
2014,51,089,64.93376132930514,1
2014,51,091,97,1
2014,51,093,72.04195056027929,1
2014,51,095,65.65086206896552,1
2014,51,097,71,1
2014,51,099,64.42039305041298,1
2014,51,101,63.16908694297289,1
2014,51,103,82.33793656450463,1
2014,51,105,64.19893617021276,1
2014,51,107,51.63664742886143,1
2014,51,109,66.77639806774738,1
2014,51,111,63.0477619010026,1
2014,51,113,76.94192913385827,1
2014,51,115,82.58691023198476,1
2014,51,117,58.83445617773321,1
2014,51,119,79.1688083572155,1
2014,51,121,78.01043754175016,1
2014,51,125,82.58084877786732,1
2014,51,127,59.47146505446396,1
2014,51,131,90.24498123061858,1
2014,51,133,82.96939935064935,1
2014,51,135,61.95252602183295,1
2014,51,137,70.13160431087357,1
2014,51,139,81.83823467893745,1
2014,51,141,82.93378709501769,1
2014,51,143,62.86526884282424,1
2014,51,145,61.03029120703721,1
2014,51,147,63.91037165082109,1
2014,51,149,47.66995542509241,1
2014,51,153,49.73227262974262,1
2014,51,155,81.70308980652614,1
2014,51,157,83.15310233682514,1
2014,51,159,76.37863756613757,1
2014,51,161,71.8970749189862,1
2014,51,163,81.37237895113337,1
2014,51,165,79.06558924300214,1
2014,51,167,79.03371537055267,1
2014,51,169,56.01387120846319,1
2014,51,171,78.66346221647667,1
2014,51,173,86.41159493035512,1
2014,51,175,71.14223480723155,1
2014,51,177,54.05676703645008,1
2014,51,179,54.3326526672211,1
2014,51,181,72,1
2014,51,183,66.99597416757527,1
2014,51,185,84.59098599174392,1
2014,51,187,76.36778354569766,1
2014,51,191,74.18304670545109,1
2014,51,193,73.60355063363397,1
2014,51,195,77.46063319632022,1
2014,51,197,84.95030588878636,1
2014,51,199,66.03022428884026,1
2014,51,510,25.900240401032633,1
2014,51,520,62.03574879227053,1
2014,51,530,76,1
2014,51,540,41.89306819458488,1
2014,51,550,65.8795843413625,1
2014,51,570,40.91295177288793,1
2014,51,580,84.34290107637109,1
2014,51,590,46.70637411015362,1
2014,51,595,43.568109820485745,1
2014,51,600,40.98187773854597,1
2014,51,610,27.629799602264036,1
2014,51,620,57.527771267869696,1
2014,51,630,40.71215079603485,1
2014,51,640,86.3314711359404,1
2014,51,650,71.00298019049845,1
2014,51,660,66.42262057023672,1
2014,51,670,22.808625698324022,1
2014,51,678,74,1
2014,51,680,41.327145544018755,1
2014,51,683,52.12602631318627,1
2014,51,685,51.45791088580577,1
2014,51,690,52.28315751182248,1
2014,51,700,59.963774109240084,1
2014,51,710,52.08959983625013,1
2014,51,720,77,1
2014,51,730,40.27383704799778,1
2014,51,735,77.55713459472858,1
2014,51,740,62.38600310394034,1
2014,51,750,74.40004707820867,1
2014,51,760,33.59570365246395,1
2014,51,770,60.066912372765415,1
2014,51,775,70.3673566878981,1
2014,51,790,74.17690203878668,1
2014,51,800,70.67978520537689,1
2014,51,810,65.6228224306196,1
2014,51,820,72.75492279359683,1
2014,51,830,64,1
2014,51,840,54.121786097443675,1
2014,53,001,76.08796369584718,1
2014,53,003,57.45698018674562,1
2014,53,005,53.10499689650816,1
2014,53,007,41.695645091225025,1
2014,53,009,78.05314895034988,1
2014,53,011,31.68338155300818,1
2014,53,013,89,1
2014,53,015,52.189924758993655,1
2014,53,017,43.10828675701197,1
2014,53,019,88.79979104087762,1
2014,53,021,41.36090074312491,1
2014,53,023,92,1
2014,53,025,63.30123116621837,1
2014,53,027,89.18384587503833,1
2014,53,029,62.556699725145975,1
2014,53,031,70.4697111214891,1
2014,53,033,9.732439122606953,1
2014,53,035,29.514802021970397,1
2014,53,037,77.86557966670664,1
2014,53,039,84.89776466034449,1
2014,53,041,51.524090631715794,1
2014,53,043,75.64914977423383,1
2014,53,045,49.32897510209459,1
2014,53,047,59.702917000072745,1
2014,53,049,96.12634889910477,1
2014,53,051,66.56991901272657,1
2014,53,053,15.459320847212156,1
2014,53,055,79.57241118192718,1
2014,53,057,58.02868270758001,1
2014,53,059,79.8348222261926,1
2014,53,061,16.99634460278153,1
2014,53,063,17.186300450781005,1
2014,53,065,69.23008199168599,1
2014,53,067,28.862499517988663,1
2014,53,069,94,1
2014,53,071,70.83766561302038,1
2014,53,073,44.79962900588221,1
2014,53,075,80.12060083038062,1
2014,53,077,56.56757250346994,1
2014,54,001,90.00568079889972,1
2014,54,003,61.155845849949685,1
2014,54,005,58.80360308364596,1
2014,54,007,84.03691691967983,1
2014,54,009,57.118005633329126,1
2014,54,011,29.856639745522898,1
2014,54,013,77.03547408677305,1
2014,54,015,78.56037285931065,1
2014,54,017,54.24462690171456,1
2014,54,019,81.71935505042771,1
2014,54,021,77.69687571789571,1
2014,54,023,91.33274156733452,1
2014,54,025,89.50166951934678,1
2014,54,027,86.75686407028807,1
2014,54,029,69.41361256544502,1
2014,54,031,90.36918667144393,1
2014,54,033,64.81087028913116,1
2014,54,035,60.879947996852444,1
2014,54,037,68.7111802378774,1
2014,54,039,29.51579276718901,1
2014,54,041,79.38758225688521,1
2014,54,043,56.43784434464558,1
2014,54,045,55.77104702922392,1
2014,54,047,76.96743574080165,1
2014,54,049,78.20224699283925,1
2014,54,051,75.45555691404817,1
2014,54,053,61.62432462233984,1
2014,54,055,85.55161596499413,1
2014,54,057,84.8883992548008,1
2014,54,059,48.39223759960349,1
2014,54,061,79.69308894470359,1
2014,54,063,88.34117125110915,1
2014,54,065,81.82527220630372,1
2014,54,067,90.27922575699502,1
2014,54,069,65.91475566475566,1
2014,54,071,95.44279069767443,1
2014,54,073,70.35197368421052,1
2014,54,075,95.97772675086108,1
2014,54,077,92.2076512455516,1
2014,54,079,46.250266165093336,1
2014,54,081,82.53594580537126,1
2014,54,083,93.26122393533926,1
2014,54,085,70.0014675667743,1
2014,54,087,74.47182859854905,1
2014,54,089,88.348419592671,1
2014,54,091,84.21934115151159,1
2014,54,093,94.85020011435105,1
2014,54,095,69.1664464993395,1
2014,54,097,87.32200759586719,1
2014,54,099,46.20879357853121,1
2014,54,101,93.24786229872294,1
2014,54,103,71.28245678558294,1
2014,54,105,75,1
2014,54,107,43.689243027888445,1
2014,54,109,79.43709865103651,1
2014,55,001,92.88735197049117,1
2014,55,003,94.9172735760971,1
2014,55,005,95.66558029660091,1
2014,55,007,97.75856346255975,1
2014,55,009,87.09897585259876,1
2014,55,011,94.00388814116943,1
2014,55,013,95.93747969064795,1
2014,55,015,92.37608581471456,1
2014,55,017,93.60236951039634,1
2014,55,019,96.51919016630514,1
2014,55,021,90.76679786088707,1
2014,55,023,93.07509833585476,1
2014,55,025,83.94681540565902,1
2014,55,027,91.20218085766857,1
2014,55,029,96.86347115765231,1
2014,55,031,90.26208970182911,1
2014,55,033,91.61142013849472,1
2014,55,035,89.38265727036887,1
2014,55,037,97,1
2014,55,039,91.21735539627761,1
2014,55,041,98,1
2014,55,043,92.44273677640818,1
2014,55,045,90.6239755484028,1
2014,55,047,94,1
2014,55,049,93.88629283489097,1
2014,55,051,98,1
2014,55,053,91.79058560093462,1
2014,55,055,87.11274212895334,1
2014,55,057,90.69545608298569,1
2014,55,059,77.75835784489561,1
2014,55,061,96.73735702117304,1
2014,55,063,88.55473512492487,1
2014,55,065,93.1852555351101,1
2014,55,067,96.79655942352584,1
2014,55,069,95.9896730378772,1
2014,55,071,78.80472743023327,1
2014,55,073,91.90972376673635,1
2014,55,075,94.10629579637485,1
2014,55,077,93.41894377299002,1
2014,55,078,95.67617526243724,1
2014,55,079,68.692122202515,1
2014,55,081,93.46761681000089,1
2014,55,083,95.71539097724302,1
2014,55,085,96.63002740952061,1
2014,55,087,89.58082829534607,1
2014,55,089,85.92311054871736,1
2014,55,091,92.54221921515561,1
2014,55,093,87.66604664822928,1
2014,55,095,93.78273605199323,1
2014,55,097,91.53715683068656,1
2014,55,099,97.09036578341014,1
2014,55,101,82.31653156548178,1
2014,55,103,91.84200201771102,1
2014,55,105,79.091066587729415,1
2014,55,107,96.50179706939453,1
2014,55,109,82.83396924229302,1
2014,55,111,91.15408177916753,1
2014,55,113,96.57737951077743,1
2014,55,115,95.3103580593328,1
2014,55,117,89.07417859127536,1
2014,55,119,97.18935715672946,1
2014,55,121,93.79083828653413,1
2014,55,123,95.16365688487585,1
2014,55,125,97.53374204417821,1
2014,55,127,85.974310143801,1
2014,55,129,96.39759265125119,1
2014,55,131,90.1804551559694,1
2014,55,133,79.96801618298595,1
2014,55,135,94.17739217038229,1
2014,55,137,94.01257732803474,1
2014,55,139,84.19768663939244,1
2014,55,141,84.86350843646059,1
2014,56,001,97.58600214938205,1
2014,56,003,98,1
2014,56,005,97.43028157140448,1
2014,56,007,97.95163026274138,1
2014,56,009,97.73640197269674,1
2014,56,011,98,1
2014,56,013,98.65271607059574,1
2014,56,015,97.61357432681667,1
2014,56,017,99,1
2014,56,019,99,1
2014,56,021,94.84595178578994,1
2014,56,023,99,1
2014,56,025,97.86451752323083,1
2014,56,027,99,1
2014,56,029,98.36293718461806,1
2014,56,031,98.72313860252005,1
2014,56,033,95.47586043681115,1
2014,56,035,99,1
2014,56,037,95.40565085771948,1
2014,56,039,99,1
2014,56,041,97.31335461432178,1
2014,56,043,96.77877783041212,1
2014,56,045,97.47414155571128,1
