year,state,county,ratio_population_pc_physician,ratio_population_pc_physician_quality
2016,19,077,2656,1
2016,19,079,2513,1
2016,19,081,3612,2
2016,19,083,2153,1
2016,19,085,2830,1
2016,19,087,1236,1
2016,19,089,2333,1
2016,19,091,4744,2
2016,19,093,3492,2
2016,19,095,1255,1
2016,19,097,2782,1
2016,19,099,2447,1
2016,19,101,1392,1
2016,19,103,582,1
2016,19,105,2271,1
2016,19,107,10119,3
2016,19,109,2519,1
2016,19,111,1648,1
2016,19,113,1642,1
2016,19,115,11142,3
2016,19,117,1441,1
2016,19,119,2938,1
2016,19,121,1585,1
2016,19,123,1706,1
2016,19,125,1144,1
2016,19,127,1832,1
2016,19,129,1664,1
2016,19,131,5382,2
2016,19,133,1112,1
2016,19,135,1968,2
2016,19,137,1461,1
2016,19,139,2147,1
2016,19,141,1752,1
2016,19,143,2021,2
2016,19,145,1399,1
2016,19,147,3016,2
2016,19,149,2520,1
2016,19,151,3443,2
2016,19,153,1049,1
2016,19,155,2176,1
2016,19,157,1158,1
2016,19,159,845,1
2016,19,161,1646,1
2016,19,163,1135,1
2016,19,165,1686,1
2016,19,167,1396,1
2016,19,169,1449,1
2016,19,171,4330,2
2016,19,173,6216,3
2016,19,175,1242,1
2016,19,177,1039,1
2016,19,179,1521,1
2016,19,181,1840,1
2016,19,183,1393,1
2016,19,185,1613,1
2016,19,187,2163,1
2016,19,189,2126,1
2016,19,191,979,1
2016,19,193,1631,1
2016,19,195,3786,2
2016,19,197,2130,1
2016,20,001,1589,1
2016,20,003,2609,2
2016,20,005,2048,1
2016,20,007,2344,2
2016,20,009,1785,1
2016,20,011,1462,1
2016,20,013,807,1
2016,20,015,1457,1
2016,20,017,NA,NA
2016,20,019,3374,3
2016,20,021,5062,2
2016,20,023,1330,2
2016,20,025,2072,3
2016,20,027,814,1
2016,20,029,2288,2
2016,20,031,1205,1
2016,20,033,931,2
2016,20,035,1986,1
2016,20,037,1350,1
2016,20,039,2832,3
2016,20,041,2383,1
2016,20,043,3832,2
2016,20,045,1160,1
2016,20,047,2938,3
2016,20,049,2547,3
2016,20,051,1445,1
2016,20,053,1582,2
2016,20,055,1749,1
2016,20,057,2123,1
2016,20,059,2130,1
2016,20,061,3559,1
2016,20,063,647,1
2016,20,065,1282,2
2016,20,067,2549,2
2016,20,069,6034,3
2016,20,071,1296,3
2016,20,073,2050,2
2016,20,075,NA,NA
2016,20,077,1895,2
2016,20,079,1204,1
2016,20,081,4006,3
2016,20,083,623,2
2016,20,085,1477,1
2016,20,087,2100,1
2016,20,089,NA,NA
2016,20,091,830,1
2016,20,093,979,1
2016,20,095,7467,3
2016,20,097,2483,3
2016,20,099,1363,1
2016,20,101,1636,3
2016,20,103,2228,1
2016,20,105,3073,3
2016,20,107,9558,3
2016,20,109,944,2
2016,20,111,1523,1
2016,20,113,1372,1
2016,20,115,3028,1
2016,20,117,1639,1
2016,20,119,2108,2
2016,20,121,2198,1
2016,20,123,1040,1
2016,20,125,3275,1
2016,20,127,1858,2
2016,20,129,949,2
2016,20,131,1024,1
2016,20,133,1794,1
2016,20,135,1481,2
2016,20,137,1831,2
2016,20,139,NA,NA
2016,20,141,1821,2
2016,20,143,2960,2
2016,20,145,1124,1
2016,20,147,2714,2
2016,20,149,1577,1
2016,20,151,1198,1
2016,20,153,NA,NA
2016,20,155,1709,1
2016,20,157,1175,2
2016,20,159,2458,2
2016,20,161,1528,1
2016,20,163,846,1
2016,20,165,3058,3
2016,20,167,1747,2
2016,20,169,1199,1
2016,20,171,1258,2
2016,20,173,1145,1
2016,20,175,1892,1
2016,20,177,1425,1
2016,20,179,2509,3
2016,20,181,2982,2
2016,20,183,726,1
2016,20,185,4208,3
2016,20,187,2062,3
2016,20,189,2792,2
2016,20,191,2586,1
2016,20,193,1315,1
2016,20,195,2872,3
2016,20,197,3446,2
2016,20,199,0,3
2016,20,201,1849,2
2016,20,203,1056,2
2016,20,205,1745,1
2016,20,207,NA,NA
2016,20,209,2374,1
2016,21,001,2754,1
2016,21,003,6877,2
2016,21,005,3165,1
2016,21,007,NA,NA
2016,21,009,1189,1
2016,21,011,12327,3
2016,21,013,2465,1
2016,21,015,1587,1
2016,21,017,1431,1
2016,21,019,1024,1
2016,21,021,1112,1
2016,21,023,2800,2
2016,21,025,1660,1
2016,21,027,3992,1
2016,21,029,5654,1
2016,21,031,12845,3
2016,21,033,1795,1
2016,21,035,1922,1
2016,21,037,1618,1
2016,21,039,2428,2
2016,21,041,2670,2
2016,21,043,3864,1
2016,21,045,15815,3
2016,21,047,1644,1
2016,21,049,1791,1
2016,21,051,2967,1
2016,21,053,2544,1
2016,21,055,2297,2
2016,21,057,2246,2
2016,21,059,1780,1
2016,21,061,12114,3
2016,21,063,7588,3
2016,21,065,3577,2
2016,21,067,804,1
2016,21,069,1813,1
2016,21,071,1687,1
2016,21,073,2809,1
2016,21,075,3090,2
2016,21,077,2152,1
2016,21,079,3458,1
2016,21,081,2266,1
2016,21,083,2656,1
2016,21,085,1746,1
2016,21,087,NA,NA
2016,21,089,1632,1
2016,21,091,NA,NA
2016,21,093,1850,1
2016,21,095,3019,1
2016,21,097,2072,1
2016,21,099,2661,1
2016,21,101,1927,1
2016,21,103,1977,1
2016,21,105,4627,3
2016,21,107,866,1
2016,21,109,6684,2
2016,21,111,1037,1
2016,21,113,1415,1
2016,21,115,1352,1
2016,21,117,1187,1
2016,21,119,2591,1
2016,21,121,4527,1
2016,21,123,14096,3
2016,21,125,2410,1
2016,21,127,2644,1
2016,21,129,3290,2
2016,21,131,5269,2
2016,21,133,1518,1
2016,21,135,4481,2
2016,21,137,3046,1
2016,21,139,3090,2
2016,21,141,3324,1
2016,21,143,2690,2
2016,21,145,1123,1
2016,21,147,3502,1
2016,21,149,9475,3
2016,21,151,1756,1
2016,21,153,3171,1
2016,21,155,2134,1
2016,21,157,2614,1
2016,21,159,3000,1
2016,21,161,1432,1
2016,21,163,4688,1
2016,21,165,2136,2
2016,21,167,2685,1
2016,21,169,5009,2
2016,21,171,2118,1
2016,21,173,1851,1
2016,21,175,3324,1
2016,21,177,2586,1
2016,21,179,2071,1
2016,21,181,2361,2
2016,21,183,3483,1
2016,21,185,1639,1
2016,21,187,2660,1
2016,21,189,NA,NA
2016,21,191,7280,2
2016,21,193,854,1
2016,21,195,1081,1
2016,21,197,12308,3
2016,21,199,1361,1
2016,21,201,NA,NA
2016,21,203,2407,1
2016,21,205,1287,1
2016,21,207,2954,1
2016,21,209,1999,1
2016,21,211,2320,1
2016,21,213,2583,1
2016,21,215,2030,1
2016,21,217,1587,1
2016,21,219,12295,3
2016,21,221,4755,2
2016,21,223,4310,2
2016,21,225,4960,2
2016,21,227,1395,1
2016,21,229,3047,1
2016,21,231,1573,1
2016,21,233,4439,2
2016,21,235,1245,1
2016,21,237,7159,3
2016,21,239,1537,1
2016,22,001,2724,1
2016,22,003,5137,1
2016,22,005,2763,1
2016,22,007,5674,2
2016,22,009,3738,1
2016,22,011,2308,1
2016,22,013,4622,2
2016,22,015,2334,1
2016,22,017,846,1
2016,22,019,1365,1
2016,22,021,2522,2
2016,22,023,3441,2
2016,22,025,9921,3
2016,22,027,2689,1
2016,22,029,2846,1
2016,22,031,5430,1
2016,22,033,1120,1
2016,22,035,2424,2
2016,22,037,3937,1
2016,22,039,1605,1
2016,22,041,2541,1
2016,22,043,11182,2
2016,22,045,2155,1
2016,22,047,3658,1
2016,22,049,7904,2
2016,22,051,1100,1
2016,22,053,2244,1
2016,22,055,962,1
2016,22,057,2048,1
2016,22,059,1672,1
2016,22,061,1540,1
2016,22,063,5606,1
2016,22,065,2306,1
2016,22,067,2897,1
2016,22,069,1566,1
2016,22,071,1064,1
2016,22,073,1180,1
2016,22,075,5866,1
2016,22,077,2770,1
2016,22,079,1261,1
2016,22,081,4275,2
2016,22,083,1362,1
2016,22,085,5994,1
2016,22,087,5076,1
2016,22,089,3113,1
2016,22,091,5256,2
2016,22,093,3593,1
2016,22,095,3636,1
2016,22,097,1422,1
2016,22,099,6001,1
2016,22,101,2004,1
2016,22,103,1231,1
2016,22,105,2723,1
2016,22,107,NA,NA
2016,22,109,2696,1
2016,22,111,7496,2
2016,22,113,2737,1
2016,22,115,2809,1
2016,22,117,2316,1
2016,22,119,1471,1
2016,22,121,4299,1
2016,22,123,2778,1
2016,22,125,1534,1
2016,22,127,2054,1
2016,23,001,1179,1
2016,23,003,1062,1
2016,23,005,598,1
2016,23,007,882,1
2016,23,009,656,1
2016,23,011,815,1
2016,23,013,1046,1
2016,23,015,900,1
2016,23,017,1683,1
2016,23,019,775,1
2016,23,021,1123,1
2016,23,023,1470,1
2016,23,025,1591,1
2016,23,027,1406,1
2016,23,029,1655,1
2016,23,031,1241,1
2016,24,001,1898,1
2016,24,003,1435,1
2016,24,005,993,1
2016,24,009,1942,1
2016,24,011,2738,1
2016,24,013,2096,1
2016,24,015,2631,1
2016,24,017,2464,1
2016,24,019,2151,1
2016,24,021,1547,1
2016,24,023,1839,1
2016,24,025,1731,1
2016,24,027,509,1
2016,24,029,1096,1
2016,24,031,741,1
2016,24,033,1868,1
2016,24,035,2575,1
2016,24,037,2681,1
2016,24,039,2881,1
2016,24,041,1008,1
2016,24,043,1811,1
2016,24,045,1465,1
2016,24,047,1255,1
2016,24,510,1035,1
2016,25,001,1011,1
2016,25,003,933,1
2016,25,005,1925,1
2016,25,007,1437,1
2016,25,009,1314,1
2016,25,011,1280,1
2016,25,013,1403,1
2016,25,015,732,1
2016,25,017,787,1
2016,25,019,1835,1
2016,25,021,792,1
2016,25,023,1571,1
2016,25,025,669,1
2016,25,027,999,1
2016,26,001,2070,1
2016,26,003,1536,1
2016,26,005,3852,1
2016,26,007,1435,1
2016,26,009,1780,1
2016,26,011,2520,1
2016,26,013,945,1
2016,26,015,2985,1
2016,26,017,2014,1
2016,26,019,2510,1
2016,26,021,1232,1
2016,26,023,2068,1
2016,26,025,1619,1
2016,26,027,5160,1
2016,26,029,1138,1
2016,26,031,1693,1
2016,26,033,1572,1
2016,26,035,3036,1
2016,26,037,3116,1
2016,26,039,1057,1
2016,26,041,1448,1
2016,26,043,1021,1
2016,26,045,2873,1
2016,26,047,830,1
2016,26,049,1129,1
2016,26,051,5024,1
2016,26,053,1016,1
2016,26,055,719,1
2016,26,057,1791,1
2016,26,059,3814,1
2016,26,061,1462,1
2016,26,063,1852,1
2016,26,065,929,1
2016,26,067,3381,1
2016,26,069,1809,1
2016,26,071,1399,1
2016,26,073,2037,1
2016,26,075,2058,1
2016,26,077,1018,1
2016,26,079,2877,1
2016,26,081,1123,1
2016,26,083,NA,NA
2016,26,085,11496,3
2016,26,087,2850,1
2016,26,089,2721,1
2016,26,091,3648,1
2016,26,093,1965,1
2016,26,095,795,1
2016,26,097,1082,1
2016,26,099,1819,1
2016,26,101,1875,1
2016,26,103,936,1
2016,26,105,1155,1
2016,26,107,1879,1
2016,26,109,2587,1
2016,26,111,1098,1
2016,26,113,3776,2
2016,26,115,3175,1
2016,26,117,2332,1
2016,26,119,1147,1
2016,26,121,1606,1
2016,26,123,2397,1
2016,26,125,707,1
2016,26,127,1859,1
2016,26,129,2613,1
2016,26,131,5911,3
2016,26,133,3301,1
2016,26,135,4132,2
2016,26,137,1288,1
2016,26,139,1586,1
2016,26,141,6381,2
2016,26,143,2962,1
2016,26,145,1225,1
2016,26,147,2020,1
2016,26,149,3381,1
2016,26,151,3764,1
2016,26,153,1143,1
2016,26,155,2016,1
2016,26,157,2963,1
2016,26,159,2149,1
2016,26,161,575,1
2016,26,163,1421,1
2016,26,165,1070,1
2016,27,001,1199,1
2016,27,003,1944,1
2016,27,005,1163,1
2016,27,007,1213,1
2016,27,009,4999,1
2016,27,011,842,1
2016,27,013,1146,1
2016,27,015,817,1
2016,27,017,1489,1
2016,27,019,1208,1
2016,27,021,2230,1
2016,27,023,1348,1
2016,27,025,2028,1
2016,27,027,4192,1
2016,27,029,2207,2
2016,27,031,587,1
2016,27,033,1639,1
2016,27,035,999,1
2016,27,037,1518,1
2016,27,039,2278,1
2016,27,041,871,1
2016,27,043,1742,1
2016,27,045,2625,1
2016,27,047,1522,1
2016,27,049,1197,1
2016,27,051,2978,2
2016,27,053,861,1
2016,27,055,1344,1
2016,27,057,1295,1
2016,27,059,1183,1
2016,27,061,1028,1
2016,27,063,4972,2
2016,27,065,1131,1
2016,27,067,1036,1
2016,27,069,NA,NA
2016,27,071,2105,1
2016,27,073,959,1
2016,27,075,1328,1
2016,27,077,1907,2
2016,27,079,9197,2
2016,27,081,1928,2
2016,27,083,1285,1
2016,27,085,1156,1
2016,27,087,5465,3
2016,27,089,NA,NA
2016,27,091,1166,1
2016,27,093,1778,1
2016,27,095,1293,1
2016,27,097,1641,1
2016,27,099,1958,1
2016,27,101,4164,2
2016,27,103,1049,1
2016,27,105,1285,1
2016,27,107,NA,NA
2016,27,109,440,1
2016,27,111,2003,1
2016,27,113,1424,1
2016,27,115,4812,1
2016,27,117,1840,1
2016,27,119,2261,1
2016,27,121,1004,1
2016,27,123,937,1
2016,27,125,NA,NA
2016,27,127,2544,1
2016,27,129,4887,2
2016,27,131,1076,1
2016,27,133,956,1
2016,27,135,1736,1
2016,27,137,794,1
2016,27,139,1731,1
2016,27,141,2338,1
2016,27,143,7414,2
2016,27,145,979,1
2016,27,147,1227,1
2016,27,149,1385,1
2016,27,151,1570,1
2016,27,153,1346,1
2016,27,155,3356,3
2016,27,157,1182,1
2016,27,159,1529,1
2016,27,161,2702,1
2016,27,163,931,1
2016,27,165,3636,2
2016,27,167,NA,NA
2016,27,169,2426,1
2016,27,171,2209,1
2016,27,173,1656,1
2016,28,001,1202,1
2016,28,003,3391,1
2016,28,005,6229,2
2016,28,007,2104,1
2016,28,009,NA,NA
2016,28,011,1926,1
2016,28,013,7305,2
2016,28,015,5128,2
2016,28,017,1916,1
2016,28,019,4121,2
2016,28,021,2285,2
2016,28,023,2648,1
2016,28,025,1985,1
2016,28,027,1701,1
2016,28,029,2848,1
2016,28,031,2446,1
2016,28,033,2832,1
2016,28,035,1899,1
2016,28,037,1946,2
2016,28,039,2633,1
2016,28,041,13408,3
2016,28,043,1934,1
2016,28,045,2924,1
2016,28,047,1783,1
2016,28,049,1325,1
2016,28,051,2000,1
2016,28,053,2128,1
2016,28,055,0,3
2016,28,057,4706,1
2016,28,059,2047,1
2016,28,061,5526,2
2016,28,063,3648,2
2016,28,065,5692,2
2016,28,067,1942,1
2016,28,069,9896,3
2016,28,071,1494,1
2016,28,073,708,1
2016,28,075,1095,1
2016,28,077,4250,2
2016,28,079,7540,2
2016,28,081,1054,1
2016,28,083,1493,1
2016,28,085,2031,1
2016,28,087,1923,1
2016,28,089,735,1
2016,28,091,2806,1
2016,28,093,8950,1
2016,28,095,1993,1
2016,28,097,1698,1
2016,28,099,1730,1
2016,28,101,3593,1
2016,28,103,11038,3
2016,28,105,2265,1
2016,28,107,4270,1
2016,28,109,3687,1
2016,28,111,NA,NA
2016,28,113,2644,1
2016,28,115,6310,1
2016,28,117,2806,1
2016,28,119,7349,3
2016,28,121,1487,1
2016,28,123,7052,2
2016,28,125,1517,2
2016,28,127,2447,1
2016,28,129,15909,3
2016,28,131,3602,1
2016,28,133,2934,1
2016,28,135,4798,2
2016,28,137,5640,1
2016,28,139,3698,1
2016,28,141,2436,1
2016,28,143,10234,3
2016,28,145,2022,1
2016,28,147,2920,1
2016,28,149,1684,1
2016,28,151,2362,1
2016,28,153,3413,1
2016,28,155,3256,2
2016,28,157,4524,2
2016,28,159,2594,1
2016,28,161,6236,2
2016,28,163,5453,1
2016,29,001,768,1
2016,29,003,8675,2
2016,29,005,5293,3
2016,29,007,2002,1
2016,29,009,1554,1
2016,29,011,2382,1
2016,29,013,4104,1
2016,29,015,3768,1
2016,29,017,12052,3
2016,29,019,920,1
2016,29,021,1482,1
2016,29,023,909,1
2016,29,025,NA,NA
2016,29,027,2652,1
2016,29,029,1236,1
2016,29,031,1111,1
2016,29,033,2971,2
2016,29,035,6168,3
2016,29,037,3956,1
2016,29,039,3504,2
2016,29,041,7516,3
2016,29,043,2281,1
2016,29,045,3362,2
2016,29,047,1432,1
2016,29,049,1874,1
2016,29,051,1321,1
2016,29,053,2530,1
2016,29,055,NA,NA
2016,29,057,1526,1
2016,29,059,16448,3
2016,29,061,8209,3
2016,29,063,4204,2
2016,29,065,5129,2
2016,29,067,6679,2
2016,29,069,2349,1
2016,29,071,1512,1
2016,29,073,2962,1
2016,29,075,3330,2
2016,29,077,1024,1
2016,29,079,3388,2
2016,29,081,2852,2
2016,29,083,1440,1
2016,29,085,4634,2
2016,29,087,4448,3
2016,29,089,2514,1
2016,29,091,1031,1
2016,29,093,NA,NA
2016,29,095,1281,1
2016,29,097,1203,1
2016,29,099,4312,1
2016,29,101,2248,1
2016,29,103,3934,3
2016,29,105,1774,1
2016,29,107,3262,1
2016,29,109,1599,1
2016,29,111,5067,2
2016,29,113,13817,2
2016,29,115,2433,1
2016,29,117,1270,1
2016,29,119,7540,2
2016,29,121,3034,1
2016,29,123,2489,1
2016,29,125,8858,3
2016,29,127,1032,1
2016,29,129,3699,3
2016,29,131,3601,1
2016,29,133,4600,2
2016,29,135,8009,2
2016,29,137,2853,2
2016,29,139,5810,2
2016,29,141,4043,1
2016,29,143,17915,3
2016,29,145,5336,1
2016,29,147,2061,1
2016,29,149,NA,NA
2016,29,151,6832,2
2016,29,153,4618,2
2016,29,155,3415,1
2016,29,157,2755,1
2016,29,159,1919,1
2016,29,161,991,1
2016,29,163,3688,1
2016,29,165,1214,1
2016,29,167,1203,1
2016,29,169,2925,1
2016,29,171,1618,2
2016,29,173,5112,2
2016,29,175,2272,1
2016,29,177,3251,1
2016,29,179,2152,2
2016,29,181,1974,1
2016,29,183,2300,1
2016,29,185,1854,1
2016,29,186,3005,1
2016,29,187,1306,1
2016,29,189,813,1
2016,29,195,1768,1
2016,29,197,1465,2
2016,29,199,822,1
2016,29,201,2039,1
2016,29,203,NA,NA
2016,29,205,NA,NA
2016,29,207,2690,1
2016,29,209,3105,1
2016,29,211,3131,2
2016,29,213,1244,1
2016,29,215,2343,1
2016,29,217,2590,1
2016,29,219,5634,1
2016,29,221,3105,1
2016,29,223,2628,1
2016,29,225,2931,1
2016,29,227,2024,3
2016,29,229,6095,2
2016,29,510,1145,1
2016,30,001,783,1
2016,30,003,1334,1
2016,30,005,1650,1
2016,30,007,5747,3
2016,30,009,2092,1
2016,30,011,0,3
2016,30,013,1460,1
2016,30,015,5759,3
2016,30,017,1084,1
2016,30,019,0,3
2016,30,021,2332,2
2016,30,023,757,1
2016,30,025,1560,2
2016,30,027,1268,1
2016,30,029,1308,1
2016,30,031,1357,1
2016,30,033,0,3
2016,30,035,1245,1
2016,30,037,831,3
2016,30,039,3368,3
2016,30,041,1838,1
2016,30,043,1317,1
2016,30,045,0,3
2016,30,047,1566,1
2016,30,049,1160,1
2016,30,051,2409,3
2016,30,053,1284,1
2016,30,055,0,3
2016,30,057,1132,1
2016,30,059,914,2
2016,30,061,1395,2
2016,30,063,1065,1
2016,30,065,NA,NA
2016,30,067,848,1
2016,30,069,0,3
2016,30,071,4133,3
2016,30,073,2028,2
2016,30,075,0,3
2016,30,077,2286,2
2016,30,079,0,3
2016,30,081,1754,1
2016,30,083,2870,1
2016,30,085,3768,2
2016,30,087,1548,1
2016,30,089,1153,1
2016,30,091,1824,2
2016,30,093,1234,1
2016,30,095,4703,2
2016,30,097,1812,2
2016,30,099,6056,3
2016,30,101,4977,3
2016,30,103,0,3
2016,30,105,1885,2
2016,30,107,NA,NA
2016,30,109,0,3
2016,30,111,1165,1
2016,31,001,1219,1
2016,31,003,2110,2
2016,31,005,0,3
2016,31,007,0,3
2016,31,009,0,3
2016,31,011,666,1
2016,31,013,2239,1
2016,31,015,661,2
2016,31,017,987,2
2016,31,019,1122,1
2016,31,021,1636,1
2016,31,023,1150,1
2016,31,025,3221,1
2016,31,027,8671,3
2016,31,029,3937,3
2016,31,031,1944,2
2016,31,033,1675,1
2016,31,035,3082,2
2016,31,037,10414,3
2016,31,039,1503,1
2016,31,041,1801,1
2016,31,043,10232,2
2016,31,045,1283,1
2016,31,047,1818,1
2016,31,049,0,3
2016,31,051,2881,2
2016,31,053,1838,1
2016,31,055,917,1
2016,31,057,1831,3
2016,31,059,1430,2
2016,31,061,1507,2
2016,31,063,NA,NA
2016,31,065,1596,2
2016,31,067,1362,1
2016,31,069,0,3
2016,31,071,2011,3
2016,31,073,0,3
2016,31,075,0,3
2016,31,077,NA,NA
2016,31,079,1505,1
2016,31,081,1148,1
2016,31,083,1158,2
2016,31,085,0,3
2016,31,087,NA,NA
2016,31,089,854,1
2016,31,091,354,2
2016,31,093,1607,1
2016,31,095,1435,1
2016,31,097,2586,2
2016,31,099,2184,2
2016,31,101,1145,1
2016,31,103,0,3
2016,31,105,3679,3
2016,31,107,1714,1
2016,31,109,1467,1
2016,31,111,1778,1
2016,31,113,0,3
2016,31,115,0,3
2016,31,117,0,3
2016,31,119,1347,1
2016,31,121,2609,2
2016,31,123,4787,3
2016,31,125,NA,NA
2016,31,127,1394,1
2016,31,129,853,1
2016,31,131,1608,1
2016,31,133,1326,2
2016,31,135,1449,2
2016,31,137,1324,1
2016,31,139,1193,1
2016,31,141,1429,1
2016,31,143,2602,2
2016,31,145,1532,1
2016,31,147,2687,2
2016,31,149,0,3
2016,31,151,1791,1
2016,31,153,1846,1
2016,31,155,2338,1
2016,31,157,1301,1
2016,31,159,1571,1
2016,31,161,1308,1
2016,31,163,NA,NA
2016,31,165,1242,3
2016,31,167,NA,NA
2016,31,169,1020,1
2016,31,171,0,3
2016,31,173,2376,2
2016,31,175,697,1
2016,31,177,1873,1
2016,31,179,2341,1
2016,31,181,901,2
2016,31,183,0,3
2016,31,185,1254,1
2016,32,001,1728,1
2016,32,003,1818,1
2016,32,005,1779,1
2016,32,007,2608,1
2016,32,009,0,3
2016,32,011,1917,3
2016,32,013,1871,1
2016,32,015,5702,3
2016,32,017,2528,2
2016,32,019,6647,1
2016,32,021,2224,2
2016,32,023,3340,1
2016,32,027,NA,NA
2016,32,029,NA,NA
2016,32,031,1354,1
2016,32,033,1383,1
2016,32,510,1244,1
2016,33,001,1519,1
2016,33,003,1153,1
2016,33,005,1403,1
2016,33,007,942,1
2016,33,009,517,1
2016,33,011,1165,1
2016,33,013,906,1
2016,33,015,1302,1
2016,33,017,1400,1
2016,33,019,1303,1
2016,34,001,1226,1
2016,34,003,839,1
2016,34,005,1205,1
2016,34,007,994,1
2016,34,009,1686,1
2016,34,011,2330,1
2016,34,013,1217,1
2016,34,015,1850,1
2016,34,017,1988,1
2016,34,019,837,1
2016,34,021,976,1
2016,34,023,1049,1
2016,34,025,877,1
2016,34,027,968,1
2016,34,029,2261,1
2016,34,031,1764,1
2016,34,033,2758,1
2016,34,035,895,1
2016,34,037,2007,1
2016,34,039,1518,1
2016,34,041,1666,1
2016,35,001,964,1
2016,35,003,1754,2
2016,35,005,1484,1
2016,35,006,1832,1
2016,35,007,2451,1
2016,35,009,2646,1
2016,35,011,1793,3
2016,35,013,1575,1
2016,35,015,2619,1
2016,35,017,1230,1
2016,35,019,2188,2
2016,35,021,0,3
2016,35,023,NA,NA
2016,35,025,3170,1
2016,35,027,1619,1
2016,35,028,672,1
2016,35,029,2717,1
2016,35,031,1387,1
2016,35,033,NA,NA
2016,35,035,2256,1
2016,35,037,2788,2
2016,35,039,2669,1
2016,35,041,2385,1
2016,35,043,1671,1
2016,35,045,1692,1
2016,35,047,1542,1
2016,35,049,947,1
2016,35,051,2798,2
2016,35,053,2128,1
2016,35,055,1067,1
2016,35,057,15302,3
2016,35,059,2092,2
2016,35,061,3025,1
2016,36,001,950,1
2016,36,003,2478,1
2016,36,005,1739,1
2016,36,007,1163,1
2016,36,009,1992,1
2016,36,011,3244,1
2016,36,013,1774,1
2016,36,015,1308,1
2016,36,017,2699,1
2016,36,019,1474,1
2016,36,021,2033,1
2016,36,023,2289,1
2016,36,025,2845,1
2016,36,027,1423,1
2016,36,029,1233,1
2016,36,031,2540,1
2016,36,033,1626,1
2016,36,035,2153,1
2016,36,037,2924,1
2016,36,039,2795,1
2016,36,041,4542,3
2016,36,043,3478,1
2016,36,045,1932,1
2016,36,047,1555,1
2016,36,049,1791,1
2016,36,051,2380,1
2016,36,053,1783,1
2016,36,055,965,1
2016,36,057,1825,1
2016,36,059,702,1
2016,36,061,733,1
2016,36,063,2302,1
2016,36,065,1336,1
2016,36,067,1045,1
2016,36,069,1181,1
2016,36,071,1345,1
2016,36,073,13782,2
2016,36,075,2532,1
2016,36,077,884,1
2016,36,079,1978,1
2016,36,081,1570,1
2016,36,083,1861,1
2016,36,085,1019,1
2016,36,087,1108,1
2016,36,089,2038,1
2016,36,091,1437,1
2016,36,093,1267,1
2016,36,095,3915,1
2016,36,097,1392,1
2016,36,099,4968,1
2016,36,101,1701,1
2016,36,103,1356,1
2016,36,105,2992,1
2016,36,107,3048,1
2016,36,109,1140,1
2016,36,111,1379,1
2016,36,113,817,1
2016,36,115,3253,1
2016,36,117,3632,1
2016,36,119,721,1
2016,36,121,2399,1
2016,36,123,2266,1
2016,37,001,2129,1
2016,37,003,5347,1
2016,37,005,904,1
2016,37,007,2313,1
2016,37,009,1923,1
2016,37,011,2919,1
2016,37,013,2263,1
2016,37,015,4964,2
2016,37,017,4820,1
2016,37,019,2152,1
2016,37,021,698,1
2016,37,023,1851,1
2016,37,025,1152,1
2016,37,027,2201,1
2016,37,029,5209,2
2016,37,031,1300,1
2016,37,033,7637,2
2016,37,035,1490,1
2016,37,037,1032,1
2016,37,039,2537,1
2016,37,041,1308,1
2016,37,043,1819,1
2016,37,045,2024,1
2016,37,047,2691,1
2016,37,049,1417,1
2016,37,051,1380,1
2016,37,053,3687,1
2016,37,055,1564,1
2016,37,057,4340,1
2016,37,059,2471,1
2016,37,061,4212,1
2016,37,063,839,1
2016,37,065,3136,1
2016,37,067,906,1
2016,37,069,9244,1
2016,37,071,1669,1
2016,37,073,NA,NA
2016,37,075,4279,2
2016,37,077,2186,1
2016,37,079,7056,2
2016,37,081,1272,1
2016,37,083,1917,1
2016,37,085,3537,1
2016,37,087,1379,1
2016,37,089,1120,1
2016,37,091,1508,1
2016,37,093,4842,1
2016,37,095,5517,3
2016,37,097,1372,1
2016,37,099,1056,1
2016,37,101,3545,1
2016,37,103,2461,1
2016,37,105,1807,1
2016,37,107,2292,1
2016,37,109,2081,1
2016,37,111,3220,1
2016,37,113,1322,1
2016,37,115,2134,1
2016,37,117,2575,1
2016,37,119,1143,1
2016,37,121,1375,1
2016,37,123,3917,1
2016,37,125,967,1
2016,37,127,1774,1
2016,37,129,1101,1
2016,37,131,20000,3
2016,37,133,3119,1
2016,37,135,531,1
2016,37,137,2137,1
2016,37,139,1375,1
2016,37,141,3283,1
2016,37,143,6668,2
2016,37,145,2455,1
2016,37,147,974,1
2016,37,149,2033,1
2016,37,151,2241,1
2016,37,153,2643,1
2016,37,155,2562,1
2016,37,157,2539,1
2016,37,159,2294,1
2016,37,161,2013,1
2016,37,163,2254,1
2016,37,165,1678,1
2016,37,167,2643,1
2016,37,169,4191,1
2016,37,171,1803,1
2016,37,173,1196,1
2016,37,175,1288,1
2016,37,177,NA,NA
2016,37,179,1552,1
2016,37,181,2950,1
2016,37,183,1168,1
2016,37,185,19907,3
2016,37,187,3049,2
2016,37,189,1315,1
2016,37,191,1940,1
2016,37,193,2291,1
2016,37,195,2094,1
2016,37,197,3753,1
2016,37,199,1360,1
2016,38,001,210,1
2016,38,003,1093,1
2016,38,005,NA,NA
2016,38,007,0,3
2016,38,009,3290,2
2016,38,011,1620,2
2016,38,013,NA,NA
2016,38,015,945,1
