year,state,county,subgroup_type,subgroup,share_digital_access,share_digital_access_lb,share_digital_access_ub,share_digital_access_quality
2021,18,177,race-ethnicity,White,0.8358399719863433,0.8124128065623482,0.8592671374103386,1
2021,18,179,all,All,0.8677409988385598,0.8448643339016977,0.890617663775422,1
2021,18,179,race-ethnicity,Other Races and Ethnicities,0.88671875,0.6455097509813896,1,3
2021,18,179,race-ethnicity,Black,0.7419354838709677,0,1,3
2021,18,179,race-ethnicity,Hispanic,0.8122222222222222,0.55274231678487,1,3
2021,18,179,race-ethnicity,White,0.8678564574937632,0.8439397836818188,0.8917731313057076,1
2021,18,181,all,All,0.8991368680641184,0.8756302961932996,0.9226434399349371,1
2021,18,181,race-ethnicity,Other Races and Ethnicities,0.9506118881118881,0.8155161398638449,1,2
2021,18,181,race-ethnicity,Black,1,0.43434343434343436,1,3
2021,18,181,race-ethnicity,Hispanic,0.9472701819878675,0.8961189821387794,0.9984213818369555,1
2021,18,181,race-ethnicity,White,0.8933144966504124,0.8662734492946426,0.9203555440061824,1
2021,18,183,all,All,0.8907680418499584,0.8701921495913406,0.9113439341085762,1
2021,18,183,race-ethnicity,Other Races and Ethnicities,0.9492803289924606,0.7054100521772757,1,3
2021,18,183,race-ethnicity,Black,1,0.29517530716212165,1,3
2021,18,183,race-ethnicity,Hispanic,0.9777486910994765,0.9356410827670714,1,1
2021,18,183,race-ethnicity,White,0.8878682194681448,0.8637891076868444,0.911947331249445,1
2021,19,001,all,All,0.8272652614289625,0.780134078082136,0.874396444775789,1
2021,19,001,race-ethnicity,Other Races and Ethnicities,0.9534883720930233,0.45285276494376026,1,3
2021,19,001,race-ethnicity,Black,0.358974358974359,0,1,3
2021,19,001,race-ethnicity,Hispanic,0.9725274725274725,0.9070610240823007,1,1
2021,19,001,race-ethnicity,White,0.8267794221282594,0.7772389905987135,0.8763198536578052,1
2021,19,003,all,All,0.8889198995255373,0.8536707026680365,0.924169096383038,1
2021,19,003,race-ethnicity,Other Races and Ethnicities,0.8181818181818182,0.44798924150415376,1,3
2021,19,003,race-ethnicity,Black,0,0,1,3
2021,19,003,race-ethnicity,Hispanic,0.76,0.37872340425531914,1,3
2021,19,003,race-ethnicity,White,0.8928987194412107,0.8557947142892528,0.9300027245931687,1
2021,19,005,all,All,0.8018526559559994,0.7591701234590713,0.8445351884529275,1
2021,19,005,race-ethnicity,Other Races and Ethnicities,0.8560606060606061,0.5052904091685182,1,3
2021,19,005,race-ethnicity,Black,1,0.5824695399163485,1,3
2021,19,005,race-ethnicity,Hispanic,0.8275520317145689,0.6952955317040256,0.9598085317251122,2
2021,19,005,race-ethnicity,White,0.796109068627451,0.7526693523153942,0.8395487849395078,1
2021,19,007,all,All,0.8238962744132611,0.7928037406022258,0.8549888082242965,1
2021,19,007,race-ethnicity,Other Races and Ethnicities,0.8436123348017621,0.45914513597003176,1,3
2021,19,007,race-ethnicity,Black,1,0,1,3
2021,19,007,race-ethnicity,Hispanic,0.9927007299270073,0.9361702127659575,1,1
2021,19,007,race-ethnicity,White,0.8228766538625694,0.7906357552147183,0.8551175525104204,1
2021,19,009,all,All,0.8780794821075346,0.8515114762001323,0.9046474880149369,1
2021,19,009,race-ethnicity,Other Races and Ethnicities,0.8609625668449198,0.4091625975791527,1,3
2021,19,009,race-ethnicity,Black,1,0,1,3
2021,19,009,race-ethnicity,Hispanic,0.6875,0.2726063829787234,1,3
2021,19,009,race-ethnicity,White,0.8780396558174336,0.8515175394608019,0.9045617721740653,1
2021,19,011,all,All,0.9078968128747239,0.8916825564141987,0.9241110693352491,1
2021,19,011,race-ethnicity,Other Races and Ethnicities,0.9784250269687162,0.7551827227042512,1,3
2021,19,011,race-ethnicity,Black,1,0,1,3
2021,19,011,race-ethnicity,Hispanic,1,0.9369885433715222,1,1
2021,19,011,race-ethnicity,White,0.905037328739027,0.8872954861638415,0.9227791713142126,1
2021,19,013,all,All,0.885554741708606,0.8736650913114492,0.8974443921057629,1
2021,19,013,race-ethnicity,Other Races and Ethnicities,0.8979915927136852,0.7986337528502342,0.9973494325771363,1
2021,19,013,race-ethnicity,Black,0.7762442153121701,0.7162682955057791,0.8362201351185613,1
2021,19,013,race-ethnicity,Hispanic,0.8646969951317778,0.7990920747627501,0.9303019155008054,1
2021,19,013,race-ethnicity,White,0.8972264711824295,0.8838153813655854,0.9106375609992736,1
2021,19,015,all,All,0.8832144627941569,0.8609470312661032,0.9054818943222106,1
2021,19,015,race-ethnicity,Other Races and Ethnicities,0.9178743961352657,0.5874718281221377,1,3
2021,19,015,race-ethnicity,Black,0.9468085106382979,0.444016900558322,1,3
2021,19,015,race-ethnicity,Hispanic,0.9525801952580195,0.8811240689634708,1,1
2021,19,015,race-ethnicity,White,0.8813572822493927,0.8583427320711485,0.9043718324276369,1
2021,19,017,all,All,0.9271707484158246,0.9105911096697554,0.9437503871618937,1
2021,19,017,race-ethnicity,Other Races and Ethnicities,0.9459161147902869,0.6760044720432596,1,3
2021,19,017,race-ethnicity,Black,1,0.2637951911434009,1,3
2021,19,017,race-ethnicity,Hispanic,0.9627507163323782,0.7954642443455466,1,2
2021,19,017,race-ethnicity,White,0.9260088681865006,0.9095723239394341,0.9424454124335673,1
2021,19,019,all,All,0.8771171878835485,0.8545380286898218,0.8996963470772753,1
2021,19,019,race-ethnicity,Other Races and Ethnicities,0.6808943089430894,0.3788185281509967,0.9829700897351821,3
2021,19,019,race-ethnicity,Black,1,0,1,3
2021,19,019,race-ethnicity,Hispanic,0.863013698630137,0.7193821043427572,1,2
2021,19,019,race-ethnicity,White,0.8812933259120579,0.8578409471384847,0.9047457046856311,1
2021,19,021,all,All,0.9173210395663407,0.8956510116596046,0.9389910674730769,1
2021,19,021,race-ethnicity,Other Races and Ethnicities,0.9702094945223909,0.840886468195239,1,2
2021,19,021,race-ethnicity,Black,0.8601694915254238,0.544626758023801,1,3
2021,19,021,race-ethnicity,Hispanic,0.9348384728340675,0.8823499546974101,0.9873269909707251,1
2021,19,021,race-ethnicity,White,0.8996729237770194,0.8508747246629391,0.9484711228910996,1
2021,19,023,all,All,0.8601560852140898,0.8362810610922375,0.8840311093359422,1
2021,19,023,race-ethnicity,Other Races and Ethnicities,0.8,0.5256557802912261,1,3
2021,19,023,race-ethnicity,Black,0.918918918918919,0.5163887291546866,1,3
2021,19,023,race-ethnicity,Hispanic,0.9298245614035088,0.7835013064576335,1,2
2021,19,023,race-ethnicity,White,0.8617696403822307,0.8384769750575409,0.8850623057069203,1
2021,19,025,all,All,0.8969966388376884,0.8725803437751597,0.921412933900217,1
2021,19,025,race-ethnicity,Other Races and Ethnicities,0.9628571428571429,0.6467742821540672,1,3
2021,19,025,race-ethnicity,Black,0.7922077922077922,0.01851340149212491,1,3
2021,19,025,race-ethnicity,Hispanic,1,0.7864961259377691,1,3
2021,19,025,race-ethnicity,White,0.895293315143247,0.8709108589010478,0.919675771385446,1
2021,19,027,all,All,0.8787121434872096,0.8568162054965061,0.9006080814779132,1
2021,19,027,race-ethnicity,Other Races and Ethnicities,0.7712082262210797,0.5645880259495426,0.9778284264926169,3
2021,19,027,race-ethnicity,Black,0.8771929824561403,0,1,3
2021,19,027,race-ethnicity,Hispanic,0.571900826446281,0.26664322138209956,0.8771584315104625,3
2021,19,027,race-ethnicity,White,0.8852570117818789,0.8613427481881286,0.9091712753756291,1
2021,19,029,all,All,0.866083861983599,0.8419332962427698,0.8902344277244281,1
2021,19,029,race-ethnicity,Other Races and Ethnicities,0.9452887537993921,0.5746502313330967,1,3
2021,19,029,race-ethnicity,Black,0.967391304347826,0,1,3
2021,19,029,race-ethnicity,Hispanic,0.8820638820638821,0.7356892676041612,1,2
2021,19,029,race-ethnicity,White,0.8632546981207517,0.8385769096616672,0.8879324865798361,1
2021,19,031,all,All,0.8926748971193416,0.8720812538306628,0.9132685404080203,1
2021,19,031,race-ethnicity,Other Races and Ethnicities,0.9814432989690721,0.7495765169611487,1,3
2021,19,031,race-ethnicity,Black,1,0.20999074930619807,1,3
2021,19,031,race-ethnicity,Hispanic,0.9605568445475638,0.891444932615886,1,1
2021,19,031,race-ethnicity,White,0.8896758839528558,0.8689490461217955,0.9104027217839162,1
2021,19,033,all,All,0.8933507170795306,0.8773643954314707,0.9093370387275905,1
2021,19,033,race-ethnicity,Other Races and Ethnicities,0.9306678009357721,0.7561257705486564,1,2
2021,19,033,race-ethnicity,Black,0.9364881693648817,0.598182348109483,1,3
2021,19,033,race-ethnicity,Hispanic,0.9137078651685393,0.8419507530480517,0.9854649772890272,1
2021,19,033,race-ethnicity,White,0.8902154697548103,0.8712888882105169,0.9091420512991037,1
2021,19,035,all,All,0.8881614349775785,0.8598435263810705,0.9164793435740863,1
2021,19,035,race-ethnicity,Other Races and Ethnicities,0.9864176570458404,0.6017150643245807,1,3
2021,19,035,race-ethnicity,Black,1,0.43709164014072716,1,3
2021,19,035,race-ethnicity,Hispanic,0.9714285714285714,0.8936170212765957,1,1
2021,19,035,race-ethnicity,White,0.8812535940195515,0.8488227929151424,0.9136843951239606,1
2021,19,037,all,All,0.8873417721518987,0.8667295089325792,0.9079540353712183,1
2021,19,037,race-ethnicity,Other Races and Ethnicities,1,0.5158874391415708,1,3
2021,19,037,race-ethnicity,Black,0.9210526315789473,0.34098544232922734,1,3
2021,19,037,race-ethnicity,Hispanic,0.9775910364145658,0.9208534477620836,1,1
2021,19,037,race-ethnicity,White,0.8847754465059823,0.8606026954535895,0.9089481975583751,1
2021,19,039,all,All,0.8258965804837365,0.7717379731336397,0.8800551878338332,1
2021,19,039,race-ethnicity,Other Races and Ethnicities,0.8165829145728644,0.258536347145331,1,3
2021,19,039,race-ethnicity,Black,1,0,1,3
2021,19,039,race-ethnicity,Hispanic,0.8612377850162867,0.6679603576131402,1,2
2021,19,039,race-ethnicity,White,0.8266211604095564,0.7530172100791519,0.9002251107399608,1
2021,19,041,all,All,0.8898809523809523,0.8595913542722053,0.9201705504896994,1
2021,19,041,race-ethnicity,Other Races and Ethnicities,0.8900662251655629,0.6559968006921115,1,3
2021,19,041,race-ethnicity,Black,1,0,1,3
2021,19,041,race-ethnicity,Hispanic,0.8703703703703703,0.7085631731021802,1,2
2021,19,041,race-ethnicity,White,0.8897068403908794,0.8556310208607665,0.9237826599209924,1
2021,19,043,all,All,0.8103693181818182,0.7716543762088975,0.8490842601547388,1
2021,19,043,race-ethnicity,Other Races and Ethnicities,0.8536121673003803,0.6303904720855635,1,3
2021,19,043,race-ethnicity,Black,0.24444444444444444,0,0.6151300236406618,3
2021,19,043,race-ethnicity,Hispanic,0.5264623955431755,0.2443548865050673,0.8085699045812836,3
2021,19,043,race-ethnicity,White,0.8105359877488515,0.7720725945716986,0.8489993809260044,1
2021,19,045,all,All,0.8745424437859508,0.8560065494976618,0.89307833807424,1
2021,19,045,race-ethnicity,Other Races and Ethnicities,0.9838850174216028,0.7877924651977098,1,2
2021,19,045,race-ethnicity,Black,0.6858721389108129,0.4996725385816722,0.8720717392399537,2
2021,19,045,race-ethnicity,Hispanic,0.8788075178224238,0.7459908164531652,1,2
2021,19,045,race-ethnicity,White,0.8742588524319089,0.8539939919111443,0.8945237129526735,1
2021,19,047,all,All,0.8775841608893885,0.8419384545465418,0.9132298672322353,1
2021,19,047,race-ethnicity,Other Races and Ethnicities,0.8687879871290669,0.5867148673364818,1,3
2021,19,047,race-ethnicity,Black,0.9564393939393939,0.6991860090264346,1,3
2021,19,047,race-ethnicity,Hispanic,0.8688421052631579,0.7670011198208286,0.9706830907054872,2
2021,19,047,race-ethnicity,White,0.8762415260917547,0.8098389580069837,0.9426440941765256,1
2021,19,049,all,All,0.9380177330058693,0.9279989655303739,0.9480365004813649,1
2021,19,049,race-ethnicity,Other Races and Ethnicities,0.9559857547255959,0.8417718161110381,1,2
2021,19,049,race-ethnicity,Black,0.8789308176100629,0.6553704447120745,1,3
2021,19,049,race-ethnicity,Hispanic,0.9539625123314699,0.9163489053852666,0.9915761192776733,1
2021,19,049,race-ethnicity,White,0.9370081578220177,0.9211470184570308,0.9528692971870045,1
2021,19,051,all,All,0.6079349158586872,0.5473844701954563,0.6684853615219181,1
2021,19,051,race-ethnicity,Other Races and Ethnicities,0.736986301369863,0.26866804132567773,1,3
2021,19,051,race-ethnicity,Black,NA,NA,NA,NA
2021,19,051,race-ethnicity,Hispanic,0.6644295302013423,0.2646008853348565,1,3
2021,19,051,race-ethnicity,White,0.6024628252788105,0.5397601439531756,0.6651655066044452,1
2021,19,053,all,All,0.8230878186968839,0.7760020493038394,0.8701735880899283,1
2021,19,053,race-ethnicity,Other Races and Ethnicities,0.8978328173374613,0.6069066141689481,1,3
2021,19,053,race-ethnicity,Black,1,0.3837123991195892,1,3
2021,19,053,race-ethnicity,Hispanic,0.864321608040201,0.6308136426814926,1,3
2021,19,053,race-ethnicity,White,0.8179368168887557,0.7672730979602629,0.8686005358172487,1
2021,19,055,all,All,0.8807074326667438,0.8567426714904439,0.9046721938430435,1
2021,19,055,race-ethnicity,Other Races and Ethnicities,0.9775474956822107,0.6744995494841517,1,3
2021,19,055,race-ethnicity,Black,1,0,1,3
2021,19,055,race-ethnicity,Hispanic,0.9602888086642599,0.8656578846301559,1,1
2021,19,055,race-ethnicity,White,0.8771782741481526,0.8491373543835596,0.9052191939127455,1
2021,19,057,all,All,0.8645047108427464,0.8438516497086664,0.8851577719768262,1
2021,19,057,race-ethnicity,Other Races and Ethnicities,0.9212916246215943,0.7056838553680728,1,3
2021,19,057,race-ethnicity,Black,0.6542669584245077,0.50304949019973,0.8054844266492853,2
2021,19,057,race-ethnicity,Hispanic,0.8076639646278556,0.6197651264522805,0.9955628028034306,2
2021,19,057,race-ethnicity,White,0.8752744839701362,0.8530528846902574,0.8974960832500148,1
2021,19,059,all,All,0.9042154431693674,0.879548775684732,0.9288821106540028,1
2021,19,059,race-ethnicity,Other Races and Ethnicities,0.8020434227330779,0.4679796362872838,1,3
2021,19,059,race-ethnicity,Black,1,0,1,3
2021,19,059,race-ethnicity,Hispanic,0.6957547169811321,0.31919911682055396,1,3
2021,19,059,race-ethnicity,White,0.909025009061254,0.8836175096846169,0.9344325084378913,1
2021,19,061,all,All,0.9106068112107765,0.8989899374998738,0.9222236849216792,1
2021,19,061,race-ethnicity,Other Races and Ethnicities,0.9016100178890877,0.7867663339971324,1,2
2021,19,061,race-ethnicity,Black,0.7573474001507159,0.56564960156488,0.9490451987365518,2
2021,19,061,race-ethnicity,Hispanic,0.8708745874587459,0.773058422863563,0.9686907520539288,1
2021,19,061,race-ethnicity,White,0.9158826720844059,0.9049070344730021,0.9268583096958096,1
2021,19,063,all,All,0.8708559547187247,0.8305294694491483,0.9111824399883012,1
2021,19,063,race-ethnicity,Other Races and Ethnicities,0.8703125,0.4097716431496776,1,3
2021,19,063,race-ethnicity,Black,1,0.1596864501679731,1,3
2021,19,063,race-ethnicity,Hispanic,0.8218714768883878,0.6432152366331646,1,2
2021,19,063,race-ethnicity,White,0.8693511739459733,0.8147550317725484,0.9239473161193982,1
2021,19,065,all,All,0.8738549015478572,0.8548477794779539,0.8928620236177606,1
2021,19,065,race-ethnicity,Other Races and Ethnicities,0.9542857142857143,0.7059775484431804,1,3
2021,19,065,race-ethnicity,Black,1,0.717273710782546,1,3
2021,19,065,race-ethnicity,Hispanic,0.9529411764705882,0.866499791405924,1,1
2021,19,065,race-ethnicity,White,0.8682547670972431,0.8446688344213749,0.8918406997731115,1
2021,19,067,all,All,0.8731580655631288,0.8416015800341144,0.9047145510921433,1
2021,19,067,race-ethnicity,Other Races and Ethnicities,0.9024875621890547,0.6241960845639428,1,3
2021,19,067,race-ethnicity,Black,0.809322033898305,0.12270104579877389,1,3
2021,19,067,race-ethnicity,Hispanic,0.9069020866773676,0.803626925309928,1,2
2021,19,067,race-ethnicity,White,0.872140638237786,0.8389969776538663,0.9052842988217056,1
2021,19,069,all,All,0.8437027326812544,0.806337280277366,0.8810681850851428,1
2021,19,069,race-ethnicity,Other Races and Ethnicities,0.8027681660899654,0.34147026099417543,1,3
2021,19,069,race-ethnicity,Black,0.42105263157894735,0,1,3
2021,19,069,race-ethnicity,Hispanic,0.6156133828996283,0.3959186901842917,0.8353080756149647,3
2021,19,069,race-ethnicity,White,0.8488472312001724,0.8108510179849354,0.8868434444154093,1
2021,19,071,all,All,0.8638568829593694,0.8345934996064668,0.8931202663122718,1
2021,19,071,race-ethnicity,Other Races and Ethnicities,0.9247648902821317,0.6658025882336756,1,3
2021,19,071,race-ethnicity,Black,0.9166666666666666,0,1,3
2021,19,071,race-ethnicity,Hispanic,0.885,0.7539361702127659,1,2
2021,19,071,race-ethnicity,White,0.8605469374700144,0.8291067096304413,0.8919871653095875,1
2021,19,073,all,All,0.9080684035349478,0.8885133732671405,0.927623433802755,1
2021,19,073,race-ethnicity,Other Races and Ethnicities,0.9785202863961814,0.7053670148501238,1,3
2021,19,073,race-ethnicity,Black,1,0,1,3
2021,19,073,race-ethnicity,Hispanic,1,0.991206720577844,1,1
2021,19,073,race-ethnicity,White,0.9042089985486212,0.8821603927986906,0.9262576042985518,1
2021,19,075,all,All,0.8934862761163458,0.869373382028642,0.9175991702040496,1
2021,19,075,race-ethnicity,Other Races and Ethnicities,0.7607142857142857,0.39204545818593717,1,3
2021,19,075,race-ethnicity,Black,0.9438202247191011,0.3413817834090366,1,3
2021,19,075,race-ethnicity,Hispanic,0.7297297297297297,0.58803910293272,0.8714203565267394,2
2021,19,075,race-ethnicity,White,0.8962487326799594,0.8703774276818649,0.922120037678054,1
2021,19,077,all,All,0.8724787305228946,0.8440041735564925,0.9009532874892967,1
2021,19,077,race-ethnicity,Other Races and Ethnicities,0.8991769547325102,0.6947785301747126,1,3
2021,19,077,race-ethnicity,Black,1,0.03912148249828416,1,3
2021,19,077,race-ethnicity,Hispanic,0.8377483443708609,0.7036071579540651,0.9718895307876567,2
2021,19,077,race-ethnicity,White,0.8707763475462591,0.8401024460382397,0.9014502490542784,1
2021,19,079,all,All,0.8668232136866824,0.8407631310355657,0.8928832963377991,1
2021,19,079,race-ethnicity,Other Races and Ethnicities,0.8257491675915649,0.5739250950835257,1,3
2021,19,079,race-ethnicity,Black,0.20276497695852536,0,0.43886655554466125,3
2021,19,079,race-ethnicity,Hispanic,0.9723643807574207,0.9394368344258368,1,1
2021,19,079,race-ethnicity,White,0.8799593820265468,0.8501440610874568,0.9097747029656368,1
2021,19,081,all,All,0.8565388951521984,0.8301210551144588,0.8829567351899381,1
2021,19,081,race-ethnicity,Other Races and Ethnicities,0.6333333333333333,0.35043688033190223,0.9162297863347645,3
2021,19,081,race-ethnicity,Black,0.889763779527559,0.045401239738649714,1,3
2021,19,081,race-ethnicity,Hispanic,0.4758364312267658,0.32745392707427035,0.6242189353792612,2
2021,19,081,race-ethnicity,White,0.8640346559023334,0.8374059185678466,0.8906633932368201,1
2021,19,083,all,All,0.8186135438509929,0.7871618695689829,0.850065218133003,1
2021,19,083,race-ethnicity,Other Races and Ethnicities,0.9459148446490219,0.6770980284837963,1,3
2021,19,083,race-ethnicity,Black,1,0,1,3
2021,19,083,race-ethnicity,Hispanic,0.75,0.5812056737588652,0.9187943262411348,2
2021,19,083,race-ethnicity,White,0.8109732201175702,0.7789096265825424,0.8430368136525981,1
2021,19,085,all,All,0.8442725752508361,0.816710251666311,0.8718348988353614,1
2021,19,085,race-ethnicity,Other Races and Ethnicities,0.85785536159601,0.6636044545644094,1,2
2021,19,085,race-ethnicity,Black,1,0,1,3
2021,19,085,race-ethnicity,Hispanic,0.9307958477508651,0.8524626371199293,1,1
2021,19,085,race-ethnicity,White,0.843691689392852,0.8154735546604205,0.8719098241252836,1
2021,19,087,all,All,0.8754474626237102,0.8538706917021724,0.8970242335452481,1
2021,19,087,race-ethnicity,Other Races and Ethnicities,0.8033261026753434,0.5691877057107191,1,3
2021,19,087,race-ethnicity,Black,0.9032258064516129,0.41455044612216885,1,3
2021,19,087,race-ethnicity,Hispanic,0.8765306122448979,0.7549500651324359,0.99811115935736,2
2021,19,087,race-ethnicity,White,0.8808346746378478,0.8549446436696134,0.9067247056060821,1
2021,19,089,all,All,0.8341980112408128,0.7898970665342054,0.8784989559474202,1
2021,19,089,race-ethnicity,Other Races and Ethnicities,0.8798701298701299,0.5112471743708155,1,3
2021,19,089,race-ethnicity,Black,1,0,1,3
2021,19,089,race-ethnicity,Hispanic,0.8728323699421965,0.6799901611117944,1,2
2021,19,089,race-ethnicity,White,0.8322876988572709,0.7879705951058585,0.8766048026086832,1
2021,19,091,all,All,0.8500998633448965,0.8227956816092648,0.877404045080528,1
2021,19,091,race-ethnicity,Other Races and Ethnicities,0.9164619164619164,0.5235339930130742,1,3
2021,19,091,race-ethnicity,Black,0.6470588235294118,0,1,3
2021,19,091,race-ethnicity,Hispanic,0.44638949671772427,0.1987057125564505,0.694073280878998,3
2021,19,091,race-ethnicity,White,0.8475079766751018,0.8222073443933865,0.872808608956817,1
2021,19,093,all,All,0.8871765047979063,0.861711407942685,0.9126416016531277,1
2021,19,093,race-ethnicity,Other Races and Ethnicities,0.9950738916256158,0.6136528288903565,1,3
2021,19,093,race-ethnicity,Black,0.9484536082474226,0.44483439350734816,1,3
2021,19,093,race-ethnicity,Hispanic,0.9955947136563876,0.9798481582153904,1,1
2021,19,093,race-ethnicity,White,0.882943143812709,0.8541430817101493,0.9117432059152688,1
2021,19,095,all,All,0.89486282452587,0.872265990746581,0.9174596583051591,1
2021,19,095,race-ethnicity,Other Races and Ethnicities,0.9430051813471503,0.5238266580588368,1,3
2021,19,095,race-ethnicity,Black,1,0,1,3
2021,19,095,race-ethnicity,Hispanic,0.9018036072144289,0.7824158956210293,1,2
2021,19,095,race-ethnicity,White,0.8924731182795699,0.8644856249523374,0.9204606116068024,1
2021,19,097,all,All,0.874001452432825,0.8507625272331155,0.8972403776325345,1
2021,19,097,race-ethnicity,Other Races and Ethnicities,0.7401032702237521,0.46491195810083574,1,3
2021,19,097,race-ethnicity,Black,1,0.10318005033173193,1,3
2021,19,097,race-ethnicity,Hispanic,1,0.9850127124314199,1,1
2021,19,097,race-ethnicity,White,0.8775532143625027,0.8545611330439119,0.9005452956810935,1
2021,19,099,all,All,0.8880022243848186,0.8667333193323297,0.9092711294373075,1
2021,19,099,race-ethnicity,Other Races and Ethnicities,0.9320137693631669,0.6136095129115036,1,3
2021,19,099,race-ethnicity,Black,0.9019607843137255,0.24780976220275355,1,3
2021,19,099,race-ethnicity,Hispanic,0.9522184300341296,0.8573330428678625,1,1
2021,19,099,race-ethnicity,White,0.8863497601395551,0.8646296313479507,0.9080698889311596,1
2021,19,101,all,All,0.8836261607321798,0.8513097280478947,0.9159425934164649,1
2021,19,101,race-ethnicity,Other Races and Ethnicities,0.9850634802091113,0.5098998037463075,1,3
2021,19,101,race-ethnicity,Black,0.9033659066232356,0.22159077783168163,1,3
2021,19,101,race-ethnicity,Hispanic,0.6723768736616702,0.3406988928880587,1,3
2021,19,101,race-ethnicity,White,0.8715083798882681,0.8322264503459602,0.910790309430576,1
2021,19,103,all,All,0.9230333469198831,0.9109086373856676,0.9351580564540986,1
2021,19,103,race-ethnicity,Other Races and Ethnicities,0.9231010343746735,0.8503939754626619,0.9958080932866851,1
2021,19,103,race-ethnicity,Black,0.955051826019568,0.8720642399434438,1,1
2021,19,103,race-ethnicity,Hispanic,0.896388395500296,0.8367081113084666,0.9560686796921255,1
2021,19,103,race-ethnicity,White,0.9201550925524348,0.9051278946974056,0.935182290407464,1
2021,19,105,all,All,0.8814045145109279,0.8536557475777004,0.9091532814441555,1
2021,19,105,race-ethnicity,Other Races and Ethnicities,0.8392638036809816,0.6020401503674923,1,3
2021,19,105,race-ethnicity,Black,0.9097744360902256,0.09454487282034879,1,3
2021,19,105,race-ethnicity,Hispanic,0.7546296296296297,0.44296690307328607,1,3
2021,19,105,race-ethnicity,White,0.883049115068051,0.8522187109054428,0.9138795192306591,1
2021,19,107,all,All,0.8606103333669051,0.8334901202795165,0.8877305464542936,1
2021,19,107,race-ethnicity,Other Races and Ethnicities,0.7379032258064516,0.5559061379902119,0.9199003136226913,2
2021,19,107,race-ethnicity,Black,0.7115384615384616,0.23036006546644844,1,3
2021,19,107,race-ethnicity,Hispanic,0.7751196172248804,0.6154942481930165,0.9347449862567443,2
2021,19,107,race-ethnicity,White,0.8645757607228165,0.8382192092592634,0.8909323121863696,1
2021,19,109,all,All,0.8716981132075472,0.8461924747271998,0.8972037516878946,1
2021,19,109,race-ethnicity,Other Races and Ethnicities,0.9233278955954323,0.6564808916325268,1,3
2021,19,109,race-ethnicity,Black,1,0.32978723404255317,1,3
2021,19,109,race-ethnicity,Hispanic,0.8674242424242424,0.7026918117343649,1,2
2021,19,109,race-ethnicity,White,0.8688300474888473,0.843196480130311,0.8944636148473836,1
2021,19,111,all,All,0.8793076946724461,0.8603707461034769,0.8982446432414154,1
2021,19,111,race-ethnicity,Other Races and Ethnicities,0.9114285714285715,0.7179560979132197,1,2
2021,19,111,race-ethnicity,Black,0.6775300171526587,0.4649830298164301,0.8900770044888874,3
2021,19,111,race-ethnicity,Hispanic,0.8848384424192212,0.7851363500149835,0.9845405348234589,1
2021,19,111,race-ethnicity,White,0.8816866365481569,0.860974240454926,0.9023990326413878,1
2021,19,113,all,All,0.921172891622777,0.9115976299079228,0.9307481533376313,1
2021,19,113,race-ethnicity,Other Races and Ethnicities,0.9234273698966182,0.8388063097102915,1,1
2021,19,113,race-ethnicity,Black,0.8837138739285444,0.803907676068954,0.9635200717881347,1
2021,19,113,race-ethnicity,Hispanic,0.9028571428571428,0.8604586902459243,0.9452555954683615,1
2021,19,113,race-ethnicity,White,0.9235248226583933,0.912210312179049,0.9348393331377376,1
2021,19,115,all,All,0.8866524441146462,0.8620070375976648,0.9112978506316274,1
2021,19,115,race-ethnicity,Other Races and Ethnicities,0.880716934487021,0.7096477573774188,1,2
2021,19,115,race-ethnicity,Black,1,0.1445717403164213,1,3
2021,19,115,race-ethnicity,Hispanic,0.934968625213919,0.8867109271643747,0.9832263232634633,1
2021,19,115,race-ethnicity,White,0.88673637864612,0.8582770290050235,0.9151957282872165,1
2021,19,117,all,All,0.8191389798783341,0.7769043897290893,0.861373570027579,1
2021,19,117,race-ethnicity,Other Races and Ethnicities,0.6683673469387755,0.24166465878229149,1,3
2021,19,117,race-ethnicity,Black,1,0,1,3
2021,19,117,race-ethnicity,Hispanic,0.6482412060301508,0.3129477173099541,0.9835346947503474,3
2021,19,117,race-ethnicity,White,0.8223368522072937,0.7808862866010536,0.8637874178135337,1
2021,19,119,all,All,0.9091293679668331,0.8864468139112464,0.9318119220224198,1
2021,19,119,race-ethnicity,Other Races and Ethnicities,0.9164926931106472,0.6836135385015625,1,3
2021,19,119,race-ethnicity,Black,1,0,1,3
2021,19,119,race-ethnicity,Hispanic,0.8518518518518519,0.7398314845123356,0.9638722191913681,2
2021,19,119,race-ethnicity,White,0.9087378640776699,0.8840247131509268,0.9334510150044131,1
2021,19,121,all,All,0.9114118732697631,0.8909612099713999,0.9318625365681263,1
2021,19,121,race-ethnicity,Other Races and Ethnicities,0.9247572815533981,0.6062602044782103,1,3
2021,19,121,race-ethnicity,Black,0.031496062992125984,0,0.14407773496398055,2
2021,19,121,race-ethnicity,Hispanic,0.6753246753246753,0.3596573639126831,0.9909919867366676,3
2021,19,121,race-ethnicity,White,0.918172562993128,0.8977786562549076,0.9385664697313484,1
2021,19,123,all,All,0.8980009298000929,0.8785582163664599,0.9174436432337261,1
2021,19,123,race-ethnicity,Other Races and Ethnicities,0.9326086956521739,0.6945255965240155,1,3
2021,19,123,race-ethnicity,Black,1,0.5822050290135397,1,3
2021,19,123,race-ethnicity,Hispanic,0.93713163064833,0.8388162019813569,1,1
