state_name,county_name,quality_good,quality_marginal,quality_poor,missing_values,total_metrics,shr_good,shr_poor,shr_missing,good_score,marginal_score,poor_score,missing_score,total_score
Kentucky,Hardin County,22,9,2,0,33,0.6666666666666666,0.06060606060606061,0,44,9,-2,-0,51
Kentucky,Harlan County,19,5,9,0,33,0.5757575757575758,0.2727272727272727,0,38,5,-9,-0,34
Kentucky,Harrison County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Kentucky,Hart County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Kentucky,Henderson County,21,4,8,0,33,0.6363636363636364,0.24242424242424243,0,42,4,-8,-0,38
Kentucky,Henry County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Kentucky,Hickman County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Kentucky,Hopkins County,21,4,8,0,33,0.6363636363636364,0.24242424242424243,0,42,4,-8,-0,38
Kentucky,Jackson County,14,6,12,1,33,0.42424242424242425,0.36363636363636365,0.030303030303030304,28,6,-12,-2,20
Kentucky,Jefferson County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Kentucky,Jessamine County,21,6,6,0,33,0.6363636363636364,0.18181818181818182,0,42,6,-6,-0,42
Kentucky,Johnson County,17,6,10,0,33,0.5151515151515151,0.30303030303030304,0,34,6,-10,-0,30
Kentucky,Kenton County,28,0,5,0,33,0.8484848484848485,0.15151515151515152,0,56,0,-5,-0,51
Kentucky,Knott County,17,7,9,0,33,0.5151515151515151,0.2727272727272727,0,34,7,-9,-0,32
Kentucky,Knox County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Kentucky,Larue County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Kentucky,Laurel County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Kentucky,Lawrence County,16,7,9,1,33,0.48484848484848486,0.2727272727272727,0.030303030303030304,32,7,-9,-2,28
Kentucky,Lee County,14,5,13,1,33,0.42424242424242425,0.3939393939393939,0.030303030303030304,28,5,-13,-2,18
Kentucky,Leslie County,15,5,12,1,33,0.45454545454545453,0.36363636363636365,0.030303030303030304,30,5,-12,-2,21
Kentucky,Letcher County,16,5,12,0,33,0.48484848484848486,0.36363636363636365,0,32,5,-12,-0,25
Kentucky,Lewis County,15,6,10,2,33,0.45454545454545453,0.30303030303030304,0.06060606060606061,30,6,-10,-4,22
Kentucky,Lincoln County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Kentucky,Livingston County,16,6,11,0,33,0.48484848484848486,0.3333333333333333,0,32,6,-11,-0,27
Kentucky,Logan County,22,6,5,0,33,0.6666666666666666,0.15151515151515152,0,44,6,-5,-0,45
Kentucky,Lyon County,16,10,7,0,33,0.48484848484848486,0.21212121212121213,0,32,10,-7,-0,35
Kentucky,Madison County,27,2,4,0,33,0.8181818181818182,0.12121212121212122,0,54,2,-4,-0,52
Kentucky,Magoffin County,18,6,8,1,33,0.5454545454545454,0.24242424242424243,0.030303030303030304,36,6,-8,-2,32
Kentucky,Marion County,19,5,9,0,33,0.5757575757575758,0.2727272727272727,0,38,5,-9,-0,34
Kentucky,Marshall County,17,8,8,0,33,0.5151515151515151,0.24242424242424243,0,34,8,-8,-0,34
Kentucky,Martin County,15,8,10,0,33,0.45454545454545453,0.30303030303030304,0,30,8,-10,-0,28
Kentucky,Mason County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Kentucky,McCracken County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Kentucky,McCreary County,16,7,10,0,33,0.48484848484848486,0.30303030303030304,0,32,7,-10,-0,29
Kentucky,McLean County,16,6,9,2,33,0.48484848484848486,0.2727272727272727,0.06060606060606061,32,6,-9,-4,25
Kentucky,Meade County,23,5,5,0,33,0.696969696969697,0.15151515151515152,0,46,5,-5,-0,46
Kentucky,Menifee County,16,6,9,2,33,0.48484848484848486,0.2727272727272727,0.06060606060606061,32,6,-9,-4,25
Kentucky,Mercer County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Kentucky,Metcalfe County,17,9,7,0,33,0.5151515151515151,0.21212121212121213,0,34,9,-7,-0,36
Kentucky,Monroe County,18,8,7,0,33,0.5454545454545454,0.21212121212121213,0,36,8,-7,-0,37
Kentucky,Montgomery County,18,9,6,0,33,0.5454545454545454,0.18181818181818182,0,36,9,-6,-0,39
Kentucky,Morgan County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Kentucky,Muhlenberg County,19,5,9,0,33,0.5757575757575758,0.2727272727272727,0,38,5,-9,-0,34
Kentucky,Nelson County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Kentucky,Nicholas County,15,6,11,1,33,0.45454545454545453,0.3333333333333333,0.030303030303030304,30,6,-11,-2,23
Kentucky,Ohio County,17,7,9,0,33,0.5151515151515151,0.2727272727272727,0,34,7,-9,-0,32
Kentucky,Oldham County,23,6,4,0,33,0.696969696969697,0.12121212121212122,0,46,6,-4,-0,48
Kentucky,Owen County,17,6,10,0,33,0.5151515151515151,0.30303030303030304,0,34,6,-10,-0,30
Kentucky,Owsley County,13,5,12,3,33,0.3939393939393939,0.36363636363636365,0.09090909090909091,26,5,-12,-6,13
Kentucky,Pendleton County,17,8,8,0,33,0.5151515151515151,0.24242424242424243,0,34,8,-8,-0,34
Kentucky,Perry County,18,6,9,0,33,0.5454545454545454,0.2727272727272727,0,36,6,-9,-0,33
Kentucky,Pike County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Kentucky,Powell County,18,7,8,0,33,0.5454545454545454,0.24242424242424243,0,36,7,-8,-0,35
Kentucky,Pulaski County,21,4,8,0,33,0.6363636363636364,0.24242424242424243,0,42,4,-8,-0,38
Kentucky,Robertson County,13,5,11,4,33,0.3939393939393939,0.3333333333333333,0.12121212121212122,26,5,-11,-8,12
Kentucky,Rockcastle County,19,4,9,1,33,0.5757575757575758,0.2727272727272727,0.030303030303030304,38,4,-9,-2,31
Kentucky,Rowan County,20,7,6,0,33,0.6060606060606061,0.18181818181818182,0,40,7,-6,-0,41
Kentucky,Russell County,17,8,8,0,33,0.5151515151515151,0.24242424242424243,0,34,8,-8,-0,34
Kentucky,Scott County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Kentucky,Shelby County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Kentucky,Simpson County,22,6,5,0,33,0.6666666666666666,0.15151515151515152,0,44,6,-5,-0,45
Kentucky,Spencer County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Kentucky,Taylor County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Kentucky,Todd County,18,8,7,0,33,0.5454545454545454,0.21212121212121213,0,36,8,-7,-0,37
Kentucky,Trigg County,18,8,7,0,33,0.5454545454545454,0.21212121212121213,0,36,8,-7,-0,37
Kentucky,Trimble County,16,8,8,1,33,0.48484848484848486,0.24242424242424243,0.030303030303030304,32,8,-8,-2,30
Kentucky,Union County,17,7,9,0,33,0.5151515151515151,0.2727272727272727,0,34,7,-9,-0,32
Kentucky,Warren County,27,2,4,0,33,0.8181818181818182,0.12121212121212122,0,54,2,-4,-0,52
Kentucky,Washington County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Kentucky,Wayne County,20,5,8,0,33,0.6060606060606061,0.24242424242424243,0,40,5,-8,-0,37
Kentucky,Webster County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Kentucky,Whitley County,18,7,8,0,33,0.5454545454545454,0.24242424242424243,0,36,7,-8,-0,35
Kentucky,Wolfe County,13,5,11,4,33,0.3939393939393939,0.3333333333333333,0.12121212121212122,26,5,-11,-8,12
Kentucky,Woodford County,21,3,9,0,33,0.6363636363636364,0.2727272727272727,0,42,3,-9,-0,36
Louisiana,Acadia Parish,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Louisiana,Allen Parish,20,5,6,2,33,0.6060606060606061,0.18181818181818182,0.06060606060606061,40,5,-6,-4,35
Louisiana,Ascension Parish,28,0,6,0,34,0.8235294117647058,0.17647058823529413,0,56,0,-6,-0,50
Louisiana,Assumption Parish,18,6,7,2,33,0.5454545454545454,0.21212121212121213,0.06060606060606061,36,6,-7,-4,31
Louisiana,Avoyelles Parish,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Louisiana,Beauregard Parish,21,4,8,0,33,0.6363636363636364,0.24242424242424243,0,42,4,-8,-0,38
Louisiana,Bienville Parish,17,9,7,0,33,0.5151515151515151,0.21212121212121213,0,34,9,-7,-0,36
Louisiana,Bossier Parish,22,6,5,0,33,0.6666666666666666,0.15151515151515152,0,44,6,-5,-0,45
Louisiana,Caddo Parish,29,0,4,0,33,0.8787878787878788,0.12121212121212122,0,58,0,-4,-0,54
Louisiana,Calcasieu Parish,22,10,1,0,33,0.6666666666666666,0.030303030303030304,0,44,10,-1,-0,53
Louisiana,Caldwell Parish,19,5,8,1,33,0.5757575757575758,0.24242424242424243,0.030303030303030304,38,5,-8,-2,33
Louisiana,Cameron Parish,14,9,8,2,33,0.42424242424242425,0.24242424242424243,0.06060606060606061,28,9,-8,-4,25
Louisiana,Catahoula Parish,17,7,9,0,33,0.5151515151515151,0.2727272727272727,0,34,7,-9,-0,32
Louisiana,Claiborne Parish,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Louisiana,Concordia Parish,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Louisiana,De Soto Parish,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Louisiana,East Baton Rouge Parish,31,2,1,0,34,0.9117647058823529,0.029411764705882353,0,62,2,-1,-0,63
Louisiana,East Carroll Parish,14,8,10,1,33,0.42424242424242425,0.30303030303030304,0.030303030303030304,28,8,-10,-2,24
Louisiana,East Feliciana Parish,18,5,10,0,33,0.5454545454545454,0.30303030303030304,0,36,5,-10,-0,31
Louisiana,Evangeline Parish,20,5,8,0,33,0.6060606060606061,0.24242424242424243,0,40,5,-8,-0,37
Louisiana,Franklin Parish,18,6,9,0,33,0.5454545454545454,0.2727272727272727,0,36,6,-9,-0,33
Louisiana,Grant Parish,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Louisiana,Iberia Parish,21,7,3,2,33,0.6363636363636364,0.09090909090909091,0.06060606060606061,42,7,-3,-4,42
Louisiana,Iberville Parish,19,5,10,0,34,0.5588235294117647,0.29411764705882354,0,38,5,-10,-0,33
Louisiana,Jackson Parish,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Louisiana,Jefferson Davis Parish,20,5,8,0,33,0.6060606060606061,0.24242424242424243,0,40,5,-8,-0,37
Louisiana,Jefferson Parish,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Louisiana,Lafayette Parish,29,0,4,0,33,0.8787878787878788,0.12121212121212122,0,58,0,-4,-0,54
Louisiana,Lafourche Parish,25,2,6,0,33,0.7575757575757576,0.18181818181818182,0,50,2,-6,-0,46
Louisiana,LaSalle Parish,19,7,5,2,33,0.5757575757575758,0.15151515151515152,0.06060606060606061,38,7,-5,-4,36
Louisiana,Lincoln Parish,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Louisiana,Livingston Parish,26,0,7,0,33,0.7878787878787878,0.21212121212121213,0,52,0,-7,-0,45
Louisiana,Madison Parish,17,7,9,0,33,0.5151515151515151,0.2727272727272727,0,34,7,-9,-0,32
Louisiana,Morehouse Parish,18,7,8,0,33,0.5454545454545454,0.24242424242424243,0,36,7,-8,-0,35
Louisiana,Natchitoches Parish,21,5,5,2,33,0.6363636363636364,0.15151515151515152,0.06060606060606061,42,5,-5,-4,38
Louisiana,Orleans Parish,31,0,2,0,33,0.9393939393939394,0.06060606060606061,0,62,0,-2,-0,60
Louisiana,Ouachita Parish,28,2,3,0,33,0.8484848484848485,0.09090909090909091,0,56,2,-3,-0,55
Louisiana,Plaquemines Parish,23,3,7,0,33,0.696969696969697,0.21212121212121213,0,46,3,-7,-0,42
Louisiana,Pointe Coupee Parish,20,4,9,0,33,0.6060606060606061,0.2727272727272727,0,40,4,-9,-0,35
Louisiana,Rapides Parish,22,11,0,0,33,0.6666666666666666,0,0,44,11,-0,-0,55
Louisiana,Red River Parish,17,7,7,2,33,0.5151515151515151,0.21212121212121213,0.06060606060606061,34,7,-7,-4,30
Louisiana,Richland Parish,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Louisiana,Sabine Parish,20,6,5,2,33,0.6060606060606061,0.15151515151515152,0.06060606060606061,40,6,-5,-4,37
Louisiana,St. Bernard Parish,23,3,7,0,33,0.696969696969697,0.21212121212121213,0,46,3,-7,-0,42
Louisiana,St. Charles Parish,24,5,5,0,34,0.7058823529411765,0.14705882352941177,0,48,5,-5,-0,48
Louisiana,St. Helena Parish,17,6,10,0,33,0.5151515151515151,0.30303030303030304,0,34,6,-10,-0,30
Louisiana,St. James Parish,20,6,8,0,34,0.5882352941176471,0.23529411764705882,0,40,6,-8,-0,38
Louisiana,St. John the Baptist Parish,22,6,5,0,33,0.6666666666666666,0.15151515151515152,0,44,6,-5,-0,45
Louisiana,St. Landry Parish,21,6,6,0,33,0.6363636363636364,0.18181818181818182,0,42,6,-6,-0,42
Louisiana,St. Martin Parish,20,5,8,0,33,0.6060606060606061,0.24242424242424243,0,40,5,-8,-0,37
Louisiana,St. Mary Parish,21,4,8,0,33,0.6363636363636364,0.24242424242424243,0,42,4,-8,-0,38
Louisiana,St. Tammany Parish,31,0,2,0,33,0.9393939393939394,0.06060606060606061,0,62,0,-2,-0,60
Louisiana,Tangipahoa Parish,22,8,3,0,33,0.6666666666666666,0.09090909090909091,0,44,8,-3,-0,49
Louisiana,Tensas Parish,14,5,10,4,33,0.42424242424242425,0.30303030303030304,0.12121212121212122,28,5,-10,-8,15
Louisiana,Terrebonne Parish,28,0,5,0,33,0.8484848484848485,0.15151515151515152,0,56,0,-5,-0,51
Louisiana,Union Parish,18,7,8,0,33,0.5454545454545454,0.24242424242424243,0,36,7,-8,-0,35
Louisiana,Vermilion Parish,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Louisiana,Vernon Parish,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Louisiana,Washington Parish,20,5,8,0,33,0.6060606060606061,0.24242424242424243,0,40,5,-8,-0,37
Louisiana,Webster Parish,21,4,8,0,33,0.6363636363636364,0.24242424242424243,0,42,4,-8,-0,38
Louisiana,West Baton Rouge Parish,19,6,9,0,34,0.5588235294117647,0.2647058823529412,0,38,6,-9,-0,35
Louisiana,West Carroll Parish,18,7,8,0,33,0.5454545454545454,0.24242424242424243,0,36,7,-8,-0,35
Louisiana,West Feliciana Parish,18,6,9,0,33,0.5454545454545454,0.2727272727272727,0,36,6,-9,-0,33
Louisiana,Winn Parish,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Maine,Androscoggin County,28,0,5,0,33,0.8484848484848485,0.15151515151515152,0,56,0,-5,-0,51
Maine,Aroostook County,19,10,4,0,33,0.5757575757575758,0.12121212121212122,0,38,10,-4,-0,44
Maine,Cumberland County,22,9,2,0,33,0.6666666666666666,0.06060606060606061,0,44,9,-2,-0,51
Maine,Franklin County,22,5,6,0,33,0.6666666666666666,0.18181818181818182,0,44,5,-6,-0,43
Maine,Hancock County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Maine,Kennebec County,27,2,4,0,33,0.8181818181818182,0.12121212121212122,0,54,2,-4,-0,52
Maine,Knox County,18,10,5,0,33,0.5454545454545454,0.15151515151515152,0,36,10,-5,-0,41
Maine,Lincoln County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Maine,Oxford County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Maine,Penobscot County,27,2,4,0,33,0.8181818181818182,0.12121212121212122,0,54,2,-4,-0,52
Maine,Piscataquis County,16,8,8,1,33,0.48484848484848486,0.24242424242424243,0.030303030303030304,32,8,-8,-2,30
Maine,Sagadahoc County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Maine,Somerset County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Maine,Waldo County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Maine,Washington County,19,5,9,0,33,0.5757575757575758,0.2727272727272727,0,38,5,-9,-0,34
Maine,York County,22,9,2,0,33,0.6666666666666666,0.06060606060606061,0,44,9,-2,-0,51
Maryland,Allegany County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Maryland,Anne Arundel County,30,1,0,2,33,0.9090909090909091,0,0.06060606060606061,60,1,-0,-4,57
Maryland,Baltimore city,30,1,0,2,33,0.9090909090909091,0,0.06060606060606061,60,1,-0,-4,57
Maryland,Baltimore County,30,1,2,0,33,0.9090909090909091,0.06060606060606061,0,60,1,-2,-0,59
Maryland,Calvert County,20,9,2,2,33,0.6060606060606061,0.06060606060606061,0.06060606060606061,40,9,-2,-4,43
Maryland,Caroline County,20,6,5,2,33,0.6060606060606061,0.15151515151515152,0.06060606060606061,40,6,-5,-4,37
Maryland,Carroll County,28,1,2,2,33,0.8484848484848485,0.06060606060606061,0.06060606060606061,56,1,-2,-4,51
Maryland,Cecil County,25,1,5,2,33,0.7575757575757576,0.15151515151515152,0.06060606060606061,50,1,-5,-4,42
Maryland,Charles County,27,1,3,2,33,0.8181818181818182,0.09090909090909091,0.06060606060606061,54,1,-3,-4,48
Maryland,Dorchester County,20,6,5,2,33,0.6060606060606061,0.15151515151515152,0.06060606060606061,40,6,-5,-4,37
Maryland,Frederick County,30,1,0,2,33,0.9090909090909091,0,0.06060606060606061,60,1,-0,-4,57
Maryland,Garrett County,17,7,9,0,33,0.5151515151515151,0.2727272727272727,0,34,7,-9,-0,32
Maryland,Harford County,29,1,1,2,33,0.8787878787878788,0.030303030303030304,0.06060606060606061,58,1,-1,-4,54
Maryland,Howard County,30,1,0,2,33,0.9090909090909091,0,0.06060606060606061,60,1,-0,-4,57
Maryland,Kent County,20,6,5,2,33,0.6060606060606061,0.15151515151515152,0.06060606060606061,40,6,-5,-4,37
Maryland,Montgomery County,30,1,2,0,33,0.9090909090909091,0.06060606060606061,0,60,1,-2,-0,59
Maryland,Prince George's County,30,1,2,0,33,0.9090909090909091,0.06060606060606061,0,60,1,-2,-0,59
Maryland,Queen Anne's County,20,6,5,2,33,0.6060606060606061,0.15151515151515152,0.06060606060606061,40,6,-5,-4,37
Maryland,Somerset County,19,7,5,2,33,0.5757575757575758,0.15151515151515152,0.06060606060606061,38,7,-5,-4,36
Maryland,St. Mary's County,21,9,3,0,33,0.6363636363636364,0.09090909090909091,0,42,9,-3,-0,48
Maryland,Talbot County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Maryland,Washington County,26,3,4,0,33,0.7878787878787878,0.12121212121212122,0,52,3,-4,-0,51
Maryland,Wicomico County,20,8,3,2,33,0.6060606060606061,0.09090909090909091,0.06060606060606061,40,8,-3,-4,41
Maryland,Worcester County,20,6,5,2,33,0.6060606060606061,0.15151515151515152,0.06060606060606061,40,6,-5,-4,37
Massachusetts,Barnstable County,29,2,2,0,33,0.8787878787878788,0.06060606060606061,0,58,2,-2,-0,58
Massachusetts,Berkshire County,27,3,3,0,33,0.8181818181818182,0.09090909090909091,0,54,3,-3,-0,54
Massachusetts,Bristol County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Massachusetts,Dukes County,17,5,11,0,33,0.5151515151515151,0.3333333333333333,0,34,5,-11,-0,28
Massachusetts,Essex County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Massachusetts,Franklin County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Massachusetts,Hampden County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Massachusetts,Hampshire County,21,8,4,0,33,0.6363636363636364,0.12121212121212122,0,42,8,-4,-0,46
Massachusetts,Middlesex County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Massachusetts,Nantucket County,17,5,11,0,33,0.5151515151515151,0.3333333333333333,0,34,5,-11,-0,28
Massachusetts,Norfolk County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Massachusetts,Plymouth County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Massachusetts,Suffolk County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Massachusetts,Worcester County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Michigan,Alcona County,17,8,8,0,33,0.5151515151515151,0.24242424242424243,0,34,8,-8,-0,34
Michigan,Alger County,18,9,6,0,33,0.5454545454545454,0.18181818181818182,0,36,9,-6,-0,39
Michigan,Allegan County,26,0,7,0,33,0.7878787878787878,0.21212121212121213,0,52,0,-7,-0,45
Michigan,Alpena County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Michigan,Antrim County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Michigan,Arenac County,19,5,9,0,33,0.5757575757575758,0.2727272727272727,0,38,5,-9,-0,34
Michigan,Baraga County,19,5,9,0,33,0.5757575757575758,0.2727272727272727,0,38,5,-9,-0,34
Michigan,Barry County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Michigan,Bay County,22,7,4,0,33,0.6666666666666666,0.12121212121212122,0,44,7,-4,-0,47
Michigan,Benzie County,18,5,10,0,33,0.5454545454545454,0.30303030303030304,0,36,5,-10,-0,31
Michigan,Berrien County,28,2,3,0,33,0.8484848484848485,0.09090909090909091,0,56,2,-3,-0,55
Michigan,Branch County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Michigan,Calhoun County,22,9,2,0,33,0.6666666666666666,0.06060606060606061,0,44,9,-2,-0,51
Michigan,Cass County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Michigan,Charlevoix County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Michigan,Cheboygan County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Michigan,Chippewa County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Michigan,Clare County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Michigan,Clinton County,21,8,4,0,33,0.6363636363636364,0.12121212121212122,0,42,8,-4,-0,46
Michigan,Crawford County,18,7,8,0,33,0.5454545454545454,0.24242424242424243,0,36,7,-8,-0,35
Michigan,Delta County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Michigan,Dickinson County,19,7,5,2,33,0.5757575757575758,0.15151515151515152,0.06060606060606061,38,7,-5,-4,36
Michigan,Eaton County,22,8,3,0,33,0.6666666666666666,0.09090909090909091,0,44,8,-3,-0,49
Michigan,Emmet County,19,9,5,0,33,0.5757575757575758,0.15151515151515152,0,38,9,-5,-0,42
Michigan,Genesee County,30,2,1,0,33,0.9090909090909091,0.030303030303030304,0,60,2,-1,-0,61
Michigan,Gladwin County,21,4,8,0,33,0.6363636363636364,0.24242424242424243,0,42,4,-8,-0,38
Michigan,Gogebic County,18,8,7,0,33,0.5454545454545454,0.21212121212121213,0,36,8,-7,-0,37
Michigan,Grand Traverse County,22,7,4,0,33,0.6666666666666666,0.12121212121212122,0,44,7,-4,-0,47
Michigan,Gratiot County,21,6,6,0,33,0.6363636363636364,0.18181818181818182,0,42,6,-6,-0,42
Michigan,Hillsdale County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Michigan,Houghton County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Michigan,Huron County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Michigan,Ingham County,29,2,2,0,33,0.8787878787878788,0.06060606060606061,0,58,2,-2,-0,58
