year,state,county,homeless_count,homeless_count_lb,homeless_count_ub,homeless_share,homeless_quality,black_count,black_count_lb,black_count_ub,black_share,black_quality,hispanic_count,hispanic_count_lb,hispanic_count_ub,hispanic_share,hispanic_quality,other_count,other_count_lb,other_count_ub,other_share,other_quality,white_count,white_count_lb,white_count_ub,white_share,white_quality
2019,28,083,171,171,171,.036251854,1,163,163,163,.018497504,1,1,0,2,.0027173914,3,1,0,2,.023809524,3,4,4,4,.018867925,1
2019,28,085,16,16,16,.0056697377,1,11,11,11,.0031179138,1,0,0,0,0,3,1,0,2,.005050505,3,1,0,2,.00054171181,3
2019,28,087,53,53,53,.0059020044,1,40,39,41,.003808073,2,0,0,0,0,3,4,4,4,.012578616,1,5,4,6,.00073464587,3
2019,28,089,,,,,,,,,,,,,,,,,,,,,,,,,
2019,28,091,19,19,19,.0093091624,1,8,8,8,.0051282053,1,1,0,2,.02,3,1,0,2,.012820513,3,8,8,8,.0033416876,1
2019,28,093,69,69,69,.017079208,1,52,52,52,.010989011,1,1,0,2,.0011904762,3,4,0,2,.012121212,3,12,12,12,.005509642,1
2019,28,095,29,29,29,.0075737792,1,7,6,8,.0048409407,3,0,0,0,0,3,1,0,2,.0073529412,3,17,17,17,.0028409092,1
2019,28,097,18,18,18,.014173228,1,14,14,14,.0087829363,1,0,0,0,0,3,1,0,2,.025,3,1,0,2,.0011415525,3
2019,28,099,,,,,,,,,,,,,,,,,,,,,,,,,
2019,28,101,,,,,,,,,,,,,,,,,,,,,,,,,
2019,28,103,71,71,71,.048696846,1,65,65,65,.02318117,1,3,3,3,.045454547,1,1,0,2,.045454547,3,1,0,2,.041666668,3
2019,28,105,65,65,65,.012843312,1,58,58,58,.0087719299,1,0,0,0,0,3,0,0,0,0,3,7,7,7,.0023442733,1
2019,28,107,,,,,,,,,,,,,,,,,,,,,,,,,
2019,28,109,69,68,70,.0079842629,1,17,16,18,.0056704469,3,2,0,4,.0059171598,3,2,0,4,.0018796993,3,45,44,46,.0034927041,1
2019,28,111,9,9,9,.014040561,1,4,4,4,.014925373,1,0,0,0,0,3,0,0,0,0,3,5,5,5,.0052192067,1
2019,28,113,31,31,31,.0074933525,1,27,27,27,.003733407,1,0,0,0,0,3,2,0,4,.0086956518,3,2,0,4,.0028571428,3
2019,28,115,31,31,31,.0051995977,1,2,0,4,.001,3,11,10,12,.007372654,3,3,0,4,.0083333338,3,13,12,14,.0016105054,3
2019,28,117,7,7,7,.0019094381,1,1,0,2,.001305483,3,0,0,0,0,3,0,0,0,0,3,4,3,5,.00064829824,3
2019,28,119,,,,,,,,,,,,,,,,,,,,,,,,,
2019,28,121,15,15,15,.003435639,1,12,12,12,.0037336652,1,1,0,2,.0015673981,3,0,0,0,0,3,1,0,2,.00023364487,3
2019,28,123,,,,,,,,,,,,,,,,,,,,,,,,,
2019,28,125,196,196,196,.25823453,1,193,193,193,.1314714,1,1,0,2,.125,3,0,0,0,0,3,1,0,2,.071428575,3
2019,28,127,124,124,124,.035028249,1,55,55,55,.015589569,1,0,0,0,0,3,2,0,2,.016666668,3,65,65,65,.019673124,1
2019,28,129,,,,,,,,,,,,,,,,,,,,,,,,,
2019,28,131,1,0,2,.00039308175,3,1,0,2,.0010162601,3,0,0,0,0,3,0,0,0,0,3,1,0,2,.00026014569,3
2019,28,133,,,,,,,,,,,,,,,,,,,,,,,,,
2019,28,135,93,93,93,.05595668,1,90,90,90,.030120483,1,0,0,0,0,3,3,3,3,.040540539,1,0,0,0,0,3
2019,28,137,17,17,17,.0043444927,1,10,10,10,.0031113876,1,1,0,2,.0027027028,3,1,0,2,.004672897,3,4,4,4,.00099304866,1
2019,28,139,,,,,,,,,,,,,,,,,,,,,,,,,
2019,28,141,9,9,9,.0030160858,1,0,0,0,0,3,1,0,2,.0040650405,3,0,0,0,0,3,1,0,2,.00018545994,3
2019,28,143,,,,,,,,,,,,,,,,,,,,,,,,,
2019,28,145,31,31,31,.0060570533,1,8,7,9,.0049999999,3,0,0,0,0,3,1,0,2,.0022026431,3,18,18,18,.0024252224,1
2019,28,147,8,8,8,.004415011,1,1,0,2,.00045372051,3,0,0,0,0,3,0,0,0,0,3,1,0,2,.00081566069,3
2019,28,149,235,235,235,.031101111,1,163,163,163,.017053777,1,5,5,5,.025,1,6,6,6,.015075377,1,61,61,61,.012308314,1
2019,28,151,87,87,87,.017299661,1,87,87,87,.0089194179,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
2019,28,153,,,,,,,,,,,,,,,,,,,,,,,,,
2019,28,155,3,3,3,.001669449,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,3,3,.0011094675,1
2019,28,157,4,4,4,.0036934442,1,4,4,4,.0018796993,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
2019,28,159,4,4,4,.0014662757,1,1,0,2,.00028752157,3,0,0,0,0,3,1,0,2,.0047169812,3,1,0,2,.00058139535,3
2019,28,161,7,7,7,.0067307693,1,3,3,3,.0032258064,1,1,0,2,.0625,3,0,0,0,0,3,1,0,2,.00095057033,3
2019,28,163,313,313,313,.1339324,1,309,309,309,.067437798,1,0,0,0,0,3,2,0,2,.034482758,3,1,0,2,.035714287,3
2019,29,001,46,46,46,.017975772,1,4,4,4,.012658228,1,1,0,2,.0083333338,3,1,0,2,.0030864198,3,38,38,38,.0087195961,1
2019,29,003,16,15,17,.0059084194,3,0,0,0,0,3,1,0,2,.0086206896,3,0,0,0,0,3,2,0,4,.00039169606,3
2019,29,005,1,0,2,.0028901733,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,1,0,2,.001506024,3
2019,29,007,108,108,108,.034985423,1,11,11,11,.027918782,1,13,12,14,.025896415,3,11,10,12,.018456375,3,71,71,71,.01516446,1
2019,29,009,256,256,256,.046972476,1,3,0,6,.057692308,3,37,35,39,.01925078,3,22,0,12,.026699029,3,183,182,184,.022587016,1
2019,29,011,48,48,48,.029447854,1,0,0,0,0,3,2,0,4,.011627907,3,2,0,4,.0093457941,3,39,39,39,.013636364,1
2019,29,013,2,0,4,.001507159,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,2,0,4,.00082304527,3
2019,29,015,184,184,184,.074163646,1,1,0,2,.029411765,3,4,4,4,.033898305,1,8,5,9,.046511628,3,170,170,170,.036653731,1
2019,29,017,54,54,54,.033108521,1,1,0,2,.0625,3,1,0,2,.055555556,3,4,4,4,.16666667,1,48,48,48,.014981274,1
2019,29,019,204,203,205,.0083072037,1,99,99,99,.012951334,1,10,9,11,.0035893754,3,18,16,20,.0029900332,3,74,74,74,.0022654911,1
2019,29,021,453,453,453,.04138498,1,73,73,73,.049659863,1,28,28,28,.013888889,1,74,0,2,.027165933,3,278,278,278,.01772733,1
2019,29,023,153,153,153,.022509931,1,20,18,22,.01577287,3,1,0,2,.0034965035,3,3,0,6,.0038167939,3,122,122,122,.01084059,1
2019,29,025,41,39,43,.026727511,3,0,0,0,0,3,2,0,4,.03846154,3,2,0,4,.027777778,3,22,18,26,.0075653372,3
2019,29,027,59,59,59,.014064362,1,4,4,4,.010526316,1,2,0,4,.0099999998,3,3,0,6,.0042857141,3,37,36,38,.0052039381,2
2019,29,029,641,641,641,.12298542,1,15,15,15,.096153848,1,52,52,52,.079999998,1,30,7,9,.072115384,3,544,544,544,.059117582,1
2019,29,031,296,296,296,.029505583,1,78,77,79,.02631579,1,12,11,13,.015345269,3,26,11,15,.01608911,3,171,171,171,.011631071,1
2019,29,033,29,29,29,.032842584,1,1,0,2,.5,3,1,0,2,.020833334,3,0,0,0,0,3,27,27,27,.016383495,1
2019,29,035,119,119,119,.10276338,1,1,0,2,.1,3,1,0,2,.071428575,3,4,0,2,.071428575,3,86,85,87,.03846154,1
2019,29,037,479,478,480,.027117301,1,28,26,30,.012578616,3,31,29,33,.010601915,3,49,10,22,.020416666,3,342,340,344,.012311902,1
2019,29,039,51,51,51,.023491479,1,3,3,3,.16666667,1,0,0,0,0,3,1,0,2,.0087719299,3,36,35,37,.0086830677,2
2019,29,041,10,10,10,.02293578,1,0,0,0,0,3,0,0,0,0,3,3,3,3,.071428575,1,7,7,7,.008883249,1
2019,29,043,293,293,293,.018565454,1,3,0,6,.011538462,3,12,11,13,.0088626295,3,19,0,8,.010149573,3,182,178,186,.0064819432,1
2019,29,045,3,3,3,.0026833632,1,0,0,0,0,3,0,0,0,0,3,1,0,2,.03846154,3,1,0,2,.00045998159,3
2019,29,047,985,985,985,.023544878,1,166,164,168,.022677595,1,92,91,93,.010725111,1,142,117,121,.01510317,1,578,578,578,.0099023469,1
2019,29,049,89,89,89,.021899607,1,0,0,0,0,3,5,5,5,.037878789,1,6,3,7,.013452915,3,74,73,75,.0099142548,1
2019,29,051,234,234,234,.020790759,1,90,89,91,.023279876,1,3,3,3,.0022761761,1,27,26,28,.013018322,2,85,83,87,.0055730394,1
2019,29,053,51,48,54,.021365732,3,5,3,7,.019685039,3,1,0,2,.0099999998,3,1,0,2,.0033783785,3,37,34,40,.0089718718,3
2019,29,055,83,83,83,.025243308,1,0,0,0,0,3,1,0,2,.0053191488,3,4,0,6,.024096385,3,59,58,60,.0095315026,1
2019,29,057,2,0,4,.0043196543,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,2,0,4,.0022573364,3
2019,29,059,43,43,43,.024157302,1,1,0,2,.025,3,1,0,2,.0089285718,3,1,0,2,.0080645159,3,38,38,38,.011571255,1
2019,29,061,5,4,6,.0065876152,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,5,4,6,.0034106411,3
2019,29,063,32,31,33,.035794184,2,0,0,0,,3,0,0,0,0,3,0,0,0,0,3,32,31,33,.018583043,2
2019,29,065,43,43,43,.025058275,1,1,0,2,.071428575,3,2,0,4,.024390243,3,1,0,2,.0073529412,3,36,36,36,.01125,1
2019,29,067,18,18,18,.013081395,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,18,18,18,.0069390903,1
2019,29,069,38,37,39,.010847845,2,2,0,4,.001858736,3,3,0,6,.0029126212,3,0,0,0,0,3,16,14,18,.0033970275,3
2019,29,071,556,554,558,.035283666,1,22,19,25,.063953489,3,24,23,25,.030379746,2,49,34,44,.040495869,3,458,456,460,.015699986,1
2019,29,073,98,98,98,.035239123,1,1,0,2,.029411765,3,10,10,10,.094339624,1,4,3,5,.033898305,3,81,81,81,.015271493,1
2019,29,075,2,0,4,.0025773195,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,2,0,4,.0013495276,3
2019,29,077,2384,2383,2385,.061446466,1,384,383,385,.083989501,1,208,207,209,.042605489,1,230,207,215,.034954406,1,1531,1528,1534,.024869237,1
2019,29,079,31,31,31,.023718439,1,1,0,2,.125,3,1,0,2,.013157895,3,1,0,2,.010416667,3,20,19,21,.0082169268,3
2019,29,081,6,5,7,.0054595089,3,0,0,0,,3,0,0,0,0,3,0,0,0,0,3,6,5,7,.0028544243,3
2019,29,083,118,118,118,.045771915,1,9,9,9,.1097561,1,1,0,2,.0058823531,3,7,0,4,.025179856,3,81,80,82,.017509727,1
2019,29,085,4,4,4,.011080332,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,4,4,4,.0060060062,1
2019,29,087,,,,,,,,,,,,,,,,,,,,,,,,,
2019,29,089,33,33,33,.030669145,1,6,6,6,.063829787,1,0,0,0,0,3,7,6,8,.053846154,3,18,17,19,.0094240839,3
2019,29,091,259,259,259,.051266827,1,6,5,7,.085714288,3,19,17,21,.075999998,3,4,0,4,.01438849,3,228,228,228,.023984851,1
2019,29,093,20,20,20,.014566642,1,0,0,0,0,3,1,0,2,.025,3,1,0,2,.015625,3,13,11,15,.0049732211,3
2019,29,095,4232,4231,4233,.039272457,1,2349,2346,2352,.035221614,1,508,500,516,.015128053,1,335,168,186,.017927861,3,981,977,985,.010159275,1
2019,29,097,861,861,861,.03884152,1,32,30,34,.032258064,3,256,255,257,.036887608,1,72,0,12,.01852805,3,490,490,490,.015069504,1
2019,29,099,800,800,800,.025826447,1,42,40,44,.042944785,2,22,17,27,.012600229,3,35,20,28,.015822785,3,610,607,613,.010698752,1
2019,29,101,423,422,424,.058016732,1,44,43,45,.075342469,1,23,22,24,.027186761,2,56,15,19,.045016076,3,297,296,298,.024941215,1
2019,29,103,,,,,,,,,,,,,,,,,,,,,,,,,
2019,29,105,268,268,268,.045624789,1,7,6,8,.048611112,3,14,13,15,.035175879,3,15,0,8,.028301887,3,215,214,216,.020138629,1
2019,29,107,111,111,111,.027407408,1,3,0,6,.012295082,3,1,0,2,.0026315791,3,10,8,12,.023364486,3,85,85,85,.012060159,1
2019,29,109,241,240,242,.042422108,1,3,0,6,.029999999,3,25,23,27,.023764258,3,5,0,2,.011210762,3,171,168,174,.017513314,1
2019,29,111,10,10,10,.011402508,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,10,10,10,.0060975607,1
2019,29,113,119,118,120,.012671707,1,6,6,6,.016216217,1,6,6,6,.0083798887,1,14,14,14,.016091954,1,93,92,94,.0055271601,1
2019,29,115,29,27,31,.016084304,3,1,0,2,.01923077,3,2,0,4,.018867925,3,0,0,0,0,3,24,22,26,.0071599046,3
2019,29,117,36,35,37,.01873049,2,1,0,2,.016129032,3,1,0,2,.0070422534,3,3,3,3,.013392857,1,30,29,31,.0087822014,2
2019,29,119,199,199,199,.053279787,1,1,0,2,.010416667,3,36,36,36,.02247191,1,45,0,2,.048491381,3,116,116,116,.023947151,1
2019,29,121,14,12,16,.007592191,3,1,0,2,.0074626864,3,0,0,0,0,3,1,0,2,.0054347827,3,12,10,14,.0036253775,3
2019,29,123,16,16,16,.0083289957,1,1,0,2,.03846154,3,0,0,0,0,3,1,0,2,.0099999998,3,14,14,14,.0038546256,1
2019,29,125,,,,,,,,,,,,,,,,,,,,,,,,,
2019,29,127,147,147,147,.029708974,1,21,21,21,.031437125,1,2,0,4,.0098039219,3,2,0,4,.0036101083,3,109,109,109,.012868949,1
2019,29,129,2,0,4,.0037950664,3,1,0,2,.25,3,0,0,0,0,3,1,0,2,.041666668,3,0,0,0,0,3
2019,29,131,39,38,40,.0078851599,2,1,0,2,.0074626864,3,0,0,0,0,3,2,0,2,.0053763441,3,36,35,37,.0039517013,2
2019,29,133,132,132,132,.067936182,1,31,31,31,.026495727,1,2,0,4,.024390243,3,15,0,4,.125,3,80,80,80,.031821799,1
2019,29,135,60,58,62,.026385223,2,1,0,2,.045454547,3,1,0,2,.0023584906,3,2,0,4,.018518519,3,49,46,52,.012268403,3
2019,29,137,20,19,21,.014164306,3,0,0,0,0,3,1,0,2,.017241379,3,1,0,2,.004854369,3,12,11,13,.0047732699,3
2019,29,139,67,67,67,.042244639,1,1,0,2,.033333335,3,4,4,4,.048780486,1,3,0,4,.02112676,3,29,28,30,.0099383136,2
2019,29,141,175,175,175,.081547067,1,2,0,4,.039999999,3,12,12,12,.16216215,1,3,0,4,.029999999,3,151,151,151,.037118979,1
2019,29,143,63,63,63,.065830722,1,9,9,9,.035999998,1,1,0,2,.025,3,1,0,2,.0098039219,3,51,51,51,.033508543,1
2019,29,145,386,386,386,.045783419,1,5,3,7,.032467533,3,35,32,38,.019273128,3,84,50,56,.0345679,3,260,260,260,.020863425,1
2019,29,147,9,8,10,.005614473,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,9,8,10,.0030633083,3
2019,29,149,38,37,39,.039957941,2,0,0,0,0,3,1,0,2,.015625,3,2,0,2,.047619049,3,34,33,35,.018973215,2
2019,29,151,16,16,16,.01160261,1,0,0,0,0,3,0,0,0,0,3,2,0,4,.043478262,3,2,0,4,.00074515649,3
2019,29,153,36,35,37,.024657534,2,0,0,0,0,3,0,0,0,0,3,1,0,2,.017857144,3,36,35,37,.01268499,2
2019,29,155,17,17,17,.016221374,1,12,12,12,.012396694,1,0,0,0,0,3,1,0,2,.0066666668,3,1,0,2,.0010989011,3
2019,29,157,77,77,77,.034952339,1,0,0,0,0,3,1,0,2,.005154639,3,1,0,2,.0098039219,3,73,73,73,.017865883,1
2019,29,159,947,947,947,.13734591,1,67,67,67,.1509009,1,186,181,191,.080729164,2,91,89,93,.08699809,1,589,586,592,.058923569,1
2019,29,161,52,52,52,.0080582676,1,4,3,5,.0087719299,3,1,0,2,.0024509805,3,3,0,4,.0037406483,3,39,37,41,.003469751,3
2019,29,163,116,115,117,.044190478,1,2,0,4,.011494253,3,2,0,4,.0090090092,3,3,0,6,.0098684207,3,103,102,104,.022637364,1
2019,29,165,233,231,235,.013116416,1,70,70,70,.018153528,1,27,26,28,.0082266908,2,31,0,6,.0093542542,3,95,93,97,.0037884831,1
2019,29,167,162,162,162,.042463958,1,2,0,4,.03125,3,3,0,6,.011450382,3,12,10,14,.037500001,3,142,141,143,.020332187,1
2019,29,169,174,174,174,.021203997,1,39,38,40,.022595597,2,11,10,12,.0057591624,3,23,0,6,.010096576,3,91,91,91,.0086683175,1
2019,29,171,,,,,,,,,,,,,,,,,,,,,,,,,
2019,29,173,25,25,25,.033200532,1,1,0,2,.029411765,3,1,0,2,.03125,3,0,0,0,0,3,21,21,21,.014664805,1
2019,29,175,252,251,253,.072476275,1,20,20,20,.088495575,1,3,0,6,.017241379,3,23,0,2,.0395189,3,178,175,181,.029805761,1
2019,29,177,22,22,22,.01247873,1,0,0,0,0,3,0,0,0,0,3,1,0,2,.0022831049,3,20,19,21,.0068587107,3
2019,29,179,25,24,26,.02596054,2,0,0,0,0,3,1,0,2,.050000001,3,0,0,0,0,3,10,8,12,.0054704593,3
2019,29,181,120,120,120,.068965517,1,1,0,2,.055555556,3,4,4,4,.050000001,1,9,0,2,.091836736,3,106,106,106,.032277711,1
2019,29,183,668,668,668,.011098005,1,158,158,158,.018165095,1,39,38,40,.0055938037,2,58,57,59,.0058338363,1,403,403,403,.0042524007,1
2019,29,185,7,6,8,.011686143,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,7,6,8,.0062836623,3
2019,29,186,51,51,51,.027171018,1,1,0,2,.045454547,3,0,0,0,0,3,1,0,2,.004950495,3,45,45,45,.013096624,1
2019,29,187,492,492,492,.046314601,1,29,27,31,.090625003,3,7,4,10,.018041236,3,27,0,8,.030751709,3,410,409,411,.020854527,1
2019,29,189,7306,7305,7307,.051591672,1,6155,6155,6155,.061568469,1,226,221,231,.015614205,1,299,26,56,.010522981,3,547,540,554,.0038969552,1
2019,29,195,278,276,280,.078420311,1,31,30,32,.087078653,2,39,38,40,.028179191,2,55,54,56,.086206898,1,148,145,151,.031409167,1
2019,29,197,7,7,7,.012027492,1,0,0,0,0,3,0,0,0,0,3,1,0,2,.02631579,3,1,0,2,.00090415915,3
2019,29,199,,,,,,,,,,,,,,,,,,,,,,,,,
2019,29,201,90,89,91,.015177066,1,9,8,10,.0037406483,3,5,4,6,.011848342,3,4,3,5,.0064102565,3,71,70,72,.008444339,1
2019,29,203,45,45,45,.03697617,1,4,4,4,.25,1,0,0,0,0,3,5,5,5,.052083332,1,36,36,36,.01591512,1
2019,29,205,17,17,17,.016699411,1,0,0,0,0,3,1,0,2,.02631579,3,3,3,3,.044117648,1,1,0,2,.00051975052,3
2019,29,207,102,101,103,.023330284,1,1,0,2,.0067567569,3,6,5,7,.033707865,3,5,3,5,.030864198,3,90,89,91,.010901162,1
2019,29,209,177,177,177,.048989758,1,1,0,2,.027777778,3,6,5,7,.030927835,3,8,0,6,.031496063,3,133,132,134,.019727085,1
2019,29,211,69,69,69,.10631741,1,15,15,15,.17045455,1,31,31,31,.053448275,1,0,0,0,0,3,23,23,23,.037704919,1
2019,29,213,957,957,957,.12337244,1,26,24,28,.098484851,3,141,139,143,.076464206,1,81,0,10,.086909868,3,690,689,691,.055315055,1
2019,29,215,80,80,80,.021917809,1,1,0,2,.035714287,3,1,0,2,.0080645159,3,1,0,2,.0061728396,3,75,75,75,.010735758,1
2019,29,217,133,132,134,.048136085,1,1,0,2,.025,3,4,4,4,.021978023,1,10,0,2,.052631579,3,118,117,119,.023073915,1
2019,29,219,294,294,294,.061097257,1,34,34,34,.10897436,1,24,24,24,.03208556,1,38,38,38,.064189188,1,198,198,198,.02483693,1
2019,29,221,223,223,223,.064006887,1,1,0,2,.021739131,3,1,0,2,.029411765,3,7,7,7,.033653848,1,213,213,213,.031886227,1
2019,29,223,1,0,2,.0010471204,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,1,0,2,.000550055,3
2019,29,225,230,230,230,.038532417,1,2,0,4,.039999999,3,10,9,11,.029069768,3,24,9,13,.056338027,3,166,165,167,.014930743,1
2019,29,227,6,6,6,.020477816,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,6,6,6,.010380623,1
2019,29,229,101,100,102,.034803584,1,0,0,0,0,3,1,0,2,.010204081,3,1,0,2,.0059523811,3,95,94,96,.017241379,1
2019,29,510,4131,4130,4132,.13347766,1,3796,3793,3799,.079828396,1,142,140,144,.034118213,1,47,36,46,.020346321,3,121,117,125,.015367031,2
2019,30,001,19,18,20,.016814159,3,0,0,0,0,3,1,0,2,.006849315,3,2,0,4,.016393442,3,7,5,9,.0035282257,3
2019,30,003,135,135,135,.063829787,1,0,0,0,0,3,1,0,2,.0061728396,3,131,111,113,.037152581,1,2,0,4,.0037037036,3
2019,30,005,96,94,98,.12851405,1,0,0,0,0,3,0,0,0,0,3,95,94,96,.1091954,1,1,0,2,.0016778524,3
2019,30,007,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,009,7,5,9,.016091954,3,0,0,0,0,3,1,0,2,.029411765,3,1,0,2,.027777778,3,3,0,6,.0037878789,3
2019,30,011,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,013,488,488,488,.046133485,1,5,4,6,.013736264,3,60,60,60,.046875,1,262,50,54,.06673459,2,150,149,151,.0096240211,1
2019,30,015,1,0,2,.0089285718,3,0,0,0,,3,0,0,0,0,3,0,0,0,0,3,1,0,2,.005154639,3
2019,30,017,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,019,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,021,9,8,10,.0077054794,3,0,0,0,0,3,2,0,4,.014492754,3,2,0,4,.021276595,3,4,4,4,.0019175456,1
2019,30,023,88,88,88,.086105675,1,1,0,2,.1,3,3,3,3,.0625,1,2,0,4,.016666668,3,74,73,75,.039657019,1
2019,30,025,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,027,4,0,8,.0030983733,3,0,0,0,0,3,2,0,4,.023255814,3,1,0,2,.0089285718,3,3,0,6,.0012615643,3
2019,30,029,578,577,579,.047966804,1,5,3,7,.05319149,3,35,33,37,.038546257,3,50,0,24,.0349162,3,449,445,453,.020723715,1
2019,30,031,186,185,187,.016030338,1,1,0,2,.0081967209,3,54,52,56,.034307498,2,6,0,8,.004538578,3,119,118,120,.0058945906,1
2019,30,033,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,035,241,240,242,.087795995,1,0,0,0,0,3,1,0,2,.013888889,3,168,165,169,.036825955,1,1,0,2,.0011792453,3
2019,30,037,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,039,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,041,117,116,118,.050214592,1,0,0,0,0,3,3,0,6,.01764706,3,78,4,8,.039393939,3,2,0,4,.00080128206,3
2019,30,043,4,3,5,.0090702949,3,0,0,0,,3,0,0,0,0,3,0,0,0,0,3,4,3,5,.0050251256,3
2019,30,045,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,047,297,297,297,.07413879,1,2,0,4,.027027028,3,6,0,12,.023622047,3,220,89,97,.050878815,2,55,53,57,.016369049,2
2019,30,049,217,215,219,.022677395,1,1,0,2,.0083333338,3,24,23,25,.02,2,29,8,12,.018613607,3,150,148,152,.0092250919,1
2019,30,051,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,053,27,26,28,.0170347,2,0,0,0,0,3,1,0,2,.0062500001,3,0,0,0,0,3,16,14,18,.0057102069,3
2019,30,055,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,057,3,3,3,.014218009,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,3,3,.0078534028,1
2019,30,059,3,3,3,.014150944,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,3,3,.0081081083,1
2019,30,061,68,68,68,.10725552,1,0,0,0,0,3,2,0,4,.034482758,3,14,6,8,.14285715,3,46,45,47,.041441441,1
2019,30,063,424,422,426,.032167513,1,2,0,4,.0045045046,3,40,39,41,.037878789,2,87,0,10,.035920728,3,275,273,277,.012254902,1
2019,30,065,8,7,9,.014732965,3,0,0,0,0,3,1,0,2,.020833334,3,1,0,2,.011363637,3,6,5,7,.0063829785,3
2019,30,067,46,45,47,.031207599,1,2,0,4,.33333334,3,4,4,4,.024096385,1,2,0,4,.01369863,3,30,29,31,.011406844,2
2019,30,069,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,071,9,9,9,.096774191,1,0,0,0,,3,0,0,0,0,3,9,9,9,.051136363,1,0,0,0,0,3
2019,30,073,80,80,80,.12084592,1,0,0,0,0,3,1,0,2,.03125,3,2,0,4,.0045045046,3,4,3,5,.004750594,3
2019,30,075,1,0,2,.016393442,3,0,0,0,,3,0,0,0,0,3,1,0,2,.083333336,3,0,0,0,0,3
2019,30,077,17,15,19,.027419355,3,0,0,0,0,3,1,0,2,.021739131,3,2,0,4,.020408163,3,6,3,9,.0055248621,3
2019,30,079,3,3,3,.02238806,1,0,0,0,0,3,1,0,2,.041666668,3,0,0,0,0,3,1,0,2,.0047169812,3
2019,30,081,108,108,108,.020018537,1,0,0,0,0,3,3,0,6,.0047169812,3,4,0,6,.0065573771,3,33,29,37,.0034649307,3
2019,30,083,44,43,45,.026650514,1,1,0,2,.02631579,3,6,4,8,.018404908,3,2,0,4,.011494253,3,27,25,29,.0097684516,3
2019,30,085,271,271,271,.15719257,1,0,0,0,,3,3,3,3,.050000001,1,264,264,264,.084183671,1,4,4,4,.015873017,1
2019,30,087,85,83,87,.097701147,1,0,0,0,,3,0,0,0,0,3,84,83,85,.063253015,1,1,0,2,.0029069767,3
2019,30,089,3,0,6,.0049586776,3,0,0,0,0,3,1,0,2,.017241379,3,0,0,0,0,3,3,0,6,.0029296875,3
2019,30,091,1,0,2,.0028328612,3,0,0,0,,3,1,0,2,.025,3,0,0,0,0,3,0,0,0,0,3
2019,30,093,146,146,146,.034000933,1,1,0,2,.035714287,3,25,25,25,.043103449,1,17,5,7,.031716418,3,97,97,97,.013030629,1
2019,30,095,6,4,8,.022556391,3,0,0,0,,3,0,0,0,0,3,1,0,2,.03846154,3,5,4,6,.010330578,3
2019,30,097,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,099,1,0,2,.0082644625,3,0,0,0,,3,0,0,0,0,3,0,0,0,0,3,1,0,2,.0047169812,3
2019,30,101,1,0,2,.0075187972,3,0,0,0,,3,0,0,0,0,3,0,0,0,0,3,1,0,2,.0041322312,3
2019,30,103,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,105,1,0,2,.03846154,3,0,0,0,,3,0,0,0,0,3,0,0,0,0,3,1,0,2,.022727273,3
2019,30,107,,,,,,,,,,,,,,,,,,,,,,,,,
2019,30,109,1,0,2,.0060975607,3,1,0,2,.5,3,0,0,0,0,3,0,0,0,0,3,1,0,2,.0033783785,3
2019,30,111,484,482,486,.021946132,1,19,19,19,.040948275,1,56,55,57,.016129032,1,212,0,14,.034788318,3,185,182,188,.0054287221,1
2019,31,001,140,140,140,.038482685,1,4,4,4,.034482758,1,44,44,44,.025258323,1,7,0,2,.019125683,3,84,84,84,.016627079,1
2019,31,003,,,,,,,,,,,,,,,,,,,,,,,,,
2019,31,005,,,,,,,,,,,,,,,,,,,,,,,,,
