year,state,county,homeless_count,homeless_count_lb,homeless_count_ub,homeless_share,homeless_quality
2019,51,099,73,73,73,.0161575917,1
2019,51,101,16,15,17,.0053511704,3
2019,51,103,8,8,8,.0074142725,1
2019,51,105,8,8,8,.0025062656,1
2019,51,107,2449,2449,2449,.0292921569,1
2019,51,109,36,36,36,.0072187688,1
2019,51,111,49,49,49,.0308176093,1
2019,51,113,8,8,8,.004822182,1
2019,51,115,9,9,9,.0089285718,1
2019,51,117,13,13,13,.0030959751,1
2019,51,119,5,5,5,.0041390727,1
2019,51,121,135,135,135,.0134784346,1
2019,51,125,46,46,46,.027138643,1
2019,51,127,26,26,26,.007751938,1
2019,51,131,124,124,124,.0815789476,1
2019,51,133,4,4,4,.0031274434,1
2019,51,135,30,30,30,.0150753772,1
2019,51,137,33,33,33,.0064845746,1
2019,51,139,54,54,54,.0161097851,1
2019,51,141,68,68,68,.0265832674,1
2019,51,143,29,29,29,.0033245443,1
2019,51,145,29,29,29,.0066728024,1
2019,51,147,4,4,4,.001946472,1
2019,51,149,52,52,52,.0081851091,1
2019,51,153,538,538,538,.0058328002,1
2019,51,155,43,43,43,.0104980469,1
2019,51,157,10,10,10,.0126422253,1
2019,51,159,11,11,11,.0084550343,1
2019,51,161,52,52,52,.003714551,1
2019,51,163,16,16,16,.0056757717,1
2019,51,165,,,,,
2019,51,167,6,6,6,.001615074,1
2019,51,169,10,10,10,.0028473805,1
2019,51,171,92,92,92,.0153282238,1
2019,51,173,11,11,11,.0025773195,1
2019,51,175,15,15,15,.0053514093,1
2019,51,177,507,507,507,.021229377,1
2019,51,179,217,217,217,.007212657,1
2019,51,181,9,9,9,.0121951215,1
2019,51,183,12,12,12,.0109990835,1
2019,51,185,29,29,29,.0051924801,1
2019,51,187,60,60,60,.0111690247,1
2019,51,191,103,103,103,.0146099292,1
2019,51,193,29,28,30,.0128603103,2
2019,51,195,247,247,247,.043864321,1
2019,51,197,18,18,18,.0045203418,1
2019,51,199,146,146,146,.0112498077,1
2019,51,510,164,164,164,.0100644371,1
2019,51,520,53,53,53,.0235033259,1
2019,51,530,1,0,2,.0011173184,3
2019,51,540,245,245,245,.0129314894,1
2019,51,550,158,158,158,.0037983509,1
2019,51,570,41,41,41,.0141428076,1
2019,51,580,1,0,2,.0009823183,3
2019,51,590,55,55,55,.0096457386,1
2019,51,595,19,19,19,.008547009,1
2019,51,600,,,,,
2019,51,610,3,3,3,.0011329305,1
2019,51,620,40,40,40,.0371057503,1
2019,51,630,134,134,134,.0356857516,1
2019,51,640,9,9,9,.0067264573,1
2019,51,650,341,341,341,.0174077284,1
2019,51,660,210,210,210,.0113378689,1
2019,51,670,47,47,47,.0109736165,1
2019,51,678,1,0,2,.0019880715,3
2019,51,680,176,176,176,.0214712694,1
2019,51,683,58,58,58,.007446399,1
2019,51,685,14,14,14,.0038461538,1
2019,51,690,16,16,16,.0082901558,1
2019,51,700,554,554,554,.0193368234,1
2019,51,710,785,785,785,.026309615,1
2019,51,720,17,17,17,.0207823962,1
2019,51,730,444,444,444,.1054882407,1
2019,51,735,18,18,18,.0085146641,1
2019,51,740,208,208,208,.0148667004,1
2019,51,750,53,53,53,.0322777107,1
2019,51,760,852,852,852,.0337947719,1
2019,51,770,552,552,552,.0393190384,1
2019,51,775,28,28,28,.0071319407,1
2019,51,790,66,66,66,.0241139941,1
2019,51,800,143,143,143,.0099846395,1
2019,51,810,792,792,792,.0115273772,1
2019,51,820,55,55,55,.0185748059,1
2019,51,830,345,345,345,.0296417214,1
2019,51,840,432,432,432,.0236556791,1
2019,53,001,91,91,91,.0168737248,1
2019,53,003,177,177,177,.0530416556,1
2019,53,005,788,788,788,.0205149557,1
2019,53,007,744,744,744,.0558894239,1
2019,53,009,352,352,352,.0324244648,1
2019,53,011,2572,2570,2574,.0321580395,1
2019,53,013,15,15,15,.0347222239,1
2019,53,015,786,786,786,.0446058698,1
2019,53,017,425,424,426,.0505050495,1
2019,53,019,20,19,21,.0306748468,3
2019,53,021,264,263,265,.0123226289,1
2019,53,023,,,,,
2019,53,025,1039,1038,1040,.0497748405,1
2019,53,027,912,912,912,.0829996392,1
2019,53,029,471,471,471,.0552104078,1
2019,53,031,74,74,74,.0357142873,1
2019,53,033,7377,7376,7378,.026244171,1
2019,53,035,785,785,785,.0213025771,1
2019,53,037,113,113,113,.0208525565,1
2019,53,039,89,87,91,.0317630246,1
2019,53,041,677,677,677,.0537386872,1
2019,53,043,39,36,42,.0177111719,3
2019,53,045,896,896,896,.0853739902,1
2019,53,047,221,221,221,.0206928831,1
2019,53,049,441,441,441,.1397338361,1
2019,53,051,189,189,189,.1135135144,1
2019,53,053,4783,4783,4783,.0340242982,1
2019,53,055,39,39,39,.0365510769,1
2019,53,057,736,736,736,.0373774804,1
2019,53,059,59,57,61,.0521201417,2
2019,53,061,3656,3656,3656,.0264131315,1
2019,53,063,2899,2897,2901,.0369388759,1
2019,53,065,360,359,361,.0577385724,1
2019,53,067,1732,1732,1732,.0397010967,1
2019,53,069,57,57,57,.1108949408,1
2019,53,071,349,348,350,.0395960957,1
2019,53,073,996,996,996,.0350210965,1
2019,53,075,98,97,99,.0231569,1
2019,53,077,2456,2455,2457,.0441012755,1
2019,54,001,12,12,12,.0052956752,1
2019,54,003,389,389,389,.0197461937,1
2019,54,005,24,24,24,.0065323897,1
2019,54,007,33,33,33,.0170542635,1
2019,54,009,38,38,38,.014121145,1
2019,54,011,252,252,252,.0206743777,1
2019,54,013,178,178,178,.1899679899,1
2019,54,015,469,469,469,.2586872578,1
2019,54,017,34,34,34,.0303300619,1
2019,54,019,135,135,135,.0222625323,1
2019,54,021,12,12,12,.0148883378,1
2019,54,023,70,70,70,.0432365648,1
2019,54,025,187,187,187,.038901601,1
2019,54,027,150,150,150,.0505390838,1
2019,54,029,18,18,18,.0045169387,1
2019,54,031,44,44,44,.0193661973,1
2019,54,033,586,586,586,.0553195514,1
2019,54,035,9,9,9,.0020049009,1
2019,54,037,1206,1206,1206,.1346884072,1
2019,54,039,622,622,622,.0244602617,1
2019,54,041,252,252,252,.0977501944,1
2019,54,043,517,517,517,.1560990363,1
2019,54,045,410,410,410,.0744507015,1
2019,54,047,206,206,206,.0710099936,1
2019,54,049,53,53,53,.0066541117,1
2019,54,051,124,124,124,.0278026909,1
2019,54,053,109,109,109,.0277001262,1
2019,54,055,450,450,450,.0512236767,1
2019,54,057,83,83,83,.0202735718,1
2019,54,059,405,405,405,.0980629548,1
2019,54,061,362,362,362,.0308373794,1
2019,54,063,165,165,165,.0969447717,1
2019,54,065,102,102,102,.0454342999,1
2019,54,067,271,271,271,.0745734721,1
2019,54,069,117,117,117,.0222053528,1
2019,54,071,22,22,22,.0254629627,1
2019,54,073,45,45,45,.0411334559,1
2019,54,075,36,36,36,.0366598777,1
2019,54,077,216,216,216,.0492700748,1
2019,54,079,58,58,58,.0061168531,1
2019,54,081,174,174,174,.0151819214,1
2019,54,083,163,163,163,.0421188623,1
2019,54,085,87,87,87,.0648769587,1
2019,54,087,132,132,132,.0655737668,1
2019,54,089,38,38,38,.0261888355,1
2019,54,091,104,104,104,.0430820212,1
2019,54,093,156,156,156,.1598360687,1
2019,54,095,12,12,12,.0097008897,1
2019,54,097,439,439,439,.1147712395,1
2019,54,099,101,101,101,.0150701283,1
2019,54,101,68,68,68,.0532915369,1
2019,54,103,28,28,28,.0113867428,1
2019,54,105,112,112,112,.1123370081,1
2019,54,107,256,256,256,.0209184512,1
2019,54,109,53,53,53,.0137590859,1
2019,55,001,16,16,16,.0111498255,1
2019,55,003,20,20,20,.0095465397,1
2019,55,005,151,151,151,.0194662884,1
2019,55,007,14,14,14,.0180180185,1
2019,55,009,1369,1368,1370,.0307240002,1
2019,55,011,10,9,11,.0089928061,3
2019,55,013,43,43,43,.0160507653,1
2019,55,015,13,13,13,.0060549602,1
2019,55,017,52,50,54,.0060954168,2
2019,55,019,105,104,106,.0234794281,1
2019,55,021,82,81,83,.0105317235,1
2019,55,023,21,20,22,.0099056605,2
2019,55,025,1802,1802,1802,.0229562912,1
2019,55,027,152,151,153,.0171673819,1
2019,55,029,17,16,18,.0051640342,3
2019,55,031,130,130,130,.0211760867,1
2019,55,033,77,77,77,.0126188137,1
2019,55,035,277,277,277,.0199495852,1
2019,55,037,,,,,
2019,55,039,206,205,207,.0156832896,1
2019,55,041,27,27,27,.0179880075,1
2019,55,043,147,146,148,.0226956923,1
2019,55,045,68,68,68,.0154510336,1
2019,55,047,82,81,83,.0272787753,1
2019,55,049,41,41,41,.0135896588,1
2019,55,051,,,,,
2019,55,053,66,66,66,.0285467133,1
2019,55,055,231,231,231,.0180878546,1
2019,55,057,81,81,81,.0219393279,1
2019,55,059,519,519,519,.019023532,1
2019,55,061,14,13,15,.0039171795,3
2019,55,063,204,204,204,.0132691553,1
2019,55,065,14,10,18,.0057236305,3
2019,55,067,16,16,16,.0070360596,1
2019,55,069,45,45,45,.0101146325,1
2019,55,071,127,127,127,.0123097803,1
2019,55,073,279,278,280,.0161739122,1
2019,55,075,124,124,124,.0235651843,1
2019,55,077,1,0,2,.0009541985,3
2019,55,078,79,79,79,.0855904669,1
2019,55,079,5299,5296,5302,.0432829373,1
2019,55,081,123,123,123,.0183117464,1
2019,55,083,82,81,83,.0207647514,1
2019,55,085,21,20,22,.006967485,2
2019,55,087,421,421,421,.0124489916,1
2019,55,089,17,16,18,.0029457633,3
2019,55,091,20,20,20,.0168350171,1
2019,55,093,98,97,99,.0129801324,1
2019,55,095,163,163,163,.0232524965,1
2019,55,097,163,163,163,.0216295123,1
2019,55,099,,,,,
2019,55,101,807,806,808,.0328904465,1
2019,55,103,49,49,49,.0281447452,1
2019,55,105,1079,1079,1079,.0401607938,1
2019,55,107,8,8,8,.0099626398,1
2019,55,109,118,118,118,.0079632876,1
2019,55,111,364,364,364,.0306113865,1
2019,55,113,48,48,48,.020495303,1
2019,55,115,96,95,97,.020654045,1
2019,55,117,212,211,213,.0124948425,1
2019,55,119,19,18,20,.0052733831,3
2019,55,121,40,38,42,.0074682599,3
2019,55,123,71,70,72,.0176572986,1
2019,55,125,92,92,92,.0500816554,1
2019,55,127,223,222,224,.0158167239,1
2019,55,129,38,38,38,.0181470867,1
2019,55,131,142,142,142,.0074989437,1
2019,55,133,354,352,356,.0060887514,1
2019,55,135,190,190,190,.0253265798,1
2019,55,137,33,33,33,.0168453287,1
2019,55,139,393,393,393,.0173318628,1
2019,55,141,283,281,285,.0243273452,1
2019,56,001,58,58,58,.0142611265,1
2019,56,003,57,57,57,.0224763416,1
2019,56,005,319,319,319,.0359355621,1
2019,56,007,68,67,69,.02918455,1
2019,56,009,85,85,85,.0351530202,1
2019,56,011,8,8,8,.0066611157,1
2019,56,013,405,405,405,.0573491938,1
2019,56,015,13,13,13,.0078313258,1
2019,56,017,11,11,11,.0166919567,1
2019,56,019,13,13,13,.0102442866,1
2019,56,021,305,305,305,.0197028425,1
2019,56,023,16,16,16,.0044321329,1
2019,56,025,160,160,160,.0120030008,1
2019,56,027,3,3,3,.0037974683,1
2019,56,029,61,60,62,.0154235149,1
2019,56,031,18,18,18,.0180541631,1
2019,56,033,54,53,55,.0115582189,1
2019,56,035,6,6,6,.005357143,1
2019,56,037,88,88,88,.0109684654,1
2019,56,039,71,71,71,.024747299,1
2019,56,041,29,28,30,.0067300997,2
2019,56,043,46,46,46,.0369774923,1
2019,56,045,29,28,30,.0277511962,2
2018,01,001,58,58,58,.0063778316,1
2018,01,003,229,229,229,.0070970342,1
2018,01,005,32,32,32,.0058964435,1
2018,01,007,29,29,29,.0089616813,1
2018,01,009,127,127,127,.0165991373,1
2018,01,011,7,7,7,.0048678722,1
2018,01,013,86,86,86,.0285240468,1
2018,01,015,281,281,281,.0161950327,1
2018,01,017,9,9,9,.002538787,1
2018,01,019,262,262,262,.0665988848,1
2018,01,021,9,9,9,.0011483986,1
2018,01,023,15,15,15,.0115384618,1
2018,01,025,16,16,16,.0044223326,1
2018,01,027,25,25,25,.0133832972,1
2018,01,029,27,27,27,.0107484078,1
2018,01,031,340,340,340,.0349327028,1
2018,01,033,92,91,93,.0114570362,1
2018,01,035,5,5,5,.0025759917,1
2018,01,037,1,0,2,.0011668612,3
2018,01,039,4,3,5,.0008203445,3
2018,01,041,15,15,15,.006672598,1
2018,01,043,35,35,35,.002762649,1
2018,01,045,32,32,32,.0050054747,1
2018,01,047,209,209,209,.0344146229,1
2018,01,049,418,417,419,.0345911942,1
2018,01,051,31,31,31,.0027114493,1
2018,01,053,22,21,23,.0040991241,2
2018,01,055,206,206,206,.0135472836,1
2018,01,057,12,12,12,.0052128583,1
2018,01,059,8,8,8,.0013050571,1
2018,01,061,7,7,7,.0025454545,1
2018,01,063,8,8,8,.0075901328,1
2018,01,065,3,3,3,.0012057878,1
2018,01,067,14,14,14,.0056772102,1
2018,01,069,233,233,233,.015144621,1
2018,01,071,60,60,60,.0076638139,1
2018,01,073,1291,1291,1291,.013074345,1
2018,01,075,1,0,2,.0004366812,3
2018,01,077,161,161,161,.0128501877,1
2018,01,079,153,153,153,.0328185335,1
2018,01,081,116,116,116,.0050953175,1
2018,01,083,183,183,183,.0122851776,1
2018,01,085,181,181,181,.1362951845,1
2018,01,087,37,37,37,.0197649579,1
2018,01,089,495,495,495,.0091032805,1
2018,01,091,5,4,6,.0018566655,3
2018,01,093,46,46,46,.010026155,1
2018,01,095,499,499,499,.0273904931,1
2018,01,097,7956,7955,7957,.1331147105,1
2018,01,099,5,5,5,.001490313,1
2018,01,101,440,439,441,.0143075474,1
2018,01,103,92,91,93,.0046601156,1
2018,01,105,181,181,181,.1404189318,1
2018,01,107,5,5,5,.0019809825,1
2018,01,109,108,108,108,.0266403556,1
2018,01,111,33,33,33,.0152777778,1
2018,01,113,52,52,52,.0049089021,1
2018,01,115,63,63,63,.004661832,1
2018,01,117,302,302,302,.0100465734,1
2018,01,119,7,7,7,.0051928782,1
2018,01,121,60,58,61,.0051898626,2
2018,01,123,22,22,22,.0037080734,1
2018,01,125,423,423,423,.0144630214,1
2018,01,127,95,95,95,.0092655811,1
2018,01,129,28,28,28,.01052236,1
2018,01,131,96,96,96,.0609523803,1
2018,01,133,8,8,8,.0020030045,1
2018,02,013,,,,,
2018,02,016,,,,,
2018,02,020,1928,1928,1928,.0413476601,1
2018,02,050,38,38,38,.0089432811,1
2018,02,060,1,0,2,.0093457941,3
2018,02,068,3,3,3,.0030612245,1
2018,02,070,12,12,12,.0256959312,1
2018,02,090,390,390,390,.0293785315,1
2018,02,100,,,,,
2018,02,105,28,28,28,.2372881323,1
2018,02,110,126,126,126,.0265542679,1
2018,02,122,223,223,223,.0251920465,1
2018,02,130,9,9,9,.0038893691,1
2018,02,150,20,20,20,.0084388182,1
2018,02,158,25,25,25,.0124626122,1
2018,02,164,,,,,
2018,02,170,577,577,577,.0306458473,1
2018,02,180,58,58,58,.0216984656,1
2018,02,185,36,36,36,.0164009109,1
2018,02,188,,,,,
2018,02,195,3,3,3,.0064516128,1
2018,02,198,17,16,18,.0433673486,3
2018,02,220,54,54,54,.0443349741,1
2018,02,230,,,,,
2018,02,240,4,3,5,.0032976093,3
2018,02,261,25,25,25,.0168804862,1
2018,02,275,5,5,5,.0165016502,1
2018,02,282,,,,,
2018,02,290,55,55,55,.0087039089,1
2018,04,001,179,178,180,.0850356296,1
2018,04,003,330,326,334,.0202255454,1
2018,04,005,552,550,554,.0352783278,1
2018,04,007,816,816,816,.1594061404,1
2018,04,009,28,28,28,.0070404829,1
2018,04,011,,,,,
2018,04,012,35,35,35,.0170150697,1
2018,04,013,13140,13114,13166,.0193182454,1
2018,04,015,403,402,404,.0298828408,1
2018,04,017,723,722,724,.0420422181,1
2018,04,019,3586,3579,3593,.0278146211,1
2018,04,021,608,603,613,.0136384033,1
2018,04,023,314,312,316,.0496128947,1
2018,04,025,1044,1041,1047,.050110396,1
2018,04,027,427,426,428,.0125832502,1
2018,05,001,81,81,81,.0283514168,1
2018,05,003,54,54,54,.0290166568,1
2018,05,005,165,165,165,.0323402584,1
2018,05,007,1005,1005,1005,.0218274221,1
2018,05,009,347,347,347,.0571663938,1
2018,05,011,20,20,20,.009794319,1
2018,05,013,73,73,73,.1231028661,1
2018,05,015,354,354,354,.0902830884,1
2018,05,017,4,4,4,.0038022813,1
2018,05,019,14,14,14,.007751938,1
2018,05,021,32,30,34,.0132395532,3
2018,05,023,168,168,168,.0517082177,1
2018,05,025,27,26,28,.0180843938,2
2018,05,027,63,63,63,.0163891781,1
2018,05,029,213,213,213,.0638680682,1
2018,05,031,398,398,398,.0199548751,1
2018,05,033,320,320,320,.0292906184,1
2018,05,035,184,184,184,.0186404623,1
2018,05,037,108,108,108,.0334883705,1
2018,05,039,15,15,15,.0190597214,1
2018,05,041,18,18,18,.0072376356,1
2018,05,043,32,32,32,.0104677789,1
2018,05,045,595,595,595,.0313471369,1
2018,05,047,51,51,51,.0184049085,1
2018,05,049,54,53,55,.0309455581,1
2018,05,051,519,519,519,.0339348763,1
2018,05,053,63,63,63,.0131661445,1
2018,05,055,322,322,322,.0405133367,1
2018,05,057,140,139,141,.0416666679,1
2018,05,059,136,136,136,.0252835099,1
2018,05,061,54,53,55,.0186851211,1
2018,05,063,267,267,267,.0391725339,1
2018,05,065,30,30,30,.0170842819,1
2018,05,067,126,126,126,.0575079881,1
2018,05,069,180,180,180,.0249895882,1
2018,05,071,189,189,189,.0410601795,1
2018,05,073,12,12,12,.021238938,1
2018,05,075,153,152,154,.0494186059,1
2018,05,077,1,0,2,.0013315579,3
2018,05,079,30,30,30,.019442644,1
2018,05,081,34,34,34,.0243727602,1
2018,05,083,402,402,402,.1037151739,1
2018,05,085,173,173,173,.0125416853,1
2018,05,087,90,90,90,.039352864,1
2018,05,089,227,227,227,.1285390705,1
2018,05,091,73,73,73,.0110706706,1
2018,05,093,512,512,512,.0711209923,1
2018,05,095,82,82,82,.0829120353,1
2018,05,097,58,58,58,.0556621887,1
2018,05,099,27,27,27,.0675000027,1
2018,05,101,166,166,166,.1830209494,1
2018,05,103,44,44,44,.0149456523,1
2018,05,105,25,25,25,.0157133881,1
2018,05,107,56,56,56,.0170006063,1
2018,05,109,118,118,118,.056894891,1
2018,05,111,299,299,299,.0745078474,1
2018,05,113,51,51,51,.0145133752,1
2018,05,115,452,452,452,.0446243472,1
2018,05,117,51,51,51,.042857144,1
2018,05,119,1565,1561,1569,.0264823344,1
2018,05,121,86,86,86,.0325881019,1
2018,05,123,39,39,39,.0115692671,1
2018,05,125,121,121,121,.006763177,1
2018,05,127,86,86,86,.0359832644,1
2018,05,129,69,69,69,.0468113981,1
2018,05,131,405,404,406,.0197947212,1
2018,05,133,62,61,63,.0189312976,1
2018,05,135,81,81,81,.0279117841,1
2018,05,137,4,4,4,.002375297,1
2018,05,139,207,207,207,.0288020037,1
2018,05,141,214,214,214,.1126908883,1
2018,05,143,903,902,904,.0211292319,1
2018,05,145,327,327,327,.0256109014,1
2018,05,147,97,97,97,.0926456526,1
2018,05,149,116,116,116,.026636051,1
2018,06,001,4005,3994,4016,.0184603892,1
2018,06,003,12,12,12,.1518987268,1
2018,06,005,179,179,179,.0430806242,1
2018,06,007,5953,5952,5954,.188403964,1
2018,06,009,236,235,237,.0442527644,1
2018,06,011,267,266,268,.0554171838,1
2018,06,013,3181,3180,3182,.0183944069,1
2018,06,015,210,210,210,.0492264405,1
2018,06,017,808,807,809,.0284787826,1
2018,06,019,4451,4446,4456,.021801956,1
2018,06,021,286,286,286,.0578830205,1
2018,06,023,1327,1322,1332,.0781645775,1
2018,06,025,1641,1641,1641,.0441485085,1
2018,06,027,,,,,
2018,06,029,5448,5442,5454,.0301332437,1
2018,06,031,855,852,858,.0301268492,1
2018,06,033,780,780,780,.081521742,1
2018,06,035,112,109,115,.032304585,2
2018,06,037,67947,67887,68005,.0477554314,1
2018,06,039,1235,1235,1235,.0398155898,1
2018,06,041,1265,1264,1266,.0413061231,1
2018,06,043,111,110,112,.058948487,1
2018,06,045,1035,1031,1039,.0804133341,1
2018,06,047,1596,1595,1597,.027644502,1
2018,06,049,6,5,7,.0044609667,3
2018,06,051,74,74,74,.0490390994,1
2018,06,053,9244,9240,9248,.1237980425,1
2018,06,055,429,429,429,.0215621237,1
2018,06,057,658,656,660,.0436977036,1
2018,06,059,29803,29801,29805,.0631126687,1
2018,06,061,1441,1440,1442,.0216288418,1
2018,06,063,124,124,124,.0562103353,1
2018,06,065,20009,20002,20016,.0472723134,1
2018,06,067,10931,10926,10936,.0457718335,1
2018,06,069,322,321,323,.0282456148,1
2018,06,071,31807,31804,31810,.0798482746,1
2018,06,073,21465,21447,21483,.0444012806,1
2018,06,075,3501,3501,3501,.0599301569,1
2018,06,077,5236,5228,5244,.0360862054,1
2018,06,079,2963,2963,2963,.0863747671,1
2018,06,081,2342,2333,2351,.0259869955,1
2018,06,083,8414,8412,8416,.1259335726,1
2018,06,085,4439,4434,4444,.0175351966,1
2018,06,087,3783,3782,3784,.0945135653,1
2018,06,089,1126,1121,1131,.043629881,1
2018,06,091,11,11,11,.0270270277,1
2018,06,093,356,354,358,.062786594,1
2018,06,095,1552,1552,1552,.024376452,1
2018,06,097,792,784,800,.0122448979,1
2018,06,099,1858,1853,1863,.0171010979,1
2018,06,101,448,446,450,.0200196616,1
2018,06,103,764,763,765,.0719804019,1
2018,06,105,155,155,155,.105298914,1
2018,06,107,2653,2652,2654,.026805291,1
2018,06,109,327,327,327,.060916543,1
2018,06,111,6513,6510,6516,.0444473252,1
2018,06,113,885,884,886,.0303967036,1
2018,06,115,413,412,414,.0285556242,1
2018,08,001,3758,3758,3758,.0439717323,1
2018,08,003,115,115,115,.0435111597,1
2018,08,005,2897,2896,2898,.0244790707,1
2018,08,007,21,21,21,.0123094963,1
2018,08,009,,,,,
2018,08,011,11,11,11,.0047639669,1
2018,08,013,939,939,939,.0147160226,1
2018,08,014,,,,,
2018,08,015,43,43,43,.0182667803,1
2018,08,017,3,3,3,.0164835174,1
2018,08,019,34,34,34,.0447368436,1
2018,08,021,12,10,14,.0077469335,3
2018,08,023,33,33,33,.0647058859,1
2018,08,025,,,,,
2018,08,027,,,,,
2018,08,029,169,169,169,.033813525,1
2018,08,031,1988,1988,1988,.0180224292,1
2018,08,033,4,4,4,.0168067235,1
2018,08,035,683,683,683,.0101048956,1
2018,08,037,57,57,57,.0082921153,1
2018,08,039,38,38,38,.0125371162,1
2018,08,041,2076,2075,2077,.0168596804,1
2018,08,043,122,122,122,.0240963846,1
2018,08,045,269,269,269,.0226946771,1
2018,08,047,,,,,
2018,08,049,71,71,71,.0402038507,1
2018,08,051,12,12,12,.0057831327,1
2018,08,053,,,,,
2018,08,055,12,12,12,.0162381604,1
2018,08,057,7,7,7,.0380434766,1
2018,08,059,2753,2753,2753,.0325236879,1
2018,08,061,,,,,
2018,08,063,17,15,19,.0128495842,3
2018,08,065,7,7,7,.0064754859,1
2018,08,067,146,146,146,.0194148943,1
2018,08,069,2157,2157,2157,.0451510251,1
2018,08,071,15,15,15,.0133570796,1
2018,08,073,35,35,35,.074626863,1
2018,08,075,35,34,36,.0141643062,2
2018,08,077,619,617,621,.0272591151,1
2018,08,079,,,,,
2018,08,081,8,8,8,.003467707,1
2018,08,083,87,87,87,.0217881296,1
2018,08,085,221,221,221,.035911601,1
2018,08,087,506,506,506,.0882455558,1
2018,08,089,33,32,34,.0129361032,2
2018,08,091,2,0,4,.0037037036,3
2018,08,093,13,13,13,.0080745341,1
2018,08,095,6,5,7,.0064239828,3
2018,08,097,,,,,
2018,08,099,67,67,67,.0421383642,1
2018,08,101,588,588,588,.0222314652,1
2018,08,103,23,23,23,.018153118,1
2018,08,105,21,21,21,.010960334,1
2018,08,107,7,7,7,.0022515277,1
2018,08,109,206,206,206,.2062062025,1
2018,08,111,8,8,8,.1159420311,1
2018,08,113,,,,,
2018,08,115,15,15,15,.0219298247,1
2018,08,117,18,18,18,.0050321501,1
2018,08,119,79,79,79,.028706396,1
2018,08,121,25,25,25,.0412541255,1
2018,08,123,1055,1054,1056,.0236250442,1
2018,08,125,69,68,70,.038333334,1
2018,09,001,587,578,596,.005139295,1
2018,09,003,1145,1142,1148,.0091908816,1
2018,09,005,120,114,126,.0066075656,3
2018,09,007,138,134,142,.0057600802,2
2018,09,009,1826,1819,1833,.0153193064,1
2018,09,011,723,722,724,.0199354794,1
2018,09,013,86,83,89,.0053686248,2
2018,09,015,221,218,224,.0151816998,1
2018,10,001,1003,1000,1006,.0370329358,1
2018,10,003,1629,1625,1633,.0215710159,1
2018,10,005,911,910,912,.0288510267,1
2018,11,001,7145,7142,7148,.0802178085,1
2018,12,001,1028,1027,1028,.0331602208,1
2018,12,003,55,55,55,.0108695654,1
2018,12,005,5725,5725,5725,.2035266161,1
2018,12,007,161,161,161,.0509171411,1
2018,12,009,2264,2264,2264,.0307049658,1
2018,12,011,5566,5566,5566,.0204224661,1
2018,12,013,202,202,202,.0926605538,1
2018,12,015,362,362,362,.022613693,1
