year,state,county,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality
2014,08,099,NA:0.011,NA,0.315:0.401,3,0.032:0.027,3,0.653:0.561,3
2014,08,101,0.004:0.014,1,0.263:0.372,1,0.020:0.023,1,0.713:0.592,1
2014,08,103,0.004:0.010,3,0.057:0.134,3,0.030:0.028,3,0.910:0.828,3
2014,08,105,NA:0.011,NA,0.315:0.401,3,0.032:0.027,3,0.653:0.561,3
2014,08,107,0.004:0.010,3,0.057:0.134,3,0.030:0.028,3,0.910:0.828,3
2014,08,109,NA:0.011,NA,0.315:0.401,3,0.032:0.027,3,0.653:0.561,3
2014,08,111,NA:0.005,NA,0.050:0.100,3,0.026:0.060,3,0.925:0.835,3
2014,08,113,NA:0.003,NA,0.041:0.105,3,0.015:0.027,3,0.943:0.866,3
2014,08,115,NA:0.040,NA,0.072:0.207,3,0.014:0.014,3,0.914:0.739,3
2014,08,117,0.001:0.010,3,0.036:0.126,3,0.017:0.023,3,0.946:0.841,3
2014,08,119,0.048:0.072,3,0.061:0.087,3,0.027:0.059,3,0.865:0.781,3
2014,08,121,NA:0.040,NA,0.072:0.207,3,0.014:0.014,3,0.914:0.739,3
2014,08,123,0.011:0.017,1,0.103:0.217,1,0.033:0.037,1,0.853:0.729,1
2014,08,125,NA:0.040,NA,0.072:0.207,3,0.014:0.014,3,0.914:0.739,3
2014,09,001,0.030:0.104,1,0.050:0.143,1,0.039:0.061,1,0.882:0.693,1
2014,09,003,0.058:0.119,1,0.053:0.138,1,0.046:0.059,1,0.843:0.684,1
2014,09,005,0.002:0.013,1,0.007:0.037,1,0.012:0.023,1,0.979:0.926,1
2014,09,007,0.015:0.054,1,0.044:0.040,1,0.030:0.053,1,0.912:0.853,1
2014,09,009,0.048:0.119,1,0.042:0.130,1,0.045:0.054,1,0.865:0.697,1
2014,09,011,0.012:0.048,1,0.016:0.094,1,0.048:0.067,1,0.924:0.791,1
2014,09,013,0.010:0.045,1,0.025:0.039,1,0.020:0.068,1,0.945:0.848,1
2014,09,015,0.005:0.024,1,0.048:0.072,1,0.022:0.045,1,0.925:0.859,1
2014,10,001,0.218:0.258,1,0.038:0.037,1,0.039:0.047,1,0.704:0.657,1
2014,10,003,0.140:0.233,1,0.039:0.073,1,0.060:0.058,1,0.761:0.635,1
2014,10,005,0.054:0.122,1,0.021:0.057,1,0.019:0.025,1,0.906:0.796,1
2014,11,001,0.269:0.455,1,0.050:0.076,1,0.048:0.066,1,0.633:0.403,1
2014,12,001,0.086:0.169,1,0.049:0.079,1,0.064:0.072,1,0.801:0.680,1
2014,12,003,0.056:0.091,3,0.040:0.040,3,0.008:0.013,3,0.896:0.856,3
2014,12,005,0.062:0.107,2,0.020:0.039,2,0.032:0.036,2,0.886:0.818,2
2014,12,007,0.064:0.179,3,0.027:0.051,3,0.017:0.022,3,0.892:0.748,3
2014,12,009,0.048:0.090,1,0.053:0.072,1,0.038:0.038,1,0.861:0.800,1
2014,12,011,0.110:0.224,1,0.194:0.229,1,0.051:0.049,1,0.645:0.498,1
2014,12,013,0.242:0.310,3,0.018:0.055,3,0.026:0.026,3,0.715:0.610,3
2014,12,015,0.026:0.057,1,0.046:0.049,1,0.016:0.017,1,0.911:0.877,1
2014,12,017,0.021:0.026,1,0.035:0.041,1,0.027:0.016,1,0.916:0.917,1
2014,12,019,0.055:0.085,1,0.049:0.084,1,0.047:0.038,1,0.849:0.794,1
2014,12,021,0.011:0.047,1,0.041:0.157,1,0.012:0.016,1,0.936:0.780,1
2014,12,023,0.064:0.179,2,0.027:0.051,2,0.017:0.022,2,0.892:0.748,2
2014,12,027,0.080:0.120,3,0.103:0.185,3,0.014:0.031,3,0.802:0.664,3
2014,12,029,0.064:0.179,3,0.027:0.051,3,0.017:0.022,3,0.892:0.748,3
2014,12,031,0.125:0.283,1,0.038:0.066,1,0.051:0.055,1,0.786:0.596,1
2014,12,033,0.103:0.210,1,0.026:0.061,1,0.056:0.053,1,0.816:0.676,1
2014,12,035,0.066:0.100,1,0.037:0.049,1,0.019:0.016,1,0.878:0.834,1
2014,12,037,0.242:0.310,3,0.018:0.055,3,0.026:0.026,3,0.715:0.610,3
2014,12,039,0.242:0.310,3,0.018:0.055,3,0.026:0.026,3,0.715:0.610,3
2014,12,041,0.064:0.179,3,0.027:0.051,3,0.017:0.022,3,0.892:0.748,3
2014,12,043,0.060:0.132,3,0.117:0.257,3,0.034:0.028,3,0.789:0.583,3
2014,12,045,0.242:0.310,3,0.018:0.055,3,0.026:0.026,3,0.715:0.610,3
2014,12,047,0.095:0.272,3,0.010:0.067,3,0.010:0.012,3,0.884:0.649,3
2014,12,049,0.080:0.120,3,0.103:0.185,3,0.014:0.031,3,0.802:0.664,3
2014,12,051,0.060:0.132,2,0.117:0.257,2,0.034:0.028,2,0.789:0.583,2
2014,12,053,0.030:0.056,1,0.085:0.094,1,0.023:0.020,1,0.862:0.830,1
2014,12,055,0.078:0.121,2,0.105:0.192,2,0.016:0.030,2,0.800:0.656,2
2014,12,057,0.072:0.151,1,0.134:0.216,1,0.065:0.055,1,0.729:0.579,1
2014,12,059,0.062:0.107,3,0.020:0.039,3,0.032:0.036,3,0.886:0.818,3
2014,12,061,0.020:0.064,1,0.020:0.071,1,0.014:0.022,1,0.946:0.843,1
2014,12,063,0.242:0.310,3,0.018:0.055,3,0.026:0.026,3,0.715:0.610,3
2014,12,065,0.242:0.310,3,0.018:0.055,3,0.026:0.026,3,0.715:0.610,3
2014,12,067,0.095:0.272,3,0.010:0.067,3,0.010:0.012,3,0.884:0.649,3
2014,12,069,0.035:0.085,1,0.053:0.091,1,0.019:0.020,1,0.893:0.804,1
2014,12,071,0.022:0.066,1,0.050:0.134,1,0.016:0.020,1,0.912:0.780,1
2014,12,073,0.123:0.297,1,0.054:0.072,1,0.049:0.040,1,0.774:0.591,1
2014,12,075,0.064:0.179,3,0.027:0.051,3,0.017:0.022,3,0.892:0.748,3
2014,12,077,0.242:0.310,3,0.018:0.055,3,0.026:0.026,3,0.715:0.610,3
2014,12,079,0.095:0.272,3,0.010:0.067,3,0.010:0.012,3,0.884:0.649,3
2014,12,081,0.020:0.075,1,0.040:0.093,1,0.026:0.030,1,0.914:0.802,1
2014,12,083,0.053:0.109,1,0.053:0.093,1,0.014:0.033,1,0.879:0.765,1
2014,12,085,0.010:0.043,1,0.057:0.085,1,0.010:0.017,1,0.922:0.856,1
2014,12,086,0.064:0.156,1,0.545:0.635,1,0.030:0.026,1,0.361:0.182,1
2014,12,087,0.006:0.098,2,0.106:0.228,2,0.025:0.025,2,0.863:0.650,2
2014,12,089,0.056:0.091,2,0.040:0.040,2,0.008:0.013,2,0.896:0.856,2
2014,12,091,0.030:0.104,1,0.025:0.079,1,0.037:0.047,1,0.908:0.770,1
2014,12,093,0.060:0.132,2,0.117:0.257,2,0.034:0.028,2,0.789:0.583,2
2014,12,095,0.078:0.182,1,0.140:0.248,1,0.082:0.065,1,0.700:0.504,1
2014,12,097,0.074:0.102,1,0.382:0.434,1,0.047:0.040,1,0.498:0.424,1
2014,12,099,0.050:0.139,1,0.083:0.160,1,0.027:0.031,1,0.839:0.670,1
2014,12,101,0.037:0.049,1,0.083:0.092,1,0.054:0.033,1,0.825:0.826,1
2014,12,103,0.026:0.087,1,0.032:0.063,1,0.037:0.037,1,0.904:0.814,1
2014,12,105,0.077:0.135,1,0.086:0.139,1,0.023:0.027,1,0.814:0.699,1
2014,12,107,0.071:0.139,2,0.036:0.060,2,0.015:0.019,2,0.878:0.782,2
2014,12,109,0.027:0.071,1,0.050:0.062,1,0.017:0.025,1,0.906:0.842,1
2014,12,111,0.118:0.172,1,0.094:0.130,1,0.027:0.024,1,0.761:0.674,1
2014,12,113,0.042:0.076,1,0.014:0.031,1,0.018:0.042,1,0.927:0.851,1
2014,12,115,0.016:0.035,1,0.038:0.055,1,0.032:0.023,1,0.915:0.887,1
2014,12,117,0.052:0.101,1,0.090:0.154,1,0.064:0.057,1,0.794:0.688,1
2014,12,119,0.022:0.097,2,0.036:0.073,2,0.012:0.017,2,0.929:0.813,2
2014,12,121,0.095:0.272,2,0.010:0.067,2,0.010:0.012,2,0.884:0.649,2
2014,12,123,0.095:0.272,3,0.010:0.067,3,0.010:0.012,3,0.884:0.649,3
2014,12,125,0.064:0.179,3,0.027:0.051,3,0.017:0.022,3,0.892:0.748,3
2014,12,127,0.043:0.105,1,0.055:0.091,1,0.032:0.026,1,0.871:0.779,1
2014,12,129,0.242:0.310,3,0.018:0.055,3,0.026:0.026,3,0.715:0.610,3
2014,12,131,0.062:0.107,3,0.020:0.039,3,0.032:0.036,3,0.886:0.818,3
2014,12,133,0.062:0.107,3,0.020:0.039,3,0.032:0.036,3,0.886:0.818,3
2014,13,001,0.073:0.299,3,0.032:0.094,3,0.007:0.015,3,0.888:0.591,3
2014,13,003,0.086:0.213,3,0.031:0.056,3,0.013:0.022,3,0.870:0.709,3
2014,13,005,0.086:0.213,3,0.031:0.056,3,0.013:0.022,3,0.870:0.709,3
2014,13,007,0.217:0.379,3,0.016:0.038,3,0.007:0.014,3,0.761:0.569,3
2014,13,009,0.193:0.341,3,0.019:0.024,3,0.007:0.010,3,0.781:0.625,3
2014,13,011,0.030:0.112,3,0.015:0.041,3,0.028:0.021,3,0.928:0.826,3
2014,13,013,0.104:0.095,2,0.020:0.041,2,0.019:0.020,2,0.857:0.844,2
2014,13,015,0.038:0.124,1,0.033:0.061,1,0.012:0.011,1,0.916:0.804,1
2014,13,017,0.127:0.292,3,0.020:0.034,3,0.010:0.008,3,0.844:0.666,3
2014,13,019,0.127:0.292,3,0.020:0.034,3,0.010:0.008,3,0.844:0.666,3
2014,13,021,0.249:0.509,1,0.021:0.022,1,0.014:0.027,1,0.715:0.442,1
2014,13,023,0.143:0.335,3,0.001:0.016,3,0.022:0.007,3,0.834:0.642,3
2014,13,025,0.086:0.213,3,0.031:0.056,3,0.013:0.022,3,0.870:0.709,3
2014,13,027,0.127:0.292,3,0.020:0.034,3,0.010:0.008,3,0.844:0.666,3
2014,13,029,0.281:0.307,3,0.095:0.104,3,0.031:0.050,3,0.592:0.539,3
2014,13,031,0.090:0.239,2,0.026:0.037,2,0.029:0.033,2,0.855:0.692,2
2014,13,033,0.267:0.489,3,0.001:0.018,3,0.007:0.009,3,0.725:0.484,3
2014,13,035,0.142:0.288,3,0.004:0.020,3,0.030:0.013,3,0.824:0.680,3
2014,13,037,0.217:0.379,3,0.016:0.038,3,0.007:0.014,3,0.761:0.569,3
2014,13,039,0.087:0.239,3,0.003:0.038,3,0.013:0.018,3,0.897:0.705,3
2014,13,043,0.143:0.335,3,0.001:0.016,3,0.022:0.007,3,0.834:0.642,3
2014,13,045,0.120:0.214,1,0.005:0.031,1,0.016:0.013,1,0.860:0.741,1
2014,13,047,0.022:0.058,2,0.009:0.012,2,0.011:0.018,2,0.958:0.913,2
2014,13,049,0.086:0.213,3,0.031:0.056,3,0.013:0.022,3,0.870:0.709,3
2014,13,051,0.161:0.369,1,0.044:0.053,1,0.043:0.038,1,0.751:0.540,1
2014,13,053,0.261:0.435,3,0.029:0.061,3,0.031:0.055,3,0.680:0.449,3
2014,13,055,0.022:0.058,3,0.009:0.012,3,0.011:0.018,3,0.958:0.913,3
2014,13,057,0.033:0.049,1,0.026:0.066,1,0.024:0.035,1,0.917:0.849,1
2014,13,059,0.117:0.246,1,0.019:0.067,1,0.030:0.052,1,0.833:0.636,1
2014,13,061,0.158:0.431,3,0.005:0.035,3,0.031:0.017,3,0.806:0.517,3
2014,13,063,0.609:0.717,1,0.078:0.095,1,0.147:0.051,1,0.166:0.137,1
2014,13,065,0.086:0.213,3,0.031:0.056,3,0.013:0.022,3,0.870:0.709,3
2014,13,067,0.129:0.262,1,0.056:0.089,1,0.066:0.060,1,0.748:0.588,1
2014,13,069,0.086:0.213,3,0.031:0.056,3,0.013:0.022,3,0.870:0.709,3
2014,13,071,0.133:0.323,2,0.042:0.067,2,0.004:0.017,2,0.821:0.593,2
2014,13,073,0.105:0.170,1,0.044:0.050,1,0.069:0.035,1,0.782:0.745,1
2014,13,075,0.127:0.292,3,0.020:0.034,3,0.010:0.008,3,0.844:0.666,3
2014,13,077,0.096:0.173,1,0.049:0.057,1,0.015:0.014,1,0.840:0.756,1
2014,13,079,0.193:0.341,3,0.019:0.024,3,0.007:0.010,3,0.781:0.625,3
2014,13,081,0.158:0.431,3,0.005:0.035,3,0.031:0.017,3,0.806:0.517,3
2014,13,083,0.022:0.058,3,0.009:0.012,3,0.011:0.018,3,0.958:0.913,3
2014,13,085,0.004:0.030,3,0.012:0.027,3,0.007:0.011,3,0.977:0.933,3
2014,13,087,0.217:0.379,3,0.016:0.038,3,0.007:0.014,3,0.761:0.569,3
2014,13,089,0.261:0.507,1,0.019:0.063,1,0.064:0.078,1,0.655:0.352,1
2014,13,091,0.143:0.335,3,0.001:0.016,3,0.022:0.007,3,0.834:0.642,3
2014,13,093,0.158:0.431,3,0.005:0.035,3,0.031:0.017,3,0.806:0.517,3
2014,13,095,0.299:0.574,1,0.041:0.023,1,0.040:0.017,1,0.621:0.387,1
2014,13,097,0.366:0.442,1,0.016:0.045,1,0.069:0.038,1,0.549:0.476,1
2014,13,099,0.217:0.379,3,0.016:0.038,3,0.007:0.014,3,0.761:0.569,3
2014,13,101,0.086:0.213,3,0.031:0.056,3,0.013:0.022,3,0.870:0.709,3
2014,13,103,0.090:0.239,2,0.026:0.037,2,0.029:0.033,2,0.855:0.692,2
2014,13,105,0.053:0.172,3,0.006:0.027,3,0.062:0.020,3,0.880:0.781,3
2014,13,107,0.143:0.335,3,0.001:0.016,3,0.022:0.007,3,0.834:0.642,3
2014,13,109,0.073:0.299,3,0.032:0.094,3,0.007:0.015,3,0.888:0.591,3
2014,13,111,0.004:0.020,3,0.030:0.055,3,0.029:0.015,3,0.938:0.910,3
2014,13,113,0.181:0.206,1,0.037:0.059,1,0.053:0.037,1,0.729:0.698,1
2014,13,115,0.069:0.159,2,0.029:0.048,2,0.022:0.018,2,0.880:0.775,2
2014,13,117,0.014:0.028,1,0.020:0.068,1,0.101:0.083,1,0.865:0.821,1
2014,13,119,0.030:0.112,3,0.015:0.041,3,0.028:0.021,3,0.928:0.826,3
2014,13,121,0.117:0.410,1,0.025:0.055,1,0.077:0.077,1,0.781:0.458,1
2014,13,123,0.004:0.020,3,0.030:0.055,3,0.029:0.015,3,0.938:0.910,3
2014,13,125,0.267:0.489,3,0.001:0.018,3,0.007:0.009,3,0.725:0.484,3
2014,13,127,0.087:0.239,2,0.003:0.038,2,0.013:0.018,2,0.897:0.705,2
2014,13,129,0.004:0.020,3,0.030:0.055,3,0.029:0.015,3,0.938:0.910,3
2014,13,131,0.217:0.379,3,0.016:0.038,3,0.007:0.014,3,0.761:0.569,3
2014,13,133,0.053:0.172,3,0.006:0.027,3,0.062:0.020,3,0.880:0.781,3
2014,13,135,0.193:0.266,1,0.066:0.155,1,0.138:0.120,1,0.603:0.459,1
2014,13,137,0.030:0.112,3,0.015:0.041,3,0.028:0.021,3,0.928:0.826,3
2014,13,139,0.022:0.079,1,0.067:0.178,1,0.030:0.021,1,0.881:0.721,1
2014,13,141,0.267:0.489,3,0.001:0.018,3,0.007:0.009,3,0.725:0.484,3
2014,13,143,0.069:0.159,3,0.029:0.048,3,0.022:0.018,3,0.880:0.775,3
2014,13,145,0.158:0.431,3,0.005:0.035,3,0.031:0.017,3,0.806:0.517,3
2014,13,147,0.030:0.112,3,0.015:0.041,3,0.028:0.021,3,0.928:0.826,3
2014,13,149,0.147:0.320,3,0.012:0.032,3,0.005:0.015,3,0.836:0.633,3
2014,13,151,0.342:0.394,1,0.041:0.053,1,0.040:0.042,1,0.578:0.511,1
2014,13,153,0.145:0.285,1,0.031:0.052,1,0.067:0.042,1,0.757:0.622,1
2014,13,155,0.127:0.292,3,0.020:0.034,3,0.010:0.008,3,0.844:0.666,3
2014,13,157,0.104:0.095,2,0.020:0.041,2,0.019:0.020,2,0.857:0.844,2
2014,13,159,0.103:0.202,3,0.002:0.013,3,0.007:0.007,3,0.888:0.778,3
2014,13,161,0.073:0.299,3,0.032:0.094,3,0.007:0.015,3,0.888:0.591,3
2014,13,163,0.267:0.489,3,0.001:0.018,3,0.007:0.009,3,0.725:0.484,3
2014,13,165,0.267:0.489,3,0.001:0.018,3,0.007:0.009,3,0.725:0.484,3
2014,13,167,0.143:0.335,3,0.001:0.016,3,0.022:0.007,3,0.834:0.642,3
2014,13,169,0.193:0.341,3,0.019:0.024,3,0.007:0.010,3,0.781:0.625,3
2014,13,171,0.142:0.288,3,0.004:0.020,3,0.030:0.013,3,0.824:0.680,3
2014,13,173,0.086:0.213,3,0.031:0.056,3,0.013:0.022,3,0.870:0.709,3
2014,13,175,0.143:0.335,3,0.001:0.016,3,0.022:0.007,3,0.834:0.642,3
2014,13,177,0.299:0.574,3,0.041:0.023,3,0.040:0.017,3,0.621:0.387,3
2014,13,179,0.281:0.307,2,0.095:0.104,2,0.031:0.050,2,0.592:0.539,2
2014,13,181,0.267:0.489,3,0.001:0.018,3,0.007:0.009,3,0.725:0.484,3
2014,13,183,0.281:0.307,3,0.095:0.104,3,0.031:0.050,3,0.592:0.539,3
2014,13,185,0.148:0.352,1,0.022:0.044,1,0.085:0.024,1,0.745:0.580,1
2014,13,187,0.004:0.030,3,0.012:0.027,3,0.007:0.011,3,0.977:0.933,3
2014,13,189,0.267:0.489,3,0.001:0.018,3,0.007:0.009,3,0.725:0.484,3
2014,13,191,0.087:0.239,3,0.003:0.038,3,0.013:0.018,3,0.897:0.705,3
2014,13,193,0.158:0.431,3,0.005:0.035,3,0.031:0.017,3,0.806:0.517,3
2014,13,195,0.053:0.172,3,0.006:0.027,3,0.062:0.020,3,0.880:0.781,3
2014,13,197,0.158:0.431,3,0.005:0.035,3,0.031:0.017,3,0.806:0.517,3
2014,13,199,0.147:0.320,3,0.012:0.032,3,0.005:0.015,3,0.836:0.633,3
2014,13,201,0.217:0.379,3,0.016:0.038,3,0.007:0.014,3,0.761:0.569,3
2014,13,205,0.217:0.379,3,0.016:0.038,3,0.007:0.014,3,0.761:0.569,3
2014,13,207,0.193:0.341,3,0.019:0.024,3,0.007:0.010,3,0.781:0.625,3
2014,13,209,0.073:0.299,3,0.032:0.094,3,0.007:0.015,3,0.888:0.591,3
2014,13,211,0.103:0.202,3,0.002:0.013,3,0.007:0.007,3,0.888:0.778,3
2014,13,213,0.004:0.020,3,0.030:0.055,3,0.029:0.015,3,0.938:0.910,3
2014,13,215,0.261:0.435,1,0.029:0.061,1,0.031:0.055,1,0.680:0.449,1
2014,13,217,0.371:0.420,2,0.029:0.061,2,0.051:0.027,2,0.549:0.491,2
2014,13,219,0.053:0.172,3,0.006:0.027,3,0.062:0.020,3,0.880:0.781,3
2014,13,221,0.053:0.172,3,0.006:0.027,3,0.062:0.020,3,0.880:0.781,3
2014,13,223,0.136:0.162,1,0.038:0.056,1,0.004:0.011,1,0.822:0.771,1
2014,13,225,0.193:0.341,3,0.019:0.024,3,0.007:0.010,3,0.781:0.625,3
2014,13,227,0.004:0.020,3,0.030:0.055,3,0.029:0.015,3,0.938:0.910,3
2014,13,229,0.086:0.213,3,0.031:0.056,3,0.013:0.022,3,0.870:0.709,3
2014,13,231,0.142:0.288,3,0.004:0.020,3,0.030:0.013,3,0.824:0.680,3
2014,13,233,0.069:0.159,3,0.029:0.048,3,0.022:0.018,3,0.880:0.775,3
2014,13,235,0.145:0.285,3,0.031:0.052,3,0.067:0.042,3,0.757:0.622,3
2014,13,237,0.193:0.341,3,0.019:0.024,3,0.007:0.010,3,0.781:0.625,3
2014,13,239,0.158:0.431,3,0.005:0.035,3,0.031:0.017,3,0.806:0.517,3
2014,13,241,0.004:0.030,3,0.012:0.027,3,0.007:0.011,3,0.977:0.933,3
2014,13,243,0.158:0.431,3,0.005:0.035,3,0.031:0.017,3,0.806:0.517,3
2014,13,245,0.382:0.509,1,0.028:0.043,1,0.033:0.041,1,0.558:0.406,1
2014,13,247,0.371:0.420,2,0.029:0.061,2,0.051:0.027,2,0.549:0.491,2
2014,13,249,0.158:0.431,3,0.005:0.035,3,0.031:0.017,3,0.806:0.517,3
2014,13,251,0.090:0.239,3,0.026:0.037,3,0.029:0.033,3,0.855:0.692,3
2014,13,253,0.217:0.379,3,0.016:0.038,3,0.007:0.014,3,0.761:0.569,3
2014,13,255,0.142:0.288,2,0.004:0.020,2,0.030:0.013,2,0.824:0.680,2
2014,13,257,0.030:0.112,3,0.015:0.041,3,0.028:0.021,3,0.928:0.826,3
2014,13,259,0.158:0.431,3,0.005:0.035,3,0.031:0.017,3,0.806:0.517,3
2014,13,261,0.158:0.431,3,0.005:0.035,3,0.031:0.017,3,0.806:0.517,3
2014,13,263,0.158:0.431,3,0.005:0.035,3,0.031:0.017,3,0.806:0.517,3
2014,13,265,0.267:0.489,3,0.001:0.018,3,0.007:0.009,3,0.725:0.484,3
2014,13,267,0.073:0.299,3,0.032:0.094,3,0.007:0.015,3,0.888:0.591,3
2014,13,269,0.158:0.431,3,0.005:0.035,3,0.031:0.017,3,0.806:0.517,3
2014,13,271,0.073:0.299,3,0.032:0.094,3,0.007:0.015,3,0.888:0.591,3
2014,13,273,0.217:0.379,3,0.016:0.038,3,0.007:0.014,3,0.761:0.569,3
2014,13,275,0.133:0.323,2,0.042:0.067,2,0.004:0.017,2,0.821:0.593,2
2014,13,277,0.127:0.292,3,0.020:0.034,3,0.010:0.008,3,0.844:0.666,3
2014,13,279,0.073:0.299,3,0.032:0.094,3,0.007:0.015,3,0.888:0.591,3
2014,13,281,0.004:0.030,3,0.012:0.027,3,0.007:0.011,3,0.977:0.933,3
2014,13,283,0.143:0.335,3,0.001:0.016,3,0.022:0.007,3,0.834:0.642,3
2014,13,285,0.147:0.320,2,0.012:0.032,2,0.005:0.015,2,0.836:0.633,2
2014,13,287,0.127:0.292,3,0.020:0.034,3,0.010:0.008,3,0.844:0.666,3
2014,13,289,0.193:0.341,3,0.019:0.024,3,0.007:0.010,3,0.781:0.625,3
2014,13,291,0.004:0.030,3,0.012:0.027,3,0.007:0.011,3,0.977:0.933,3
2014,13,293,0.142:0.288,3,0.004:0.020,3,0.030:0.013,3,0.824:0.680,3
2014,13,295,0.022:0.058,2,0.009:0.012,2,0.011:0.018,2,0.958:0.913,2
2014,13,297,0.103:0.202,2,0.002:0.013,2,0.007:0.007,2,0.888:0.778,2
2014,13,299,0.086:0.213,3,0.031:0.056,3,0.013:0.022,3,0.870:0.709,3
2014,13,301,0.267:0.489,3,0.001:0.018,3,0.007:0.009,3,0.725:0.484,3
2014,13,303,0.267:0.489,3,0.001:0.018,3,0.007:0.009,3,0.725:0.484,3
2014,13,305,0.073:0.299,3,0.032:0.094,3,0.007:0.015,3,0.888:0.591,3
2014,13,307,0.158:0.431,3,0.005:0.035,3,0.031:0.017,3,0.806:0.517,3
2014,13,309,0.073:0.299,3,0.032:0.094,3,0.007:0.015,3,0.888:0.591,3
2014,13,311,0.004:0.030,3,0.012:0.027,3,0.007:0.011,3,0.977:0.933,3
2014,13,313,0.014:0.045,1,0.126:0.202,1,0.030:0.033,1,0.831:0.719,1
2014,13,315,0.143:0.335,3,0.001:0.016,3,0.022:0.007,3,0.834:0.642,3
2014,13,317,0.267:0.489,3,0.001:0.018,3,0.007:0.009,3,0.725:0.484,3
2014,13,319,0.193:0.341,3,0.019:0.024,3,0.007:0.010,3,0.781:0.625,3
2014,13,321,0.133:0.323,3,0.042:0.067,3,0.004:0.017,3,0.821:0.593,3
2014,15,001,0.006:0.007,1,0.101:0.073,1,0.407:0.511,1,0.486:0.410,1
2014,15,003,0.004:0.038,1,0.038:0.069,1,0.712:0.623,1,0.245:0.270,1
2014,15,005,0.002:0.017,3,0.033:0.081,3,0.437:0.486,3,0.528:0.415,3
2014,15,007,0.002:0.017,3,0.033:0.081,3,0.437:0.486,3,0.528:0.415,3
2014,15,009,0.002:0.017,2,0.033:0.081,2,0.437:0.486,2,0.528:0.415,2
2014,16,001,0.007:0.007,1,0.030:0.072,1,0.043:0.046,1,0.921:0.875,1
2014,16,003,0.000:0.001,3,0.035:0.035,3,0.040:0.055,3,0.924:0.909,3
2014,16,005,NA:0.003,NA,0.029:0.062,2,0.031:0.056,2,0.940:0.880,2
2014,16,007,NA:0.003,NA,0.029:0.062,3,0.031:0.056,3,0.940:0.880,3
2014,16,009,NA:0.005,NA,0.009:0.022,3,0.049:0.040,3,0.942:0.933,3
2014,16,011,NA:0.001,NA,0.040:0.099,3,0.012:0.017,3,0.948:0.883,3
2014,16,013,NA:0.008,NA,0.040:0.181,3,0.011:0.024,3,0.949:0.787,3
2014,16,015,0.000:0.001,3,0.035:0.035,3,0.040:0.055,3,0.924:0.909,3
2014,16,017,NA:0.005,NA,0.009:0.022,2,0.049:0.040,2,0.942:0.933,2
2014,16,019,NA,NA,0.021:0.089,1,0.016:0.023,1,0.963:0.888,1
2014,16,021,NA:0.005,NA,0.009:0.022,3,0.049:0.040,3,0.942:0.933,3
2014,16,023,0.000:0.001,3,0.035:0.035,3,0.040:0.055,3,0.924:0.909,3
2014,16,025,NA:0.008,NA,0.040:0.181,3,0.011:0.024,3,0.949:0.787,3
2014,16,027,NA:0.000,NA,0.072:0.144,2,0.030:0.027,2,0.898:0.828,2
2014,16,029,NA:0.003,NA,0.029:0.062,3,0.031:0.056,3,0.940:0.880,3
2014,16,031,NA,NA,0.059:0.135,3,0.019:0.040,3,0.922:0.825,3
2014,16,033,0.000:0.001,3,0.035:0.035,3,0.040:0.055,3,0.924:0.909,3
2014,16,035,0.000:0.001,3,0.035:0.035,3,0.040:0.055,3,0.924:0.909,3
2014,16,037,0.000:0.001,3,0.035:0.035,3,0.040:0.055,3,0.924:0.909,3
2014,16,039,NA:0.008,NA,0.040:0.181,3,0.011:0.024,3,0.949:0.787,3
2014,16,041,NA:0.003,NA,0.029:0.062,3,0.031:0.056,3,0.940:0.880,3
2014,16,043,NA:0.001,NA,0.040:0.102,3,0.011:0.015,3,0.948:0.883,3
2014,16,045,NA,NA,0.068:0.102,3,0.035:0.022,3,0.897:0.876,3
2014,16,047,NA:0.008,NA,0.040:0.181,3,0.011:0.024,3,0.949:0.787,3
2014,16,049,0.000:0.001,3,0.035:0.035,3,0.040:0.055,3,0.924:0.909,3
2014,16,051,NA:0.001,NA,0.040:0.102,3,0.011:0.015,3,0.948:0.883,3
2014,16,053,NA:0.008,NA,0.040:0.181,3,0.011:0.024,3,0.949:0.787,3
2014,16,055,NA:0.000,NA,0.039:0.029,1,0.021:0.036,1,0.940:0.935,1
2014,16,057,NA:0.005,NA,0.009:0.022,3,0.049:0.040,3,0.942:0.933,3
2014,16,059,0.000:0.001,3,0.035:0.035,3,0.040:0.055,3,0.924:0.909,3
2014,16,061,0.000:0.001,3,0.035:0.035,3,0.040:0.055,3,0.924:0.909,3
2014,16,063,NA:0.008,NA,0.040:0.181,3,0.011:0.024,3,0.949:0.787,3
2014,16,065,NA:0.001,NA,0.040:0.102,3,0.011:0.015,3,0.948:0.883,3
2014,16,067,NA:0.008,NA,0.040:0.181,3,0.011:0.024,3,0.949:0.787,3
2014,16,069,0.000:0.001,2,0.035:0.035,2,0.040:0.055,2,0.924:0.909,2
2014,16,071,NA:0.003,NA,0.029:0.062,3,0.031:0.056,3,0.940:0.880,3
2014,16,073,NA,NA,0.085:0.185,3,0.016:0.026,3,0.899:0.789,3
2014,16,075,NA,NA,0.068:0.102,3,0.035:0.022,3,0.897:0.876,3
