year,state,county,share_medical_debt_coll,share_medical_debt_coll_quality,subgroup_type,subgroup
2023,21,21013,NA,NA,race-ethnicity,Majority Non-White
2023,21,21013,.0756824,1,race-ethnicity,Majority White
2023,21,21015,.0377834,1,race-ethnicity,All
2023,21,21015,NA,NA,race-ethnicity,Majority Non-White
2023,21,21015,.0377834,1,race-ethnicity,Majority White
2023,21,21017,.0475504,1,race-ethnicity,All
2023,21,21017,NA,NA,race-ethnicity,Majority Non-White
2023,21,21017,.0475504,1,race-ethnicity,Majority White
2023,21,21019,.0828912,1,race-ethnicity,All
2023,21,21019,NA,NA,race-ethnicity,Majority Non-White
2023,21,21019,.0828912,1,race-ethnicity,Majority White
2023,21,21021,.039657,1,race-ethnicity,All
2023,21,21021,NA,NA,race-ethnicity,Majority Non-White
2023,21,21021,.039657,1,race-ethnicity,Majority White
2023,21,21023,.0244755,1,race-ethnicity,All
2023,21,21023,NA,NA,race-ethnicity,Majority Non-White
2023,21,21023,.0244755,1,race-ethnicity,Majority White
2023,21,21025,.0617978,1,race-ethnicity,All
2023,21,21025,NA,NA,race-ethnicity,Majority Non-White
2023,21,21025,.0617978,1,race-ethnicity,Majority White
2023,21,21027,.0460405,1,race-ethnicity,All
2023,21,21027,NA,NA,race-ethnicity,Majority Non-White
2023,21,21027,.0460405,1,race-ethnicity,Majority White
2023,21,21029,.0655861,1,race-ethnicity,All
2023,21,21029,NA,NA,race-ethnicity,Majority Non-White
2023,21,21029,.0655861,1,race-ethnicity,Majority White
2023,21,21031,.078329,1,race-ethnicity,All
2023,21,21031,NA,NA,race-ethnicity,Majority Non-White
2023,21,21031,.078329,1,race-ethnicity,Majority White
2023,21,21033,.0642674,1,race-ethnicity,All
2023,21,21033,NA,NA,race-ethnicity,Majority Non-White
2023,21,21033,.0642674,1,race-ethnicity,Majority White
2023,21,21035,.0372849,1,race-ethnicity,All
2023,21,21035,NA,NA,race-ethnicity,Majority Non-White
2023,21,21035,.0372849,1,race-ethnicity,Majority White
2023,21,21037,.0366544,1,race-ethnicity,All
2023,21,21037,NA,NA,race-ethnicity,Majority Non-White
2023,21,21037,.0366544,1,race-ethnicity,Majority White
2023,21,21039,.0743243,1,race-ethnicity,All
2023,21,21039,NA,NA,race-ethnicity,Majority Non-White
2023,21,21039,.0743243,1,race-ethnicity,Majority White
2023,21,21041,.1101449,1,race-ethnicity,All
2023,21,21041,NA,NA,race-ethnicity,Majority Non-White
2023,21,21041,.1101449,1,race-ethnicity,Majority White
2023,21,21043,.0686164,1,race-ethnicity,All
2023,21,21043,NA,NA,race-ethnicity,Majority Non-White
2023,21,21043,.0686164,1,race-ethnicity,Majority White
2023,21,21045,.0423387,1,race-ethnicity,All
2023,21,21045,NA,NA,race-ethnicity,Majority Non-White
2023,21,21045,.0423387,1,race-ethnicity,Majority White
2023,21,21047,.070028,1,race-ethnicity,All
2023,21,21047,NA,NA,race-ethnicity,Majority Non-White
2023,21,21047,.0700673,1,race-ethnicity,Majority White
2023,21,21049,.0338563,1,race-ethnicity,All
2023,21,21049,NA,NA,race-ethnicity,Majority Non-White
2023,21,21049,.0338563,1,race-ethnicity,Majority White
2023,21,21051,.031457,1,race-ethnicity,All
2023,21,21051,NA,NA,race-ethnicity,Majority Non-White
2023,21,21051,.031457,1,race-ethnicity,Majority White
2023,21,21053,.0753425,1,race-ethnicity,All
2023,21,21053,NA,NA,race-ethnicity,Majority Non-White
2023,21,21053,.0753425,1,race-ethnicity,Majority White
2023,21,21055,.0415094,1,race-ethnicity,All
2023,21,21055,NA,NA,race-ethnicity,Majority Non-White
2023,21,21055,.0415094,1,race-ethnicity,Majority White
2023,21,21057,.0854701,1,race-ethnicity,All
2023,21,21057,NA,NA,race-ethnicity,Majority Non-White
2023,21,21057,.0854701,1,race-ethnicity,Majority White
2023,21,21059,.0528648,1,race-ethnicity,All
2023,21,21059,NA,NA,race-ethnicity,Majority Non-White
2023,21,21059,.0528648,1,race-ethnicity,Majority White
2023,21,21061,.0732394,1,race-ethnicity,All
2023,21,21061,NA,NA,race-ethnicity,Majority Non-White
2023,21,21061,.0732394,1,race-ethnicity,Majority White
2023,21,21063,.0985916,1,race-ethnicity,All
2023,21,21063,NA,NA,race-ethnicity,Majority Non-White
2023,21,21063,.0985916,1,race-ethnicity,Majority White
2023,21,21065,.0677201,1,race-ethnicity,All
2023,21,21065,NA,NA,race-ethnicity,Majority Non-White
2023,21,21065,.0677201,1,race-ethnicity,Majority White
2023,21,21067,.0319182,1,race-ethnicity,All
2023,21,21067,NA,NA,race-ethnicity,Majority Non-White
2023,21,21067,.0319247,1,race-ethnicity,Majority White
2023,21,21069,.0334821,1,race-ethnicity,All
2023,21,21069,NA,NA,race-ethnicity,Majority Non-White
2023,21,21069,.0334821,1,race-ethnicity,Majority White
2023,21,21071,.0733163,1,race-ethnicity,All
2023,21,21071,NA,NA,race-ethnicity,Majority Non-White
2023,21,21071,.0733788,1,race-ethnicity,Majority White
2023,21,21073,.0400254,1,race-ethnicity,All
2023,21,21073,NA,NA,race-ethnicity,Majority Non-White
2023,21,21073,.0400254,1,race-ethnicity,Majority White
2023,21,21075,.1222222,1,race-ethnicity,All
2023,21,21075,NA,NA,race-ethnicity,Majority Non-White
2023,21,21075,.1222222,1,race-ethnicity,Majority White
2023,21,21077,.0538462,1,race-ethnicity,All
2023,21,21077,NA,NA,race-ethnicity,Majority Non-White
2023,21,21077,.0538462,1,race-ethnicity,Majority White
2023,21,21079,.0398482,1,race-ethnicity,All
2023,21,21079,NA,NA,race-ethnicity,Majority Non-White
2023,21,21079,.0398482,1,race-ethnicity,Majority White
2023,21,21081,.0517039,1,race-ethnicity,All
2023,21,21081,NA,NA,race-ethnicity,Majority Non-White
2023,21,21081,.0517039,1,race-ethnicity,Majority White
2023,21,21083,.047153,1,race-ethnicity,All
2023,21,21083,NA,NA,race-ethnicity,Majority Non-White
2023,21,21083,.047153,1,race-ethnicity,Majority White
2023,21,21085,.0787949,1,race-ethnicity,All
2023,21,21085,NA,NA,race-ethnicity,Majority Non-White
2023,21,21085,.078271,1,race-ethnicity,Majority White
2023,21,21087,.0446429,1,race-ethnicity,All
2023,21,21087,NA,NA,race-ethnicity,Majority Non-White
2023,21,21087,.0446429,1,race-ethnicity,Majority White
2023,21,21089,.0732839,1,race-ethnicity,All
2023,21,21089,NA,NA,race-ethnicity,Majority Non-White
2023,21,21089,.0732839,1,race-ethnicity,Majority White
2023,21,21091,.0732601,1,race-ethnicity,All
2023,21,21091,NA,NA,race-ethnicity,Majority Non-White
2023,21,21091,.0732601,1,race-ethnicity,Majority White
2023,21,21093,.0657066,1,race-ethnicity,All
2023,21,21093,.0344828,1,race-ethnicity,Majority Non-White
2023,21,21093,.0662595,1,race-ethnicity,Majority White
2023,21,21095,.0496183,1,race-ethnicity,All
2023,21,21095,NA,NA,race-ethnicity,Majority Non-White
2023,21,21095,.0487179,1,race-ethnicity,Majority White
2023,21,21097,.0598705,1,race-ethnicity,All
2023,21,21097,NA,NA,race-ethnicity,Majority Non-White
2023,21,21097,.0598705,1,race-ethnicity,Majority White
2023,21,21099,.1059829,1,race-ethnicity,All
2023,21,21099,NA,NA,race-ethnicity,Majority Non-White
2023,21,21099,.1059829,1,race-ethnicity,Majority White
2023,21,21101,.0538514,1,race-ethnicity,All
2023,21,21101,NA,NA,race-ethnicity,Majority Non-White
2023,21,21101,.0538514,1,race-ethnicity,Majority White
2023,21,21103,.0585859,1,race-ethnicity,All
2023,21,21103,NA,NA,race-ethnicity,Majority Non-White
2023,21,21103,.0585859,1,race-ethnicity,Majority White
2023,21,21105,.03125,1,race-ethnicity,All
2023,21,21105,NA,NA,race-ethnicity,Majority Non-White
2023,21,21105,.03125,1,race-ethnicity,Majority White
2023,21,21107,.0408739,1,race-ethnicity,All
2023,21,21107,NA,NA,race-ethnicity,Majority Non-White
2023,21,21107,.0408739,1,race-ethnicity,Majority White
2023,21,21109,.0506329,1,race-ethnicity,All
2023,21,21109,NA,NA,race-ethnicity,Majority Non-White
2023,21,21109,.0508906,1,race-ethnicity,Majority White
2023,21,21111,.0752444,1,race-ethnicity,All
2023,21,21111,.1230737,1,race-ethnicity,Majority Non-White
2023,21,21111,.0641316,1,race-ethnicity,Majority White
2023,21,21113,.020552,1,race-ethnicity,All
2023,21,21113,NA,NA,race-ethnicity,Majority Non-White
2023,21,21113,.0205882,1,race-ethnicity,Majority White
2023,21,21115,.0690648,1,race-ethnicity,All
2023,21,21115,NA,NA,race-ethnicity,Majority Non-White
2023,21,21115,.0690648,1,race-ethnicity,Majority White
2023,21,21117,.0510533,1,race-ethnicity,All
2023,21,21117,NA,NA,race-ethnicity,Majority Non-White
2023,21,21117,.0510533,1,race-ethnicity,Majority White
2023,21,21119,.0441176,1,race-ethnicity,All
2023,21,21119,NA,NA,race-ethnicity,Majority Non-White
2023,21,21119,.0441176,1,race-ethnicity,Majority White
2023,21,21121,.0461712,1,race-ethnicity,All
2023,21,21121,NA,NA,race-ethnicity,Majority Non-White
2023,21,21121,.0461712,1,race-ethnicity,Majority White
2023,21,21123,.0659341,1,race-ethnicity,All
2023,21,21123,NA,NA,race-ethnicity,Majority Non-White
2023,21,21123,.0659341,1,race-ethnicity,Majority White
2023,21,21125,.0461008,1,race-ethnicity,All
2023,21,21125,NA,NA,race-ethnicity,Majority Non-White
2023,21,21125,.0461008,1,race-ethnicity,Majority White
2023,21,21127,.0856574,1,race-ethnicity,All
2023,21,21127,NA,NA,race-ethnicity,Majority Non-White
2023,21,21127,.0856574,1,race-ethnicity,Majority White
2023,21,21129,.0659898,1,race-ethnicity,All
2023,21,21129,NA,NA,race-ethnicity,Majority Non-White
2023,21,21129,.0659898,1,race-ethnicity,Majority White
2023,21,21131,.066879,1,race-ethnicity,All
2023,21,21131,NA,NA,race-ethnicity,Majority Non-White
2023,21,21131,.0690789,1,race-ethnicity,Majority White
2023,21,21133,.0634675,1,race-ethnicity,All
2023,21,21133,NA,NA,race-ethnicity,Majority Non-White
2023,21,21133,.0639626,1,race-ethnicity,Majority White
2023,21,21135,.0829016,1,race-ethnicity,All
2023,21,21135,NA,NA,race-ethnicity,Majority Non-White
2023,21,21135,.0829016,1,race-ethnicity,Majority White
2023,21,21137,.0448808,1,race-ethnicity,All
2023,21,21137,NA,NA,race-ethnicity,Majority Non-White
2023,21,21137,.043662,1,race-ethnicity,Majority White
2023,21,21139,.0666667,1,race-ethnicity,All
2023,21,21139,NA,NA,race-ethnicity,Majority Non-White
2023,21,21139,.0666667,1,race-ethnicity,Majority White
2023,21,21141,.0872093,1,race-ethnicity,All
2023,21,21141,NA,NA,race-ethnicity,Majority Non-White
2023,21,21141,.0872093,1,race-ethnicity,Majority White
2023,21,21143,.0580913,1,race-ethnicity,All
2023,21,21143,NA,NA,race-ethnicity,Majority Non-White
2023,21,21143,.0580913,1,race-ethnicity,Majority White
2023,21,21145,.0621118,1,race-ethnicity,All
2023,21,21145,NA,NA,race-ethnicity,Majority Non-White
2023,21,21145,.0621118,1,race-ethnicity,Majority White
2023,21,21147,.0454545,1,race-ethnicity,All
2023,21,21147,NA,NA,race-ethnicity,Majority Non-White
2023,21,21147,.0462963,1,race-ethnicity,Majority White
2023,21,21149,.04947,1,race-ethnicity,All
2023,21,21149,NA,NA,race-ethnicity,Majority Non-White
2023,21,21149,.0496454,1,race-ethnicity,Majority White
2023,21,21151,.0503011,1,race-ethnicity,All
2023,21,21151,NA,NA,race-ethnicity,Majority Non-White
2023,21,21151,.0503011,1,race-ethnicity,Majority White
2023,21,21153,.0762943,1,race-ethnicity,All
2023,21,21153,NA,NA,race-ethnicity,Majority Non-White
2023,21,21153,.0762943,1,race-ethnicity,Majority White
2023,21,21155,.048951,1,race-ethnicity,All
2023,21,21155,NA,NA,race-ethnicity,Majority Non-White
2023,21,21155,.048951,1,race-ethnicity,Majority White
2023,21,21157,.0335145,1,race-ethnicity,All
2023,21,21157,NA,NA,race-ethnicity,Majority Non-White
2023,21,21157,.0335145,1,race-ethnicity,Majority White
2023,21,21159,.0750751,1,race-ethnicity,All
2023,21,21159,NA,NA,race-ethnicity,Majority Non-White
2023,21,21159,.0725552,1,race-ethnicity,Majority White
2023,21,21161,.0305755,1,race-ethnicity,All
2023,21,21161,NA,NA,race-ethnicity,Majority Non-White
2023,21,21161,.0305755,1,race-ethnicity,Majority White
2023,21,21163,.0475382,1,race-ethnicity,All
2023,21,21163,.0243902,1,race-ethnicity,Majority Non-White
2023,21,21163,.050237,1,race-ethnicity,Majority White
2023,21,21165,.0291262,1,race-ethnicity,All
2023,21,21165,NA,NA,race-ethnicity,Majority Non-White
2023,21,21165,.0291262,1,race-ethnicity,Majority White
2023,21,21167,.0277411,1,race-ethnicity,All
2023,21,21167,NA,NA,race-ethnicity,Majority Non-White
2023,21,21167,.0277411,1,race-ethnicity,Majority White
2023,21,21169,.0658683,1,race-ethnicity,All
2023,21,21169,NA,NA,race-ethnicity,Majority Non-White
2023,21,21169,.0658683,1,race-ethnicity,Majority White
2023,21,21171,.0823864,1,race-ethnicity,All
2023,21,21171,NA,NA,race-ethnicity,Majority Non-White
2023,21,21171,.0823864,1,race-ethnicity,Majority White
2023,21,21173,.0637088,1,race-ethnicity,All
2023,21,21173,NA,NA,race-ethnicity,Majority Non-White
2023,21,21173,.0637088,1,race-ethnicity,Majority White
2023,21,21175,.0909091,1,race-ethnicity,All
2023,21,21175,NA,NA,race-ethnicity,Majority Non-White
2023,21,21175,.0909091,1,race-ethnicity,Majority White
2023,21,21177,.0619469,1,race-ethnicity,All
2023,21,21177,NA,NA,race-ethnicity,Majority Non-White
2023,21,21177,.0619469,1,race-ethnicity,Majority White
2023,21,21179,.055905,1,race-ethnicity,All
2023,21,21179,NA,NA,race-ethnicity,Majority Non-White
2023,21,21179,.055905,1,race-ethnicity,Majority White
2023,21,21181,.056338,1,race-ethnicity,All
2023,21,21181,NA,NA,race-ethnicity,Majority Non-White
2023,21,21181,.056338,1,race-ethnicity,Majority White
2023,21,21183,.0723404,1,race-ethnicity,All
2023,21,21183,NA,NA,race-ethnicity,Majority Non-White
2023,21,21183,.0723404,1,race-ethnicity,Majority White
2023,21,21185,.0314721,1,race-ethnicity,All
2023,21,21185,NA,NA,race-ethnicity,Majority Non-White
2023,21,21185,.0314721,1,race-ethnicity,Majority White
2023,21,21187,.0647482,1,race-ethnicity,All
2023,21,21187,NA,NA,race-ethnicity,Majority Non-White
2023,21,21187,.0647482,1,race-ethnicity,Majority White
2023,21,21189,.057971,1,race-ethnicity,All
2023,21,21189,NA,NA,race-ethnicity,Majority Non-White
2023,21,21189,.057971,1,race-ethnicity,Majority White
2023,21,21191,.0346939,1,race-ethnicity,All
2023,21,21191,NA,NA,race-ethnicity,Majority Non-White
2023,21,21191,.0346939,1,race-ethnicity,Majority White
2023,21,21193,.0301568,1,race-ethnicity,All
2023,21,21193,NA,NA,race-ethnicity,Majority Non-White
2023,21,21193,.0303767,1,race-ethnicity,Majority White
2023,21,21195,.0641026,1,race-ethnicity,All
2023,21,21195,NA,NA,race-ethnicity,Majority Non-White
2023,21,21195,.0641026,1,race-ethnicity,Majority White
2023,21,21197,.0776699,1,race-ethnicity,All
2023,21,21197,NA,NA,race-ethnicity,Majority Non-White
2023,21,21197,.0776699,1,race-ethnicity,Majority White
2023,21,21199,.0332384,1,race-ethnicity,All
2023,21,21199,NA,NA,race-ethnicity,Majority Non-White
2023,21,21199,.0332384,1,race-ethnicity,Majority White
2023,21,21201,.0862069,1,race-ethnicity,All
2023,21,21201,NA,NA,race-ethnicity,Majority Non-White
2023,21,21201,.0862069,1,race-ethnicity,Majority White
2023,21,21203,.0686695,1,race-ethnicity,All
2023,21,21203,NA,NA,race-ethnicity,Majority Non-White
2023,21,21203,.0686695,1,race-ethnicity,Majority White
2023,21,21205,.0385164,1,race-ethnicity,All
2023,21,21205,NA,NA,race-ethnicity,Majority Non-White
2023,21,21205,.0385164,1,race-ethnicity,Majority White
2023,21,21207,.0407801,1,race-ethnicity,All
2023,21,21207,NA,NA,race-ethnicity,Majority Non-White
2023,21,21207,.0407801,1,race-ethnicity,Majority White
2023,21,21209,.0340715,1,race-ethnicity,All
2023,21,21209,NA,NA,race-ethnicity,Majority Non-White
2023,21,21209,.0340715,1,race-ethnicity,Majority White
2023,21,21211,.0687075,1,race-ethnicity,All
2023,21,21211,NA,NA,race-ethnicity,Majority Non-White
2023,21,21211,.0687075,1,race-ethnicity,Majority White
2023,21,21213,.1089744,1,race-ethnicity,All
2023,21,21213,NA,NA,race-ethnicity,Majority Non-White
2023,21,21213,.1089744,1,race-ethnicity,Majority White
2023,21,21215,.0429752,1,race-ethnicity,All
2023,21,21215,NA,NA,race-ethnicity,Majority Non-White
2023,21,21215,.0429752,1,race-ethnicity,Majority White
2023,21,21217,.045509,1,race-ethnicity,All
2023,21,21217,NA,NA,race-ethnicity,Majority Non-White
2023,21,21217,.045509,1,race-ethnicity,Majority White
2023,21,21219,.0564516,1,race-ethnicity,All
2023,21,21219,NA,NA,race-ethnicity,Majority Non-White
2023,21,21219,.0564516,1,race-ethnicity,Majority White
2023,21,21221,.0377358,1,race-ethnicity,All
2023,21,21221,NA,NA,race-ethnicity,Majority Non-White
2023,21,21221,.0377358,1,race-ethnicity,Majority White
2023,21,21223,.0814815,1,race-ethnicity,All
2023,21,21223,NA,NA,race-ethnicity,Majority Non-White
2023,21,21223,.0814815,1,race-ethnicity,Majority White
2023,21,21225,.0383632,1,race-ethnicity,All
2023,21,21225,NA,NA,race-ethnicity,Majority Non-White
2023,21,21225,.0383632,1,race-ethnicity,Majority White
2023,21,21227,.0772839,1,race-ethnicity,All
2023,21,21227,NA,NA,race-ethnicity,Majority Non-White
2023,21,21227,.0772839,1,race-ethnicity,Majority White
2023,21,21229,.0677507,1,race-ethnicity,All
2023,21,21229,NA,NA,race-ethnicity,Majority Non-White
2023,21,21229,.0677507,1,race-ethnicity,Majority White
2023,21,21231,.0447284,1,race-ethnicity,All
2023,21,21231,NA,NA,race-ethnicity,Majority Non-White
2023,21,21231,.0447284,1,race-ethnicity,Majority White
2023,21,21233,.0397022,1,race-ethnicity,All
2023,21,21233,NA,NA,race-ethnicity,Majority Non-White
2023,21,21233,.0399003,1,race-ethnicity,Majority White
2023,21,21235,.0501761,1,race-ethnicity,All
2023,21,21235,NA,NA,race-ethnicity,Majority Non-White
2023,21,21235,.0501761,1,race-ethnicity,Majority White
2023,21,21237,.0425532,1,race-ethnicity,All
2023,21,21237,NA,NA,race-ethnicity,Majority Non-White
2023,21,21237,.0425532,1,race-ethnicity,Majority White
2023,21,21239,.0236052,1,race-ethnicity,All
2023,21,21239,NA,NA,race-ethnicity,Majority Non-White
2023,21,21239,.0236052,1,race-ethnicity,Majority White
2023,22,22001,.0886966,1,race-ethnicity,All
2023,22,22001,NA,NA,race-ethnicity,Majority Non-White
2023,22,22001,.0886966,1,race-ethnicity,Majority White
2023,22,22003,.1127451,1,race-ethnicity,All
2023,22,22003,NA,NA,race-ethnicity,Majority Non-White
2023,22,22003,.1129296,1,race-ethnicity,Majority White
2023,22,22005,.0531886,1,race-ethnicity,All
2023,22,22005,.1094225,1,race-ethnicity,Majority Non-White
2023,22,22005,.0476758,1,race-ethnicity,Majority White
2023,22,22007,.0869565,1,race-ethnicity,All
2023,22,22007,.1186441,1,race-ethnicity,Majority Non-White
2023,22,22007,.0795229,1,race-ethnicity,Majority White
2023,22,22009,.0861759,1,race-ethnicity,All
2023,22,22009,.1190476,1,race-ethnicity,Majority Non-White
2023,22,22009,.0821501,1,race-ethnicity,Majority White
2023,22,22011,.1297853,1,race-ethnicity,All
2023,22,22011,NA,NA,race-ethnicity,Majority Non-White
2023,22,22011,.1299065,1,race-ethnicity,Majority White
2023,22,22013,.0806846,1,race-ethnicity,All
2023,22,22013,.0709677,1,race-ethnicity,Majority Non-White
2023,22,22013,.0866142,1,race-ethnicity,Majority White
2023,22,22015,.1034202,1,race-ethnicity,All
2023,22,22015,.1157025,1,race-ethnicity,Majority Non-White
2023,22,22015,.1030031,1,race-ethnicity,Majority White
2023,22,22017,.1185765,1,race-ethnicity,All
2023,22,22017,.1399948,1,race-ethnicity,Majority Non-White
2023,22,22017,.0946143,1,race-ethnicity,Majority White
2023,22,22019,.1768377,1,race-ethnicity,All
2023,22,22019,.2150924,1,race-ethnicity,Majority Non-White
2023,22,22019,.1573298,1,race-ethnicity,Majority White
2023,22,22021,.0444444,1,race-ethnicity,All
2023,22,22021,NA,NA,race-ethnicity,Majority Non-White
2023,22,22021,.0392157,1,race-ethnicity,Majority White
2023,22,22023,.1384615,1,race-ethnicity,All
2023,22,22023,.1184211,1,race-ethnicity,Majority Non-White
2023,22,22023,.1512605,1,race-ethnicity,Majority White
2023,22,22025,.09319,1,race-ethnicity,All
