year,state,county,share_overall_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,39,35,.4502911,1,race-ethnicity,Majority Non-White
2023,39,35,.1769029,1,race-ethnicity,Majority White
2023,39,37,.2095123,1,race-ethnicity,All
2023,39,37,NA,3,race-ethnicity,Majority Non-White
2023,39,37,.2095123,1,race-ethnicity,Majority White
2023,39,39,.2016461,1,race-ethnicity,All
2023,39,39,NA,3,race-ethnicity,Majority Non-White
2023,39,39,.2019786,1,race-ethnicity,Majority White
2023,39,41,.1004757,1,race-ethnicity,All
2023,39,41,NA,3,race-ethnicity,Majority Non-White
2023,39,41,.1004757,1,race-ethnicity,Majority White
2023,39,43,.2237219,1,race-ethnicity,All
2023,39,43,NA,3,race-ethnicity,Majority Non-White
2023,39,43,.2237219,1,race-ethnicity,Majority White
2023,39,45,.2138365,1,race-ethnicity,All
2023,39,45,.375,1,race-ethnicity,Majority Non-White
2023,39,45,.2078687,1,race-ethnicity,Majority White
2023,39,47,.3347594,1,race-ethnicity,All
2023,39,47,NA,3,race-ethnicity,Majority Non-White
2023,39,47,.3347594,1,race-ethnicity,Majority White
2023,39,49,.2566173,1,race-ethnicity,All
2023,39,49,.3990706,1,race-ethnicity,Majority Non-White
2023,39,49,.2072184,1,race-ethnicity,Majority White
2023,39,51,.1605634,1,race-ethnicity,All
2023,39,51,NA,3,race-ethnicity,Majority Non-White
2023,39,51,.1605634,1,race-ethnicity,Majority White
2023,39,53,.259009,1,race-ethnicity,All
2023,39,53,NA,3,race-ethnicity,Majority Non-White
2023,39,53,.259009,1,race-ethnicity,Majority White
2023,39,55,.0984524,1,race-ethnicity,All
2023,39,55,NA,3,race-ethnicity,Majority Non-White
2023,39,55,.0984524,1,race-ethnicity,Majority White
2023,39,57,.1947816,1,race-ethnicity,All
2023,39,57,NA,3,race-ethnicity,Majority Non-White
2023,39,57,.1949341,1,race-ethnicity,Majority White
2023,39,59,.2580372,1,race-ethnicity,All
2023,39,59,NA,3,race-ethnicity,Majority Non-White
2023,39,59,.2580372,1,race-ethnicity,Majority White
2023,39,61,.2684456,1,race-ethnicity,All
2023,39,61,.3967899,1,race-ethnicity,Majority Non-White
2023,39,61,.2196455,1,race-ethnicity,Majority White
2023,39,63,.2011986,1,race-ethnicity,All
2023,39,63,NA,3,race-ethnicity,Majority Non-White
2023,39,63,.2011986,1,race-ethnicity,Majority White
2023,39,65,.2784399,1,race-ethnicity,All
2023,39,65,NA,3,race-ethnicity,Majority Non-White
2023,39,65,.2784399,1,race-ethnicity,Majority White
2023,39,67,.24197,1,race-ethnicity,All
2023,39,67,NA,3,race-ethnicity,Majority Non-White
2023,39,67,.24197,1,race-ethnicity,Majority White
2023,39,69,.1854839,1,race-ethnicity,All
2023,39,69,NA,3,race-ethnicity,Majority Non-White
2023,39,69,.1854839,1,race-ethnicity,Majority White
2023,39,71,.314887,1,race-ethnicity,All
2023,39,71,NA,3,race-ethnicity,Majority Non-White
2023,39,71,.314887,1,race-ethnicity,Majority White
2023,39,73,.2561576,1,race-ethnicity,All
2023,39,73,NA,3,race-ethnicity,Majority Non-White
2023,39,73,.2561576,1,race-ethnicity,Majority White
2023,39,75,.1121673,1,race-ethnicity,All
2023,39,75,NA,3,race-ethnicity,Majority Non-White
2023,39,75,.1121673,1,race-ethnicity,Majority White
2023,39,77,.2372449,1,race-ethnicity,All
2023,39,77,NA,3,race-ethnicity,Majority Non-White
2023,39,77,.2378517,1,race-ethnicity,Majority White
2023,39,79,.3203791,1,race-ethnicity,All
2023,39,79,NA,3,race-ethnicity,Majority Non-White
2023,39,79,.3203791,1,race-ethnicity,Majority White
2023,39,81,.301403,1,race-ethnicity,All
2023,39,81,NA,3,race-ethnicity,Majority Non-White
2023,39,81,.301403,1,race-ethnicity,Majority White
2023,39,83,.1940063,1,race-ethnicity,All
2023,39,83,NA,3,race-ethnicity,Majority Non-White
2023,39,83,.1940063,1,race-ethnicity,Majority White
2023,39,85,.1785396,1,race-ethnicity,All
2023,39,85,NA,3,race-ethnicity,Majority Non-White
2023,39,85,.1785396,1,race-ethnicity,Majority White
2023,39,87,.31874,1,race-ethnicity,All
2023,39,87,NA,3,race-ethnicity,Majority Non-White
2023,39,87,.31874,1,race-ethnicity,Majority White
2023,39,89,.213503,1,race-ethnicity,All
2023,39,89,.1793313,1,race-ethnicity,Majority Non-White
2023,39,89,.2156127,1,race-ethnicity,Majority White
2023,39,91,.2100551,1,race-ethnicity,All
2023,39,91,NA,3,race-ethnicity,Majority Non-White
2023,39,91,.21049,1,race-ethnicity,Majority White
2023,39,93,.2301213,1,race-ethnicity,All
2023,39,93,.4428571,1,race-ethnicity,Majority Non-White
2023,39,93,.2174652,1,race-ethnicity,Majority White
2023,39,95,.2991231,1,race-ethnicity,All
2023,39,95,.5197889,1,race-ethnicity,Majority Non-White
2023,39,95,.2711055,1,race-ethnicity,Majority White
2023,39,97,.2048193,1,race-ethnicity,All
2023,39,97,NA,3,race-ethnicity,Majority Non-White
2023,39,97,.2048193,1,race-ethnicity,Majority White
2023,39,99,.2678667,1,race-ethnicity,All
2023,39,99,.4689441,1,race-ethnicity,Majority Non-White
2023,39,99,.225796,1,race-ethnicity,Majority White
2023,39,101,.2931664,1,race-ethnicity,All
2023,39,101,NA,3,race-ethnicity,Majority Non-White
2023,39,101,.2931664,1,race-ethnicity,Majority White
2023,39,103,.125848,1,race-ethnicity,All
2023,39,103,NA,3,race-ethnicity,Majority Non-White
2023,39,103,.125848,1,race-ethnicity,Majority White
2023,39,105,.2588402,1,race-ethnicity,All
2023,39,105,NA,3,race-ethnicity,Majority Non-White
2023,39,105,.2588402,1,race-ethnicity,Majority White
2023,39,107,.1537849,1,race-ethnicity,All
2023,39,107,NA,3,race-ethnicity,Majority Non-White
2023,39,107,.1537849,1,race-ethnicity,Majority White
2023,39,109,.2225442,1,race-ethnicity,All
2023,39,109,NA,3,race-ethnicity,Majority Non-White
2023,39,109,.2225442,1,race-ethnicity,Majority White
2023,39,111,.200431,1,race-ethnicity,All
2023,39,111,NA,3,race-ethnicity,Majority Non-White
2023,39,111,.200431,1,race-ethnicity,Majority White
2023,39,113,.3026049,1,race-ethnicity,All
2023,39,113,.5125628,1,race-ethnicity,Majority Non-White
2023,39,113,.2474914,1,race-ethnicity,Majority White
2023,39,115,.2348993,1,race-ethnicity,All
2023,39,115,NA,3,race-ethnicity,Majority Non-White
2023,39,115,.2348993,1,race-ethnicity,Majority White
2023,39,117,.2297674,1,race-ethnicity,All
2023,39,117,NA,3,race-ethnicity,Majority Non-White
2023,39,117,.2297674,1,race-ethnicity,Majority White
2023,39,119,.2565426,1,race-ethnicity,All
2023,39,119,NA,3,race-ethnicity,Majority Non-White
2023,39,119,.2565426,1,race-ethnicity,Majority White
2023,39,121,.2016349,1,race-ethnicity,All
2023,39,121,NA,3,race-ethnicity,Majority Non-White
2023,39,121,.2016349,1,race-ethnicity,Majority White
2023,39,123,.1706783,1,race-ethnicity,All
2023,39,123,NA,3,race-ethnicity,Majority Non-White
2023,39,123,.1706783,1,race-ethnicity,Majority White
2023,39,125,.234375,1,race-ethnicity,All
2023,39,125,NA,3,race-ethnicity,Majority Non-White
2023,39,125,.234375,1,race-ethnicity,Majority White
2023,39,127,.2458867,1,race-ethnicity,All
2023,39,127,NA,3,race-ethnicity,Majority Non-White
2023,39,127,.2458867,1,race-ethnicity,Majority White
2023,39,129,.2447473,1,race-ethnicity,All
2023,39,129,NA,3,race-ethnicity,Majority Non-White
2023,39,129,.2447473,1,race-ethnicity,Majority White
2023,39,131,.358804,1,race-ethnicity,All
2023,39,131,NA,3,race-ethnicity,Majority Non-White
2023,39,131,.3577778,1,race-ethnicity,Majority White
2023,39,133,.2005131,1,race-ethnicity,All
2023,39,133,NA,3,race-ethnicity,Majority Non-White
2023,39,133,.2005131,1,race-ethnicity,Majority White
2023,39,135,.2404965,1,race-ethnicity,All
2023,39,135,NA,3,race-ethnicity,Majority Non-White
2023,39,135,.2406832,1,race-ethnicity,Majority White
2023,39,137,.1252408,1,race-ethnicity,All
2023,39,137,NA,3,race-ethnicity,Majority Non-White
2023,39,137,.1243973,1,race-ethnicity,Majority White
2023,39,139,.2530121,1,race-ethnicity,All
2023,39,139,.557971,1,race-ethnicity,Majority Non-White
2023,39,139,.2408819,1,race-ethnicity,Majority White
2023,39,141,.3013636,1,race-ethnicity,All
2023,39,141,NA,3,race-ethnicity,Majority Non-White
2023,39,141,.3015007,1,race-ethnicity,Majority White
2023,39,143,.2345226,1,race-ethnicity,All
2023,39,143,NA,3,race-ethnicity,Majority Non-White
2023,39,143,.2345226,1,race-ethnicity,Majority White
2023,39,145,.3083225,1,race-ethnicity,All
2023,39,145,NA,3,race-ethnicity,Majority Non-White
2023,39,145,.3080242,1,race-ethnicity,Majority White
2023,39,147,.2313125,1,race-ethnicity,All
2023,39,147,NA,3,race-ethnicity,Majority Non-White
2023,39,147,.2313125,1,race-ethnicity,Majority White
2023,39,149,.2328297,1,race-ethnicity,All
2023,39,149,NA,3,race-ethnicity,Majority Non-White
2023,39,149,.2328297,1,race-ethnicity,Majority White
2023,39,151,.2349537,1,race-ethnicity,All
2023,39,151,.55,1,race-ethnicity,Majority Non-White
2023,39,151,.2317969,1,race-ethnicity,Majority White
2023,39,153,.2318258,1,race-ethnicity,All
2023,39,153,.4463795,1,race-ethnicity,Majority Non-White
2023,39,153,.2011305,1,race-ethnicity,Majority White
2023,39,155,.2554381,1,race-ethnicity,All
2023,39,155,.2368421,1,race-ethnicity,Majority Non-White
2023,39,155,.2561211,1,race-ethnicity,Majority White
2023,39,157,.2089194,1,race-ethnicity,All
2023,39,157,NA,3,race-ethnicity,Majority Non-White
2023,39,157,.2089194,1,race-ethnicity,Majority White
2023,39,159,.1642816,1,race-ethnicity,All
2023,39,159,NA,3,race-ethnicity,Majority Non-White
2023,39,159,.1642816,1,race-ethnicity,Majority White
2023,39,161,.2150655,1,race-ethnicity,All
2023,39,161,NA,3,race-ethnicity,Majority Non-White
2023,39,161,.2150655,1,race-ethnicity,Majority White
2023,39,163,.318408,1,race-ethnicity,All
2023,39,163,NA,3,race-ethnicity,Majority Non-White
2023,39,163,.318408,1,race-ethnicity,Majority White
2023,39,165,.1452899,1,race-ethnicity,All
2023,39,165,NA,3,race-ethnicity,Majority Non-White
2023,39,165,.1452899,1,race-ethnicity,Majority White
2023,39,167,.1796917,1,race-ethnicity,All
2023,39,167,NA,3,race-ethnicity,Majority Non-White
2023,39,167,.1799787,1,race-ethnicity,Majority White
2023,39,169,.1739003,1,race-ethnicity,All
2023,39,169,NA,3,race-ethnicity,Majority Non-White
2023,39,169,.1739003,1,race-ethnicity,Majority White
2023,39,171,.2061135,1,race-ethnicity,All
2023,39,171,NA,3,race-ethnicity,Majority Non-White
2023,39,171,.2061135,1,race-ethnicity,Majority White
2023,39,173,.1853806,1,race-ethnicity,All
2023,39,173,NA,3,race-ethnicity,Majority Non-White
2023,39,173,.1853806,1,race-ethnicity,Majority White
2023,39,175,.1893333,1,race-ethnicity,All
2023,39,175,NA,3,race-ethnicity,Majority Non-White
2023,39,175,.1893333,1,race-ethnicity,Majority White
2023,40,1,.3744222,1,race-ethnicity,All
2023,40,1,.4078341,1,race-ethnicity,Majority Non-White
2023,40,1,.3069767,1,race-ethnicity,Majority White
2023,40,3,.2794118,1,race-ethnicity,All
2023,40,3,NA,3,race-ethnicity,Majority Non-White
2023,40,3,.2794118,1,race-ethnicity,Majority White
2023,40,5,.3341121,1,race-ethnicity,All
2023,40,5,NA,3,race-ethnicity,Majority Non-White
2023,40,5,.3341121,1,race-ethnicity,Majority White
2023,40,7,.2451613,1,race-ethnicity,All
2023,40,7,NA,3,race-ethnicity,Majority Non-White
2023,40,7,.2589286,1,race-ethnicity,Majority White
2023,40,9,.3360129,1,race-ethnicity,All
2023,40,9,NA,3,race-ethnicity,Majority Non-White
2023,40,9,.3360129,1,race-ethnicity,Majority White
2023,40,11,.3507463,1,race-ethnicity,All
2023,40,11,NA,3,race-ethnicity,Majority Non-White
2023,40,11,.3507463,1,race-ethnicity,Majority White
2023,40,13,.3942308,1,race-ethnicity,All
2023,40,13,NA,3,race-ethnicity,Majority Non-White
2023,40,13,.3947369,1,race-ethnicity,Majority White
2023,40,15,.3746594,1,race-ethnicity,All
2023,40,15,.4894515,1,race-ethnicity,Majority Non-White
2023,40,15,.3199195,1,race-ethnicity,Majority White
2023,40,17,.2524855,1,race-ethnicity,All
2023,40,17,.4597701,1,race-ethnicity,Majority Non-White
2023,40,17,.2483646,1,race-ethnicity,Majority White
2023,40,19,.323732,1,race-ethnicity,All
2023,40,19,NA,3,race-ethnicity,Majority Non-White
2023,40,19,.3243243,1,race-ethnicity,Majority White
2023,40,21,.2996846,1,race-ethnicity,All
2023,40,21,.3096836,1,race-ethnicity,Majority Non-White
2023,40,21,.2533333,1,race-ethnicity,Majority White
2023,40,23,.4068136,1,race-ethnicity,All
2023,40,23,NA,3,race-ethnicity,Majority Non-White
2023,40,23,.4122621,1,race-ethnicity,Majority White
2023,40,25,.1714286,1,race-ethnicity,All
2023,40,25,NA,3,race-ethnicity,Majority Non-White
2023,40,25,.1714286,1,race-ethnicity,Majority White
2023,40,27,.2474064,1,race-ethnicity,All
2023,40,27,.3059829,1,race-ethnicity,Majority Non-White
2023,40,27,.2432987,1,race-ethnicity,Majority White
2023,40,29,.2368421,1,race-ethnicity,All
2023,40,29,NA,3,race-ethnicity,Majority Non-White
2023,40,29,.2368421,1,race-ethnicity,Majority White
2023,40,31,.3567432,1,race-ethnicity,All
2023,40,31,.3833849,1,race-ethnicity,Majority Non-White
2023,40,31,.3251834,1,race-ethnicity,Majority White
2023,40,33,.4010417,1,race-ethnicity,All
2023,40,33,NA,3,race-ethnicity,Majority Non-White
2023,40,33,.4010417,1,race-ethnicity,Majority White
2023,40,35,.3288889,1,race-ethnicity,All
2023,40,35,NA,3,race-ethnicity,Majority Non-White
2023,40,35,.3288889,1,race-ethnicity,Majority White
2023,40,37,.2883827,1,race-ethnicity,All
2023,40,37,NA,3,race-ethnicity,Majority Non-White
2023,40,37,.2883827,1,race-ethnicity,Majority White
2023,40,39,.3029525,1,race-ethnicity,All
2023,40,39,NA,3,race-ethnicity,Majority Non-White
2023,40,39,.3029525,1,race-ethnicity,Majority White
2023,40,41,.2941177,1,race-ethnicity,All
2023,40,41,.2133333,1,race-ethnicity,Majority Non-White
2023,40,41,.2989608,1,race-ethnicity,Majority White
2023,40,43,.2176871,1,race-ethnicity,All
2023,40,43,NA,3,race-ethnicity,Majority Non-White
2023,40,43,.2176871,1,race-ethnicity,Majority White
2023,40,45,.3131313,1,race-ethnicity,All
2023,40,45,NA,3,race-ethnicity,Majority Non-White
2023,40,45,.3131313,1,race-ethnicity,Majority White
2023,40,47,.3099042,1,race-ethnicity,All
2023,40,47,NA,3,race-ethnicity,Majority Non-White
2023,40,47,.3102345,1,race-ethnicity,Majority White
2023,40,49,.3231257,1,race-ethnicity,All
2023,40,49,NA,3,race-ethnicity,Majority Non-White
2023,40,49,.3231257,1,race-ethnicity,Majority White
2023,40,51,.2819808,1,race-ethnicity,All
2023,40,51,NA,3,race-ethnicity,Majority Non-White
2023,40,51,.2819808,1,race-ethnicity,Majority White
2023,40,53,.2246377,1,race-ethnicity,All
2023,40,53,NA,3,race-ethnicity,Majority Non-White
2023,40,53,.2246377,1,race-ethnicity,Majority White
2023,40,55,.4276316,1,race-ethnicity,All
2023,40,55,NA,3,race-ethnicity,Majority Non-White
2023,40,55,.4276316,1,race-ethnicity,Majority White
2023,40,57,.4133333,1,race-ethnicity,All
2023,40,57,.4347826,1,race-ethnicity,Majority Non-White
2023,40,57,NA,3,race-ethnicity,Majority White
2023,40,59,.1880342,1,race-ethnicity,All
2023,40,59,NA,3,race-ethnicity,Majority Non-White
2023,40,59,.1880342,1,race-ethnicity,Majority White
2023,40,61,.3156566,1,race-ethnicity,All
2023,40,61,NA,3,race-ethnicity,Majority Non-White
2023,40,61,.3156566,1,race-ethnicity,Majority White
2023,40,63,.3623188,1,race-ethnicity,All
2023,40,63,.4189189,1,race-ethnicity,Majority Non-White
2023,40,63,.3468635,1,race-ethnicity,Majority White
2023,40,65,.3544631,1,race-ethnicity,All
2023,40,65,NA,3,race-ethnicity,Majority Non-White
2023,40,65,.3592493,1,race-ethnicity,Majority White
2023,40,67,.3365385,1,race-ethnicity,All
2023,40,67,NA,3,race-ethnicity,Majority Non-White
2023,40,67,.3365385,1,race-ethnicity,Majority White
2023,40,69,.3101045,1,race-ethnicity,All
2023,40,69,NA,3,race-ethnicity,Majority Non-White
2023,40,69,.3101045,1,race-ethnicity,Majority White
2023,40,71,.3305145,1,race-ethnicity,All
2023,40,71,NA,3,race-ethnicity,Majority Non-White
2023,40,71,.3305145,1,race-ethnicity,Majority White
2023,40,73,.1761252,1,race-ethnicity,All
2023,40,73,NA,3,race-ethnicity,Majority Non-White
2023,40,73,.1761252,1,race-ethnicity,Majority White
2023,40,75,.3861004,1,race-ethnicity,All
2023,40,75,NA,3,race-ethnicity,Majority Non-White
2023,40,75,.3861004,1,race-ethnicity,Majority White
2023,40,77,.3203125,1,race-ethnicity,All
2023,40,77,NA,3,race-ethnicity,Majority Non-White
2023,40,77,.3203125,1,race-ethnicity,Majority White
2023,40,79,.328841,1,race-ethnicity,All
2023,40,79,NA,3,race-ethnicity,Majority Non-White
2023,40,79,.328841,1,race-ethnicity,Majority White
2023,40,81,.3018147,1,race-ethnicity,All
2023,40,81,NA,3,race-ethnicity,Majority Non-White
2023,40,81,.3018147,1,race-ethnicity,Majority White
2023,40,83,.255677,1,race-ethnicity,All
2023,40,83,NA,3,race-ethnicity,Majority Non-White
2023,40,83,.2561285,1,race-ethnicity,Majority White
2023,40,85,.2817338,1,race-ethnicity,All
2023,40,85,NA,3,race-ethnicity,Majority Non-White
2023,40,85,.2817338,1,race-ethnicity,Majority White
2023,40,87,.2297949,1,race-ethnicity,All
2023,40,87,NA,3,race-ethnicity,Majority Non-White
2023,40,87,.2297949,1,race-ethnicity,Majority White
2023,40,89,.3612463,1,race-ethnicity,All
2023,40,89,NA,3,race-ethnicity,Majority Non-White
2023,40,89,.3612463,1,race-ethnicity,Majority White
2023,40,91,.3005698,1,race-ethnicity,All
2023,40,91,NA,3,race-ethnicity,Majority Non-White
2023,40,91,.2950581,1,race-ethnicity,Majority White
2023,40,93,.2345133,1,race-ethnicity,All
2023,40,93,NA,3,race-ethnicity,Majority Non-White
2023,40,93,.2345133,1,race-ethnicity,Majority White
2023,40,95,.3404255,1,race-ethnicity,All
2023,40,95,NA,3,race-ethnicity,Majority Non-White
2023,40,95,.3436929,1,race-ethnicity,Majority White
2023,40,97,.2837171,1,race-ethnicity,All
2023,40,97,.3405797,1,race-ethnicity,Majority Non-White
2023,40,97,.2764378,1,race-ethnicity,Majority White
2023,40,99,.2991071,1,race-ethnicity,All
2023,40,99,NA,3,race-ethnicity,Majority Non-White
2023,40,99,.2991071,1,race-ethnicity,Majority White
2023,40,101,.3273585,1,race-ethnicity,All
2023,40,101,.4003868,1,race-ethnicity,Majority Non-White
2023,40,101,.3038054,1,race-ethnicity,Majority White
2023,40,103,.2697548,1,race-ethnicity,All
2023,40,103,NA,3,race-ethnicity,Majority Non-White
2023,40,103,.2578796,1,race-ethnicity,Majority White
2023,40,105,.2685185,1,race-ethnicity,All
2023,40,105,NA,3,race-ethnicity,Majority Non-White
2023,40,105,.264214,1,race-ethnicity,Majority White
2023,40,107,.3597561,1,race-ethnicity,All
2023,40,107,NA,3,race-ethnicity,Majority Non-White
2023,40,107,.3598726,1,race-ethnicity,Majority White
2023,40,109,.2962578,1,race-ethnicity,All
2023,40,109,.417227,1,race-ethnicity,Majority Non-White
2023,40,109,.2325766,1,race-ethnicity,Majority White
2023,40,111,.3477898,1,race-ethnicity,All
2023,40,111,NA,3,race-ethnicity,Majority Non-White
2023,40,111,.3476793,1,race-ethnicity,Majority White
2023,40,113,.3032037,1,race-ethnicity,All
2023,40,113,.3015873,1,race-ethnicity,Majority Non-White
2023,40,113,.3036496,1,race-ethnicity,Majority White
2023,40,115,.394572,1,race-ethnicity,All
2023,40,115,NA,3,race-ethnicity,Majority Non-White
2023,40,115,.394572,1,race-ethnicity,Majority White
2023,40,117,.3340122,1,race-ethnicity,All
2023,40,117,NA,3,race-ethnicity,Majority Non-White
2023,40,117,.3340122,1,race-ethnicity,Majority White
2023,40,119,.2683371,1,race-ethnicity,All
2023,40,119,NA,3,race-ethnicity,Majority Non-White
2023,40,119,.2683371,1,race-ethnicity,Majority White
2023,40,121,.3335931,1,race-ethnicity,All
2023,40,121,NA,3,race-ethnicity,Majority Non-White
2023,40,121,.3335931,1,race-ethnicity,Majority White
2023,40,123,.285028,1,race-ethnicity,All
2023,40,123,NA,3,race-ethnicity,Majority Non-White
2023,40,123,.285028,1,race-ethnicity,Majority White
2023,40,125,.3506215,1,race-ethnicity,All
2023,40,125,NA,3,race-ethnicity,Majority Non-White
2023,40,125,.3506215,1,race-ethnicity,Majority White
2023,40,127,.3262411,1,race-ethnicity,All
2023,40,127,NA,3,race-ethnicity,Majority Non-White
2023,40,127,.3261649,1,race-ethnicity,Majority White
2023,40,129,.2897196,1,race-ethnicity,All
