year,state,county,share_student_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,5,125,.1801825,1,race-ethnicity,Majority White
2023,5,127,.099631,1,race-ethnicity,All
2023,5,127,NA,3,race-ethnicity,Majority Non-White
2023,5,127,.099631,1,race-ethnicity,Majority White
2023,5,129,.085,1,race-ethnicity,All
2023,5,129,NA,3,race-ethnicity,Majority Non-White
2023,5,129,.085,1,race-ethnicity,Majority White
2023,5,131,.1482318,1,race-ethnicity,All
2023,5,131,.1189655,1,race-ethnicity,Majority Non-White
2023,5,131,.1532589,1,race-ethnicity,Majority White
2023,5,133,.0693512,1,race-ethnicity,All
2023,5,133,.0629371,1,race-ethnicity,Majority Non-White
2023,5,133,.0807453,1,race-ethnicity,Majority White
2023,5,135,.106087,1,race-ethnicity,All
2023,5,135,NA,3,race-ethnicity,Majority Non-White
2023,5,135,.106087,1,race-ethnicity,Majority White
2023,5,137,.0880503,1,race-ethnicity,All
2023,5,137,NA,3,race-ethnicity,Majority Non-White
2023,5,137,.0880503,1,race-ethnicity,Majority White
2023,5,139,.1452514,1,race-ethnicity,All
2023,5,139,.1052632,1,race-ethnicity,Majority Non-White
2023,5,139,.148532,1,race-ethnicity,Majority White
2023,5,141,.1145038,1,race-ethnicity,All
2023,5,141,NA,3,race-ethnicity,Majority Non-White
2023,5,141,.1145038,1,race-ethnicity,Majority White
2023,5,143,.1598191,1,race-ethnicity,All
2023,5,143,.0941105,1,race-ethnicity,Majority Non-White
2023,5,143,.1775808,1,race-ethnicity,Majority White
2023,5,145,.1360825,1,race-ethnicity,All
2023,5,145,NA,3,race-ethnicity,Majority Non-White
2023,5,145,.1360825,1,race-ethnicity,Majority White
2023,5,147,.0687831,1,race-ethnicity,All
2023,5,147,NA,3,race-ethnicity,Majority Non-White
2023,5,147,.0535714,1,race-ethnicity,Majority White
2023,5,149,.1076159,1,race-ethnicity,All
2023,5,149,NA,3,race-ethnicity,Majority Non-White
2023,5,149,.1079734,1,race-ethnicity,Majority White
2023,6,1,.104351,1,race-ethnicity,All
2023,6,1,.1036995,1,race-ethnicity,Majority Non-White
2023,6,1,.1090938,1,race-ethnicity,Majority White
2023,6,3,NA,3,race-ethnicity,All
2023,6,3,NA,3,race-ethnicity,Majority Non-White
2023,6,3,NA,3,race-ethnicity,Majority White
2023,6,5,.082632,1,race-ethnicity,All
2023,6,5,NA,3,race-ethnicity,Majority Non-White
2023,6,5,.0826953,1,race-ethnicity,Majority White
2023,6,7,.1112328,1,race-ethnicity,All
2023,6,7,NA,3,race-ethnicity,Majority Non-White
2023,6,7,.1113027,1,race-ethnicity,Majority White
2023,6,9,.0772414,1,race-ethnicity,All
2023,6,9,NA,3,race-ethnicity,Majority Non-White
2023,6,9,.0773558,1,race-ethnicity,Majority White
2023,6,11,.0872011,1,race-ethnicity,All
2023,6,11,.0856721,1,race-ethnicity,Majority Non-White
2023,6,11,NA,3,race-ethnicity,Majority White
2023,6,13,.104659,1,race-ethnicity,All
2023,6,13,.1096987,1,race-ethnicity,Majority Non-White
2023,6,13,.0953806,1,race-ethnicity,Majority White
2023,6,15,.0739348,1,race-ethnicity,All
2023,6,15,NA,3,race-ethnicity,Majority Non-White
2023,6,15,.0727273,1,race-ethnicity,Majority White
2023,6,17,.0972084,1,race-ethnicity,All
2023,6,17,NA,3,race-ethnicity,Majority Non-White
2023,6,17,.0975447,1,race-ethnicity,Majority White
2023,6,19,.1309869,1,race-ethnicity,All
2023,6,19,.1271219,1,race-ethnicity,Majority Non-White
2023,6,19,.149,1,race-ethnicity,Majority White
2023,6,21,.0616279,1,race-ethnicity,All
2023,6,21,.0819672,1,race-ethnicity,Majority Non-White
2023,6,21,.0600751,1,race-ethnicity,Majority White
2023,6,23,.1239243,1,race-ethnicity,All
2023,6,23,.0945946,1,race-ethnicity,Majority Non-White
2023,6,23,.1245926,1,race-ethnicity,Majority White
2023,6,25,.0912984,1,race-ethnicity,All
2023,6,25,.0915965,1,race-ethnicity,Majority Non-White
2023,6,25,NA,3,race-ethnicity,Majority White
2023,6,27,.0871143,1,race-ethnicity,All
2023,6,27,NA,3,race-ethnicity,Majority Non-White
2023,6,27,.0872727,1,race-ethnicity,Majority White
2023,6,29,.1261796,1,race-ethnicity,All
2023,6,29,.1276199,1,race-ethnicity,Majority Non-White
2023,6,29,.1229296,1,race-ethnicity,Majority White
2023,6,31,.1337627,1,race-ethnicity,All
2023,6,31,.1337627,1,race-ethnicity,Majority Non-White
2023,6,31,NA,3,race-ethnicity,Majority White
2023,6,33,.0679426,1,race-ethnicity,All
2023,6,33,NA,3,race-ethnicity,Majority Non-White
2023,6,33,.0679426,1,race-ethnicity,Majority White
2023,6,35,.0848401,1,race-ethnicity,All
2023,6,35,NA,3,race-ethnicity,Majority Non-White
2023,6,35,.0889213,1,race-ethnicity,Majority White
2023,6,37,.1236476,1,race-ethnicity,All
2023,6,37,.1223097,1,race-ethnicity,Majority Non-White
2023,6,37,.1295855,1,race-ethnicity,Majority White
2023,6,39,.1072739,1,race-ethnicity,All
2023,6,39,.1015161,1,race-ethnicity,Majority Non-White
2023,6,39,.1181989,1,race-ethnicity,Majority White
2023,6,41,.0797127,1,race-ethnicity,All
2023,6,41,NA,3,race-ethnicity,Majority Non-White
2023,6,41,.0795686,1,race-ethnicity,Majority White
2023,6,43,.0554622,1,race-ethnicity,All
2023,6,43,NA,3,race-ethnicity,Majority Non-White
2023,6,43,.0555556,1,race-ethnicity,Majority White
2023,6,45,.0639045,1,race-ethnicity,All
2023,6,45,.0535714,1,race-ethnicity,Majority Non-White
2023,6,45,.0643713,1,race-ethnicity,Majority White
2023,6,47,.1082632,1,race-ethnicity,All
2023,6,47,.1091916,1,race-ethnicity,Majority Non-White
2023,6,47,.0810811,1,race-ethnicity,Majority White
2023,6,49,.0699301,1,race-ethnicity,All
2023,6,49,NA,3,race-ethnicity,Majority Non-White
2023,6,49,.0714286,1,race-ethnicity,Majority White
2023,6,51,.0831169,1,race-ethnicity,All
2023,6,51,NA,3,race-ethnicity,Majority Non-White
2023,6,51,.0851064,1,race-ethnicity,Majority White
2023,6,53,.0942913,1,race-ethnicity,All
2023,6,53,.0949159,1,race-ethnicity,Majority Non-White
2023,6,53,.0923373,1,race-ethnicity,Majority White
2023,6,55,.0841208,1,race-ethnicity,All
2023,6,55,.103512,1,race-ethnicity,Majority Non-White
2023,6,55,.0726133,1,race-ethnicity,Majority White
2023,6,57,.0851624,1,race-ethnicity,All
2023,6,57,NA,3,race-ethnicity,Majority Non-White
2023,6,57,.0851624,1,race-ethnicity,Majority White
2023,6,59,.109893,1,race-ethnicity,All
2023,6,59,.1093851,1,race-ethnicity,Majority Non-White
2023,6,59,.1109084,1,race-ethnicity,Majority White
2023,6,61,.1194907,1,race-ethnicity,All
2023,6,61,NA,3,race-ethnicity,Majority Non-White
2023,6,61,.1194907,1,race-ethnicity,Majority White
2023,6,63,.0958269,1,race-ethnicity,All
2023,6,63,NA,3,race-ethnicity,Majority Non-White
2023,6,63,.096124,1,race-ethnicity,Majority White
2023,6,65,.140364,1,race-ethnicity,All
2023,6,65,.1444061,1,race-ethnicity,Majority Non-White
2023,6,65,.1242124,1,race-ethnicity,Majority White
2023,6,67,.1344429,1,race-ethnicity,All
2023,6,67,.1393394,1,race-ethnicity,Majority Non-White
2023,6,67,.12701,1,race-ethnicity,Majority White
2023,6,69,.0989811,1,race-ethnicity,All
2023,6,69,.101072,1,race-ethnicity,Majority Non-White
2023,6,69,.0588235,1,race-ethnicity,Majority White
2023,6,71,.1423991,1,race-ethnicity,All
2023,6,71,.1436593,1,race-ethnicity,Majority Non-White
2023,6,71,.1333333,1,race-ethnicity,Majority White
2023,6,73,.1255421,1,race-ethnicity,All
2023,6,73,.1262697,1,race-ethnicity,Majority Non-White
2023,6,73,.1246019,1,race-ethnicity,Majority White
2023,6,75,.1012748,1,race-ethnicity,All
2023,6,75,.0985718,1,race-ethnicity,Majority Non-White
2023,6,75,.1112752,1,race-ethnicity,Majority White
2023,6,77,.1224044,1,race-ethnicity,All
2023,6,77,.1235598,1,race-ethnicity,Majority Non-White
2023,6,77,.1133231,1,race-ethnicity,Majority White
2023,6,79,.1032368,1,race-ethnicity,All
2023,6,79,.0909091,1,race-ethnicity,Majority Non-White
2023,6,79,.1050574,1,race-ethnicity,Majority White
2023,6,81,.0765698,1,race-ethnicity,All
2023,6,81,.0797731,1,race-ethnicity,Majority Non-White
2023,6,81,.0701754,1,race-ethnicity,Majority White
2023,6,83,.0928324,1,race-ethnicity,All
2023,6,83,.0950132,1,race-ethnicity,Majority Non-White
2023,6,83,.0880804,1,race-ethnicity,Majority White
2023,6,85,.0737222,1,race-ethnicity,All
2023,6,85,.0748198,1,race-ethnicity,Majority Non-White
2023,6,85,.0565889,1,race-ethnicity,Majority White
2023,6,87,.0963643,1,race-ethnicity,All
2023,6,87,.0739467,1,race-ethnicity,Majority Non-White
2023,6,87,.1056376,1,race-ethnicity,Majority White
2023,6,89,.0936097,1,race-ethnicity,All
2023,6,89,NA,3,race-ethnicity,Majority Non-White
2023,6,89,.0936097,1,race-ethnicity,Majority White
2023,6,91,.0714286,1,race-ethnicity,All
2023,6,91,NA,3,race-ethnicity,Majority Non-White
2023,6,91,.0759494,1,race-ethnicity,Majority White
2023,6,93,.0797503,1,race-ethnicity,All
2023,6,93,NA,3,race-ethnicity,Majority Non-White
2023,6,93,.0795215,1,race-ethnicity,Majority White
2023,6,95,.1201078,1,race-ethnicity,All
2023,6,95,.1214306,1,race-ethnicity,Majority Non-White
2023,6,95,.1159801,1,race-ethnicity,Majority White
2023,6,97,.0815092,1,race-ethnicity,All
2023,6,97,.0727554,1,race-ethnicity,Majority Non-White
2023,6,97,.0843274,1,race-ethnicity,Majority White
2023,6,99,.1109387,1,race-ethnicity,All
2023,6,99,.110722,1,race-ethnicity,Majority Non-White
2023,6,99,.1120208,1,race-ethnicity,Majority White
2023,6,101,.0872549,1,race-ethnicity,All
2023,6,101,.0872318,1,race-ethnicity,Majority Non-White
2023,6,101,.0875576,1,race-ethnicity,Majority White
2023,6,103,.0669951,1,race-ethnicity,All
2023,6,103,.0644007,1,race-ethnicity,Majority Non-White
2023,6,103,.0680272,1,race-ethnicity,Majority White
2023,6,105,.070122,1,race-ethnicity,All
2023,6,105,NA,3,race-ethnicity,Majority Non-White
2023,6,105,.0703364,1,race-ethnicity,Majority White
2023,6,107,.1251134,1,race-ethnicity,All
2023,6,107,.1250962,1,race-ethnicity,Majority Non-White
2023,6,107,.1260504,1,race-ethnicity,Majority White
2023,6,109,.0691057,1,race-ethnicity,All
2023,6,109,NA,3,race-ethnicity,Majority Non-White
2023,6,109,.0697538,1,race-ethnicity,Majority White
2023,6,111,.1077692,1,race-ethnicity,All
2023,6,111,.1053803,1,race-ethnicity,Majority Non-White
2023,6,111,.1098337,1,race-ethnicity,Majority White
2023,6,113,.1301098,1,race-ethnicity,All
2023,6,113,.1332834,1,race-ethnicity,Majority Non-White
2023,6,113,.1121693,1,race-ethnicity,Majority White
2023,6,115,.1027368,1,race-ethnicity,All
2023,6,115,.0941307,1,race-ethnicity,Majority Non-White
2023,6,115,.1080163,1,race-ethnicity,Majority White
2023,8,1,.169573,1,race-ethnicity,All
2023,8,1,.1486807,1,race-ethnicity,Majority Non-White
2023,8,1,.1873148,1,race-ethnicity,Majority White
2023,8,3,.2012195,1,race-ethnicity,All
2023,8,3,.2025317,1,race-ethnicity,Majority Non-White
2023,8,3,NA,3,race-ethnicity,Majority White
2023,8,5,.1787831,1,race-ethnicity,All
2023,8,5,.1729869,1,race-ethnicity,Majority Non-White
2023,8,5,.1817073,1,race-ethnicity,Majority White
2023,8,7,.0837004,1,race-ethnicity,All
2023,8,7,NA,3,race-ethnicity,Majority Non-White
2023,8,7,.0859729,1,race-ethnicity,Majority White
2023,8,9,.1018519,1,race-ethnicity,All
2023,8,9,NA,3,race-ethnicity,Majority Non-White
2023,8,9,.1018519,1,race-ethnicity,Majority White
2023,8,11,.1393443,1,race-ethnicity,All
2023,8,11,.1368421,1,race-ethnicity,Majority Non-White
2023,8,11,NA,3,race-ethnicity,Majority White
2023,8,13,.1545614,1,race-ethnicity,All
2023,8,13,NA,3,race-ethnicity,Majority Non-White
2023,8,13,.1548323,1,race-ethnicity,Majority White
2023,8,14,.1807654,1,race-ethnicity,All
2023,8,14,NA,3,race-ethnicity,Majority Non-White
2023,8,14,.1807654,1,race-ethnicity,Majority White
2023,8,15,.0979133,1,race-ethnicity,All
2023,8,15,NA,3,race-ethnicity,Majority Non-White
2023,8,15,.0979133,1,race-ethnicity,Majority White
2023,8,17,.12,1,race-ethnicity,All
2023,8,17,NA,3,race-ethnicity,Majority Non-White
2023,8,17,.12,1,race-ethnicity,Majority White
2023,8,19,.1245902,1,race-ethnicity,All
2023,8,19,NA,3,race-ethnicity,Majority Non-White
2023,8,19,.1245902,1,race-ethnicity,Majority White
2023,8,21,.1541667,1,race-ethnicity,All
2023,8,21,.1487603,1,race-ethnicity,Majority Non-White
2023,8,21,.1621622,1,race-ethnicity,Majority White
2023,8,23,.0803571,1,race-ethnicity,All
2023,8,23,.0810811,1,race-ethnicity,Majority Non-White
2023,8,23,NA,3,race-ethnicity,Majority White
2023,8,25,.1851852,1,race-ethnicity,All
2023,8,25,NA,3,race-ethnicity,Majority Non-White
2023,8,25,.19,1,race-ethnicity,Majority White
2023,8,27,.1034483,1,race-ethnicity,All
2023,8,27,NA,3,race-ethnicity,Majority Non-White
2023,8,27,.1034483,1,race-ethnicity,Majority White
2023,8,29,.107179,1,race-ethnicity,All
2023,8,29,NA,3,race-ethnicity,Majority Non-White
2023,8,29,.107179,1,race-ethnicity,Majority White
2023,8,31,.1968475,1,race-ethnicity,All
2023,8,31,.1792524,1,race-ethnicity,Majority Non-White
2023,8,31,.2074448,1,race-ethnicity,Majority White
2023,8,33,.1204819,1,race-ethnicity,All
2023,8,33,NA,3,race-ethnicity,Majority Non-White
2023,8,33,.1204819,1,race-ethnicity,Majority White
2023,8,35,.1798067,1,race-ethnicity,All
2023,8,35,NA,3,race-ethnicity,Majority Non-White
2023,8,35,.1798067,1,race-ethnicity,Majority White
2023,8,37,.0981013,1,race-ethnicity,All
2023,8,37,.0988593,1,race-ethnicity,Majority Non-White
2023,8,37,.0979499,1,race-ethnicity,Majority White
2023,8,39,.1584158,1,race-ethnicity,All
2023,8,39,NA,3,race-ethnicity,Majority Non-White
2023,8,39,.1584158,1,race-ethnicity,Majority White
2023,8,41,.1810988,1,race-ethnicity,All
2023,8,41,.1875,1,race-ethnicity,Majority Non-White
2023,8,41,.1801615,1,race-ethnicity,Majority White
2023,8,43,.1306646,1,race-ethnicity,All
2023,8,43,NA,3,race-ethnicity,Majority Non-White
2023,8,43,.1306646,1,race-ethnicity,Majority White
2023,8,45,.1188848,1,race-ethnicity,All
2023,8,45,NA,3,race-ethnicity,Majority Non-White
2023,8,45,.1188848,1,race-ethnicity,Majority White
2023,8,47,.1875,1,race-ethnicity,All
2023,8,47,NA,3,race-ethnicity,Majority Non-White
2023,8,47,.1875,1,race-ethnicity,Majority White
2023,8,49,.1113586,1,race-ethnicity,All
2023,8,49,NA,3,race-ethnicity,Majority Non-White
2023,8,49,.1113586,1,race-ethnicity,Majority White
2023,8,51,.1551363,1,race-ethnicity,All
2023,8,51,NA,3,race-ethnicity,Majority Non-White
2023,8,51,.1554622,1,race-ethnicity,Majority White
2023,8,53,NA,3,race-ethnicity,All
2023,8,53,NA,3,race-ethnicity,Majority Non-White
2023,8,53,NA,3,race-ethnicity,Majority White
2023,8,55,.1341463,1,race-ethnicity,All
2023,8,55,NA,3,race-ethnicity,Majority Non-White
2023,8,55,.1390135,1,race-ethnicity,Majority White
2023,8,57,NA,3,race-ethnicity,All
2023,8,57,NA,3,race-ethnicity,Majority Non-White
2023,8,57,NA,3,race-ethnicity,Majority White
2023,8,59,.1731968,1,race-ethnicity,All
2023,8,59,NA,3,race-ethnicity,Majority Non-White
2023,8,59,.1731968,1,race-ethnicity,Majority White
2023,8,61,.2156863,1,race-ethnicity,All
2023,8,61,NA,3,race-ethnicity,Majority Non-White
2023,8,61,.2156863,1,race-ethnicity,Majority White
2023,8,63,.1408451,1,race-ethnicity,All
2023,8,63,NA,3,race-ethnicity,Majority Non-White
2023,8,63,.1408451,1,race-ethnicity,Majority White
2023,8,65,.1564886,1,race-ethnicity,All
2023,8,65,NA,3,race-ethnicity,Majority Non-White
2023,8,65,.1564886,1,race-ethnicity,Majority White
2023,8,67,.1538949,1,race-ethnicity,All
2023,8,67,NA,3,race-ethnicity,Majority Non-White
2023,8,67,.1538949,1,race-ethnicity,Majority White
2023,8,69,.1817922,1,race-ethnicity,All
2023,8,69,NA,3,race-ethnicity,Majority Non-White
2023,8,69,.1817922,1,race-ethnicity,Majority White
2023,8,71,.1057269,1,race-ethnicity,All
2023,8,71,NA,3,race-ethnicity,Majority Non-White
2023,8,71,.1057269,1,race-ethnicity,Majority White
2023,8,73,.1324503,1,race-ethnicity,All
2023,8,73,NA,3,race-ethnicity,Majority Non-White
2023,8,73,.1333333,1,race-ethnicity,Majority White
2023,8,75,.1633394,1,race-ethnicity,All
2023,8,75,NA,3,race-ethnicity,Majority Non-White
2023,8,75,.1633394,1,race-ethnicity,Majority White
2023,8,77,.1602434,1,race-ethnicity,All
2023,8,77,NA,3,race-ethnicity,Majority Non-White
2023,8,77,.1602434,1,race-ethnicity,Majority White
2023,8,79,NA,3,race-ethnicity,All
2023,8,79,NA,3,race-ethnicity,Majority Non-White
2023,8,79,NA,3,race-ethnicity,Majority White
2023,8,81,.1225962,1,race-ethnicity,All
2023,8,81,NA,3,race-ethnicity,Majority Non-White
2023,8,81,.125,1,race-ethnicity,Majority White
2023,8,83,.1161049,1,race-ethnicity,All
2023,8,83,NA,3,race-ethnicity,Majority Non-White
2023,8,83,.1164921,1,race-ethnicity,Majority White
2023,8,85,.119084,1,race-ethnicity,All
2023,8,85,NA,3,race-ethnicity,Majority Non-White
2023,8,85,.119084,1,race-ethnicity,Majority White
2023,8,87,.1129808,1,race-ethnicity,All
2023,8,87,.1052632,1,race-ethnicity,Majority Non-White
2023,8,87,.1223404,1,race-ethnicity,Majority White
2023,8,89,.1609403,1,race-ethnicity,All
2023,8,89,.120603,1,race-ethnicity,Majority Non-White
2023,8,89,.1836158,1,race-ethnicity,Majority White
2023,8,91,.1373626,1,race-ethnicity,All
2023,8,91,NA,3,race-ethnicity,Majority Non-White
2023,8,91,.1373626,1,race-ethnicity,Majority White
2023,8,93,.1459695,1,race-ethnicity,All
2023,8,93,NA,3,race-ethnicity,Majority Non-White
2023,8,93,.1472528,1,race-ethnicity,Majority White
2023,8,95,.1210191,1,race-ethnicity,All
2023,8,95,NA,3,race-ethnicity,Majority Non-White
2023,8,95,.1111111,1,race-ethnicity,Majority White
2023,8,97,.0968254,1,race-ethnicity,All
2023,8,97,.0909091,1,race-ethnicity,Majority Non-White
2023,8,97,.0975177,1,race-ethnicity,Majority White
2023,8,99,.1666667,1,race-ethnicity,All
2023,8,99,NA,3,race-ethnicity,Majority Non-White
2023,8,99,.170418,1,race-ethnicity,Majority White
2023,8,101,.1733438,1,race-ethnicity,All
2023,8,101,.165949,1,race-ethnicity,Majority Non-White
2023,8,101,.1839847,1,race-ethnicity,Majority White
2023,8,103,.065,1,race-ethnicity,All
2023,8,103,NA,3,race-ethnicity,Majority Non-White
2023,8,103,.065,1,race-ethnicity,Majority White
2023,8,105,.1392758,1,race-ethnicity,All
2023,8,105,.1481481,1,race-ethnicity,Majority Non-White
2023,8,105,.1206897,1,race-ethnicity,Majority White
2023,8,107,.1395349,1,race-ethnicity,All
2023,8,107,NA,3,race-ethnicity,Majority Non-White
2023,8,107,.1395349,1,race-ethnicity,Majority White
2023,8,109,.1237113,1,race-ethnicity,All
2023,8,109,.1756757,1,race-ethnicity,Majority Non-White
2023,8,109,.0916667,1,race-ethnicity,Majority White
2023,8,111,NA,3,race-ethnicity,All
2023,8,111,NA,3,race-ethnicity,Majority Non-White
2023,8,111,NA,3,race-ethnicity,Majority White
2023,8,113,.0676692,1,race-ethnicity,All
2023,8,113,NA,3,race-ethnicity,Majority Non-White
2023,8,113,.0676692,1,race-ethnicity,Majority White
2023,8,115,.0864198,1,race-ethnicity,All
2023,8,115,NA,3,race-ethnicity,Majority Non-White
2023,8,115,.0724638,1,race-ethnicity,Majority White
2023,8,117,.1086022,1,race-ethnicity,All
2023,8,117,NA,3,race-ethnicity,Majority Non-White
2023,8,117,.1086022,1,race-ethnicity,Majority White
2023,8,119,.1335013,1,race-ethnicity,All
2023,8,119,NA,3,race-ethnicity,Majority Non-White
2023,8,119,.1335013,1,race-ethnicity,Majority White
2023,8,121,.1353384,1,race-ethnicity,All
2023,8,121,NA,3,race-ethnicity,Majority Non-White
2023,8,121,.1353384,1,race-ethnicity,Majority White
2023,8,123,.1729592,1,race-ethnicity,All
2023,8,123,.1521462,1,race-ethnicity,Majority Non-White
2023,8,123,.1790774,1,race-ethnicity,Majority White
2023,8,125,.1294964,1,race-ethnicity,All
2023,8,125,NA,3,race-ethnicity,Majority Non-White
2023,8,125,.1294964,1,race-ethnicity,Majority White
2023,9,110,NA,3,race-ethnicity,All
2023,9,110,NA,3,race-ethnicity,Majority Non-White
2023,9,110,NA,3,race-ethnicity,Majority Non-White
2023,9,120,NA,3,race-ethnicity,All
2023,9,120,NA,3,race-ethnicity,Majority White
2023,9,120,NA,3,race-ethnicity,Majority White
2023,9,130,NA,3,race-ethnicity,All
2023,9,130,NA,3,race-ethnicity,Majority Non-White
2023,9,130,NA,3,race-ethnicity,Majority White
2023,9,140,NA,3,race-ethnicity,All
2023,9,140,NA,3,race-ethnicity,Majority Non-White
2023,9,140,NA,3,race-ethnicity,Majority Non-White
2023,9,150,NA,3,race-ethnicity,All
2023,9,150,NA,3,race-ethnicity,Majority White
2023,9,150,NA,3,race-ethnicity,Majority White
2023,9,160,NA,3,race-ethnicity,All
2023,9,160,NA,3,race-ethnicity,Majority Non-White
2023,9,160,NA,3,race-ethnicity,Majority White
2023,9,170,NA,3,race-ethnicity,All
2023,9,170,NA,3,race-ethnicity,Majority Non-White
2023,9,170,NA,3,race-ethnicity,Majority Non-White
2023,9,180,NA,3,race-ethnicity,All
2023,9,180,NA,3,race-ethnicity,Majority White
