year,state,county,share_auto_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,32,7,.0395894,1,race-ethnicity,Majority White
2023,32,9,NA,3,race-ethnicity,All
2023,32,9,NA,3,race-ethnicity,Majority Non-White
2023,32,9,NA,3,race-ethnicity,Majority White
2023,32,11,NA,3,race-ethnicity,All
2023,32,11,NA,3,race-ethnicity,Majority Non-White
2023,32,11,NA,3,race-ethnicity,Majority White
2023,32,13,.0384615,1,race-ethnicity,All
2023,32,13,NA,3,race-ethnicity,Majority Non-White
2023,32,13,.0276498,1,race-ethnicity,Majority White
2023,32,15,.0405405,1,race-ethnicity,All
2023,32,15,NA,3,race-ethnicity,Majority Non-White
2023,32,15,.0405405,1,race-ethnicity,Majority White
2023,32,17,NA,3,race-ethnicity,All
2023,32,17,NA,3,race-ethnicity,Majority Non-White
2023,32,17,NA,3,race-ethnicity,Majority White
2023,32,19,.0358796,1,race-ethnicity,All
2023,32,19,NA,3,race-ethnicity,Majority Non-White
2023,32,19,.0358796,1,race-ethnicity,Majority White
2023,32,21,.0350877,1,race-ethnicity,All
2023,32,21,NA,3,race-ethnicity,Majority Non-White
2023,32,21,NA,3,race-ethnicity,Majority White
2023,32,23,.0358362,1,race-ethnicity,All
2023,32,23,NA,3,race-ethnicity,Majority Non-White
2023,32,23,.0358362,1,race-ethnicity,Majority White
2023,32,27,.0377358,1,race-ethnicity,All
2023,32,27,NA,3,race-ethnicity,Majority Non-White
2023,32,27,.0377358,1,race-ethnicity,Majority White
2023,32,29,.047619,1,race-ethnicity,All
2023,32,29,NA,3,race-ethnicity,Majority Non-White
2023,32,29,.047619,1,race-ethnicity,Majority White
2023,32,31,.0443951,1,race-ethnicity,All
2023,32,31,.0758828,1,race-ethnicity,Majority Non-White
2023,32,31,.0342871,1,race-ethnicity,Majority White
2023,32,33,.0263158,1,race-ethnicity,All
2023,32,33,NA,3,race-ethnicity,Majority Non-White
2023,32,33,.0265487,1,race-ethnicity,Majority White
2023,32,510,.0326087,1,race-ethnicity,All
2023,32,510,NA,3,race-ethnicity,Majority Non-White
2023,32,510,.0326087,1,race-ethnicity,Majority White
2023,33,1,.0319767,1,race-ethnicity,All
2023,33,1,NA,3,race-ethnicity,Majority Non-White
2023,33,1,.0319767,1,race-ethnicity,Majority White
2023,33,3,.0250991,1,race-ethnicity,All
2023,33,3,NA,3,race-ethnicity,Majority Non-White
2023,33,3,.0250991,1,race-ethnicity,Majority White
2023,33,5,.024635,1,race-ethnicity,All
2023,33,5,NA,3,race-ethnicity,Majority Non-White
2023,33,5,.024635,1,race-ethnicity,Majority White
2023,33,7,.0375494,1,race-ethnicity,All
2023,33,7,NA,3,race-ethnicity,Majority Non-White
2023,33,7,.0375494,1,race-ethnicity,Majority White
2023,33,9,.0215589,1,race-ethnicity,All
2023,33,9,NA,3,race-ethnicity,Majority Non-White
2023,33,9,.0215589,1,race-ethnicity,Majority White
2023,33,11,.0312127,1,race-ethnicity,All
2023,33,11,NA,3,race-ethnicity,Majority Non-White
2023,33,11,.0312127,1,race-ethnicity,Majority White
2023,33,13,.0222025,1,race-ethnicity,All
2023,33,13,NA,3,race-ethnicity,Majority Non-White
2023,33,13,.0222025,1,race-ethnicity,Majority White
2023,33,15,.0190247,1,race-ethnicity,All
2023,33,15,NA,3,race-ethnicity,Majority Non-White
2023,33,15,.0190247,1,race-ethnicity,Majority White
2023,33,17,.0313175,1,race-ethnicity,All
2023,33,17,NA,3,race-ethnicity,Majority Non-White
2023,33,17,.0313175,1,race-ethnicity,Majority White
2023,33,19,.037092,1,race-ethnicity,All
2023,33,19,NA,3,race-ethnicity,Majority Non-White
2023,33,19,.037092,1,race-ethnicity,Majority White
2023,34,1,.0491029,1,race-ethnicity,All
2023,34,1,.1067762,1,race-ethnicity,Majority Non-White
2023,34,1,.0386905,1,race-ethnicity,Majority White
2023,34,3,.0260567,1,race-ethnicity,All
2023,34,3,.0365034,1,race-ethnicity,Majority Non-White
2023,34,3,.0186726,1,race-ethnicity,Majority White
2023,34,5,.0425278,1,race-ethnicity,All
2023,34,5,.0728477,1,race-ethnicity,Majority Non-White
2023,34,5,.0358707,1,race-ethnicity,Majority White
2023,34,7,.0493318,1,race-ethnicity,All
2023,34,7,.0765306,1,race-ethnicity,Majority Non-White
2023,34,7,.0320841,1,race-ethnicity,Majority White
2023,34,9,.020938,1,race-ethnicity,All
2023,34,9,NA,3,race-ethnicity,Majority Non-White
2023,34,9,.020938,1,race-ethnicity,Majority White
2023,34,11,.0750577,1,race-ethnicity,All
2023,34,11,.0781938,1,race-ethnicity,Majority Non-White
2023,34,11,.0716019,1,race-ethnicity,Majority White
2023,34,13,.0767596,1,race-ethnicity,All
2023,34,13,.1044424,1,race-ethnicity,Majority Non-White
2023,34,13,.0152979,1,race-ethnicity,Majority White
2023,34,15,.0417088,1,race-ethnicity,All
2023,34,15,.0496454,1,race-ethnicity,Majority Non-White
2023,34,15,.0414155,1,race-ethnicity,Majority White
2023,34,17,.0618999,1,race-ethnicity,All
2023,34,17,.0652732,1,race-ethnicity,Majority Non-White
2023,34,17,.0132275,1,race-ethnicity,Majority White
2023,34,19,.0169867,1,race-ethnicity,All
2023,34,19,NA,3,race-ethnicity,Majority Non-White
2023,34,19,.0171258,1,race-ethnicity,Majority White
2023,34,21,.0508709,1,race-ethnicity,All
2023,34,21,.0769628,1,race-ethnicity,Majority Non-White
2023,34,21,.0208209,1,race-ethnicity,Majority White
2023,34,23,.0344011,1,race-ethnicity,All
2023,34,23,.0399422,1,race-ethnicity,Majority Non-White
2023,34,23,.0252025,1,race-ethnicity,Majority White
2023,34,25,.0246554,1,race-ethnicity,All
2023,34,25,.0172414,1,race-ethnicity,Majority Non-White
2023,34,25,.0247128,1,race-ethnicity,Majority White
2023,34,27,.0199565,1,race-ethnicity,All
2023,34,27,.0241692,1,race-ethnicity,Majority Non-White
2023,34,27,.0193854,1,race-ethnicity,Majority White
2023,34,29,.0265439,1,race-ethnicity,All
2023,34,29,NA,3,race-ethnicity,Majority Non-White
2023,34,29,.0265439,1,race-ethnicity,Majority White
2023,34,31,.0562771,1,race-ethnicity,All
2023,34,31,.086248,1,race-ethnicity,Majority Non-White
2023,34,31,.0268901,1,race-ethnicity,Majority White
2023,34,33,.0581683,1,race-ethnicity,All
2023,34,33,.0955056,1,race-ethnicity,Majority Non-White
2023,34,33,.047619,1,race-ethnicity,Majority White
2023,34,35,.0263083,1,race-ethnicity,All
2023,34,35,.0377778,1,race-ethnicity,Majority Non-White
2023,34,35,.0190964,1,race-ethnicity,Majority White
2023,34,37,.0276474,1,race-ethnicity,All
2023,34,37,NA,3,race-ethnicity,Majority Non-White
2023,34,37,.0276474,1,race-ethnicity,Majority White
2023,34,39,.0555649,1,race-ethnicity,All
2023,34,39,.0722222,1,race-ethnicity,Majority Non-White
2023,34,39,.0168445,1,race-ethnicity,Majority White
2023,34,41,.038212,1,race-ethnicity,All
2023,34,41,NA,3,race-ethnicity,Majority Non-White
2023,34,41,.038212,1,race-ethnicity,Majority White
2023,35,1,.051269,1,race-ethnicity,All
2023,35,1,.0573744,1,race-ethnicity,Majority Non-White
2023,35,1,.0270781,1,race-ethnicity,Majority White
2023,35,3,NA,3,race-ethnicity,All
2023,35,3,NA,3,race-ethnicity,Majority Non-White
2023,35,3,NA,3,race-ethnicity,Majority White
2023,35,5,.0567568,1,race-ethnicity,All
2023,35,5,.0559345,1,race-ethnicity,Majority Non-White
2023,35,5,NA,3,race-ethnicity,Majority White
2023,35,6,.1045296,1,race-ethnicity,All
2023,35,6,.1071429,1,race-ethnicity,Majority Non-White
2023,35,6,NA,3,race-ethnicity,Majority White
2023,35,7,.0551724,1,race-ethnicity,All
2023,35,7,.059322,1,race-ethnicity,Majority Non-White
2023,35,7,NA,3,race-ethnicity,Majority White
2023,35,9,.0611621,1,race-ethnicity,All
2023,35,9,.0594059,1,race-ethnicity,Majority Non-White
2023,35,9,NA,3,race-ethnicity,Majority White
2023,35,11,NA,3,race-ethnicity,All
2023,35,11,NA,3,race-ethnicity,Majority Non-White
2023,35,11,NA,3,race-ethnicity,Majority White
2023,35,13,.0618821,1,race-ethnicity,All
2023,35,13,.0658734,1,race-ethnicity,Majority Non-White
2023,35,13,.037037,1,race-ethnicity,Majority White
2023,35,15,.0502451,1,race-ethnicity,All
2023,35,15,.0506799,1,race-ethnicity,Majority Non-White
2023,35,15,NA,3,race-ethnicity,Majority White
2023,35,17,.0895522,1,race-ethnicity,All
2023,35,17,.1150443,1,race-ethnicity,Majority Non-White
2023,35,17,.0765766,1,race-ethnicity,Majority White
2023,35,19,.015873,1,race-ethnicity,All
2023,35,19,.0163934,1,race-ethnicity,Majority Non-White
2023,35,19,NA,3,race-ethnicity,Majority White
2023,35,21,NA,3,race-ethnicity,All
2023,35,21,NA,3,race-ethnicity,Majority Non-White
2023,35,21,NA,3,race-ethnicity,Majority White
2023,35,23,.1071429,1,race-ethnicity,All
2023,35,23,.1111111,1,race-ethnicity,Majority Non-White
2023,35,23,NA,3,race-ethnicity,Majority White
2023,35,25,.0626283,1,race-ethnicity,All
2023,35,25,.0626283,1,race-ethnicity,Majority Non-White
2023,35,25,NA,3,race-ethnicity,Majority White
2023,35,27,.0614035,1,race-ethnicity,All
2023,35,27,.0877193,1,race-ethnicity,Majority Non-White
2023,35,27,.0526316,1,race-ethnicity,Majority White
2023,35,28,.0164835,1,race-ethnicity,All
2023,35,28,NA,3,race-ethnicity,Majority Non-White
2023,35,28,.0164835,1,race-ethnicity,Majority White
2023,35,29,.1048951,1,race-ethnicity,All
2023,35,29,.1048951,1,race-ethnicity,Majority Non-White
2023,35,29,NA,3,race-ethnicity,Majority White
2023,35,31,.1420705,1,race-ethnicity,All
2023,35,31,.1420705,1,race-ethnicity,Majority Non-White
2023,35,31,NA,3,race-ethnicity,Majority White
2023,35,33,.0645161,1,race-ethnicity,All
2023,35,33,.0645161,1,race-ethnicity,Majority Non-White
2023,35,33,NA,3,race-ethnicity,Majority White
2023,35,35,.0597205,1,race-ethnicity,All
2023,35,35,.0852273,1,race-ethnicity,Majority Non-White
2023,35,35,.0523732,1,race-ethnicity,Majority White
2023,35,37,.0526316,1,race-ethnicity,All
2023,35,37,.0449438,1,race-ethnicity,Majority Non-White
2023,35,37,NA,3,race-ethnicity,Majority White
2023,35,39,.0763359,1,race-ethnicity,All
2023,35,39,.078125,1,race-ethnicity,Majority Non-White
2023,35,39,NA,3,race-ethnicity,Majority White
2023,35,41,.025974,1,race-ethnicity,All
2023,35,41,.0236967,1,race-ethnicity,Majority Non-White
2023,35,41,NA,3,race-ethnicity,Majority White
2023,35,43,.0609185,1,race-ethnicity,All
2023,35,43,.0661878,1,race-ethnicity,Majority Non-White
2023,35,43,.0054054,1,race-ethnicity,Majority White
2023,35,45,.1144654,1,race-ethnicity,All
2023,35,45,.1253754,1,race-ethnicity,Majority Non-White
2023,35,45,.0581395,1,race-ethnicity,Majority White
2023,35,47,.0432277,1,race-ethnicity,All
2023,35,47,.0433526,1,race-ethnicity,Majority Non-White
2023,35,47,NA,3,race-ethnicity,Majority White
2023,35,49,.0292628,1,race-ethnicity,All
2023,35,49,.0347924,1,race-ethnicity,Majority Non-White
2023,35,49,.023702,1,race-ethnicity,Majority White
2023,35,51,.0535714,1,race-ethnicity,All
2023,35,51,NA,3,race-ethnicity,Majority Non-White
2023,35,51,.0618557,1,race-ethnicity,Majority White
2023,35,53,.0544554,1,race-ethnicity,All
2023,35,53,.0572917,1,race-ethnicity,Majority Non-White
2023,35,53,NA,3,race-ethnicity,Majority White
2023,35,55,.0481586,1,race-ethnicity,All
2023,35,55,.04947,1,race-ethnicity,Majority Non-White
2023,35,55,.0428571,1,race-ethnicity,Majority White
2023,35,57,.0382775,1,race-ethnicity,All
2023,35,57,.0366492,1,race-ethnicity,Majority Non-White
2023,35,57,NA,3,race-ethnicity,Majority White
2023,35,59,NA,3,race-ethnicity,All
2023,35,59,NA,3,race-ethnicity,Majority Non-White
2023,35,59,NA,3,race-ethnicity,Majority White
2023,35,61,.0595122,1,race-ethnicity,All
2023,35,61,.0599803,1,race-ethnicity,Majority Non-White
2023,35,61,NA,3,race-ethnicity,Majority White
2023,36,1,.0397631,1,race-ethnicity,All
2023,36,1,.0976563,1,race-ethnicity,Majority Non-White
2023,36,1,.0299934,1,race-ethnicity,Majority White
2023,36,3,.0405904,1,race-ethnicity,All
2023,36,3,NA,3,race-ethnicity,Majority Non-White
2023,36,3,.0405904,1,race-ethnicity,Majority White
2023,36,5,.0950247,1,race-ethnicity,All
2023,36,5,.0966831,1,race-ethnicity,Majority Non-White
2023,36,5,.0248756,1,race-ethnicity,Majority White
2023,36,7,.0381613,1,race-ethnicity,All
2023,36,7,NA,3,race-ethnicity,Majority Non-White
2023,36,7,.0381613,1,race-ethnicity,Majority White
2023,36,9,.0383817,1,race-ethnicity,All
2023,36,9,NA,3,race-ethnicity,Majority Non-White
2023,36,9,.0386625,1,race-ethnicity,Majority White
2023,36,11,.0308411,1,race-ethnicity,All
2023,36,11,NA,3,race-ethnicity,Majority Non-White
2023,36,11,.0308411,1,race-ethnicity,Majority White
2023,36,13,.0242131,1,race-ethnicity,All
2023,36,13,NA,3,race-ethnicity,Majority Non-White
2023,36,13,.0242131,1,race-ethnicity,Majority White
2023,36,15,.0405904,1,race-ethnicity,All
2023,36,15,NA,3,race-ethnicity,Majority Non-White
2023,36,15,.0405904,1,race-ethnicity,Majority White
2023,36,17,.0540897,1,race-ethnicity,All
2023,36,17,NA,3,race-ethnicity,Majority Non-White
2023,36,17,.0540897,1,race-ethnicity,Majority White
2023,36,19,.0385996,1,race-ethnicity,All
2023,36,19,NA,3,race-ethnicity,Majority Non-White
2023,36,19,.0393053,1,race-ethnicity,Majority White
2023,36,21,.0295359,1,race-ethnicity,All
2023,36,21,NA,3,race-ethnicity,Majority Non-White
2023,36,21,.0295359,1,race-ethnicity,Majority White
2023,36,23,.0433213,1,race-ethnicity,All
2023,36,23,NA,3,race-ethnicity,Majority Non-White
2023,36,23,.0433213,1,race-ethnicity,Majority White
2023,36,25,.028777,1,race-ethnicity,All
2023,36,25,NA,3,race-ethnicity,Majority Non-White
2023,36,25,.028777,1,race-ethnicity,Majority White
2023,36,27,.0332031,1,race-ethnicity,All
2023,36,27,.0939597,1,race-ethnicity,Majority Non-White
2023,36,27,.0245457,1,race-ethnicity,Majority White
2023,36,29,.0312146,1,race-ethnicity,All
2023,36,29,.0832795,1,race-ethnicity,Majority Non-White
2023,36,29,.0230847,1,race-ethnicity,Majority White
2023,36,31,.0326087,1,race-ethnicity,All
2023,36,31,NA,3,race-ethnicity,Majority Non-White
2023,36,31,.0327869,1,race-ethnicity,Majority White
2023,36,33,.0348331,1,race-ethnicity,All
2023,36,33,.04,1,race-ethnicity,Majority Non-White
2023,36,33,.034202,1,race-ethnicity,Majority White
2023,36,35,.0520231,1,race-ethnicity,All
2023,36,35,NA,3,race-ethnicity,Majority Non-White
2023,36,35,.0520231,1,race-ethnicity,Majority White
2023,36,37,.0369004,1,race-ethnicity,All
2023,36,37,NA,3,race-ethnicity,Majority Non-White
2023,36,37,.0369004,1,race-ethnicity,Majority White
2023,36,39,.0286624,1,race-ethnicity,All
2023,36,39,NA,3,race-ethnicity,Majority Non-White
2023,36,39,.0286624,1,race-ethnicity,Majority White
2023,36,41,.0136986,1,race-ethnicity,All
2023,36,41,NA,3,race-ethnicity,Majority Non-White
2023,36,41,.0136986,1,race-ethnicity,Majority White
2023,36,43,.0318544,1,race-ethnicity,All
2023,36,43,NA,3,race-ethnicity,Majority Non-White
2023,36,43,.0318544,1,race-ethnicity,Majority White
2023,36,45,.0411118,1,race-ethnicity,All
2023,36,45,NA,3,race-ethnicity,Majority Non-White
2023,36,45,.0402129,1,race-ethnicity,Majority White
2023,36,47,.0651917,1,race-ethnicity,All
2023,36,47,.0817729,1,race-ethnicity,Majority Non-White
2023,36,47,.032194,1,race-ethnicity,Majority White
2023,36,49,.0307692,1,race-ethnicity,All
2023,36,49,NA,3,race-ethnicity,Majority Non-White
2023,36,49,.0307692,1,race-ethnicity,Majority White
2023,36,51,.0272512,1,race-ethnicity,All
2023,36,51,NA,3,race-ethnicity,Majority Non-White
2023,36,51,.0272512,1,race-ethnicity,Majority White
2023,36,53,.0305344,1,race-ethnicity,All
2023,36,53,NA,3,race-ethnicity,Majority Non-White
2023,36,53,.0305344,1,race-ethnicity,Majority White
2023,36,55,.0454303,1,race-ethnicity,All
2023,36,55,.113053,1,race-ethnicity,Majority Non-White
2023,36,55,.029022,1,race-ethnicity,Majority White
2023,36,57,.0532446,1,race-ethnicity,All
2023,36,57,NA,3,race-ethnicity,Majority Non-White
2023,36,57,.0532446,1,race-ethnicity,Majority White
2023,36,59,.0242786,1,race-ethnicity,All
2023,36,59,.0444008,1,race-ethnicity,Majority Non-White
2023,36,59,.014021,1,race-ethnicity,Majority White
2023,36,61,.0646853,1,race-ethnicity,All
2023,36,61,.0961917,1,race-ethnicity,Majority Non-White
2023,36,61,.0348873,1,race-ethnicity,Majority White
2023,36,63,.034044,1,race-ethnicity,All
2023,36,63,NA,3,race-ethnicity,Majority Non-White
2023,36,63,.0340674,1,race-ethnicity,Majority White
2023,36,65,.0437376,1,race-ethnicity,All
2023,36,65,NA,3,race-ethnicity,Majority Non-White
2023,36,65,.0437376,1,race-ethnicity,Majority White
2023,36,67,.0391025,1,race-ethnicity,All
2023,36,67,.0861079,1,race-ethnicity,Majority Non-White
2023,36,67,.0312139,1,race-ethnicity,Majority White
2023,36,69,.025,1,race-ethnicity,All
2023,36,69,NA,3,race-ethnicity,Majority Non-White
2023,36,69,.0250494,1,race-ethnicity,Majority White
2023,36,71,.0364295,1,race-ethnicity,All
2023,36,71,.0488246,1,race-ethnicity,Majority Non-White
2023,36,71,.0297128,1,race-ethnicity,Majority White
2023,36,73,.051458,1,race-ethnicity,All
2023,36,73,NA,3,race-ethnicity,Majority Non-White
2023,36,73,.051458,1,race-ethnicity,Majority White
2023,36,75,.0463015,1,race-ethnicity,All
2023,36,75,NA,3,race-ethnicity,Majority Non-White
2023,36,75,.0463539,1,race-ethnicity,Majority White
2023,36,77,.0262123,1,race-ethnicity,All
2023,36,77,NA,3,race-ethnicity,Majority Non-White
2023,36,77,.0262123,1,race-ethnicity,Majority White
2023,36,79,.0170503,1,race-ethnicity,All
2023,36,79,NA,3,race-ethnicity,Majority Non-White
2023,36,79,.017094,1,race-ethnicity,Majority White
2023,36,81,.0495685,1,race-ethnicity,All
2023,36,81,.0527636,1,race-ethnicity,Majority Non-White
2023,36,81,.0263158,1,race-ethnicity,Majority White
2023,36,83,.0308137,1,race-ethnicity,All
2023,36,83,NA,3,race-ethnicity,Majority Non-White
2023,36,83,.0308137,1,race-ethnicity,Majority White
2023,36,85,.0321902,1,race-ethnicity,All
2023,36,85,.0490895,1,race-ethnicity,Majority Non-White
2023,36,85,.0260745,1,race-ethnicity,Majority White
2023,36,87,.0250407,1,race-ethnicity,All
2023,36,87,.0375,1,race-ethnicity,Majority Non-White
2023,36,87,.0231776,1,race-ethnicity,Majority White
2023,36,89,.0414326,1,race-ethnicity,All
2023,36,89,NA,3,race-ethnicity,Majority Non-White
2023,36,89,.0414326,1,race-ethnicity,Majority White
2023,36,91,.0250373,1,race-ethnicity,All
2023,36,91,NA,3,race-ethnicity,Majority Non-White
2023,36,91,.0250373,1,race-ethnicity,Majority White
2023,36,93,.0330749,1,race-ethnicity,All
2023,36,93,.0724638,1,race-ethnicity,Majority Non-White
2023,36,93,.0316184,1,race-ethnicity,Majority White
2023,36,95,.0303738,1,race-ethnicity,All
2023,36,95,NA,3,race-ethnicity,Majority Non-White
2023,36,95,.0303738,1,race-ethnicity,Majority White
2023,36,97,.032,1,race-ethnicity,All
2023,36,97,NA,3,race-ethnicity,Majority Non-White
2023,36,97,.032,1,race-ethnicity,Majority White
2023,36,99,.044335,1,race-ethnicity,All
2023,36,99,NA,3,race-ethnicity,Majority Non-White
2023,36,99,.044665,1,race-ethnicity,Majority White
2023,36,101,.0325581,1,race-ethnicity,All
2023,36,101,NA,3,race-ethnicity,Majority Non-White
2023,36,101,.0325885,1,race-ethnicity,Majority White
2023,36,103,.0302235,1,race-ethnicity,All
2023,36,103,.0539499,1,race-ethnicity,Majority Non-White
2023,36,103,.0264207,1,race-ethnicity,Majority White
2023,36,105,.046875,1,race-ethnicity,All
2023,36,105,.0462428,1,race-ethnicity,Majority Non-White
2023,36,105,.0472222,1,race-ethnicity,Majority White
2023,36,107,.0248538,1,race-ethnicity,All
2023,36,107,NA,3,race-ethnicity,Majority Non-White
2023,36,107,.0248538,1,race-ethnicity,Majority White
2023,36,109,.0377129,1,race-ethnicity,All
2023,36,109,NA,3,race-ethnicity,Majority Non-White
2023,36,109,.0377588,1,race-ethnicity,Majority White
2023,36,111,.0379562,1,race-ethnicity,All
2023,36,111,NA,3,race-ethnicity,Majority Non-White
2023,36,111,.0381045,1,race-ethnicity,Majority White
2023,36,113,.0364416,1,race-ethnicity,All
2023,36,113,NA,3,race-ethnicity,Majority Non-White
2023,36,113,.0364416,1,race-ethnicity,Majority White
2023,36,115,.0412844,1,race-ethnicity,All
2023,36,115,NA,3,race-ethnicity,Majority Non-White
2023,36,115,.0414269,1,race-ethnicity,Majority White
2023,36,117,.0327869,1,race-ethnicity,All
2023,36,117,NA,3,race-ethnicity,Majority Non-White
2023,36,117,.0329341,1,race-ethnicity,Majority White
2023,36,119,.0331967,1,race-ethnicity,All
2023,36,119,.0518836,1,race-ethnicity,Majority Non-White
2023,36,119,.017646,1,race-ethnicity,Majority White
2023,36,121,.017762,1,race-ethnicity,All
2023,36,121,NA,3,race-ethnicity,Majority Non-White
2023,36,121,.017762,1,race-ethnicity,Majority White
